year,quintil_oecd,ple0162,proportion,n,lower_confidence,upper_confidence
2017,-6,Ja,0.034787535410764875,45410,0.03310213299549034,0.03647293782603941
2017,5. Quintil,Nein,0.020056657223796032,45410,0.018767190675591447,0.021346123772000618
2017,4. Quintil,Nein,0.013371104815864022,45410,0.012314674434859698,0.014427535196868346
2017,3. Quintil,Nein,0.008271954674220964,45410,0.007438886217052996,0.009105023131388931
2017,-6,Nein,0.007252124645892351,45410,0.006471697380875284,0.00803255191090942
2017,2. Quintil,Nein,0.007025495750708215,45410,0.006257271775197821,0.007793719726218609
2017,1. Quintil,Nein,0.003286118980169972,45410,0.002759729482703953,0.0038125084776359907
2019,5. Quintil,Ja,0.32654373927958835,42417,0.32208089765689246,0.33100658090228424
2019,4. Quintil,Ja,0.21762435677530018,42417,0.21369747788044552,0.22155123567015483
2019,3. Quintil,Ja,0.15641080617495712,42417,0.15295392081030945,0.15986769153960478
2019,2. Quintil,Ja,0.11363636363636363,42417,0.11061605916252057,0.1166566681102067
2019,1. Quintil,Ja,0.10034305317324185,42417,0.09748369723005655,0.10320240911642715
2019,5. Quintil,Nein,0.026801029159519724,42417,0.025264068848363186,0.028337989470676263
2019,4. Quintil,Nein,0.01565180102915952,42417,0.014470548826200337,0.0168330532321187
2019,1. Quintil,Nein,0.01265008576329331,42417,0.011586510132243828,0.013713661394342793
2019,3. Quintil,Nein,0.010934819897084048,42417,0.009945118073773077,0.011924521720395018
2019,-6,Ja,0.010077186963979417,42417,0.009126677552817099,0.011027696375141735
2019,2. Quintil,Nein,0.007718696397941681,42417,0.006885829732023249,0.008551563063860113
2019,-6,Nein,0.0016080617495711836,42417,0.001226743149137704,0.0019893803500046635
2021,5. Quintil,Ja,0.3854700854700855,27598,0.3797278087065377,0.39121236223363326
2021,4. Quintil,Ja,0.20427350427350427,27598,0.19951681047682335,0.2090301980701852
2021,3. Quintil,Ja,0.1288888888888889,27598,0.12493557058977128,0.1328422071880065
2021,2. Quintil,Ja,0.09487179487179487,27598,0.09141446455938966,0.09832912518420008
2021,1. Quintil,Ja,0.0829059829059829,27598,0.07965273519734588,0.08615923061461993
2021,5. Quintil,Nein,0.03863247863247863,27598,0.036358751859002496,0.040906205405954764
2021,4. Quintil,Nein,0.017435897435897435,27598,0.01589163941505657,0.0189801554567383
2021,-6,Ja,0.015726495726495728,27598,0.014258613729485333,0.017194377723506123
2021,3. Quintil,Nein,0.010085470085470085,27598,0.008906604774572353,0.011264335396367817
2021,1. Quintil,Nein,0.009401709401709401,27598,0.008263113896538965,0.010540304906879837
2021,2. Quintil,Nein,0.007863247863247864,27598,0.006821160767936975,0.008905334958558754
2021,-6,Nein,0.0044444444444444444,27598,0.003659644872927158,0.00522924401596173
