year,regtyp,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Urban regions,Agree completely,0.03721,379,8460,0.03318,0.04124
1996,Urban regions,Agree,0.10456,1074,8460,0.09804,0.11108
1996,Urban regions,Disagree,0.29820,3138,8460,0.28845,0.30795
1996,Urban regions,Disagree completely,0.37567,3869,8460,0.36535,0.38599
1996,Rural regions,Agree completely,0.04166,211,4509,0.03583,0.04749
1996,Rural regions,Agree,0.13095,728,4509,0.12110,0.14079
1996,Rural regions,Disagree,0.33663,1922,4509,0.32283,0.35042
1996,Rural regions,Disagree completely,0.30248,1648,4509,0.28907,0.31589
1997,Urban regions,Agree completely,0.04713,415,8293,0.04257,0.05170
1997,Urban regions,Agree,0.11125,1171,8293,0.10448,0.11802
1997,Urban regions,Disagree,0.28153,2984,8293,0.27185,0.29122
1997,Urban regions,Disagree completely,0.37585,3723,8293,0.36542,0.38627
1997,Rural regions,Agree completely,0.04859,215,4444,0.04227,0.05491
1997,Rural regions,Agree,0.12674,681,4444,0.11696,0.13652
1997,Rural regions,Disagree,0.31895,1825,4444,0.30525,0.33266
1997,Rural regions,Disagree completely,0.31675,1723,4444,0.30307,0.33043
2008,Urban regions,Agree completely,0.04061,547,12573,0.03716,0.04406
2008,Urban regions,Agree,0.11671,1599,12573,0.11110,0.12232
2008,Urban regions,Disagree,0.29706,4415,12573,0.28908,0.30505
2008,Urban regions,Disagree completely,0.37472,6012,12573,0.36626,0.38319
2008,Rural regions,Agree completely,0.03884,299,6609,0.03418,0.04349
2008,Rural regions,Agree,0.13572,1018,6609,0.12746,0.14398
2008,Rural regions,Disagree,0.34738,2756,6609,0.33590,0.35886
2008,Rural regions,Disagree completely,0.31572,2536,6609,0.30451,0.32692
2013,Urban regions,Agree completely,0.03103,492,11965,0.02792,0.03413
2013,Urban regions,Agree,0.06334,1031,11965,0.05897,0.06770
2013,Urban regions,Disagree,0.21960,3740,11965,0.21219,0.22702
2013,Urban regions,Disagree completely,0.37744,6702,11965,0.36876,0.38613
2013,Rural regions,Agree completely,0.04092,322,6770,0.03620,0.04564
2013,Rural regions,Agree,0.08419,734,6770,0.07757,0.09080
2013,Rural regions,Disagree,0.25721,2350,6770,0.24679,0.26762
2013,Rural regions,Disagree completely,0.34989,3364,6770,0.33853,0.36126
2018,Urban regions,Agree completely,0.03647,728,16497,0.03361,0.03933
2018,Urban regions,Agree,0.09651,1775,16497,0.09200,0.10101
2018,Urban regions,Disagree,0.28320,5610,16497,0.27632,0.29007
2018,Urban regions,Disagree completely,0.41280,8384,16497,0.40528,0.42031
2018,Rural regions,Agree completely,0.03995,386,8903,0.03588,0.04401
2018,Rural regions,Agree,0.09320,974,8903,0.08716,0.09924
2018,Rural regions,Disagree,0.32037,3346,8903,0.31067,0.33006
2018,Rural regions,Disagree completely,0.37732,4197,8903,0.36725,0.38739
