year,age_gr,sex,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,male,At least once per month,0.26326,523,1929,0.24361,0.28292
2003,17-29 y.,male,Seldom,0.21655,424,1929,0.19816,0.23493
2003,17-29 y.,male,Never,0.04800,89,1929,0.03846,0.05754
2003,17-29 y.,female,Daily,0.01398,33,2067,0.00892,0.01904
2003,17-29 y.,female,At least once per week,0.33815,727,2067,0.31775,0.35855
2003,17-29 y.,female,At least once per month,0.31345,674,2067,0.29345,0.33345
2003,17-29 y.,female,Seldom,0.28104,546,2067,0.26166,0.30042
2003,17-29 y.,female,Never,0.05338,87,2067,0.04369,0.06308
2003,30-45 y.,male,Daily,0.02049,70,3324,0.01567,0.02530
2003,30-45 y.,male,At least once per week,0.24082,819,3324,0.22628,0.25536
2003,30-45 y.,male,At least once per month,0.30954,1081,3324,0.29383,0.32526
2003,30-45 y.,male,Seldom,0.36302,1159,3324,0.34667,0.37937
2003,30-45 y.,male,Never,0.06613,195,3324,0.05768,0.07457
2003,30-45 y.,female,At least once per week,0.16170,590,3578,0.14963,0.17376
2003,30-45 y.,female,At least once per month,0.33833,1280,3578,0.32283,0.35384
2003,30-45 y.,female,Seldom,0.41554,1451,3578,0.39939,0.43169
2003,30-45 y.,female,Never,0.07751,257,3578,0.06874,0.08627
2003,46-65 y.,male,Daily,0.02611,100,3750,0.02101,0.03122
2003,46-65 y.,male,At least once per week,0.21047,842,3750,0.19742,0.22352
2003,46-65 y.,male,At least once per month,0.27541,1057,3750,0.26111,0.28971
2003,46-65 y.,male,Seldom,0.39200,1448,3750,0.37637,0.40762
2003,46-65 y.,male,Never,0.09601,303,3750,0.08658,0.10544
2003,46-65 y.,female,At least once per week,0.14515,614,3790,0.13394,0.15637
2003,46-65 y.,female,At least once per month,0.30990,1190,3790,0.29518,0.32463
2003,46-65 y.,female,Seldom,0.42944,1595,3790,0.41368,0.44520
2003,46-65 y.,female,Never,0.11045,391,3790,0.10047,0.12043
2003,66 and older,male,At least once per week,0.16960,296,1632,0.15139,0.18782
2003,66 and older,male,At least once per month,0.23658,404,1632,0.21596,0.25721
2003,66 and older,male,Seldom,0.39220,635,1632,0.36850,0.41590
2003,66 and older,male,Never,0.18501,297,1632,0.16617,0.20386
2003,66 and older,female,At least once per week,0.10745,207,1974,0.09378,0.12111
2003,66 and older,female,At least once per month,0.22177,446,1974,0.20344,0.24010
2003,66 and older,female,Seldom,0.39902,819,1974,0.37741,0.42063
2003,66 and older,female,Never,0.26400,502,1974,0.24455,0.28345
2008,17-29 y.,male,Daily,0.02466,41,1510,0.01684,0.03249
2008,17-29 y.,male,At least once per week,0.43366,588,1510,0.40866,0.45867
2008,17-29 y.,male,At least once per month,0.28604,469,1510,0.26324,0.30884
2008,17-29 y.,male,Seldom,0.21204,355,1510,0.19142,0.23266
2008,17-29 y.,male,Never,0.04359,57,1510,0.03329,0.05389
2008,17-29 y.,female,At least once per week,0.32022,559,1619,0.29749,0.34295
2008,17-29 y.,female,At least once per month,0.35867,565,1619,0.33530,0.38204
2008,17-29 y.,female,Seldom,0.26576,429,1619,0.24423,0.28728
2008,17-29 y.,female,Never,0.04035,66,1619,0.03076,0.04994
2008,30-45 y.,male,Daily,0.02868,52,2460,0.02208,0.03527
2008,30-45 y.,male,At least once per week,0.23819,576,2460,0.22135,0.25502
2008,30-45 y.,male,At least once per month,0.32870,816,2460,0.31014,0.34727
2008,30-45 y.,male,Seldom,0.35243,894,2460,0.33355,0.37131
2008,30-45 y.,male,Never,0.05200,122,2460,0.04322,0.06078
2008,30-45 y.,female,At least once per week,0.15785,432,2687,0.14406,0.17164
2008,30-45 y.,female,At least once per month,0.32944,922,2687,0.31166,0.34721
2008,30-45 y.,female,Seldom,0.42508,1157,2687,0.40639,0.44378
2008,30-45 y.,female,Never,0.08229,176,2687,0.07189,0.09268
2008,46-65 y.,male,Daily,0.02259,63,3188,0.01743,0.02775
2008,46-65 y.,male,At least once per week,0.19969,670,3188,0.18581,0.21357
2008,46-65 y.,male,At least once per month,0.26429,878,3188,0.24898,0.27960
2008,46-65 y.,male,Seldom,0.41202,1312,3188,0.39493,0.42910
2008,46-65 y.,male,Never,0.10142,265,3188,0.09094,0.11190
2008,46-65 y.,female,At least once per week,0.14125,539,3477,0.12967,0.15283
2008,46-65 y.,female,At least once per month,0.30526,1091,3477,0.28995,0.32057
2008,46-65 y.,female,Seldom,0.43819,1520,3477,0.42169,0.45468
2008,46-65 y.,female,Never,0.11022,327,3477,0.09981,0.12063
2008,66 and older,male,Daily,0.02395,42,2029,0.01730,0.03061
2008,66 and older,male,At least once per week,0.16350,362,2029,0.14741,0.17960
2008,66 and older,male,At least once per month,0.23927,496,2029,0.22070,0.25784
2008,66 and older,male,Seldom,0.40875,833,2029,0.38736,0.43015
2008,66 and older,male,Never,0.16452,296,2029,0.14839,0.18066
2008,66 and older,female,At least once per week,0.11831,276,2242,0.10494,0.13169
2008,66 and older,female,At least once per month,0.22487,536,2242,0.20758,0.24216
2008,66 and older,female,Seldom,0.43260,983,2242,0.41209,0.45311
2008,66 and older,female,Never,0.21834,447,2242,0.20124,0.23545
2013,17-29 y.,male,Daily,0.02383,50,1657,0.01649,0.03118
2013,17-29 y.,male,At least once per week,0.41967,642,1657,0.39591,0.44344
2013,17-29 y.,male,At least once per month,0.32562,539,1657,0.30305,0.34819
2013,17-29 y.,male,Seldom,0.20380,370,1657,0.18440,0.22320
2013,17-29 y.,male,Never,0.02707,56,1657,0.01925,0.03488
2013,17-29 y.,female,Daily,0.02077,33,1907,0.01437,0.02718
2013,17-29 y.,female,At least once per week,0.34554,580,1907,0.32419,0.36689
2013,17-29 y.,female,At least once per month,0.39424,741,1907,0.37230,0.41618
2013,17-29 y.,female,Seldom,0.21069,467,1907,0.19238,0.22900
2013,17-29 y.,female,Never,0.02876,86,1907,0.02125,0.03626
2013,30-45 y.,male,Daily,0.02152,67,3300,0.01657,0.02648
2013,30-45 y.,male,At least once per week,0.27143,716,3300,0.25626,0.28661
2013,30-45 y.,male,At least once per month,0.35943,1080,3300,0.34306,0.37580
2013,30-45 y.,male,Seldom,0.29350,1215,3300,0.27796,0.30904
2013,30-45 y.,male,Never,0.05411,222,3300,0.04639,0.06183
2013,30-45 y.,female,At least once per week,0.21239,719,4681,0.20067,0.22411
2013,30-45 y.,female,At least once per month,0.37151,1682,4681,0.35767,0.38536
2013,30-45 y.,female,Seldom,0.36070,1967,4681,0.34694,0.37445
2013,30-45 y.,female,Never,0.04857,313,4681,0.04241,0.05472
2013,46-65 y.,male,Daily,0.02434,86,4174,0.01967,0.02902
2013,46-65 y.,male,At least once per week,0.21926,885,4174,0.20670,0.23181
2013,46-65 y.,male,At least once per month,0.30986,1331,4174,0.29583,0.32389
2013,46-65 y.,male,Seldom,0.36566,1529,4174,0.35105,0.38028
2013,46-65 y.,male,Never,0.08088,343,4174,0.07261,0.08915
2013,46-65 y.,female,Daily,0.00818,38,4798,0.00563,0.01073
2013,46-65 y.,female,At least once per week,0.16051,779,4798,0.15012,0.17089
2013,46-65 y.,female,At least once per month,0.35191,1720,4798,0.33839,0.36542
2013,46-65 y.,female,Seldom,0.39555,1860,4798,0.38171,0.40939
2013,46-65 y.,female,Never,0.08385,401,4798,0.07601,0.09170
2013,66 and older,male,Daily,0.02264,52,2391,0.01668,0.02861
2013,66 and older,male,At least once per week,0.22010,551,2391,0.20349,0.23671
2013,66 and older,male,At least once per month,0.26322,629,2391,0.24557,0.28088
2013,66 and older,male,Seldom,0.35990,871,2391,0.34065,0.37914
2013,66 and older,male,Never,0.13413,288,2391,0.12047,0.14780
2013,66 and older,female,At least once per week,0.16610,439,2515,0.15155,0.18064
2013,66 and older,female,At least once per month,0.26157,700,2515,0.24439,0.27875
2013,66 and older,female,Seldom,0.38884,966,2515,0.36978,0.40789
2013,66 and older,female,Never,0.17275,410,2515,0.15797,0.18752
2019,17-29 y.,male,Daily,0.03143,80,2400,0.02444,0.03841
2019,17-29 y.,male,At least once per week,0.39931,945,2400,0.37971,0.41891
2019,17-29 y.,male,At least once per month,0.35382,793,2400,0.33469,0.37296
2019,17-29 y.,male,Seldom,0.17777,442,2400,0.16247,0.19307
2019,17-29 y.,male,Never,0.03767,140,2400,0.03005,0.04529
2019,17-29 y.,female,Daily,0.01271,37,2353,0.00818,0.01724
2019,17-29 y.,female,At least once per week,0.35289,765,2353,0.33358,0.37221
2019,17-29 y.,female,At least once per month,0.42564,960,2353,0.40566,0.44562
2019,17-29 y.,female,Seldom,0.17657,468,2353,0.16116,0.19199
2019,17-29 y.,female,Never,0.03218,123,2353,0.02505,0.03931
2019,30-45 y.,male,Daily,0.01630,75,3617,0.01217,0.02042
2019,30-45 y.,male,At least once per week,0.29141,1037,3617,0.27660,0.30623
2019,30-45 y.,male,At least once per month,0.39465,1317,3617,0.37872,0.41058
2019,30-45 y.,male,Seldom,0.25724,927,3617,0.24299,0.27148
2019,30-45 y.,male,Never,0.04041,261,3617,0.03399,0.04682
2019,30-45 y.,female,At least once per week,0.24361,861,4207,0.23064,0.25659
2019,30-45 y.,female,At least once per month,0.43267,1716,4207,0.41770,0.44764
2019,30-45 y.,female,Seldom,0.27860,1290,4207,0.26505,0.29215
2019,30-45 y.,female,Never,0.04083,340,4207,0.03485,0.04681
2019,46-65 y.,male,Daily,0.02360,160,5456,0.01957,0.02763
2019,46-65 y.,male,At least once per week,0.26946,1532,5456,0.25768,0.28123
2019,46-65 y.,male,At least once per month,0.34694,1886,5456,0.33430,0.35957
2019,46-65 y.,male,Seldom,0.29853,1493,5456,0.28639,0.31068
2019,46-65 y.,male,Never,0.06148,385,5456,0.05510,0.06785
2019,46-65 y.,female,Daily,0.00569,40,5537,0.00370,0.00767
2019,46-65 y.,female,At least once per week,0.19796,1158,5537,0.18746,0.20845
2019,46-65 y.,female,At least once per month,0.41436,2236,5537,0.40138,0.42733
2019,46-65 y.,female,Seldom,0.31805,1723,5537,0.30578,0.33031
2019,46-65 y.,female,Never,0.06396,380,5537,0.05751,0.07040
2019,66 and older,male,Daily,0.02693,65,2628,0.02074,0.03312
2019,66 and older,male,At least once per week,0.24834,714,2628,0.23182,0.26486
2019,66 and older,male,At least once per month,0.27966,753,2628,0.26250,0.29682
2019,66 and older,male,Seldom,0.33238,832,2628,0.31437,0.35039
2019,66 and older,male,Never,0.11268,264,2628,0.10059,0.12478
2019,66 and older,female,At least once per week,0.21421,566,2532,0.19823,0.23020
2019,66 and older,female,At least once per month,0.30479,836,2532,0.28685,0.32272
2019,66 and older,female,Seldom,0.34757,856,2532,0.32902,0.36613
2019,66 and older,female,Never,0.12221,274,2532,0.10945,0.13497
