year,migback,pgisced97,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,No migration background,Upper Secondary Level,At least once per month,0.30082,1791,5958,0.28918,0.31247
1998,No migration background,Upper Secondary Level,Seldom,0.38397,2405,5958,0.37162,0.39633
1998,No migration background,Upper Secondary Level,Never,0.09279,518,5958,0.08543,0.10016
1998,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.33707,110,338,0.28660,0.38754
1998,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.41276,144,338,0.36019,0.46532
1998,No migration background,Post-secondary Non-tertiary Level,Seldom,0.20970,84,338,0.16623,0.25316
1998,No migration background,First Stage of Tertiary Education,At least once per week,0.20229,151,741,0.17335,0.23123
1998,No migration background,First Stage of Tertiary Education,At least once per month,0.33478,248,741,0.30078,0.36878
1998,No migration background,First Stage of Tertiary Education,Seldom,0.36763,292,741,0.33289,0.40237
1998,No migration background,First Stage of Tertiary Education,Never,0.08111,50,741,0.06144,0.10078
1998,No migration background,Second Stage of Tertiary Education,At least once per week,0.28655,419,1728,0.26522,0.30787
1998,No migration background,Second Stage of Tertiary Education,At least once per month,0.32028,585,1728,0.29828,0.34229
1998,No migration background,Second Stage of Tertiary Education,Seldom,0.32908,648,1728,0.30692,0.35124
1998,No migration background,Second Stage of Tertiary Education,Never,0.04520,76,1728,0.03540,0.05500
1998,Direct migration background,No answer / don't know,At least once per week,0.23611,31,104,0.15409,0.31813
1998,Direct migration background,No answer / don't know,At least once per month,0.29057,33,104,0.20289,0.37826
1998,Direct migration background,No answer / don't know,Seldom,0.26625,40,104,0.18089,0.35161
1998,Direct migration background,Primary Level,At least once per week,0.07690,37,358,0.04926,0.10454
1998,Direct migration background,Primary Level,At least once per month,0.20032,67,358,0.15881,0.24184
1998,Direct migration background,Primary Level,Seldom,0.39778,140,358,0.34700,0.44855
1998,Direct migration background,Primary Level,Never,0.31216,114,358,0.26409,0.36022
1998,Direct migration background,Lower Secondary Level,At least once per week,0.15941,98,638,0.13099,0.18784
1998,Direct migration background,Lower Secondary Level,At least once per month,0.18050,142,638,0.15064,0.21037
1998,Direct migration background,Lower Secondary Level,Seldom,0.38656,248,638,0.34874,0.42437
1998,Direct migration background,Lower Secondary Level,Never,0.24382,150,638,0.21048,0.27717
1998,Direct migration background,Upper Secondary Level,At least once per week,0.15898,144,818,0.13391,0.18405
1998,Direct migration background,Upper Secondary Level,At least once per month,0.25129,190,818,0.22155,0.28104
1998,Direct migration background,Upper Secondary Level,Seldom,0.37700,340,818,0.34377,0.41023
1998,Direct migration background,Upper Secondary Level,Never,0.18738,144,818,0.16062,0.21413
1998,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.45985,60,60,0.33268,0.58703
1998,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.18424,38,168,0.12544,0.24303
1998,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.39186,69,168,0.31782,0.46590
1998,Direct migration background,Second Stage of Tertiary Education,Seldom,0.32644,61,168,0.25532,0.39756
1998,Indirect migration background,Lower Secondary Level,At least once per week,0.37824,80,174,0.30597,0.45050
1998,Indirect migration background,Lower Secondary Level,At least once per month,0.32618,51,174,0.25632,0.39604
1998,Indirect migration background,Lower Secondary Level,Seldom,0.20039,43,174,0.14074,0.26004
1998,Indirect migration background,Upper Secondary Level,At least once per week,0.45978,93,188,0.38835,0.53122
1998,Indirect migration background,Upper Secondary Level,At least once per month,0.24166,55,188,0.18030,0.30302
1998,Indirect migration background,Upper Secondary Level,Seldom,0.21081,40,188,0.15235,0.26928
2003,No migration background,No answer / don't know,At least once per week,0.28852,55,160,0.21809,0.35894
2003,No migration background,No answer / don't know,At least once per month,0.37880,61,160,0.30340,0.45420
2003,No migration background,No answer / don't know,Seldom,0.25390,44,160,0.18625,0.32156
2003,No migration background,Pre-primary Level,At least once per week,0.39190,200,469,0.34767,0.43613
2003,No migration background,Pre-primary Level,At least once per month,0.28928,143,469,0.24820,0.33036
2003,No migration background,Pre-primary Level,Seldom,0.26903,126,469,0.22885,0.30920
2003,No migration background,Primary Level,Seldom,0.31967,31,31,0.15279,0.48655
2003,No migration background,Lower Secondary Level,At least once per week,0.17183,357,1867,0.15471,0.18895
2003,No migration background,Lower Secondary Level,At least once per month,0.22102,437,1867,0.20219,0.23984
2003,No migration background,Lower Secondary Level,Seldom,0.38931,717,1867,0.36719,0.41144
2003,No migration background,Lower Secondary Level,Never,0.21028,356,1867,0.19179,0.22877
2003,No migration background,Upper Secondary Level,Daily,0.01515,140,9799,0.01273,0.01757
2003,No migration background,Upper Secondary Level,At least once per week,0.19173,1964,9799,0.18393,0.19952
2003,No migration background,Upper Secondary Level,At least once per month,0.29590,2987,9799,0.28687,0.30494
2003,No migration background,Upper Secondary Level,Seldom,0.39157,3786,9799,0.38191,0.40124
2003,No migration background,Upper Secondary Level,Never,0.10565,922,9799,0.09956,0.11173
2003,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.29000,251,864,0.25973,0.32028
2003,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.35641,317,864,0.32446,0.38837
2003,No migration background,Post-secondary Non-tertiary Level,Seldom,0.29187,264,864,0.26153,0.32220
2003,No migration background,Post-secondary Non-tertiary Level,Never,0.04322,32,864,0.02965,0.05678
2003,No migration background,First Stage of Tertiary Education,At least once per week,0.21587,312,1484,0.19493,0.23681
2003,No migration background,First Stage of Tertiary Education,At least once per month,0.30399,479,1484,0.28058,0.32740
2003,No migration background,First Stage of Tertiary Education,Seldom,0.39543,604,1484,0.37054,0.42031
2003,No migration background,First Stage of Tertiary Education,Never,0.07145,89,1484,0.05834,0.08456
2003,No migration background,Second Stage of Tertiary Education,Daily,0.02145,75,3918,0.01692,0.02599
2003,No migration background,Second Stage of Tertiary Education,At least once per week,0.28632,1099,3918,0.27217,0.30048
2003,No migration background,Second Stage of Tertiary Education,At least once per month,0.33264,1371,3918,0.31788,0.34739
2003,No migration background,Second Stage of Tertiary Education,Seldom,0.32647,1269,3918,0.31178,0.34115
2003,No migration background,Second Stage of Tertiary Education,Never,0.03312,104,3918,0.02751,0.03872
2003,Direct migration background,Primary Level,Seldom,0.35946,56,137,0.27881,0.44010
2003,Direct migration background,Primary Level,Never,0.44096,81,137,0.35751,0.52440
2003,Direct migration background,Lower Secondary Level,At least once per week,0.13527,84,646,0.10888,0.16167
2003,Direct migration background,Lower Secondary Level,At least once per month,0.23703,142,646,0.20421,0.26985
2003,Direct migration background,Lower Secondary Level,Seldom,0.38713,270,646,0.34954,0.42473
2003,Direct migration background,Lower Secondary Level,Never,0.22872,150,646,0.19630,0.26113
2003,Direct migration background,Upper Secondary Level,At least once per week,0.16008,150,948,0.13672,0.18343
2003,Direct migration background,Upper Secondary Level,At least once per month,0.21521,228,948,0.18904,0.24139
2003,Direct migration background,Upper Secondary Level,Seldom,0.39585,381,948,0.36471,0.42700
2003,Direct migration background,Upper Secondary Level,Never,0.20817,189,948,0.18231,0.23403
2003,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.22210,53,192,0.16315,0.28105
2003,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.47698,103,192,0.40614,0.54781
2003,Direct migration background,Post-secondary Non-tertiary Level,Never,0.15687,36,192,0.10530,0.20845
2003,Direct migration background,First Stage of Tertiary Education,At least once per month,0.22399,44,109,0.14536,0.30262
2003,Direct migration background,First Stage of Tertiary Education,Seldom,0.55207,65,109,0.45828,0.64585
2003,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.18237,81,362,0.14254,0.22221
2003,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.27868,102,362,0.23243,0.32493
2003,Direct migration background,Second Stage of Tertiary Education,Seldom,0.40074,138,362,0.35018,0.45129
2003,Direct migration background,Second Stage of Tertiary Education,Never,0.12085,41,362,0.08722,0.15447
2003,Indirect migration background,Pre-primary Level,At least once per week,0.47921,35,35,0.31129,0.64713
2003,Indirect migration background,Lower Secondary Level,At least once per week,0.35225,64,165,0.27914,0.42536
2003,Indirect migration background,Lower Secondary Level,At least once per month,0.30593,58,165,0.23540,0.37646
2003,Indirect migration background,Lower Secondary Level,Seldom,0.23541,43,165,0.17048,0.30034
2003,Indirect migration background,Upper Secondary Level,At least once per week,0.32446,112,305,0.27183,0.37709
2003,Indirect migration background,Upper Secondary Level,At least once per month,0.30695,105,305,0.25510,0.35880
2003,Indirect migration background,Upper Secondary Level,Seldom,0.28044,88,305,0.22994,0.33094
2008,No migration background,No answer / don't know,At least once per week,0.31167,79,215,0.24961,0.37372
2008,No migration background,No answer / don't know,At least once per month,0.37054,77,215,0.30583,0.43524
2008,No migration background,No answer / don't know,Seldom,0.19085,59,215,0.13820,0.24350
2008,No migration background,Pre-primary Level,At least once per week,0.36914,112,283,0.31282,0.42547
2008,No migration background,Pre-primary Level,At least once per month,0.37839,107,283,0.32179,0.43500
2008,No migration background,Pre-primary Level,Seldom,0.23236,64,283,0.18307,0.28166
2008,No migration background,Primary Level,Seldom,0.40740,34,34,0.23976,0.57505
2008,No migration background,Lower Secondary Level,At least once per week,0.16349,235,1402,0.14413,0.18286
2008,No migration background,Lower Secondary Level,At least once per month,0.22995,342,1402,0.20792,0.25199
2008,No migration background,Lower Secondary Level,Seldom,0.38308,554,1402,0.35762,0.40853
2008,No migration background,Lower Secondary Level,Never,0.21022,271,1402,0.18888,0.23155
2008,No migration background,Upper Secondary Level,Daily,0.01275,104,8679,0.01039,0.01511
2008,No migration background,Upper Secondary Level,At least once per week,0.19093,1629,8679,0.18266,0.19920
2008,No migration background,Upper Secondary Level,At least once per month,0.28278,2447,8679,0.27331,0.29226
2008,No migration background,Upper Secondary Level,Seldom,0.41258,3688,8679,0.40223,0.42294
2008,No migration background,Upper Secondary Level,Never,0.10096,811,8679,0.09462,0.10730
2008,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.24922,199,845,0.22004,0.27841
2008,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.33594,308,845,0.30407,0.36780
2008,No migration background,Post-secondary Non-tertiary Level,Seldom,0.35220,298,845,0.31997,0.38443
2008,No migration background,Post-secondary Non-tertiary Level,Never,0.04177,40,845,0.02828,0.05527
2008,No migration background,First Stage of Tertiary Education,At least once per week,0.17791,221,1250,0.15670,0.19912
2008,No migration background,First Stage of Tertiary Education,At least once per month,0.34325,410,1250,0.31692,0.36958
2008,No migration background,First Stage of Tertiary Education,Seldom,0.38683,532,1250,0.35982,0.41384
2008,No migration background,First Stage of Tertiary Education,Never,0.07712,87,1250,0.06232,0.09191
2008,No migration background,Second Stage of Tertiary Education,Daily,0.02069,58,3792,0.01616,0.02522
2008,No migration background,Second Stage of Tertiary Education,At least once per week,0.27347,1007,3792,0.25928,0.28766
2008,No migration background,Second Stage of Tertiary Education,At least once per month,0.35969,1406,3792,0.34441,0.37496
2008,No migration background,Second Stage of Tertiary Education,Seldom,0.30742,1195,3792,0.29273,0.32211
2008,No migration background,Second Stage of Tertiary Education,Never,0.03873,126,3792,0.03259,0.04487
2008,Direct migration background,Primary Level,Seldom,0.35331,36,76,0.24513,0.46149
2008,Direct migration background,Primary Level,Never,0.38165,40,76,0.27171,0.49160
2008,Direct migration background,Lower Secondary Level,At least once per week,0.13862,49,421,0.10557,0.17167
2008,Direct migration background,Lower Secondary Level,At least once per month,0.16781,70,421,0.13207,0.20355
2008,Direct migration background,Lower Secondary Level,Seldom,0.43138,205,421,0.38402,0.47875
2008,Direct migration background,Lower Secondary Level,Never,0.24593,97,421,0.20475,0.28712
2008,Direct migration background,Upper Secondary Level,At least once per week,0.15007,105,698,0.12355,0.17658
2008,Direct migration background,Upper Secondary Level,At least once per month,0.20871,147,698,0.17854,0.23888
2008,Direct migration background,Upper Secondary Level,Seldom,0.44391,319,698,0.40703,0.48080
2008,Direct migration background,Upper Secondary Level,Never,0.17662,127,698,0.14831,0.20493
2008,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.27987,49,135,0.20385,0.35588
2008,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.44656,86,135,0.36239,0.53074
2008,Direct migration background,First Stage of Tertiary Education,At least once per month,0.28003,31,86,0.18458,0.37549
2008,Direct migration background,First Stage of Tertiary Education,Seldom,0.48613,55,86,0.37988,0.59239
2008,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.14579,59,285,0.10475,0.18683
2008,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.28336,100,285,0.23095,0.33577
2008,Direct migration background,Second Stage of Tertiary Education,Seldom,0.46690,126,285,0.40888,0.52493
2008,Indirect migration background,Lower Secondary Level,At least once per week,0.36347,49,139,0.28321,0.44372
2008,Indirect migration background,Lower Secondary Level,At least once per month,0.22655,40,139,0.15671,0.29639
2008,Indirect migration background,Lower Secondary Level,Seldom,0.28300,50,139,0.20784,0.35816
2008,Indirect migration background,Upper Secondary Level,At least once per week,0.30626,99,300,0.25402,0.35851
2008,Indirect migration background,Upper Secondary Level,At least once per month,0.30266,110,300,0.25059,0.35474
2008,Indirect migration background,Upper Secondary Level,Seldom,0.32960,91,300,0.27632,0.38288
2008,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.44063,36,68,0.32175,0.55951
2008,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.35218,32,68,0.23780,0.46655
2013,No migration background,No answer / don't know,At least once per week,0.34564,98,302,0.29192,0.39937
2013,No migration background,No answer / don't know,At least once per month,0.33213,116,302,0.27892,0.38533
2013,No migration background,No answer / don't know,Seldom,0.23139,88,302,0.18374,0.27903
2013,No migration background,Pre-primary Level,At least once per week,0.43539,123,315,0.38055,0.49023
2013,No migration background,Pre-primary Level,At least once per month,0.36333,120,315,0.31013,0.41653
2013,No migration background,Pre-primary Level,Seldom,0.18455,72,315,0.14164,0.22746
2013,No migration background,Primary Level,At least once per month,0.20171,33,148,0.13684,0.26657
2013,No migration background,Primary Level,Seldom,0.34814,65,148,0.27113,0.42515
2013,No migration background,Primary Level,Never,0.31128,50,148,0.23643,0.38613
2013,No migration background,Lower Secondary Level,At least once per week,0.17550,306,1828,0.15806,0.19294
2013,No migration background,Lower Secondary Level,At least once per month,0.24697,458,1828,0.22719,0.26674
2013,No migration background,Lower Secondary Level,Seldom,0.38910,750,1828,0.36674,0.41146
2013,No migration background,Lower Secondary Level,Never,0.17443,314,1828,0.15703,0.19184
2013,No migration background,Upper Secondary Level,Daily,0.01398,133,10891,0.01177,0.01618
2013,No migration background,Upper Secondary Level,At least once per week,0.19877,1920,10891,0.19128,0.20627
2013,No migration background,Upper Secondary Level,At least once per month,0.31931,3499,10891,0.31055,0.32807
2013,No migration background,Upper Secondary Level,Seldom,0.37502,4341,10891,0.36593,0.38412
2013,No migration background,Upper Secondary Level,Never,0.09292,998,10891,0.08747,0.09837
2013,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.27761,297,1367,0.25386,0.30136
2013,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.37865,549,1367,0.35292,0.40437
2013,No migration background,Post-secondary Non-tertiary Level,Seldom,0.28373,464,1367,0.25983,0.30764
2013,No migration background,Post-secondary Non-tertiary Level,Never,0.04088,57,1367,0.03038,0.05138
2013,No migration background,First Stage of Tertiary Education,At least once per week,0.20746,305,1492,0.18687,0.22804
2013,No migration background,First Stage of Tertiary Education,At least once per month,0.36515,539,1492,0.34071,0.38959
2013,No migration background,First Stage of Tertiary Education,Seldom,0.35815,578,1492,0.33381,0.38248
2013,No migration background,First Stage of Tertiary Education,Never,0.05009,70,1492,0.03902,0.06117
2013,No migration background,Second Stage of Tertiary Education,Daily,0.01951,81,5064,0.01570,0.02332
2013,No migration background,Second Stage of Tertiary Education,At least once per week,0.31790,1435,5064,0.30507,0.33073
2013,No migration background,Second Stage of Tertiary Education,At least once per month,0.36705,1953,5064,0.35377,0.38032
2013,No migration background,Second Stage of Tertiary Education,Seldom,0.26981,1470,5064,0.25758,0.28203
2013,No migration background,Second Stage of Tertiary Education,Never,0.02574,125,5064,0.02138,0.03010
2013,Direct migration background,Primary Level,Seldom,0.30455,44,85,0.20613,0.40297
2013,Direct migration background,Primary Level,Never,0.36209,41,85,0.25931,0.46487
2013,Direct migration background,Lower Secondary Level,At least once per week,0.11756,66,524,0.08995,0.14516
2013,Direct migration background,Lower Secondary Level,At least once per month,0.25946,131,524,0.22189,0.29703
2013,Direct migration background,Lower Secondary Level,Seldom,0.36081,214,524,0.31965,0.40197
2013,Direct migration background,Lower Secondary Level,Never,0.24202,113,524,0.20532,0.27873
2013,Direct migration background,Upper Secondary Level,At least once per week,0.18992,152,1027,0.16592,0.21392
2013,Direct migration background,Upper Secondary Level,At least once per month,0.28964,289,1027,0.26188,0.31739
2013,Direct migration background,Upper Secondary Level,Seldom,0.36851,440,1027,0.33900,0.39803
2013,Direct migration background,Upper Secondary Level,Never,0.13650,146,1027,0.11549,0.15751
2013,Direct migration background,Post-secondary Non-tertiary Level,At least once per week,0.19559,41,319,0.15199,0.23919
2013,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.22764,87,319,0.18155,0.27372
2013,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.43087,144,319,0.37644,0.48530
2013,Direct migration background,Post-secondary Non-tertiary Level,Never,0.13349,47,319,0.09611,0.17087
2013,Direct migration background,First Stage of Tertiary Education,At least once per month,0.29433,33,81,0.19446,0.39420
2013,Direct migration background,First Stage of Tertiary Education,Seldom,0.48294,48,81,0.37343,0.59244
2013,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.27013,139,588,0.23421,0.30606
2013,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.31734,205,588,0.27969,0.35500
2013,Direct migration background,Second Stage of Tertiary Education,Seldom,0.30099,191,588,0.26389,0.33810
2013,Direct migration background,Second Stage of Tertiary Education,Never,0.06787,53,588,0.04752,0.08822
2013,Indirect migration background,No answer / don't know,At least once per week,0.52068,38,38,0.35970,0.68165
2013,Indirect migration background,Pre-primary Level,At least once per week,0.35254,40,74,0.24294,0.46214
2013,Indirect migration background,Pre-primary Level,At least once per month,0.37858,34,74,0.26731,0.48985
2013,Indirect migration background,Lower Secondary Level,At least once per week,0.21089,53,177,0.15062,0.27116
2013,Indirect migration background,Lower Secondary Level,At least once per month,0.24318,51,177,0.17980,0.30657
2013,Indirect migration background,Lower Secondary Level,Seldom,0.39646,73,177,0.32419,0.46873
2013,Indirect migration background,Upper Secondary Level,At least once per week,0.31988,124,418,0.27511,0.36465
2013,Indirect migration background,Upper Secondary Level,At least once per month,0.33646,156,418,0.29111,0.38181
2013,Indirect migration background,Upper Secondary Level,Seldom,0.27511,138,418,0.23225,0.31798
2013,Indirect migration background,Second Stage of Tertiary Education,At least once per week,0.36984,61,129,0.28621,0.45347
2013,Indirect migration background,Second Stage of Tertiary Education,At least once per month,0.38181,68,129,0.29764,0.46597
2019,No migration background,No answer / don't know,At least once per week,0.37993,113,344,0.32856,0.43129
2019,No migration background,No answer / don't know,At least once per month,0.33917,107,344,0.28907,0.38928
2019,No migration background,No answer / don't know,Seldom,0.18354,87,344,0.14257,0.22451
2019,No migration background,No answer / don't know,Never,0.09439,37,344,0.06345,0.12533
