year,pli0079,migback,proportion,n,lower_confidence,upper_confidence
2008,Daily,Indirect migration background,0.06870229007633588,23673,0.06548003959892462,0.07192454055374714
2008,At least once per week,No migration background,0.8718140929535232,23673,0.8675555453599798,0.8760726405470666
2008,At least once per week,Direct migration background,0.06796601699150424,23673,0.06475981259041523,0.07117222139259326
2008,At least once per week,Indirect migration background,0.06021989005497251,23673,0.05718940235254199,0.06325037775740304
2008,At least once per month,No migration background,0.8846353715572493,23673,0.880565807318146,0.8887049357963525
2008,At least once per month,Direct migration background,0.07361856920145506,23673,0.07029183556669452,0.07694530283621559
2008,At least once per month,Indirect migration background,0.04174605924129569,23673,0.039198188029256974,0.0442939304533344
2008,Seldom,No migration background,0.8587464920486436,23673,0.8543097770549506,0.8631832070423366
2008,Seldom,Direct migration background,0.11185353467860484,23673,0.10783843275311167,0.11586863660409802
2008,Seldom,Indirect migration background,0.02939997327275157,23673,0.027248068545644977,0.03155187799985816
2008,Never,No migration background,0.7864464692482915,23673,0.7812259057333353,0.7916670327632478
2008,Never,Direct migration background,0.18906605922551253,23673,0.18407803048426774,0.19405408796675733
2008,Never,Indirect migration background,0.0244874715261959,23673,0.02251859799733086,0.026456345055060938
2013,Daily,No migration background,0.7923497267759563,44486,0.7885803538895322,0.7961190996623804
2013,Daily,Direct migration background,0.1284153005464481,44486,0.1253063946419025,0.1315242064509937
2013,Daily,Indirect migration background,0.07923497267759563,44486,0.07672495224638334,0.08174499310880792
2013,At least once per week,No migration background,0.8504708097928437,44486,0.8471569274169254,0.8537846921687621
2013,At least once per week,Direct migration background,0.08342749529190208,44486,0.08085779539110516,0.085997195192699
2013,At least once per week,Indirect migration background,0.06610169491525424,44486,0.06379281958256404,0.06841057024794443
2013,At least once per month,No migration background,0.8647589646164806,44486,0.8615810211104459,0.8679369081225153
2013,At least once per month,Direct migration background,0.09142721443837569,44486,0.08874889730963738,0.094105531567114
2013,At least once per month,Indirect migration background,0.04381382094514367,44486,0.041911774190859036,0.0457158676994283
2013,Seldom,No migration background,0.848566792861006,44486,0.8452356138695082,0.8518979718525038
2013,Seldom,Direct migration background,0.11563007030827474,44486,0.1126584263702133,0.11860171424633618
2013,Seldom,Indirect migration background,0.035803136830719305,44486,0.034076552525322844,0.037529721136115766
2013,Never,No migration background,0.7758376592732421,44486,0.7719623073490618,0.7797130111974224
2013,Never,Direct migration background,0.20151014629542238,44486,0.19778256131848693,0.20523773127235784
2013,Never,Indirect migration background,0.022652194431335537,44486,0.021269506716931716,0.02403488214573936
2017,Daily,Direct migration background,1.0,45410,1.0,1.0
2017,At least once per week,Direct migration background,1.0,45410,1.0,1.0
2017,At least once per month,Direct migration background,1.0,45410,1.0,1.0
2017,Seldom,Direct migration background,1.0,45410,1.0,1.0
2017,Never,Direct migration background,1.0,45410,1.0,1.0
2018,Daily,Direct migration background,1.0,43121,1.0,1.0
2018,At least once per week,Direct migration background,1.0,43121,1.0,1.0
2018,At least once per month,Direct migration background,1.0,43121,1.0,1.0
2018,Seldom,Direct migration background,1.0,43121,1.0,1.0
2018,Never,Direct migration background,1.0,43121,1.0,1.0
2019,Daily,No migration background,0.626953125,42417,0.6223507146718509,0.6315555353281491
2019,Daily,Direct migration background,0.2734375,42417,0.26919568597642823,0.27767931402357177
2019,Daily,Indirect migration background,0.099609375,42417,0.09675933020153814,0.10245941979846186
2019,At least once per week,No migration background,0.6996965298852091,42417,0.6953341736056411,0.7040588861647772
2019,At least once per week,Direct migration background,0.22404011083256367,42417,0.22007213861828498,0.22800808304684236
2019,At least once per week,Indirect migration background,0.0762633592822272,42417,0.07373744768012415,0.07878927088433026
2019,At least once per month,No migration background,0.7229259929517097,42417,0.7186667647480312,0.7271852211553882
2019,At least once per month,Direct migration background,0.2237355938660825,42417,0.21976954122926298,0.227701646502902
2019,At least once per month,Indirect migration background,0.053338413182207826,42417,0.05119994142039333,0.05547688494402232
2019,Seldom,No migration background,0.7215237146769575,42417,0.7172578653650425,0.7257895639888725
2019,Seldom,Direct migration background,0.2368977965890701,42417,0.23285149768670482,0.24094409549143536
2019,Seldom,Indirect migration background,0.041578488733972366,42417,0.03967872880494029,0.04347824866300444
2019,Never,No migration background,0.5288417166589755,42417,0.5240912927584628,0.5335921405594882
2019,Never,Direct migration background,0.445777572681126,42417,0.44104728828510753,0.45050785707714447
2019,Never,Indirect migration background,0.025380710659898477,42417,0.023883939222147613,0.02687748209764934
