year,age_gr,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,66 and older,At least once per month,0.19420,280,1493,0.17413,0.21427
1995,66 and older,Seldom,0.34657,554,1493,0.32242,0.37072
1995,66 and older,Never,0.30665,472,1493,0.28325,0.33004
1998,17-29 y.,Daily,0.02996,97,3159,0.02401,0.03590
1998,17-29 y.,At least once per week,0.40334,1196,3159,0.38623,0.42045
1998,17-29 y.,At least once per month,0.29167,920,3159,0.27582,0.30752
1998,17-29 y.,Seldom,0.23381,819,3159,0.21905,0.24857
1998,17-29 y.,Never,0.04122,127,3159,0.03428,0.04815
1998,30-45 y.,Daily,0.01373,60,4818,0.01044,0.01702
1998,30-45 y.,At least once per week,0.21042,902,4818,0.19891,0.22193
1998,30-45 y.,At least once per month,0.34263,1598,4818,0.32923,0.35603
1998,30-45 y.,Seldom,0.37291,1918,4818,0.35926,0.38657
1998,30-45 y.,Never,0.06031,340,4818,0.05359,0.06703
1998,46-65 y.,Daily,0.01637,63,4381,0.01261,0.02013
1998,46-65 y.,At least once per week,0.16860,650,4381,0.15751,0.17969
1998,46-65 y.,At least once per month,0.29301,1207,4381,0.27953,0.30649
1998,46-65 y.,Seldom,0.40595,1877,4381,0.39141,0.42050
1998,46-65 y.,Never,0.11607,584,4381,0.10658,0.12555
1998,66 and older,At least once per week,0.14599,240,1825,0.12978,0.16219
1998,66 and older,At least once per month,0.19682,354,1825,0.17857,0.21507
1998,66 and older,Seldom,0.38512,745,1825,0.36278,0.40745
1998,66 and older,Never,0.26361,486,1825,0.24339,0.28383
2003,17-29 y.,Daily,0.02270,91,3996,0.01808,0.02731
2003,17-29 y.,At least once per week,0.39071,1562,3996,0.37558,0.40584
2003,17-29 y.,At least once per month,0.28784,1197,3996,0.27380,0.30188
2003,17-29 y.,Seldom,0.24812,970,3996,0.23473,0.26152
2003,17-29 y.,Never,0.05064,176,3996,0.04384,0.05743
2003,30-45 y.,Daily,0.01385,97,6929,0.01110,0.01660
2003,30-45 y.,At least once per week,0.20213,1409,6929,0.19268,0.21159
2003,30-45 y.,At least once per month,0.32362,2361,6929,0.31260,0.33464
2003,30-45 y.,Seldom,0.38870,2610,6929,0.37722,0.40018
2003,30-45 y.,Never,0.07169,452,6929,0.06562,0.07777
2003,46-65 y.,Daily,0.01552,121,7561,0.01273,0.01830
2003,46-65 y.,At least once per week,0.17760,1456,7561,0.16899,0.18622
2003,46-65 y.,At least once per month,0.29277,2247,7561,0.28251,0.30302
2003,46-65 y.,Seldom,0.41084,3043,7561,0.39975,0.42193
2003,46-65 y.,Never,0.10328,694,7561,0.09642,0.11014
2003,66 and older,Daily,0.01144,37,3643,0.00798,0.01489
2003,66 and older,At least once per week,0.13328,503,3643,0.12224,0.14432
2003,66 and older,At least once per month,0.22793,850,3643,0.21430,0.24155
2003,66 and older,Seldom,0.39618,1454,3643,0.38030,0.41207
2003,66 and older,Never,0.23117,799,3643,0.21748,0.24486
2008,17-29 y.,Daily,0.01991,62,3150,0.01503,0.02479
2008,17-29 y.,At least once per week,0.37789,1147,3150,0.36096,0.39483
2008,17-29 y.,At least once per month,0.32175,1034,3150,0.30543,0.33806
2008,17-29 y.,Seldom,0.23845,784,3150,0.22356,0.25333
2008,17-29 y.,Never,0.04200,123,3150,0.03499,0.04901
2008,30-45 y.,Daily,0.01722,67,5162,0.01367,0.02077
2008,30-45 y.,At least once per week,0.19873,1008,5162,0.18784,0.20962
2008,30-45 y.,At least once per month,0.32906,1738,5162,0.31624,0.34188
2008,30-45 y.,Seldom,0.38811,2051,5162,0.37482,0.40141
2008,30-45 y.,Never,0.06687,298,5162,0.06006,0.07369
2008,46-65 y.,Daily,0.01375,80,6682,0.01096,0.01655
2008,46-65 y.,At least once per week,0.17019,1209,6682,0.16118,0.17921
2008,46-65 y.,At least once per month,0.28497,1969,6682,0.27414,0.29579
2008,46-65 y.,Seldom,0.42522,2832,6682,0.41337,0.43708
2008,46-65 y.,Never,0.10586,592,6682,0.09848,0.11324
2008,66 and older,Daily,0.01366,53,4282,0.01019,0.01714
2008,66 and older,At least once per week,0.13779,638,4282,0.12746,0.14811
2008,66 and older,At least once per month,0.23107,1032,4282,0.21845,0.24370
2008,66 and older,Seldom,0.42232,1816,4282,0.40753,0.43712
2008,66 and older,Never,0.19515,743,4282,0.18328,0.20702
2013,17-29 y.,Daily,0.02234,83,3564,0.01748,0.02719
2013,17-29 y.,At least once per week,0.38343,1222,3564,0.36747,0.39940
2013,17-29 y.,At least once per month,0.35917,1280,3564,0.34341,0.37492
2013,17-29 y.,Seldom,0.20717,837,3564,0.19386,0.22048
2013,17-29 y.,Never,0.02789,142,3564,0.02249,0.03330
2013,30-45 y.,Daily,0.01419,85,7999,0.01160,0.01679
2013,30-45 y.,At least once per week,0.24197,1435,7999,0.23258,0.25135
2013,30-45 y.,At least once per month,0.36546,2762,7999,0.35491,0.37601
2013,30-45 y.,Seldom,0.32703,3182,7999,0.31675,0.33731
2013,30-45 y.,Never,0.05134,535,7999,0.04651,0.05618
2013,46-65 y.,Daily,0.01616,124,8972,0.01355,0.01877
2013,46-65 y.,At least once per week,0.18951,1664,8972,0.18140,0.19762
2013,46-65 y.,At least once per month,0.33115,3051,8972,0.32141,0.34089
2013,46-65 y.,Seldom,0.38080,3389,8972,0.37075,0.39084
2013,46-65 y.,Never,0.08239,744,8972,0.07670,0.08808
2013,66 and older,Daily,0.01599,74,4928,0.01248,0.01949
2013,66 and older,At least once per week,0.18988,990,4928,0.17893,0.20083
2013,66 and older,At least once per month,0.26230,1329,4928,0.25002,0.27458
2013,66 and older,Seldom,0.37609,1837,4928,0.36257,0.38962
2013,66 and older,Never,0.15574,698,4928,0.14562,0.16587
2019,17-29 y.,Daily,0.02229,117,4756,0.01810,0.02649
2019,17-29 y.,At least once per week,0.37656,1711,4756,0.36279,0.39033
2019,17-29 y.,At least once per month,0.38913,1755,4756,0.37527,0.40299
2019,17-29 y.,Seldom,0.17704,910,4756,0.16619,0.18789
2019,17-29 y.,Never,0.03497,263,4756,0.02975,0.04019
2019,30-45 y.,Daily,0.01041,102,7853,0.00817,0.01266
2019,30-45 y.,At least once per week,0.26795,1898,7853,0.25816,0.27775
2019,30-45 y.,At least once per month,0.41330,3034,7853,0.40240,0.42419
2019,30-45 y.,Seldom,0.26773,2218,7853,0.25794,0.27752
2019,30-45 y.,Never,0.04061,601,7853,0.03624,0.04497
2019,46-65 y.,Daily,0.01460,200,10994,0.01236,0.01684
2019,46-65 y.,At least once per week,0.23350,2690,10994,0.22559,0.24140
2019,46-65 y.,At least once per month,0.38074,4122,10994,0.37166,0.38981
2019,46-65 y.,Seldom,0.30846,3217,10994,0.29983,0.31709
2019,46-65 y.,Never,0.06271,765,10994,0.05818,0.06724
2019,66 and older,Daily,0.01824,93,5188,0.01460,0.02188
2019,66 and older,At least once per week,0.22947,1280,5188,0.21802,0.24091
2019,66 and older,At least once per month,0.29356,1589,5188,0.28116,0.30595
2019,66 and older,Seldom,0.34078,1688,5188,0.32788,0.35368
2019,66 and older,Never,0.11795,538,5188,0.10918,0.12673
