year,age_gr,regtyp,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,66 and older,Rural regions,At least once per week,0.10752,62,607,0.08285,0.13218
1998,66 and older,Rural regions,At least once per month,0.18022,103,607,0.14961,0.21082
1998,66 and older,Rural regions,Seldom,0.41714,263,607,0.37788,0.45640
1998,66 and older,Rural regions,Never,0.28794,179,607,0.25188,0.32399
2003,17-29 y.,Urban regions,Daily,0.02472,64,2613,0.01876,0.03067
2003,17-29 y.,Urban regions,At least once per week,0.41116,1093,2613,0.39229,0.43003
2003,17-29 y.,Urban regions,At least once per month,0.28089,768,2613,0.26365,0.29812
2003,17-29 y.,Urban regions,Seldom,0.23081,577,2613,0.21465,0.24697
2003,17-29 y.,Urban regions,Never,0.05243,111,2613,0.04388,0.06097
2003,17-29 y.,Rural regions,At least once per week,0.34669,469,1356,0.32135,0.37203
2003,17-29 y.,Rural regions,At least once per month,0.30280,429,1356,0.27833,0.32726
2003,17-29 y.,Rural regions,Seldom,0.28539,393,1356,0.26135,0.30944
2003,17-29 y.,Rural regions,Never,0.04678,65,1356,0.03554,0.05803
2003,30-45 y.,Urban regions,Daily,0.01613,77,4678,0.01252,0.01974
2003,30-45 y.,Urban regions,At least once per week,0.22385,1080,4678,0.21190,0.23579
2003,30-45 y.,Urban regions,At least once per month,0.33825,1678,4678,0.32469,0.35181
2003,30-45 y.,Urban regions,Seldom,0.35260,1550,4678,0.33891,0.36630
2003,30-45 y.,Urban regions,Never,0.06916,293,4678,0.06189,0.07644
2003,30-45 y.,Rural regions,At least once per week,0.15380,329,2231,0.13883,0.16877
2003,30-45 y.,Rural regions,At least once per month,0.29106,683,2231,0.27220,0.30991
2003,30-45 y.,Rural regions,Seldom,0.46905,1060,2231,0.44833,0.48976
2003,30-45 y.,Rural regions,Never,0.07731,159,2231,0.06623,0.08840
2003,46-65 y.,Urban regions,Daily,0.01589,87,5048,0.01244,0.01935
2003,46-65 y.,Urban regions,At least once per week,0.21218,1139,5048,0.20090,0.22346
2003,46-65 y.,Urban regions,At least once per month,0.31092,1598,5048,0.29815,0.32369
2003,46-65 y.,Urban regions,Seldom,0.37259,1842,5048,0.35925,0.38593
2003,46-65 y.,Urban regions,Never,0.08841,382,5048,0.08058,0.09624
2003,46-65 y.,Rural regions,Daily,0.01470,34,2513,0.01000,0.01941
2003,46-65 y.,Rural regions,At least once per week,0.10328,317,2513,0.09138,0.11518
2003,46-65 y.,Rural regions,At least once per month,0.25374,649,2513,0.23672,0.27076
2003,46-65 y.,Rural regions,Seldom,0.49305,1201,2513,0.47350,0.51260
2003,46-65 y.,Rural regions,Never,0.13522,312,2513,0.12185,0.14860
2003,66 and older,Urban regions,At least once per week,0.15012,369,2376,0.13575,0.16449
2003,66 and older,Urban regions,At least once per month,0.25264,628,2376,0.23517,0.27012
2003,66 and older,Urban regions,Seldom,0.37243,889,2376,0.35298,0.39187
2003,66 and older,Urban regions,Never,0.21418,490,2376,0.19768,0.23068
2003,66 and older,Rural regions,At least once per week,0.09776,134,1230,0.08115,0.11436
2003,66 and older,Rural regions,At least once per month,0.17578,222,1230,0.15450,0.19706
2003,66 and older,Rural regions,Seldom,0.44631,565,1230,0.41852,0.47411
2003,66 and older,Rural regions,Never,0.26702,309,1230,0.24229,0.29176
2008,17-29 y.,Urban regions,Daily,0.02141,43,2088,0.01520,0.02762
2008,17-29 y.,Urban regions,At least once per week,0.42236,844,2088,0.40117,0.44355
2008,17-29 y.,Urban regions,At least once per month,0.30952,668,2088,0.28969,0.32936
2008,17-29 y.,Urban regions,Seldom,0.21298,468,2088,0.19541,0.23055
2008,17-29 y.,Urban regions,Never,0.03373,65,2088,0.02598,0.04147
2008,17-29 y.,Rural regions,At least once per week,0.28581,303,1043,0.25838,0.31324
2008,17-29 y.,Rural regions,At least once per month,0.34706,366,1043,0.31816,0.37597
2008,17-29 y.,Rural regions,Seldom,0.29119,316,1043,0.26360,0.31877
2008,17-29 y.,Rural regions,Never,0.05913,58,1043,0.04481,0.07345
2008,30-45 y.,Urban regions,Daily,0.01888,51,3455,0.01434,0.02342
2008,30-45 y.,Urban regions,At least once per week,0.22001,778,3455,0.20619,0.23382
2008,30-45 y.,Urban regions,At least once per month,0.33488,1198,3455,0.31914,0.35062
2008,30-45 y.,Urban regions,Seldom,0.36230,1244,3455,0.34627,0.37833
2008,30-45 y.,Urban regions,Never,0.06393,184,3455,0.05577,0.07209
2008,30-45 y.,Rural regions,At least once per week,0.14852,230,1691,0.13157,0.16548
2008,30-45 y.,Rural regions,At least once per month,0.31533,540,1691,0.29318,0.33748
2008,30-45 y.,Rural regions,Seldom,0.44902,807,1691,0.42530,0.47273
2008,30-45 y.,Rural regions,Never,0.07382,114,1691,0.06135,0.08629
2008,46-65 y.,Urban regions,Daily,0.01439,54,4336,0.01085,0.01794
2008,46-65 y.,Urban regions,At least once per week,0.19754,910,4336,0.18569,0.20940
2008,46-65 y.,Urban regions,At least once per month,0.30019,1375,4336,0.28654,0.31383
2008,46-65 y.,Urban regions,Seldom,0.39148,1661,4336,0.37695,0.40601
2008,46-65 y.,Urban regions,Never,0.09639,336,4336,0.08761,0.10518
2008,46-65 y.,Rural regions,At least once per week,0.11475,299,2320,0.10178,0.12773
2008,46-65 y.,Rural regions,At least once per month,0.25411,594,2320,0.23639,0.27183
2008,46-65 y.,Rural regions,Seldom,0.49362,1171,2320,0.47327,0.51397
2008,46-65 y.,Rural regions,Never,0.12505,256,2320,0.11159,0.13851
2008,66 and older,Urban regions,At least once per week,0.15409,482,2769,0.14064,0.16754
2008,66 and older,Urban regions,At least once per month,0.25011,738,2769,0.23397,0.26624
2008,66 and older,Urban regions,Seldom,0.41052,1120,2769,0.39219,0.42885
2008,66 and older,Urban regions,Never,0.17425,429,2769,0.16012,0.18838
2008,66 and older,Rural regions,At least once per week,0.10375,156,1460,0.08810,0.11940
2008,66 and older,Rural regions,At least once per month,0.19133,294,1460,0.17115,0.21152
2008,66 and older,Rural regions,Seldom,0.44697,696,1460,0.42146,0.47248
2008,66 and older,Rural regions,Never,0.23879,314,1460,0.21692,0.26067
2013,17-29 y.,Urban regions,Daily,0.02843,67,2330,0.02168,0.03518
2013,17-29 y.,Urban regions,At least once per week,0.39844,843,2330,0.37855,0.41832
2013,17-29 y.,Urban regions,At least once per month,0.35374,853,2330,0.33432,0.37316
2013,17-29 y.,Urban regions,Seldom,0.19645,499,2330,0.18031,0.21258
2013,17-29 y.,Urban regions,Never,0.02295,68,2330,0.01687,0.02903
2013,17-29 y.,Rural regions,At least once per week,0.35284,379,1218,0.32599,0.37968
2013,17-29 y.,Rural regions,At least once per month,0.37023,427,1218,0.34310,0.39736
2013,17-29 y.,Rural regions,Seldom,0.22904,338,1218,0.20543,0.25265
2013,17-29 y.,Rural regions,Never,0.03798,74,1218,0.02724,0.04872
2013,30-45 y.,Urban regions,Daily,0.01558,59,5147,0.01219,0.01896
2013,30-45 y.,Urban regions,At least once per week,0.27051,1070,5147,0.25837,0.28265
2013,30-45 y.,Urban regions,At least once per month,0.37414,1835,5147,0.36092,0.38737
2013,30-45 y.,Urban regions,Seldom,0.29541,1884,5147,0.28295,0.30788
2013,30-45 y.,Urban regions,Never,0.04435,299,5147,0.03873,0.04998
2013,30-45 y.,Rural regions,At least once per week,0.17797,365,2826,0.16386,0.19207
2013,30-45 y.,Rural regions,At least once per month,0.34599,927,2826,0.32845,0.36353
2013,30-45 y.,Rural regions,Seldom,0.39794,1298,2826,0.37989,0.41598
2013,30-45 y.,Rural regions,Never,0.06702,236,2826,0.05780,0.07624
2013,46-65 y.,Urban regions,Daily,0.01973,90,5553,0.01608,0.02339
2013,46-65 y.,Urban regions,At least once per week,0.21620,1196,5553,0.20537,0.22703
2013,46-65 y.,Urban regions,At least once per month,0.34818,1963,5553,0.33564,0.36071
2013,46-65 y.,Urban regions,Seldom,0.34506,1908,5553,0.33256,0.35757
2013,46-65 y.,Urban regions,Never,0.07083,396,5553,0.06408,0.07757
2013,46-65 y.,Rural regions,Daily,0.01020,34,3419,0.00683,0.01357
2013,46-65 y.,Rural regions,At least once per week,0.14497,468,3419,0.13316,0.15677
2013,46-65 y.,Rural regions,At least once per month,0.30273,1088,3419,0.28733,0.31813
2013,46-65 y.,Rural regions,Seldom,0.44043,1481,3419,0.42378,0.45707
2013,46-65 y.,Rural regions,Never,0.10168,348,3419,0.09154,0.11181
2013,66 and older,Urban regions,Daily,0.01592,44,3165,0.01156,0.02028
2013,66 and older,Urban regions,At least once per week,0.20951,716,3165,0.19533,0.22370
2013,66 and older,Urban regions,At least once per month,0.27754,891,3165,0.26193,0.29314
2013,66 and older,Urban regions,Seldom,0.36112,1122,3165,0.34438,0.37786
2013,66 and older,Urban regions,Never,0.13591,392,3165,0.12397,0.14785
2013,66 and older,Rural regions,At least once per week,0.14905,274,1733,0.13228,0.16582
2013,66 and older,Rural regions,At least once per month,0.23062,438,1733,0.21078,0.25046
2013,66 and older,Rural regions,Seldom,0.40722,715,1733,0.38409,0.43036
2013,66 and older,Rural regions,Never,0.19698,306,1733,0.17825,0.21571
2019,17-29 y.,No answer / don't know,At least once per week,0.36908,49,90,0.26883,0.46934
2019,17-29 y.,No answer / don't know,At least once per month,0.38144,41,90,0.28052,0.48236
2019,17-29 y.,Urban regions,Daily,0.02330,92,3238,0.01810,0.02850
2019,17-29 y.,Urban regions,At least once per week,0.40317,1243,3238,0.38628,0.42007
2019,17-29 y.,Urban regions,At least once per month,0.38147,1163,3238,0.36474,0.39821
2019,17-29 y.,Urban regions,Seldom,0.15945,566,3238,0.14684,0.17207
2019,17-29 y.,Urban regions,Never,0.03260,174,3238,0.02648,0.03871
2019,17-29 y.,Rural regions,At least once per week,0.30137,419,1375,0.27711,0.32563
2019,17-29 y.,Rural regions,At least once per month,0.41191,551,1375,0.38589,0.43794
2019,17-29 y.,Rural regions,Seldom,0.22334,318,1375,0.20132,0.24536
2019,17-29 y.,Rural regions,Never,0.04275,87,1375,0.03205,0.05344
2019,30-45 y.,No answer / don't know,At least once per week,0.38613,68,121,0.29902,0.47324
2019,30-45 y.,No answer / don't know,At least once per month,0.34295,53,121,0.25801,0.42788
2019,30-45 y.,Urban regions,Daily,0.01362,86,5201,0.01047,0.01677
2019,30-45 y.,Urban regions,At least once per week,0.28627,1376,5201,0.27399,0.29856
2019,30-45 y.,Urban regions,At least once per month,0.41904,2007,5201,0.40563,0.43246
2019,30-45 y.,Urban regions,Seldom,0.24851,1380,5201,0.23677,0.26026
2019,30-45 y.,Urban regions,Never,0.03254,352,5201,0.02772,0.03737
2019,30-45 y.,Rural regions,At least once per week,0.21407,454,2484,0.19794,0.23021
2019,30-45 y.,Rural regions,At least once per month,0.40399,974,2484,0.38468,0.42329
2019,30-45 y.,Rural regions,Seldom,0.32061,811,2484,0.30225,0.33896
2019,30-45 y.,Rural regions,Never,0.05991,245,2484,0.05057,0.06924
2019,46-65 y.,No answer / don't know,At least once per week,0.35540,79,181,0.28548,0.42533
2019,46-65 y.,No answer / don't know,At least once per month,0.27567,57,181,0.21039,0.34095
2019,46-65 y.,No answer / don't know,Seldom,0.27447,45,181,0.20927,0.33966
2019,46-65 y.,Urban regions,Daily,0.01716,150,6961,0.01411,0.02021
2019,46-65 y.,Urban regions,At least once per week,0.24728,1904,6961,0.23715,0.25742
2019,46-65 y.,Urban regions,At least once per month,0.39679,2607,6961,0.38530,0.40828
2019,46-65 y.,Urban regions,Seldom,0.28035,1847,6961,0.26979,0.29090
2019,46-65 y.,Urban regions,Never,0.05842,453,6961,0.05291,0.06393
2019,46-65 y.,Rural regions,Daily,0.00814,39,3835,0.00530,0.01099
2019,46-65 y.,Rural regions,At least once per week,0.20247,707,3835,0.18975,0.21519
2019,46-65 y.,Rural regions,At least once per month,0.35383,1458,3835,0.33870,0.36897
2019,46-65 y.,Rural regions,Seldom,0.36371,1325,3835,0.34849,0.37894
2019,46-65 y.,Rural regions,Never,0.07184,306,3835,0.06367,0.08002
2019,66 and older,No answer / don't know,At least once per week,0.35692,32,32,0.18827,0.52557
2019,66 and older,Urban regions,Daily,0.01840,58,3236,0.01377,0.02304
2019,66 and older,Urban regions,At least once per week,0.26306,931,3236,0.24789,0.27823
2019,66 and older,Urban regions,At least once per month,0.29845,978,3236,0.28268,0.31422
2019,66 and older,Urban regions,Seldom,0.30781,956,3236,0.29190,0.32371
2019,66 and older,Urban regions,Never,0.11228,313,3236,0.10140,0.12316
2019,66 and older,Rural regions,Daily,0.01746,33,1871,0.01152,0.02339
2019,66 and older,Rural regions,At least once per week,0.15540,317,1871,0.13898,0.17182
2019,66 and older,Rural regions,At least once per month,0.28391,592,1871,0.26347,0.30435
2019,66 and older,Rural regions,Seldom,0.41208,710,1871,0.38977,0.43439
2019,66 and older,Rural regions,Never,0.13115,219,1871,0.11585,0.14645
