year,age_gr,migback,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,46-65 y.,No migration background,Daily,0.01487,101,6531,0.01194,0.01781
2003,46-65 y.,No migration background,At least once per week,0.18975,1328,6531,0.18024,0.19926
2003,46-65 y.,No migration background,At least once per month,0.30186,2018,6531,0.29073,0.31300
2003,46-65 y.,No migration background,Seldom,0.40654,2604,6531,0.39463,0.41846
2003,46-65 y.,No migration background,Never,0.08697,480,6531,0.08014,0.09381
2003,46-65 y.,Direct migration background,At least once per week,0.10349,119,967,0.08428,0.12269
2003,46-65 y.,Direct migration background,At least once per month,0.23590,214,967,0.20912,0.26267
2003,46-65 y.,Direct migration background,Seldom,0.43707,423,967,0.40579,0.46836
2003,46-65 y.,Direct migration background,Never,0.20372,211,967,0.17832,0.22912
2003,66 and older,No migration background,Daily,0.01140,33,3274,0.00777,0.01504
2003,66 and older,No migration background,At least once per week,0.14012,476,3274,0.12823,0.15201
2003,66 and older,No migration background,At least once per month,0.23509,788,3274,0.22056,0.24962
2003,66 and older,No migration background,Seldom,0.39474,1308,3274,0.37800,0.41149
2003,66 and older,No migration background,Never,0.21865,669,3274,0.20449,0.23281
2003,66 and older,Direct migration background,At least once per month,0.16429,60,327,0.12407,0.20452
2003,66 and older,Direct migration background,Seldom,0.39768,139,327,0.34456,0.45081
2003,66 and older,Direct migration background,Never,0.35627,128,327,0.30428,0.40826
2008,17-29 y.,No migration background,Daily,0.01880,43,2493,0.01346,0.02413
2008,17-29 y.,No migration background,At least once per week,0.38049,927,2493,0.36143,0.39955
2008,17-29 y.,No migration background,At least once per month,0.33315,835,2493,0.31465,0.35166
2008,17-29 y.,No migration background,Seldom,0.22511,599,2493,0.20872,0.24151
2008,17-29 y.,No migration background,Never,0.04244,89,2493,0.03453,0.05036
2008,17-29 y.,Direct migration background,At least once per week,0.33326,70,209,0.26920,0.39732
2008,17-29 y.,Direct migration background,At least once per month,0.28676,62,209,0.22530,0.34822
2008,17-29 y.,Direct migration background,Seldom,0.32181,77,209,0.25832,0.38530
2008,17-29 y.,Indirect migration background,At least once per week,0.39503,150,395,0.34675,0.44330
2008,17-29 y.,Indirect migration background,At least once per month,0.29206,137,395,0.24716,0.33696
2008,17-29 y.,Indirect migration background,Seldom,0.24547,108,395,0.20297,0.28797
2008,30-45 y.,No migration background,Daily,0.01616,54,4291,0.01239,0.01993
2008,30-45 y.,No migration background,At least once per week,0.20766,844,4291,0.19552,0.21980
2008,30-45 y.,No migration background,At least once per month,0.34431,1495,4291,0.33009,0.35853
2008,30-45 y.,No migration background,Seldom,0.37498,1683,4291,0.36049,0.38947
2008,30-45 y.,No migration background,Never,0.05689,215,4291,0.04996,0.06382
2008,30-45 y.,Direct migration background,At least once per week,0.12907,88,594,0.10208,0.15605
2008,30-45 y.,Direct migration background,At least once per month,0.25440,153,594,0.21935,0.28946
2008,30-45 y.,Direct migration background,Seldom,0.47748,283,594,0.43727,0.51768
2008,30-45 y.,Direct migration background,Never,0.12545,70,594,0.09879,0.15211
2008,30-45 y.,Indirect migration background,At least once per week,0.24266,76,251,0.18952,0.29580
2008,30-45 y.,Indirect migration background,At least once per month,0.29677,90,251,0.24014,0.35340
2008,30-45 y.,Indirect migration background,Seldom,0.35525,85,251,0.29593,0.41458
2008,46-65 y.,No migration background,Daily,0.01336,68,5926,0.01043,0.01628
2008,46-65 y.,No migration background,At least once per week,0.18279,1122,5926,0.17295,0.19263
2008,46-65 y.,No migration background,At least once per month,0.29675,1798,5926,0.28512,0.30838
2008,46-65 y.,No migration background,Seldom,0.41788,2480,5926,0.40532,0.43044
2008,46-65 y.,No migration background,Never,0.08922,458,5926,0.08196,0.09648
2008,46-65 y.,Direct migration background,At least once per week,0.10044,77,693,0.07804,0.12283
2008,46-65 y.,Direct migration background,At least once per month,0.22088,159,693,0.18997,0.25179
2008,46-65 y.,Direct migration background,Seldom,0.46056,325,693,0.42342,0.49769
2008,46-65 y.,Direct migration background,Never,0.20133,132,693,0.17145,0.23121
2008,66 and older,No migration background,Daily,0.01278,47,3903,0.00926,0.01631
2008,66 and older,No migration background,At least once per week,0.14326,597,3903,0.13227,0.15425
2008,66 and older,No migration background,At least once per month,0.24208,978,3903,0.22864,0.25552
2008,66 and older,No migration background,Seldom,0.42513,1662,3903,0.40962,0.44065
2008,66 and older,No migration background,Never,0.17674,619,3903,0.16477,0.18871
2008,66 and older,Direct migration background,At least once per week,0.08210,37,362,0.05378,0.11041
2008,66 and older,Direct migration background,At least once per month,0.13099,51,362,0.09618,0.16579
2008,66 and older,Direct migration background,Seldom,0.40630,152,362,0.35564,0.45697
2008,66 and older,Direct migration background,Never,0.35862,122,362,0.30914,0.40809
2013,17-29 y.,No migration background,Daily,0.01899,51,2799,0.01393,0.02405
2013,17-29 y.,No migration background,At least once per week,0.38182,956,2799,0.36382,0.39982
2013,17-29 y.,No migration background,At least once per month,0.36336,1021,2799,0.34554,0.38118
2013,17-29 y.,No migration background,Seldom,0.21055,670,2799,0.19545,0.22566
2013,17-29 y.,No migration background,Never,0.02527,101,2799,0.01946,0.03109
2013,17-29 y.,Direct migration background,At least once per week,0.37152,77,252,0.31174,0.43130
2013,17-29 y.,Direct migration background,At least once per month,0.35113,102,252,0.29208,0.41018
2013,17-29 y.,Direct migration background,Seldom,0.16560,73,252,0.11961,0.21158
2013,17-29 y.,Indirect migration background,At least once per week,0.40676,189,440,0.36080,0.45271
2013,17-29 y.,Indirect migration background,At least once per month,0.32374,157,440,0.27997,0.36751
2013,17-29 y.,Indirect migration background,Seldom,0.20125,94,440,0.16374,0.23875
2013,30-45 y.,No migration background,Daily,0.01122,60,6253,0.00861,0.01383
2013,30-45 y.,No migration background,At least once per week,0.24397,1109,6253,0.23332,0.25461
2013,30-45 y.,No migration background,At least once per month,0.37048,2236,6253,0.35850,0.38245
2013,30-45 y.,No migration background,Seldom,0.32770,2490,6253,0.31606,0.33933
2013,30-45 y.,No migration background,Never,0.04664,358,6253,0.04141,0.05186
2013,30-45 y.,Direct migration background,At least once per week,0.22188,206,1237,0.19871,0.24504
2013,30-45 y.,Direct migration background,At least once per month,0.33894,362,1237,0.31255,0.36533
2013,30-45 y.,Direct migration background,Seldom,0.33200,522,1237,0.30574,0.35825
2013,30-45 y.,Direct migration background,Never,0.07855,147,1237,0.06355,0.09354
2013,30-45 y.,Indirect migration background,At least once per week,0.25170,120,454,0.21173,0.29166
2013,30-45 y.,Indirect migration background,At least once per month,0.33960,164,454,0.29599,0.38321
2013,30-45 y.,Indirect migration background,Seldom,0.30578,170,454,0.26335,0.34821
2013,46-65 y.,No migration background,Daily,0.01663,112,7942,0.01382,0.01944
2013,46-65 y.,No migration background,At least once per week,0.19189,1506,7942,0.18322,0.20055
2013,46-65 y.,No migration background,At least once per month,0.33967,2764,7942,0.32925,0.35009
2013,46-65 y.,No migration background,Seldom,0.37686,2963,7942,0.36620,0.38752
2013,46-65 y.,No migration background,Never,0.07495,597,7942,0.06916,0.08075
2013,46-65 y.,Direct migration background,At least once per week,0.16208,123,880,0.13771,0.18644
2013,46-65 y.,Direct migration background,At least once per month,0.24716,242,880,0.21865,0.27568
2013,46-65 y.,Direct migration background,Seldom,0.41704,371,880,0.38445,0.44964
2013,46-65 y.,Direct migration background,Never,0.15981,144,880,0.13559,0.18404
2013,46-65 y.,Indirect migration background,At least once per week,0.22831,35,135,0.15724,0.29938
2013,46-65 y.,Indirect migration background,At least once per month,0.36077,45,135,0.27946,0.44208
2013,46-65 y.,Indirect migration background,Seldom,0.38626,55,135,0.30382,0.46870
2013,66 and older,No migration background,Daily,0.01611,67,4545,0.01245,0.01977
2013,66 and older,No migration background,At least once per week,0.19711,941,4545,0.18554,0.20867
2013,66 and older,No migration background,At least once per month,0.26449,1246,4545,0.25166,0.27731
2013,66 and older,No migration background,Seldom,0.37770,1705,4545,0.36360,0.39179
2013,66 and older,No migration background,Never,0.14460,586,4545,0.13438,0.15483
2013,66 and older,Direct migration background,At least once per week,0.10190,47,372,0.07112,0.13268
2013,66 and older,Direct migration background,At least once per month,0.24030,83,372,0.19682,0.28378
2013,66 and older,Direct migration background,Seldom,0.35888,130,372,0.31007,0.40769
2013,66 and older,Direct migration background,Never,0.28413,112,372,0.23824,0.33002
2017,17-29 y.,Direct migration background,Daily,0.04458,51,1456,0.03398,0.05519
2017,17-29 y.,Direct migration background,At least once per week,0.29727,380,1456,0.27378,0.32076
2017,17-29 y.,Direct migration background,At least once per month,0.22906,330,1456,0.20747,0.25065
2017,17-29 y.,Direct migration background,Seldom,0.18251,299,1456,0.16266,0.20236
2017,17-29 y.,Direct migration background,Never,0.24658,396,1456,0.22443,0.26873
2017,30-45 y.,Direct migration background,Daily,0.02361,53,1870,0.01672,0.03049
2017,30-45 y.,Direct migration background,At least once per week,0.17659,312,1870,0.15930,0.19388
2017,30-45 y.,Direct migration background,At least once per month,0.27395,460,1870,0.25373,0.29417
2017,30-45 y.,Direct migration background,Seldom,0.19540,398,1870,0.17742,0.21337
2017,30-45 y.,Direct migration background,Never,0.33046,647,1870,0.30913,0.35178
2017,46-65 y.,Direct migration background,At least once per week,0.08299,66,593,0.06076,0.10521
2017,46-65 y.,Direct migration background,At least once per month,0.15541,100,593,0.12622,0.18459
2017,46-65 y.,Direct migration background,Seldom,0.21232,136,593,0.17938,0.24527
2017,46-65 y.,Direct migration background,Never,0.53140,291,593,0.49120,0.57160
2018,17-29 y.,Direct migration background,Daily,0.03793,34,1035,0.02629,0.04958
2018,17-29 y.,Direct migration background,At least once per week,0.36724,337,1035,0.33786,0.39662
2018,17-29 y.,Direct migration background,At least once per month,0.30305,339,1035,0.27504,0.33106
2018,17-29 y.,Direct migration background,Seldom,0.16994,189,1035,0.14704,0.19283
2018,17-29 y.,Direct migration background,Never,0.12184,136,1035,0.10190,0.14178
2018,30-45 y.,Direct migration background,At least once per week,0.26755,369,1550,0.24550,0.28959
2018,30-45 y.,Direct migration background,At least once per month,0.30931,518,1550,0.28629,0.33233
2018,30-45 y.,Direct migration background,Seldom,0.20122,323,1550,0.18125,0.22118
2018,30-45 y.,Direct migration background,Never,0.21228,340,1550,0.19191,0.23264
2018,46-65 y.,Direct migration background,At least once per week,0.14104,78,534,0.11149,0.17059
2018,46-65 y.,Direct migration background,At least once per month,0.21291,141,534,0.17816,0.24767
2018,46-65 y.,Direct migration background,Seldom,0.27737,140,534,0.23936,0.31538
2018,46-65 y.,Direct migration background,Never,0.36589,175,534,0.32500,0.40679
2019,17-29 y.,No migration background,Daily,0.01722,39,2689,0.01230,0.02214
2019,17-29 y.,No migration background,At least once per week,0.35896,916,2689,0.34082,0.37709
2019,17-29 y.,No migration background,At least once per month,0.40662,1042,2689,0.38805,0.42519
2019,17-29 y.,No migration background,Seldom,0.18015,567,2689,0.16562,0.19468
2019,17-29 y.,No migration background,Never,0.03705,125,2689,0.02991,0.04419
2019,17-29 y.,Direct migration background,Daily,0.02868,47,1340,0.01974,0.03762
2019,17-29 y.,Direct migration background,At least once per week,0.38433,493,1340,0.35828,0.41039
2019,17-29 y.,Direct migration background,At least once per month,0.35349,475,1340,0.32788,0.37909
2019,17-29 y.,Direct migration background,Seldom,0.19189,210,1340,0.17080,0.21299
2019,17-29 y.,Direct migration background,Never,0.04160,115,1340,0.03091,0.05230
2019,17-29 y.,Indirect migration background,Daily,0.03776,31,704,0.02367,0.05185
2019,17-29 y.,Indirect migration background,At least once per week,0.43990,302,704,0.40320,0.47659
2019,17-29 y.,Indirect migration background,At least once per month,0.34508,238,704,0.30993,0.38022
2019,17-29 y.,Indirect migration background,Seldom,0.15491,133,704,0.12816,0.18165
2019,30-45 y.,No migration background,Daily,0.00858,45,4128,0.00577,0.01140
2019,30-45 y.,No migration background,At least once per week,0.24638,947,4128,0.23323,0.25953
2019,30-45 y.,No migration background,At least once per month,0.43894,1689,4128,0.42380,0.45408
2019,30-45 y.,No migration background,Seldom,0.26934,1258,4128,0.25580,0.28287
2019,30-45 y.,No migration background,Never,0.03676,189,4128,0.03102,0.04250
2019,30-45 y.,Direct migration background,Daily,0.01463,47,3187,0.01046,0.01880
2019,30-45 y.,Direct migration background,At least once per week,0.28982,777,3187,0.27407,0.30558
2019,30-45 y.,Direct migration background,At least once per month,0.35604,1140,3187,0.33941,0.37267
2019,30-45 y.,Direct migration background,Seldom,0.28602,835,3187,0.27033,0.30171
2019,30-45 y.,Direct migration background,Never,0.05348,388,3187,0.04567,0.06130
2019,30-45 y.,Indirect migration background,At least once per week,0.37413,174,504,0.33185,0.41642
2019,30-45 y.,Indirect migration background,At least once per month,0.36654,205,504,0.32442,0.40865
2019,30-45 y.,Indirect migration background,Seldom,0.20920,125,504,0.17365,0.24474
2019,46-65 y.,No migration background,Daily,0.01359,153,8591,0.01115,0.01604
2019,46-65 y.,No migration background,At least once per week,0.24235,2230,8591,0.23329,0.25141
2019,46-65 y.,No migration background,At least once per month,0.38878,3368,8591,0.37847,0.39909
2019,46-65 y.,No migration background,Seldom,0.30056,2445,8591,0.29087,0.31026
2019,46-65 y.,No migration background,Never,0.05471,395,8591,0.04990,0.05952
2019,46-65 y.,Direct migration background,Daily,0.01902,37,2124,0.01321,0.02484
2019,46-65 y.,Direct migration background,At least once per week,0.18331,367,2124,0.16685,0.19977
2019,46-65 y.,Direct migration background,At least once per month,0.33811,649,2124,0.31799,0.35824
2019,46-65 y.,Direct migration background,Seldom,0.35272,710,2124,0.33239,0.37304
2019,46-65 y.,Direct migration background,Never,0.10684,361,2124,0.09370,0.11998
2019,46-65 y.,Indirect migration background,At least once per week,0.28869,93,260,0.23350,0.34388
2019,46-65 y.,Indirect migration background,At least once per month,0.40796,105,260,0.34810,0.46781
2019,46-65 y.,Indirect migration background,Seldom,0.26322,62,260,0.20958,0.31685
2019,66 and older,No migration background,Daily,0.01843,82,4688,0.01458,0.02228
2019,66 and older,No migration background,At least once per week,0.23125,1190,4688,0.21918,0.24332
2019,66 and older,No migration background,At least once per month,0.29589,1471,4688,0.28283,0.30896
2019,66 and older,No migration background,Seldom,0.33898,1515,4688,0.32543,0.35254
2019,66 and older,No migration background,Never,0.11545,430,4688,0.10630,0.12459
2019,66 and older,Direct migration background,At least once per week,0.20575,80,461,0.16881,0.24269
2019,66 and older,Direct migration background,At least once per month,0.26632,108,461,0.22592,0.30671
2019,66 and older,Direct migration background,Seldom,0.36397,166,461,0.32000,0.40794
2019,66 and older,Direct migration background,Never,0.14645,107,461,0.11414,0.17876
