year,sampreg,sex,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,West,female,Not concerned at all,0.10358,554,5082,0.09520,0.11195
1999,East,male,Very concerned,0.27832,515,1818,0.25772,0.29893
1999,East,male,Somewhat concerned,0.65117,1182,1818,0.62926,0.67309
1999,East,male,Not concerned at all,0.07051,121,1818,0.05874,0.08228
1999,East,female,Very concerned,0.31839,613,1959,0.29776,0.33903
1999,East,female,Somewhat concerned,0.61763,1216,1959,0.59610,0.63915
1999,East,female,Not concerned at all,0.06398,130,1959,0.05314,0.07482
2000,West,male,Very concerned,0.18643,1629,8719,0.17826,0.19461
2000,West,male,Somewhat concerned,0.60522,5294,8719,0.59496,0.61548
2000,West,male,Not concerned at all,0.20834,1796,8719,0.19982,0.21687
2000,West,female,Very concerned,0.19719,1805,9375,0.18913,0.20524
2000,West,female,Somewhat concerned,0.62702,5913,9375,0.61723,0.63681
2000,West,female,Not concerned at all,0.17579,1657,9375,0.16808,0.18350
2000,East,male,Very concerned,0.31165,872,2772,0.29441,0.32890
2000,East,male,Somewhat concerned,0.57027,1591,2772,0.55184,0.58871
2000,East,male,Not concerned at all,0.11807,309,2772,0.10606,0.13009
2000,East,female,Very concerned,0.31851,949,3028,0.30191,0.33510
2000,East,female,Somewhat concerned,0.59085,1812,3028,0.57333,0.60836
2000,East,female,Not concerned at all,0.09065,267,3028,0.08042,0.10087
2001,West,male,Very concerned,0.16828,1308,7851,0.16000,0.17656
2001,West,male,Somewhat concerned,0.62207,4894,7851,0.61134,0.63279
2001,West,male,Not concerned at all,0.20965,1649,7851,0.20065,0.21866
2001,West,female,Very concerned,0.17291,1418,8501,0.16487,0.18095
2001,West,female,Somewhat concerned,0.62864,5392,8501,0.61837,0.63892
2001,West,female,Not concerned at all,0.19845,1691,8501,0.18997,0.20693
2001,East,male,Very concerned,0.34169,854,2601,0.32345,0.35992
2001,East,male,Somewhat concerned,0.54677,1476,2601,0.52764,0.56591
2001,East,male,Not concerned at all,0.11154,271,2601,0.09944,0.12364
2001,East,female,Very concerned,0.33294,924,2797,0.31547,0.35041
2001,East,female,Somewhat concerned,0.56885,1608,2797,0.55049,0.58720
2001,East,female,Not concerned at all,0.09821,265,2797,0.08718,0.10924
2002,West,male,Very concerned,0.31249,2570,8464,0.30261,0.32237
2002,West,male,Somewhat concerned,0.58520,5013,8464,0.57470,0.59569
2002,West,male,Not concerned at all,0.10231,881,8464,0.09586,0.10877
2002,West,female,Very concerned,0.30458,2615,9039,0.29509,0.31407
2002,West,female,Somewhat concerned,0.58790,5438,9039,0.57775,0.59805
2002,West,female,Not concerned at all,0.10752,986,9039,0.10113,0.11391
2002,East,male,Very concerned,0.45653,1208,2621,0.43746,0.47561
2002,East,male,Somewhat concerned,0.49091,1271,2621,0.47176,0.51005
2002,East,male,Not concerned at all,0.05256,142,2621,0.04402,0.06111
2002,East,female,Very concerned,0.45256,1249,2777,0.43404,0.47107
2002,East,female,Somewhat concerned,0.49289,1391,2777,0.47430,0.51149
2002,East,female,Not concerned at all,0.05455,137,2777,0.04610,0.06300
2003,West,male,Very concerned,0.54796,4396,8068,0.53710,0.55882
2003,West,male,Somewhat concerned,0.39990,3270,8068,0.38921,0.41059
2003,West,male,Not concerned at all,0.05215,402,8068,0.04729,0.05700
2003,West,female,Very concerned,0.51205,4402,8669,0.50153,0.52257
2003,West,female,Somewhat concerned,0.43648,3822,8669,0.42604,0.44692
2003,West,female,Not concerned at all,0.05147,445,8669,0.04682,0.05612
2003,East,male,Very concerned,0.64084,1626,2576,0.62231,0.65937
2003,East,male,Somewhat concerned,0.33244,881,2576,0.31425,0.35064
2003,East,male,Not concerned at all,0.02672,69,2576,0.02049,0.03294
2003,East,female,Very concerned,0.61061,1701,2754,0.59239,0.62882
2003,East,female,Somewhat concerned,0.35593,976,2754,0.33804,0.37381
2003,East,female,Not concerned at all,0.03347,77,2754,0.02675,0.04018
2004,West,male,Very concerned,0.49137,3746,7840,0.48031,0.50244
2004,West,male,Somewhat concerned,0.44736,3596,7840,0.43636,0.45837
2004,West,male,Not concerned at all,0.06126,498,7840,0.05595,0.06657
2004,West,female,Very concerned,0.48446,3957,8451,0.47380,0.49512
2004,West,female,Somewhat concerned,0.45451,3972,8451,0.44390,0.46513
2004,West,female,Not concerned at all,0.06103,522,8451,0.05592,0.06613
2004,East,male,Very concerned,0.57601,1394,2497,0.55662,0.59539
2004,East,male,Somewhat concerned,0.38266,996,2497,0.36359,0.40172
2004,East,male,Not concerned at all,0.04134,107,2497,0.03353,0.04915
2004,East,female,Very concerned,0.55588,1492,2708,0.53717,0.57460
2004,East,female,Somewhat concerned,0.40042,1109,2708,0.38196,0.41888
2004,East,female,Not concerned at all,0.04370,107,2708,0.03600,0.05140
2005,West,male,Very concerned,0.54143,3958,7447,0.53011,0.55275
2005,West,male,Somewhat concerned,0.41108,3132,7447,0.39990,0.42225
2005,West,male,Not concerned at all,0.04749,357,7447,0.04266,0.05232
2005,West,female,Very concerned,0.52111,4124,8144,0.51026,0.53196
2005,West,female,Somewhat concerned,0.42618,3600,8144,0.41544,0.43692
2005,West,female,Not concerned at all,0.05270,420,8144,0.04785,0.05756
2005,East,male,Very concerned,0.60599,1453,2415,0.58650,0.62548
2005,East,male,Somewhat concerned,0.35495,871,2415,0.33586,0.37404
2005,East,male,Not concerned at all,0.03906,91,2415,0.03133,0.04679
2005,East,female,Very concerned,0.60102,1561,2604,0.58221,0.61983
2005,East,female,Somewhat concerned,0.36273,956,2604,0.34426,0.38121
2005,East,female,Not concerned at all,0.03624,87,2604,0.02906,0.04342
2006,West,male,Very concerned,0.43437,3364,7904,0.42344,0.44529
2006,West,male,Somewhat concerned,0.48698,3958,7904,0.47596,0.49800
2006,West,male,Not concerned at all,0.07865,582,7904,0.07271,0.08458
2006,West,female,Very concerned,0.43778,3699,8691,0.42735,0.44821
2006,West,female,Somewhat concerned,0.49577,4431,8691,0.48525,0.50628
2006,West,female,Not concerned at all,0.06645,561,8691,0.06121,0.07169
2006,East,male,Very concerned,0.47532,1198,2518,0.45581,0.49483
2006,East,male,Somewhat concerned,0.45390,1170,2518,0.43445,0.47335
2006,East,male,Not concerned at all,0.07078,150,2518,0.06076,0.08080
2006,East,female,Very concerned,0.48559,1302,2732,0.46684,0.50433
2006,East,female,Somewhat concerned,0.45991,1293,2732,0.44122,0.47861
2006,East,female,Not concerned at all,0.05450,137,2732,0.04598,0.06301
2007,West,male,Very concerned,0.22811,1577,7320,0.21850,0.23773
2007,West,male,Somewhat concerned,0.58456,4311,7320,0.57327,0.59585
2007,West,male,Not concerned at all,0.18732,1432,7320,0.17839,0.19626
2007,West,female,Very concerned,0.25990,1985,8064,0.25033,0.26948
2007,West,female,Somewhat concerned,0.59901,4862,8064,0.58831,0.60970
2007,West,female,Not concerned at all,0.14109,1217,8064,0.13349,0.14869
2007,East,male,Very concerned,0.26696,641,2401,0.24927,0.28466
2007,East,male,Somewhat concerned,0.59806,1440,2401,0.57844,0.61768
2007,East,male,Not concerned at all,0.13497,320,2401,0.12130,0.14865
2007,East,female,Very concerned,0.31211,764,2579,0.29423,0.33000
2007,East,female,Somewhat concerned,0.58932,1564,2579,0.57033,0.60832
2007,East,female,Not concerned at all,0.09856,251,2579,0.08706,0.11007
2008,West,male,Very concerned,0.23835,1602,6874,0.22828,0.24842
2008,West,male,Somewhat concerned,0.61262,4234,6874,0.60111,0.62414
2008,West,male,Not concerned at all,0.14903,1038,6874,0.14061,0.15745
2008,West,female,Very concerned,0.25865,1877,7608,0.24881,0.26849
2008,West,female,Somewhat concerned,0.61134,4742,7608,0.60038,0.62229
2008,West,female,Not concerned at all,0.13001,989,7608,0.12246,0.13757
2008,East,male,Very concerned,0.26947,598,2301,0.25134,0.28760
2008,East,male,Somewhat concerned,0.59396,1396,2301,0.57389,0.61403
2008,East,male,Not concerned at all,0.13657,307,2301,0.12253,0.15060
2008,East,female,Very concerned,0.29782,683,2456,0.27973,0.31591
2008,East,female,Somewhat concerned,0.59972,1512,2456,0.58034,0.61910
2008,East,female,Not concerned at all,0.10246,261,2456,0.09046,0.11445
2009,West,male,Very concerned,0.44589,2852,6390,0.43370,0.45808
2009,West,male,Somewhat concerned,0.48760,3134,6390,0.47534,0.49986
2009,West,male,Not concerned at all,0.06651,404,6390,0.06040,0.07262
2009,West,female,Very concerned,0.44426,3087,7030,0.43264,0.45587
2009,West,female,Somewhat concerned,0.50247,3576,7030,0.49078,0.51416
2009,West,female,Not concerned at all,0.05327,367,7030,0.04802,0.05852
2009,East,male,Very concerned,0.42862,941,2183,0.40786,0.44939
2009,East,male,Somewhat concerned,0.49827,1088,2183,0.47729,0.51925
2009,East,male,Not concerned at all,0.07311,154,2183,0.06219,0.08403
2009,East,female,Very concerned,0.46866,1064,2348,0.44847,0.48885
2009,East,female,Somewhat concerned,0.46793,1160,2348,0.44775,0.48812
2009,East,female,Not concerned at all,0.06340,124,2348,0.05354,0.07326
2010,West,male,Very concerned,0.37278,3014,8375,0.36243,0.38314
2010,West,male,Somewhat concerned,0.54115,4580,8375,0.53047,0.55182
2010,West,male,Not concerned at all,0.08607,781,8375,0.08006,0.09208
2010,West,female,Very concerned,0.36100,3504,10048,0.35161,0.37039
2010,West,female,Somewhat concerned,0.56622,5797,10048,0.55653,0.57591
2010,West,female,Not concerned at all,0.07278,747,10048,0.06770,0.07786
2010,East,male,Very concerned,0.36255,865,2503,0.34371,0.38138
2010,East,male,Somewhat concerned,0.55355,1388,2503,0.53407,0.57303
2010,East,male,Not concerned at all,0.08391,250,2503,0.07304,0.09477
2010,East,female,Very concerned,0.36430,1031,2956,0.34695,0.38165
2010,East,female,Somewhat concerned,0.56760,1675,2956,0.54974,0.58546
2010,East,female,Not concerned at all,0.06810,250,2956,0.05902,0.07719
2011,West,male,Very concerned,0.19936,2061,9882,0.19148,0.20724
2011,West,male,Somewhat concerned,0.60573,5849,9882,0.59609,0.61537
2011,West,male,Not concerned at all,0.19491,1972,9882,0.18710,0.20272
2011,West,female,Very concerned,0.21993,2614,11972,0.21251,0.22735
2011,West,female,Somewhat concerned,0.62415,7448,11972,0.61548,0.63283
2011,West,female,Not concerned at all,0.15592,1910,11972,0.14942,0.16242
2011,East,male,Very concerned,0.25612,661,2846,0.24008,0.27216
2011,East,male,Somewhat concerned,0.56616,1672,2846,0.54795,0.58438
2011,East,male,Not concerned at all,0.17771,513,2846,0.16367,0.19176
2011,East,female,Very concerned,0.24933,806,3393,0.23477,0.26389
2011,East,female,Somewhat concerned,0.62226,2125,3393,0.60594,0.63857
2011,East,female,Not concerned at all,0.12841,462,3393,0.11715,0.13967
2012,West,male,Very concerned,0.20950,2119,9696,0.20140,0.21760
2012,West,male,Somewhat concerned,0.61047,5867,9696,0.60076,0.62018
2012,West,male,Not concerned at all,0.18003,1710,9696,0.17238,0.18768
2012,West,female,Very concerned,0.23852,2733,11657,0.23078,0.24626
2012,West,female,Somewhat concerned,0.62445,7317,11657,0.61566,0.63325
2012,West,female,Not concerned at all,0.13703,1607,11657,0.13078,0.14327
2012,East,male,Very concerned,0.23595,667,2809,0.22025,0.25166
2012,East,male,Somewhat concerned,0.59809,1681,2809,0.57995,0.61622
2012,East,male,Not concerned at all,0.16596,461,2809,0.15220,0.17972
2012,East,female,Very concerned,0.24467,826,3344,0.23010,0.25924
2012,East,female,Somewhat concerned,0.61355,2063,3344,0.59704,0.63006
2012,East,female,Not concerned at all,0.14178,455,3344,0.12996,0.15360
2013,West,male,Very concerned,0.16929,1572,8975,0.16153,0.17705
2013,West,male,Somewhat concerned,0.62316,5518,8975,0.61314,0.63319
2013,West,male,Not concerned at all,0.20754,1885,8975,0.19915,0.21593
2013,West,female,Very concerned,0.19528,2092,10878,0.18783,0.20273
2013,West,female,Somewhat concerned,0.64495,6911,10878,0.63596,0.65395
2013,West,female,Not concerned at all,0.15976,1875,10878,0.15288,0.16665
2013,East,male,Very concerned,0.20046,504,2611,0.18510,0.21582
2013,East,male,Somewhat concerned,0.60177,1579,2611,0.58299,0.62055
2013,East,male,Not concerned at all,0.19777,528,2611,0.18249,0.21305
2013,East,female,Very concerned,0.21789,622,3114,0.20338,0.23239
2013,East,female,Somewhat concerned,0.63950,2001,3114,0.62263,0.65636
2013,East,female,Not concerned at all,0.14262,491,3114,0.13033,0.15490
2014,West,male,Very concerned,0.11328,1242,9841,0.10701,0.11954
2014,West,male,Somewhat concerned,0.57216,5541,9841,0.56239,0.58194
2014,West,male,Not concerned at all,0.31456,3058,9841,0.30539,0.32374
2014,West,female,Very concerned,0.13133,1560,11523,0.12516,0.13750
2014,West,female,Somewhat concerned,0.63629,7198,11523,0.62751,0.64508
2014,West,female,Not concerned at all,0.23238,2765,11523,0.22467,0.24009
2014,East,male,Very concerned,0.14180,339,2535,0.12822,0.15538
2014,East,male,Somewhat concerned,0.56475,1478,2535,0.54544,0.58405
2014,East,male,Not concerned at all,0.29345,718,2535,0.27572,0.31118
2014,East,female,Very concerned,0.15021,424,3019,0.13746,0.16296
2014,East,female,Somewhat concerned,0.64317,1926,3019,0.62608,0.66026
2014,East,female,Not concerned at all,0.20662,669,3019,0.19217,0.22106
2015,West,male,Very concerned,0.13874,1282,8999,0.13160,0.14589
2015,West,male,Somewhat concerned,0.57125,5179,8999,0.56102,0.58148
2015,West,male,Not concerned at all,0.29001,2538,8999,0.28063,0.29938
2015,West,female,Very concerned,0.16214,1718,10633,0.15513,0.16914
2015,West,female,Somewhat concerned,0.61243,6551,10633,0.60317,0.62170
2015,West,female,Not concerned at all,0.22543,2364,10633,0.21748,0.23337
2015,East,male,Very concerned,0.14830,328,2380,0.13402,0.16258
2015,East,male,Somewhat concerned,0.57843,1399,2380,0.55858,0.59827
2015,East,male,Not concerned at all,0.27328,653,2380,0.25537,0.29118
2015,East,female,Very concerned,0.15560,418,2832,0.14225,0.16895
2015,East,female,Somewhat concerned,0.62556,1793,2832,0.60773,0.64339
2015,East,female,Not concerned at all,0.21884,621,2832,0.20361,0.23407
2016,West,male,Very concerned,0.12287,1160,8737,0.11599,0.12975
2016,West,male,Somewhat concerned,0.55921,4886,8737,0.54880,0.56962
2016,West,male,Not concerned at all,0.31792,2691,8737,0.30815,0.32768
2016,West,female,Very concerned,0.16082,1647,10287,0.15372,0.16792
2016,West,female,Somewhat concerned,0.59903,6085,10287,0.58956,0.60850
2016,West,female,Not concerned at all,0.24014,2555,10287,0.23189,0.24840
2016,East,male,Very concerned,0.14751,322,2273,0.13293,0.16209
2016,East,male,Somewhat concerned,0.53447,1254,2273,0.51396,0.55498
2016,East,male,Not concerned at all,0.31802,697,2273,0.29887,0.33717
2016,East,female,Very concerned,0.19229,458,2733,0.17751,0.20707
2016,East,female,Somewhat concerned,0.58981,1638,2733,0.57137,0.60825
2016,East,female,Not concerned at all,0.21790,637,2733,0.20242,0.23338
2017,West,male,Very concerned,0.12889,1180,9629,0.12220,0.13558
2017,West,male,Somewhat concerned,0.55148,5280,9629,0.54154,0.56141
2017,West,male,Not concerned at all,0.31963,3169,9629,0.31032,0.32895
2017,West,female,Very concerned,0.16382,1690,11171,0.15695,0.17068
2017,West,female,Somewhat concerned,0.59172,6711,11171,0.58260,0.60083
2017,West,female,Not concerned at all,0.24446,2770,11171,0.23649,0.25243
2017,East,male,Very concerned,0.14500,360,2565,0.13137,0.15863
2017,East,male,Somewhat concerned,0.56327,1464,2565,0.54407,0.58247
2017,East,male,Not concerned at all,0.29173,741,2565,0.27413,0.30932
2017,East,female,Very concerned,0.20069,531,2994,0.18634,0.21504
2017,East,female,Somewhat concerned,0.60055,1836,2994,0.58300,0.61810
2017,East,female,Not concerned at all,0.19876,627,2994,0.18446,0.21305
2018,West,male,Very concerned,0.09158,863,9248,0.08570,0.09746
2018,West,male,Somewhat concerned,0.52982,4887,9248,0.51965,0.53999
2018,West,male,Not concerned at all,0.37860,3498,9248,0.36871,0.38849
2018,West,female,Very concerned,0.11698,1253,10812,0.11092,0.12304
2018,West,female,Somewhat concerned,0.57135,6228,10812,0.56203,0.58068
2018,West,female,Not concerned at all,0.31166,3331,10812,0.30293,0.32039
2018,East,male,Very concerned,0.11770,307,2516,0.10510,0.13029
2018,East,male,Somewhat concerned,0.52275,1310,2516,0.50323,0.54227
2018,East,male,Not concerned at all,0.35955,899,2516,0.34080,0.37831
2018,East,female,Very concerned,0.13634,410,2947,0.12395,0.14873
2018,East,female,Somewhat concerned,0.58691,1674,2947,0.56913,0.60469
2018,East,female,Not concerned at all,0.27676,863,2947,0.26060,0.29291
2019,West,male,Very concerned,0.12699,1204,9544,0.12031,0.13367
2019,West,male,Somewhat concerned,0.60737,5847,9544,0.59757,0.61717
2019,West,male,Not concerned at all,0.26564,2493,9544,0.25678,0.27450
2019,West,female,Very concerned,0.13786,1394,10426,0.13124,0.14447
2019,West,female,Somewhat concerned,0.62752,6517,10426,0.61824,0.63680
2019,West,female,Not concerned at all,0.23463,2515,10426,0.22649,0.24276
2019,East,male,Very concerned,0.15817,435,2630,0.14422,0.17211
2019,East,male,Somewhat concerned,0.57006,1527,2630,0.55114,0.58899
2019,East,male,Not concerned at all,0.27177,668,2630,0.25476,0.28878
2019,East,female,Very concerned,0.16933,453,2885,0.15564,0.18302
