year,migback,sampreg,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Direct migration background,West,Very concerned,0.17808,462,2765,0.16382,0.19234
1987,Direct migration background,West,Somewhat concerned,0.58321,1527,2765,0.56483,0.60159
1987,Direct migration background,West,Not concerned at all,0.23871,776,2765,0.22282,0.25460
1987,Indirect migration background,West,Somewhat concerned,0.63873,103,150,0.56160,0.71587
1987,Indirect migration background,West,Not concerned at all,0.20938,47,150,0.14405,0.27471
1988,No migration background,West,Very concerned,0.28622,1987,7015,0.27564,0.29680
1988,No migration background,West,Somewhat concerned,0.58225,4124,7015,0.57071,0.59379
1988,No migration background,West,Not concerned at all,0.13153,904,7015,0.12362,0.13944
1988,Direct migration background,West,Very concerned,0.22345,515,2634,0.20754,0.23936
1988,Direct migration background,West,Somewhat concerned,0.59646,1543,2634,0.57772,0.61520
1988,Direct migration background,West,Not concerned at all,0.18009,576,2634,0.16541,0.19477
1988,Indirect migration background,West,Very concerned,0.23691,38,219,0.18047,0.29335
1988,Indirect migration background,West,Somewhat concerned,0.52917,123,219,0.46291,0.59543
1988,Indirect migration background,West,Not concerned at all,0.23392,58,219,0.17772,0.29011
1989,No migration background,West,Very concerned,0.17603,1161,6737,0.16693,0.18512
1989,No migration background,West,Somewhat concerned,0.58129,3940,6737,0.56951,0.59307
1989,No migration background,West,Not concerned at all,0.24268,1636,6737,0.23244,0.25292
1989,Direct migration background,West,Very concerned,0.17297,432,2536,0.15825,0.18770
1989,Direct migration background,West,Somewhat concerned,0.59244,1455,2536,0.57331,0.61157
1989,Direct migration background,West,Not concerned at all,0.23459,649,2536,0.21809,0.25108
1989,Indirect migration background,West,Very concerned,0.15430,41,252,0.10961,0.19899
1989,Indirect migration background,West,Somewhat concerned,0.58327,138,252,0.52227,0.64426
1989,Indirect migration background,West,Not concerned at all,0.26244,73,252,0.20801,0.31686
1990,No migration background,West,Very concerned,0.18706,1232,6563,0.17762,0.19649
1990,No migration background,West,Somewhat concerned,0.52396,3447,6563,0.51188,0.53605
1990,No migration background,West,Not concerned at all,0.28898,1884,6563,0.27801,0.29995
1990,No migration background,East,Very concerned,0.35500,1570,4264,0.34063,0.36936
1990,No migration background,East,Somewhat concerned,0.53977,2293,4264,0.52480,0.55473
1990,No migration background,East,Not concerned at all,0.10524,401,4264,0.09603,0.11445
1990,Direct migration background,West,Very concerned,0.18644,416,2489,0.17114,0.20175
1990,Direct migration background,West,Somewhat concerned,0.51366,1347,2489,0.49402,0.53330
1990,Direct migration background,West,Not concerned at all,0.29990,726,2489,0.28189,0.31790
1990,Direct migration background,East,Very concerned,0.35521,54,121,0.26959,0.44084
1990,Direct migration background,East,Somewhat concerned,0.46078,67,121,0.37160,0.54997
1990,Indirect migration background,West,Very concerned,0.19623,38,289,0.15036,0.24210
1990,Indirect migration background,West,Somewhat concerned,0.50287,157,289,0.44512,0.56061
1990,Indirect migration background,West,Not concerned at all,0.30090,94,289,0.24793,0.35387
1991,No migration background,West,Very concerned,0.19162,1242,6570,0.18210,0.20113
1991,No migration background,West,Somewhat concerned,0.59087,3891,6570,0.57898,0.60276
1991,No migration background,West,Not concerned at all,0.21751,1437,6570,0.20754,0.22749
1991,No migration background,East,Very concerned,0.47302,1901,3976,0.45750,0.48854
1991,No migration background,East,Somewhat concerned,0.46358,1851,3976,0.44808,0.47908
1991,No migration background,East,Not concerned at all,0.06340,224,3976,0.05583,0.07098
1991,Direct migration background,West,Very concerned,0.15917,379,2449,0.14468,0.17366
1991,Direct migration background,West,Somewhat concerned,0.59304,1438,2449,0.57358,0.61250
1991,Direct migration background,West,Not concerned at all,0.24779,632,2449,0.23068,0.26489
1991,Direct migration background,East,Very concerned,0.46559,68,129,0.37918,0.55201
1991,Direct migration background,East,Somewhat concerned,0.41411,61,129,0.32877,0.49944
1991,Indirect migration background,West,Very concerned,0.15199,47,342,0.11388,0.19009
1991,Indirect migration background,West,Somewhat concerned,0.62977,205,342,0.57852,0.68102
1991,Indirect migration background,West,Not concerned at all,0.21824,90,342,0.17440,0.26208
1992,No migration background,West,Very concerned,0.24049,1518,6489,0.23009,0.25089
1992,No migration background,West,Somewhat concerned,0.60660,3992,6489,0.59472,0.61849
1992,No migration background,West,Not concerned at all,0.15290,979,6489,0.14415,0.16166
1992,No migration background,East,Very concerned,0.36052,1377,3786,0.34523,0.37582
1992,No migration background,East,Somewhat concerned,0.54348,2078,3786,0.52761,0.55935
1992,No migration background,East,Not concerned at all,0.09600,331,3786,0.08661,0.10538
1992,Direct migration background,West,Very concerned,0.23295,546,2373,0.21594,0.24996
1992,Direct migration background,West,Somewhat concerned,0.59043,1345,2373,0.57064,0.61022
1992,Direct migration background,West,Not concerned at all,0.17662,482,2373,0.16127,0.19196
1992,Direct migration background,East,Very concerned,0.36261,56,131,0.27997,0.44526
1992,Direct migration background,East,Somewhat concerned,0.52744,75,131,0.44162,0.61326
1992,Indirect migration background,West,Very concerned,0.18068,66,393,0.14259,0.21877
1992,Indirect migration background,West,Somewhat concerned,0.58559,220,393,0.53682,0.63436
1992,Indirect migration background,West,Not concerned at all,0.23373,107,393,0.19183,0.27562
1993,No migration background,West,Very concerned,0.40255,2592,6444,0.39057,0.41452
1993,No migration background,West,Somewhat concerned,0.53932,3488,6444,0.52715,0.55149
1993,No migration background,West,Not concerned at all,0.05813,364,6444,0.05242,0.06385
1993,No migration background,East,Very concerned,0.41383,1499,3667,0.39789,0.42977
1993,No migration background,East,Somewhat concerned,0.53452,1994,3667,0.51838,0.55067
1993,No migration background,East,Not concerned at all,0.05165,174,3667,0.04448,0.05881
1993,Direct migration background,West,Very concerned,0.38741,815,2313,0.36755,0.40727
1993,Direct migration background,West,Somewhat concerned,0.51625,1228,2313,0.49588,0.53662
1993,Direct migration background,West,Not concerned at all,0.09634,270,2313,0.08431,0.10836
1993,Direct migration background,East,Very concerned,0.48159,65,127,0.39434,0.56883
1993,Direct migration background,East,Somewhat concerned,0.46497,62,127,0.37788,0.55206
1993,Indirect migration background,West,Very concerned,0.31102,128,448,0.26811,0.35394
1993,Indirect migration background,West,Somewhat concerned,0.55320,246,448,0.50711,0.59929
1993,Indirect migration background,West,Not concerned at all,0.13578,74,448,0.10402,0.16753
1994,No migration background,West,Very concerned,0.37228,2398,6378,0.36041,0.38414
1994,No migration background,West,Somewhat concerned,0.55810,3554,6378,0.54592,0.57029
1994,No migration background,West,Not concerned at all,0.06962,426,6378,0.06337,0.07587
1994,No migration background,East,Very concerned,0.40161,1435,3606,0.38561,0.41761
1994,No migration background,East,Somewhat concerned,0.54517,1993,3606,0.52892,0.56143
1994,No migration background,East,Not concerned at all,0.05322,178,3606,0.04589,0.06055
1994,Direct migration background,West,Very concerned,0.36066,731,2199,0.34059,0.38074
1994,Direct migration background,West,Somewhat concerned,0.53650,1215,2199,0.51565,0.55735
1994,Direct migration background,West,Not concerned at all,0.10284,253,2199,0.09014,0.11553
1994,Direct migration background,East,Very concerned,0.41524,62,132,0.33086,0.49962
1994,Direct migration background,East,Somewhat concerned,0.49612,70,132,0.41050,0.58174
1994,Indirect migration background,West,Very concerned,0.29872,135,470,0.25730,0.34014
1994,Indirect migration background,West,Somewhat concerned,0.59180,276,470,0.54731,0.63628
1994,Indirect migration background,West,Not concerned at all,0.10948,59,470,0.08122,0.13774
1995,No migration background,West,Very concerned,0.25099,1594,6427,0.24039,0.26159
1995,No migration background,West,Somewhat concerned,0.63101,4074,6427,0.61921,0.64281
1995,No migration background,West,Not concerned at all,0.11800,759,6427,0.11011,0.12589
1995,No migration background,East,Very concerned,0.27262,952,3514,0.25790,0.28735
1995,No migration background,East,Somewhat concerned,0.63461,2251,3514,0.61868,0.65053
1995,No migration background,East,Not concerned at all,0.09277,311,3514,0.08318,0.10236
1995,Direct migration background,West,Very concerned,0.26204,650,2598,0.24512,0.27895
1995,Direct migration background,West,Somewhat concerned,0.58616,1563,2598,0.56722,0.60510
1995,Direct migration background,West,Not concerned at all,0.15181,385,2598,0.13800,0.16561
1995,Direct migration background,East,Very concerned,0.25410,37,126,0.17778,0.33042
1995,Direct migration background,East,Somewhat concerned,0.62782,89,126,0.54308,0.71256
1995,Indirect migration background,West,Very concerned,0.20988,112,487,0.17368,0.24609
1995,Indirect migration background,West,Somewhat concerned,0.61487,290,487,0.57160,0.65813
1995,Indirect migration background,West,Not concerned at all,0.17525,85,487,0.14145,0.20905
1996,No migration background,West,Very concerned,0.46927,2912,6361,0.45701,0.48154
1996,No migration background,West,Somewhat concerned,0.47889,3130,6361,0.46661,0.49116
1996,No migration background,West,Not concerned at all,0.05184,319,6361,0.04639,0.05729
1996,No migration background,East,Very concerned,0.44083,1524,3518,0.42442,0.45724
1996,No migration background,East,Somewhat concerned,0.50620,1805,3518,0.48967,0.52272
1996,No migration background,East,Not concerned at all,0.05297,189,3518,0.04557,0.06037
1996,Direct migration background,West,Very concerned,0.34205,823,2440,0.32323,0.36088
1996,Direct migration background,West,Somewhat concerned,0.53504,1336,2440,0.51524,0.55483
1996,Direct migration background,West,Not concerned at all,0.12291,281,2440,0.10988,0.13594
1996,Direct migration background,East,Very concerned,0.42496,59,126,0.33830,0.51162
1996,Direct migration background,East,Somewhat concerned,0.46307,67,126,0.37565,0.55048
1996,Indirect migration background,West,Very concerned,0.34016,155,523,0.29952,0.38081
1996,Indirect migration background,West,Somewhat concerned,0.55291,301,523,0.51025,0.59556
1996,Indirect migration background,West,Not concerned at all,0.10693,67,523,0.08042,0.13344
1997,No migration background,West,Very concerned,0.49583,3105,6285,0.48347,0.50819
1997,No migration background,West,Somewhat concerned,0.46115,2909,6285,0.44882,0.47347
1997,No migration background,West,Not concerned at all,0.04302,271,6285,0.03801,0.04804
1997,No migration background,East,Very concerned,0.53494,1814,3475,0.51835,0.55153
1997,No migration background,East,Somewhat concerned,0.43447,1562,3475,0.41799,0.45096
1997,No migration background,East,Not concerned at all,0.03059,99,3475,0.02486,0.03631
1997,Direct migration background,West,Very concerned,0.39300,836,2327,0.37315,0.41285
1997,Direct migration background,West,Somewhat concerned,0.53002,1299,2327,0.50973,0.55030
1997,Direct migration background,West,Not concerned at all,0.07698,192,2327,0.06615,0.08782
1997,Direct migration background,East,Very concerned,0.49207,70,124,0.40372,0.58042
1997,Direct migration background,East,Somewhat concerned,0.45365,54,124,0.36567,0.54164
1997,Indirect migration background,West,Very concerned,0.37965,171,543,0.33880,0.42051
1997,Indirect migration background,West,Somewhat concerned,0.55302,320,543,0.51116,0.59487
1997,Indirect migration background,West,Not concerned at all,0.06733,52,543,0.04623,0.08843
1998,No migration background,West,Very concerned,0.42124,3145,7496,0.41006,0.43242
1998,No migration background,West,Somewhat concerned,0.51315,3875,7496,0.50184,0.52447
1998,No migration background,West,Not concerned at all,0.06560,476,7496,0.06000,0.07121
1998,No migration background,East,Very concerned,0.51697,1891,3714,0.50089,0.53304
1998,No migration background,East,Somewhat concerned,0.44493,1682,3714,0.42895,0.46092
1998,No migration background,East,Not concerned at all,0.03810,141,3714,0.03194,0.04426
1998,Direct migration background,West,Very concerned,0.34478,743,2265,0.32520,0.36435
1998,Direct migration background,West,Somewhat concerned,0.54005,1261,2265,0.51952,0.56058
1998,Direct migration background,West,Not concerned at all,0.11517,261,2265,0.10202,0.12832
1998,Direct migration background,East,Very concerned,0.57978,69,109,0.48668,0.67287
1998,Direct migration background,East,Somewhat concerned,0.32814,40,109,0.23958,0.41669
1998,Indirect migration background,West,Very concerned,0.32757,174,570,0.28900,0.36613
1998,Indirect migration background,West,Somewhat concerned,0.57140,325,570,0.53074,0.61207
1998,Indirect migration background,West,Not concerned at all,0.10103,71,570,0.07627,0.12579
1999,No migration background,West,Very concerned,0.25142,1727,7194,0.24139,0.26145
1999,No migration background,West,Somewhat concerned,0.64495,4736,7194,0.63389,0.65601
1999,No migration background,West,Not concerned at all,0.10363,731,7194,0.09658,0.11067
1999,No migration background,East,Very concerned,0.29839,1085,3647,0.28353,0.31324
1999,No migration background,East,Somewhat concerned,0.63441,2319,3647,0.61878,0.65004
1999,No migration background,East,Not concerned at all,0.06720,243,3647,0.05908,0.07533
1999,Direct migration background,West,Very concerned,0.25846,518,2088,0.23967,0.27724
1999,Direct migration background,West,Somewhat concerned,0.60190,1279,2088,0.58090,0.62290
1999,Direct migration background,West,Not concerned at all,0.13964,291,2088,0.12477,0.15451
1999,Direct migration background,East,Very concerned,0.30738,36,101,0.21695,0.39782
1999,Direct migration background,East,Somewhat concerned,0.61954,65,101,0.52439,0.71470
1999,Indirect migration background,West,Very concerned,0.21825,117,581,0.18463,0.25187
1999,Indirect migration background,West,Somewhat concerned,0.63575,360,581,0.59659,0.67492
1999,Indirect migration background,West,Not concerned at all,0.14599,104,581,0.11726,0.17473
2000,No migration background,West,Very concerned,0.19408,2753,14190,0.18757,0.20059
2000,No migration background,West,Somewhat concerned,0.62175,8876,14190,0.61377,0.62973
2000,No migration background,West,Not concerned at all,0.18417,2561,14190,0.17779,0.19054
2000,No migration background,East,Very concerned,0.31556,1769,5626,0.30342,0.32771
2000,No migration background,East,Somewhat concerned,0.58262,3306,5626,0.56973,0.59550
2000,No migration background,East,Not concerned at all,0.10182,551,5626,0.09392,0.10972
2000,Direct migration background,West,Very concerned,0.18466,553,3125,0.17106,0.19827
2000,Direct migration background,West,Somewhat concerned,0.58781,1868,3125,0.57055,0.60507
2000,Direct migration background,West,Not concerned at all,0.22753,704,3125,0.21282,0.24223
2000,Direct migration background,East,Very concerned,0.30970,44,128,0.22929,0.39012
2000,Direct migration background,East,Somewhat concerned,0.54290,84,128,0.45626,0.62954
2000,Indirect migration background,West,Very concerned,0.17257,128,779,0.14601,0.19912
2000,Indirect migration background,West,Somewhat concerned,0.61630,463,779,0.58213,0.65047
2000,Indirect migration background,West,Not concerned at all,0.21114,188,779,0.18246,0.23981
2001,No migration background,West,Very concerned,0.17418,2180,12854,0.16762,0.18074
2001,No migration background,West,Somewhat concerned,0.63076,8165,12854,0.62242,0.63910
2001,No migration background,West,Not concerned at all,0.19506,2509,12854,0.18821,0.20191
2001,No migration background,East,Very concerned,0.33880,1734,5252,0.32600,0.35160
2001,No migration background,East,Somewhat concerned,0.55691,2998,5252,0.54348,0.57035
2001,No migration background,East,Not concerned at all,0.10429,520,5252,0.09602,0.11255
2001,Direct migration background,West,Very concerned,0.15636,440,2766,0.14282,0.16990
2001,Direct migration background,West,Somewhat concerned,0.60196,1685,2766,0.58371,0.62020
2001,Direct migration background,West,Not concerned at all,0.24168,641,2766,0.22573,0.25764
2001,Direct migration background,East,Very concerned,0.27401,35,109,0.18989,0.35813
2001,Direct migration background,East,Somewhat concerned,0.60925,74,109,0.51723,0.70127
2001,Indirect migration background,West,Very concerned,0.14753,106,732,0.12183,0.17324
2001,Indirect migration background,West,Somewhat concerned,0.59937,436,732,0.56385,0.63490
2001,Indirect migration background,West,Not concerned at all,0.25309,190,732,0.22157,0.28461
2002,No migration background,West,Very concerned,0.32005,4345,14107,0.31235,0.32774
2002,No migration background,West,Somewhat concerned,0.58464,8363,14107,0.57650,0.59277
2002,No migration background,West,Not concerned at all,0.09532,1399,14107,0.09047,0.10016
2002,No migration background,East,Very concerned,0.45548,2399,5263,0.44202,0.46893
2002,No migration background,East,Somewhat concerned,0.49249,2594,5263,0.47898,0.50600
2002,No migration background,East,Not concerned at all,0.05204,270,5263,0.04603,0.05804
2002,Direct migration background,West,Very concerned,0.26893,686,2655,0.25206,0.28580
2002,Direct migration background,West,Somewhat concerned,0.59191,1635,2655,0.57322,0.61061
2002,Direct migration background,West,Not concerned at all,0.13916,334,2655,0.12599,0.15232
2002,Direct migration background,East,Very concerned,0.40872,47,103,0.31332,0.50413
2002,Direct migration background,East,Somewhat concerned,0.47643,56,103,0.37951,0.57336
2002,Indirect migration background,West,Very concerned,0.20307,154,741,0.17408,0.23205
2002,Indirect migration background,West,Somewhat concerned,0.61024,453,741,0.57510,0.64538
2002,Indirect migration background,West,Not concerned at all,0.18669,134,741,0.15862,0.21477
2003,No migration background,West,Very concerned,0.54233,7337,13509,0.53393,0.55073
2003,No migration background,West,Somewhat concerned,0.41188,5557,13509,0.40358,0.42018
2003,No migration background,West,Not concerned at all,0.04579,615,13509,0.04227,0.04932
2003,No migration background,East,Very concerned,0.62653,3250,5196,0.61338,0.63969
2003,No migration background,East,Somewhat concerned,0.34412,1808,5196,0.33120,0.35704
2003,No migration background,East,Not concerned at all,0.02935,138,5196,0.02476,0.03394
2003,Direct migration background,West,Very concerned,0.47535,1142,2488,0.45572,0.49498
2003,Direct migration background,West,Somewhat concerned,0.44971,1175,2488,0.43016,0.46926
2003,Direct migration background,West,Not concerned at all,0.07494,171,2488,0.06459,0.08528
2003,Direct migration background,East,Very concerned,0.59276,57,97,0.49447,0.69104
2003,Direct migration background,East,Somewhat concerned,0.35628,40,97,0.26048,0.45208
2003,Indirect migration background,West,Very concerned,0.46832,319,740,0.43234,0.50430
2003,Indirect migration background,West,Somewhat concerned,0.44220,360,740,0.40640,0.47801
2003,Indirect migration background,West,Not concerned at all,0.08948,61,740,0.06890,0.11006
2004,No migration background,West,Very concerned,0.50235,6414,13131,0.49380,0.51091
2004,No migration background,West,Somewhat concerned,0.44287,5976,13131,0.43438,0.45137
2004,No migration background,West,Not concerned at all,0.05477,741,13131,0.05088,0.05866
2004,No migration background,East,Very concerned,0.56779,2818,5072,0.55416,0.58143
2004,No migration background,East,Somewhat concerned,0.38999,2046,5072,0.37656,0.40341
2004,No migration background,East,Not concerned at all,0.04222,208,5072,0.03669,0.04776
2004,Direct migration background,West,Very concerned,0.43169,1001,2408,0.41190,0.45148
2004,Direct migration background,West,Somewhat concerned,0.48365,1195,2408,0.46368,0.50361
2004,Direct migration background,West,Not concerned at all,0.08466,212,2408,0.07354,0.09578
2004,Direct migration background,East,Very concerned,0.48362,49,93,0.38150,0.58574
2004,Direct migration background,East,Somewhat concerned,0.44702,44,93,0.34542,0.54862
2004,Indirect migration background,West,Very concerned,0.41048,288,752,0.37530,0.44566
2004,Indirect migration background,West,Somewhat concerned,0.49028,397,752,0.45453,0.52604
2004,Indirect migration background,West,Not concerned at all,0.09924,67,752,0.07786,0.12062
2005,No migration background,West,Very concerned,0.54288,6643,12549,0.53416,0.55159
2005,No migration background,West,Somewhat concerned,0.41139,5327,12549,0.40278,0.42000
2005,No migration background,West,Not concerned at all,0.04573,579,12549,0.04208,0.04939
2005,No migration background,East,Very concerned,0.60674,2946,4888,0.59304,0.62043
2005,No migration background,East,Somewhat concerned,0.35729,1773,4888,0.34385,0.37072
2005,No migration background,East,Not concerned at all,0.03598,169,4888,0.03076,0.04120
2005,Direct migration background,West,Very concerned,0.49621,1113,2260,0.47559,0.51683
2005,Direct migration background,West,Somewhat concerned,0.43733,1008,2260,0.41687,0.45779
2005,Direct migration background,West,Not concerned at all,0.06646,139,2260,0.05619,0.07673
2005,Direct migration background,East,Very concerned,0.52838,52,89,0.42408,0.63268
2005,Direct migration background,East,Somewhat concerned,0.38294,37,89,0.28138,0.48451
2005,Indirect migration background,West,Very concerned,0.44046,326,782,0.40565,0.47528
2005,Indirect migration background,West,Somewhat concerned,0.48684,397,782,0.45178,0.52189
2005,Indirect migration background,West,Not concerned at all,0.07270,59,782,0.05449,0.09091
2006,No migration background,West,Very concerned,0.44228,5837,13575,0.43392,0.45063
2006,No migration background,West,Somewhat concerned,0.49070,6852,13575,0.48229,0.49911
2006,No migration background,West,Not concerned at all,0.06703,886,13575,0.06282,0.07124
2006,No migration background,East,Very concerned,0.48439,2447,5101,0.47067,0.49810
2006,No migration background,East,Somewhat concerned,0.45341,2379,5101,0.43975,0.46707
2006,No migration background,East,Not concerned at all,0.06220,275,5101,0.05557,0.06883
2006,Direct migration background,West,Very concerned,0.42087,940,2256,0.40049,0.44124
2006,Direct migration background,West,Somewhat concerned,0.49147,1131,2256,0.47084,0.51210
2006,Direct migration background,West,Not concerned at all,0.08766,185,2256,0.07599,0.09933
2006,Direct migration background,East,Very concerned,0.38684,40,100,0.29090,0.48278
2006,Direct migration background,East,Somewhat concerned,0.54330,60,100,0.44518,0.64143
2006,Indirect migration background,West,Very concerned,0.38297,286,764,0.34847,0.41746
2006,Indirect migration background,West,Somewhat concerned,0.50520,406,764,0.46973,0.54068
2006,Indirect migration background,West,Not concerned at all,0.11183,72,764,0.08947,0.13420
2007,No migration background,West,Very concerned,0.24434,2897,12645,0.23685,0.25183
2007,No migration background,West,Somewhat concerned,0.59160,7570,12645,0.58303,0.60017
2007,No migration background,West,Not concerned at all,0.16406,2178,12645,0.15760,0.17051
2007,No migration background,East,Very concerned,0.29146,1370,4850,0.27867,0.30425
2007,No migration background,East,Somewhat concerned,0.59297,2924,4850,0.57914,0.60680
2007,No migration background,East,Not concerned at all,0.11557,556,4850,0.10657,0.12457
2007,Direct migration background,West,Very concerned,0.24647,499,2005,0.22760,0.26534
2007,Direct migration background,West,Somewhat concerned,0.59446,1173,2005,0.57297,0.61596
2007,Direct migration background,West,Not concerned at all,0.15907,333,2005,0.14306,0.17508
2007,Direct migration background,East,Somewhat concerned,0.64090,57,57,0.51525,0.76656
2007,Indirect migration background,West,Very concerned,0.24032,166,734,0.20939,0.27125
2007,Indirect migration background,West,Somewhat concerned,0.59070,430,734,0.55510,0.62630
2007,Indirect migration background,West,Not concerned at all,0.16898,138,734,0.14185,0.19611
2008,No migration background,West,Very concerned,0.24817,2881,11943,0.24043,0.25592
2008,No migration background,West,Somewhat concerned,0.61633,7431,11943,0.60761,0.62505
2008,No migration background,West,Not concerned at all,0.13550,1631,11943,0.12936,0.14164
2008,No migration background,East,Very concerned,0.28438,1246,4636,0.27140,0.29737
2008,No migration background,East,Somewhat concerned,0.59619,2839,4636,0.58206,0.61031
2008,No migration background,East,Not concerned at all,0.11943,551,4636,0.11009,0.12877
2008,Direct migration background,West,Very concerned,0.24625,436,1817,0.22644,0.26607
2008,Direct migration background,West,Somewhat concerned,0.61070,1116,1817,0.58828,0.63313
2008,Direct migration background,West,Not concerned at all,0.14304,265,1817,0.12694,0.15915
2008,Direct migration background,East,Somewhat concerned,0.59396,43,43,0.44544,0.74248
2008,Indirect migration background,West,Very concerned,0.26557,162,722,0.23333,0.29781
2008,Indirect migration background,West,Somewhat concerned,0.55209,429,722,0.51579,0.58839
2008,Indirect migration background,West,Not concerned at all,0.18234,131,722,0.15416,0.21053
2009,No migration background,West,Very concerned,0.45090,5005,11175,0.44167,0.46012
2009,No migration background,West,Somewhat concerned,0.48967,5540,11175,0.48040,0.49894
2009,No migration background,West,Not concerned at all,0.05943,630,11175,0.05505,0.06382
2009,No migration background,East,Very concerned,0.45033,1968,4417,0.43565,0.46500
2009,No migration background,East,Somewhat concerned,0.48274,2183,4417,0.46800,0.49748
2009,No migration background,East,Not concerned at all,0.06693,266,4417,0.05956,0.07430
2009,Direct migration background,West,Very concerned,0.43465,680,1580,0.41020,0.45910
2009,Direct migration background,West,Somewhat concerned,0.50795,809,1580,0.48329,0.53261
2009,Direct migration background,West,Not concerned at all,0.05739,91,1580,0.04592,0.06887
2009,Direct migration background,East,Somewhat concerned,0.41588,38,38,0.25706,0.57469
2009,Indirect migration background,West,Very concerned,0.39195,254,665,0.35481,0.42908
2009,Indirect migration background,West,Somewhat concerned,0.53892,361,665,0.50101,0.57684
2009,Indirect migration background,West,Not concerned at all,0.06913,50,665,0.04984,0.08843
2010,No migration background,West,Very concerned,0.37032,5201,14582,0.36248,0.37816
2010,No migration background,West,Somewhat concerned,0.55396,8251,14582,0.54589,0.56203
2010,No migration background,West,Not concerned at all,0.07572,1130,14582,0.07143,0.08002
2010,No migration background,East,Very concerned,0.36880,1838,5253,0.35575,0.38185
2010,No migration background,East,Somewhat concerned,0.55507,2943,5253,0.54163,0.56852
2010,No migration background,East,Not concerned at all,0.07613,472,5253,0.06896,0.08330
2010,Direct migration background,West,Very concerned,0.35021,983,2825,0.33262,0.36780
2010,Direct migration background,West,Somewhat concerned,0.56340,1551,2825,0.54511,0.58169
2010,Direct migration background,West,Not concerned at all,0.08639,291,2825,0.07603,0.09675
2010,Direct migration background,East,Very concerned,0.25480,41,120,0.17651,0.33310
2010,Direct migration background,East,Somewhat concerned,0.67675,79,120,0.59271,0.76078
2010,Indirect migration background,West,Very concerned,0.36294,334,1016,0.33336,0.39252
2010,Indirect migration background,West,Somewhat concerned,0.52477,575,1016,0.49405,0.55549
2010,Indirect migration background,West,Not concerned at all,0.11229,107,1016,0.09286,0.13171
2010,Indirect migration background,East,Somewhat concerned,0.80290,41,41,0.67961,0.92618
2011,No migration background,West,Very concerned,0.21111,3728,17557,0.20507,0.21714
2011,No migration background,West,Somewhat concerned,0.61300,10681,17557,0.60580,0.62021
2011,No migration background,West,Not concerned at all,0.17589,3148,17557,0.17026,0.18152
2011,No migration background,East,Very concerned,0.25193,1403,5997,0.24094,0.26292
2011,No migration background,East,Somewhat concerned,0.59540,3659,5997,0.58297,0.60782
2011,No migration background,East,Not concerned at all,0.15268,935,5997,0.14357,0.16178
2011,Direct migration background,West,Very concerned,0.21107,718,3141,0.19680,0.22534
2011,Direct migration background,West,Somewhat concerned,0.63042,1924,3141,0.61354,0.64730
2011,Direct migration background,West,Not concerned at all,0.15851,499,3141,0.14574,0.17129
2011,Direct migration background,East,Very concerned,0.33914,51,140,0.26044,0.41784
2011,Direct migration background,East,Somewhat concerned,0.48555,89,140,0.40246,0.56863
2011,Indirect migration background,West,Very concerned,0.18873,229,1156,0.16616,0.21130
2011,Indirect migration background,West,Somewhat concerned,0.60386,692,1156,0.57566,0.63207
