year,migback,quintil_oecd,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,Direct migration background,4th Quintile,Somewhat concerned,0.59038,257,480,0.54634,0.63442
1987,Direct migration background,4th Quintile,Not concerned at all,0.25192,150,480,0.21304,0.29080
1987,Direct migration background,5th Quintile,Very concerned,0.11535,39,292,0.07865,0.15205
1987,Direct migration background,5th Quintile,Somewhat concerned,0.68642,176,292,0.63311,0.73972
1987,Direct migration background,5th Quintile,Not concerned at all,0.19823,77,292,0.15243,0.24404
1988,No migration background,1st Quintile,Very concerned,0.32626,356,1109,0.29866,0.35387
1988,No migration background,1st Quintile,Somewhat concerned,0.50406,569,1109,0.47462,0.53350
1988,No migration background,1st Quintile,Not concerned at all,0.16968,184,1109,0.14758,0.19178
1988,No migration background,2nd Quintile,Very concerned,0.30548,394,1302,0.28045,0.33051
1988,No migration background,2nd Quintile,Somewhat concerned,0.55963,730,1302,0.53266,0.58661
1988,No migration background,2nd Quintile,Not concerned at all,0.13489,178,1302,0.11633,0.15345
1988,No migration background,3rd Quintile,Very concerned,0.28335,410,1426,0.25995,0.30674
1988,No migration background,3rd Quintile,Somewhat concerned,0.58960,839,1426,0.56406,0.61514
1988,No migration background,3rd Quintile,Not concerned at all,0.12706,177,1426,0.10976,0.14435
1988,No migration background,4th Quintile,Very concerned,0.27732,415,1523,0.25483,0.29981
1988,No migration background,4th Quintile,Somewhat concerned,0.59758,921,1523,0.57294,0.62222
1988,No migration background,4th Quintile,Not concerned at all,0.12510,187,1523,0.10848,0.14172
1988,No migration background,5th Quintile,Very concerned,0.24967,411,1653,0.22880,0.27054
1988,No migration background,5th Quintile,Somewhat concerned,0.64085,1064,1653,0.61772,0.66399
1988,No migration background,5th Quintile,Not concerned at all,0.10948,178,1653,0.09442,0.12453
1988,Direct migration background,1st Quintile,Very concerned,0.21458,147,764,0.18545,0.24371
1988,Direct migration background,1st Quintile,Somewhat concerned,0.54859,426,764,0.51328,0.58390
1988,Direct migration background,1st Quintile,Not concerned at all,0.23683,191,764,0.20667,0.26700
1988,Direct migration background,2nd Quintile,Very concerned,0.25061,119,607,0.21610,0.28511
1988,Direct migration background,2nd Quintile,Somewhat concerned,0.56296,351,607,0.52347,0.60245
1988,Direct migration background,2nd Quintile,Not concerned at all,0.18643,137,607,0.15543,0.21744
1988,Direct migration background,3rd Quintile,Very concerned,0.23919,100,521,0.20252,0.27585
1988,Direct migration background,3rd Quintile,Somewhat concerned,0.57468,305,521,0.53218,0.61717
1988,Direct migration background,3rd Quintile,Not concerned at all,0.18614,116,521,0.15268,0.21959
1988,Direct migration background,4th Quintile,Very concerned,0.21659,97,487,0.17997,0.25321
1988,Direct migration background,4th Quintile,Somewhat concerned,0.65808,306,487,0.61590,0.70025
1988,Direct migration background,4th Quintile,Not concerned at all,0.12533,84,487,0.09590,0.15477
1988,Direct migration background,5th Quintile,Very concerned,0.18903,52,255,0.14088,0.23718
1988,Direct migration background,5th Quintile,Somewhat concerned,0.67610,155,255,0.61855,0.73365
1988,Direct migration background,5th Quintile,Not concerned at all,0.13487,48,255,0.09286,0.17687
1988,Indirect migration background,1st Quintile,Somewhat concerned,0.48132,36,36,0.31578,0.64685
1988,Indirect migration background,2nd Quintile,Somewhat concerned,0.51078,33,33,0.33758,0.68398
1989,No migration background,1st Quintile,Very concerned,0.23408,245,1055,0.20852,0.25965
1989,No migration background,1st Quintile,Somewhat concerned,0.53804,584,1055,0.50795,0.56814
1989,No migration background,1st Quintile,Not concerned at all,0.22787,226,1055,0.20255,0.25320
1989,No migration background,2nd Quintile,Very concerned,0.19075,242,1218,0.16867,0.21282
1989,No migration background,2nd Quintile,Somewhat concerned,0.58770,702,1218,0.56004,0.61535
1989,No migration background,2nd Quintile,Not concerned at all,0.22156,274,1218,0.19822,0.24489
1989,No migration background,3rd Quintile,Very concerned,0.20335,267,1359,0.18194,0.22475
1989,No migration background,3rd Quintile,Somewhat concerned,0.57971,788,1359,0.55345,0.60596
1989,No migration background,3rd Quintile,Not concerned at all,0.21695,304,1359,0.19502,0.23887
1989,No migration background,4th Quintile,Very concerned,0.14944,221,1511,0.13145,0.16742
1989,No migration background,4th Quintile,Somewhat concerned,0.59102,901,1511,0.56622,0.61581
1989,No migration background,4th Quintile,Not concerned at all,0.25955,389,1511,0.23744,0.28166
1989,No migration background,5th Quintile,Very concerned,0.12121,186,1593,0.10518,0.13724
1989,No migration background,5th Quintile,Somewhat concerned,0.60145,964,1593,0.57740,0.62550
1989,No migration background,5th Quintile,Not concerned at all,0.27734,443,1593,0.25535,0.29933
1989,Direct migration background,1st Quintile,Very concerned,0.18415,142,765,0.15666,0.21164
1989,Direct migration background,1st Quintile,Somewhat concerned,0.57404,434,765,0.53898,0.60910
1989,Direct migration background,1st Quintile,Not concerned at all,0.24181,189,765,0.21145,0.27217
1989,Direct migration background,2nd Quintile,Very concerned,0.19378,123,646,0.16327,0.22428
1989,Direct migration background,2nd Quintile,Somewhat concerned,0.56364,352,646,0.52537,0.60191
1989,Direct migration background,2nd Quintile,Not concerned at all,0.24258,171,646,0.20950,0.27566
1989,Direct migration background,3rd Quintile,Very concerned,0.14988,72,472,0.11764,0.18211
1989,Direct migration background,3rd Quintile,Somewhat concerned,0.63486,277,472,0.59137,0.67834
1989,Direct migration background,3rd Quintile,Not concerned at all,0.21527,123,472,0.17815,0.25239
1989,Direct migration background,4th Quintile,Very concerned,0.18035,59,434,0.14413,0.21656
1989,Direct migration background,4th Quintile,Somewhat concerned,0.58493,265,434,0.53852,0.63135
1989,Direct migration background,4th Quintile,Not concerned at all,0.23472,110,434,0.19480,0.27464
1989,Direct migration background,5th Quintile,Very concerned,0.13651,36,219,0.09093,0.18209
1989,Direct migration background,5th Quintile,Somewhat concerned,0.63024,127,219,0.56616,0.69433
1989,Direct migration background,5th Quintile,Not concerned at all,0.23324,56,219,0.17711,0.28938
1989,Indirect migration background,2nd Quintile,Somewhat concerned,0.53973,49,49,0.39873,0.68074
1990,No migration background,1st Quintile,Very concerned,0.23306,236,1001,0.20686,0.25927
1990,No migration background,1st Quintile,Somewhat concerned,0.51996,522,1001,0.48900,0.55093
1990,No migration background,1st Quintile,Not concerned at all,0.24697,243,1001,0.22024,0.27370
1990,No migration background,2nd Quintile,Very concerned,0.21378,266,1232,0.19088,0.23668
1990,No migration background,2nd Quintile,Somewhat concerned,0.52597,642,1232,0.49808,0.55387
1990,No migration background,2nd Quintile,Not concerned at all,0.26025,324,1232,0.23574,0.28476
1990,No migration background,3rd Quintile,Very concerned,0.19153,250,1284,0.16999,0.21306
1990,No migration background,3rd Quintile,Somewhat concerned,0.54054,702,1284,0.51327,0.56781
1990,No migration background,3rd Quintile,Not concerned at all,0.26793,332,1284,0.24370,0.29217
1990,No migration background,4th Quintile,Very concerned,0.16944,251,1488,0.15037,0.18851
1990,No migration background,4th Quintile,Somewhat concerned,0.52626,789,1488,0.50088,0.55163
1990,No migration background,4th Quintile,Not concerned at all,0.30431,448,1488,0.28092,0.32769
1990,No migration background,5th Quintile,Very concerned,0.14478,229,1556,0.12729,0.16227
1990,No migration background,5th Quintile,Somewhat concerned,0.50943,792,1556,0.48458,0.53427
1990,No migration background,5th Quintile,Not concerned at all,0.34580,535,1556,0.32216,0.36944
1990,Direct migration background,1st Quintile,Very concerned,0.19456,147,785,0.16685,0.22227
1990,Direct migration background,1st Quintile,Somewhat concerned,0.54729,430,785,0.51244,0.58213
1990,Direct migration background,1st Quintile,Not concerned at all,0.25815,208,785,0.22752,0.28878
1990,Direct migration background,2nd Quintile,Very concerned,0.17861,89,564,0.14697,0.21025
1990,Direct migration background,2nd Quintile,Somewhat concerned,0.52783,317,564,0.48659,0.56907
1990,Direct migration background,2nd Quintile,Not concerned at all,0.29356,158,564,0.25594,0.33118
1990,Direct migration background,3rd Quintile,Very concerned,0.19727,86,531,0.16340,0.23115
1990,Direct migration background,3rd Quintile,Somewhat concerned,0.47119,272,531,0.42869,0.51369
1990,Direct migration background,3rd Quintile,Not concerned at all,0.33153,173,531,0.29146,0.37161
1990,Direct migration background,4th Quintile,Very concerned,0.22258,63,376,0.18048,0.26468
1990,Direct migration background,4th Quintile,Somewhat concerned,0.47782,209,376,0.42726,0.52838
1990,Direct migration background,4th Quintile,Not concerned at all,0.29960,104,376,0.25324,0.34597
1990,Direct migration background,5th Quintile,Very concerned,0.12792,31,233,0.08494,0.17090
1990,Direct migration background,5th Quintile,Somewhat concerned,0.53208,119,233,0.46787,0.59629
1990,Direct migration background,5th Quintile,Not concerned at all,0.34000,83,233,0.27904,0.40096
1990,Indirect migration background,1st Quintile,Somewhat concerned,0.49379,48,48,0.35086,0.63673
1990,Indirect migration background,2nd Quintile,Somewhat concerned,0.37152,35,35,0.20910,0.53395
1990,Indirect migration background,3rd Quintile,Somewhat concerned,0.49909,31,31,0.32017,0.67801
1990,Indirect migration background,4th Quintile,Somewhat concerned,0.66628,31,31,0.49755,0.83502
1991,No migration background,1st Quintile,Very concerned,0.20943,209,988,0.18404,0.23481
1991,No migration background,1st Quintile,Somewhat concerned,0.57762,577,988,0.54680,0.60843
1991,No migration background,1st Quintile,Not concerned at all,0.21295,202,988,0.18741,0.23849
1991,No migration background,2nd Quintile,Very concerned,0.18891,231,1196,0.16671,0.21110
1991,No migration background,2nd Quintile,Somewhat concerned,0.62815,737,1196,0.60075,0.65556
1991,No migration background,2nd Quintile,Not concerned at all,0.18294,228,1196,0.16102,0.20486
1991,No migration background,3rd Quintile,Very concerned,0.20259,255,1307,0.18079,0.22439
1991,No migration background,3rd Quintile,Somewhat concerned,0.58822,766,1307,0.56153,0.61491
1991,No migration background,3rd Quintile,Not concerned at all,0.20920,286,1307,0.18714,0.23126
1991,No migration background,4th Quintile,Very concerned,0.19951,292,1475,0.17911,0.21991
1991,No migration background,4th Quintile,Somewhat concerned,0.56864,851,1475,0.54336,0.59393
1991,No migration background,4th Quintile,Not concerned at all,0.23185,332,1475,0.21030,0.25339
1991,No migration background,5th Quintile,Very concerned,0.16434,250,1566,0.14598,0.18270
1991,No migration background,5th Quintile,Somewhat concerned,0.59365,933,1566,0.56931,0.61798
1991,No migration background,5th Quintile,Not concerned at all,0.24201,383,1566,0.22079,0.26323
1991,Direct migration background,1st Quintile,Very concerned,0.15193,121,734,0.12595,0.17792
1991,Direct migration background,1st Quintile,Somewhat concerned,0.56380,418,734,0.52790,0.59970
1991,Direct migration background,1st Quintile,Not concerned at all,0.28427,195,734,0.25161,0.31692
1991,Direct migration background,2nd Quintile,Very concerned,0.12162,71,596,0.09536,0.14788
1991,Direct migration background,2nd Quintile,Somewhat concerned,0.65007,380,596,0.61175,0.68839
1991,Direct migration background,2nd Quintile,Not concerned at all,0.22831,145,596,0.19458,0.26204
1991,Direct migration background,3rd Quintile,Very concerned,0.18374,74,482,0.14913,0.21835
1991,Direct migration background,3rd Quintile,Somewhat concerned,0.59835,298,482,0.55454,0.64216
1991,Direct migration background,3rd Quintile,Not concerned at all,0.21791,110,482,0.18102,0.25481
1991,Direct migration background,4th Quintile,Very concerned,0.16874,74,395,0.13176,0.20572
1991,Direct migration background,4th Quintile,Somewhat concerned,0.57716,205,395,0.52837,0.62594
1991,Direct migration background,4th Quintile,Not concerned at all,0.25410,116,395,0.21112,0.29709
1991,Direct migration background,5th Quintile,Very concerned,0.18470,38,241,0.13561,0.23380
1991,Direct migration background,5th Quintile,Somewhat concerned,0.56628,137,241,0.50358,0.62898
1991,Direct migration background,5th Quintile,Not concerned at all,0.24902,66,241,0.19431,0.30373
1991,Indirect migration background,1st Quintile,Somewhat concerned,0.64635,62,62,0.52637,0.76633
1991,Indirect migration background,2nd Quintile,Somewhat concerned,0.43465,40,71,0.31852,0.55078
1991,Indirect migration background,2nd Quintile,Not concerned at all,0.30874,31,71,0.20051,0.41696
1991,Indirect migration background,3rd Quintile,Somewhat concerned,0.76485,48,48,0.64360,0.88609
1991,Indirect migration background,4th Quintile,Somewhat concerned,0.71955,38,38,0.57480,0.86430
1992,No migration background,1st Quintile,Very concerned,0.31717,727,2154,0.29751,0.33683
1992,No migration background,1st Quintile,Somewhat concerned,0.53655,1179,2154,0.51549,0.55762
1992,No migration background,1st Quintile,Not concerned at all,0.14627,248,2154,0.13135,0.16120
1992,No migration background,2nd Quintile,Very concerned,0.29134,654,2134,0.27206,0.31063
1992,No migration background,2nd Quintile,Somewhat concerned,0.57550,1224,2134,0.55452,0.59648
1992,No migration background,2nd Quintile,Not concerned at all,0.13316,256,2134,0.11874,0.14757
1992,No migration background,3rd Quintile,Very concerned,0.26247,553,1956,0.24297,0.28197
1992,No migration background,3rd Quintile,Somewhat concerned,0.59541,1138,1956,0.57365,0.61716
1992,No migration background,3rd Quintile,Not concerned at all,0.14212,265,1956,0.12665,0.15760
1992,No migration background,4th Quintile,Very concerned,0.25360,512,1960,0.23433,0.27287
1992,No migration background,4th Quintile,Somewhat concerned,0.60614,1189,1960,0.58450,0.62777
1992,No migration background,4th Quintile,Not concerned at all,0.14027,259,1960,0.12489,0.15564
1992,No migration background,5th Quintile,Very concerned,0.22164,449,2071,0.20374,0.23953
1992,No migration background,5th Quintile,Somewhat concerned,0.63823,1340,2071,0.61753,0.65893
1992,No migration background,5th Quintile,Not concerned at all,0.14013,282,2071,0.12518,0.15508
1992,Direct migration background,1st Quintile,Very concerned,0.26300,124,510,0.22475,0.30125
1992,Direct migration background,1st Quintile,Somewhat concerned,0.50548,271,510,0.46204,0.54891
1992,Direct migration background,1st Quintile,Not concerned at all,0.23152,115,510,0.19488,0.26817
1992,Direct migration background,2nd Quintile,Very concerned,0.27354,141,603,0.23793,0.30915
1992,Direct migration background,2nd Quintile,Somewhat concerned,0.54867,348,603,0.50891,0.58842
1992,Direct migration background,2nd Quintile,Not concerned at all,0.17779,114,603,0.14725,0.20833
1992,Direct migration background,3rd Quintile,Very concerned,0.24499,149,589,0.21023,0.27975
1992,Direct migration background,3rd Quintile,Somewhat concerned,0.60695,328,589,0.56747,0.64643
1992,Direct migration background,3rd Quintile,Not concerned at all,0.14806,112,589,0.11935,0.17677
1992,Direct migration background,4th Quintile,Very concerned,0.21903,130,538,0.18405,0.25401
1992,Direct migration background,4th Quintile,Somewhat concerned,0.59576,299,538,0.55425,0.63726
1992,Direct migration background,4th Quintile,Not concerned at all,0.18522,109,538,0.15236,0.21807
1992,Direct migration background,5th Quintile,Very concerned,0.20705,58,275,0.15907,0.25503
1992,Direct migration background,5th Quintile,Somewhat concerned,0.70316,172,275,0.64906,0.75726
1992,Direct migration background,5th Quintile,Not concerned at all,0.08979,45,275,0.05594,0.12364
1992,Indirect migration background,1st Quintile,Somewhat concerned,0.49375,38,38,0.33265,0.65485
1992,Indirect migration background,2nd Quintile,Somewhat concerned,0.61677,53,53,0.48463,0.74892
1992,Indirect migration background,3rd Quintile,Somewhat concerned,0.61921,62,62,0.49735,0.74107
1992,Indirect migration background,4th Quintile,Somewhat concerned,0.57670,53,53,0.44241,0.71099
1993,No migration background,1st Quintile,Very concerned,0.41602,784,1853,0.39357,0.43847
1993,No migration background,1st Quintile,Somewhat concerned,0.51733,962,1853,0.49457,0.54009
1993,No migration background,1st Quintile,Not concerned at all,0.06664,107,1853,0.05528,0.07800
1993,No migration background,2nd Quintile,Very concerned,0.40092,825,2121,0.38006,0.42178
1993,No migration background,2nd Quintile,Somewhat concerned,0.53418,1174,2121,0.51295,0.55542
1993,No migration background,2nd Quintile,Not concerned at all,0.06490,122,2121,0.05441,0.07538
1993,No migration background,3rd Quintile,Very concerned,0.42242,861,2044,0.40100,0.44384
1993,No migration background,3rd Quintile,Somewhat concerned,0.52209,1079,2044,0.50043,0.54375
1993,No migration background,3rd Quintile,Not concerned at all,0.05549,104,2044,0.04556,0.06541
1993,No migration background,4th Quintile,Very concerned,0.41049,842,2060,0.38924,0.43174
1993,No migration background,4th Quintile,Somewhat concerned,0.53171,1104,2060,0.51016,0.55326
1993,No migration background,4th Quintile,Not concerned at all,0.05780,114,2060,0.04772,0.06788
1993,No migration background,5th Quintile,Very concerned,0.37995,778,2031,0.35883,0.40106
1993,No migration background,5th Quintile,Somewhat concerned,0.57896,1163,2031,0.55749,0.60044
1993,No migration background,5th Quintile,Not concerned at all,0.04109,90,2031,0.03245,0.04973
1993,Direct migration background,1st Quintile,Very concerned,0.39735,238,587,0.35772,0.43697
1993,Direct migration background,1st Quintile,Somewhat concerned,0.49142,284,587,0.45094,0.53190
1993,Direct migration background,1st Quintile,Not concerned at all,0.11124,65,587,0.08578,0.13669
1993,Direct migration background,2nd Quintile,Very concerned,0.42913,228,594,0.38929,0.46897
1993,Direct migration background,2nd Quintile,Somewhat concerned,0.49887,304,594,0.45863,0.53912
1993,Direct migration background,2nd Quintile,Not concerned at all,0.07200,62,594,0.05119,0.09280
1993,Direct migration background,3rd Quintile,Very concerned,0.36225,161,514,0.32065,0.40384
1993,Direct migration background,3rd Quintile,Somewhat concerned,0.53729,295,514,0.49414,0.58044
1993,Direct migration background,3rd Quintile,Not concerned at all,0.10046,58,514,0.07445,0.12648
1993,Direct migration background,4th Quintile,Very concerned,0.38066,146,445,0.33550,0.42583
1993,Direct migration background,4th Quintile,Somewhat concerned,0.50989,245,445,0.46339,0.55639
1993,Direct migration background,4th Quintile,Not concerned at all,0.10945,54,445,0.08041,0.13849
1993,Direct migration background,5th Quintile,Very concerned,0.40341,107,306,0.34835,0.45847
1993,Direct migration background,5th Quintile,Somewhat concerned,0.52974,162,306,0.47373,0.58576
1993,Direct migration background,5th Quintile,Not concerned at all,0.06685,37,306,0.03882,0.09488
1993,Indirect migration background,1st Quintile,Very concerned,0.29385,38,105,0.20630,0.38140
