year,migback,regtyp,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Direct migration background,Urban regions,Very concerned,0.21697,438,2297,0.20011,0.23383
1988,Direct migration background,Urban regions,Somewhat concerned,0.59651,1365,2297,0.57645,0.61658
1988,Direct migration background,Urban regions,Not concerned at all,0.18652,494,2297,0.17059,0.20245
1988,Direct migration background,Rural regions,Very concerned,0.26178,77,337,0.21478,0.30879
1988,Direct migration background,Rural regions,Somewhat concerned,0.59612,178,337,0.54365,0.64859
1988,Direct migration background,Rural regions,Not concerned at all,0.14210,82,337,0.10476,0.17943
1988,Indirect migration background,Urban regions,Very concerned,0.18809,32,188,0.13208,0.24410
1988,Indirect migration background,Urban regions,Somewhat concerned,0.57604,105,188,0.50521,0.64687
1988,Indirect migration background,Urban regions,Not concerned at all,0.23587,51,188,0.17502,0.29672
1989,No migration background,Urban regions,Very concerned,0.17622,884,5150,0.16581,0.18663
1989,No migration background,Urban regions,Somewhat concerned,0.58473,3027,5150,0.57127,0.59819
1989,No migration background,Urban regions,Not concerned at all,0.23905,1239,5150,0.22740,0.25070
1989,No migration background,Rural regions,Very concerned,0.17543,277,1587,0.15671,0.19415
1989,No migration background,Rural regions,Somewhat concerned,0.57040,913,1587,0.54603,0.59476
1989,No migration background,Rural regions,Not concerned at all,0.25418,397,1587,0.23275,0.27560
1989,Direct migration background,Urban regions,Very concerned,0.16553,373,2224,0.15008,0.18098
1989,Direct migration background,Urban regions,Somewhat concerned,0.58238,1270,2224,0.56188,0.60288
1989,Direct migration background,Urban regions,Not concerned at all,0.25210,581,2224,0.23404,0.27015
1989,Direct migration background,Rural regions,Very concerned,0.21559,59,312,0.16989,0.26130
1989,Direct migration background,Rural regions,Somewhat concerned,0.65002,185,312,0.59700,0.70303
1989,Direct migration background,Rural regions,Not concerned at all,0.13439,68,312,0.09648,0.17230
1989,Indirect migration background,Urban regions,Very concerned,0.11693,33,220,0.07437,0.15949
1989,Indirect migration background,Urban regions,Somewhat concerned,0.62054,123,220,0.55627,0.68481
1989,Indirect migration background,Urban regions,Not concerned at all,0.26253,64,220,0.20426,0.32081
1990,No migration background,No answer / don't know,Very concerned,0.32773,31,74,0.22005,0.43540
1990,No migration background,No answer / don't know,Somewhat concerned,0.53259,43,74,0.41813,0.64705
1990,No migration background,Urban regions,Very concerned,0.20167,1442,6401,0.19184,0.21150
1990,No migration background,Urban regions,Somewhat concerned,0.52778,3373,6401,0.51554,0.54001
1990,No migration background,Urban regions,Not concerned at all,0.27056,1586,6401,0.25967,0.28144
1990,No migration background,Rural regions,Very concerned,0.26583,1329,4342,0.25269,0.27898
1990,No migration background,Rural regions,Somewhat concerned,0.52639,2324,4342,0.51154,0.54125
1990,No migration background,Rural regions,Not concerned at all,0.20777,689,4342,0.19570,0.21984
1990,Direct migration background,Urban regions,Very concerned,0.19050,369,2219,0.17416,0.20684
1990,Direct migration background,Urban regions,Somewhat concerned,0.50694,1201,2219,0.48613,0.52774
1990,Direct migration background,Urban regions,Not concerned at all,0.30256,649,2219,0.28345,0.32168
1990,Direct migration background,Rural regions,Very concerned,0.23418,101,411,0.19319,0.27518
1990,Direct migration background,Rural regions,Somewhat concerned,0.52183,212,411,0.47347,0.57018
1990,Direct migration background,Rural regions,Not concerned at all,0.24399,98,411,0.20242,0.28556
1990,Indirect migration background,Urban regions,Very concerned,0.18612,32,252,0.13797,0.23427
1990,Indirect migration background,Urban regions,Somewhat concerned,0.51411,138,252,0.45228,0.57594
1990,Indirect migration background,Urban regions,Not concerned at all,0.29977,82,252,0.24309,0.35645
1991,No migration background,No answer / don't know,Very concerned,0.32266,36,86,0.22327,0.42204
1991,No migration background,No answer / don't know,Somewhat concerned,0.62417,50,86,0.52121,0.72714
1991,No migration background,Urban regions,Very concerned,0.22723,1554,6219,0.21681,0.23765
1991,No migration background,Urban regions,Somewhat concerned,0.57420,3512,6219,0.56191,0.58649
1991,No migration background,Urban regions,Not concerned at all,0.19857,1153,6219,0.18866,0.20849
1991,No migration background,Rural regions,Very concerned,0.30517,1553,4238,0.29131,0.31904
1991,No migration background,Rural regions,Somewhat concerned,0.53935,2180,4238,0.52434,0.55436
1991,No migration background,Rural regions,Not concerned at all,0.15547,505,4238,0.14456,0.16638
1991,Direct migration background,Urban regions,Very concerned,0.15997,337,2184,0.14459,0.17535
1991,Direct migration background,Urban regions,Somewhat concerned,0.59740,1289,2184,0.57683,0.61797
1991,Direct migration background,Urban regions,Not concerned at all,0.24263,558,2184,0.22464,0.26061
1991,Direct migration background,Rural regions,Very concerned,0.28457,110,405,0.24057,0.32856
1991,Direct migration background,Rural regions,Somewhat concerned,0.49862,209,405,0.44986,0.54738
1991,Direct migration background,Rural regions,Not concerned at all,0.21681,86,405,0.17663,0.25700
1991,Indirect migration background,Urban regions,Very concerned,0.16720,43,298,0.12477,0.20964
1991,Indirect migration background,Urban regions,Somewhat concerned,0.65667,183,298,0.60267,0.71067
1991,Indirect migration background,Urban regions,Not concerned at all,0.17612,72,298,0.13280,0.21944
1992,No migration background,No answer / don't know,Very concerned,0.26004,31,110,0.17768,0.34239
1992,No migration background,No answer / don't know,Somewhat concerned,0.66625,79,110,0.57773,0.75478
1992,No migration background,Urban regions,Very concerned,0.25677,1611,6135,0.24583,0.26770
1992,No migration background,Urban regions,Somewhat concerned,0.59981,3692,6135,0.58755,0.61207
1992,No migration background,Urban regions,Not concerned at all,0.14343,832,6135,0.13465,0.15220
1992,No migration background,Rural regions,Very concerned,0.28712,1253,4022,0.27314,0.30110
1992,No migration background,Rural regions,Somewhat concerned,0.57709,2299,4022,0.56182,0.59236
1992,No migration background,Rural regions,Not concerned at all,0.13579,470,4022,0.12520,0.14637
1992,Direct migration background,Urban regions,Very concerned,0.22166,475,2113,0.20395,0.23938
1992,Direct migration background,Urban regions,Somewhat concerned,0.59392,1206,2113,0.57297,0.61486
1992,Direct migration background,Urban regions,Not concerned at all,0.18442,432,2113,0.16788,0.20096
1992,Direct migration background,Rural regions,Very concerned,0.33611,127,403,0.28993,0.38228
1992,Direct migration background,Rural regions,Somewhat concerned,0.54798,213,403,0.49932,0.59663
1992,Direct migration background,Rural regions,Not concerned at all,0.11592,63,403,0.08462,0.14721
1992,Indirect migration background,Urban regions,Very concerned,0.15878,57,342,0.11999,0.19757
1992,Indirect migration background,Urban regions,Somewhat concerned,0.61982,198,342,0.56830,0.67135
1992,Indirect migration background,Urban regions,Not concerned at all,0.22139,87,342,0.17733,0.26546
1993,No migration background,Urban regions,Very concerned,0.41111,2545,6123,0.39878,0.42343
1993,No migration background,Urban regions,Somewhat concerned,0.53092,3230,6123,0.51842,0.54342
1993,No migration background,Urban regions,Not concerned at all,0.05797,348,6123,0.05212,0.06383
1993,No migration background,Rural regions,Very concerned,0.39284,1546,3988,0.37768,0.40800
1993,No migration background,Rural regions,Somewhat concerned,0.55300,2252,3988,0.53756,0.56843
1993,No migration background,Rural regions,Not concerned at all,0.05416,190,3988,0.04714,0.06119
1993,Direct migration background,Urban regions,Very concerned,0.38149,720,2042,0.36042,0.40257
1993,Direct migration background,Urban regions,Somewhat concerned,0.52426,1097,2042,0.50259,0.54593
1993,Direct migration background,Urban regions,Not concerned at all,0.09425,225,2042,0.08157,0.10693
1993,Direct migration background,Rural regions,Very concerned,0.44967,160,404,0.40110,0.49824
1993,Direct migration background,Rural regions,Somewhat concerned,0.46204,193,404,0.41336,0.51072
1993,Direct migration background,Rural regions,Not concerned at all,0.08829,51,404,0.06059,0.11599
1993,Indirect migration background,Urban regions,Very concerned,0.29568,110,386,0.25009,0.34126
1993,Indirect migration background,Urban regions,Somewhat concerned,0.58079,216,386,0.53150,0.63008
1993,Indirect migration background,Urban regions,Not concerned at all,0.12354,60,386,0.09067,0.15641
1993,Indirect migration background,Rural regions,Somewhat concerned,0.40540,35,35,0.24037,0.57043
1994,No migration background,Urban regions,Very concerned,0.37801,2335,6067,0.36581,0.39021
1994,No migration background,Urban regions,Somewhat concerned,0.55250,3329,6067,0.53999,0.56502
1994,No migration background,Urban regions,Not concerned at all,0.06949,403,6067,0.06309,0.07589
1994,No migration background,Rural regions,Very concerned,0.38003,1498,3917,0.36482,0.39523
1994,No migration background,Rural regions,Somewhat concerned,0.56094,2218,3917,0.54540,0.57649
1994,No migration background,Rural regions,Not concerned at all,0.05903,201,3917,0.05165,0.06642
1994,Direct migration background,Urban regions,Very concerned,0.35740,654,1959,0.33617,0.37863
1994,Direct migration background,Urban regions,Somewhat concerned,0.54459,1083,1959,0.52253,0.56665
1994,Direct migration background,Urban regions,Not concerned at all,0.09802,222,1959,0.08485,0.11119
1994,Direct migration background,Rural regions,Very concerned,0.39870,139,383,0.34960,0.44780
1994,Direct migration background,Rural regions,Somewhat concerned,0.48388,202,383,0.43377,0.53400
1994,Direct migration background,Rural regions,Not concerned at all,0.11742,42,383,0.08514,0.14970
1994,Indirect migration background,Urban regions,Very concerned,0.30802,121,413,0.26344,0.35260
1994,Indirect migration background,Urban regions,Somewhat concerned,0.58347,240,413,0.53587,0.63108
1994,Indirect migration background,Urban regions,Not concerned at all,0.10850,52,413,0.07847,0.13854
1994,Indirect migration background,Rural regions,Somewhat concerned,0.60668,44,44,0.46067,0.75268
1995,No migration background,Urban regions,Very concerned,0.25227,1531,5967,0.24125,0.26329
1995,No migration background,Urban regions,Somewhat concerned,0.62786,3748,5967,0.61559,0.64012
1995,No migration background,Urban regions,Not concerned at all,0.11988,688,5967,0.11164,0.12812
1995,No migration background,Rural regions,Very concerned,0.26244,1015,3974,0.24876,0.27612
1995,No migration background,Rural regions,Somewhat concerned,0.63950,2577,3974,0.62457,0.65443
1995,No migration background,Rural regions,Not concerned at all,0.09806,382,3974,0.08881,0.10730
1995,Direct migration background,Urban regions,Very concerned,0.25093,571,2275,0.23311,0.26875
1995,Direct migration background,Urban regions,Somewhat concerned,0.58626,1364,2275,0.56601,0.60650
1995,Direct migration background,Urban regions,Not concerned at all,0.16281,340,2275,0.14764,0.17799
1995,Direct migration background,Rural regions,Very concerned,0.30577,116,463,0.26376,0.34778
1995,Direct migration background,Rural regions,Somewhat concerned,0.60076,288,463,0.55610,0.64542
1995,Direct migration background,Rural regions,Not concerned at all,0.09347,59,463,0.06693,0.12001
1995,Indirect migration background,Urban regions,Very concerned,0.19267,99,425,0.15513,0.23021
1995,Indirect migration background,Urban regions,Somewhat concerned,0.63202,253,425,0.58611,0.67792
1995,Indirect migration background,Urban regions,Not concerned at all,0.17531,73,425,0.13912,0.21150
1995,Indirect migration background,Rural regions,Somewhat concerned,0.53486,46,46,0.38913,0.68060
1996,No migration background,Urban regions,Very concerned,0.46452,2727,5933,0.45182,0.47721
1996,No migration background,Urban regions,Somewhat concerned,0.48392,2905,5933,0.47120,0.49663
1996,No migration background,Urban regions,Not concerned at all,0.05157,301,5933,0.04594,0.05720
1996,No migration background,Rural regions,Very concerned,0.46041,1709,3946,0.44486,0.47597
1996,No migration background,Rural regions,Somewhat concerned,0.48647,2030,3946,0.47087,0.50206
1996,No migration background,Rural regions,Not concerned at all,0.05312,207,3946,0.04612,0.06012
1996,Direct migration background,Urban regions,Very concerned,0.33452,717,2126,0.31446,0.35458
1996,Direct migration background,Urban regions,Somewhat concerned,0.54138,1173,2126,0.52020,0.56257
1996,Direct migration background,Urban regions,Not concerned at all,0.12410,236,2126,0.11008,0.13811
1996,Direct migration background,Rural regions,Very concerned,0.40403,165,454,0.35884,0.44922
1996,Direct migration background,Rural regions,Somewhat concerned,0.48206,230,454,0.43605,0.52808
1996,Direct migration background,Rural regions,Not concerned at all,0.11391,59,454,0.08466,0.14317
1996,Indirect migration background,Urban regions,Very concerned,0.32707,138,453,0.28382,0.37032
1996,Indirect migration background,Urban regions,Somewhat concerned,0.56953,260,453,0.52388,0.61518
1996,Indirect migration background,Urban regions,Not concerned at all,0.10340,55,453,0.07533,0.13147
1996,Indirect migration background,Rural regions,Somewhat concerned,0.49426,52,52,0.35704,0.63147
1997,No migration background,Urban regions,Very concerned,0.50548,2964,5849,0.49267,0.51829
1997,No migration background,Urban regions,Somewhat concerned,0.45220,2648,5849,0.43945,0.46496
1997,No migration background,Urban regions,Not concerned at all,0.04232,237,5849,0.03716,0.04748
1997,No migration background,Rural regions,Very concerned,0.50156,1954,3910,0.48589,0.51724
1997,No migration background,Rural regions,Somewhat concerned,0.46201,1823,3910,0.44639,0.47764
1997,No migration background,Rural regions,Not concerned at all,0.03642,133,3910,0.03055,0.04229
1997,Direct migration background,Urban regions,Very concerned,0.39467,736,2033,0.37341,0.41592
1997,Direct migration background,Urban regions,Somewhat concerned,0.52693,1134,2033,0.50522,0.54864
1997,Direct migration background,Urban regions,Not concerned at all,0.07840,163,2033,0.06672,0.09009
1997,Direct migration background,Rural regions,Very concerned,0.42180,170,424,0.37474,0.46886
1997,Direct migration background,Rural regions,Somewhat concerned,0.51565,219,424,0.46803,0.56328
1997,Direct migration background,Rural regions,Not concerned at all,0.06255,35,424,0.03947,0.08562
1997,Indirect migration background,Urban regions,Very concerned,0.37036,152,478,0.32702,0.41370
1997,Indirect migration background,Urban regions,Somewhat concerned,0.56380,281,478,0.51929,0.60830
1997,Indirect migration background,Urban regions,Not concerned at all,0.06584,45,478,0.04359,0.08810
1997,Indirect migration background,Rural regions,Somewhat concerned,0.54709,52,52,0.41047,0.68370
1998,No migration background,Urban regions,Very concerned,0.42875,2944,6779,0.41696,0.44053
1998,No migration background,Urban regions,Somewhat concerned,0.50766,3431,6779,0.49576,0.51956
1998,No migration background,Urban regions,Not concerned at all,0.06360,404,6779,0.05779,0.06941
1998,No migration background,Rural regions,Very concerned,0.46837,2092,4431,0.45368,0.48307
1998,No migration background,Rural regions,Somewhat concerned,0.47985,2126,4431,0.46514,0.49457
1998,No migration background,Rural regions,Not concerned at all,0.05177,213,4431,0.04525,0.05830
1998,Direct migration background,Urban regions,Very concerned,0.34192,644,1968,0.32096,0.36288
1998,Direct migration background,Urban regions,Somewhat concerned,0.54272,1105,1968,0.52071,0.56474
1998,Direct migration background,Urban regions,Not concerned at all,0.11536,219,1968,0.10124,0.12948
1998,Direct migration background,Rural regions,Very concerned,0.43407,168,414,0.38626,0.48187
1998,Direct migration background,Rural regions,Somewhat concerned,0.45913,196,414,0.41107,0.50719
1998,Direct migration background,Rural regions,Not concerned at all,0.10681,50,414,0.07702,0.13660
1998,Indirect migration background,Urban regions,Very concerned,0.32068,149,502,0.27981,0.36155
1998,Indirect migration background,Urban regions,Somewhat concerned,0.58717,292,502,0.54406,0.63028
1998,Indirect migration background,Urban regions,Not concerned at all,0.09215,61,502,0.06682,0.11748
1998,Indirect migration background,Rural regions,Very concerned,0.39307,38,82,0.28670,0.49944
1998,Indirect migration background,Rural regions,Somewhat concerned,0.48087,44,82,0.37206,0.58968
1999,No migration background,Urban regions,Very concerned,0.25597,1633,6516,0.24538,0.26657
1999,No migration background,Urban regions,Somewhat concerned,0.64137,4248,6516,0.62973,0.65302
1999,No migration background,Urban regions,Not concerned at all,0.10265,635,6516,0.09528,0.11002
1999,No migration background,Rural regions,Very concerned,0.27251,1179,4325,0.25924,0.28578
1999,No migration background,Rural regions,Somewhat concerned,0.64523,2807,4325,0.63097,0.65949
1999,No migration background,Rural regions,Not concerned at all,0.08226,339,4325,0.07407,0.09045
1999,Direct migration background,Urban regions,Very concerned,0.25920,452,1836,0.23915,0.27925
1999,Direct migration background,Urban regions,Somewhat concerned,0.60441,1128,1836,0.58204,0.62679
1999,Direct migration background,Urban regions,Not concerned at all,0.13638,256,1836,0.12068,0.15208
1999,Direct migration background,Rural regions,Very concerned,0.27072,102,361,0.22482,0.31662
1999,Direct migration background,Rural regions,Somewhat concerned,0.59571,216,361,0.54502,0.64641
1999,Direct migration background,Rural regions,Not concerned at all,0.13357,43,361,0.09842,0.16871
1999,Indirect migration background,Urban regions,Very concerned,0.22811,106,516,0.19187,0.26436
1999,Indirect migration background,Urban regions,Somewhat concerned,0.63330,323,516,0.59168,0.67492
1999,Indirect migration background,Urban regions,Not concerned at all,0.13858,87,516,0.10874,0.16843
1999,Indirect migration background,Rural regions,Somewhat concerned,0.65949,51,51,0.52814,0.79085
2000,No migration background,Urban regions,Very concerned,0.20202,2504,12201,0.19489,0.20914
2000,No migration background,Urban regions,Somewhat concerned,0.62006,7607,12201,0.61145,0.62867
2000,No migration background,Urban regions,Not concerned at all,0.17792,2090,12201,0.17114,0.18471
2000,No migration background,Rural regions,Very concerned,0.25598,2018,7615,0.24618,0.26579
2000,No migration background,Rural regions,Somewhat concerned,0.60018,4575,7615,0.58917,0.61118
2000,No migration background,Rural regions,Not concerned at all,0.14384,1022,7615,0.13596,0.15172
2000,Direct migration background,Urban regions,Very concerned,0.18606,478,2702,0.17139,0.20074
2000,Direct migration background,Urban regions,Somewhat concerned,0.58493,1622,2702,0.56634,0.60351
2000,Direct migration background,Urban regions,Not concerned at all,0.22901,602,2702,0.21316,0.24486
2000,Direct migration background,Rural regions,Very concerned,0.21128,119,572,0.17779,0.24476
2000,Direct migration background,Rural regions,Somewhat concerned,0.58939,330,572,0.54904,0.62975
2000,Direct migration background,Rural regions,Not concerned at all,0.19933,123,572,0.16656,0.23210
2000,Indirect migration background,Urban regions,Very concerned,0.17529,114,693,0.14696,0.20362
2000,Indirect migration background,Urban regions,Somewhat concerned,0.61381,417,693,0.57753,0.65008
2000,Indirect migration background,Urban regions,Not concerned at all,0.21091,162,693,0.18051,0.24130
2000,Indirect migration background,Rural regions,Somewhat concerned,0.60391,59,59,0.47804,0.72978
2001,No migration background,Urban regions,Very concerned,0.18138,2061,11181,0.17424,0.18852
2001,No migration background,Urban regions,Somewhat concerned,0.62914,7056,11181,0.62018,0.63809
2001,No migration background,Urban regions,Not concerned at all,0.18948,2064,11181,0.18222,0.19675
2001,No migration background,Rural regions,Very concerned,0.26428,1853,6925,0.25390,0.27467
2001,No migration background,Rural regions,Somewhat concerned,0.58727,4107,6925,0.57568,0.59887
2001,No migration background,Rural regions,Not concerned at all,0.14844,965,6925,0.14007,0.15682
2001,Direct migration background,Urban regions,Very concerned,0.15832,382,2380,0.14365,0.17299
2001,Direct migration background,Urban regions,Somewhat concerned,0.59540,1438,2380,0.57568,0.61513
2001,Direct migration background,Urban regions,Not concerned at all,0.24628,560,2380,0.22896,0.26359
2001,Direct migration background,Rural regions,Very concerned,0.17557,93,508,0.14245,0.20869
2001,Direct migration background,Rural regions,Somewhat concerned,0.63293,321,508,0.59098,0.67489
2001,Direct migration background,Rural regions,Not concerned at all,0.19150,94,508,0.15725,0.22575
2001,Indirect migration background,Urban regions,Very concerned,0.16179,104,659,0.13365,0.18993
2001,Indirect migration background,Urban regions,Somewhat concerned,0.58805,388,659,0.55044,0.62566
2001,Indirect migration background,Urban regions,Not concerned at all,0.25016,167,659,0.21706,0.28325
2001,Indirect migration background,Rural regions,Somewhat concerned,0.66250,60,60,0.54185,0.78316
2002,No migration background,Urban regions,Very concerned,0.32467,3917,12263,0.31639,0.33296
2002,No migration background,Urban regions,Somewhat concerned,0.58229,7176,12263,0.57356,0.59102
2002,No migration background,Urban regions,Not concerned at all,0.09304,1170,12263,0.08790,0.09818
2002,No migration background,Rural regions,Very concerned,0.39630,2827,7107,0.38493,0.40767
2002,No migration background,Rural regions,Somewhat concerned,0.53124,3781,7107,0.51964,0.54285
2002,No migration background,Rural regions,Not concerned at all,0.07246,499,7107,0.06643,0.07848
2002,Direct migration background,Urban regions,Very concerned,0.26203,596,2295,0.24403,0.28002
2002,Direct migration background,Urban regions,Somewhat concerned,0.60019,1417,2295,0.58014,0.62024
2002,Direct migration background,Urban regions,Not concerned at all,0.13778,282,2295,0.12368,0.15189
2002,Direct migration background,Rural regions,Very concerned,0.33403,137,472,0.29143,0.37663
2002,Direct migration background,Rural regions,Somewhat concerned,0.52593,274,472,0.48084,0.57103
2002,Direct migration background,Rural regions,Not concerned at all,0.14004,61,472,0.10870,0.17138
2002,Indirect migration background,Urban regions,Very concerned,0.21755,149,667,0.18622,0.24889
2002,Indirect migration background,Urban regions,Somewhat concerned,0.60926,404,667,0.57220,0.64631
2002,Indirect migration background,Urban regions,Not concerned at all,0.17319,114,667,0.14445,0.20193
2002,Indirect migration background,Rural regions,Somewhat concerned,0.58908,61,61,0.46459,0.71358
2003,No migration background,Urban regions,Very concerned,0.54583,6551,11887,0.53688,0.55478
2003,No migration background,Urban regions,Somewhat concerned,0.40945,4822,11887,0.40061,0.41829
2003,No migration background,Urban regions,Not concerned at all,0.04473,514,11887,0.04101,0.04844
2003,No migration background,Rural regions,Very concerned,0.58911,4036,6818,0.57743,0.60079
2003,No migration background,Rural regions,Somewhat concerned,0.37351,2543,6818,0.36202,0.38499
2003,No migration background,Rural regions,Not concerned at all,0.03739,239,6818,0.03288,0.04189
2003,Direct migration background,Urban regions,Very concerned,0.47521,992,2137,0.45404,0.49639
2003,Direct migration background,Urban regions,Somewhat concerned,0.44832,1000,2137,0.42723,0.46941
2003,Direct migration background,Urban regions,Not concerned at all,0.07646,145,2137,0.06519,0.08773
2003,Direct migration background,Rural regions,Very concerned,0.49938,207,454,0.45334,0.54543
2003,Direct migration background,Rural regions,Somewhat concerned,0.43736,215,454,0.39168,0.48304
2003,Direct migration background,Rural regions,Not concerned at all,0.06326,32,454,0.04084,0.08568
2003,Indirect migration background,Urban regions,Very concerned,0.47367,291,670,0.43584,0.51151
2003,Indirect migration background,Urban regions,Somewhat concerned,0.44050,325,670,0.40288,0.47812
2003,Indirect migration background,Urban regions,Not concerned at all,0.08582,54,670,0.06460,0.10705
2003,Indirect migration background,Rural regions,Very concerned,0.46842,48,92,0.36589,0.57095
2003,Indirect migration background,Rural regions,Somewhat concerned,0.42285,44,92,0.32134,0.52435
2004,No migration background,Urban regions,Very concerned,0.50162,5704,11547,0.49250,0.51074
2004,No migration background,Urban regions,Somewhat concerned,0.44514,5225,11547,0.43608,0.45421
2004,No migration background,Urban regions,Not concerned at all,0.05324,618,11547,0.04915,0.05734
2004,No migration background,Rural regions,Very concerned,0.54506,3528,6656,0.53309,0.55702
2004,No migration background,Rural regions,Somewhat concerned,0.40517,2797,6656,0.39338,0.41697
2004,No migration background,Rural regions,Not concerned at all,0.04977,331,6656,0.04454,0.05499
2004,Direct migration background,Urban regions,Very concerned,0.43130,861,2071,0.40997,0.45264
2004,Direct migration background,Urban regions,Somewhat concerned,0.48464,1030,2071,0.46311,0.50617
2004,Direct migration background,Urban regions,Not concerned at all,0.08405,180,2071,0.07210,0.09601
2004,Direct migration background,Rural regions,Very concerned,0.44312,189,436,0.39644,0.48981
2004,Direct migration background,Rural regions,Somewhat concerned,0.47226,209,436,0.42535,0.51918
2004,Direct migration background,Rural regions,Not concerned at all,0.08462,38,436,0.05846,0.11077
2004,Indirect migration background,Urban regions,Very concerned,0.40614,255,675,0.36906,0.44321
2004,Indirect migration background,Urban regions,Somewhat concerned,0.49996,361,675,0.46221,0.53771
