year,regtyp,sampreg,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Rural regions,West,Very concerned,0.24753,478,1955,0.22839,0.26666
1992,Rural regions,West,Somewhat concerned,0.59077,1146,1955,0.56897,0.61258
1992,Rural regions,West,Not concerned at all,0.16170,331,1955,0.14537,0.17802
1992,Rural regions,East,Very concerned,0.35461,914,2530,0.33596,0.37326
1992,Rural regions,East,Somewhat concerned,0.54915,1393,2530,0.52976,0.56854
1992,Rural regions,East,Not concerned at all,0.09624,223,2530,0.08475,0.10773
1993,Urban regions,West,Very concerned,0.39815,2779,7244,0.38688,0.40942
1993,Urban regions,West,Somewhat concerned,0.53682,3900,7244,0.52533,0.54830
1993,Urban regions,West,Not concerned at all,0.06503,565,7244,0.05936,0.07071
1993,Urban regions,East,Very concerned,0.46165,596,1307,0.43461,0.48869
1993,Urban regions,East,Somewhat concerned,0.48125,643,1307,0.45415,0.50835
1993,Urban regions,East,Not concerned at all,0.05710,68,1307,0.04451,0.06968
1993,Rural regions,West,Very concerned,0.40044,756,1961,0.37874,0.42213
1993,Rural regions,West,Somewhat concerned,0.53562,1062,1961,0.51354,0.55770
1993,Rural regions,West,Not concerned at all,0.06395,143,1961,0.05312,0.07478
1993,Rural regions,East,Very concerned,0.39170,973,2506,0.37258,0.41081
1993,Rural regions,East,Somewhat concerned,0.55904,1418,2506,0.53960,0.57848
1993,Rural regions,East,Not concerned at all,0.04926,115,2506,0.04079,0.05774
1994,Urban regions,West,Very concerned,0.36598,2547,7134,0.35480,0.37716
1994,Urban regions,West,Somewhat concerned,0.55803,3987,7134,0.54650,0.56955
1994,Urban regions,West,Not concerned at all,0.07599,600,7134,0.06984,0.08214
1994,Urban regions,East,Very concerned,0.43887,563,1305,0.41193,0.46580
1994,Urban regions,East,Somewhat concerned,0.50075,665,1305,0.47361,0.52788
1994,Urban regions,East,Not concerned at all,0.06039,77,1305,0.04746,0.07332
1994,Rural regions,West,Very concerned,0.37946,717,1913,0.35771,0.40121
1994,Rural regions,West,Somewhat concerned,0.54869,1058,1913,0.52639,0.57100
1994,Rural regions,West,Not concerned at all,0.07185,138,1913,0.06027,0.08342
1994,Rural regions,East,Very concerned,0.38184,940,2459,0.36263,0.40105
1994,Rural regions,East,Somewhat concerned,0.56597,1406,2459,0.54638,0.58557
1994,Rural regions,East,Not concerned at all,0.05218,113,2459,0.04339,0.06098
1995,Urban regions,West,Very concerned,0.24574,1835,7455,0.23596,0.25551
1995,Urban regions,West,Somewhat concerned,0.62306,4634,7455,0.61205,0.63406
1995,Urban regions,West,Not concerned at all,0.13121,986,7455,0.12354,0.13887
1995,Urban regions,East,Very concerned,0.29738,366,1212,0.27164,0.32313
1995,Urban regions,East,Somewhat concerned,0.60313,731,1212,0.57558,0.63069
1995,Urban regions,East,Not concerned at all,0.09949,115,1212,0.08263,0.11635
1995,Rural regions,West,Very concerned,0.27220,521,2057,0.25296,0.29144
1995,Rural regions,West,Somewhat concerned,0.62478,1293,2057,0.60385,0.64571
1995,Rural regions,West,Not concerned at all,0.10302,243,2057,0.08988,0.11616
1995,Rural regions,East,Very concerned,0.25775,626,2457,0.24045,0.27504
1995,Rural regions,East,Somewhat concerned,0.65054,1618,2457,0.63168,0.66940
1995,Rural regions,East,Not concerned at all,0.09171,213,2457,0.08030,0.10313
1996,Urban regions,West,Very concerned,0.43625,2981,7274,0.42485,0.44764
1996,Urban regions,West,Somewhat concerned,0.49696,3759,7274,0.48547,0.50845
1996,Urban regions,West,Not concerned at all,0.06679,534,7274,0.06105,0.07253
1996,Urban regions,East,Very concerned,0.47567,601,1238,0.44784,0.50350
1996,Urban regions,East,Somewhat concerned,0.47997,579,1238,0.45213,0.50781
1996,Urban regions,East,Not concerned at all,0.04436,58,1238,0.03289,0.05584
1996,Rural regions,West,Very concerned,0.47823,909,2050,0.45660,0.49986
1996,Rural regions,West,Somewhat concerned,0.46500,1008,2050,0.44340,0.48659
1996,Rural regions,West,Not concerned at all,0.05677,133,2050,0.04675,0.06679
1996,Rural regions,East,Very concerned,0.41989,990,2439,0.40030,0.43948
1996,Rural regions,East,Somewhat concerned,0.51811,1304,2439,0.49827,0.53794
1996,Rural regions,East,Not concerned at all,0.06201,145,2439,0.05243,0.07158
1997,Urban regions,West,Very concerned,0.47798,3189,7153,0.46640,0.48956
1997,Urban regions,West,Somewhat concerned,0.47122,3546,7153,0.45965,0.48279
1997,Urban regions,West,Not concerned at all,0.05080,418,7153,0.04571,0.05589
1997,Urban regions,East,Very concerned,0.53678,663,1180,0.50832,0.56525
1997,Urban regions,East,Somewhat concerned,0.43258,517,1180,0.40429,0.46086
1997,Rural regions,West,Very concerned,0.47000,922,2001,0.44813,0.49188
1997,Rural regions,West,Somewhat concerned,0.48658,982,2001,0.46467,0.50848
1997,Rural regions,West,Not concerned at all,0.04342,97,2001,0.03449,0.05235
1997,Rural regions,East,Very concerned,0.52867,1228,2418,0.50877,0.54857
1997,Rural regions,East,Somewhat concerned,0.43917,1112,2418,0.41938,0.45895
1997,Rural regions,East,Not concerned at all,0.03216,78,2418,0.02513,0.03920
1998,Urban regions,West,Very concerned,0.39906,3085,7996,0.38833,0.40980
1998,Urban regions,West,Somewhat concerned,0.52457,4274,7996,0.51363,0.53552
1998,Urban regions,West,Not concerned at all,0.07636,637,7996,0.07054,0.08218
1998,Urban regions,East,Very concerned,0.53207,652,1253,0.50444,0.55971
1998,Urban regions,East,Somewhat concerned,0.43048,554,1253,0.40305,0.45791
1998,Urban regions,East,Not concerned at all,0.03745,47,1253,0.02693,0.04796
1998,Rural regions,West,Very concerned,0.43136,977,2335,0.41127,0.45145
1998,Rural regions,West,Somewhat concerned,0.50081,1187,2335,0.48053,0.52110
1998,Rural regions,West,Not concerned at all,0.06782,171,2335,0.05762,0.07803
1998,Rural regions,East,Very concerned,0.51272,1321,2602,0.49351,0.53193
1998,Rural regions,East,Somewhat concerned,0.44577,1179,2602,0.42667,0.46487
1998,Rural regions,East,Not concerned at all,0.04151,102,2602,0.03384,0.04917
1999,Urban regions,West,Very concerned,0.25161,1829,7633,0.24188,0.26135
1999,Urban regions,West,Somewhat concerned,0.63475,4910,7633,0.62395,0.64555
1999,Urban regions,West,Not concerned at all,0.11364,894,7633,0.10652,0.12076
1999,Urban regions,East,Very concerned,0.29326,362,1235,0.26786,0.31866
1999,Urban regions,East,Somewhat concerned,0.64033,789,1235,0.61356,0.66711
1999,Urban regions,East,Not concerned at all,0.06641,84,1235,0.05252,0.08030
1999,Rural regions,West,Very concerned,0.25055,533,2230,0.23256,0.26854
1999,Rural regions,West,Somewhat concerned,0.64924,1465,2230,0.62943,0.66905
1999,Rural regions,West,Not concerned at all,0.10021,232,2230,0.08774,0.11268
1999,Rural regions,East,Very concerned,0.30177,766,2542,0.28392,0.31962
1999,Rural regions,East,Somewhat concerned,0.63069,1609,2542,0.61192,0.64946
1999,Rural regions,East,Not concerned at all,0.06754,167,2542,0.05778,0.07730
2000,Urban regions,West,Very concerned,0.18661,2518,13759,0.18010,0.19312
2000,Urban regions,West,Somewhat concerned,0.61733,8556,13759,0.60921,0.62545
2000,Urban regions,West,Not concerned at all,0.19606,2685,13759,0.18942,0.20269
2000,Urban regions,East,Very concerned,0.32009,578,1837,0.29875,0.34142
2000,Urban regions,East,Somewhat concerned,0.58462,1090,1837,0.56208,0.60717
2000,Urban regions,East,Not concerned at all,0.09529,169,1837,0.08186,0.10872
2000,Rural regions,West,Very concerned,0.20965,916,4335,0.19753,0.22177
2000,Rural regions,West,Somewhat concerned,0.61345,2651,4335,0.59895,0.62795
2000,Rural regions,West,Not concerned at all,0.17690,768,4335,0.16554,0.18826
2000,Rural regions,East,Very concerned,0.31292,1243,3963,0.29849,0.32736
2000,Rural regions,East,Somewhat concerned,0.57926,2313,3963,0.56389,0.59463
2000,Rural regions,East,Not concerned at all,0.10782,407,3963,0.09816,0.11747
2001,Urban regions,West,Very concerned,0.16378,2002,12489,0.15729,0.17027
2001,Urban regions,West,Somewhat concerned,0.62599,7851,12489,0.61750,0.63448
2001,Urban regions,West,Not concerned at all,0.21023,2636,12489,0.20308,0.21738
2001,Urban regions,East,Very concerned,0.31160,545,1731,0.28978,0.33343
2001,Urban regions,East,Somewhat concerned,0.58863,1031,1731,0.56544,0.61182
2001,Urban regions,East,Not concerned at all,0.09977,155,1731,0.08565,0.11389
2001,Rural regions,West,Very concerned,0.19324,724,3863,0.18078,0.20569
2001,Rural regions,West,Somewhat concerned,0.62369,2435,3863,0.60841,0.63897
2001,Rural regions,West,Not concerned at all,0.18307,704,3863,0.17088,0.19527
2001,Rural regions,East,Very concerned,0.34963,1233,3667,0.33419,0.36506
2001,Rural regions,East,Somewhat concerned,0.54329,2053,3667,0.52716,0.55941
2001,Rural regions,East,Not concerned at all,0.10709,381,3667,0.09708,0.11710
2002,Urban regions,West,Very concerned,0.29787,3869,13463,0.29014,0.30559
2002,Urban regions,West,Somewhat concerned,0.59369,8116,13463,0.58540,0.60199
2002,Urban regions,West,Not concerned at all,0.10844,1478,13463,0.10318,0.11369
2002,Urban regions,East,Very concerned,0.44443,793,1762,0.42122,0.46764
2002,Urban regions,East,Somewhat concerned,0.50918,881,1762,0.48583,0.53253
2002,Urban regions,East,Not concerned at all,0.04638,88,1762,0.03656,0.05621
2002,Rural regions,West,Very concerned,0.34262,1316,4040,0.32799,0.35726
2002,Rural regions,West,Somewhat concerned,0.56354,2335,4040,0.54825,0.57884
2002,Rural regions,West,Not concerned at all,0.09384,389,4040,0.08484,0.10283
2002,Rural regions,East,Very concerned,0.45942,1664,3636,0.44322,0.47562
2002,Rural regions,East,Somewhat concerned,0.48351,1781,3636,0.46726,0.49975
2002,Rural regions,East,Not concerned at all,0.05707,191,3636,0.04953,0.06461
2003,Urban regions,West,Very concerned,0.52402,6737,12932,0.51541,0.53262
2003,Urban regions,West,Somewhat concerned,0.42307,5535,12932,0.41456,0.43159
2003,Urban regions,West,Not concerned at all,0.05291,660,12932,0.04905,0.05677
2003,Urban regions,East,Very concerned,0.61541,1097,1762,0.59269,0.63814
2003,Urban regions,East,Somewhat concerned,0.35109,612,1762,0.32880,0.37339
2003,Urban regions,East,Not concerned at all,0.03349,53,1762,0.02509,0.04189
2003,Rural regions,West,Very concerned,0.54749,2061,3805,0.53167,0.56330
2003,Rural regions,West,Somewhat concerned,0.40439,1557,3805,0.38879,0.41998
2003,Rural regions,West,Not concerned at all,0.04812,187,3805,0.04132,0.05493
2003,Rural regions,East,Very concerned,0.63042,2230,3568,0.61458,0.64626
2003,Rural regions,East,Somewhat concerned,0.34106,1245,3568,0.32551,0.35662
2003,Rural regions,East,Not concerned at all,0.02851,93,3568,0.02305,0.03397
2004,Urban regions,West,Very concerned,0.47970,5851,12536,0.47096,0.48845
2004,Urban regions,West,Somewhat concerned,0.45903,5896,12536,0.45030,0.46775
2004,Urban regions,West,Not concerned at all,0.06127,789,12536,0.05707,0.06547
2004,Urban regions,East,Very concerned,0.55544,969,1757,0.53220,0.57868
2004,Urban regions,East,Somewhat concerned,0.40008,720,1757,0.37716,0.42299
2004,Urban regions,East,Not concerned at all,0.04448,68,1757,0.03484,0.05412
2004,Rural regions,West,Very concerned,0.51392,1852,3755,0.49793,0.52991
2004,Rural regions,West,Somewhat concerned,0.42535,1672,3755,0.40954,0.44117
2004,Rural regions,West,Not concerned at all,0.06073,231,3755,0.05309,0.06837
2004,Rural regions,East,Very concerned,0.57114,1917,3448,0.55461,0.58766
2004,Rural regions,East,Somewhat concerned,0.38733,1385,3448,0.37107,0.40359
2004,Rural regions,East,Not concerned at all,0.04153,146,3448,0.03487,0.04820
2005,Urban regions,West,Very concerned,0.52174,6175,12027,0.51281,0.53066
2005,Urban regions,West,Somewhat concerned,0.43009,5277,12027,0.42124,0.43894
2005,Urban regions,West,Not concerned at all,0.04818,575,12027,0.04435,0.05200
2005,Urban regions,East,Very concerned,0.57465,989,1699,0.55113,0.59816
2005,Urban regions,East,Somewhat concerned,0.38972,650,1699,0.36653,0.41292
2005,Urban regions,East,Not concerned at all,0.03563,60,1699,0.02681,0.04445
2005,Rural regions,West,Very concerned,0.56063,1907,3564,0.54434,0.57693
2005,Rural regions,West,Somewhat concerned,0.38278,1455,3564,0.36682,0.39874
2005,Rural regions,West,Not concerned at all,0.05659,202,3564,0.04900,0.06418
2005,Rural regions,East,Very concerned,0.61879,2025,3320,0.60226,0.63531
2005,Rural regions,East,Somewhat concerned,0.34252,1177,3320,0.32637,0.35866
2005,Rural regions,East,Not concerned at all,0.03870,118,3320,0.03214,0.04526
2006,Urban regions,West,Very concerned,0.42703,5326,12676,0.41842,0.43564
2006,Urban regions,West,Somewhat concerned,0.49967,6477,12676,0.49096,0.50837
2006,Urban regions,West,Not concerned at all,0.07330,873,12676,0.06876,0.07784
2006,Urban regions,East,Very concerned,0.47518,831,1741,0.45172,0.49864
2006,Urban regions,East,Somewhat concerned,0.46294,821,1741,0.43951,0.48637
2006,Urban regions,East,Not concerned at all,0.06188,89,1741,0.05056,0.07320
2006,Rural regions,West,Very concerned,0.46497,1737,3919,0.44935,0.48059
2006,Rural regions,West,Somewhat concerned,0.46562,1912,3919,0.45000,0.48124
2006,Rural regions,West,Not concerned at all,0.06941,270,3919,0.06145,0.07737
2006,Rural regions,East,Very concerned,0.48329,1669,3509,0.46675,0.49983
2006,Rural regions,East,Somewhat concerned,0.45382,1642,3509,0.43734,0.47029
2006,Rural regions,East,Not concerned at all,0.06289,198,3509,0.05486,0.07093
2007,Urban regions,West,Very concerned,0.24071,2693,11725,0.23298,0.24845
2007,Urban regions,West,Somewhat concerned,0.58881,6940,11725,0.57990,0.59771
2007,Urban regions,West,Not concerned at all,0.17048,2092,11725,0.16367,0.17729
2007,Urban regions,East,Very concerned,0.26066,432,1661,0.23954,0.28178
2007,Urban regions,East,Somewhat concerned,0.60569,1021,1661,0.58218,0.62920
2007,Urban regions,East,Not concerned at all,0.13365,208,1661,0.11728,0.15002
2007,Rural regions,West,Very concerned,0.25621,869,3659,0.24206,0.27035
2007,Rural regions,West,Somewhat concerned,0.60197,2233,3659,0.58611,0.61783
2007,Rural regions,West,Not concerned at all,0.14182,557,3659,0.13052,0.15313
2007,Rural regions,East,Very concerned,0.30479,973,3319,0.28913,0.32046
2007,Rural regions,East,Somewhat concerned,0.58744,1983,3319,0.57069,0.60419
2007,Rural regions,East,Not concerned at all,0.10777,363,3319,0.09722,0.11832
2008,Urban regions,West,Very concerned,0.24445,2624,11043,0.23643,0.25246
2008,Urban regions,West,Somewhat concerned,0.60964,6812,11043,0.60054,0.61874
2008,Urban regions,West,Not concerned at all,0.14591,1607,11043,0.13933,0.15250
2008,Urban regions,East,Very concerned,0.28482,434,1611,0.26277,0.30686
2008,Urban regions,East,Somewhat concerned,0.58380,994,1611,0.55972,0.60788
2008,Urban regions,East,Not concerned at all,0.13138,183,1611,0.11488,0.14789
2008,Rural regions,West,Very concerned,0.26260,855,3439,0.24789,0.27731
2008,Rural regions,West,Somewhat concerned,0.61923,2164,3439,0.60300,0.63546
2008,Rural regions,West,Not concerned at all,0.11817,420,3439,0.10738,0.12896
2008,Rural regions,East,Very concerned,0.28305,847,3146,0.26731,0.29880
2008,Rural regions,East,Somewhat concerned,0.60377,1914,3146,0.58668,0.62087
2008,Rural regions,East,Not concerned at all,0.11317,385,3146,0.10210,0.12425
2009,Urban regions,West,Very concerned,0.43453,4432,10146,0.42489,0.44418
2009,Urban regions,West,Somewhat concerned,0.50585,5136,10146,0.49612,0.51558
2009,Urban regions,West,Not concerned at all,0.05962,578,10146,0.05501,0.06423
2009,Urban regions,East,Very concerned,0.42924,662,1531,0.40443,0.45404
2009,Urban regions,East,Somewhat concerned,0.50109,792,1531,0.47603,0.52614
2009,Urban regions,East,Not concerned at all,0.06968,77,1531,0.05692,0.08243
2009,Rural regions,West,Very concerned,0.47706,1507,3274,0.45994,0.49417
2009,Rural regions,West,Somewhat concerned,0.46297,1574,3274,0.44588,0.48005
2009,Rural regions,West,Not concerned at all,0.05998,193,3274,0.05184,0.06811
2009,Rural regions,East,Very concerned,0.45953,1343,3000,0.44170,0.47737
2009,Rural regions,East,Somewhat concerned,0.47308,1456,3000,0.45521,0.49094
2009,Rural regions,East,Not concerned at all,0.06739,201,3000,0.05842,0.07636
2010,Urban regions,West,Very concerned,0.36481,4851,13718,0.35675,0.37286
2010,Urban regions,West,Somewhat concerned,0.55801,7732,13718,0.54969,0.56632
2010,Urban regions,West,Not concerned at all,0.07719,1135,13718,0.07272,0.08165
2010,Urban regions,East,Very concerned,0.33904,613,1892,0.31770,0.36037
2010,Urban regions,East,Somewhat concerned,0.59468,1102,1892,0.57255,0.61681
2010,Urban regions,East,Not concerned at all,0.06628,177,1892,0.05507,0.07749
2010,Rural regions,West,Very concerned,0.37262,1667,4705,0.35880,0.38643
2010,Rural regions,West,Somewhat concerned,0.54184,2645,4705,0.52760,0.55608
2010,Rural regions,West,Not concerned at all,0.08555,393,4705,0.07755,0.09354
2010,Rural regions,East,Very concerned,0.37694,1283,3567,0.36103,0.39285
2010,Rural regions,East,Somewhat concerned,0.54162,1961,3567,0.52527,0.55798
2010,Rural regions,East,Not concerned at all,0.08144,323,3567,0.07246,0.09041
2011,Urban regions,West,Very concerned,0.20374,3336,15911,0.19748,0.21000
2011,Urban regions,West,Somewhat concerned,0.61951,9711,15911,0.61197,0.62706
2011,Urban regions,West,Not concerned at all,0.17675,2864,15911,0.17082,0.18267
2011,Urban regions,East,Very concerned,0.23714,468,2166,0.21923,0.25506
2011,Urban regions,East,Somewhat concerned,0.60039,1342,2166,0.57976,0.62102
2011,Urban regions,East,Not concerned at all,0.16247,356,2166,0.14693,0.17801
2011,Rural regions,West,Very concerned,0.22859,1339,5943,0.21791,0.23926
2011,Rural regions,West,Somewhat concerned,0.60268,3586,5943,0.59024,0.61512
2011,Rural regions,West,Not concerned at all,0.16873,1018,5943,0.15921,0.17826
2011,Rural regions,East,Very concerned,0.26114,999,4073,0.24765,0.27463
2011,Rural regions,East,Somewhat concerned,0.59125,2455,4073,0.57615,0.60635
2011,Rural regions,East,Not concerned at all,0.14761,619,4073,0.13672,0.15851
2012,Urban regions,West,Very concerned,0.22180,3474,15360,0.21523,0.22837
2012,Urban regions,West,Somewhat concerned,0.61992,9490,15360,0.61224,0.62759
2012,Urban regions,West,Not concerned at all,0.15828,2396,15360,0.15251,0.16406
2012,Urban regions,East,Very concerned,0.23918,509,2088,0.22088,0.25748
2012,Urban regions,East,Somewhat concerned,0.59476,1243,2088,0.57369,0.61582
2012,Urban regions,East,Not concerned at all,0.16607,336,2088,0.15010,0.18203
2012,Rural regions,West,Very concerned,0.23211,1378,5993,0.22142,0.24280
2012,Rural regions,West,Somewhat concerned,0.61121,3694,5993,0.59887,0.62356
2012,Rural regions,West,Not concerned at all,0.15667,921,5993,0.14747,0.16588
2012,Rural regions,East,Very concerned,0.24099,984,4065,0.22784,0.25414
2012,Rural regions,East,Somewhat concerned,0.61188,2501,4065,0.59690,0.62686
2012,Rural regions,East,Not concerned at all,0.14713,580,4065,0.13624,0.15802
2013,Urban regions,West,Very concerned,0.18526,2675,14303,0.17889,0.19163
2013,Urban regions,West,Somewhat concerned,0.63445,8945,14303,0.62656,0.64234
2013,Urban regions,West,Not concerned at all,0.18029,2683,14303,0.17399,0.18659
2013,Urban regions,East,Very concerned,0.19413,374,1963,0.17663,0.21163
2013,Urban regions,East,Somewhat concerned,0.63492,1243,1963,0.61361,0.65622
2013,Urban regions,East,Not concerned at all,0.17095,346,1963,0.15429,0.18761
2013,Rural regions,West,Very concerned,0.17570,989,5550,0.16568,0.18571
2013,Rural regions,West,Somewhat concerned,0.63440,3484,5550,0.62173,0.64707
2013,Rural regions,West,Not concerned at all,0.18991,1077,5550,0.17959,0.20023
2013,Rural regions,East,Very concerned,0.21707,752,3762,0.20389,0.23024
2013,Rural regions,East,Somewhat concerned,0.61369,2337,3762,0.59812,0.62925
2013,Rural regions,East,Not concerned at all,0.16925,673,3762,0.15726,0.18123
2014,Urban regions,West,Very concerned,0.12468,2121,15633,0.11950,0.12986
2014,Urban regions,West,Somewhat concerned,0.60533,9268,15633,0.59767,0.61299
2014,Urban regions,West,Not concerned at all,0.26999,4244,15633,0.26303,0.27695
2014,Urban regions,East,Very concerned,0.14456,248,1920,0.12883,0.16030
2014,Urban regions,East,Somewhat concerned,0.60997,1188,1920,0.58814,0.63179
2014,Urban regions,East,Not concerned at all,0.24547,484,1920,0.22622,0.26473
2014,Rural regions,West,Very concerned,0.11615,681,5731,0.10785,0.12444
2014,Rural regions,West,Somewhat concerned,0.60385,3471,5731,0.59119,0.61651
2014,Rural regions,West,Not concerned at all,0.28000,1579,5731,0.26838,0.29163
2014,Rural regions,East,Very concerned,0.14691,515,3634,0.13540,0.15843
2014,Rural regions,East,Somewhat concerned,0.60190,2216,3634,0.58598,0.61782
2014,Rural regions,East,Not concerned at all,0.25119,903,3634,0.23708,0.26529
2015,Urban regions,West,Very concerned,0.15256,2240,14265,0.14666,0.15846
2015,Urban regions,West,Somewhat concerned,0.58961,8435,14265,0.58154,0.59768
2015,Urban regions,West,Not concerned at all,0.25783,3590,14265,0.25065,0.26501
2015,Urban regions,East,Very concerned,0.14179,261,1829,0.12580,0.15778
2015,Urban regions,East,Somewhat concerned,0.61330,1139,1829,0.59097,0.63562
2015,Urban regions,East,Not concerned at all,0.24491,429,1829,0.22520,0.26463
2015,Rural regions,West,Very concerned,0.14538,760,5367,0.13594,0.15481
2015,Rural regions,West,Somewhat concerned,0.60044,3295,5367,0.58734,0.61355
2015,Rural regions,West,Not concerned at all,0.25418,1312,5367,0.24253,0.26583
2015,Rural regions,East,Very concerned,0.15772,485,3383,0.14543,0.17000
2015,Rural regions,East,Somewhat concerned,0.59625,2053,3383,0.57972,0.61279
2015,Rural regions,East,Not concerned at all,0.24603,845,3383,0.23151,0.26054
2016,Urban regions,West,Very concerned,0.14069,2064,13847,0.13490,0.14648
2016,Urban regions,West,Somewhat concerned,0.58339,7975,13847,0.57518,0.59160
2016,Urban regions,West,Not concerned at all,0.27592,3808,13847,0.26848,0.28337
2016,Urban regions,East,Very concerned,0.15861,252,1753,0.14150,0.17571
2016,Urban regions,East,Somewhat concerned,0.55368,989,1753,0.53040,0.57696
