year,bula_h,quintil_oecd,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Hesse,2nd Quintile,Somewhat concerned,0.57309,125,229,0.50888,0.63729
1984,Hesse,2nd Quintile,Not concerned at all,0.14174,44,229,0.09647,0.18702
1984,Hesse,3rd Quintile,Very concerned,0.29186,56,200,0.22869,0.35502
1984,Hesse,3rd Quintile,Somewhat concerned,0.61524,113,200,0.54764,0.68284
1984,Hesse,3rd Quintile,Not concerned at all,0.09291,31,200,0.05257,0.13324
1984,Hesse,4th Quintile,Very concerned,0.27420,63,236,0.21717,0.33124
1984,Hesse,4th Quintile,Somewhat concerned,0.57732,129,236,0.51416,0.64048
1984,Hesse,4th Quintile,Not concerned at all,0.14847,44,236,0.10301,0.19394
1984,Hesse,5th Quintile,Very concerned,0.32770,97,304,0.27485,0.38055
1984,Hesse,5th Quintile,Somewhat concerned,0.55481,169,304,0.49885,0.61077
1984,Hesse,5th Quintile,Not concerned at all,0.11749,38,304,0.08123,0.15375
1984,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.37118,63,153,0.29438,0.44799
1984,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.52230,90,153,0.44289,0.60171
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.39234,74,186,0.32197,0.46270
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.54517,112,186,0.47341,0.61692
1984,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.37572,68,158,0.29996,0.45148
1984,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.49929,90,158,0.42107,0.57750
1984,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.35892,56,145,0.28057,0.43727
1984,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.56093,89,145,0.47987,0.64199
1984,"Rhineland-Palatinate, Saarland",5th Quintile,Very concerned,0.38442,47,116,0.29551,0.47333
1984,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.53929,69,116,0.44819,0.63039
1984,Baden-Wuerttemberg,1st Quintile,Very concerned,0.26232,110,382,0.21815,0.30649
1984,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.50958,186,382,0.45939,0.55978
1984,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.22809,86,382,0.18596,0.27023
1984,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.34897,137,471,0.30588,0.39207
1984,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.48195,235,471,0.43677,0.52712
1984,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.16908,99,471,0.13519,0.20297
1984,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.28948,122,452,0.24763,0.33134
1984,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.55973,249,452,0.51392,0.60555
1984,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.15078,81,452,0.11776,0.18381
1984,Baden-Wuerttemberg,4th Quintile,Very concerned,0.28362,132,488,0.24359,0.32365
1984,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.57702,267,488,0.53314,0.62090
1984,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.13936,89,488,0.10860,0.17012
1984,Baden-Wuerttemberg,5th Quintile,Very concerned,0.26025,113,439,0.21916,0.30134
1984,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.58866,252,439,0.54258,0.63474
1984,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.15109,74,439,0.11755,0.18463
1984,Bavaria,1st Quintile,Very concerned,0.28718,121,375,0.24133,0.33304
1984,Bavaria,1st Quintile,Somewhat concerned,0.52260,185,375,0.47198,0.57322
1984,Bavaria,1st Quintile,Not concerned at all,0.19022,69,375,0.15044,0.23000
1984,Bavaria,2nd Quintile,Very concerned,0.29502,117,410,0.25082,0.33922
1984,Bavaria,2nd Quintile,Somewhat concerned,0.57648,241,410,0.52860,0.62437
1984,Bavaria,2nd Quintile,Not concerned at all,0.12849,52,410,0.09606,0.16093
1984,Bavaria,3rd Quintile,Very concerned,0.25588,118,427,0.21444,0.29732
1984,Bavaria,3rd Quintile,Somewhat concerned,0.61497,256,427,0.56876,0.66118
1984,Bavaria,3rd Quintile,Not concerned at all,0.12915,53,427,0.09730,0.16100
1984,Bavaria,4th Quintile,Very concerned,0.24746,102,408,0.20553,0.28938
1984,Bavaria,4th Quintile,Somewhat concerned,0.60455,243,408,0.55705,0.65206
1984,Bavaria,4th Quintile,Not concerned at all,0.14799,63,408,0.11349,0.18249
1984,Bavaria,5th Quintile,Very concerned,0.31978,133,426,0.27544,0.36412
1984,Bavaria,5th Quintile,Somewhat concerned,0.54801,238,426,0.50070,0.59533
1984,Bavaria,5th Quintile,Not concerned at all,0.13221,55,426,0.10001,0.16441
1984,Berlin,1st Quintile,Somewhat concerned,0.53154,33,33,0.35864,0.70444
1984,Berlin,3rd Quintile,Very concerned,0.28871,37,96,0.19758,0.37984
1984,Berlin,3rd Quintile,Somewhat concerned,0.55345,59,96,0.45348,0.65342
1984,Berlin,4th Quintile,Somewhat concerned,0.53692,43,43,0.38611,0.68772
1984,Berlin,5th Quintile,Very concerned,0.31024,37,95,0.21672,0.40376
1984,Berlin,5th Quintile,Somewhat concerned,0.59285,58,95,0.49353,0.69217
1985,Schleswig-Holstein,1st Quintile,Somewhat concerned,0.52049,35,35,0.35257,0.68842
1985,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.58366,45,45,0.43800,0.72931
1985,Schleswig-Holstein,4th Quintile,Somewhat concerned,0.50859,36,36,0.34296,0.67421
1985,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.58679,43,43,0.43787,0.73572
1985,Hamburg,3rd Quintile,Somewhat concerned,0.55450,31,31,0.37665,0.73236
1985,Hamburg,4th Quintile,Somewhat concerned,0.64364,32,32,0.47504,0.81223
1985,Hamburg,5th Quintile,Somewhat concerned,0.50716,37,37,0.34384,0.67047
1985,Lower Saxony,1st Quintile,Very concerned,0.33997,77,204,0.27481,0.40514
1985,Lower Saxony,1st Quintile,Somewhat concerned,0.54395,127,204,0.47543,0.61246
1985,Lower Saxony,2nd Quintile,Very concerned,0.36487,69,172,0.29272,0.43702
1985,Lower Saxony,2nd Quintile,Somewhat concerned,0.53876,103,172,0.46404,0.61348
1985,Lower Saxony,3rd Quintile,Very concerned,0.41600,101,222,0.35102,0.48099
1985,Lower Saxony,3rd Quintile,Somewhat concerned,0.51246,121,222,0.44656,0.57836
1985,Lower Saxony,4th Quintile,Very concerned,0.35635,68,176,0.28539,0.42731
1985,Lower Saxony,4th Quintile,Somewhat concerned,0.54939,108,176,0.47567,0.62311
1985,Lower Saxony,5th Quintile,Very concerned,0.33313,81,217,0.27027,0.39599
1985,Lower Saxony,5th Quintile,Somewhat concerned,0.58329,136,217,0.51755,0.64904
1985,North Rhine-Westphalia,1st Quintile,Very concerned,0.34100,220,665,0.30494,0.37706
1985,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.52469,335,665,0.48671,0.56268
1985,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.13431,110,665,0.10837,0.16024
1985,North Rhine-Westphalia,2nd Quintile,Very concerned,0.36298,199,613,0.32488,0.40107
1985,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.51951,326,613,0.47992,0.55909
1985,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.11752,88,613,0.09200,0.14303
1985,North Rhine-Westphalia,3rd Quintile,Very concerned,0.30069,159,510,0.26086,0.34053
1985,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.58023,291,510,0.53735,0.62310
1985,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.11908,60,510,0.09094,0.14722
1985,North Rhine-Westphalia,4th Quintile,Very concerned,0.33418,192,593,0.29618,0.37218
1985,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.54728,321,593,0.50718,0.58738
1985,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.11854,80,593,0.09250,0.14458
1985,North Rhine-Westphalia,5th Quintile,Very concerned,0.28502,151,533,0.24666,0.32338
1985,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.60674,323,533,0.56523,0.64825
1985,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.10824,59,533,0.08184,0.13464
1985,Hesse,1st Quintile,Very concerned,0.29647,68,257,0.24053,0.35242
1985,Hesse,1st Quintile,Somewhat concerned,0.53211,134,257,0.47099,0.59324
1985,Hesse,1st Quintile,Not concerned at all,0.17142,55,257,0.12525,0.21758
1985,Hesse,2nd Quintile,Very concerned,0.28848,48,200,0.22553,0.35142
1985,Hesse,2nd Quintile,Somewhat concerned,0.52990,113,200,0.46056,0.59925
1985,Hesse,2nd Quintile,Not concerned at all,0.18162,39,200,0.12806,0.23519
1985,Hesse,3rd Quintile,Very concerned,0.23338,42,200,0.17461,0.29215
1985,Hesse,3rd Quintile,Somewhat concerned,0.57671,112,200,0.50806,0.64535
1985,Hesse,3rd Quintile,Not concerned at all,0.18992,46,200,0.13542,0.24442
1985,Hesse,4th Quintile,Very concerned,0.26588,60,235,0.20927,0.32249
1985,Hesse,4th Quintile,Somewhat concerned,0.60125,135,235,0.53852,0.66399
1985,Hesse,4th Quintile,Not concerned at all,0.13287,40,235,0.08938,0.17636
1985,Hesse,5th Quintile,Very concerned,0.28772,71,229,0.22896,0.34648
1985,Hesse,5th Quintile,Somewhat concerned,0.56641,126,229,0.50208,0.63073
1985,Hesse,5th Quintile,Not concerned at all,0.14587,32,229,0.10005,0.19169
1985,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.34540,58,155,0.27030,0.42050
1985,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.52073,97,155,0.44183,0.59964
1985,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.40212,49,111,0.31049,0.49375
1985,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.47002,62,111,0.37675,0.56329
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.30796,56,155,0.23505,0.38088
1985,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.57484,99,155,0.49676,0.65292
1985,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.35175,49,140,0.27236,0.43113
1985,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.56826,91,140,0.48592,0.65060
1985,"Rhineland-Palatinate, Saarland",5th Quintile,Very concerned,0.29410,37,98,0.20343,0.38478
1985,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.50550,61,98,0.40600,0.60500
1985,Baden-Wuerttemberg,1st Quintile,Very concerned,0.21731,80,385,0.17606,0.25856
1985,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.53321,204,385,0.48331,0.58311
1985,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.24948,101,385,0.20620,0.29276
1985,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.33655,130,400,0.29019,0.38292
1985,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.50838,195,400,0.45933,0.55743
1985,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.15507,75,400,0.11955,0.19059
1985,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.27087,128,468,0.23057,0.31118
1985,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.60884,263,468,0.56458,0.65310
1985,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.12029,77,468,0.09078,0.14979
1985,Baden-Wuerttemberg,4th Quintile,Very concerned,0.28624,117,415,0.24270,0.32978
1985,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.54927,223,415,0.50134,0.59720
1985,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.16449,75,415,0.12878,0.20020
1985,Baden-Wuerttemberg,5th Quintile,Very concerned,0.26559,86,353,0.21945,0.31173
1985,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.62488,211,353,0.57430,0.67546
1985,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.10953,56,353,0.07690,0.14215
1985,Bavaria,1st Quintile,Very concerned,0.30798,88,288,0.25457,0.36140
1985,Bavaria,1st Quintile,Somewhat concerned,0.53946,157,288,0.48179,0.59712
1985,Bavaria,1st Quintile,Not concerned at all,0.15256,43,288,0.11096,0.19416
1985,Bavaria,2nd Quintile,Very concerned,0.29831,115,399,0.25336,0.34326
1985,Bavaria,2nd Quintile,Somewhat concerned,0.58047,225,399,0.53199,0.62896
1985,Bavaria,2nd Quintile,Not concerned at all,0.12122,59,399,0.08915,0.15329
1985,Bavaria,3rd Quintile,Very concerned,0.24767,85,360,0.20302,0.29232
1985,Bavaria,3rd Quintile,Somewhat concerned,0.60372,219,360,0.55312,0.65432
1985,Bavaria,3rd Quintile,Not concerned at all,0.14861,56,360,0.11182,0.18541
1985,Bavaria,4th Quintile,Very concerned,0.29592,103,375,0.24966,0.34218
1985,Bavaria,4th Quintile,Somewhat concerned,0.57936,223,375,0.52933,0.62939
1985,Bavaria,4th Quintile,Not concerned at all,0.12472,49,375,0.09123,0.15821
1985,Bavaria,5th Quintile,Very concerned,0.23156,99,437,0.19196,0.27115
1985,Bavaria,5th Quintile,Somewhat concerned,0.62844,273,437,0.58309,0.67380
1985,Bavaria,5th Quintile,Not concerned at all,0.14000,65,437,0.10743,0.17257
1985,Berlin,1st Quintile,Somewhat concerned,0.66001,38,38,0.50737,0.81265
1985,Berlin,3rd Quintile,Somewhat concerned,0.59524,49,49,0.45638,0.73410
1985,Berlin,4th Quintile,Somewhat concerned,0.63231,42,42,0.48472,0.77990
1985,Berlin,5th Quintile,Somewhat concerned,0.66918,60,60,0.54912,0.78924
1986,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.52378,48,48,0.38100,0.66657
1986,Schleswig-Holstein,3rd Quintile,Somewhat concerned,0.59379,33,33,0.42362,0.76395
1986,Schleswig-Holstein,4th Quintile,Somewhat concerned,0.59814,36,36,0.43571,0.76057
1986,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.50584,33,33,0.33261,0.67907
1986,Hamburg,4th Quintile,Somewhat concerned,0.66568,39,39,0.51569,0.81568
1986,Lower Saxony,1st Quintile,Very concerned,0.22265,53,232,0.16900,0.27630
1986,Lower Saxony,1st Quintile,Somewhat concerned,0.54974,124,232,0.48558,0.61390
1986,Lower Saxony,1st Quintile,Not concerned at all,0.22761,55,232,0.17354,0.28168
1986,Lower Saxony,2nd Quintile,Very concerned,0.22136,47,215,0.16574,0.27699
1986,Lower Saxony,2nd Quintile,Somewhat concerned,0.55960,122,215,0.49309,0.62612
1986,Lower Saxony,2nd Quintile,Not concerned at all,0.21903,46,215,0.16362,0.27445
1986,Lower Saxony,3rd Quintile,Very concerned,0.19080,44,227,0.13957,0.24202
1986,Lower Saxony,3rd Quintile,Somewhat concerned,0.57227,130,227,0.50777,0.63677
1986,Lower Saxony,3rd Quintile,Not concerned at all,0.23693,53,227,0.18150,0.29237
1986,Lower Saxony,4th Quintile,Very concerned,0.25006,50,208,0.19107,0.30906
1986,Lower Saxony,4th Quintile,Somewhat concerned,0.55419,118,208,0.48647,0.62190
1986,Lower Saxony,4th Quintile,Not concerned at all,0.19575,40,208,0.14170,0.24980
1986,Lower Saxony,5th Quintile,Very concerned,0.23439,50,213,0.17737,0.29142
1986,Lower Saxony,5th Quintile,Somewhat concerned,0.53579,111,213,0.46866,0.60293
1986,Lower Saxony,5th Quintile,Not concerned at all,0.22981,52,213,0.17318,0.28645
1986,North Rhine-Westphalia,1st Quintile,Very concerned,0.27459,167,616,0.23932,0.30986
1986,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.57405,326,616,0.53497,0.61313
1986,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.15136,123,616,0.12303,0.17969
1986,North Rhine-Westphalia,2nd Quintile,Very concerned,0.20763,117,535,0.17323,0.24203
1986,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.55925,289,535,0.51714,0.60136
1986,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.23312,129,535,0.19726,0.26899
1986,North Rhine-Westphalia,3rd Quintile,Very concerned,0.19633,99,551,0.16314,0.22953
1986,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.58863,329,551,0.54751,0.62976
1986,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.21503,123,551,0.18070,0.24937
1986,North Rhine-Westphalia,4th Quintile,Very concerned,0.20646,122,578,0.17343,0.23949
1986,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.58115,333,578,0.54089,0.62140
1986,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.21239,123,578,0.17902,0.24577
1986,North Rhine-Westphalia,5th Quintile,Very concerned,0.15782,89,538,0.12698,0.18865
1986,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.62812,327,538,0.58724,0.66900
1986,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.21406,122,538,0.17937,0.24876
1986,Hesse,1st Quintile,Very concerned,0.19170,40,236,0.14137,0.24203
1986,Hesse,1st Quintile,Somewhat concerned,0.46736,128,236,0.40357,0.53116
1986,Hesse,1st Quintile,Not concerned at all,0.34093,68,236,0.28033,0.40154
1986,Hesse,2nd Quintile,Somewhat concerned,0.58462,111,163,0.50873,0.66050
1986,Hesse,2nd Quintile,Not concerned at all,0.26300,52,163,0.19520,0.33080
1986,Hesse,3rd Quintile,Somewhat concerned,0.58330,81,120,0.49472,0.67188
1986,Hesse,3rd Quintile,Not concerned at all,0.26956,39,120,0.18983,0.34929
1986,Hesse,4th Quintile,Very concerned,0.14290,34,245,0.09898,0.18681
1986,Hesse,4th Quintile,Somewhat concerned,0.56869,148,245,0.50654,0.63083
1986,Hesse,4th Quintile,Not concerned at all,0.28842,63,245,0.23157,0.34526
1986,Hesse,5th Quintile,Somewhat concerned,0.63395,142,199,0.56685,0.70105
1986,Hesse,5th Quintile,Not concerned at all,0.27298,57,199,0.21092,0.33503
1986,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.26932,40,129,0.19247,0.34617
1986,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.57902,89,129,0.49348,0.66455
1986,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.21579,34,138,0.14691,0.28468
1986,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.61573,104,138,0.53428,0.69719
1986,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.24931,34,126,0.17347,0.32515
1986,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.58645,92,126,0.50012,0.67279
1986,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.31777,48,137,0.23951,0.39602
1986,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.56517,89,137,0.48185,0.64848
1986,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.51637,66,107,0.42123,0.61150
1986,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.31943,41,107,0.23067,0.40819
1986,Baden-Wuerttemberg,1st Quintile,Very concerned,0.18761,64,332,0.14555,0.22966
1986,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.53001,175,332,0.47624,0.58378
1986,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.28238,93,332,0.23388,0.33088
1986,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.14538,64,423,0.11175,0.17901
1986,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.59206,228,423,0.54517,0.63895
1986,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.26256,131,423,0.22057,0.30454
1986,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.17584,73,424,0.13956,0.21212
1986,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.56976,244,424,0.52257,0.61694
1986,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.25441,107,424,0.21290,0.29591
1986,Baden-Wuerttemberg,4th Quintile,Very concerned,0.15725,62,405,0.12175,0.19275
1986,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.57573,230,405,0.52754,0.62393
1986,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.26702,113,405,0.22388,0.31016
1986,Baden-Wuerttemberg,5th Quintile,Very concerned,0.11488,44,379,0.08273,0.14702
1986,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.63591,238,379,0.58740,0.68441
1986,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.24922,97,379,0.20561,0.29283
1986,Bavaria,1st Quintile,Very concerned,0.27365,67,276,0.22095,0.32634
1986,Bavaria,1st Quintile,Somewhat concerned,0.51009,147,276,0.45100,0.56917
1986,Bavaria,1st Quintile,Not concerned at all,0.21627,62,276,0.16761,0.26492
1986,Bavaria,2nd Quintile,Very concerned,0.17263,53,326,0.13154,0.21372
1986,Bavaria,2nd Quintile,Somewhat concerned,0.62551,206,326,0.57289,0.67813
1986,Bavaria,2nd Quintile,Not concerned at all,0.20186,67,326,0.15822,0.24550
1986,Bavaria,3rd Quintile,Very concerned,0.16841,60,388,0.13112,0.20569
1986,Bavaria,3rd Quintile,Somewhat concerned,0.59860,238,388,0.54976,0.64744
1986,Bavaria,3rd Quintile,Not concerned at all,0.23299,90,388,0.19088,0.27511
1986,Bavaria,4th Quintile,Very concerned,0.16603,56,365,0.12781,0.20426
1986,Bavaria,4th Quintile,Somewhat concerned,0.59725,225,365,0.54686,0.64763
1986,Bavaria,4th Quintile,Not concerned at all,0.23672,84,365,0.19305,0.28039
1986,Bavaria,5th Quintile,Very concerned,0.12460,46,376,0.09117,0.15803
1986,Bavaria,5th Quintile,Somewhat concerned,0.57140,221,376,0.52131,0.62149
1986,Bavaria,5th Quintile,Not concerned at all,0.30400,109,376,0.25744,0.35055
1986,Berlin,1st Quintile,Somewhat concerned,0.67125,41,41,0.52567,0.81683
1986,Berlin,3rd Quintile,Somewhat concerned,0.65385,43,43,0.50997,0.79773
1986,Berlin,4th Quintile,Somewhat concerned,0.45447,43,43,0.30389,0.60506
1986,Berlin,5th Quintile,Somewhat concerned,0.67473,52,52,0.54615,0.80330
1987,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.50407,34,34,0.33348,0.67466
1987,Schleswig-Holstein,3rd Quintile,Somewhat concerned,0.70720,42,42,0.56791,0.84649
1987,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.66086,45,45,0.52097,0.80075
1987,Hamburg,5th Quintile,Somewhat concerned,0.62500,43,43,0.47858,0.77141
1987,Lower Saxony,1st Quintile,Very concerned,0.20669,42,238,0.15513,0.25824
1987,Lower Saxony,1st Quintile,Somewhat concerned,0.56221,134,238,0.49904,0.62537
1987,Lower Saxony,1st Quintile,Not concerned at all,0.23110,62,238,0.17744,0.28477
1987,Lower Saxony,2nd Quintile,Very concerned,0.22426,43,200,0.16630,0.28221
1987,Lower Saxony,2nd Quintile,Somewhat concerned,0.60419,114,200,0.53624,0.67214
1987,Lower Saxony,2nd Quintile,Not concerned at all,0.17155,43,200,0.11918,0.22393
1987,Lower Saxony,3rd Quintile,Very concerned,0.23875,46,216,0.18176,0.29573
1987,Lower Saxony,3rd Quintile,Somewhat concerned,0.59285,132,216,0.52718,0.65852
1987,Lower Saxony,3rd Quintile,Not concerned at all,0.16841,38,216,0.11838,0.21843
1987,Lower Saxony,4th Quintile,Very concerned,0.24513,56,197,0.18490,0.30535
1987,Lower Saxony,4th Quintile,Somewhat concerned,0.64882,141,197,0.58200,0.71565
1987,Lower Saxony,5th Quintile,Very concerned,0.19035,38,211,0.13726,0.24345
1987,Lower Saxony,5th Quintile,Somewhat concerned,0.60616,130,211,0.54007,0.67224
1987,Lower Saxony,5th Quintile,Not concerned at all,0.20349,43,211,0.14904,0.25794
1987,North Rhine-Westphalia,1st Quintile,Very concerned,0.25971,161,620,0.22517,0.29426
1987,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.53272,327,620,0.49342,0.57203
1987,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.20756,132,620,0.17561,0.23951
