"year","bildungsniveau","sex","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2013","(Fach-)Abitur","weiblich","","","","",""
"2013","(noch) kein Abschluss","maennlich","","","","",""
"2013","(noch) kein Abschluss","weiblich","","","","",""
"2013","AkademikerIn","maennlich","","","","",""
"2013","AkademikerIn","weiblich","","","","",""
"2013","Hauptschule","maennlich","","","","",""
"2013","Hauptschule","weiblich","","","","",""
"2013","Realschule","maennlich","","","","",""
"2013","Realschule","weiblich","","","","",""
"2014","(Fach-)Abitur","maennlich","","","","",""
"2014","(Fach-)Abitur","weiblich","","","","",""
"2014","(noch) kein Abschluss","maennlich","","","","",""
"2014","(noch) kein Abschluss","weiblich","","","","",""
"2014","AkademikerIn","maennlich","","","","",""
"2014","AkademikerIn","weiblich","","","","",""
"2014","Hauptschule","maennlich","","","","",""
"2014","Hauptschule","weiblich","","","","",""
"2014","Realschule","maennlich","","","","",""
"2014","Realschule","weiblich","","","","",""
"2015","(Fach-)Abitur","maennlich","5.41","5.5","1744","5.34","5.48"
"2015","(Fach-)Abitur","weiblich","5.33","5.5","2353","5.27","5.39"
"2015","(noch) kein Abschluss","maennlich","5.14","4.5","403","5","5.28"
"2015","(noch) kein Abschluss","weiblich","5.16","5.5","527","5.01","5.31"
"2015","AkademikerIn","maennlich","5.5","5.5","3174","5.46","5.54"
"2015","AkademikerIn","weiblich","5.44","5.5","3195","5.39","5.49"
"2015","Hauptschule","maennlich","5.25","5.5","3819","5.2","5.3"
"2015","Hauptschule","weiblich","5.16","4.5","3889","5.11","5.21"
"2015","Realschule","maennlich","5.35","5.5","2628","5.3","5.4"
"2015","Realschule","weiblich","5.14","4.5","3915","5.09","5.19"
"2016","(Fach-)Abitur","maennlich","6.16","5.5","310","6.05","6.27"
"2016","(Fach-)Abitur","weiblich","4.85","3.5","209","4.68","5.02"
"2016","(noch) kein Abschluss","maennlich","6.06","6.5","540","5.98","6.14"
"2016","(noch) kein Abschluss","weiblich","6.15","6.5","465","6.04","6.26"
"2016","AkademikerIn","maennlich","6.11","6.5","368","6.01","6.21"
"2016","AkademikerIn","weiblich","5.82","5.5","227","5.66","5.98"
"2016","Hauptschule","maennlich","6.03","6.5","399","5.92","6.14"
"2016","Hauptschule","weiblich","5.76","6.5","236","5.63","5.89"
"2016","Realschule","maennlich","","","","",""
"2016","Realschule","weiblich","","","","",""
"2017","(Fach-)Abitur","maennlich","6.18","6.5","137","5.99","6.37"
"2017","(Fach-)Abitur","weiblich","6.43","6.5","163","6.26","6.6"
"2017","(noch) kein Abschluss","maennlich","6.47","6.5","354","6.35","6.59"
"2017","(noch) kein Abschluss","weiblich","6.42","6.5","363","6.3","6.54"
"2017","AkademikerIn","maennlich","6.53","6.5","197","6.39","6.67"
"2017","AkademikerIn","weiblich","6.4","6.5","115","6.18","6.62"
"2017","Hauptschule","maennlich","6.34","6.5","216","6.18","6.5"
"2017","Hauptschule","weiblich","6.25","6.5","189","6.07","6.43"
"2017","Realschule","maennlich","","","","",""
"2017","Realschule","weiblich","","","","",""
"2018","(Fach-)Abitur","maennlich","5.06","6.5","30","4.52","5.6"
"2018","(Fach-)Abitur","weiblich","","","","",""
"2018","(noch) kein Abschluss","maennlich","6.31","6.5","65","6.02","6.6"
"2018","(noch) kein Abschluss","weiblich","6.22","6.5","83","5.86","6.58"
"2018","AkademikerIn","maennlich","","","","",""
"2018","AkademikerIn","weiblich","6.66","6.5","30","6.4","6.92"
"2018","Hauptschule","maennlich","5.71","6.5","40","5.2","6.22"
"2018","Hauptschule","weiblich","6.79","6.5","47","6.38","7.2"
"2018","Realschule","maennlich","","","","",""
"2018","Realschule","weiblich","","","","",""
"2019","(Fach-)Abitur","maennlich","","","","",""
"2019","(Fach-)Abitur","weiblich","","","","",""
"2019","(noch) kein Abschluss","maennlich","5.93","6.5","59","5.54","6.32"
"2019","(noch) kein Abschluss","weiblich","5.89","6.5","69","5.52","6.26"
"2019","AkademikerIn","maennlich","","","","",""
"2019","AkademikerIn","weiblich","","","","",""
"2019","Hauptschule","maennlich","","","","",""
"2019","Hauptschule","weiblich","","","","",""
"2019","Realschule","maennlich","","","","",""
"2019","Realschule","weiblich","","","","",""
"2020","(Fach-)Abitur","maennlich","5.58","5.5","2337","5.53","5.63"
"2020","(Fach-)Abitur","weiblich","5.37","5.5","2705","5.32","5.42"
"2020","(noch) kein Abschluss","maennlich","5.56","5.5","1246","5.48","5.64"
"2020","(noch) kein Abschluss","weiblich","5.25","5.5","996","5.16","5.34"
"2020","AkademikerIn","maennlich","5.55","5.5","4095","5.51","5.59"
"2020","AkademikerIn","weiblich","5.5","5.5","3667","5.46","5.54"
"2020","Hauptschule","maennlich","5.38","5.5","3518","5.33","5.43"
"2020","Hauptschule","weiblich","5.18","5.5","3191","5.13","5.23"
"2020","Realschule","maennlich","5.45","5.5","2597","5.4","5.5"
"2020","Realschule","weiblich","5.22","4.5","3634","5.17","5.27"
