"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2010","Hauptschule","Ländlicher Raum","5.09","4.5","2017","3","4","6","7","7","5.02","5.16","1","7","5","5"
"2010","Hauptschule","Städtischer Raum","5.19","4.5","3534","3","4","7","7","7","5.14","5.24","1","7","5","5"
"2010","Realschule","Ländlicher Raum","5.18","4.5","1872","3","4","6","7","7","5.11","5.25","1","7","5","5"
"2010","Realschule","Städtischer Raum","5.1","4.5","2585","3","4","6","7","7","5.04","5.16","1","7","5","5"
"2011","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2011","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2012","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2012","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2012","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2013","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2013","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2013","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2014","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2014","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2014","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Ländlicher Raum","5.31","5.5","1092","3","5","6","7","7","5.22","5.4","1","7","5","6"
"2015","(Fach-)Abitur","Städtischer Raum","5.38","5.5","3005","4","5","6","7","7","5.33","5.43","1","7","6","6"
"2015","(noch) kein Abschluss","Ländlicher Raum","5.2","4.5","289","2","4","6","7","7","5.01","5.39","1","7","5","6"
"2015","(noch) kein Abschluss","Städtischer Raum","5.13","4.5","641","3","4","7","7","7","5","5.26","1","7","5","6"
"2015","AkademikerIn","Ländlicher Raum","5.44","5.5","1752","4","5","6","7","7","5.38","5.5","1","7","6","6"
"2015","AkademikerIn","Städtischer Raum","5.49","5.5","4617","4","5","6","7","7","5.45","5.53","1","7","6","6"
"2015","Hauptschule","Ländlicher Raum","5.19","5.5","2972","3","4","6","7","7","5.13","5.25","1","7","5","6"
"2015","Hauptschule","Städtischer Raum","5.22","5.5","4736","3","4","7","7","7","5.17","5.27","1","7","6","6"
"2015","Realschule","Ländlicher Raum","5.24","4.5","2854","3","4","6","7","7","5.19","5.29","1","7","5","5"
"2015","Realschule","Städtischer Raum","5.23","5.5","3689","3","4","6","7","7","5.18","5.28","1","7","5","6"
"2016","(Fach-)Abitur","Ländlicher Raum","5.68","5.5","135","2","5","7","7","7","5.47","5.89","1","7","7","7"
"2016","(Fach-)Abitur","Städtischer Raum","5.55","5.5","384","3","4","7","7","7","5.44","5.66","1","7","7","7"
"2016","(noch) kein Abschluss","Ländlicher Raum","6.2","6.5","312","4","6","7","7","7","6.08","6.32","1","7","7","7"
"2016","(noch) kein Abschluss","Städtischer Raum","6.06","6.5","693","4","5","7","7","7","5.98","6.14","1","7","7","7"
"2016","AkademikerIn","Ländlicher Raum","6.54","6.5","169","5","7","7","7","7","6.4","6.68","2","7","7","7"
"2016","AkademikerIn","Städtischer Raum","5.86","5.5","426","4","5","7","7","7","5.75","5.97","1","7","7","7"
"2016","Hauptschule","Ländlicher Raum","6.42","6.5","181","4","7","7","7","7","6.24","6.6","1","7","7","7"
"2016","Hauptschule","Städtischer Raum","5.72","6.5","454","2","5","7","7","7","5.62","5.82","1","7","7","7"
"2016","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Ländlicher Raum","6.56","6.5","104","6","6","7","7","7","6.36","6.76","1","7","7","7"
"2017","(Fach-)Abitur","Städtischer Raum","6.2","6.5","196","4","6","7","7","7","6.04","6.36","1","7","7","7"
"2017","(noch) kein Abschluss","Ländlicher Raum","6.57","6.5","231","6","7","7","7","7","6.4","6.74","1","7","7","7"
"2017","(noch) kein Abschluss","Städtischer Raum","6.39","6.5","486","5","6","7","7","7","6.29","6.49","1","7","7","7"
"2017","AkademikerIn","Ländlicher Raum","6.54","6.5","84","5","7","7","7","7","6.27","6.81","1","7","7","7"
"2017","AkademikerIn","Städtischer Raum","6.46","6.5","228","5","6","7","7","7","6.33","6.59","1","7","7","7"
"2017","Hauptschule","Ländlicher Raum","6.43","6.5","149","4","7","7","7","7","6.2","6.66","1","7","7","7"
"2017","Hauptschule","Städtischer Raum","6.23","6.5","256","5","6","7","7","7","6.1","6.36","1","7","7","7"
"2017","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Städtischer Raum","5.43","6.5","33","1","5","7","7","7","4.92","5.94","1","7","6","7"
"2018","(noch) kein Abschluss","Ländlicher Raum","6.61","6.5","59","5","7","7","7","7","6.29","6.93","1","7","7","7"
"2018","(noch) kein Abschluss","Städtischer Raum","6.02","6.5","89","2","6","7","7","7","5.68","6.36","1","7","7","7"
"2018","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2018","Hauptschule","Ländlicher Raum","6.62","6.5","34","6","7","7","7","7","6.11","7.13","1","7","7","7"
"2018","Hauptschule","Städtischer Raum","6.39","6.5","53","5","7","7","7","7","5.97","6.81","1","7","6","7"
"2018","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Ländlicher Raum","5.59","5.5","58","3","5","7","7","7","5.17","6.01","1","7","6","7"
"2019","(noch) kein Abschluss","Städtischer Raum","6.15","6.5","70","4","6","7","7","7","5.8","6.5","1","7","6","7"
"2019","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2019","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","Hauptschule","Städtischer Raum","5.66","6.5","33","2","4","7","7","7","5.24","6.08","2","7","7","7"
"2019","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2019","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","Ländlicher Raum","5.39","5.5","1297","4","5","6","7","7","5.32","5.46","1","7","6","6"
"2020","(Fach-)Abitur","Städtischer Raum","5.49","5.5","3748","4","5","6","7","7","5.45","5.53","1","7","6","6"
"2020","(noch) kein Abschluss","Ländlicher Raum","5.19","4.5","600","3","4","7","7","7","5.08","5.3","1","7","6","7"
"2020","(noch) kein Abschluss","Städtischer Raum","5.48","5.5","1642","3","5","7","7","7","5.41","5.55","1","7","6","7"
"2020","AkademikerIn","Ländlicher Raum","5.52","5.5","2043","4","5","6","7","7","5.46","5.58","1","7","6","6"
"2020","AkademikerIn","Städtischer Raum","5.53","5.5","5721","4","5","6","7","7","5.5","5.56","1","7","6","6"
"2020","Hauptschule","Ländlicher Raum","5.31","5.5","2484","3","4","7","7","7","5.25","5.37","1","7","6","6"
"2020","Hauptschule","Städtischer Raum","5.26","5.5","4225","3","4","7","7","7","5.21","5.31","1","7","6","6"
"2020","Realschule","Ländlicher Raum","5.36","5.5","2750","4","5","6","7","7","5.31","5.41","1","7","6","6"
"2020","Realschule","Städtischer Raum","5.29","5.5","3482","3","5","6","7","7","5.24","5.34","1","7","6","6"
