syear,age_gr,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1992,46-65 J.,East,,,,,,,,,,,,
1992,66 und älter,West,,,,,,,,,,,,
1992,66 und älter,East,,,,,,,,,,,,
1993,17-29 J.,West,,,,,,,,,,,,
1993,17-29 J.,East,,,,,,,,,,,,
1993,30-45 J.,West,,,,,,,,,,,,
1993,30-45 J.,East,,,,,,,,,,,,
1993,46-65 J.,West,,,,,,,,,,,,
1993,46-65 J.,East,,,,,,,,,,,,
1993,66 und älter,West,,,,,,,,,,,,
1993,66 und älter,East,,,,,,,,,,,,
1994,17-29 J.,West,,,,,,,,,,,,
1994,17-29 J.,East,,,,,,,,,,,,
1994,30-45 J.,West,,,,,,,,,,,,
1994,30-45 J.,East,,,,,,,,,,,,
1994,46-65 J.,West,,,,,,,,,,,,
1994,46-65 J.,East,,,,,,,,,,,,
1994,66 und älter,West,,,,,,,,,,,,
1994,66 und älter,East,,,,,,,,,,,,
1995,17-29 J.,West,,,,,,,,,,,,
1995,17-29 J.,East,,,,,,,,,,,,
1995,30-45 J.,West,,,,,,,,,,,,
1995,30-45 J.,East,,,,,,,,,,,,
1995,46-65 J.,West,,,,,,,,,,,,
1995,46-65 J.,East,,,,,,,,,,,,
1995,66 und älter,West,,,,,,,,,,,,
1995,66 und älter,East,,,,,,,,,,,,
1996,17-29 J.,West,,,,,,,,,,,,
1996,17-29 J.,East,,,,,,,,,,,,
1996,30-45 J.,West,,,,,,,,,,,,
1996,30-45 J.,East,,,,,,,,,,,,
1996,46-65 J.,West,,,,,,,,,,,,
1996,46-65 J.,East,,,,,,,,,,,,
1996,66 und älter,West,,,,,,,,,,,,
1996,66 und älter,East,,,,,,,,,,,,
1997,17-29 J.,West,,,,,,,,,,,,
1997,17-29 J.,East,,,,,,,,,,,,
1997,30-45 J.,West,,,,,,,,,,,,
1997,30-45 J.,East,,,,,,,,,,,,
1997,46-65 J.,West,,,,,,,,,,,,
1997,46-65 J.,East,,,,,,,,,,,,
1997,66 und älter,West,,,,,,,,,,,,
1997,66 und älter,East,,,,,,,,,,,,
1998,17-29 J.,West,,,,,,,,,,,,
1998,17-29 J.,East,,,,,,,,,,,,
1998,30-45 J.,West,,,,,,,,,,,,
1998,30-45 J.,East,,,,,,,,,,,,
1998,46-65 J.,West,,,,,,,,,,,,
1998,46-65 J.,East,,,,,,,,,,,,
1998,66 und älter,West,,,,,,,,,,,,
1998,66 und älter,East,,,,,,,,,,,,
1999,17-29 J.,West,,,,,,,,,,,,
1999,17-29 J.,East,,,,,,,,,,,,
1999,30-45 J.,West,,,,,,,,,,,,
1999,30-45 J.,East,,,,,,,,,,,,
1999,46-65 J.,West,,,,,,,,,,,,
1999,46-65 J.,East,,,,,,,,,,,,
1999,66 und älter,West,,,,,,,,,,,,
1999,66 und älter,East,,,,,,,,,,,,
2000,17-29 J.,West,,,,,,,,,,,,
2000,17-29 J.,East,,,,,,,,,,,,
2000,30-45 J.,West,,,,,,,,,,,,
2000,30-45 J.,East,,,,,,,,,,,,
2000,46-65 J.,West,,,,,,,,,,,,
2000,46-65 J.,East,,,,,,,,,,,,
2000,66 und älter,West,,,,,,,,,,,,
2000,66 und älter,East,,,,,,,,,,,,
2001,17-29 J.,West,,,,,,,,,,,,
2001,17-29 J.,East,,,,,,,,,,,,
2001,30-45 J.,West,,,,,,,,,,,,
2001,30-45 J.,East,,,,,,,,,,,,
2001,46-65 J.,West,,,,,,,,,,,,
2001,46-65 J.,East,,,,,,,,,,,,
2001,66 und älter,West,,,,,,,,,,,,
2001,66 und älter,East,,,,,,,,,,,,
2002,17-29 J.,West,,,,,,,,,,,,
2002,17-29 J.,East,,,,,,,,,,,,
2002,30-45 J.,West,,,,,,,,,,,,
2002,30-45 J.,East,,,,,,,,,,,,
2002,46-65 J.,West,,,,,,,,,,,,
2002,46-65 J.,East,,,,,,,,,,,,
2002,66 und älter,West,,,,,,,,,,,,
2002,66 und älter,East,,,,,,,,,,,,
2003,17-29 J.,West,,,,,,,,,,,,
2003,17-29 J.,East,,,,,,,,,,,,
2003,30-45 J.,West,,,,,,,,,,,,
2003,30-45 J.,East,,,,,,,,,,,,
2003,46-65 J.,West,,,,,,,,,,,,
2003,46-65 J.,East,,,,,,,,,,,,
2003,66 und älter,West,,,,,,,,,,,,
2003,66 und älter,East,,,,,,,,,,,,
2004,17-29 J.,West,,,,,,,,,,,,
2004,17-29 J.,East,,,,,,,,,,,,
2004,30-45 J.,West,,,,,,,,,,,,
2004,30-45 J.,East,,,,,,,,,,,,
2004,46-65 J.,West,,,,,,,,,,,,
2004,46-65 J.,East,,,,,,,,,,,,
2004,66 und älter,West,,,,,,,,,,,,
2004,66 und älter,East,,,,,,,,,,,,
2005,17-29 J.,West,5.091149618995432,5.064367224465962,5.117932013524903,4.0,5.0,6.0,1.0,7.0,5.0,5.0,5.0,2799.0
2005,17-29 J.,East,5.068001645325063,5.020430844349568,5.1155724463005585,4.0,5.0,6.0,1.0,7.0,5.0,5.0,5.0,1015.0
2005,30-45 J.,West,5.264515077497415,5.244377603376209,5.284652551618621,4.0,5.0,6.0,1.0,7.0,5.0,4.0,5.0,4759.0
2005,30-45 J.,East,5.177208712861836,5.136721622913496,5.217695802810175,4.0,5.0,6.0,1.0,7.0,5.0,4.0,5.0,1291.0
2005,46-65 J.,West,5.367253124703783,5.347573752705897,5.386932496701669,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,5211.0
2005,46-65 J.,East,5.294523358521837,5.258673185216828,5.330373531826846,4.0,6.0,7.0,1.0,7.0,6.0,6.0,7.0,1760.0
2005,66 und älter,West,5.253122276751865,5.2243052718310485,5.281939281672682,4.0,6.0,7.0,1.0,7.0,6.0,6.0,7.0,2763.0
2005,66 und älter,East,5.280497476371002,5.23213518783814,5.328859764903863,4.0,6.0,7.0,1.0,7.0,6.0,6.0,7.0,945.0
2006,17-29 J.,West,,,,,,,,,,,,
2006,17-29 J.,East,,,,,,,,,,,,
2006,30-45 J.,West,,,,,,,,,,,,
2006,30-45 J.,East,,,,,,,,,,,,
2006,46-65 J.,West,,,,,,,,,,,,
2006,46-65 J.,East,,,,,,,,,,,,
2006,66 und älter,West,,,,,,,,,,,,
2006,66 und älter,East,,,,,,,,,,,,
2007,17-29 J.,West,,,,,,,,,,,,
2007,17-29 J.,East,,,,,,,,,,,,
2007,30-45 J.,West,,,,,,,,,,,,
2007,30-45 J.,East,,,,,,,,,,,,
2007,46-65 J.,West,,,,,,,,,,,,
2007,46-65 J.,East,,,,,,,,,,,,
2007,66 und älter,West,,,,,,,,,,,,
2007,66 und älter,East,,,,,,,,,,,,
2008,17-29 J.,West,,,,,,,,,,,,
2008,17-29 J.,East,,,,,,,,,,,,
2008,30-45 J.,West,,,,,,,,,,,,
2008,30-45 J.,East,,,,,,,,,,,,
2008,46-65 J.,West,,,,,,,,,,,,
2008,46-65 J.,East,,,,,,,,,,,,
2008,66 und älter,West,,,,,,,,,,,,
2008,66 und älter,East,,,,,,,,,,,,
2009,17-29 J.,West,,,,,,,,,,,,
2009,17-29 J.,East,,,,,,,,,,,,
2009,30-45 J.,West,,,,,,,,,,,,
2009,30-45 J.,East,,,,,,,,,,,,
2009,46-65 J.,West,,,,,,,,,,,,
2009,46-65 J.,East,,,,,,,,,,,,
2009,66 und älter,West,,,,,,,,,,,,
2009,66 und älter,East,,,,,,,,,,,,
2010,17-29 J.,West,5.159377367617934,5.1280389714344095,5.190715763801459,4.0,5.0,6.0,1.0,7.0,5.0,5.0,5.0,1890.0
2010,17-29 J.,East,5.043939810230608,4.987292688450001,5.100586932011215,4.0,5.0,6.0,1.0,7.0,5.0,4.0,5.0,605.0
2010,30-45 J.,West,5.23489755645504,5.21006775482786,5.259727358082221,4.0,5.0,6.0,1.0,7.0,5.0,4.0,5.0,3151.0
2010,30-45 J.,East,5.28683900375217,5.245203890720497,5.328474116783842,4.0,5.0,6.0,1.0,7.0,5.0,4.0,5.0,939.0
2010,46-65 J.,West,5.202214670987881,5.18108007634836,5.223349265627402,4.0,5.0,6.0,1.0,7.0,5.0,4.0,5.0,4481.0
2010,46-65 J.,East,5.2018545651992065,5.164008420462295,5.239700709936118,4.0,5.0,6.0,1.0,7.0,5.0,4.0,5.0,1513.0
2010,66 und älter,West,5.190459400547533,5.162437637404581,5.218481163690484,4.0,5.0,7.0,1.0,7.0,5.0,4.0,5.0,2913.0
2010,66 und älter,East,5.271155006720002,5.22569613442397,5.3166138790160336,4.0,6.0,7.0,1.0,7.0,6.0,6.0,7.0,1052.0
2011,17-29 J.,West,,,,,,,,,,,,
2011,17-29 J.,East,,,,,,,,,,,,
2011,30-45 J.,West,,,,,,,,,,,,
2011,30-45 J.,East,,,,,,,,,,,,
2011,46-65 J.,West,,,,,,,,,,,,
2011,46-65 J.,East,,,,,,,,,,,,
2011,66 und älter,West,,,,,,,,,,,,
2011,66 und älter,East,,,,,,,,,,,,
2012,17-29 J.,West,,,,,,,,,,,,
2012,17-29 J.,East,,,,,,,,,,,,
2012,30-45 J.,West,,,,,,,,,,,,
2012,30-45 J.,East,,,,,,,,,,,,
2012,46-65 J.,West,,,,,,,,,,,,
2012,46-65 J.,East,,,,,,,,,,,,
2012,66 und älter,West,,,,,,,,,,,,
2012,66 und älter,East,,,,,,,,,,,,
2013,17-29 J.,West,,,,,,,,,,,,
2013,17-29 J.,East,,,,,,,,,,,,
2013,30-45 J.,West,,,,,,,,,,,,
2013,30-45 J.,East,,,,,,,,,,,,
2013,46-65 J.,West,,,,,,,,,,,,
2013,46-65 J.,East,,,,,,,,,,,,
2013,66 und älter,West,,,,,,,,,,,,
2013,66 und älter,East,,,,,,,,,,,,
2014,17-29 J.,West,,,,,,,,,,,,
2014,17-29 J.,East,,,,,,,,,,,,
2014,30-45 J.,West,,,,,,,,,,,,
2014,30-45 J.,East,,,,,,,,,,,,
2014,46-65 J.,West,,,,,,,,,,,,
2014,46-65 J.,East,,,,,,,,,,,,
2014,66 und älter,West,,,,,,,,,,,,
2014,66 und älter,East,,,,,,,,,,,,
2015,17-29 J.,West,5.3353051373122575,5.313512219491616,5.357098055132899,5.0,6.0,6.0,3.5,7.0,6.0,6.0,7.0,3698.0
2015,17-29 J.,East,5.154678934243144,5.099485630898211,5.209872237588077,4.0,5.0,6.0,1.0,7.0,5.0,4.0,5.0,705.0
2015,30-45 J.,West,5.311033059290084,5.294254800259957,5.327811318320211,5.0,6.0,6.0,3.5,7.0,6.0,6.0,7.0,6637.0
2015,30-45 J.,East,5.1933997654744015,5.15729163863162,5.229507892317183,4.0,5.0,6.0,1.0,7.0,5.0,4.0,5.0,1526.0
2015,46-65 J.,West,5.270773719744871,5.253609041115971,5.287938398373771,4.0,6.0,6.0,1.0,7.0,6.0,6.0,6.0,7138.0
2015,46-65 J.,East,5.253895138187181,5.2210976578648935,5.286692618509468,4.0,6.0,6.0,1.0,7.0,6.0,6.0,6.0,1940.0
2015,66 und älter,West,5.313736567631017,5.289600641916526,5.337872493345508,4.0,6.0,7.0,1.0,7.0,6.0,6.0,6.0,3634.0
2015,66 und älter,East,5.275267601920169,5.235287576606983,5.315247627233355,4.0,6.0,6.0,1.0,7.0,6.0,6.0,7.0,1213.0
2016,17-29 J.,West,5.671901086206858,5.619502638076853,5.724299534336862,4.0,7.0,7.0,1.0,7.0,7.0,7.0,8.0,848.0
2016,17-29 J.,East,6.04771790751331,5.925407938550192,6.1700278764764285,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,148.0
2016,30-45 J.,West,5.964973211988961,5.929271001131541,6.000675422846381,5.0,6.0,7.0,2.0,7.0,6.0,5.0,6.0,1270.0
2016,30-45 J.,East,6.537608071962887,6.476917094174395,6.598299049751379,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,249.0
2016,46-65 J.,West,5.604974549670762,5.505901653614103,5.70404744572742,4.822872489345596,7.0,7.0,1.5571812233639908,7.0,7.0,7.0,9.0,347.0
2016,46-65 J.,East,6.872878115551328,6.8024089049567715,6.943347326145884,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,71.0
2016,66 und älter,West,,,,,,,,,,,,
2016,66 und älter,East,,,,,,,,,,,,
2017,17-29 J.,West,6.391426138209098,6.352067137235623,6.430785139182574,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,696.0
2017,17-29 J.,East,6.55801059729604,6.4655612157513485,6.650459978840731,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,101.0
2017,30-45 J.,West,6.26078743144486,6.212612151191641,6.308962711698079,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,660.0
2017,30-45 J.,East,6.175684847636706,6.007655272677402,6.34371442259601,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,78.0
2017,46-65 J.,West,6.602039440676417,6.546229970475082,6.657848910877751,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,240.0
2017,46-65 J.,East,,,,,,,,,,,,
2017,66 und älter,West,,,,,,,,,,,,
2017,66 und älter,East,,,,,,,,,,,,
2018,17-29 J.,West,6.644200055873445,6.570057706951069,6.718342404795822,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,150.0
2018,17-29 J.,East,,,,,,,,,,,,
2018,30-45 J.,West,6.416453749385116,6.307295661961821,6.5256118368084115,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,104.0
2018,30-45 J.,East,,,,,,,,,,,,
2018,46-65 J.,West,5.566751042469154,5.3150349553473815,5.818467129590927,4.7345803533223325,7.0,7.0,1.3364508833058313,7.0,7.0,7.0,9.0,72.0
2018,46-65 J.,East,,,,,,,,,,,,
2018,66 und älter,West,,,,,,,,,,,,
2018,66 und älter,East,,,,,,,,,,,,
2019,17-29 J.,West,5.916985426136876,5.7501784079425935,6.083792444331159,5.0,7.0,7.0,2.0,7.0,7.0,7.0,8.0,83.0
2019,17-29 J.,East,,,,,,,,,,,,
2019,30-45 J.,West,6.2196440536542825,6.099116344119673,6.340171763188892,5.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0249999999999995,93.0
2019,30-45 J.,East,,,,,,,,,,,,
2019,46-65 J.,West,6.4619407360257295,6.336294046418985,6.587587425632474,6.0,7.0,7.0,4.5,7.0,7.0,7.0,8.0,53.0
2019,46-65 J.,East,,,,,,,,,,,,
2019,66 und älter,West,,,,,,,,,,,,
2019,66 und älter,East,,,,,,,,,,,,
2020,17-29 J.,West,5.435448496364832,5.4166767127849615,5.454220279944702,5.0,6.0,6.0,3.5,7.0,6.0,6.0,6.0,4640.0
2020,17-29 J.,East,5.27696365872055,5.227552194559523,5.326375122881577,5.0,5.0,6.0,3.5,7.0,5.0,4.0,5.0,794.0
2020,30-45 J.,West,5.434122334377589,5.418972190032748,5.44927247872243,5.0,6.0,6.0,3.5,7.0,6.0,6.0,6.0,6852.0
2020,30-45 J.,East,5.321547083642324,5.287000404868921,5.3560937624157265,4.0,6.0,6.0,1.0,7.0,6.0,6.0,7.0,1585.0
2020,46-65 J.,West,5.362348447125501,5.347566508776331,5.377130385474671,5.0,6.0,6.0,3.5,7.0,6.0,6.0,6.0,8284.0
2020,46-65 J.,East,5.463692085227363,5.435816710666966,5.49156745978776,5.0,6.0,7.0,2.0,7.0,6.0,6.0,6.0,2188.0
2020,66 und älter,West,5.363189547704562,5.340155531415126,5.3862235639939975,5.0,6.0,6.0,3.5,7.0,6.0,6.0,6.0,3650.0
2020,66 und älter,East,5.270309698518738,5.229228816665176,5.3113905803723,4.0,6.0,6.0,1.0,7.0,6.0,6.0,7.0,1229.0
2021,17-29 J.,West,5.661785617441222,5.4945611942387975,5.829010040643646,5.0,6.0,7.0,2.0,7.0,6.0,5.0,7.0,76.0
2021,17-29 J.,East,,,,,,,,,,,,
2021,30-45 J.,West,6.435465730586057,6.311873718294987,6.559057742877127,6.0,7.0,7.0,4.5,7.0,7.0,7.0,7.0,87.0
2021,30-45 J.,East,,,,,,,,,,,,
2021,46-65 J.,West,6.351298119643208,6.187432098184368,6.515164141102049,6.3373020462969,7.0,7.0,5.34325511574225,7.0,7.0,7.0,7.0,51.0
2021,46-65 J.,East,,,,,,,,,,,,
2021,66 und älter,West,,,,,,,,,,,,
2021,66 und älter,East,,,,,,,,,,,,
