year,hhtyp,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Couple without children,No,0.91560,3449,3807,0.90676,0.92443
2004,Single parent,No,0.96003,651,651,0.94497,0.97509
2004,Couple with children,"Yes, Regularly",0.03347,198,3953,0.02786,0.03908
2004,Couple with children,"Yes, Occasionally",0.02183,95,3953,0.01727,0.02638
2004,Couple with children,No,0.94174,3660,3953,0.93444,0.94904
2004,Multi-generational household,No,0.92495,101,101,0.87331,0.97659
2004,Other Combinations,No,0.95593,102,102,0.91590,0.99596
2005,Single-person household,"Yes, Regularly",0.08779,230,2898,0.07749,0.09810
2005,Single-person household,"Yes, Occasionally",0.05566,144,2898,0.04731,0.06401
2005,Single-person household,No,0.85399,2524,2898,0.84113,0.86684
2005,Couple without children,"Yes, Regularly",0.06046,282,3680,0.05276,0.06816
2005,Couple without children,"Yes, Occasionally",0.03764,144,3680,0.03149,0.04379
2005,Couple without children,No,0.89747,3254,3680,0.88766,0.90727
2005,Single parent,No,0.95298,656,656,0.93677,0.96919
2005,Couple with children,"Yes, Regularly",0.03999,213,3690,0.03366,0.04631
2005,Couple with children,"Yes, Occasionally",0.02140,89,3690,0.01673,0.02607
2005,Couple with children,No,0.93741,3388,3690,0.92960,0.94523
2005,Multi-generational household,No,0.96170,98,98,0.92350,0.99989
2005,Other Combinations,No,0.92383,90,90,0.86872,0.97894
2006,Single-person household,"Yes, Regularly",0.08554,256,3282,0.07597,0.09511
2006,Single-person household,"Yes, Occasionally",0.05421,160,3282,0.04646,0.06195
2006,Single-person household,No,0.85721,2866,3282,0.84524,0.86918
2006,Couple without children,"Yes, Regularly",0.05299,284,4145,0.04617,0.05981
2006,Couple without children,"Yes, Occasionally",0.03582,164,4145,0.03016,0.04148
2006,Couple without children,No,0.90626,3697,4145,0.89739,0.91514
2006,Single parent,No,0.95302,729,729,0.93765,0.96839
2006,Couple with children,"Yes, Regularly",0.03816,203,3828,0.03209,0.04423
2006,Couple with children,"Yes, Occasionally",0.02441,105,3828,0.01952,0.02929
2006,Couple with children,No,0.93430,3520,3828,0.92646,0.94215
2006,Multi-generational household,No,0.92721,98,98,0.87551,0.97891
2006,Other Combinations,No,0.87313,92,92,0.80474,0.94151
2007,Single-person household,"Yes, Regularly",0.09528,258,3098,0.08493,0.10562
2007,Single-person household,"Yes, Occasionally",0.04991,137,3098,0.04224,0.05758
2007,Single-person household,No,0.84901,2703,3098,0.83640,0.86162
2007,Couple without children,"Yes, Regularly",0.06191,298,3865,0.05431,0.06951
2007,Couple without children,"Yes, Occasionally",0.03305,147,3865,0.02741,0.03869
2007,Couple without children,No,0.89952,3420,3865,0.89004,0.90900
2007,Single parent,"Yes, Regularly",0.03963,34,699,0.02516,0.05410
2007,Single parent,No,0.94854,665,699,0.93215,0.96493
2007,Couple with children,"Yes, Regularly",0.04114,202,3559,0.03461,0.04767
2007,Couple with children,"Yes, Occasionally",0.02952,108,3559,0.02396,0.03509
2007,Couple with children,No,0.92193,3249,3559,0.91312,0.93075
2007,Multi-generational household,No,0.96909,86,86,0.93229,1.00588
2007,Other Combinations,No,0.89940,79,79,0.83264,0.96615
2008,Single-person household,"Yes, Regularly",0.08440,225,2973,0.07440,0.09439
2008,Single-person household,"Yes, Occasionally",0.04938,128,2973,0.04159,0.05717
2008,Single-person household,No,0.86360,2620,2973,0.85126,0.87594
2008,Couple without children,"Yes, Regularly",0.05487,258,3712,0.04754,0.06219
2008,Couple without children,"Yes, Occasionally",0.04026,163,3712,0.03394,0.04658
2008,Couple without children,No,0.89556,3291,3712,0.88572,0.90540
2008,Single parent,"Yes, Regularly",0.03165,31,667,0.01835,0.04494
2008,Single parent,No,0.94853,636,667,0.93175,0.96531
2008,Couple with children,"Yes, Regularly",0.03972,175,3253,0.03301,0.04643
2008,Couple with children,"Yes, Occasionally",0.02884,80,3253,0.02309,0.03459
2008,Couple with children,No,0.92378,2998,3253,0.91466,0.93290
2008,Multi-generational household,No,0.97103,75,75,0.93281,1.00924
2008,Other Combinations,No,0.79885,61,61,0.69741,0.90028
2009,Single-person household,"Yes, Regularly",0.08809,223,2807,0.07760,0.09858
2009,Single-person household,"Yes, Occasionally",0.04188,111,2807,0.03447,0.04929
2009,Single-person household,No,0.85218,2473,2807,0.83905,0.86531
2009,Couple without children,"Yes, Regularly",0.07304,291,3519,0.06444,0.08164
2009,Couple without children,"Yes, Occasionally",0.03005,120,3519,0.02441,0.03569
2009,Couple without children,No,0.88179,3108,3519,0.87112,0.89246
2009,Single parent,No,0.92274,583,583,0.90105,0.94443
2009,Couple with children,"Yes, Regularly",0.04212,164,2956,0.03488,0.04936
2009,Couple with children,"Yes, Occasionally",0.02763,81,2956,0.02172,0.03353
2009,Couple with children,No,0.90957,2711,2956,0.89923,0.91991
2009,Multi-generational household,No,0.94094,61,61,0.88129,1.00059
2009,Other Combinations,No,0.83326,60,60,0.73815,0.92838
2010,Single-person household,"Yes, Regularly",0.07539,197,2685,0.06540,0.08538
2010,Single-person household,"Yes, Occasionally",0.03920,90,2685,0.03186,0.04655
2010,Single-person household,No,0.88028,2398,2685,0.86800,0.89256
2010,Couple without children,"Yes, Regularly",0.06471,240,3360,0.05639,0.07303
2010,Couple without children,"Yes, Occasionally",0.02889,105,3360,0.02323,0.03456
2010,Couple without children,No,0.89906,3015,3360,0.88887,0.90925
2010,Single parent,"Yes, Regularly",0.03370,51,1830,0.02543,0.04197
2010,Single parent,No,0.95801,1779,1830,0.94881,0.96720
2010,Couple with children,"Yes, Regularly",0.03759,267,5696,0.03265,0.04253
2010,Couple with children,"Yes, Occasionally",0.01649,87,5696,0.01319,0.01980
2010,Couple with children,No,0.94097,5342,5696,0.93484,0.94709
2010,Multi-generational household,No,0.97621,98,98,0.94588,1.00654
2010,Other Combinations,No,0.92524,60,60,0.85813,0.99235
2011,Single-person household,"Yes, Regularly",0.07596,264,3529,0.06721,0.08470
2011,Single-person household,"Yes, Occasionally",0.03302,106,3529,0.02712,0.03891
2011,Single-person household,No,0.88956,3159,3529,0.87922,0.89991
2011,Couple without children,"Yes, Regularly",0.06466,303,4362,0.05736,0.07196
2011,Couple without children,"Yes, Occasionally",0.02808,127,4362,0.02317,0.03298
2011,Couple without children,No,0.90193,3932,4362,0.89310,0.91076
2011,Single parent,"Yes, Regularly",0.03674,72,2275,0.02901,0.04447
2011,Single parent,No,0.94632,2203,2275,0.93706,0.95558
2011,Couple with children,"Yes, Regularly",0.05431,381,6159,0.04865,0.05997
2011,Couple with children,"Yes, Occasionally",0.01835,99,6159,0.01499,0.02170
2011,Couple with children,No,0.92472,5679,6159,0.91813,0.93131
2011,Multi-generational household,No,0.98668,117,117,0.96582,1.00754
2011,Other Combinations,No,0.92575,92,92,0.87188,0.97961
2012,Single-person household,"Yes, Regularly",0.07099,249,3673,0.06269,0.07930
2012,Single-person household,"Yes, Occasionally",0.03333,114,3673,0.02753,0.03914
2012,Single-person household,No,0.89277,3310,3673,0.88277,0.90278
2012,Couple without children,"Yes, Regularly",0.05927,302,4438,0.05232,0.06622
2012,Couple without children,"Yes, Occasionally",0.02473,119,4438,0.02016,0.02931
2012,Couple without children,No,0.91176,4017,4438,0.90341,0.92011
2012,Single parent,"Yes, Regularly",0.03608,57,2154,0.02821,0.04396
2012,Single parent,No,0.95054,2097,2154,0.94138,0.95970
2012,Couple with children,"Yes, Regularly",0.05409,336,5762,0.04825,0.05993
2012,Couple with children,"Yes, Occasionally",0.01420,85,5762,0.01114,0.01725
2012,Couple with children,No,0.93018,5341,5762,0.92360,0.93676
2012,Multi-generational household,No,0.96038,114,114,0.92441,0.99635
2012,Other Combinations,No,0.94542,90,90,0.89822,0.99261
2013,Single-person household,"Yes, Regularly",0.08547,284,3831,0.07661,0.09432
2013,Single-person household,"Yes, Occasionally",0.03536,115,3831,0.02951,0.04121
2013,Single-person household,No,0.87446,3432,3831,0.86396,0.88495
2013,Couple without children,"Yes, Regularly",0.06514,312,4626,0.05803,0.07226
2013,Couple without children,"Yes, Occasionally",0.02006,105,4626,0.01602,0.02410
2013,Couple without children,No,0.91045,4209,4626,0.90222,0.91868
2013,Single parent,"Yes, Regularly",0.03653,63,2214,0.02871,0.04434
2013,Single parent,No,0.94040,2151,2214,0.93053,0.95026
2013,Couple with children,"Yes, Regularly",0.05883,388,6623,0.05316,0.06450
2013,Couple with children,"Yes, Occasionally",0.01626,97,6623,0.01321,0.01930
2013,Couple with children,No,0.92097,6138,6623,0.91448,0.92747
2013,Multi-generational household,No,0.99391,142,142,0.98107,1.00675
2013,Other Combinations,No,0.94208,342,342,0.91729,0.96687
2014,Single-person household,"Yes, Regularly",0.07980,258,3555,0.07089,0.08871
2014,Single-person household,"Yes, Occasionally",0.03330,98,3555,0.02740,0.03920
2014,Single-person household,No,0.88266,3199,3555,0.87208,0.89324
2014,Couple without children,"Yes, Regularly",0.06340,282,4356,0.05616,0.07063
2014,Couple without children,"Yes, Occasionally",0.02237,106,4356,0.01798,0.02676
2014,Couple without children,No,0.91088,3968,4356,0.90242,0.91934
2014,Single parent,"Yes, Regularly",0.03637,64,1796,0.02771,0.04503
2014,Single parent,No,0.95326,1732,1796,0.94350,0.96303
2014,Couple with children,"Yes, Regularly",0.06463,377,5688,0.05824,0.07102
2014,Couple with children,"Yes, Occasionally",0.01538,83,5688,0.01218,0.01858
2014,Couple with children,No,0.91768,5228,5688,0.91053,0.92482
2014,Multi-generational household,No,0.98044,118,118,0.95535,1.00553
2014,Other Combinations,No,0.95626,248,248,0.93075,0.98176
2015,Single-person household,"Yes, Regularly",0.08743,266,3619,0.07823,0.09664
2015,Single-person household,"Yes, Occasionally",0.03041,90,3619,0.02482,0.03601
2015,Single-person household,No,0.87915,3263,3619,0.86853,0.88977
2015,Couple without children,"Yes, Regularly",0.06313,281,4370,0.05592,0.07035
2015,Couple without children,"Yes, Occasionally",0.02604,95,4370,0.02132,0.03076
2015,Couple without children,No,0.90777,3994,4370,0.89919,0.91635
2015,Single parent,"Yes, Regularly",0.03909,67,1696,0.02986,0.04831
2015,Single parent,No,0.95127,1629,1696,0.94102,0.96152
2015,Couple with children,"Yes, Regularly",0.06259,339,5647,0.05627,0.06891
2015,Couple with children,"Yes, Occasionally",0.01315,67,5647,0.01017,0.01612
2015,Couple with children,No,0.92276,5241,5647,0.91580,0.92973
2015,Multi-generational household,No,0.99542,138,138,0.98412,1.00673
2015,Other Combinations,No,0.96098,242,242,0.93654,0.98543
2016,Single-person household,"Yes, Regularly",0.08393,255,3383,0.07458,0.09327
2016,Single-person household,"Yes, Occasionally",0.02369,72,3383,0.01856,0.02881
2016,Single-person household,No,0.88411,3056,3383,0.87333,0.89490
2016,Couple without children,"Yes, Regularly",0.05642,255,4086,0.04935,0.06350
2016,Couple without children,"Yes, Occasionally",0.01762,75,4086,0.01359,0.02166
2016,Couple without children,No,0.92180,3756,4086,0.91356,0.93003
2016,Single parent,"Yes, Regularly",0.04329,60,1511,0.03302,0.05355
2016,Single parent,No,0.93991,1451,1511,0.92792,0.95189
2016,Couple with children,"Yes, Regularly",0.05682,295,4984,0.05039,0.06325
2016,Couple with children,"Yes, Occasionally",0.01636,71,4984,0.01284,0.01988
2016,Couple with children,No,0.91672,4618,4984,0.90905,0.92440
2016,Multi-generational household,No,0.98193,105,105,0.95633,1.00753
2016,Other Combinations,No,0.91470,189,189,0.87478,0.95463
2017,Single-person household,"Yes, Regularly",0.07944,251,3825,0.07087,0.08802
2017,Single-person household,"Yes, Occasionally",0.02789,90,3825,0.02268,0.03311
2017,Single-person household,No,0.88420,3484,3825,0.87406,0.89435
2017,Couple without children,"Yes, Regularly",0.05603,271,4607,0.04938,0.06267
2017,Couple without children,"Yes, Occasionally",0.02316,94,4607,0.01882,0.02751
2017,Couple without children,No,0.91905,4242,4607,0.91117,0.92693
2017,Single parent,"Yes, Regularly",0.03751,59,1521,0.02795,0.04706
2017,Single parent,No,0.94671,1462,1521,0.93541,0.95800
2017,Couple with children,"Yes, Regularly",0.06070,328,5311,0.05428,0.06713
2017,Couple with children,"Yes, Occasionally",0.01369,55,5311,0.01057,0.01682
2017,Couple with children,No,0.91147,4928,5311,0.90383,0.91911
2017,Multi-generational household,No,0.96838,109,109,0.93538,1.00138
2017,Other Combinations,No,0.93031,251,251,0.89874,0.96187
2018,Single-person household,"Yes, Regularly",0.08825,283,4014,0.07948,0.09703
2018,Single-person household,"Yes, Occasionally",0.02613,89,4014,0.02120,0.03107
2018,Single-person household,No,0.87594,3642,4014,0.86574,0.88614
2018,Couple without children,"Yes, Regularly",0.06755,287,4541,0.06025,0.07485
2018,Couple without children,"Yes, Occasionally",0.01848,81,4541,0.01456,0.02239
2018,Couple without children,No,0.91149,4173,4541,0.90323,0.91975
2018,Single parent,"Yes, Regularly",0.04535,56,1496,0.03481,0.05590
2018,Single parent,No,0.92937,1440,1496,0.91638,0.94236
2018,Couple with children,"Yes, Regularly",0.06912,326,5015,0.06210,0.07614
2018,Couple with children,"Yes, Occasionally",0.01329,71,5015,0.01012,0.01646
2018,Couple with children,No,0.90403,4618,5015,0.89588,0.91218
2018,Multi-generational household,No,0.97169,113,113,0.94097,1.00241
2018,Other Combinations,No,0.92092,219,219,0.88509,0.95674
2019,Single-person household,"Yes, Regularly",0.09183,330,4130,0.08302,0.10063
2019,Single-person household,"Yes, Occasionally",0.02719,109,4130,0.02223,0.03215
2019,Single-person household,No,0.86895,3691,4130,0.85866,0.87924
2019,Couple without children,"Yes, Regularly",0.06372,435,5075,0.05700,0.07044
2019,Couple without children,"Yes, Occasionally",0.02235,136,5075,0.01828,0.02641
2019,Couple without children,No,0.90952,4504,5075,0.90163,0.91741
2019,Single parent,"Yes, Regularly",0.04374,73,1393,0.03300,0.05448
2019,Single parent,No,0.92423,1320,1393,0.91033,0.93813
2019,Couple with children,"Yes, Regularly",0.07827,521,5147,0.07093,0.08561
2019,Couple with children,"Yes, Occasionally",0.01338,99,5147,0.01024,0.01652
2019,Couple with children,No,0.89178,4527,5147,0.88329,0.90027
2019,Multi-generational household,No,0.96509,101,101,0.92912,1.00107
2019,Other Combinations,No,0.92322,206,206,0.88678,0.95967
2020,Single-person household,"Yes, Regularly",0.08226,303,4589,0.07431,0.09021
2020,Single-person household,"Yes, Occasionally",0.02599,91,4589,0.02139,0.03060
2020,Single-person household,No,0.87665,4195,4589,0.86713,0.88616
2020,Couple without children,"Yes, Regularly",0.06594,359,5006,0.05907,0.07282
2020,Couple without children,"Yes, Occasionally",0.01944,101,5006,0.01562,0.02327
2020,Couple without children,No,0.90048,4546,5006,0.89219,0.90877
2020,Single parent,"Yes, Regularly",0.04914,64,1324,0.03749,0.06079
2020,Single parent,No,0.92842,1260,1324,0.91453,0.94231
2020,Couple with children,"Yes, Regularly",0.07332,397,4885,0.06601,0.08063
2020,Couple with children,"Yes, Occasionally",0.01600,108,4885,0.01248,0.01952
2020,Couple with children,No,0.88941,4380,4885,0.88062,0.89821
2020,Multi-generational household,No,0.96455,114,114,0.93046,0.99865
2020,Other Combinations,No,0.91939,285,285,0.88773,0.95105
2021,Single-person household,"Yes, Regularly",0.09556,237,3192,0.08536,0.10576
2021,Single-person household,"Yes, Occasionally",0.03165,85,3192,0.02558,0.03772
2021,Single-person household,No,0.86114,2870,3192,0.84914,0.87314
2021,Couple without children,"Yes, Regularly",0.07313,281,3421,0.06441,0.08186
2021,Couple without children,"Yes, Occasionally",0.02449,90,3421,0.01931,0.02967
2021,Couple without children,No,0.90060,3050,3421,0.89057,0.91062
2021,Single parent,"Yes, Regularly",0.03226,39,880,0.02058,0.04394
2021,Single parent,No,0.93252,841,880,0.91594,0.94910
2021,Couple with children,"Yes, Regularly",0.07646,274,3173,0.06722,0.08571
2021,Couple with children,"Yes, Occasionally",0.01315,57,3173,0.00919,0.01712
2021,Couple with children,No,0.88946,2842,3173,0.87854,0.90037
2021,Multi-generational household,No,0.97154,70,70,0.93231,1.01078
2021,Other Combinations,No,0.90047,244,244,0.86283,0.93811
2022,Single-person household,"Yes, Regularly",0.08698,324,5578,0.07958,0.09438
2022,Single-person household,"Yes, Occasionally",0.02940,126,5578,0.02497,0.03384
2022,Single-person household,No,0.87135,5128,5578,0.86256,0.88014
2022,Couple without children,"Yes, Regularly",0.05970,337,5719,0.05356,0.06584
2022,Couple without children,"Yes, Occasionally",0.03254,135,5719,0.02794,0.03714
2022,Couple without children,No,0.90218,5247,5719,0.89448,0.90988
2022,Single parent,"Yes, Regularly",0.02950,45,1121,0.01959,0.03941
2022,Single parent,No,0.93193,1076,1121,0.91718,0.94668
2022,Couple with children,"Yes, Regularly",0.05435,355,5157,0.04817,0.06054
2022,Couple with children,"Yes, Occasionally",0.01869,117,5157,0.01500,0.02239
2022,Couple with children,No,0.90508,4685,5157,0.89708,0.91308
2022,Multi-generational household,No,0.90289,73,73,0.83450,0.97129
2022,Other Combinations,"Yes, Regularly",0.04339,54,1114,0.03142,0.05536
2022,Other Combinations,"Yes, Occasionally",0.02322,36,1114,0.01438,0.03207
2022,Other Combinations,No,0.91727,1024,1114,0.90109,0.93346
