year,bula_h,hhtyp,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Bavaria,Couple without children,No,0.81297,179,179,0.75569,0.87026
1991,Bavaria,Single parent,No,0.91418,41,41,0.82738,1.00098
1991,Bavaria,Couple with children,No,0.94817,321,321,0.92388,0.97246
1991,Berlin,Single-person household,No,0.79741,72,72,0.70392,0.89090
1991,Berlin,Couple without children,No,0.84661,64,64,0.75762,0.93560
1991,Berlin,Couple with children,No,0.91785,114,114,0.86722,0.96848
1991,Brandenburg,Single-person household,No,0.83393,37,37,0.71236,0.95549
1991,Mecklenburg-Western Pomerania,Couple without children,No,0.98224,46,46,0.94365,1.02083
1991,Mecklenburg-Western Pomerania,Couple with children,No,0.96936,125,125,0.93903,0.99969
1991,Saxony,Single-person household,No,0.88266,76,76,0.80983,0.95550
1991,Saxony,Couple without children,No,0.98353,146,146,0.96281,1.00424
1991,Saxony,Couple with children,No,0.99145,291,291,0.98085,1.00205
1991,Saxony-Anhalt,Single-person household,No,0.90851,49,49,0.82694,0.99007
1991,Saxony-Anhalt,Couple without children,No,0.93091,80,80,0.87498,0.98683
1991,Saxony-Anhalt,Couple with children,No,0.99760,196,196,0.99073,1.00447
1991,Thuringa,Single-person household,No,0.91420,45,45,0.83144,0.99695
1991,Thuringa,Couple with children,No,0.99047,182,182,0.97631,1.00462
1994,Schleswig-Holstein,Single-person household,No,0.83191,33,33,0.70234,0.96148
1994,Schleswig-Holstein,Couple without children,No,0.94582,46,46,0.87968,1.01196
1994,Schleswig-Holstein,Couple with children,No,0.87335,51,51,0.78116,0.96553
1994,Hamburg,Single-person household,No,0.95206,38,38,0.88322,1.02090
1994,Lower Saxony,Single-person household,No,0.75773,94,94,0.67065,0.84481
1994,Lower Saxony,Couple without children,No,0.92254,145,145,0.87888,0.96620
1994,Lower Saxony,Couple with children,No,0.88058,161,161,0.83034,0.93083
1994,North Rhine-Westphalia,Single-person household,"Yes, Regularly",0.17042,36,246,0.12333,0.21750
1994,North Rhine-Westphalia,Single-person household,No,0.72731,210,246,0.67154,0.78308
1994,North Rhine-Westphalia,Couple without children,No,0.84051,284,284,0.79785,0.88317
1994,North Rhine-Westphalia,Single parent,No,0.84575,59,59,0.75279,0.93870
1994,North Rhine-Westphalia,Couple with children,No,0.88026,467,467,0.85079,0.90974
1994,Hesse,Single-person household,No,0.81213,88,88,0.73004,0.89421
1994,Hesse,Couple without children,No,0.81242,121,121,0.74258,0.88227
1994,Hesse,Couple with children,No,0.89899,165,165,0.85287,0.94511
1994,"Rhineland-Palatinate, Saarland",Single-person household,No,0.82773,51,51,0.72306,0.93240
1994,"Rhineland-Palatinate, Saarland",Couple without children,No,0.82572,80,80,0.74206,0.90937
1994,"Rhineland-Palatinate, Saarland",Couple with children,No,0.91108,126,126,0.86118,0.96098
1994,Baden-Wuerttemberg,Single-person household,No,0.80092,130,130,0.73201,0.86983
1994,Baden-Wuerttemberg,Couple without children,No,0.91550,194,194,0.87626,0.95474
1994,Baden-Wuerttemberg,Single parent,No,0.98089,43,43,0.93949,1.02230
1994,Baden-Wuerttemberg,Couple with children,No,0.87308,349,349,0.83811,0.90806
1994,Bavaria,Single-person household,No,0.84589,172,172,0.79178,0.90001
1994,Bavaria,Couple without children,No,0.85502,202,202,0.80634,0.90369
1994,Bavaria,Single parent,No,0.89042,40,40,0.79238,0.98846
1994,Bavaria,Couple with children,No,0.91707,303,303,0.88597,0.94818
1994,Berlin,Single-person household,No,0.76857,75,75,0.67247,0.86466
1994,Berlin,Couple without children,No,0.79917,57,57,0.69424,0.90410
1994,Berlin,Couple with children,No,0.87835,107,107,0.81612,0.94058
1994,Brandenburg,Single-person household,No,0.93812,47,47,0.86849,1.00775
1994,Brandenburg,Couple without children,No,0.94954,81,81,0.90158,0.99751
1994,Brandenburg,Couple with children,No,0.99266,129,129,0.97787,1.00745
1994,Mecklenburg-Western Pomerania,Couple with children,No,0.98288,96,96,0.95680,1.00897
1994,Saxony,Single-person household,No,0.90759,81,81,0.84413,0.97105
1994,Saxony,Couple without children,No,0.95893,154,154,0.92748,0.99037
1994,Saxony,Couple with children,No,0.97683,245,245,0.95795,0.99571
1994,Saxony-Anhalt,Single-person household,No,0.94653,51,51,0.88418,1.00889
1994,Saxony-Anhalt,Couple without children,No,0.98361,95,95,0.95794,1.00928
1994,Saxony-Anhalt,Couple with children,No,0.97991,151,151,0.95746,1.00236
1994,Thuringa,Single-person household,No,0.93598,58,58,0.87244,0.99953
1994,Thuringa,Couple without children,No,0.94427,70,70,0.89015,0.99840
1994,Thuringa,Couple with children,No,0.99767,157,157,0.99011,1.00524
1999,Schleswig-Holstein,Single-person household,No,0.94734,41,41,0.87813,1.01656
1999,Schleswig-Holstein,Couple without children,No,0.94633,53,53,0.88508,1.00759
1999,Schleswig-Holstein,Couple with children,No,0.93117,58,58,0.86545,0.99690
1999,Hamburg,Single-person household,No,0.82476,36,36,0.69881,0.95071
1999,Lower Saxony,Single-person household,No,0.87653,115,115,0.81614,0.93692
1999,Lower Saxony,Couple without children,No,0.90636,181,181,0.86380,0.94892
1999,Lower Saxony,Couple with children,No,0.93231,217,217,0.89881,0.96582
1999,North Rhine-Westphalia,Single-person household,"Yes, Regularly",0.17065,44,304,0.12829,0.21302
1999,North Rhine-Westphalia,Single-person household,No,0.73462,260,304,0.68491,0.78434
1999,North Rhine-Westphalia,Couple without children,"Yes, Regularly",0.11019,36,408,0.07977,0.14061
1999,North Rhine-Westphalia,Couple without children,No,0.83395,372,408,0.79780,0.87011
1999,North Rhine-Westphalia,Single parent,No,0.86232,67,67,0.77919,0.94545
1999,North Rhine-Westphalia,Couple with children,No,0.90764,523,523,0.88280,0.93248
1999,Hesse,Single-person household,No,0.81888,78,78,0.73286,0.90490
1999,Hesse,Couple without children,No,0.84194,145,145,0.78235,0.90152
1999,Hesse,Couple with children,No,0.90794,168,168,0.86409,0.95179
1999,"Rhineland-Palatinate, Saarland",Single-person household,No,0.91749,71,71,0.85303,0.98194
1999,"Rhineland-Palatinate, Saarland",Couple without children,No,0.81447,106,106,0.74011,0.88882
1999,"Rhineland-Palatinate, Saarland",Couple with children,No,0.94528,146,146,0.90826,0.98230
1999,Baden-Wuerttemberg,Single-person household,No,0.84488,185,185,0.79257,0.89719
1999,Baden-Wuerttemberg,Couple without children,No,0.91212,203,203,0.87308,0.95116
1999,Baden-Wuerttemberg,Single parent,No,0.98113,59,59,0.94611,1.01615
1999,Baden-Wuerttemberg,Couple with children,No,0.93531,358,358,0.90979,0.96083
1999,Bavaria,Single-person household,No,0.85375,181,181,0.80213,0.90537
1999,Bavaria,Couple without children,No,0.87554,263,263,0.83557,0.91551
1999,Bavaria,Single parent,No,0.90969,53,53,0.83178,0.98759
1999,Bavaria,Couple with children,No,0.90027,335,335,0.86814,0.93241
1999,Berlin,Single-person household,No,0.89666,100,100,0.83670,0.95663
1999,Berlin,Couple without children,No,0.90651,76,76,0.84063,0.97240
1999,Berlin,Couple with children,No,0.90302,85,85,0.83973,0.96630
1999,Brandenburg,Single-person household,No,0.95743,64,64,0.90758,1.00728
1999,Brandenburg,Couple without children,No,0.98766,97,97,0.96557,1.00974
1999,Brandenburg,Couple with children,No,0.97665,108,108,0.94804,1.00526
1999,Mecklenburg-Western Pomerania,Single-person household,No,0.97075,45,45,0.92096,1.02054
1999,Mecklenburg-Western Pomerania,Couple with children,No,0.96020,77,77,0.91626,1.00415
1999,Saxony,Single-person household,No,0.91959,108,108,0.86807,0.97112
1999,Saxony,Couple without children,No,0.97852,190,190,0.95785,0.99919
1999,Saxony,Couple with children,No,0.96543,220,220,0.94124,0.98963
1999,Saxony-Anhalt,Single-person household,No,0.96319,76,76,0.92057,1.00580
1999,Saxony-Anhalt,Couple without children,No,0.97246,119,119,0.94293,1.00199
1999,Saxony-Anhalt,Couple with children,No,0.99425,121,121,0.98073,1.00778
1999,Thuringa,Single-person household,No,0.91324,65,65,0.84427,0.98220
1999,Thuringa,Couple without children,No,0.98044,97,97,0.95273,1.00814
1999,Thuringa,Couple with children,No,0.98179,145,145,0.95996,1.00363
2000,Schleswig-Holstein,Single-person household,No,0.89879,96,96,0.83814,0.95944
2000,Schleswig-Holstein,Couple without children,No,0.94012,133,133,0.89965,0.98060
2000,Schleswig-Holstein,Couple with children,No,0.90615,111,111,0.85166,0.96065
2000,Hamburg,Single-person household,No,0.91534,79,79,0.85356,0.97712
2000,Hamburg,Couple without children,No,0.91649,45,45,0.83475,0.99824
2000,Hamburg,Couple with children,No,0.88091,40,40,0.77925,0.98256
2000,Lower Saxony,Single-person household,No,0.85176,219,219,0.80459,0.89893
2000,Lower Saxony,Couple without children,No,0.90318,312,312,0.87031,0.93605
2000,Lower Saxony,Single parent,No,0.90625,51,51,0.82546,0.98705
2000,Lower Saxony,Couple with children,No,0.91152,360,360,0.88214,0.94089
2000,Bremen,Single-person household,No,0.81419,42,42,0.69513,0.93325
2000,North Rhine-Westphalia,Single-person household,"Yes, Regularly",0.13869,85,652,0.11214,0.16524
2000,North Rhine-Westphalia,Single-person household,No,0.80198,567,652,0.77137,0.83259
2000,North Rhine-Westphalia,Couple without children,"Yes, Regularly",0.07843,64,845,0.06029,0.09657
2000,North Rhine-Westphalia,Couple without children,No,0.87362,781,845,0.85120,0.89603
2000,North Rhine-Westphalia,Single parent,No,0.92878,132,132,0.88474,0.97283
2000,North Rhine-Westphalia,Couple with children,"Yes, Regularly",0.06693,53,959,0.05110,0.08275
2000,North Rhine-Westphalia,Couple with children,No,0.89640,906,959,0.87710,0.91569
2000,Hesse,Single-person household,No,0.85190,183,183,0.80029,0.90350
2000,Hesse,Couple without children,No,0.86337,257,257,0.82130,0.90545
2000,Hesse,Single parent,No,0.96680,44,44,0.91325,1.02035
2000,Hesse,Couple with children,No,0.93163,304,304,0.90321,0.96005
2000,"Rhineland-Palatinate, Saarland",Single-person household,No,0.82260,151,151,0.76147,0.88374
2000,"Rhineland-Palatinate, Saarland",Couple without children,No,0.85464,195,195,0.80505,0.90424
2000,"Rhineland-Palatinate, Saarland",Single parent,No,0.88967,47,47,0.79913,0.98021
2000,"Rhineland-Palatinate, Saarland",Couple with children,No,0.94852,282,282,0.92269,0.97436
2000,Baden-Wuerttemberg,Single-person household,No,0.85901,303,303,0.81975,0.89826
2000,Baden-Wuerttemberg,Couple without children,No,0.91508,393,393,0.88748,0.94268
2000,Baden-Wuerttemberg,Single parent,No,0.91686,83,83,0.85711,0.97662
2000,Baden-Wuerttemberg,Couple with children,No,0.93170,594,594,0.91140,0.95200
2000,Bavaria,Single-person household,No,0.86897,398,398,0.83577,0.90216
2000,Bavaria,Couple without children,No,0.89446,489,489,0.86719,0.92172
2000,Bavaria,Single parent,No,0.92371,98,98,0.87088,0.97654
2000,Bavaria,Couple with children,"Yes, Regularly",0.05985,33,636,0.04140,0.07829
2000,Bavaria,Couple with children,No,0.91245,603,636,0.89047,0.93444
2000,Berlin,Single-person household,No,0.90940,183,183,0.86769,0.95110
2000,Berlin,Couple without children,No,0.91676,112,112,0.86537,0.96815
2000,Berlin,Single parent,No,0.97778,51,51,0.93692,1.01864
2000,Berlin,Couple with children,No,0.96954,127,127,0.93953,0.99954
2000,Brandenburg,Single-person household,No,0.92923,128,128,0.88462,0.97383
2000,Brandenburg,Couple without children,No,0.98524,163,163,0.96667,1.00381
2000,Brandenburg,Couple with children,No,0.98256,180,180,0.96339,1.00174
2000,Mecklenburg-Western Pomerania,Single-person household,No,0.93403,85,85,0.88094,0.98711
2000,Mecklenburg-Western Pomerania,Couple without children,No,0.97046,92,92,0.93566,1.00525
2000,Mecklenburg-Western Pomerania,Couple with children,No,0.96076,100,100,0.92252,0.99901
2000,Saxony,Single-person household,No,0.92732,206,206,0.89178,0.96286
2000,Saxony,Couple without children,No,0.98248,293,293,0.96744,0.99753
2000,Saxony,Single parent,No,0.97490,49,49,0.93065,1.01915
2000,Saxony,Couple with children,No,0.97137,331,331,0.95338,0.98936
2000,Saxony-Anhalt,Single-person household,No,0.96456,110,110,0.92986,0.99927
2000,Saxony-Anhalt,Couple without children,No,0.97903,197,197,0.95898,0.99909
2000,Saxony-Anhalt,Couple with children,No,0.98965,179,179,0.97478,1.00452
2000,Thuringa,Single-person household,No,0.90731,118,118,0.85476,0.95986
2000,Thuringa,Couple without children,No,0.98698,155,155,0.96908,1.00488
2000,Thuringa,Single parent,No,0.94181,38,38,0.86637,1.01724
2000,Thuringa,Couple with children,No,0.99301,195,195,0.98128,1.00473
2001,Schleswig-Holstein,Single-person household,No,0.84548,79,79,0.76526,0.92569
2001,Schleswig-Holstein,Couple without children,No,0.88598,114,114,0.82738,0.94458
2001,Schleswig-Holstein,Couple with children,No,0.92187,101,101,0.86926,0.97447
2001,Hamburg,Single-person household,No,0.89033,80,80,0.82142,0.95924
2001,Hamburg,Couple without children,No,0.91970,38,38,0.83214,1.00727
2001,Hamburg,Couple with children,No,0.81240,32,32,0.67497,0.94983
2001,Lower Saxony,Single-person household,No,0.88979,184,184,0.84442,0.93516
2001,Lower Saxony,Couple without children,No,0.88029,274,274,0.84178,0.91880
2001,Lower Saxony,Single parent,No,0.93006,49,49,0.85791,1.00221
2001,Lower Saxony,Couple with children,No,0.92122,340,340,0.89254,0.94989
2001,Bremen,Single-person household,No,0.78040,33,33,0.63696,0.92383
2001,North Rhine-Westphalia,Single-person household,"Yes, Regularly",0.14819,76,602,0.11978,0.17660
2001,North Rhine-Westphalia,Single-person household,"Yes, Occasionally",0.06718,39,602,0.04717,0.08720
2001,North Rhine-Westphalia,Single-person household,No,0.78228,487,602,0.74929,0.81528
2001,North Rhine-Westphalia,Couple without children,"Yes, Regularly",0.07416,52,788,0.05585,0.09247
2001,North Rhine-Westphalia,Couple without children,"Yes, Occasionally",0.05395,37,788,0.03817,0.06974
2001,North Rhine-Westphalia,Couple without children,No,0.85989,699,788,0.83564,0.88414
2001,North Rhine-Westphalia,Single parent,No,0.95070,124,124,0.91244,0.98896
2001,North Rhine-Westphalia,Couple with children,"Yes, Regularly",0.07243,56,873,0.05523,0.08964
2001,North Rhine-Westphalia,Couple with children,No,0.90071,817,873,0.88086,0.92056
2001,Hesse,Single-person household,No,0.85629,156,156,0.80106,0.91151
2001,Hesse,Couple without children,No,0.83925,219,219,0.79049,0.88801
2001,Hesse,Single parent,No,0.98271,37,37,0.94012,1.02529
2001,Hesse,Couple with children,No,0.91107,269,269,0.87699,0.94515
2001,"Rhineland-Palatinate, Saarland",Single-person household,No,0.82267,135,135,0.75800,0.88734
2001,"Rhineland-Palatinate, Saarland",Couple without children,No,0.84773,176,176,0.79449,0.90096
2001,"Rhineland-Palatinate, Saarland",Single parent,No,0.85356,40,40,0.74259,0.96452
2001,"Rhineland-Palatinate, Saarland",Couple with children,No,0.94365,265,265,0.91584,0.97147
2001,Baden-Wuerttemberg,Single-person household,No,0.86726,287,287,0.82794,0.90658
2001,Baden-Wuerttemberg,Couple without children,No,0.89082,333,333,0.85728,0.92437
2001,Baden-Wuerttemberg,Single parent,No,0.97499,77,77,0.93989,1.01010
2001,Baden-Wuerttemberg,Couple with children,No,0.93962,525,525,0.91922,0.96001
2001,Bavaria,Single-person household,No,0.85146,362,362,0.81478,0.88815
2001,Bavaria,Couple without children,No,0.89329,425,425,0.86390,0.92268
2001,Bavaria,Single parent,No,0.85386,96,96,0.78282,0.92489
2001,Bavaria,Couple with children,"Yes, Regularly",0.05773,31,564,0.03847,0.07700
2001,Bavaria,Couple with children,No,0.90845,533,564,0.88463,0.93228
2001,Berlin,Single-person household,No,0.88461,161,161,0.83510,0.93411
2001,Berlin,Couple without children,No,0.87320,103,103,0.80862,0.93778
2001,Berlin,Single parent,No,0.95635,43,43,0.89456,1.01814
2001,Berlin,Couple with children,No,0.93751,124,124,0.89473,0.98028
2001,Brandenburg,Single-person household,No,0.88952,108,108,0.83012,0.94892
2001,Brandenburg,Couple without children,No,0.99132,170,170,0.97734,1.00531
2001,Brandenburg,Couple with children,No,0.99155,165,165,0.97754,1.00556
2001,Mecklenburg-Western Pomerania,Single-person household,No,0.93546,82,82,0.88195,0.98897
2001,Mecklenburg-Western Pomerania,Couple with children,No,0.96612,84,84,0.92720,1.00504
2001,Saxony,Single-person household,No,0.90175,181,181,0.85827,0.94524
2001,Saxony,Couple without children,No,0.97831,284,284,0.96134,0.99528
2001,Saxony,Single parent,No,0.98462,44,44,0.94783,1.02140
2001,Saxony,Couple with children,No,0.96256,294,294,0.94083,0.98430
2001,Saxony-Anhalt,Single-person household,No,0.96638,104,104,0.93158,1.00119
2001,Saxony-Anhalt,Couple without children,No,0.97916,181,181,0.95829,1.00003
2001,Saxony-Anhalt,Couple with children,No,0.98279,167,167,0.96301,1.00258
2001,Thuringa,Single-person household,No,0.90512,113,113,0.85085,0.95939
2001,Thuringa,Couple without children,No,0.97112,146,146,0.94386,0.99838
2001,Thuringa,Single parent,No,0.97668,36,36,0.92667,1.02668
2001,Thuringa,Couple with children,No,0.98190,174,174,0.96203,1.00177
2002,Schleswig-Holstein,Single-person household,No,0.88343,88,88,0.81600,0.95086
2002,Schleswig-Holstein,Couple without children,No,0.90766,116,116,0.85474,0.96057
2002,Schleswig-Holstein,Couple with children,No,0.91584,112,112,0.86419,0.96749
2002,Hamburg,Single-person household,No,0.95134,76,76,0.90265,1.00004
2002,Hamburg,Couple without children,No,0.90959,46,46,0.82580,0.99338
2002,Hamburg,Couple with children,No,0.92149,45,45,0.84201,1.00097
2002,Lower Saxony,Single-person household,No,0.85005,185,185,0.79846,0.90163
2002,Lower Saxony,Couple without children,"Yes, Regularly",0.06623,32,323,0.03907,0.09340
2002,Lower Saxony,Couple without children,No,0.90781,291,323,0.87621,0.93941
2002,Lower Saxony,Single parent,No,0.94977,59,59,0.89356,1.00598
2002,Lower Saxony,Couple with children,No,0.94836,353,353,0.92524,0.97148
2002,North Rhine-Westphalia,Single-person household,"Yes, Regularly",0.14552,89,589,0.11702,0.17403
2002,North Rhine-Westphalia,Single-person household,No,0.80030,500,589,0.76799,0.83261
2002,North Rhine-Westphalia,Couple without children,"Yes, Regularly",0.07485,80,862,0.05727,0.09243
2002,North Rhine-Westphalia,Couple without children,"Yes, Occasionally",0.03778,36,862,0.02505,0.05052
2002,North Rhine-Westphalia,Couple without children,No,0.88737,746,862,0.86625,0.90848
2002,North Rhine-Westphalia,Single parent,No,0.92249,114,114,0.87319,0.97179
2002,North Rhine-Westphalia,Couple with children,"Yes, Regularly",0.05014,80,901,0.03588,0.06439
2002,North Rhine-Westphalia,Couple with children,No,0.92236,821,901,0.90488,0.93984
2002,Hesse,Single-person household,No,0.82952,159,159,0.77088,0.88816
2002,Hesse,Couple without children,"Yes, Regularly",0.09215,36,280,0.05821,0.12609
2002,Hesse,Couple without children,No,0.87435,244,280,0.83545,0.91324
2002,Hesse,Single parent,No,0.97092,34,34,0.91359,1.02825
2002,Hesse,Couple with children,"Yes, Regularly",0.06224,32,310,0.03531,0.08918
2002,Hesse,Couple with children,No,0.88605,278,310,0.85062,0.92148
2002,"Rhineland-Palatinate, Saarland",Single-person household,No,0.84322,142,142,0.78320,0.90323
2002,"Rhineland-Palatinate, Saarland",Couple without children,No,0.89733,190,190,0.85406,0.94060
2002,"Rhineland-Palatinate, Saarland",Single parent,No,0.94085,47,47,0.87267,1.00902
2002,"Rhineland-Palatinate, Saarland",Couple with children,No,0.95554,256,256,0.93024,0.98084
2002,Baden-Wuerttemberg,Single-person household,No,0.87715,277,277,0.83843,0.91588
2002,Baden-Wuerttemberg,Couple without children,No,0.91566,387,387,0.88794,0.94338
2002,Baden-Wuerttemberg,Single parent,No,0.96968,74,74,0.93034,1.00901
2002,Baden-Wuerttemberg,Couple with children,No,0.94845,545,545,0.92986,0.96703
2002,Bavaria,Single-person household,No,0.86533,339,339,0.82893,0.90172
2002,Bavaria,Couple without children,"Yes, Regularly",0.05445,46,510,0.03473,0.07416
2002,Bavaria,Couple without children,No,0.89660,464,510,0.87015,0.92306
2002,Bavaria,Single parent,No,0.96669,107,107,0.93252,1.00085
2002,Bavaria,Couple with children,"Yes, Regularly",0.04187,46,622,0.02612,0.05763
2002,Bavaria,Couple with children,No,0.93562,576,622,0.91631,0.95492
2002,Berlin,Single-person household,No,0.85729,167,167,0.80408,0.91050
2002,Berlin,Couple without children,No,0.92233,115,115,0.87320,0.97147
2002,Berlin,Single parent,No,0.96411,38,38,0.90418,1.02405
2002,Berlin,Couple with children,No,0.95495,120,120,0.91768,0.99222
2002,Brandenburg,Single-person household,No,0.91939,112,112,0.86875,0.97004
2002,Brandenburg,Couple without children,No,0.98672,174,174,0.96967,1.00378
2002,Brandenburg,Couple with children,No,0.99575,157,157,0.98554,1.00596
2002,Mecklenburg-Western Pomerania,Single-person household,No,0.95368,73,73,0.90513,1.00223
2002,Mecklenburg-Western Pomerania,Couple without children,No,0.94443,88,88,0.89628,0.99257
2002,Mecklenburg-Western Pomerania,Couple with children,No,0.96768,83,83,0.92941,1.00596
2002,Saxony,Single-person household,No,0.91861,185,185,0.87910,0.95812
2002,Saxony,Couple without children,No,0.97047,282,282,0.95068,0.99026
2002,Saxony,Single parent,No,0.98564,45,45,0.95049,1.02079
2002,Saxony,Couple with children,No,0.97340,288,288,0.95478,0.99201
2002,Saxony-Anhalt,Single-person household,No,0.94996,116,116,0.91011,0.98981
2002,Saxony-Anhalt,Couple without children,No,0.98091,173,173,0.96046,1.00136
2002,Saxony-Anhalt,Single parent,No,0.99393,31,31,0.96615,1.02172
2002,Saxony-Anhalt,Couple with children,No,0.98873,163,163,0.97248,1.00499
2002,Thuringa,Single-person household,No,0.89010,112,112,0.83191,0.94828
2002,Thuringa,Couple without children,No,0.97260,140,140,0.94546,0.99974
2002,Thuringa,Couple with children,No,0.98662,182,182,0.96988,1.00336
2003,Schleswig-Holstein,Single-person household,No,0.82744,77,77,0.74248,0.91239
2003,Schleswig-Holstein,Couple without children,No,0.88536,113,113,0.82635,0.94436
2003,Schleswig-Holstein,Couple with children,No,0.89079,98,98,0.82872,0.95286
2003,Hamburg,Single-person household,No,0.90499,65,65,0.83314,0.97683
2003,Hamburg,Couple without children,No,0.91770,44,44,0.83556,0.99984
2003,Hamburg,Couple with children,No,0.92927,40,40,0.84880,1.00973
2003,Lower Saxony,Single-person household,No,0.83611,181,181,0.78203,0.89019
2003,Lower Saxony,Couple without children,No,0.87866,270,270,0.83965,0.91768
2003,Lower Saxony,Single parent,No,0.95149,58,58,0.89572,1.00727
2003,Lower Saxony,Couple with children,No,0.94671,339,339,0.92277,0.97066
2003,North Rhine-Westphalia,Single-person household,"Yes, Regularly",0.14388,83,621,0.11625,0.17151
2003,North Rhine-Westphalia,Single-person household,"Yes, Occasionally",0.05149,32,621,0.03410,0.06889
2003,North Rhine-Westphalia,Single-person household,No,0.80462,506,621,0.77341,0.83583
2003,North Rhine-Westphalia,Couple without children,"Yes, Regularly",0.07999,82,818,0.06139,0.09859
2003,North Rhine-Westphalia,Couple without children,"Yes, Occasionally",0.03400,35,818,0.02158,0.04643
2003,North Rhine-Westphalia,Couple without children,No,0.88096,701,818,0.85876,0.90317
2003,North Rhine-Westphalia,Single parent,No,0.92224,122,122,0.87453,0.96996
2003,North Rhine-Westphalia,Couple with children,"Yes, Regularly",0.05620,75,847,0.04068,0.07172
2003,North Rhine-Westphalia,Couple with children,No,0.90730,772,847,0.88776,0.92684
2003,Hesse,Single-person household,No,0.88095,160,160,0.83061,0.93129
2003,Hesse,Couple without children,"Yes, Regularly",0.11316,34,270,0.07531,0.15102
2003,Hesse,Couple without children,No,0.83661,236,270,0.79243,0.88079
2003,Hesse,Single parent,No,0.97955,31,31,0.92891,1.03020
2003,Hesse,Couple with children,No,0.88020,251,251,0.83995,0.92045
2003,"Rhineland-Palatinate, Saarland",Single-person household,No,0.82692,148,148,0.76576,0.88807
2003,"Rhineland-Palatinate, Saarland",Couple without children,No,0.84877,185,185,0.79700,0.90054
2003,"Rhineland-Palatinate, Saarland",Single parent,No,0.94493,46,46,0.87827,1.01158
2003,"Rhineland-Palatinate, Saarland",Couple with children,No,0.95804,237,237,0.93246,0.98362
2003,Baden-Wuerttemberg,Single-person household,No,0.88078,279,279,0.84269,0.91888
2003,Baden-Wuerttemberg,Couple without children,"Yes, Regularly",0.06697,31,399,0.04241,0.09153
2003,Baden-Wuerttemberg,Couple without children,No,0.90151,368,399,0.87224,0.93079
2003,Baden-Wuerttemberg,Single parent,No,0.96075,80,80,0.91792,1.00357
2003,Baden-Wuerttemberg,Couple with children,"Yes, Regularly",0.04022,31,535,0.02356,0.05689
2003,Baden-Wuerttemberg,Couple with children,No,0.92767,504,535,0.90570,0.94964
2003,Bavaria,Single-person household,No,0.85695,335,335,0.81940,0.89450
2003,Bavaria,Couple without children,"Yes, Regularly",0.06296,42,499,0.04163,0.08429
2003,Bavaria,Couple without children,No,0.91391,457,499,0.88927,0.93854
2003,Bavaria,Single parent,No,0.91543,97,97,0.85977,0.97109
2003,Bavaria,Couple with children,"Yes, Regularly",0.04860,53,593,0.03128,0.06592
2003,Bavaria,Couple with children,No,0.93044,540,593,0.90995,0.95093
2003,Berlin,Single-person household,No,0.86289,170,170,0.81103,0.91475
2003,Berlin,Couple without children,No,0.89994,110,110,0.84360,0.95627
2003,Berlin,Single parent,No,0.92439,36,36,0.83681,1.01198
2003,Berlin,Couple with children,No,0.91847,117,117,0.86867,0.96827
2003,Brandenburg,Single-person household,No,0.91597,109,109,0.86365,0.96830
2003,Brandenburg,Couple without children,No,0.98271,177,177,0.96345,1.00197
2003,Brandenburg,Couple with children,No,0.98727,152,152,0.96940,1.00515
2003,Mecklenburg-Western Pomerania,Single-person household,No,0.90843,68,68,0.83937,0.97749
