year,pgisced97,plh0111,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Upper Secondary Level,Unimportant,0.24108,2470,10693,0.23297,0.24919
2004,Post-secondary Non-tertiary Level,Very important,0.03333,33,1152,0.02296,0.04370
2004,Post-secondary Non-tertiary Level,Important,0.25832,291,1152,0.23304,0.28361
2004,Post-secondary Non-tertiary Level,Less important,0.52652,619,1152,0.49768,0.55537
2004,Post-secondary Non-tertiary Level,Unimportant,0.17515,209,1152,0.15319,0.19710
2004,First Stage of Tertiary Education,Very important,0.02409,36,1630,0.01664,0.03153
2004,First Stage of Tertiary Education,Important,0.27179,424,1630,0.25018,0.29339
2004,First Stage of Tertiary Education,Less important,0.54078,914,1630,0.51658,0.56498
2004,First Stage of Tertiary Education,Unimportant,0.15343,256,1630,0.13593,0.17093
2004,Second Stage of Tertiary Education,Very important,0.04739,214,4277,0.04102,0.05375
2004,Second Stage of Tertiary Education,Important,0.34884,1501,4277,0.33456,0.36313
2004,Second Stage of Tertiary Education,Less important,0.49027,2143,4277,0.47529,0.50526
2004,Second Stage of Tertiary Education,Unimportant,0.10763,419,4277,0.09834,0.11692
2008,Pre-primary Level,Important,0.13924,87,340,0.10239,0.17610
2008,Pre-primary Level,Less important,0.30674,174,340,0.25765,0.35583
2008,Pre-primary Level,Unimportant,0.12647,79,340,0.09108,0.16185
2008,Primary Level,Less important,0.19387,39,166,0.13355,0.25419
2008,Primary Level,Unimportant,0.68145,127,166,0.61035,0.75254
2008,Lower Secondary Level,Very important,0.01643,31,1990,0.01085,0.02202
2008,Lower Secondary Level,Important,0.10162,207,1990,0.08834,0.11490
2008,Lower Secondary Level,Less important,0.37048,774,1990,0.34926,0.39171
2008,Lower Secondary Level,Unimportant,0.47348,978,1990,0.45154,0.49542
2008,Upper Secondary Level,Very important,0.01277,133,9630,0.01053,0.01502
2008,Upper Secondary Level,Important,0.13622,1339,9630,0.12937,0.14307
2008,Upper Secondary Level,Less important,0.48319,4769,9630,0.47321,0.49317
2008,Upper Secondary Level,Unimportant,0.35168,3389,9630,0.34214,0.36121
2008,Post-secondary Non-tertiary Level,Important,0.20086,209,1069,0.17683,0.22489
2008,Post-secondary Non-tertiary Level,Less important,0.51356,571,1069,0.48358,0.54354
2008,Post-secondary Non-tertiary Level,Unimportant,0.25839,289,1069,0.23213,0.28464
2008,First Stage of Tertiary Education,Important,0.20712,295,1394,0.18584,0.22841
2008,First Stage of Tertiary Education,Less important,0.51623,753,1394,0.48999,0.54247
2008,First Stage of Tertiary Education,Unimportant,0.26025,346,1394,0.23721,0.28329
2008,Second Stage of Tertiary Education,Very important,0.03459,151,4176,0.02905,0.04014
2008,Second Stage of Tertiary Education,Important,0.28195,1267,4176,0.26831,0.29560
2008,Second Stage of Tertiary Education,Less important,0.49955,2084,4176,0.48438,0.51472
2008,Second Stage of Tertiary Education,Unimportant,0.17784,674,4176,0.16624,0.18943
2012,Pre-primary Level,Very important,0.05054,42,469,0.03069,0.07038
2012,Pre-primary Level,Important,0.16104,162,469,0.12774,0.19434
2012,Pre-primary Level,Less important,0.29755,229,469,0.25613,0.33897
2012,Pre-primary Level,Unimportant,0.05049,36,469,0.03065,0.07033
2012,Primary Level,Important,0.10674,49,374,0.07541,0.13808
2012,Primary Level,Less important,0.41067,168,374,0.36074,0.46059
2012,Primary Level,Unimportant,0.44787,157,374,0.39741,0.49834
2012,Lower Secondary Level,Very important,0.02570,94,2874,0.01992,0.03149
2012,Lower Secondary Level,Important,0.18290,567,2874,0.16876,0.19703
2012,Lower Secondary Level,Less important,0.43214,1351,2874,0.41402,0.45025
2012,Lower Secondary Level,Unimportant,0.32839,862,2874,0.31122,0.34556
2012,Upper Secondary Level,Very important,0.02844,413,13479,0.02563,0.03124
2012,Upper Secondary Level,Important,0.24649,3393,13479,0.23921,0.25377
2012,Upper Secondary Level,Less important,0.50923,6942,13479,0.50079,0.51767
2012,Upper Secondary Level,Unimportant,0.20755,2731,13479,0.20071,0.21440
2012,Post-secondary Non-tertiary Level,Very important,0.03419,66,1959,0.02614,0.04223
2012,Post-secondary Non-tertiary Level,Important,0.31375,647,1959,0.29319,0.33430
2012,Post-secondary Non-tertiary Level,Less important,0.48687,961,1959,0.46473,0.50901
2012,Post-secondary Non-tertiary Level,Unimportant,0.15741,285,1959,0.14127,0.17354
2012,First Stage of Tertiary Education,Very important,0.03188,76,1802,0.02377,0.04000
2012,First Stage of Tertiary Education,Important,0.28526,536,1802,0.26441,0.30611
2012,First Stage of Tertiary Education,Less important,0.51841,940,1802,0.49533,0.54148
2012,First Stage of Tertiary Education,Unimportant,0.15818,250,1802,0.14132,0.17503
2012,Second Stage of Tertiary Education,Very important,0.05531,369,6133,0.04959,0.06103
2012,Second Stage of Tertiary Education,Important,0.37934,2494,6133,0.36720,0.39149
2012,Second Stage of Tertiary Education,Less important,0.47006,2811,6133,0.45757,0.48255
2012,Second Stage of Tertiary Education,Unimportant,0.09132,459,6133,0.08411,0.09853
2016,Pre-primary Level,Very important,0.03821,40,336,0.01768,0.05874
2016,Pre-primary Level,Important,0.19445,132,336,0.15207,0.23684
2016,Pre-primary Level,Less important,0.21332,133,336,0.16945,0.25719
2016,Pre-primary Level,Unimportant,0.04239,31,336,0.02082,0.06397
2016,Primary Level,Important,0.13348,65,385,0.09947,0.16750
2016,Primary Level,Less important,0.36376,176,385,0.31564,0.41188
2016,Primary Level,Unimportant,0.34602,144,385,0.29844,0.39360
2016,Lower Secondary Level,Very important,0.02292,87,2566,0.01713,0.02871
2016,Lower Secondary Level,Important,0.19434,542,2566,0.17902,0.20965
2016,Lower Secondary Level,Less important,0.45837,1201,2566,0.43909,0.47765
2016,Lower Secondary Level,Unimportant,0.28039,736,2566,0.26300,0.29777
2016,Upper Secondary Level,Very important,0.03277,402,10957,0.02943,0.03610
2016,Upper Secondary Level,Important,0.25277,2782,10957,0.24463,0.26091
2016,Upper Secondary Level,Less important,0.50666,5586,10957,0.49730,0.51602
2016,Upper Secondary Level,Unimportant,0.20102,2187,10957,0.19352,0.20853
2016,Post-secondary Non-tertiary Level,Very important,0.04605,79,2012,0.03689,0.05521
2016,Post-secondary Non-tertiary Level,Important,0.27377,595,2012,0.25428,0.29326
2016,Post-secondary Non-tertiary Level,Less important,0.51288,1003,2012,0.49103,0.53473
2016,Post-secondary Non-tertiary Level,Unimportant,0.16104,335,2012,0.14498,0.17711
2016,First Stage of Tertiary Education,Very important,0.03492,64,1403,0.02531,0.04453
2016,First Stage of Tertiary Education,Important,0.28697,440,1403,0.26329,0.31065
2016,First Stage of Tertiary Education,Less important,0.54692,727,1403,0.52086,0.57298
2016,First Stage of Tertiary Education,Unimportant,0.12920,172,1403,0.11165,0.14676
2016,Second Stage of Tertiary Education,Very important,0.06064,365,5889,0.05454,0.06674
2016,Second Stage of Tertiary Education,Important,0.40525,2384,5889,0.39271,0.41779
2016,Second Stage of Tertiary Education,Less important,0.43756,2632,5889,0.42488,0.45023
2016,Second Stage of Tertiary Education,Unimportant,0.08610,508,5889,0.07893,0.09326
2021,Pre-primary Level,Important,0.21383,79,142,0.14615,0.28150
2021,Pre-primary Level,Less important,0.15724,63,142,0.09715,0.21733
2021,Primary Level,Important,0.17177,41,191,0.11814,0.22540
2021,Primary Level,Less important,0.19336,69,191,0.13720,0.24951
2021,Primary Level,Unimportant,0.31288,81,191,0.24695,0.37881
2021,Lower Secondary Level,Very important,0.03735,71,1368,0.02730,0.04740
2021,Lower Secondary Level,Important,0.23153,356,1368,0.20917,0.25390
2021,Lower Secondary Level,Less important,0.43229,645,1368,0.40603,0.45855
2021,Lower Secondary Level,Unimportant,0.24346,296,1368,0.22071,0.26621
2021,Upper Secondary Level,Very important,0.04593,349,6929,0.04100,0.05086
2021,Upper Secondary Level,Important,0.29276,2170,6929,0.28204,0.30347
2021,Upper Secondary Level,Less important,0.49572,3342,6929,0.48394,0.50749
2021,Upper Secondary Level,Unimportant,0.15377,1068,6929,0.14528,0.16227
2021,Post-secondary Non-tertiary Level,Very important,0.06399,95,1530,0.05173,0.07626
2021,Post-secondary Non-tertiary Level,Important,0.34349,549,1530,0.31968,0.36729
2021,Post-secondary Non-tertiary Level,Less important,0.48523,707,1530,0.46018,0.51029
2021,Post-secondary Non-tertiary Level,Unimportant,0.10316,179,1530,0.08791,0.11840
2021,First Stage of Tertiary Education,Very important,0.05115,65,998,0.03747,0.06482
2021,First Stage of Tertiary Education,Important,0.33565,368,998,0.30634,0.36496
2021,First Stage of Tertiary Education,Less important,0.47117,457,998,0.44019,0.50216
2021,First Stage of Tertiary Education,Unimportant,0.13024,108,998,0.10935,0.15114
2021,Second Stage of Tertiary Education,Very important,0.08204,470,5297,0.07465,0.08943
2021,Second Stage of Tertiary Education,Important,0.43240,2417,5297,0.41906,0.44574
2021,Second Stage of Tertiary Education,Less important,0.39130,2029,5297,0.37816,0.40445
2021,Second Stage of Tertiary Education,Unimportant,0.08309,381,5297,0.07566,0.09052
