year,age_gr,pgisced97,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.06159,109,1988,0.05102,0.07216
2011,46-65 y.,Second Stage of Tertiary Education,No,0.89200,1879,1988,0.87835,0.90565
2011,66 and older,Primary Level,No,0.73854,46,46,0.61014,0.86693
2011,66 and older,Lower Secondary Level,Yes,0.25264,199,818,0.22285,0.28244
2011,66 and older,Lower Secondary Level,No,0.74570,619,818,0.71584,0.77556
2011,66 and older,Upper Secondary Level,Yes,0.24661,661,2639,0.23016,0.26306
2011,66 and older,Upper Secondary Level,No,0.75286,1978,2639,0.73640,0.76932
2011,66 and older,Post-secondary Non-tertiary Level,No,0.75738,99,99,0.67251,0.84226
2011,66 and older,First Stage of Tertiary Education,Yes,0.27559,105,378,0.23049,0.32069
2011,66 and older,First Stage of Tertiary Education,No,0.72352,273,378,0.67837,0.76866
2011,66 and older,Second Stage of Tertiary Education,Yes,0.25957,264,1087,0.23350,0.28565
2011,66 and older,Second Stage of Tertiary Education,No,0.73960,823,1087,0.71350,0.76570
2013,17-29 y.,Pre-primary Level,No,0.37756,259,259,0.31841,0.43671
2013,17-29 y.,Primary Level,No,0.47229,32,32,0.29655,0.64803
2013,17-29 y.,Lower Secondary Level,No,0.55626,375,375,0.50591,0.60661
2013,17-29 y.,Upper Secondary Level,No,0.77061,1108,1108,0.74584,0.79538
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.80769,162,162,0.74681,0.86857
2013,17-29 y.,First Stage of Tertiary Education,No,0.90236,44,44,0.81364,0.99108
2013,17-29 y.,Second Stage of Tertiary Education,No,0.82301,303,303,0.77997,0.86606
2013,30-45 y.,Primary Level,No,0.38387,51,51,0.24907,0.51868
2013,30-45 y.,Lower Secondary Level,No,0.50919,274,274,0.44989,0.56849
2013,30-45 y.,Upper Secondary Level,Yes,0.01758,52,1895,0.01166,0.02350
2013,30-45 y.,Upper Secondary Level,No,0.67258,1843,1895,0.65144,0.69371
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.64434,405,405,0.59766,0.69102
2013,30-45 y.,First Stage of Tertiary Education,No,0.82066,296,296,0.77688,0.86444
2013,30-45 y.,Second Stage of Tertiary Education,No,0.70471,1103,1103,0.67778,0.73164
2013,46-65 y.,Primary Level,No,0.52209,53,53,0.38632,0.65785
2013,46-65 y.,Lower Secondary Level,Yes,0.08860,48,464,0.06272,0.11449
2013,46-65 y.,Lower Secondary Level,No,0.72053,416,464,0.67965,0.76140
2013,46-65 y.,Upper Secondary Level,Yes,0.08729,350,3856,0.07838,0.09620
2013,46-65 y.,Upper Secondary Level,No,0.84538,3506,3856,0.83396,0.85679
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.76059,388,388,0.71808,0.80311
2013,46-65 y.,First Stage of Tertiary Education,Yes,0.04205,40,634,0.02641,0.05769
2013,46-65 y.,First Stage of Tertiary Education,No,0.89232,594,634,0.86817,0.91647
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.05401,108,1894,0.04382,0.06419
2013,46-65 y.,Second Stage of Tertiary Education,No,0.85263,1786,1894,0.83666,0.86860
2013,66 and older,Primary Level,No,0.71265,35,35,0.56054,0.86476
2013,66 and older,Lower Secondary Level,Yes,0.28073,199,725,0.24800,0.31347
2013,66 and older,Lower Secondary Level,No,0.70923,526,725,0.67615,0.74230
2013,66 and older,Upper Secondary Level,Yes,0.25245,639,2534,0.23553,0.26937
2013,66 and older,Upper Secondary Level,No,0.74413,1895,2534,0.72714,0.76112
2013,66 and older,Post-secondary Non-tertiary Level,Yes,0.28644,34,117,0.20417,0.36871
2013,66 and older,Post-secondary Non-tertiary Level,No,0.69016,83,117,0.60601,0.77432
2013,66 and older,First Stage of Tertiary Education,Yes,0.30939,103,346,0.26061,0.35817
2013,66 and older,First Stage of Tertiary Education,No,0.69010,243,346,0.64130,0.73890
2013,66 and older,Second Stage of Tertiary Education,Yes,0.26914,277,1149,0.24348,0.29479
2013,66 and older,Second Stage of Tertiary Education,No,0.72223,872,1149,0.69632,0.74814
2015,17-29 y.,Pre-primary Level,No,0.51893,347,347,0.46628,0.57157
2015,17-29 y.,Primary Level,No,0.77026,77,77,0.67568,0.86483
2015,17-29 y.,Lower Secondary Level,No,0.84978,770,770,0.82453,0.87503
2015,17-29 y.,Upper Secondary Level,No,0.94352,1566,1566,0.93208,0.95495
2015,17-29 y.,Post-secondary Non-tertiary Level,No,0.90691,217,217,0.86816,0.94566
2015,17-29 y.,First Stage of Tertiary Education,No,0.98364,60,60,0.95126,1.01601
2015,17-29 y.,Second Stage of Tertiary Education,No,0.87562,359,359,0.84143,0.90980
2015,30-45 y.,Primary Level,No,0.80638,149,149,0.74272,0.87004
2015,30-45 y.,Lower Secondary Level,No,0.90156,614,614,0.87798,0.92515
2015,30-45 y.,Upper Secondary Level,Yes,0.02158,62,3216,0.01656,0.02660
2015,30-45 y.,Upper Secondary Level,No,0.95238,3154,3216,0.94502,0.95974
2015,30-45 y.,Post-secondary Non-tertiary Level,No,0.95735,893,893,0.94409,0.97061
2015,30-45 y.,First Stage of Tertiary Education,No,0.97545,380,380,0.95988,0.99103
2015,30-45 y.,Second Stage of Tertiary Education,No,0.91648,1976,1976,0.90428,0.92868
2015,46-65 y.,Primary Level,No,0.75397,113,113,0.67420,0.83373
2015,46-65 y.,Lower Secondary Level,Yes,0.09898,63,611,0.07528,0.12268
2015,46-65 y.,Lower Secondary Level,No,0.88563,548,611,0.86038,0.91089
2015,46-65 y.,Upper Secondary Level,Yes,0.08873,347,4327,0.08026,0.09721
2015,46-65 y.,Upper Secondary Level,No,0.90434,3980,4327,0.89557,0.91310
2015,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.03909,31,693,0.02465,0.05353
2015,46-65 y.,Post-secondary Non-tertiary Level,No,0.94230,662,693,0.92493,0.95968
2015,46-65 y.,First Stage of Tertiary Education,Yes,0.07662,63,739,0.05743,0.09581
2015,46-65 y.,First Stage of Tertiary Education,No,0.92237,676,739,0.90307,0.94168
2015,46-65 y.,Second Stage of Tertiary Education,Yes,0.05433,112,2333,0.04513,0.06353
2015,46-65 y.,Second Stage of Tertiary Education,No,0.93902,2221,2333,0.92931,0.94873
2015,66 and older,Primary Level,No,0.89376,32,32,0.78528,1.00223
2015,66 and older,Lower Secondary Level,Yes,0.26938,171,647,0.23516,0.30359
2015,66 and older,Lower Secondary Level,No,0.73019,476,647,0.69596,0.76442
2015,66 and older,Upper Secondary Level,Yes,0.26393,670,2523,0.24673,0.28114
2015,66 and older,Upper Secondary Level,No,0.73582,1853,2523,0.71861,0.75303
2015,66 and older,Post-secondary Non-tertiary Level,Yes,0.20417,31,135,0.13592,0.27242
2015,66 and older,Post-secondary Non-tertiary Level,No,0.79583,104,135,0.72758,0.86408
2015,66 and older,First Stage of Tertiary Education,Yes,0.30975,98,340,0.26052,0.35897
2015,66 and older,First Stage of Tertiary Education,No,0.69025,242,340,0.64103,0.73948
2015,66 and older,Second Stage of Tertiary Education,Yes,0.26200,286,1178,0.23688,0.28712
2015,66 and older,Second Stage of Tertiary Education,No,0.73536,892,1178,0.71015,0.76056
2017,17-29 y.,Pre-primary Level,No,0.54291,407,407,0.49445,0.59137
2017,17-29 y.,Primary Level,No,0.61126,73,73,0.49866,0.72386
2017,17-29 y.,Lower Secondary Level,No,0.88091,769,769,0.85800,0.90382
2017,17-29 y.,Upper Secondary Level,No,0.97230,1766,1766,0.96465,0.97996
2017,17-29 y.,Post-secondary Non-tertiary Level,No,0.97632,307,307,0.95928,0.99335
2017,17-29 y.,Second Stage of Tertiary Education,No,0.97433,471,471,0.96003,0.98863
2017,30-45 y.,Primary Level,No,0.82079,170,170,0.76297,0.87862
2017,30-45 y.,Lower Secondary Level,No,0.93403,635,635,0.91471,0.95336
2017,30-45 y.,Upper Secondary Level,Yes,0.02458,69,2931,0.01897,0.03019
2017,30-45 y.,Upper Secondary Level,No,0.97052,2862,2931,0.96440,0.97665
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.97283,897,897,0.96218,0.98347
2017,30-45 y.,First Stage of Tertiary Education,No,0.98745,341,341,0.97562,0.99928
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.01424,34,2159,0.00924,0.01924
2017,30-45 y.,Second Stage of Tertiary Education,No,0.97809,2125,2159,0.97192,0.98427
2017,46-65 y.,Primary Level,No,0.83758,133,133,0.77466,0.90050
2017,46-65 y.,Lower Secondary Level,Yes,0.09865,70,701,0.07656,0.12074
2017,46-65 y.,Lower Secondary Level,No,0.89786,631,701,0.87542,0.92029
2017,46-65 y.,Upper Secondary Level,Yes,0.08495,378,4798,0.07706,0.09284
2017,46-65 y.,Upper Secondary Level,No,0.91433,4420,4798,0.90641,0.92225
2017,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.07684,59,853,0.05896,0.09473
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.92186,794,853,0.90383,0.93988
2017,46-65 y.,First Stage of Tertiary Education,Yes,0.07980,64,786,0.06084,0.09875
2017,46-65 y.,First Stage of Tertiary Education,No,0.92020,722,786,0.90125,0.93916
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.05940,127,2629,0.05037,0.06844
2017,46-65 y.,Second Stage of Tertiary Education,No,0.93820,2502,2629,0.92899,0.94741
2017,66 and older,Primary Level,No,0.83337,37,37,0.71165,0.95510
2017,66 and older,Lower Secondary Level,Yes,0.23663,148,605,0.20274,0.27053
2017,66 and older,Lower Secondary Level,No,0.76299,457,605,0.72907,0.79690
2017,66 and older,Upper Secondary Level,Yes,0.25249,630,2548,0.23562,0.26936
2017,66 and older,Upper Secondary Level,No,0.74750,1918,2548,0.73063,0.76437
2017,66 and older,Post-secondary Non-tertiary Level,Yes,0.28044,31,138,0.20522,0.35566
2017,66 and older,Post-secondary Non-tertiary Level,No,0.71956,107,138,0.64434,0.79478
2017,66 and older,First Stage of Tertiary Education,Yes,0.25025,94,342,0.20428,0.29623
2017,66 and older,First Stage of Tertiary Education,No,0.74975,248,342,0.70377,0.79572
2017,66 and older,Second Stage of Tertiary Education,Yes,0.25508,301,1255,0.23096,0.27921
2017,66 and older,Second Stage of Tertiary Education,No,0.74456,954,1255,0.72042,0.76869
2019,17-29 y.,Pre-primary Level,No,0.59548,330,330,0.54245,0.64852
2019,17-29 y.,Primary Level,No,0.62614,72,72,0.51360,0.73869
2019,17-29 y.,Lower Secondary Level,No,0.83713,680,680,0.80936,0.86491
2019,17-29 y.,Upper Secondary Level,No,0.97407,1527,1527,0.96609,0.98204
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.95258,278,278,0.92755,0.97761
2019,17-29 y.,First Stage of Tertiary Education,No,0.99459,62,62,0.97617,1.01300
2019,17-29 y.,Second Stage of Tertiary Education,No,0.97600,446,446,0.96178,0.99022
2019,30-45 y.,Primary Level,No,0.80018,138,138,0.73322,0.86714
2019,30-45 y.,Lower Secondary Level,No,0.92136,506,506,0.89788,0.94484
2019,30-45 y.,Upper Secondary Level,Yes,0.02831,71,2367,0.02163,0.03500
2019,30-45 y.,Upper Secondary Level,No,0.96481,2296,2367,0.95738,0.97223
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.98115,772,772,0.97155,0.99075
2019,30-45 y.,First Stage of Tertiary Education,No,0.99145,349,349,0.98177,1.00112
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.01006,31,2029,0.00572,0.01440
2019,30-45 y.,Second Stage of Tertiary Education,No,0.98070,1998,2029,0.97471,0.98669
2019,46-65 y.,Primary Level,No,0.83261,116,116,0.76438,0.90084
2019,46-65 y.,Lower Secondary Level,Yes,0.11362,60,653,0.08926,0.13798
2019,46-65 y.,Lower Secondary Level,No,0.88104,593,653,0.85619,0.90589
2019,46-65 y.,Upper Secondary Level,Yes,0.09958,411,4650,0.09097,0.10819
2019,46-65 y.,Upper Secondary Level,No,0.89941,4239,4650,0.89076,0.90805
2019,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.05253,60,939,0.03825,0.06681
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.94630,879,939,0.93187,0.96072
2019,46-65 y.,First Stage of Tertiary Education,Yes,0.08800,70,869,0.06916,0.10685
2019,46-65 y.,First Stage of Tertiary Education,No,0.91200,799,869,0.89315,0.93084
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.05737,157,3102,0.04918,0.06555
2019,46-65 y.,Second Stage of Tertiary Education,No,0.94054,2945,3102,0.93221,0.94886
2019,66 and older,Lower Secondary Level,Yes,0.25906,145,549,0.22237,0.29574
2019,66 and older,Lower Secondary Level,No,0.74084,404,549,0.70415,0.77753
2019,66 and older,Upper Secondary Level,Yes,0.26674,662,2569,0.24964,0.28385
2019,66 and older,Upper Secondary Level,No,0.73317,1907,2569,0.71606,0.75027
2019,66 and older,Post-secondary Non-tertiary Level,Yes,0.15947,35,164,0.10327,0.21568
2019,66 and older,Post-secondary Non-tertiary Level,No,0.84041,129,164,0.78419,0.89663
2019,66 and older,First Stage of Tertiary Education,Yes,0.28588,112,382,0.24051,0.33125
2019,66 and older,First Stage of Tertiary Education,No,0.71412,270,382,0.66875,0.75949
2019,66 and older,Second Stage of Tertiary Education,Yes,0.25140,348,1447,0.22904,0.27376
2019,66 and older,Second Stage of Tertiary Education,No,0.74842,1099,1447,0.72605,0.77078
2021,17-29 y.,Pre-primary Level,No,0.50567,184,184,0.43323,0.57811
2021,17-29 y.,Primary Level,No,0.88264,212,212,0.83921,0.92607
2021,17-29 y.,Lower Secondary Level,No,0.87936,533,533,0.85168,0.90703
2021,17-29 y.,Upper Secondary Level,No,0.96214,1159,1159,0.95115,0.97313
2021,17-29 y.,Post-secondary Non-tertiary Level,No,0.94750,232,232,0.91874,0.97626
2021,17-29 y.,Second Stage of Tertiary Education,No,0.98175,514,514,0.97017,0.99333
2021,30-45 y.,Primary Level,No,0.81564,449,449,0.77973,0.85155
2021,30-45 y.,Lower Secondary Level,No,0.91887,462,462,0.89394,0.94379
2021,30-45 y.,Upper Secondary Level,Yes,0.02774,54,1529,0.01951,0.03598
2021,30-45 y.,Upper Secondary Level,No,0.95325,1475,1529,0.94266,0.96383
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.96943,529,529,0.95474,0.98411
2021,30-45 y.,First Stage of Tertiary Education,No,0.98651,189,189,0.97002,1.00300
2021,30-45 y.,Second Stage of Tertiary Education,No,0.97873,1714,1714,0.97190,0.98556
2021,46-65 y.,Primary Level,Yes,0.16602,31,225,0.11729,0.21475
2021,46-65 y.,Primary Level,No,0.81009,194,225,0.75873,0.86146
2021,46-65 y.,Lower Secondary Level,Yes,0.11831,50,419,0.08735,0.14927
2021,46-65 y.,Lower Secondary Level,No,0.87567,369,419,0.84404,0.90730
2021,46-65 y.,Upper Secondary Level,Yes,0.09272,250,2882,0.08213,0.10331
2021,46-65 y.,Upper Secondary Level,No,0.89705,2632,2882,0.88596,0.90815
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.08558,54,687,0.06465,0.10651
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.90995,633,687,0.88853,0.93137
2021,46-65 y.,First Stage of Tertiary Education,Yes,0.09739,44,506,0.07153,0.12325
2021,46-65 y.,First Stage of Tertiary Education,No,0.89598,462,506,0.86935,0.92260
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.06646,136,2275,0.05623,0.07670
2021,46-65 y.,Second Stage of Tertiary Education,No,0.92314,2139,2275,0.91220,0.93409
2021,66 and older,Lower Secondary Level,Yes,0.35543,98,306,0.30171,0.40915
2021,66 and older,Lower Secondary Level,No,0.64076,208,306,0.58691,0.69460
2021,66 and older,Upper Secondary Level,Yes,0.27699,442,1709,0.25577,0.29821
2021,66 and older,Upper Secondary Level,No,0.71577,1267,1709,0.69438,0.73716
2021,66 and older,Post-secondary Non-tertiary Level,No,0.76727,92,92,0.68044,0.85409
2021,66 and older,First Stage of Tertiary Education,Yes,0.27823,83,259,0.22355,0.33291
2021,66 and older,First Stage of Tertiary Education,No,0.70729,176,259,0.65177,0.76281
2021,66 and older,Second Stage of Tertiary Education,Yes,0.24731,264,1102,0.22182,0.27279
2021,66 and older,Second Stage of Tertiary Education,No,0.73998,838,1102,0.71407,0.76589
