year,age_gr,regtyp,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,Urban regions,Yes,0.01751,76,4817,0.01380,0.02121
2015,30-45 y.,Urban regions,No,0.92853,4741,4817,0.92125,0.93580
2015,30-45 y.,Rural regions,Yes,0.01678,47,2539,0.01178,0.02177
2015,30-45 y.,Rural regions,No,0.95233,2492,2539,0.94404,0.96062
2015,46-65 y.,Urban regions,Yes,0.08108,398,5633,0.07395,0.08821
2015,46-65 y.,Urban regions,No,0.90985,5235,5633,0.90237,0.91733
2015,46-65 y.,Rural regions,Yes,0.07548,239,3245,0.06639,0.08457
2015,46-65 y.,Rural regions,No,0.91706,3006,3245,0.90756,0.92655
2015,66 and older,Urban regions,Yes,0.26051,808,3087,0.24503,0.27600
2015,66 and older,Urban regions,No,0.73867,2279,3087,0.72317,0.75418
2015,66 and older,Rural regions,Yes,0.27135,464,1796,0.25078,0.29192
2015,66 and older,Rural regions,No,0.72718,1332,1796,0.70657,0.74778
2017,17-29 y.,Urban regions,Yes,0.00822,31,2939,0.00495,0.01148
2017,17-29 y.,Urban regions,No,0.90166,2908,2939,0.89090,0.91243
2017,17-29 y.,Rural regions,No,0.90287,1399,1399,0.88735,0.91839
2017,30-45 y.,Urban regions,Yes,0.02260,92,4831,0.01841,0.02679
2017,30-45 y.,Urban regions,No,0.96707,4739,4831,0.96204,0.97210
2017,30-45 y.,Rural regions,Yes,0.02537,61,2426,0.01911,0.03162
2017,30-45 y.,Rural regions,No,0.96373,2365,2426,0.95629,0.97117
2017,46-65 y.,Urban regions,Yes,0.07738,440,6274,0.07077,0.08400
2017,46-65 y.,Urban regions,No,0.92016,5834,6274,0.91346,0.92687
2017,46-65 y.,Rural regions,Yes,0.08390,281,3699,0.07497,0.09284
2017,46-65 y.,Rural regions,No,0.91420,3418,3699,0.90518,0.92323
2017,66 and older,Urban regions,Yes,0.24789,748,3103,0.23269,0.26308
2017,66 and older,Urban regions,No,0.75172,2355,3103,0.73651,0.76692
2017,66 and older,Rural regions,Yes,0.25921,472,1856,0.23927,0.27915
2017,66 and older,Rural regions,No,0.74064,1384,1856,0.72069,0.76058
2019,17-29 y.,Urban regions,Yes,0.01382,35,2565,0.00930,0.01834
2019,17-29 y.,Urban regions,No,0.90019,2530,2565,0.88858,0.91179
2019,17-29 y.,Rural regions,No,0.86493,1143,1143,0.84510,0.88475
2019,30-45 y.,Urban regions,Yes,0.01741,81,4053,0.01338,0.02143
2019,30-45 y.,Urban regions,No,0.96749,3972,4053,0.96203,0.97296
2019,30-45 y.,Rural regions,Yes,0.02910,62,2078,0.02187,0.03633
2019,30-45 y.,Rural regions,No,0.95751,2016,2078,0.94884,0.96619
2019,46-65 y.,Urban regions,Yes,0.08428,473,6526,0.07754,0.09102
2019,46-65 y.,Urban regions,No,0.91240,6053,6526,0.90554,0.91926
2019,46-65 y.,Rural regions,Yes,0.08784,281,3697,0.07872,0.09697
2019,46-65 y.,Rural regions,No,0.91019,3416,3697,0.90097,0.91940
2019,66 and older,Urban regions,Yes,0.24928,810,3221,0.23434,0.26422
2019,66 and older,Urban regions,No,0.75043,2411,3221,0.73548,0.76538
2019,66 and older,Rural regions,Yes,0.27886,483,1872,0.25854,0.29918
2019,66 and older,Rural regions,No,0.72082,1389,1872,0.70049,0.74114
2021,17-29 y.,Urban regions,Yes,0.01779,34,2319,0.01241,0.02317
2021,17-29 y.,Urban regions,No,0.91092,2285,2319,0.89933,0.92252
2021,17-29 y.,Rural regions,No,0.89672,847,847,0.87621,0.91723
2021,30-45 y.,Urban regions,Yes,0.02618,85,3663,0.02101,0.03136
2021,30-45 y.,Urban regions,No,0.96161,3578,3663,0.95538,0.96783
2021,30-45 y.,Rural regions,Yes,0.01789,44,1544,0.01127,0.02450
2021,30-45 y.,Rural regions,No,0.95751,1500,1544,0.94745,0.96757
2021,46-65 y.,Urban regions,Yes,0.08677,388,4772,0.07878,0.09476
2021,46-65 y.,Urban regions,No,0.90417,4384,4772,0.89581,0.91252
2021,46-65 y.,Rural regions,Yes,0.09504,204,2443,0.08341,0.10668
2021,46-65 y.,Rural regions,No,0.89553,2239,2443,0.88340,0.90766
2021,66 and older,Urban regions,Yes,0.27341,578,2242,0.25496,0.29186
2021,66 and older,Urban regions,No,0.71785,1664,2242,0.69922,0.73648
2021,66 and older,Rural regions,Yes,0.28490,353,1321,0.26055,0.30925
2021,66 and older,Rural regions,No,0.70725,968,1321,0.68270,0.73180
