"hgeqpinsul","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Ja","2015","Rheinland-Pfalz,Saarland","4","267","0.52468674576556","0.481764105511502","0.567609386019617"
"Ja","2015","Rheinland-Pfalz,Saarland","5","321","0.644418415804003","0.602418209860782","0.686418621747225"
"Ja","2015","Sachsen-Anhalt","1","143","0.613027688597326","0.55493169281047","0.671123684384183"
"Ja","2015","Sachsen-Anhalt","2","99","0.503048382222614","0.439791992298288","0.56630477214694"
"Ja","2015","Sachsen-Anhalt","3","201","0.651721067637846","0.596697806146373","0.70674432912932"
"Ja","2015","Sachsen-Anhalt","4","192","0.73412323761894","0.680728938115532","0.787517537122348"
"Ja","2015","Sachsen-Anhalt","5","150","0.789331355684766","0.731651109604939","0.847011601764593"
"Ja","2015","Sachsen","1","126","0.343940260104854","0.288791105119704","0.399089415090004"
"Ja","2015","Sachsen","2","255","0.575111215425868","0.528922561580745","0.621299869270991"
"Ja","2015","Sachsen","3","352","0.556103340466686","0.514879382949716","0.597327297983657"
"Ja","2015","Sachsen","4","385","0.717950029147263","0.680512106917951","0.755387951376575"
"Ja","2015","Sachsen","5","220","0.656082211351229","0.602508581750517","0.709655840951941"
"Ja","2015","Schleswig-Holstein","1","120","0.426704551491268","0.363999572722256","0.489409530260281"
"Ja","2015","Schleswig-Holstein","2","144","0.682386468978061","0.621007914594515","0.743765023361606"
"Ja","2015","Schleswig-Holstein","3","168","0.560609237004345","0.50085334412301","0.620365129885681"
"Ja","2015","Schleswig-Holstein","4","209","0.691651783940733","0.639567213067775","0.743736354813692"
"Ja","2015","Schleswig-Holstein","5","239","0.68700203441881","0.635711994636426","0.738292074201195"
"Ja","2015","Thueringen","1","122","0.513212596476818","0.449171540891474","0.577253652062162"
"Ja","2015","Thueringen","2","176","0.613264311952278","0.554406896387943","0.672121727516614"
"Ja","2015","Thueringen","3","193","0.583346238200259","0.528989247659774","0.637703228740743"
"Ja","2015","Thueringen","4","226","0.669354432028373","0.618596894357313","0.720111969699434"
"Ja","2015","Thueringen","5","132","0.793193780110156","0.732841110160716","0.853546450059596"
"Nein","2015","Baden-Wuerttemberg","1","309","0.578671899208143","0.535901872647166","0.621441925769119"
"Nein","2015","Baden-Wuerttemberg","2","391","0.589067460319508","0.551097860803483","0.627037059835533"
"Nein","2015","Baden-Wuerttemberg","3","383","0.475739348347164","0.443450801235475","0.508027895458853"
"Nein","2015","Baden-Wuerttemberg","4","479","0.411390866794496","0.385053368331147","0.437728365257846"
"Nein","2015","Baden-Wuerttemberg","5","491","0.369067534935404","0.344951034745726","0.393184035125081"
"Nein","2015","Bayern","1","511","0.645366180143152","0.611663007341244","0.679069352945061"
"Nein","2015","Bayern","2","573","0.59172323697944","0.562258953652163","0.621187520306717"
"Nein","2015","Bayern","3","661","0.470979366088445","0.444332852694239","0.497625879482651"
"Nein","2015","Bayern","4","754","0.47532149032997","0.451441518322555","0.499201462337384"
"Nein","2015","Bayern","5","590","0.334424859925379","0.312445791509798","0.35640392834096"
"Nein","2015","Berlin","1","149","0.624043600942465","0.564476366078238","0.683610835806691"
"Nein","2015","Berlin","2","132","0.451004718216137","0.387385400305142","0.514624036127132"
"Nein","2015","Berlin","3","122","0.418307079864141","0.356539647923121","0.48007451180516"
"Nein","2015","Berlin","4","131","0.376639340277085","0.323797325846743","0.429481354707427"
"Nein","2015","Berlin","5","146","0.4081443635355","0.355434771698954","0.460853955372045"
"Nein","2015","Brandenburg","1","136","0.508028030109612","0.450188978945152","0.565867081274072"
"Nein","2015","Brandenburg","2","155","0.55416017999457","0.498285070857578","0.610035289131562"
"Nein","2015","Brandenburg","3","97","0.367117172647984","0.309938933951717","0.424295411344252"
"Nein","2015","Brandenburg","4","105","0.334064384447502","0.281389457453614","0.38673931144139"
"Nein","2015","Brandenburg","5","44","0.195015509052627","0.145402749845287","0.244628268259967"
"Nein","2015","Bremen","1","59","0.717089318467443","0.615825897720495","0.818352739214391"
"Nein","2015","Bremen","2","45","0.571549519346715","0.449354060808525","0.693744977884904"
"Nein","2015","Bremen","3","","","",""
"Nein","2015","Bremen","4","34","0.673592816336054","0.542303729219538","0.80488190345257"
"Nein","2015","Bremen","5","","","",""
"Nein","2015","Hamburg","1","61","0.633637819675134","0.535715322600341","0.731560316749927"
"Nein","2015","Hamburg","2","70","0.79474261361382","0.715581710830647","0.873903516396993"
"Nein","2015","Hamburg","3","83","0.60109485642003","0.519690618510496","0.682499094329563"
"Nein","2015","Hamburg","4","83","0.565635133449548","0.486046602145138","0.645223664753958"
"Nein","2015","Hamburg","5","92","0.491030133466158","0.423735525369002","0.558324741563314"
"Nein","2015","Hessen","1","338","0.795479622000104","0.757222087706463","0.833737156293745"
"Nein","2015","Hessen","2","287","0.601739831016721","0.557715871248775","0.645763790784667"
"Nein","2015","Hessen","3","244","0.459782815887582","0.418505196442344","0.501060435332821"
"Nein","2015","Hessen","4","265","0.470396559993932","0.431390666055438","0.509402453932427"
"Nein","2015","Hessen","5","301","0.426309354338546","0.392501820011989","0.460116888665103"
"Nein","2015","Mecklenburg-Vorpommern","1","77","0.535497682719725","0.458933257035519","0.612062108403931"
"Nein","2015","Mecklenburg-Vorpommern","2","44","0.309778397465017","0.236509068540678","0.383047726389355"
"Nein","2015","Mecklenburg-Vorpommern","3","","","",""
"Nein","2015","Mecklenburg-Vorpommern","4","37","0.171065312533421","0.115273534657139","0.226857090409703"
"Nein","2015","Mecklenburg-Vorpommern","5","","","",""
"Nein","2015","Niedersachsen","1","429","0.632493903865954","0.597543689139445","0.667444118592463"
"Nein","2015","Niedersachsen","2","325","0.422871061956102","0.387034439641854","0.45870768427035"
"Nein","2015","Niedersachsen","3","210","0.378985322157622","0.341889283633364","0.416081360681881"
"Nein","2015","Niedersachsen","4","285","0.362960804767472","0.332039830050592","0.393881779484352"
"Nein","2015","Niedersachsen","5","206","0.229148367682061","0.20179642172794","0.256500313636183"
"Nein","2015","Nordrhein-Westfalen","1","1034","0.624078047040184","0.600225278198604","0.647930815881763"
"Nein","2015","Nordrhein-Westfalen","2","838","0.565928501375759","0.541286044658954","0.590570958092565"
"Nein","2015","Nordrhein-Westfalen","3","620","0.418022721970974","0.393128395589027","0.442917048352922"
"Nein","2015","Nordrhein-Westfalen","4","681","0.406726572518324","0.384164871486888","0.429288273549759"
"Nein","2015","Nordrhein-Westfalen","5","654","0.307671513017658","0.287903660291706","0.32743936574361"
"Nein","2015","Rheinland-Pfalz,Saarland","1","299","0.675455335398625","0.629856249717011","0.721054421080239"
"Nein","2015","Rheinland-Pfalz,Saarland","2","296","0.572610729605121","0.528942440218752","0.61627901899149"
"Nein","2015","Rheinland-Pfalz,Saarland","3","182","0.402130983841945","0.356419665355761","0.447842302328128"
"Nein","2015","Rheinland-Pfalz,Saarland","4","253","0.47531325423444","0.432390613980383","0.518235894488498"
"Nein","2015","Rheinland-Pfalz,Saarland","5","178","0.355581584195997","0.313581378252775","0.397581790139218"
"Nein","2015","Sachsen-Anhalt","1","127","0.386972311402673","0.328876315615817","0.44506830718953"
"Nein","2015","Sachsen-Anhalt","2","141","0.496951617777386","0.43369522785306","0.560208007701712"
"Nein","2015","Sachsen-Anhalt","3","87","0.348278932362154","0.29325567087068","0.403302193853627"
"Nein","2015","Sachsen-Anhalt","4","71","0.26587676238106","0.212482462877652","0.319271061884468"
"Nein","2015","Sachsen-Anhalt","5","42","0.210668644315234","0.152988398235407","0.268348890395061"
"Nein","2015","Sachsen","1","159","0.656059739895146","0.600910584909996","0.711208894880296"
"Nein","2015","Sachsen","2","185","0.424888784574132","0.378700130729009","0.471077438419255"
"Nein","2015","Sachsen","3","206","0.443896659533314","0.402672702016343","0.485120617050284"
"Nein","2015","Sachsen","4","170","0.282049970852737","0.244612048623425","0.319487893082049"
"Nein","2015","Sachsen","5","82","0.343917788648771","0.290344159048059","0.397491418249483"
"Nein","2015","Schleswig-Holstein","1","119","0.573295448508732","0.510590469739719","0.636000427277744"
"Nein","2015","Schleswig-Holstein","2","77","0.317613531021939","0.256234976638394","0.378992085405485"
"Nein","2015","Schleswig-Holstein","3","97","0.439390762995655","0.379634870114319","0.49914665587699"
"Nein","2015","Schleswig-Holstein","4","93","0.308348216059267","0.256263645186308","0.360432786932225"
"Nein","2015","Schleswig-Holstein","5","75","0.31299796558119","0.261707925798805","0.364288005363574"
"Nein","2015","Thueringen","1","112","0.486787403523182","0.422746347937838","0.550828459108526"
"Nein","2015","Thueringen","2","87","0.386735688047722","0.327878272483386","0.445593103612057"
"Nein","2015","Thueringen","3","123","0.416653761799742","0.362296771259257","0.471010752340226"
"Nein","2015","Thueringen","4","104","0.330645567971627","0.279888030300566","0.381403105642687"
"Nein","2015","Thueringen","5","41","0.206806219889844","0.146453549940404","0.267158889839284"
"Ja","2016","Baden-Wuerttemberg","1","190","0.589243818036405","0.537849355242319","0.64063828083049"
"Ja","2016","Baden-Wuerttemberg","2","276","0.531327782830318","0.49007095804536","0.572584607615276"
"Ja","2016","Baden-Wuerttemberg","3","511","0.582828963909583","0.548702715800054","0.616955212019112"
"Ja","2016","Baden-Wuerttemberg","4","912","0.70184915562029","0.676610958603538","0.727087352637042"
"Ja","2016","Baden-Wuerttemberg","5","1121","0.740395068664764","0.718081669058852","0.762708468270677"
"Ja","2016","Bayern","1","191","0.35862416692633","0.317677471744217","0.399570862108443"
"Ja","2016","Bayern","2","430","0.423463528709327","0.392256217897479","0.454670839521175"
"Ja","2016","Bayern","3","600","0.509515552917564","0.480053576972378","0.538977528862751"
"Ja","2016","Bayern","4","948","0.616585150919861","0.592028643427879","0.641141658411844"
"Ja","2016","Bayern","5","1248","0.658481101779741","0.636783632369562","0.68017857118992"
"Ja","2016","Berlin","1","100","0.490628294315327","0.421689114843006","0.559567473787647"
"Ja","2016","Berlin","2","136","0.607081796843983","0.542835768659433","0.671327825028533"
"Ja","2016","Berlin","3","122","0.736973288165166","0.675335668779306","0.798610907551027"
"Ja","2016","Berlin","4","192","0.644982733176957","0.59381723175655","0.696148234597363"
"Ja","2016","Berlin","5","220","0.578722128309838","0.527140371756203","0.630303884863473"
"Ja","2016","Brandenburg","1","140","0.542827303094018","0.480575559188642","0.605079046999394"
"Ja","2016","Brandenburg","2","126","0.495673768285224","0.431749184816046","0.559598351754402"
"Ja","2016","Brandenburg","3","159","0.68316335247976","0.623425429897912","0.742901275061609"
"Ja","2016","Brandenburg","4","259","0.709362721963707","0.662063249207266","0.756662194720147"
"Ja","2016","Brandenburg","5","213","0.864998112931311","0.822806578498073","0.907189647364549"
"Ja","2016","Bremen","1","","","",""
"Ja","2016","Bremen","2","","","",""
"Ja","2016","Bremen","3","31","0.721276974305349","0.588794261996284","0.853759686614414"
"Ja","2016","Bremen","4","","","",""
"Ja","2016","Bremen","5","44","0.673651167306599","0.560532393600846","0.786769941012353"
"Ja","2016","Hamburg","1","","","",""
"Ja","2016","Hamburg","2","","","",""
"Ja","2016","Hamburg","3","42","0.254522131192657","0.180769784268597","0.328274478116716"
"Ja","2016","Hamburg","4","81","0.460521533425924","0.385150324995304","0.535892741856544"
"Ja","2016","Hamburg","5","129","0.519933764297476","0.453461141387027","0.586406387207926"
"Ja","2016","Hessen","1","125","0.388182521114391","0.337416235570702","0.43894880665808"
"Ja","2016","Hessen","2","134","0.370770546115832","0.321150800406891","0.420390291824773"
"Ja","2016","Hessen","3","261","0.58722094184141","0.542423966033927","0.632017917648893"
"Ja","2016","Hessen","4","364","0.631395484522858","0.592761834505396","0.67002913454032"
"Ja","2016","Hessen","5","493","0.636946910030055","0.602803468706153","0.671090351353957"
"Ja","2016","Mecklenburg-Vorpommern","1","84","0.685417722044561","0.608223377851484","0.762612066237637"
"Ja","2016","Mecklenburg-Vorpommern","2","92","0.668470182685327","0.585943307392207","0.750997057978448"
"Ja","2016","Mecklenburg-Vorpommern","3","135","0.79344715129193","0.729089395102757","0.857804907481102"
"Ja","2016","Mecklenburg-Vorpommern","4","174","0.918949498411527","0.8815905333683","0.956308463454753"
"Ja","2016","Mecklenburg-Vorpommern","5","93","0.877932347375411","0.81810083333351","0.937763861417312"
"Ja","2016","Niedersachsen","1","203","0.474998209885275","0.431742893883274","0.518253525887277"
"Ja","2016","Niedersachsen","2","325","0.51813326602995","0.479269450205098","0.556997081854801"
"Ja","2016","Niedersachsen","3","471","0.708508475655181","0.673864090998503","0.743152860311858"
"Ja","2016","Niedersachsen","4","583","0.680370933309441","0.64864568324978","0.712096183369101"
"Ja","2016","Niedersachsen","5","701","0.779917940483872","0.752606869278406","0.807229011689338"
"Ja","2016","Nordrhein-Westfalen","1","498","0.356529787917213","0.329281773180723","0.383777802653703"
"Ja","2016","Nordrhein-Westfalen","2","732","0.505280942424775","0.479100631331385","0.531461253518165"
"Ja","2016","Nordrhein-Westfalen","3","784","0.560204506693964","0.533159964176788","0.587249049211139"
"Ja","2016","Nordrhein-Westfalen","4","1285","0.6569233886035","0.635638535089347","0.678208242117654"
"Ja","2016","Nordrhein-Westfalen","5","1490","0.712499491952021","0.69294067722019","0.732058306683851"
"Ja","2016","Rheinland-Pfalz,Saarland","1","70","0.252746635466324","0.204981483686396","0.300511787246252"
"Ja","2016","Rheinland-Pfalz,Saarland","2","148","0.315540490527755","0.270935701194814","0.360145279860696"
"Ja","2016","Rheinland-Pfalz,Saarland","3","222","0.529883064170769","0.480787098617117","0.578979029724421"
"Ja","2016","Rheinland-Pfalz,Saarland","4","325","0.667630055775408","0.627972379825888","0.707287731724928"
"Ja","2016","Rheinland-Pfalz,Saarland","5","359","0.731759725140983","0.692730337647788","0.770789112634177"
"Ja","2016","Sachsen-Anhalt","1","139","0.512190958670387","0.452788487019899","0.571593430320876"
"Ja","2016","Sachsen-Anhalt","2","133","0.679480184555361","0.619168700781368","0.739791668329354"
"Ja","2016","Sachsen-Anhalt","3","151","0.625032735682949","0.566745533010059","0.683319938355838"
"Ja","2016","Sachsen-Anhalt","4","180","0.78613930214133","0.735210476527414","0.837068127755247"
"Ja","2016","Sachsen-Anhalt","5","150","0.812355641318013","0.757415713739194","0.867295568896832"
"Ja","2016","Sachsen","1","144","0.358606008368545","0.304245473478351","0.41296654325874"
"Ja","2016","Sachsen","2","189","0.544939756622193","0.491693737177272","0.598185776067114"
"Ja","2016","Sachsen","3","355","0.679391481584606","0.639044215843089","0.719738747326123"
"Ja","2016","Sachsen","4","409","0.71092889141499","0.673581927559764","0.748275855270216"
"Ja","2016","Sachsen","5","228","0.702069101787922","0.651802186595094","0.752336016980751"
"Ja","2016","Schleswig-Holstein","1","100","0.401505510230455","0.337310700653037","0.465700319807872"
"Ja","2016","Schleswig-Holstein","2","134","0.653590134844423","0.590998041888513","0.716182227800334"
"Ja","2016","Schleswig-Holstein","3","137","0.588121149485276","0.523084988812551","0.653157310158001"
"Ja","2016","Schleswig-Holstein","4","223","0.64878881211892","0.598850900101416","0.698726724136425"
"Ja","2016","Schleswig-Holstein","5","204","0.80244703419364","0.754418858273938","0.850475210113342"
"Ja","2016","Thueringen","1","85","0.606520135953491","0.529859986783012","0.683180285123971"
"Ja","2016","Thueringen","2","218","0.781342360060352","0.733605388892515","0.829079331228189"
"Ja","2016","Thueringen","3","171","0.569071589756227","0.513220630662074","0.62492254885038"
"Ja","2016","Thueringen","4","226","0.764972040283171","0.718072799401374","0.811871281164968"
"Ja","2016","Thueringen","5","160","0.876909895418664","0.830558961160754","0.923260829676574"
"Nein","2016","Baden-Wuerttemberg","1","162","0.410756181963595","0.359361719169509","0.462150644757681"
"Nein","2016","Baden-Wuerttemberg","2","286","0.468672217169682","0.427415392384724","0.50992904195464"
"Nein","2016","Baden-Wuerttemberg","3","291","0.417171036090417","0.383044787980888","0.451297284199946"
"Nein","2016","Baden-Wuerttemberg","4","350","0.29815084437971","0.272912647362958","0.323389041396462"
"Nein","2016","Baden-Wuerttemberg","5","362","0.259604931335236","0.237291531729323","0.281918330941148"
"Nein","2016","Bayern","1","336","0.64137583307367","0.600429137891557","0.682322528255783"
"Nein","2016","Bayern","2","533","0.576536471290673","0.545329160478825","0.607743782102521"
"Nein","2016","Bayern","3","506","0.490484447082436","0.46102247113725","0.519946423027622"
"Nein","2016","Bayern","4","558","0.383414849080139","0.358858341588156","0.407971356572121"
"Nein","2016","Bayern","5","587","0.341518898220259","0.31982142881008","0.363216367630438"
"Nein","2016","Berlin","1","102","0.509371705684673","0.440432526212353","0.578310885156994"
"Nein","2016","Berlin","2","86","0.392918203156017","0.328672174971467","0.457164231340567"
"Nein","2016","Berlin","3","74","0.263026711834834","0.201389092448973","0.324664331220694"
"Nein","2016","Berlin","4","144","0.355017266823043","0.303851765402637","0.40618276824345"
"Nein","2016","Berlin","5","132","0.421277871690162","0.369696115136527","0.472859628243797"
"Nein","2016","Brandenburg","1","106","0.457172696905982","0.394920953000606","0.519424440811358"
"Nein","2016","Brandenburg","2","109","0.504326231714776","0.440401648245598","0.568250815183954"
"Nein","2016","Brandenburg","3","74","0.31683664752024","0.257098724938391","0.376574570102088"
"Nein","2016","Brandenburg","4","95","0.290637278036293","0.243337805279853","0.337936750792734"
"Nein","2016","Brandenburg","5","39","0.135001887068689","0.0928103526354511","0.177193421501927"
"Nein","2016","Bremen","1","66","0.892616242600005","0.825193366860718","0.960039118339292"
"Nein","2016","Bremen","2","","","",""
"Nein","2016","Bremen","3","","","",""
"Nein","2016","Bremen","4","","","",""
"Nein","2016","Bremen","5","","","",""
"Nein","2016","Hamburg","1","38","0.773023723695674","0.671193181230535","0.874854266160813"
"Nein","2016","Hamburg","2","41","0.748731259980281","0.641626189809281","0.85583633015128"
"Nein","2016","Hamburg","3","92","0.745477868807343","0.671725521883284","0.819230215731403"
"Nein","2016","Hamburg","4","87","0.539478466574076","0.464107258143456","0.614849675004696"
"Nein","2016","Hamburg","5","88","0.480066235702524","0.413593612792074","0.546538858612973"
"Nein","2016","Hessen","1","229","0.611817478885609","0.56105119334192","0.662583764429298"
"Nein","2016","Hessen","2","230","0.629229453884168","0.579609708175227","0.678849199593109"
"Nein","2016","Hessen","3","203","0.41277905815859","0.367982082351107","0.457576033966073"
"Nein","2016","Hessen","4","235","0.368604515477142","0.32997086545968","0.407238165494604"
"Nein","2016","Hessen","5","269","0.363053089969945","0.328909648646043","0.397196531293847"
"Nein","2016","Mecklenburg-Vorpommern","1","55","0.31458227795544","0.237387933762363","0.391776622148516"
"Nein","2016","Mecklenburg-Vorpommern","2","33","0.331529817314673","0.249002942021552","0.414056692607793"
"Nein","2016","Mecklenburg-Vorpommern","3","","","",""
"Nein","2016","Mecklenburg-Vorpommern","4","31","0.0810505015884734","0.0436915365452469","0.1184094666317"
"Nein","2016","Mecklenburg-Vorpommern","5","","","",""
"Nein","2016","Niedersachsen","1","309","0.525001790114724","0.481746474112723","0.568257106116726"
"Nein","2016","Niedersachsen","2","310","0.48186673397005","0.443002918145199","0.520730549794902"
"Nein","2016","Niedersachsen","3","190","0.291491524344819","0.256847139688142","0.326135909001497"
"Nein","2016","Niedersachsen","4","247","0.319629066690559","0.287903816630899","0.35135431675022"
"Nein","2016","Niedersachsen","5","183","0.220082059516128","0.192770988310662","0.247393130721594"
"Nein","2016","Nordrhein-Westfalen","1","689","0.643470212082787","0.616222197346297","0.670718226819277"
"Nein","2016","Nordrhein-Westfalen","2","669","0.494719057575225","0.468538746481835","0.520899368668615"
"Nein","2016","Nordrhein-Westfalen","3","510","0.439795493306036","0.412750950788861","0.466840035823212"
"Nein","2016","Nordrhein-Westfalen","4","626","0.3430766113965","0.321791757882346","0.364361464910653"
"Nein","2016","Nordrhein-Westfalen","5","567","0.287500508047979","0.267941693316149","0.30705932277981"
"Nein","2016","Rheinland-Pfalz,Saarland","1","248","0.747253364533676","0.699488212753748","0.795018516313604"
"Nein","2016","Rheinland-Pfalz,Saarland","2","269","0.684459509472245","0.639854720139304","0.729064298805186"
"Nein","2016","Rheinland-Pfalz,Saarland","3","175","0.470116935829231","0.421020970275579","0.519212901382883"
"Nein","2016","Rheinland-Pfalz,Saarland","4","217","0.332369944224592","0.292712268275072","0.372027620174112"
"Nein","2016","Rheinland-Pfalz,Saarland","5","136","0.268240274859017","0.229210887365823","0.307269662352212"
"Nein","2016","Sachsen-Anhalt","1","133","0.487809041329613","0.428406569679124","0.547211512980101"
"Nein","2016","Sachsen-Anhalt","2","97","0.320519815444639","0.260208331670646","0.380831299218632"
"Nein","2016","Sachsen-Anhalt","3","114","0.374967264317051","0.316680061644162","0.433254466989941"
"Nein","2016","Sachsen-Anhalt","4","69","0.21386069785867","0.162931872244753","0.264789523472586"
"Nein","2016","Sachsen-Anhalt","5","44","0.187644358681987","0.132704431103168","0.242584286260806"
"Nein","2016","Sachsen","1","155","0.641393991631455","0.58703345674126","0.695754526521649"
"Nein","2016","Sachsen","2","147","0.455060243377807","0.401814223932886","0.508306262822728"
"Nein","2016","Sachsen","3","159","0.320608518415394","0.280261252673877","0.360955784156911"
"Nein","2016","Sachsen","4","157","0.28907110858501","0.251724144729784","0.326418072440236"
"Nein","2016","Sachsen","5","90","0.297930898212078","0.247663983019249","0.348197813404906"
"Nein","2016","Schleswig-Holstein","1","124","0.598494489769545","0.534299680192128","0.662689299346963"
"Nein","2016","Schleswig-Holstein","2","88","0.346409865155577","0.283817772199666","0.409001958111487"
"Nein","2016","Schleswig-Holstein","3","83","0.411878850514724","0.346842689841999","0.476915011187449"
"Nein","2016","Schleswig-Holstein","4","128","0.35121118788108","0.301273275863575","0.401149099898584"
"Nein","2016","Schleswig-Holstein","5","60","0.19755296580636","0.149524789886658","0.245581141726062"
"Nein","2016","Thueringen","1","71","0.393479864046509","0.316819714876029","0.470140013216988"
"Nein","2016","Thueringen","2","70","0.218657639939648","0.170920668771811","0.266394611107485"
"Nein","2016","Thueringen","3","131","0.430928410243773","0.37507745114962","0.486779369337926"
"Nein","2016","Thueringen","4","88","0.235027959716829","0.188128718835032","0.281927200598626"
"Nein","2016","Thueringen","5","33","0.123090104581336","0.076739170323426","0.169441038839245"
"Ja","2017","Baden-Wuerttemberg","1","149","0.462761523624745","0.406803760325912","0.518719286923578"
"Ja","2017","Baden-Wuerttemberg","2","302","0.611266283679687","0.566768441208213","0.655764126151161"
"Ja","2017","Baden-Wuerttemberg","3","513","0.613722843889221","0.58029526335947","0.647150424418972"
"Ja","2017","Baden-Wuerttemberg","4","829","0.599452018137825","0.5720900568329","0.62681397944275"
"Ja","2017","Baden-Wuerttemberg","5","1347","0.717643218368754","0.696973845073385","0.738312591664123"
"Ja","2017","Bayern","1","201","0.383328922667757","0.341700013415849","0.424957831919664"
"Ja","2017","Bayern","2","295","0.415767829942751","0.379566354667455","0.451969305218047"
"Ja","2017","Bayern","3","636","0.548705094099555","0.520130186147513","0.577280002051597"
"Ja","2017","Bayern","4","1229","0.659130305295532","0.637341621947756","0.680918988643307"
"Ja","2017","Bayern","5","1511","0.703985102030948","0.684465382034133","0.723504822027763"
"Ja","2017","Berlin","1","104","0.465354884893681","0.396907328627001","0.533802441160361"
