year,hhtyp,quintil_oecd_hh,hgeqpinsul,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Couple with children,5th Quintile,No,0.27452,247,970,0.24642,0.30262
2015,Other Combinations,1st Quintile,No,0.68348,53,53,0.55706,0.80990
2015,Other Combinations,2nd Quintile,No,0.63302,32,32,0.46335,0.80269
2016,Single-person household,1st Quintile,Yes,0.41620,421,960,0.38500,0.44740
2016,Single-person household,1st Quintile,No,0.58380,539,960,0.55260,0.61500
2016,Single-person household,2nd Quintile,Yes,0.46104,359,719,0.42458,0.49750
2016,Single-person household,2nd Quintile,No,0.53896,360,719,0.50250,0.57542
2016,Single-person household,3rd Quintile,Yes,0.58172,373,632,0.54323,0.62021
2016,Single-person household,3rd Quintile,No,0.41828,259,632,0.37979,0.45677
2016,Single-person household,4th Quintile,Yes,0.59149,327,551,0.55041,0.63257
2016,Single-person household,4th Quintile,No,0.40851,224,551,0.36743,0.44959
2016,Single-person household,5th Quintile,Yes,0.65438,299,478,0.61170,0.69706
2016,Single-person household,5th Quintile,No,0.34562,179,478,0.30294,0.38830
2016,Couple without children,1st Quintile,Yes,0.50078,205,428,0.45335,0.54820
2016,Couple without children,1st Quintile,No,0.49922,223,428,0.45180,0.54665
2016,Couple without children,2nd Quintile,Yes,0.61903,450,705,0.58315,0.65490
2016,Couple without children,2nd Quintile,No,0.38097,255,705,0.34510,0.41685
2016,Couple without children,3rd Quintile,Yes,0.65201,488,754,0.61799,0.68604
2016,Couple without children,3rd Quintile,No,0.34799,266,754,0.31396,0.38201
2016,Couple without children,4th Quintile,Yes,0.71295,641,924,0.68376,0.74213
2016,Couple without children,4th Quintile,No,0.28705,283,924,0.25787,0.31624
2016,Couple without children,5th Quintile,Yes,0.71887,892,1259,0.69403,0.74371
2016,Couple without children,5th Quintile,No,0.28113,367,1259,0.25629,0.30597
2016,Single parent,1st Quintile,Yes,0.43132,290,645,0.39307,0.46957
2016,Single parent,1st Quintile,No,0.56868,355,645,0.53043,0.60693
2016,Single parent,2nd Quintile,Yes,0.46103,214,404,0.41236,0.50970
2016,Single parent,2nd Quintile,No,0.53897,190,404,0.49030,0.58764
2016,Single parent,3rd Quintile,Yes,0.60796,141,225,0.54402,0.67189
2016,Single parent,3rd Quintile,No,0.39204,84,225,0.32811,0.45598
2016,Single parent,4th Quintile,Yes,0.49870,90,149,0.41814,0.57925
2016,Single parent,4th Quintile,No,0.50130,59,149,0.42075,0.58186
2016,Single parent,5th Quintile,Yes,0.78149,58,58,0.67421,0.88877
2016,Couple with children,1st Quintile,Yes,0.41897,408,917,0.38702,0.45092
2016,Couple with children,1st Quintile,No,0.58103,509,917,0.54908,0.61298
2016,Couple with children,2nd Quintile,Yes,0.55778,622,1105,0.52848,0.58708
2016,Couple with children,2nd Quintile,No,0.44222,483,1105,0.41292,0.47152
2016,Couple with children,3rd Quintile,Yes,0.71320,719,1054,0.68589,0.74052
2016,Couple with children,3rd Quintile,No,0.28680,335,1054,0.25948,0.31411
2016,Couple with children,4th Quintile,Yes,0.72347,723,993,0.69564,0.75131
2016,Couple with children,4th Quintile,No,0.27653,270,993,0.24869,0.30436
2016,Couple with children,5th Quintile,Yes,0.73202,693,897,0.70302,0.76102
2016,Couple with children,5th Quintile,No,0.26798,204,897,0.23898,0.29698
2016,Other Combinations,1st Quintile,No,0.69150,39,39,0.54465,0.83836
2017,Single-person household,1st Quintile,Yes,0.46150,531,1100,0.43202,0.49097
2017,Single-person household,1st Quintile,No,0.53850,569,1100,0.50903,0.56798
2017,Single-person household,2nd Quintile,Yes,0.51230,431,815,0.47796,0.54663
2017,Single-person household,2nd Quintile,No,0.48770,384,815,0.45337,0.52204
2017,Single-person household,3rd Quintile,Yes,0.60602,427,703,0.56987,0.64216
2017,Single-person household,3rd Quintile,No,0.39398,276,703,0.35784,0.43013
2017,Single-person household,4th Quintile,Yes,0.62086,385,602,0.58207,0.65965
2017,Single-person household,4th Quintile,No,0.37914,217,602,0.34035,0.41793
2017,Single-person household,5th Quintile,Yes,0.64090,341,556,0.60099,0.68081
2017,Single-person household,5th Quintile,No,0.35910,215,556,0.31919,0.39901
2017,Couple without children,1st Quintile,Yes,0.56344,236,448,0.51746,0.60942
2017,Couple without children,1st Quintile,No,0.43656,212,448,0.39058,0.48254
2017,Couple without children,2nd Quintile,Yes,0.61186,468,758,0.57714,0.64657
2017,Couple without children,2nd Quintile,No,0.38814,290,758,0.35343,0.42286
2017,Couple without children,3rd Quintile,Yes,0.64711,576,888,0.61566,0.67856
2017,Couple without children,3rd Quintile,No,0.35289,312,888,0.32144,0.38434
2017,Couple without children,4th Quintile,Yes,0.65442,714,1071,0.62593,0.68292
2017,Couple without children,4th Quintile,No,0.34558,357,1071,0.31708,0.37407
2017,Couple without children,5th Quintile,Yes,0.73063,1044,1424,0.70758,0.75368
2017,Couple without children,5th Quintile,No,0.26937,380,1424,0.24632,0.29242
2017,Single parent,1st Quintile,Yes,0.45205,324,643,0.41355,0.49055
2017,Single parent,1st Quintile,No,0.54795,319,643,0.50945,0.58645
2017,Single parent,2nd Quintile,Yes,0.56609,229,389,0.51678,0.61541
2017,Single parent,2nd Quintile,No,0.43391,160,389,0.38459,0.48322
2017,Single parent,3rd Quintile,Yes,0.59614,144,231,0.53273,0.65956
2017,Single parent,3rd Quintile,No,0.40386,87,231,0.34044,0.46727
2017,Single parent,4th Quintile,Yes,0.48721,96,164,0.41047,0.56394
2017,Single parent,4th Quintile,No,0.51279,68,164,0.43606,0.58953
2017,Single parent,5th Quintile,Yes,0.64420,68,100,0.54989,0.73851
2017,Single parent,5th Quintile,No,0.35580,32,100,0.26149,0.45011
2017,Couple with children,1st Quintile,Yes,0.47945,429,860,0.44604,0.51286
2017,Couple with children,1st Quintile,No,0.52055,431,860,0.48714,0.55396
2017,Couple with children,2nd Quintile,Yes,0.64749,724,1167,0.62007,0.67491
2017,Couple with children,2nd Quintile,No,0.35251,443,1167,0.32509,0.37993
2017,Couple with children,3rd Quintile,Yes,0.69541,845,1186,0.66921,0.72161
2017,Couple with children,3rd Quintile,No,0.30459,341,1186,0.27839,0.33079
2017,Couple with children,4th Quintile,Yes,0.73866,825,1121,0.71293,0.76440
2017,Couple with children,4th Quintile,No,0.26134,296,1121,0.23560,0.28707
2017,Couple with children,5th Quintile,Yes,0.78302,778,961,0.75694,0.80909
2017,Couple with children,5th Quintile,No,0.21698,183,961,0.19091,0.24306
2017,Other Combinations,1st Quintile,Yes,0.56241,32,68,0.44362,0.68120
2017,Other Combinations,1st Quintile,No,0.43759,36,68,0.31880,0.55638
2017,Other Combinations,2nd Quintile,No,0.59491,32,32,0.42210,0.76773
2017,Other Combinations,4th Quintile,Yes,0.43225,35,35,0.26573,0.59877
2018,Single-person household,1st Quintile,Yes,0.50818,623,1215,0.48006,0.53631
2018,Single-person household,1st Quintile,No,0.49182,592,1215,0.46369,0.51994
2018,Single-person household,2nd Quintile,Yes,0.55511,501,875,0.52217,0.58806
2018,Single-person household,2nd Quintile,No,0.44489,374,875,0.41194,0.47783
2018,Single-person household,3rd Quintile,Yes,0.59523,415,686,0.55848,0.63199
2018,Single-person household,3rd Quintile,No,0.40477,271,686,0.36801,0.44152
2018,Single-person household,4th Quintile,Yes,0.63063,407,636,0.59309,0.66817
2018,Single-person household,4th Quintile,No,0.36937,229,636,0.33183,0.40691
2018,Single-person household,5th Quintile,Yes,0.68822,375,563,0.64992,0.72652
2018,Single-person household,5th Quintile,No,0.31178,188,563,0.27348,0.35008
2018,Couple without children,1st Quintile,Yes,0.50809,266,495,0.46400,0.55217
2018,Couple without children,1st Quintile,No,0.49191,229,495,0.44783,0.53600
2018,Couple without children,2nd Quintile,Yes,0.62157,495,789,0.58770,0.65543
2018,Couple without children,2nd Quintile,No,0.37843,294,789,0.34457,0.41230
2018,Couple without children,3rd Quintile,Yes,0.64827,569,861,0.61636,0.68019
2018,Couple without children,3rd Quintile,No,0.35173,292,861,0.31981,0.38364
2018,Couple without children,4th Quintile,Yes,0.74015,698,975,0.71260,0.76769
2018,Couple without children,4th Quintile,No,0.25985,277,975,0.23231,0.28740
2018,Couple without children,5th Quintile,Yes,0.75859,1047,1397,0.73615,0.78104
2018,Couple without children,5th Quintile,No,0.24141,350,1397,0.21896,0.26385
2018,Single parent,1st Quintile,Yes,0.49113,313,621,0.45177,0.53048
2018,Single parent,1st Quintile,No,0.50887,308,621,0.46952,0.54823
2018,Single parent,2nd Quintile,Yes,0.55754,227,394,0.50843,0.60664
2018,Single parent,2nd Quintile,No,0.44246,167,394,0.39336,0.49157
2018,Single parent,3rd Quintile,Yes,0.62305,145,232,0.56055,0.68554
2018,Single parent,3rd Quintile,No,0.37695,87,232,0.31446,0.43945
2018,Single parent,4th Quintile,Yes,0.64405,107,163,0.57031,0.71778
2018,Single parent,4th Quintile,No,0.35595,56,163,0.28222,0.42969
2018,Single parent,5th Quintile,Yes,0.64587,55,55,0.51831,0.77343
2018,Couple with children,1st Quintile,Yes,0.55409,427,816,0.51996,0.58821
2018,Couple with children,1st Quintile,No,0.44591,389,816,0.41179,0.48004
2018,Couple with children,2nd Quintile,Yes,0.62414,705,1141,0.59602,0.65225
2018,Couple with children,2nd Quintile,No,0.37586,436,1141,0.34775,0.40398
2018,Couple with children,3rd Quintile,Yes,0.70460,754,1089,0.67750,0.73171
2018,Couple with children,3rd Quintile,No,0.29540,335,1089,0.26829,0.32250
2018,Couple with children,4th Quintile,Yes,0.72932,796,1042,0.70233,0.75631
2018,Couple with children,4th Quintile,No,0.27068,246,1042,0.24369,0.29767
2018,Couple with children,5th Quintile,Yes,0.78455,721,909,0.75781,0.81130
2018,Couple with children,5th Quintile,No,0.21545,188,909,0.18870,0.24219
2018,Other Combinations,1st Quintile,Yes,0.54948,33,67,0.42944,0.66951
2018,Other Combinations,1st Quintile,No,0.45052,34,67,0.33049,0.57056
2019,Single-person household,1st Quintile,Yes,0.50401,485,933,0.47191,0.53611
2019,Single-person household,1st Quintile,No,0.49599,448,933,0.46389,0.52809
2019,Single-person household,2nd Quintile,Yes,0.56388,400,682,0.52663,0.60112
2019,Single-person household,2nd Quintile,No,0.43612,282,682,0.39888,0.47337
2019,Single-person household,3rd Quintile,Yes,0.56957,358,586,0.52945,0.60969
2019,Single-person household,3rd Quintile,No,0.43043,228,586,0.39031,0.47055
2019,Single-person household,4th Quintile,Yes,0.64007,352,558,0.60021,0.67993
2019,Single-person household,4th Quintile,No,0.35993,206,558,0.32007,0.39979
2019,Single-person household,5th Quintile,Yes,0.69578,321,474,0.65432,0.73724
2019,Single-person household,5th Quintile,No,0.30422,153,474,0.26276,0.34568
2019,Couple without children,1st Quintile,Yes,0.48521,188,372,0.43435,0.53606
2019,Couple without children,1st Quintile,No,0.51479,184,372,0.46394,0.56565
2019,Couple without children,2nd Quintile,Yes,0.62705,434,683,0.59076,0.66334
2019,Couple without children,2nd Quintile,No,0.37295,249,683,0.33666,0.40924
2019,Couple without children,3rd Quintile,Yes,0.65640,466,728,0.62188,0.69093
2019,Couple without children,3rd Quintile,No,0.34360,262,728,0.30907,0.37812
2019,Couple without children,4th Quintile,Yes,0.73912,627,851,0.70960,0.76864
2019,Couple without children,4th Quintile,No,0.26088,224,851,0.23136,0.29040
2019,Couple without children,5th Quintile,Yes,0.76584,908,1213,0.74200,0.78968
2019,Couple without children,5th Quintile,No,0.23416,305,1213,0.21032,0.25800
2019,Single parent,1st Quintile,Yes,0.47964,235,448,0.43333,0.52596
2019,Single parent,1st Quintile,No,0.52036,213,448,0.47404,0.56667
2019,Single parent,2nd Quintile,Yes,0.53342,194,335,0.47992,0.58692
2019,Single parent,2nd Quintile,No,0.46658,141,335,0.41308,0.52008
2019,Single parent,3rd Quintile,Yes,0.66083,137,214,0.59725,0.72441
2019,Single parent,3rd Quintile,No,0.33917,77,214,0.27559,0.40275
2019,Single parent,4th Quintile,Yes,0.61418,94,144,0.53439,0.69396
2019,Single parent,4th Quintile,No,0.38582,50,144,0.30604,0.46561
2019,Single parent,5th Quintile,Yes,0.69633,57,57,0.57590,0.81677
2019,Couple with children,1st Quintile,Yes,0.51428,295,569,0.47318,0.55539
2019,Couple with children,1st Quintile,No,0.48572,274,569,0.44461,0.52682
2019,Couple with children,2nd Quintile,Yes,0.64348,545,859,0.61143,0.67553
2019,Couple with children,2nd Quintile,No,0.35652,314,859,0.32447,0.38857
2019,Couple with children,3rd Quintile,Yes,0.70513,643,921,0.67567,0.73460
2019,Couple with children,3rd Quintile,No,0.29487,278,921,0.26540,0.32433
2019,Couple with children,4th Quintile,Yes,0.71585,654,858,0.68566,0.74605
2019,Couple with children,4th Quintile,No,0.28415,204,858,0.25395,0.31434
2019,Couple with children,5th Quintile,Yes,0.77652,635,793,0.74750,0.80553
2019,Couple with children,5th Quintile,No,0.22348,158,793,0.19447,0.25250
2020,Single-person household,1st Quintile,Yes,0.53182,722,1439,0.50603,0.55761
2020,Single-person household,1st Quintile,No,0.46818,717,1439,0.44239,0.49397
2020,Single-person household,2nd Quintile,Yes,0.59288,541,969,0.56193,0.62383
2020,Single-person household,2nd Quintile,No,0.40712,428,969,0.37617,0.43807
2020,Single-person household,3rd Quintile,Yes,0.62606,434,709,0.59042,0.66170
2020,Single-person household,3rd Quintile,No,0.37394,275,709,0.33830,0.40958
2020,Single-person household,4th Quintile,Yes,0.61835,393,652,0.58104,0.65567
2020,Single-person household,4th Quintile,No,0.38165,259,652,0.34433,0.41896
2020,Single-person household,5th Quintile,Yes,0.73187,480,695,0.69891,0.76483
2020,Single-person household,5th Quintile,No,0.26813,215,695,0.23517,0.30109
2020,Couple without children,1st Quintile,Yes,0.49603,242,509,0.45255,0.53951
2020,Couple without children,1st Quintile,No,0.50397,267,509,0.46049,0.54745
2020,Couple without children,2nd Quintile,Yes,0.60937,517,852,0.57659,0.64215
2020,Couple without children,2nd Quintile,No,0.39063,335,852,0.35785,0.42341
2020,Couple without children,3rd Quintile,Yes,0.65058,565,873,0.61893,0.68222
2020,Couple without children,3rd Quintile,No,0.34942,308,873,0.31778,0.38107
2020,Couple without children,4th Quintile,Yes,0.73098,709,1006,0.70356,0.75840
2020,Couple without children,4th Quintile,No,0.26902,297,1006,0.24160,0.29644
2020,Couple without children,5th Quintile,Yes,0.75254,1320,1727,0.73218,0.77290
2020,Couple without children,5th Quintile,No,0.24746,407,1727,0.22710,0.26782
2020,Single parent,1st Quintile,Yes,0.47176,224,463,0.42624,0.51728
2020,Single parent,1st Quintile,No,0.52824,239,463,0.48272,0.57376
2020,Single parent,2nd Quintile,Yes,0.53646,211,372,0.48571,0.58720
2020,Single parent,2nd Quintile,No,0.46354,161,372,0.41280,0.51429
2020,Single parent,3rd Quintile,Yes,0.59326,143,232,0.52991,0.65660
2020,Single parent,3rd Quintile,No,0.40674,89,232,0.34340,0.47009
2020,Single parent,4th Quintile,Yes,0.63451,104,148,0.55666,0.71236
2020,Single parent,4th Quintile,No,0.36549,44,148,0.28764,0.44334
2020,Single parent,5th Quintile,Yes,0.80373,89,89,0.72074,0.88671
2020,Couple with children,1st Quintile,Yes,0.52229,369,802,0.48769,0.55688
2020,Couple with children,1st Quintile,No,0.47771,433,802,0.44312,0.51231
2020,Couple with children,2nd Quintile,Yes,0.71846,625,988,0.69040,0.74651
2020,Couple with children,2nd Quintile,No,0.28154,363,988,0.25349,0.30960
2020,Couple with children,3rd Quintile,Yes,0.73819,710,967,0.71047,0.76591
2020,Couple with children,3rd Quintile,No,0.26181,257,967,0.23409,0.28953
2020,Couple with children,4th Quintile,Yes,0.77459,755,968,0.74826,0.80093
2020,Couple with children,4th Quintile,No,0.22541,213,968,0.19907,0.25174
2020,Couple with children,5th Quintile,Yes,0.81018,944,1131,0.78732,0.83305
2020,Couple with children,5th Quintile,No,0.18982,187,1131,0.16695,0.21268
2020,Other Combinations,1st Quintile,No,0.40004,54,54,0.26814,0.53193
2020,Other Combinations,2nd Quintile,Yes,0.58091,38,38,0.42193,0.73990
2020,Other Combinations,4th Quintile,Yes,0.67766,32,32,0.51314,0.84219
2021,Single-person household,1st Quintile,Yes,0.49181,390,757,0.45617,0.52745
2021,Single-person household,1st Quintile,No,0.50819,367,757,0.47255,0.54383
2021,Single-person household,2nd Quintile,Yes,0.58441,334,549,0.54315,0.62567
2021,Single-person household,2nd Quintile,No,0.41559,215,549,0.37433,0.45685
2021,Single-person household,3rd Quintile,Yes,0.61490,295,496,0.57203,0.65777
2021,Single-person household,3rd Quintile,No,0.38510,201,496,0.34223,0.42797
2021,Single-person household,4th Quintile,Yes,0.67604,312,458,0.63313,0.71895
2021,Single-person household,4th Quintile,No,0.32396,146,458,0.28105,0.36687
2021,Single-person household,5th Quintile,Yes,0.67522,316,480,0.63328,0.71716
2021,Single-person household,5th Quintile,No,0.32478,164,480,0.28284,0.36672
2021,Couple without children,1st Quintile,Yes,0.58420,173,307,0.52898,0.63943
2021,Couple without children,1st Quintile,No,0.41580,134,307,0.36057,0.47102
2021,Couple without children,2nd Quintile,Yes,0.57613,306,507,0.53307,0.61919
2021,Couple without children,2nd Quintile,No,0.42387,201,507,0.38081,0.46693
2021,Couple without children,3rd Quintile,Yes,0.66806,344,519,0.62751,0.70861
2021,Couple without children,3rd Quintile,No,0.33194,175,519,0.29139,0.37249
2021,Couple without children,4th Quintile,Yes,0.69817,456,639,0.66255,0.73379
2021,Couple without children,4th Quintile,No,0.30183,183,639,0.26621,0.33745
2021,Couple without children,5th Quintile,Yes,0.76006,861,1127,0.73511,0.78500
2021,Couple without children,5th Quintile,No,0.23994,266,1127,0.21500,0.26489
2021,Single parent,1st Quintile,Yes,0.50783,147,251,0.44585,0.56980
2021,Single parent,1st Quintile,No,0.49217,104,251,0.43020,0.55415
2021,Single parent,2nd Quintile,Yes,0.51058,140,255,0.44910,0.57206
2021,Single parent,2nd Quintile,No,0.48942,115,255,0.42794,0.55090
2021,Single parent,3rd Quintile,Yes,0.67894,87,129,0.59805,0.75982
2021,Single parent,3rd Quintile,No,0.32106,42,129,0.24018,0.40195
2021,Single parent,4th Quintile,Yes,0.52221,77,112,0.42929,0.61514
2021,Single parent,4th Quintile,No,0.47779,35,112,0.38486,0.57071
2021,Single parent,5th Quintile,Yes,0.76351,51,51,0.64572,0.88129
2021,Couple with children,1st Quintile,Yes,0.53456,186,364,0.48324,0.58587
2021,Couple with children,1st Quintile,No,0.46544,178,364,0.41413,0.51676
2021,Couple with children,2nd Quintile,Yes,0.72231,376,574,0.68564,0.75898
2021,Couple with children,2nd Quintile,No,0.27769,198,574,0.24102,0.31436
2021,Couple with children,3rd Quintile,Yes,0.78369,465,620,0.75126,0.81613
2021,Couple with children,3rd Quintile,No,0.21631,155,620,0.18387,0.24874
2021,Couple with children,4th Quintile,Yes,0.77989,460,616,0.74714,0.81263
2021,Couple with children,4th Quintile,No,0.22011,156,616,0.18737,0.25286
2021,Couple with children,5th Quintile,Yes,0.80092,559,684,0.77097,0.83086
2021,Couple with children,5th Quintile,No,0.19908,125,684,0.16914,0.22903
2021,Other Combinations,5th Quintile,Yes,0.92191,38,38,0.83546,1.00837
2022,No answer / don't know,1st Quintile,Yes,0.59807,105,175,0.52522,0.67092
2022,No answer / don't know,1st Quintile,No,0.40193,70,175,0.32908,0.47478
2022,No answer / don't know,2nd Quintile,Yes,0.47214,54,93,0.37012,0.57415
2022,No answer / don't know,2nd Quintile,No,0.52786,39,93,0.42585,0.62988
2022,No answer / don't know,3rd Quintile,Yes,0.64173,38,38,0.48722,0.79623
2022,No answer / don't know,4th Quintile,Yes,0.64005,31,31,0.46829,0.81181
2022,No answer / don't know,5th Quintile,Yes,0.88415,33,33,0.77326,0.99504
2022,Single-person household,Not included in this version of the questionnaire,Yes,0.39426,40,95,0.29547,0.49305
2022,Single-person household,Not included in this version of the questionnaire,No,0.60574,55,95,0.50695,0.70453
2022,Single-person household,1st Quintile,Yes,0.49617,670,1270,0.46866,0.52368
2022,Single-person household,1st Quintile,No,0.50383,600,1270,0.47632,0.53134
2022,Single-person household,2nd Quintile,Yes,0.57635,618,1064,0.54665,0.60606
2022,Single-person household,2nd Quintile,No,0.42365,446,1064,0.39394,0.45335
2022,Single-person household,3rd Quintile,Yes,0.63570,623,978,0.60552,0.66587
2022,Single-person household,3rd Quintile,No,0.36430,355,978,0.33413,0.39448
2022,Single-person household,4th Quintile,Yes,0.61239,600,943,0.58128,0.64350
2022,Single-person household,4th Quintile,No,0.38761,343,943,0.35650,0.41872
2022,Single-person household,5th Quintile,Yes,0.67273,643,966,0.64313,0.70234
2022,Single-person household,5th Quintile,No,0.32727,323,966,0.29766,0.35687
2022,Couple without children,1st Quintile,Yes,0.65802,533,860,0.62630,0.68975
2022,Couple without children,1st Quintile,No,0.34198,327,860,0.31025,0.37370
2022,Couple without children,2nd Quintile,Yes,0.65782,662,1008,0.62851,0.68712
2022,Couple without children,2nd Quintile,No,0.34218,346,1008,0.31288,0.37149
2022,Couple without children,3rd Quintile,Yes,0.66819,691,1014,0.63919,0.69719
2022,Couple without children,3rd Quintile,No,0.33181,323,1014,0.30281,0.36081
2022,Couple without children,4th Quintile,Yes,0.71220,769,1075,0.68512,0.73928
2022,Couple without children,4th Quintile,No,0.28780,306,1075,0.26072,0.31488
2022,Couple without children,5th Quintile,Yes,0.75007,1187,1589,0.72878,0.77137
2022,Couple without children,5th Quintile,No,0.24993,402,1589,0.22863,0.27122
2022,Single parent,1st Quintile,Yes,0.50294,168,314,0.44755,0.55834
2022,Single parent,1st Quintile,No,0.49706,146,314,0.44166,0.55245
2022,Single parent,2nd Quintile,Yes,0.49013,173,322,0.43544,0.54481
2022,Single parent,2nd Quintile,No,0.50987,149,322,0.45519,0.56456
2022,Single parent,3rd Quintile,Yes,0.60565,130,211,0.53955,0.67175
2022,Single parent,3rd Quintile,No,0.39435,81,211,0.32825,0.46045
2022,Single parent,4th Quintile,Yes,0.56476,99,157,0.48696,0.64256
2022,Single parent,4th Quintile,No,0.43524,58,157,0.35744,0.51304
2022,Single parent,5th Quintile,Yes,0.68653,77,77,0.58223,0.79083
2022,Couple with children,1st Quintile,Yes,0.61594,690,1082,0.58695,0.64493
2022,Couple with children,1st Quintile,No,0.38406,392,1082,0.35507,0.41305
2022,Couple with children,2nd Quintile,Yes,0.66864,703,1045,0.64009,0.69720
2022,Couple with children,2nd Quintile,No,0.33136,342,1045,0.30280,0.35991
2022,Couple with children,3rd Quintile,Yes,0.73915,678,928,0.71088,0.76741
2022,Couple with children,3rd Quintile,No,0.26085,250,928,0.23259,0.28912
2022,Couple with children,4th Quintile,Yes,0.75737,783,1015,0.73099,0.78376
2022,Couple with children,4th Quintile,No,0.24263,232,1015,0.21624,0.26901
2022,Couple with children,5th Quintile,Yes,0.75422,780,991,0.72740,0.78104
2022,Couple with children,5th Quintile,No,0.24578,211,991,0.21896,0.27260
2022,Other Combinations,1st Quintile,Yes,0.63826,374,573,0.59889,0.67764
2022,Other Combinations,1st Quintile,No,0.36174,199,573,0.32236,0.40111
2022,Other Combinations,2nd Quintile,Yes,0.62103,130,189,0.55168,0.69038
2022,Other Combinations,2nd Quintile,No,0.37897,59,189,0.30962,0.44832
2022,Other Combinations,3rd Quintile,Yes,0.65394,70,109,0.56422,0.74366
2022,Other Combinations,3rd Quintile,No,0.34606,39,109,0.25634,0.43578
2022,Other Combinations,4th Quintile,Yes,0.67155,56,56,0.54743,0.79568
2022,Other Combinations,5th Quintile,Yes,0.89289,72,72,0.82096,0.96483
