year,pgisced97,regtyp,plh0040,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1994,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.38458,178,12438,0.38402,0.38514
1994,First Stage of Tertiary Education,Rural regions,Very concerned,0.62245,188,12438,0.62167,0.62322
1994,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.37755,94,12438,0.37678,0.37833
1994,Second Stage of Tertiary Education,Urban regions,Very concerned,0.47066,532,12438,0.47026,0.47107
1994,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.45298,443,12438,0.45258,0.45339
1994,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.07635,59,12438,0.07614,0.07657
1994,Second Stage of Tertiary Education,Rural regions,Very concerned,0.69090,419,12438,0.69031,0.69149
1994,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.30910,181,12438,0.30851,0.30969
1995,Pre-primary Level,Urban regions,Very concerned,0.45378,83,12791,0.45264,0.45492
1995,Pre-primary Level,Urban regions,Somewhat concerned,0.54622,88,12791,0.54508,0.54736
1995,Pre-primary Level,Rural regions,Very concerned,0.45422,38,12791,0.45223,0.45622
1995,Pre-primary Level,Rural regions,Somewhat concerned,0.54578,39,12791,0.54378,0.54777
1995,Primary Level,Urban regions,Very concerned,0.46767,209,12791,0.46666,0.46867
1995,Primary Level,Urban regions,Somewhat concerned,0.36950,180,12791,0.36853,0.37047
1995,Primary Level,Urban regions,Not concerned at all,0.16283,50,12791,0.16209,0.16358
1995,Primary Level,Rural regions,Very concerned,0.52568,35,12791,0.52356,0.52780
1995,Primary Level,Rural regions,Somewhat concerned,0.47432,41,12791,0.47220,0.47644
1995,Lower Secondary Level,Urban regions,Very concerned,0.59763,939,12791,0.59730,0.59796
1995,Lower Secondary Level,Urban regions,Somewhat concerned,0.35034,658,12791,0.35001,0.35066
1995,Lower Secondary Level,Urban regions,Not concerned at all,0.05203,108,12791,0.05188,0.05218
1995,Lower Secondary Level,Rural regions,Very concerned,0.61458,450,12791,0.61410,0.61507
1995,Lower Secondary Level,Rural regions,Somewhat concerned,0.33924,265,12791,0.33877,0.33971
1995,Lower Secondary Level,Rural regions,Not concerned at all,0.04618,35,12791,0.04597,0.04639
1995,Upper Secondary Level,Urban regions,Very concerned,0.57279,2332,12791,0.57259,0.57299
1995,Upper Secondary Level,Urban regions,Somewhat concerned,0.38489,1678,12791,0.38469,0.38509
1995,Upper Secondary Level,Urban regions,Not concerned at all,0.04232,191,12791,0.04224,0.04241
1995,Upper Secondary Level,Rural regions,Very concerned,0.61990,1560,12791,0.61962,0.62018
1995,Upper Secondary Level,Rural regions,Somewhat concerned,0.35762,858,12791,0.35734,0.35790
1995,Upper Secondary Level,Rural regions,Not concerned at all,0.02248,61,12791,0.02240,0.02257
1995,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.43392,155,12791,0.43317,0.43467
1995,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.56608,177,12791,0.56533,0.56683
1995,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.46482,54,12791,0.46346,0.46618
1995,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.53518,54,12791,0.53382,0.53654
1995,First Stage of Tertiary Education,Urban regions,Very concerned,0.52500,232,12791,0.52440,0.52560
1995,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.47500,201,12791,0.47440,0.47560
1995,First Stage of Tertiary Education,Rural regions,Very concerned,0.63945,185,12791,0.63868,0.64023
1995,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.36055,106,12791,0.35977,0.36132
1995,Second Stage of Tertiary Education,Urban regions,Very concerned,0.41989,488,12791,0.41950,0.42028
1995,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.48741,517,12791,0.48702,0.48780
1995,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.09270,90,12791,0.09247,0.09293
1995,Second Stage of Tertiary Education,Rural regions,Very concerned,0.62881,404,12791,0.62822,0.62941
1995,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.37119,230,12791,0.37059,0.37178
1996,Pre-primary Level,Urban regions,Very concerned,0.39921,75,12477,0.39810,0.40032
1996,Pre-primary Level,Urban regions,Somewhat concerned,0.60079,95,12477,0.59968,0.60190
1996,Pre-primary Level,Rural regions,Very concerned,0.56053,49,12477,0.55882,0.56224
1996,Pre-primary Level,Rural regions,Somewhat concerned,0.43947,38,12477,0.43776,0.44118
1996,Primary Level,Urban regions,Very concerned,0.59024,212,12477,0.58919,0.59128
1996,Primary Level,Urban regions,Somewhat concerned,0.40976,159,12477,0.40872,0.41081
1996,Primary Level,Rural regions,Very concerned,0.61454,41,12477,0.61259,0.61649
1996,Primary Level,Rural regions,Somewhat concerned,0.38546,34,12477,0.38351,0.38741
1996,Lower Secondary Level,Urban regions,Very concerned,0.62646,941,12477,0.62613,0.62679
1996,Lower Secondary Level,Urban regions,Somewhat concerned,0.33342,611,12477,0.33310,0.33374
1996,Lower Secondary Level,Urban regions,Not concerned at all,0.04012,72,12477,0.03998,0.04025
1996,Lower Secondary Level,Rural regions,Very concerned,0.69594,469,12477,0.69546,0.69641
1996,Lower Secondary Level,Rural regions,Somewhat concerned,0.30406,232,12477,0.30359,0.30454
1996,Upper Secondary Level,Urban regions,Very concerned,0.60429,2383,12477,0.60409,0.60448
1996,Upper Secondary Level,Urban regions,Somewhat concerned,0.36651,1585,12477,0.36632,0.36671
1996,Upper Secondary Level,Urban regions,Not concerned at all,0.02920,124,12477,0.02913,0.02927
1996,Upper Secondary Level,Rural regions,Very concerned,0.66027,1593,12477,0.65999,0.66054
1996,Upper Secondary Level,Rural regions,Somewhat concerned,0.31934,801,12477,0.31907,0.31961
1996,Upper Secondary Level,Rural regions,Not concerned at all,0.02039,58,12477,0.02031,0.02048
1996,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.44025,139,12477,0.43952,0.44098
1996,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.55975,184,12477,0.55902,0.56048
1996,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.47747,62,12477,0.47615,0.47878
1996,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.52253,50,12477,0.52122,0.52385
1996,First Stage of Tertiary Education,Urban regions,Very concerned,0.57766,267,12477,0.57707,0.57824
1996,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.42234,183,12477,0.42176,0.42293
1996,First Stage of Tertiary Education,Rural regions,Very concerned,0.71590,205,12477,0.71517,0.71662
1996,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.28410,83,12477,0.28338,0.28483
1996,Second Stage of Tertiary Education,Urban regions,Very concerned,0.42638,505,12477,0.42599,0.42677
1996,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.49541,524,12477,0.49501,0.49580
1996,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.07821,75,12477,0.07800,0.07842
1996,Second Stage of Tertiary Education,Rural regions,Very concerned,0.64312,402,12477,0.64252,0.64372
1996,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.35688,226,12477,0.35628,0.35748
1997,Pre-primary Level,Urban regions,Very concerned,0.46831,82,12355,0.46720,0.46943
1997,Pre-primary Level,Urban regions,Somewhat concerned,0.53169,103,12355,0.53057,0.53280
1997,Pre-primary Level,Rural regions,Very concerned,0.44151,48,12355,0.43989,0.44314
1997,Pre-primary Level,Rural regions,Somewhat concerned,0.55849,55,12355,0.55686,0.56011
1997,Primary Level,Urban regions,Very concerned,0.52078,188,12355,0.51980,0.52176
1997,Primary Level,Urban regions,Somewhat concerned,0.39458,163,12355,0.39362,0.39553
1997,Primary Level,Urban regions,Not concerned at all,0.08464,31,12355,0.08410,0.08519
1997,Primary Level,Rural regions,Very concerned,0.62954,35,12355,0.62757,0.63151
1997,Primary Level,Rural regions,Somewhat concerned,0.37046,32,12355,0.36849,0.37243
1997,Lower Secondary Level,Urban regions,Very concerned,0.64988,965,12355,0.64956,0.65020
1997,Lower Secondary Level,Urban regions,Somewhat concerned,0.31929,570,12355,0.31897,0.31961
1997,Lower Secondary Level,Urban regions,Not concerned at all,0.03083,66,12355,0.03071,0.03095
1997,Lower Secondary Level,Rural regions,Very concerned,0.68567,448,12355,0.68519,0.68615
1997,Lower Secondary Level,Rural regions,Somewhat concerned,0.31433,238,12355,0.31385,0.31481
1997,Upper Secondary Level,Urban regions,Very concerned,0.64472,2518,12355,0.64452,0.64491
1997,Upper Secondary Level,Urban regions,Somewhat concerned,0.33020,1387,12355,0.33001,0.33039
1997,Upper Secondary Level,Urban regions,Not concerned at all,0.02508,115,12355,0.02502,0.02514
1997,Upper Secondary Level,Rural regions,Very concerned,0.69010,1647,12355,0.68983,0.69037
1997,Upper Secondary Level,Rural regions,Somewhat concerned,0.29129,714,12355,0.29103,0.29156
1997,Upper Secondary Level,Rural regions,Not concerned at all,0.01861,46,12355,0.01853,0.01868
1997,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.58551,174,12355,0.58477,0.58624
1997,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.41449,136,12355,0.41376,0.41523
1997,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.51528,58,12355,0.51398,0.51658
1997,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.48472,54,12355,0.48342,0.48602
1997,First Stage of Tertiary Education,Urban regions,Very concerned,0.61984,284,12355,0.61928,0.62041
1997,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.38016,172,12355,0.37959,0.38072
1997,First Stage of Tertiary Education,Rural regions,Very concerned,0.65828,183,12355,0.65749,0.65907
1997,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.34172,101,12355,0.34093,0.34251
1997,Second Stage of Tertiary Education,Urban regions,Very concerned,0.42853,513,12355,0.42814,0.42891
1997,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.50039,523,12355,0.50000,0.50078
1997,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.07108,68,12355,0.07088,0.07128
1997,Second Stage of Tertiary Education,Rural regions,Very concerned,0.67038,428,12355,0.66981,0.67095
1997,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.32962,210,12355,0.32905,0.33019
1998,Pre-primary Level,Urban regions,Very concerned,0.39980,77,13297,0.39868,0.40092
1998,Pre-primary Level,Urban regions,Somewhat concerned,0.60020,113,13297,0.59908,0.60132
1998,Pre-primary Level,Rural regions,Very concerned,0.47104,48,13297,0.46936,0.47273
1998,Pre-primary Level,Rural regions,Somewhat concerned,0.52896,56,13297,0.52727,0.53064
1998,Primary Level,Urban regions,Very concerned,0.58117,179,13297,0.58016,0.58218
1998,Primary Level,Urban regions,Somewhat concerned,0.41883,156,13297,0.41782,0.41984
1998,Primary Level,Rural regions,Very concerned,0.56440,33,13297,0.56238,0.56643
1998,Primary Level,Rural regions,Somewhat concerned,0.43560,32,13297,0.43357,0.43762
1998,Lower Secondary Level,Urban regions,Very concerned,0.62755,1024,13297,0.62722,0.62787
1998,Lower Secondary Level,Urban regions,Somewhat concerned,0.33453,636,13297,0.33421,0.33485
1998,Lower Secondary Level,Urban regions,Not concerned at all,0.03792,80,13297,0.03779,0.03805
1998,Lower Secondary Level,Rural regions,Very concerned,0.62835,446,13297,0.62783,0.62886
1998,Lower Secondary Level,Rural regions,Somewhat concerned,0.37165,297,13297,0.37114,0.37217
1998,Upper Secondary Level,Urban regions,Very concerned,0.60903,2544,13297,0.60883,0.60924
1998,Upper Secondary Level,Urban regions,Somewhat concerned,0.35770,1617,13297,0.35750,0.35790
1998,Upper Secondary Level,Urban regions,Not concerned at all,0.03327,153,13297,0.03319,0.03334
1998,Upper Secondary Level,Rural regions,Very concerned,0.64592,1660,13297,0.64563,0.64620
1998,Upper Secondary Level,Rural regions,Somewhat concerned,0.33748,917,13297,0.33720,0.33776
1998,Upper Secondary Level,Rural regions,Not concerned at all,0.01660,51,13297,0.01653,0.01668
1998,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.51467,167,13297,0.51394,0.51540
1998,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.48533,186,13297,0.48460,0.48606
1998,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.64821,66,13297,0.64688,0.64953
1998,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.35179,49,13297,0.35047,0.35312
1998,First Stage of Tertiary Education,Urban regions,Very concerned,0.57472,276,13297,0.57412,0.57532
1998,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.42528,213,13297,0.42468,0.42588
1998,First Stage of Tertiary Education,Rural regions,Very concerned,0.69712,195,13297,0.69633,0.69791
1998,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.30288,103,13297,0.30209,0.30367
1998,Second Stage of Tertiary Education,Urban regions,Very concerned,0.39623,509,13297,0.39584,0.39662
1998,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.50949,617,13297,0.50910,0.50989
1998,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.09428,99,13297,0.09405,0.09451
1998,Second Stage of Tertiary Education,Rural regions,Very concerned,0.58899,415,13297,0.58840,0.58959
1998,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.41101,283,13297,0.41041,0.41160
1999,Pre-primary Level,Urban regions,Very concerned,0.47269,88,13246,0.47163,0.47374
1999,Pre-primary Level,Urban regions,Somewhat concerned,0.52731,97,13246,0.52626,0.52837
1999,Pre-primary Level,Rural regions,Very concerned,0.47611,49,13246,0.47435,0.47786
1999,Pre-primary Level,Rural regions,Somewhat concerned,0.52389,51,13246,0.52214,0.52565
1999,Primary Level,Urban regions,Very concerned,0.46191,155,13246,0.46098,0.46284
1999,Primary Level,Urban regions,Somewhat concerned,0.41135,148,13246,0.41043,0.41227
1999,Primary Level,Urban regions,Not concerned at all,0.12674,47,13246,0.12612,0.12736
1999,Primary Level,Rural regions,Very concerned,1.00000,36,13246,1.00000,1.00000
1999,Lower Secondary Level,Urban regions,Very concerned,0.56187,909,13246,0.56154,0.56221
1999,Lower Secondary Level,Urban regions,Somewhat concerned,0.38067,654,13246,0.38034,0.38099
1999,Lower Secondary Level,Urban regions,Not concerned at all,0.05746,114,13246,0.05731,0.05762
1999,Lower Secondary Level,Rural regions,Very concerned,0.58314,414,13246,0.58263,0.58366
1999,Lower Secondary Level,Rural regions,Somewhat concerned,0.36798,287,13246,0.36747,0.36848
1999,Lower Secondary Level,Rural regions,Not concerned at all,0.04888,45,13246,0.04865,0.04911
1999,Upper Secondary Level,Urban regions,Very concerned,0.56703,2358,13246,0.56683,0.56723
1999,Upper Secondary Level,Urban regions,Somewhat concerned,0.37859,1675,13246,0.37839,0.37879
1999,Upper Secondary Level,Urban regions,Not concerned at all,0.05438,247,13246,0.05429,0.05447
1999,Upper Secondary Level,Rural regions,Very concerned,0.58745,1583,13246,0.58717,0.58773
1999,Upper Secondary Level,Rural regions,Somewhat concerned,0.37653,958,13246,0.37626,0.37681
1999,Upper Secondary Level,Rural regions,Not concerned at all,0.03601,98,13246,0.03591,0.03612
1999,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.44390,170,13246,0.44323,0.44457
1999,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.44412,176,13246,0.44345,0.44479
1999,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.11198,38,13246,0.11155,0.11241
1999,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.50114,57,13246,0.49977,0.50250
1999,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.49886,55,13246,0.49750,0.50023
1999,First Stage of Tertiary Education,Urban regions,Very concerned,0.56618,267,13246,0.56558,0.56678
1999,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.43382,211,13246,0.43322,0.43442
1999,First Stage of Tertiary Education,Rural regions,Very concerned,0.63222,188,13246,0.63140,0.63305
1999,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.36778,116,13246,0.36695,0.36860
1999,Second Stage of Tertiary Education,Urban regions,Very concerned,0.35760,470,13246,0.35723,0.35797
1999,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.53112,643,13246,0.53074,0.53151
1999,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.11128,128,13246,0.11104,0.11152
1999,Second Stage of Tertiary Education,Rural regions,Very concerned,0.57589,406,13246,0.57531,0.57648
1999,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.35811,270,13246,0.35754,0.35867
1999,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.06600,38,13246,0.06571,0.06629
2000,Pre-primary Level,Urban regions,Very concerned,0.34260,111,23796,0.34154,0.34366
2000,Pre-primary Level,Urban regions,Somewhat concerned,0.51666,161,23796,0.51555,0.51778
2000,Pre-primary Level,Urban regions,Not concerned at all,0.14074,46,23796,0.13997,0.14152
2000,Pre-primary Level,Rural regions,Very concerned,0.41909,69,23796,0.41743,0.42076
2000,Pre-primary Level,Rural regions,Somewhat concerned,0.58091,86,23796,0.57924,0.58257
2000,Primary Level,Urban regions,Very concerned,0.40855,129,23796,0.40747,0.40962
2000,Primary Level,Urban regions,Somewhat concerned,0.40857,133,23796,0.40750,0.40965
2000,Primary Level,Urban regions,Not concerned at all,0.18288,55,23796,0.18204,0.18373
2000,Primary Level,Rural regions,Somewhat concerned,1.00000,35,23796,1.00000,1.00000
2000,Lower Secondary Level,Urban regions,Very concerned,0.52879,1188,23796,0.52842,0.52917
2000,Lower Secondary Level,Urban regions,Somewhat concerned,0.38128,947,23796,0.38091,0.38164
2000,Lower Secondary Level,Urban regions,Not concerned at all,0.08993,236,23796,0.08972,0.09015
2000,Lower Secondary Level,Rural regions,Very concerned,0.56434,625,23796,0.56379,0.56489
2000,Lower Secondary Level,Rural regions,Somewhat concerned,0.35587,428,23796,0.35535,0.35640
2000,Lower Secondary Level,Rural regions,Not concerned at all,0.07978,101,23796,0.07948,0.08008
2000,Upper Secondary Level,Urban regions,Very concerned,0.56601,4381,23796,0.56581,0.56621
2000,Upper Secondary Level,Urban regions,Somewhat concerned,0.37232,3033,23796,0.37213,0.37252
2000,Upper Secondary Level,Urban regions,Not concerned at all,0.06167,512,23796,0.06157,0.06176
2000,Upper Secondary Level,Rural regions,Very concerned,0.58472,2790,23796,0.58445,0.58500
2000,Upper Secondary Level,Rural regions,Somewhat concerned,0.36237,1756,23796,0.36210,0.36264
2000,Upper Secondary Level,Rural regions,Not concerned at all,0.05291,247,23796,0.05278,0.05303
2000,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.48574,411,23796,0.48514,0.48635
2000,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.41207,369,23796,0.41147,0.41267
2000,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.10218,79,23796,0.10182,0.10255
2000,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.55835,130,23796,0.55715,0.55955
2000,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.44165,110,23796,0.44045,0.44285
2000,First Stage of Tertiary Education,Urban regions,Very concerned,0.56705,652,23796,0.56653,0.56757
2000,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.36996,452,23796,0.36945,0.37046
2000,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.06299,63,23796,0.06274,0.06325
2000,First Stage of Tertiary Education,Rural regions,Very concerned,0.63341,421,23796,0.63268,0.63414
2000,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.36659,246,23796,0.36586,0.36732
2000,Second Stage of Tertiary Education,Urban regions,Very concerned,0.40169,1054,23796,0.40134,0.40204
2000,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.48453,1253,23796,0.48417,0.48489
2000,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.11378,292,23796,0.11355,0.11401
2000,Second Stage of Tertiary Education,Rural regions,Very concerned,0.54175,658,23796,0.54118,0.54233
2000,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.38775,463,23796,0.38719,0.38832
2000,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.07050,74,23796,0.07020,0.07079
2001,Pre-primary Level,Urban regions,Very concerned,0.30543,107,21532,0.30449,0.30638
2001,Pre-primary Level,Urban regions,Somewhat concerned,0.53908,186,21532,0.53805,0.54010
2001,Pre-primary Level,Urban regions,Not concerned at all,0.15549,55,21532,0.15475,0.15624
2001,Pre-primary Level,Rural regions,Very concerned,0.39597,66,21532,0.39431,0.39762
2001,Pre-primary Level,Rural regions,Somewhat concerned,0.60403,95,21532,0.60238,0.60569
2001,Primary Level,Urban regions,Very concerned,0.43262,93,21532,0.43142,0.43381
2001,Primary Level,Urban regions,Somewhat concerned,0.39288,106,21532,0.39170,0.39405
2001,Primary Level,Urban regions,Not concerned at all,0.17451,43,21532,0.17359,0.17542
2001,Primary Level,Rural regions,Somewhat concerned,1.00000,32,21532,1.00000,1.00000
2001,Lower Secondary Level,Urban regions,Very concerned,0.50420,984,21532,0.50382,0.50459
2001,Lower Secondary Level,Urban regions,Somewhat concerned,0.40046,875,21532,0.40009,0.40084
2001,Lower Secondary Level,Urban regions,Not concerned at all,0.09533,204,21532,0.09511,0.09556
2001,Lower Secondary Level,Rural regions,Very concerned,0.52354,500,21532,0.52298,0.52409
2001,Lower Secondary Level,Rural regions,Somewhat concerned,0.37904,391,21532,0.37850,0.37958
2001,Lower Secondary Level,Rural regions,Not concerned at all,0.09742,101,21532,0.09709,0.09775
2001,Upper Secondary Level,Urban regions,Very concerned,0.53252,3738,21532,0.53231,0.53272
2001,Upper Secondary Level,Urban regions,Somewhat concerned,0.39327,2893,21532,0.39307,0.39347
2001,Upper Secondary Level,Urban regions,Not concerned at all,0.07422,532,21532,0.07411,0.07432
2001,Upper Secondary Level,Rural regions,Very concerned,0.55475,2371,21532,0.55447,0.55503
2001,Upper Secondary Level,Rural regions,Somewhat concerned,0.38912,1722,21532,0.38885,0.38939
2001,Upper Secondary Level,Rural regions,Not concerned at all,0.05613,234,21532,0.05601,0.05626
2001,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.42392,340,21532,0.42333,0.42450
2001,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.48598,415,21532,0.48539,0.48657
2001,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.09010,68,21532,0.08976,0.09044
2001,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.60201,120,21532,0.60081,0.60321
2001,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.39799,92,21532,0.39679,0.39919
2001,First Stage of Tertiary Education,Urban regions,Very concerned,0.53128,558,21532,0.53075,0.53181
2001,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.40095,425,21532,0.40043,0.40147
2001,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.06776,72,21532,0.06750,0.06803
2001,First Stage of Tertiary Education,Rural regions,Very concerned,0.62944,352,21532,0.62869,0.63018
2001,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.37056,231,21532,0.36982,0.37131
2001,Second Stage of Tertiary Education,Urban regions,Very concerned,0.34998,862,21532,0.34965,0.35032
2001,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.52893,1288,21532,0.52858,0.52928
2001,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.12109,274,21532,0.12086,0.12131
2001,Second Stage of Tertiary Education,Rural regions,Very concerned,0.54316,614,21532,0.54258,0.54373
2001,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.39703,431,21532,0.39647,0.39759
2001,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.05981,62,21532,0.05954,0.06009
2002,Pre-primary Level,Urban regions,Very concerned,0.33183,136,22602,0.33089,0.33277
2002,Pre-primary Level,Urban regions,Somewhat concerned,0.53449,222,22602,0.53349,0.53548
2002,Pre-primary Level,Urban regions,Not concerned at all,0.13369,63,22602,0.13301,0.13437
2002,Pre-primary Level,Rural regions,Very concerned,0.40991,55,22602,0.40822,0.41159
2002,Pre-primary Level,Rural regions,Somewhat concerned,0.59009,100,22602,0.58841,0.59178
2002,Primary Level,Urban regions,Very concerned,0.52947,94,22602,0.52819,0.53075
2002,Primary Level,Urban regions,Somewhat concerned,0.47053,96,22602,0.46925,0.47181
2002,Primary Level,Rural regions,Somewhat concerned,1.00000,33,22602,1.00000,1.00000
2002,Lower Secondary Level,Urban regions,Very concerned,0.53460,934,22602,0.53422,0.53499
2002,Lower Secondary Level,Urban regions,Somewhat concerned,0.38266,803,22602,0.38229,0.38304
2002,Lower Secondary Level,Urban regions,Not concerned at all,0.08273,188,22602,0.08252,0.08295
2002,Lower Secondary Level,Rural regions,Very concerned,0.52198,489,22602,0.52143,0.52253
2002,Lower Secondary Level,Rural regions,Somewhat concerned,0.39787,377,22602,0.39733,0.39841
2002,Lower Secondary Level,Rural regions,Not concerned at all,0.08015,75,22602,0.07985,0.08045
2002,Upper Secondary Level,Urban regions,Very concerned,0.52885,3681,22602,0.52865,0.52905
2002,Upper Secondary Level,Urban regions,Somewhat concerned,0.40383,3103,22602,0.40363,0.40402
2002,Upper Secondary Level,Urban regions,Not concerned at all,0.06732,516,22602,0.06722,0.06742
2002,Upper Secondary Level,Rural regions,Very concerned,0.53667,2255,22602,0.53639,0.53695
2002,Upper Secondary Level,Rural regions,Somewhat concerned,0.40692,1734,22602,0.40665,0.40720
