year,age_gr,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,46-65 y.,Very concerned,0.65103,2495,3843,0.63595,0.66610
1996,46-65 y.,Somewhat concerned,0.32300,1244,3843,0.30821,0.33778
1996,46-65 y.,Not concerned at all,0.02598,104,3843,0.02095,0.03101
1996,66 and older,Very concerned,0.75177,1145,1524,0.73007,0.77347
1996,66 and older,Somewhat concerned,0.22410,343,1524,0.20315,0.24504
1996,66 and older,Not concerned at all,0.02413,36,1524,0.01643,0.03184
1997,17-29 y.,Very concerned,0.50822,1525,3001,0.49033,0.52611
1997,17-29 y.,Somewhat concerned,0.42989,1301,3001,0.41218,0.44761
1997,17-29 y.,Not concerned at all,0.06189,175,3001,0.05327,0.07051
1997,30-45 y.,Very concerned,0.55669,2468,4342,0.54192,0.57147
1997,30-45 y.,Somewhat concerned,0.40053,1713,4342,0.38595,0.41510
1997,30-45 y.,Not concerned at all,0.04278,161,4342,0.03676,0.04880
1997,46-65 y.,Very concerned,0.66281,2525,3825,0.64783,0.67779
1997,46-65 y.,Somewhat concerned,0.31367,1206,3825,0.29896,0.32838
1997,46-65 y.,Not concerned at all,0.02352,94,3825,0.01872,0.02832
1997,66 and older,Very concerned,0.75486,1181,1540,0.73337,0.77636
1997,66 and older,Somewhat concerned,0.23545,359,1540,0.21425,0.25665
1998,17-29 y.,Very concerned,0.45006,1396,3123,0.43261,0.46751
1998,17-29 y.,Somewhat concerned,0.47328,1525,3123,0.45577,0.49079
1998,17-29 y.,Not concerned at all,0.07666,202,3123,0.06732,0.08599
1998,30-45 y.,Very concerned,0.51067,2471,4788,0.49651,0.52483
1998,30-45 y.,Somewhat concerned,0.44213,2104,4788,0.42806,0.45620
1998,30-45 y.,Not concerned at all,0.04720,213,4788,0.04119,0.05320
1998,46-65 y.,Very concerned,0.64037,2790,4334,0.62608,0.65466
1998,46-65 y.,Somewhat concerned,0.32877,1419,4334,0.31478,0.34276
1998,46-65 y.,Not concerned at all,0.03087,125,4334,0.02572,0.03601
1998,66 and older,Very concerned,0.73313,1324,1821,0.71281,0.75345
1998,66 and older,Somewhat concerned,0.24948,463,1821,0.22960,0.26936
1998,66 and older,Not concerned at all,0.01739,34,1821,0.01138,0.02339
1999,17-29 y.,Very concerned,0.43849,1299,2965,0.42063,0.45635
1999,17-29 y.,Somewhat concerned,0.45997,1374,2965,0.44203,0.47792
1999,17-29 y.,Not concerned at all,0.10154,292,2965,0.09066,0.11241
1999,30-45 y.,Very concerned,0.47624,2306,4702,0.46196,0.49051
1999,30-45 y.,Somewhat concerned,0.45192,2089,4702,0.43770,0.46615
1999,30-45 y.,Not concerned at all,0.07184,307,4702,0.06446,0.07922
1999,46-65 y.,Very concerned,0.58454,2486,4175,0.56959,0.59949
1999,46-65 y.,Somewhat concerned,0.36851,1493,4175,0.35388,0.38315
1999,46-65 y.,Not concerned at all,0.04695,196,4175,0.04053,0.05336
1999,66 and older,Very concerned,0.64844,1172,1790,0.62631,0.67056
1999,66 and older,Somewhat concerned,0.31437,543,1790,0.29286,0.33588
1999,66 and older,Not concerned at all,0.03719,75,1790,0.02842,0.04596
2000,17-29 y.,Very concerned,0.43169,1979,4540,0.41728,0.44610
2000,17-29 y.,Somewhat concerned,0.45107,2046,4540,0.43659,0.46554
2000,17-29 y.,Not concerned at all,0.11724,515,4540,0.10788,0.12660
2000,30-45 y.,Very concerned,0.50180,4052,8109,0.49091,0.51268
2000,30-45 y.,Somewhat concerned,0.42206,3466,8109,0.41130,0.43281
2000,30-45 y.,Not concerned at all,0.07615,591,8109,0.07038,0.08192
2000,46-65 y.,Very concerned,0.57947,4438,7712,0.56846,0.59049
2000,46-65 y.,Somewhat concerned,0.36117,2813,7712,0.35045,0.37190
2000,46-65 y.,Not concerned at all,0.05935,461,7712,0.05408,0.06463
2000,66 and older,Very concerned,0.61702,2196,3571,0.60107,0.63296
2000,66 and older,Somewhat concerned,0.32651,1160,3571,0.31113,0.34190
2000,66 and older,Not concerned at all,0.05647,215,3571,0.04890,0.06404
2001,17-29 y.,Very concerned,0.39201,1611,4071,0.37702,0.40701
2001,17-29 y.,Somewhat concerned,0.47521,1956,4071,0.45987,0.49056
2001,17-29 y.,Not concerned at all,0.13277,504,4071,0.12235,0.14320
2001,30-45 y.,Very concerned,0.47020,3426,7276,0.45873,0.48167
2001,30-45 y.,Somewhat concerned,0.45245,3316,7276,0.44102,0.46389
2001,30-45 y.,Not concerned at all,0.07735,534,7276,0.07121,0.08348
2001,46-65 y.,Very concerned,0.53584,3749,7046,0.52419,0.54748
2001,46-65 y.,Somewhat concerned,0.39406,2815,7046,0.38265,0.40547
2001,46-65 y.,Not concerned at all,0.07011,482,7046,0.06414,0.07607
2001,66 and older,Very concerned,0.59458,1985,3364,0.57799,0.61117
2001,66 and older,Somewhat concerned,0.34218,1157,3364,0.32615,0.35822
2001,66 and older,Not concerned at all,0.06324,222,3364,0.05501,0.07146
2002,17-29 y.,Very concerned,0.35451,1457,4114,0.33989,0.36913
2002,17-29 y.,Somewhat concerned,0.49617,2085,4114,0.48089,0.51145
2002,17-29 y.,Not concerned at all,0.14931,572,4114,0.13842,0.16021
2002,30-45 y.,Very concerned,0.44957,3202,7405,0.43824,0.46090
2002,30-45 y.,Somewhat concerned,0.46200,3519,7405,0.45064,0.47335
2002,30-45 y.,Not concerned at all,0.08843,684,7405,0.08197,0.09490
2002,46-65 y.,Very concerned,0.52449,3886,7817,0.51342,0.53556
2002,46-65 y.,Somewhat concerned,0.40922,3375,7817,0.39832,0.42012
2002,46-65 y.,Not concerned at all,0.06629,556,7817,0.06077,0.07180
2002,66 and older,Very concerned,0.62953,2209,3565,0.61368,0.64539
2002,66 and older,Somewhat concerned,0.32128,1170,3565,0.30595,0.33661
2002,66 and older,Not concerned at all,0.04919,186,3565,0.04209,0.05629
2003,17-29 y.,Very concerned,0.32020,1240,3991,0.30572,0.33468
2003,17-29 y.,Somewhat concerned,0.52525,2143,3991,0.50975,0.54074
2003,17-29 y.,Not concerned at all,0.15455,608,3991,0.14334,0.16577
2003,30-45 y.,Very concerned,0.39757,2665,6905,0.38603,0.40912
2003,30-45 y.,Somewhat concerned,0.50848,3603,6905,0.49669,0.52028
2003,30-45 y.,Not concerned at all,0.09394,637,6905,0.08706,0.10083
2003,46-65 y.,Very concerned,0.48517,3394,7543,0.47389,0.49645
2003,46-65 y.,Somewhat concerned,0.43981,3537,7543,0.42861,0.45101
2003,46-65 y.,Not concerned at all,0.07502,612,7543,0.06907,0.08096
2003,66 and older,Very concerned,0.56261,2017,3623,0.54645,0.57877
2003,66 and older,Somewhat concerned,0.38455,1400,3623,0.36871,0.40040
2003,66 and older,Not concerned at all,0.05284,206,3623,0.04555,0.06012
2004,17-29 y.,Very concerned,0.32027,1204,3930,0.30568,0.33486
2004,17-29 y.,Somewhat concerned,0.50379,2036,3930,0.48815,0.51942
2004,17-29 y.,Not concerned at all,0.17594,690,3930,0.16403,0.18784
2004,30-45 y.,Very concerned,0.40292,2570,6504,0.39100,0.41484
2004,30-45 y.,Somewhat concerned,0.48867,3228,6504,0.47652,0.50082
2004,30-45 y.,Not concerned at all,0.10842,706,6504,0.10086,0.11597
2004,46-65 y.,Very concerned,0.47829,3284,7330,0.46685,0.48972
2004,46-65 y.,Somewhat concerned,0.43687,3362,7330,0.42551,0.44823
2004,46-65 y.,Not concerned at all,0.08484,684,7330,0.07846,0.09122
2004,66 and older,Very concerned,0.56814,2096,3727,0.55223,0.58404
2004,66 and older,Somewhat concerned,0.36673,1382,3727,0.35125,0.38220
2004,66 and older,Not concerned at all,0.06513,249,3727,0.05721,0.07306
2005,17-29 y.,Very concerned,0.36393,1300,3812,0.34866,0.37921
2005,17-29 y.,Somewhat concerned,0.46800,1844,3812,0.45215,0.48384
2005,17-29 y.,Not concerned at all,0.16807,668,3812,0.15620,0.17994
2005,30-45 y.,Very concerned,0.43436,2597,6059,0.42188,0.44684
2005,30-45 y.,Somewhat concerned,0.46420,2809,6059,0.45164,0.47676
2005,30-45 y.,Not concerned at all,0.10144,653,6059,0.09383,0.10904
2005,46-65 y.,Very concerned,0.52820,3495,6986,0.51650,0.53991
2005,46-65 y.,Somewhat concerned,0.39836,2902,6986,0.38688,0.40985
2005,46-65 y.,Not concerned at all,0.07343,589,6986,0.06732,0.07955
2005,66 and older,Very concerned,0.62430,2307,3736,0.60877,0.63983
2005,66 and older,Somewhat concerned,0.31886,1212,3736,0.30392,0.33381
2005,66 and older,Not concerned at all,0.05684,217,3736,0.04941,0.06427
2006,17-29 y.,Very concerned,0.35372,1218,3647,0.33820,0.36924
2006,17-29 y.,Somewhat concerned,0.46501,1766,3647,0.44882,0.48120
2006,17-29 y.,Not concerned at all,0.18127,663,3647,0.16877,0.19378
2006,30-45 y.,Very concerned,0.41186,2493,6242,0.39965,0.42407
2006,30-45 y.,Somewhat concerned,0.46782,3035,6242,0.45544,0.48020
2006,30-45 y.,Not concerned at all,0.12032,714,6242,0.11225,0.12839
2006,46-65 y.,Very concerned,0.46762,3364,7538,0.45636,0.47889
2006,46-65 y.,Somewhat concerned,0.44141,3447,7538,0.43020,0.45262
2006,46-65 y.,Not concerned at all,0.09096,727,7538,0.08447,0.09745
2006,66 and older,Very concerned,0.55452,2429,4391,0.53982,0.56922
2006,66 and older,Somewhat concerned,0.38456,1699,4391,0.37017,0.39895
2006,66 and older,Not concerned at all,0.06092,263,4391,0.05384,0.06799
2007,17-29 y.,Very concerned,0.35862,1137,3365,0.34241,0.37482
2007,17-29 y.,Somewhat concerned,0.46711,1613,3365,0.45025,0.48397
2007,17-29 y.,Not concerned at all,0.17427,615,3365,0.16145,0.18709
2007,30-45 y.,Very concerned,0.40067,2247,5681,0.38793,0.41342
2007,30-45 y.,Somewhat concerned,0.47088,2716,5681,0.45790,0.48387
2007,30-45 y.,Not concerned at all,0.12844,718,5681,0.11974,0.13714
2007,46-65 y.,Very concerned,0.46162,3144,7021,0.44996,0.47328
2007,46-65 y.,Somewhat concerned,0.44811,3190,7021,0.43648,0.45975
2007,46-65 y.,Not concerned at all,0.09027,687,7021,0.08356,0.09697
2007,66 and older,Very concerned,0.57527,2468,4306,0.56050,0.59003
2007,66 and older,Somewhat concerned,0.35604,1562,4306,0.34174,0.37034
2007,66 and older,Not concerned at all,0.06869,276,4306,0.06114,0.07625
2008,17-29 y.,Very concerned,0.30523,949,3144,0.28913,0.32133
2008,17-29 y.,Somewhat concerned,0.49890,1556,3144,0.48142,0.51638
2008,17-29 y.,Not concerned at all,0.19586,639,3144,0.18199,0.20974
2008,30-45 y.,Very concerned,0.35546,1781,5150,0.34239,0.36854
2008,30-45 y.,Somewhat concerned,0.48321,2579,5150,0.46956,0.49686
2008,30-45 y.,Not concerned at all,0.16133,790,5150,0.15128,0.17138
2008,46-65 y.,Very concerned,0.41756,2608,6672,0.40573,0.42940
2008,46-65 y.,Somewhat concerned,0.47353,3243,6672,0.46155,0.48551
2008,46-65 y.,Not concerned at all,0.10891,821,6672,0.10143,0.11638
2008,66 and older,Very concerned,0.51622,2170,4275,0.50123,0.53120
2008,66 and older,Somewhat concerned,0.41041,1783,4275,0.39566,0.42516
2008,66 and older,Not concerned at all,0.07337,322,4275,0.06556,0.08119
2009,17-29 y.,Very concerned,0.24985,707,2838,0.23392,0.26578
2009,17-29 y.,Somewhat concerned,0.49890,1419,2838,0.48050,0.51730
2009,17-29 y.,Not concerned at all,0.25124,712,2838,0.23528,0.26720
2009,30-45 y.,Very concerned,0.28044,1339,4654,0.26753,0.29335
2009,30-45 y.,Somewhat concerned,0.52840,2476,4654,0.51406,0.54275
2009,30-45 y.,Not concerned at all,0.19116,839,4654,0.17986,0.20245
2009,46-65 y.,Very concerned,0.35577,2094,6301,0.34395,0.36760
2009,46-65 y.,Somewhat concerned,0.51980,3300,6301,0.50747,0.53214
2009,46-65 y.,Not concerned at all,0.12442,907,6301,0.11627,0.13257
2009,66 and older,Very concerned,0.43015,1769,4141,0.41507,0.44523
2009,66 and older,Somewhat concerned,0.48010,1977,4141,0.46488,0.49532
2009,66 and older,Not concerned at all,0.08975,395,4141,0.08104,0.09845
2010,17-29 y.,Very concerned,0.29004,1228,3901,0.27580,0.30428
2010,17-29 y.,Somewhat concerned,0.47780,1820,3901,0.46212,0.49347
2010,17-29 y.,Not concerned at all,0.23217,853,3901,0.21891,0.24542
2010,30-45 y.,Very concerned,0.31193,3065,9034,0.30237,0.32148
2010,30-45 y.,Somewhat concerned,0.48423,4366,9034,0.47393,0.49454
2010,30-45 y.,Not concerned at all,0.20384,1603,9034,0.19553,0.21215
2010,46-65 y.,Very concerned,0.39049,2567,6923,0.37900,0.40198
2010,46-65 y.,Somewhat concerned,0.48345,3394,6923,0.47168,0.49522
2010,46-65 y.,Not concerned at all,0.12606,962,6923,0.11824,0.13388
2010,66 and older,Very concerned,0.50707,1986,3997,0.49157,0.52257
2010,66 and older,Somewhat concerned,0.42016,1701,3997,0.40485,0.43546
2010,66 and older,Not concerned at all,0.07277,310,3997,0.06472,0.08083
2011,17-29 y.,Very concerned,0.24151,704,2959,0.22609,0.25693
2011,17-29 y.,Somewhat concerned,0.47268,1416,2959,0.45468,0.49067
2011,17-29 y.,Not concerned at all,0.28581,839,2959,0.26953,0.30210
2011,30-45 y.,Very concerned,0.26778,1362,4804,0.25526,0.28031
2011,30-45 y.,Somewhat concerned,0.49384,2407,4804,0.47970,0.50798
2011,30-45 y.,Not concerned at all,0.23838,1035,4804,0.22633,0.25043
2011,46-65 y.,Very concerned,0.33706,2487,7704,0.32650,0.34761
2011,46-65 y.,Somewhat concerned,0.51017,3911,7704,0.49901,0.52134
2011,46-65 y.,Not concerned at all,0.15277,1306,7704,0.14474,0.16080
2011,66 and older,Very concerned,0.43313,2134,5010,0.41941,0.44686
2011,66 and older,Somewhat concerned,0.45161,2265,5010,0.43782,0.46539
2011,66 and older,Not concerned at all,0.11526,611,5010,0.10642,0.12410
2012,17-29 y.,Very concerned,0.20901,619,2868,0.19413,0.22390
2012,17-29 y.,Somewhat concerned,0.48150,1359,2868,0.46321,0.49979
2012,17-29 y.,Not concerned at all,0.30948,890,2868,0.29256,0.32640
2012,30-45 y.,Very concerned,0.24458,1207,4569,0.23211,0.25705
2012,30-45 y.,Somewhat concerned,0.48679,2236,4569,0.47230,0.50129
2012,30-45 y.,Not concerned at all,0.26863,1126,4569,0.25577,0.28148
2012,46-65 y.,Very concerned,0.31552,2365,7801,0.30521,0.32584
2012,46-65 y.,Somewhat concerned,0.50971,3999,7801,0.49861,0.52080
2012,46-65 y.,Not concerned at all,0.17477,1437,7801,0.16634,0.18320
2012,66 and older,Very concerned,0.42261,2120,5147,0.40912,0.43611
2012,66 and older,Somewhat concerned,0.45958,2415,5147,0.44596,0.47319
2012,66 and older,Not concerned at all,0.11781,612,5147,0.10900,0.12662
2013,17-29 y.,Very concerned,0.19715,532,2519,0.18161,0.21269
2013,17-29 y.,Somewhat concerned,0.46329,1189,2519,0.44381,0.48277
2013,17-29 y.,Not concerned at all,0.33956,798,2519,0.32106,0.35805
2013,30-45 y.,Very concerned,0.21630,1051,4054,0.20362,0.22897
2013,30-45 y.,Somewhat concerned,0.50668,2013,4054,0.49129,0.52208
2013,30-45 y.,Not concerned at all,0.27702,990,4054,0.26324,0.29080
2013,46-65 y.,Very concerned,0.30764,2181,7293,0.29705,0.31823
2013,46-65 y.,Somewhat concerned,0.51286,3758,7293,0.50139,0.52433
2013,46-65 y.,Not concerned at all,0.17950,1354,7293,0.17069,0.18831
2013,66 and older,Very concerned,0.41759,1992,4899,0.40378,0.43140
2013,66 and older,Somewhat concerned,0.47099,2341,4899,0.45701,0.48497
2013,66 and older,Not concerned at all,0.11142,566,4899,0.10261,0.12023
2014,17-29 y.,Very concerned,0.22704,1054,4266,0.21447,0.23962
2014,17-29 y.,Somewhat concerned,0.46173,1970,4266,0.44677,0.47669
2014,17-29 y.,Not concerned at all,0.31123,1242,4266,0.29733,0.32512
2014,30-45 y.,Very concerned,0.25047,2373,8484,0.24125,0.25969
2014,30-45 y.,Somewhat concerned,0.48834,4218,8484,0.47771,0.49898
2014,30-45 y.,Not concerned at all,0.26119,1893,8484,0.25184,0.27054
2014,46-65 y.,Very concerned,0.32572,2937,9268,0.31618,0.33526
2014,46-65 y.,Somewhat concerned,0.51299,4707,9268,0.50282,0.52317
2014,46-65 y.,Not concerned at all,0.16129,1624,9268,0.15380,0.16878
2014,66 and older,Very concerned,0.43427,2069,4928,0.42043,0.44811
2014,66 and older,Somewhat concerned,0.45802,2296,4928,0.44411,0.47193
2014,66 and older,Not concerned at all,0.10771,563,4928,0.09905,0.11637
2015,17-29 y.,Very concerned,0.27841,1087,3877,0.26430,0.29252
2015,17-29 y.,Somewhat concerned,0.44259,1726,3877,0.42695,0.45822
2015,17-29 y.,Not concerned at all,0.27901,1064,3877,0.26489,0.29313
2015,30-45 y.,Very concerned,0.29548,2314,7318,0.28503,0.30594
2015,30-45 y.,Somewhat concerned,0.48193,3615,7318,0.47049,0.49338
2015,30-45 y.,Not concerned at all,0.22258,1389,7318,0.21305,0.23211
2015,46-65 y.,Very concerned,0.38239,3185,8833,0.37226,0.39253
2015,46-65 y.,Somewhat concerned,0.47544,4317,8833,0.46503,0.48586
2015,46-65 y.,Not concerned at all,0.14217,1331,8833,0.13488,0.14945
2015,66 and older,Very concerned,0.50564,2361,4844,0.49156,0.51973
2015,66 and older,Somewhat concerned,0.41203,2059,4844,0.39817,0.42589
2015,66 and older,Not concerned at all,0.08232,424,4844,0.07458,0.09006
2016,17-29 y.,Very concerned,0.33144,1333,3777,0.31643,0.34646
2016,17-29 y.,Somewhat concerned,0.44997,1651,3777,0.43411,0.46584
2016,17-29 y.,Not concerned at all,0.21858,793,3777,0.20540,0.23177
2016,30-45 y.,Very concerned,0.40572,3098,7022,0.39424,0.41721
2016,30-45 y.,Somewhat concerned,0.44350,2975,7022,0.43188,0.45512
2016,30-45 y.,Not concerned at all,0.15077,949,7022,0.14240,0.15914
2016,46-65 y.,Very concerned,0.50236,4112,8568,0.49177,0.51295
2016,46-65 y.,Somewhat concerned,0.40212,3563,8568,0.39174,0.41250
2016,46-65 y.,Not concerned at all,0.09552,893,8568,0.08930,0.10175
2016,66 and older,Very concerned,0.58612,2703,4693,0.57203,0.60021
2016,66 and older,Somewhat concerned,0.35308,1675,4693,0.33940,0.36675
2016,66 and older,Not concerned at all,0.06080,315,4693,0.05396,0.06764
2017,17-29 y.,Very concerned,0.32112,1385,4315,0.30719,0.33505
2017,17-29 y.,Somewhat concerned,0.45224,1937,4315,0.43739,0.46709
2017,17-29 y.,Not concerned at all,0.22664,993,4315,0.21415,0.23913
2017,30-45 y.,Very concerned,0.39941,3040,7230,0.38812,0.41070
2017,30-45 y.,Somewhat concerned,0.42415,3121,7230,0.41276,0.43555
2017,30-45 y.,Not concerned at all,0.17643,1069,7230,0.16765,0.18522
2017,46-65 y.,Very concerned,0.48804,4637,9932,0.47821,0.49788
2017,46-65 y.,Somewhat concerned,0.41244,4217,9932,0.40276,0.42212
2017,46-65 y.,Not concerned at all,0.09952,1078,9932,0.09363,0.10540
2017,66 and older,Very concerned,0.57052,2757,4934,0.55670,0.58433
2017,66 and older,Somewhat concerned,0.36176,1838,4934,0.34835,0.37516
2017,66 and older,Not concerned at all,0.06773,339,4934,0.06072,0.07474
2018,17-29 y.,Very concerned,0.25979,1120,4248,0.24660,0.27297
2018,17-29 y.,Somewhat concerned,0.46977,1932,4248,0.45476,0.48478
2018,17-29 y.,Not concerned at all,0.27045,1196,4248,0.25709,0.28381
2018,30-45 y.,Very concerned,0.33891,2378,6712,0.32758,0.35023
2018,30-45 y.,Somewhat concerned,0.43986,2978,6712,0.42798,0.45174
2018,30-45 y.,Not concerned at all,0.22123,1356,6712,0.21130,0.23116
2018,46-65 y.,Very concerned,0.39725,3697,9613,0.38747,0.40704
2018,46-65 y.,Somewhat concerned,0.46202,4383,9613,0.45205,0.47198
2018,46-65 y.,Not concerned at all,0.14073,1533,9613,0.13378,0.14768
2018,66 and older,Very concerned,0.45983,2282,4981,0.44599,0.47367
2018,66 and older,Somewhat concerned,0.44304,2191,4981,0.42924,0.45684
2018,66 and older,Not concerned at all,0.09713,508,4981,0.08891,0.10536
2019,17-29 y.,Very concerned,0.24999,986,3804,0.23623,0.26376
2019,17-29 y.,Somewhat concerned,0.46895,1745,3804,0.45309,0.48481
2019,17-29 y.,Not concerned at all,0.28106,1073,3804,0.26677,0.29534
2019,30-45 y.,Very concerned,0.29306,1963,6254,0.28178,0.30434
2019,30-45 y.,Somewhat concerned,0.46696,2945,6254,0.45460,0.47933
2019,30-45 y.,Not concerned at all,0.23997,1346,6254,0.22939,0.25056
2019,46-65 y.,Very concerned,0.37467,3537,10374,0.36535,0.38398
2019,46-65 y.,Somewhat concerned,0.48543,5105,10374,0.47581,0.49504
2019,46-65 y.,Not concerned at all,0.13991,1732,10374,0.13323,0.14658
2019,66 and older,Very concerned,0.42251,2132,5160,0.40903,0.43599
2019,66 and older,Somewhat concerned,0.47826,2480,5160,0.46462,0.49189
2019,66 and older,Not concerned at all,0.09924,548,5160,0.09108,0.10740
2020,17-29 y.,Very concerned,0.18337,775,4295,0.17180,0.19495
2020,17-29 y.,Somewhat concerned,0.43428,1847,4295,0.41946,0.44911
2020,17-29 y.,Not concerned at all,0.38234,1673,4295,0.36781,0.39688
2020,30-45 y.,Very concerned,0.24419,1590,6585,0.23381,0.25457
2020,30-45 y.,Somewhat concerned,0.44997,2929,6585,0.43795,0.46199
2020,30-45 y.,Not concerned at all,0.30584,2066,6585,0.29471,0.31697
2020,46-65 y.,Very concerned,0.30799,2714,9761,0.29884,0.31715
2020,46-65 y.,Somewhat concerned,0.49184,4768,9761,0.48193,0.50176
2020,46-65 y.,Not concerned at all,0.20016,2279,9761,0.19222,0.20810
2020,66 and older,Very concerned,0.39015,1839,4858,0.37644,0.40387
2020,66 and older,Somewhat concerned,0.48525,2335,4858,0.47120,0.49931
2020,66 and older,Not concerned at all,0.12459,684,4858,0.11530,0.13388
2021,17-29 y.,Very concerned,0.17723,485,2671,0.16275,0.19172
2021,17-29 y.,Somewhat concerned,0.43035,1157,2671,0.41157,0.44913
2021,17-29 y.,Not concerned at all,0.39242,1029,2671,0.37390,0.41094
2021,30-45 y.,Very concerned,0.23877,974,4127,0.22576,0.25178
2021,30-45 y.,Somewhat concerned,0.47199,1958,4127,0.45675,0.48722
2021,30-45 y.,Not concerned at all,0.28924,1195,4127,0.27541,0.30308
2021,46-65 y.,Very concerned,0.32111,1936,6773,0.30999,0.33223
2021,46-65 y.,Somewhat concerned,0.48207,3292,6773,0.47017,0.49398
2021,46-65 y.,Not concerned at all,0.19682,1545,6773,0.18735,0.20629
2021,66 and older,Very concerned,0.45768,1494,3534,0.44125,0.47411
2021,66 and older,Somewhat concerned,0.43168,1604,3534,0.41535,0.44801
2021,66 and older,Not concerned at all,0.11064,436,3534,0.10029,0.12098
2022,17-29 y.,Very concerned,0.19034,1026,5196,0.17966,0.20102
2022,17-29 y.,Somewhat concerned,0.42492,2293,5196,0.41148,0.43836
2022,17-29 y.,Not concerned at all,0.38474,1877,5196,0.37151,0.39797
2022,30-45 y.,Very concerned,0.26662,2001,7964,0.25691,0.27633
2022,30-45 y.,Somewhat concerned,0.47706,3836,7964,0.46609,0.48803
2022,30-45 y.,Not concerned at all,0.25633,2127,7964,0.24674,0.26592
2022,46-65 y.,Very concerned,0.32918,2565,8701,0.31930,0.33905
2022,46-65 y.,Somewhat concerned,0.49769,4446,8701,0.48719,0.50820
2022,46-65 y.,Not concerned at all,0.17313,1690,8701,0.16518,0.18108
2022,66 and older,Very concerned,0.40078,1521,4090,0.38576,0.41580
2022,66 and older,Somewhat concerned,0.48747,2059,4090,0.47215,0.50279
2022,66 and older,Not concerned at all,0.11175,510,4090,0.10209,0.12140
