year,regtyp,sex,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Urban regions,male,Somewhat concerned,0.46896,3333,6853,0.45714,0.48077
2004,Urban regions,male,Not concerned at all,0.13107,944,6853,0.12308,0.13906
2004,Urban regions,female,Very concerned,0.47880,3289,7439,0.46744,0.49015
2004,Urban regions,female,Somewhat concerned,0.43192,3404,7439,0.42066,0.44317
2004,Urban regions,female,Not concerned at all,0.08929,746,7439,0.08281,0.09577
2004,Rural regions,male,Very concerned,0.44085,1501,3489,0.42437,0.45733
2004,Rural regions,male,Somewhat concerned,0.45254,1613,3489,0.43602,0.46906
2004,Rural regions,male,Not concerned at all,0.10661,375,3489,0.09637,0.11686
2004,Rural regions,female,Very concerned,0.49705,1788,3710,0.48095,0.51314
2004,Rural regions,female,Somewhat concerned,0.43350,1658,3710,0.41755,0.44944
2004,Rural regions,female,Not concerned at all,0.06946,264,3710,0.06128,0.07764
2005,Urban regions,male,Very concerned,0.44213,2783,6547,0.43010,0.45416
2005,Urban regions,male,Somewhat concerned,0.44082,2928,6547,0.42879,0.45284
2005,Urban regions,male,Not concerned at all,0.11706,836,6547,0.10927,0.12484
2005,Urban regions,female,Very concerned,0.50978,3423,7167,0.49821,0.52136
2005,Urban regions,female,Somewhat concerned,0.40278,3033,7167,0.39142,0.41414
2005,Urban regions,female,Not concerned at all,0.08744,711,7167,0.08090,0.09398
2005,Rural regions,male,Very concerned,0.48678,1561,3305,0.46974,0.50383
2005,Rural regions,male,Somewhat concerned,0.41696,1404,3305,0.40015,0.43378
2005,Rural regions,male,Not concerned at all,0.09625,340,3305,0.08620,0.10631
2005,Rural regions,female,Very concerned,0.56027,1932,3574,0.54400,0.57655
2005,Rural regions,female,Somewhat concerned,0.37418,1402,3574,0.35831,0.39005
2005,Rural regions,female,Not concerned at all,0.06555,240,3574,0.05743,0.07366
2006,Urban regions,male,Very concerned,0.39877,2653,6848,0.38717,0.41037
2006,Urban regions,male,Somewhat concerned,0.45599,3231,6848,0.44419,0.46779
2006,Urban regions,male,Not concerned at all,0.14524,964,6848,0.13690,0.15359
2006,Urban regions,female,Very concerned,0.47797,3409,7543,0.46669,0.48924
2006,Urban regions,female,Somewhat concerned,0.42895,3390,7543,0.41778,0.44012
2006,Urban regions,female,Not concerned at all,0.09308,744,7543,0.08652,0.09964
2006,Rural regions,male,Very concerned,0.45045,1527,3559,0.43410,0.46680
2006,Rural regions,male,Somewhat concerned,0.44585,1647,3559,0.42952,0.46219
2006,Rural regions,male,Not concerned at all,0.10370,385,3559,0.09368,0.11371
2006,Rural regions,female,Very concerned,0.50438,1915,3868,0.48862,0.52014
2006,Rural regions,female,Somewhat concerned,0.42686,1679,3868,0.41127,0.44245
2006,Rural regions,female,Not concerned at all,0.06876,274,3868,0.06079,0.07674
2007,Urban regions,male,Very concerned,0.39991,2513,6350,0.38786,0.41196
2007,Urban regions,male,Somewhat concerned,0.45787,2941,6350,0.44561,0.47012
2007,Urban regions,male,Not concerned at all,0.14222,896,6350,0.13363,0.15081
2007,Urban regions,female,Very concerned,0.48736,3258,7043,0.47569,0.49904
2007,Urban regions,female,Somewhat concerned,0.40909,3030,7043,0.39760,0.42057
2007,Urban regions,female,Not concerned at all,0.10355,755,7043,0.09644,0.11067
2007,Rural regions,male,Very concerned,0.43874,1443,3369,0.42198,0.45550
2007,Rural regions,male,Somewhat concerned,0.45192,1526,3369,0.43511,0.46873
2007,Rural regions,male,Not concerned at all,0.10935,400,3369,0.09881,0.11989
2007,Rural regions,female,Very concerned,0.50241,1782,3611,0.48610,0.51872
2007,Rural regions,female,Somewhat concerned,0.43657,1584,3611,0.42039,0.45275
2007,Rural regions,female,Not concerned at all,0.06102,245,3611,0.05321,0.06883
2008,Urban regions,male,Very concerned,0.36296,2124,5998,0.35079,0.37514
2008,Urban regions,male,Somewhat concerned,0.46471,2853,5998,0.45208,0.47733
2008,Urban regions,male,Not concerned at all,0.17233,1021,5998,0.16277,0.18189
2008,Urban regions,female,Very concerned,0.42857,2695,6661,0.41668,0.44045
2008,Urban regions,female,Somewhat concerned,0.45750,3141,6661,0.44554,0.46947
2008,Urban regions,female,Not concerned at all,0.11393,825,6661,0.10630,0.12156
2008,Rural regions,male,Very concerned,0.39388,1223,3175,0.37689,0.41088
2008,Rural regions,male,Somewhat concerned,0.48467,1536,3175,0.46728,0.50205
2008,Rural regions,male,Not concerned at all,0.12145,416,3175,0.11008,0.13281
2008,Rural regions,female,Very concerned,0.44759,1466,3407,0.43089,0.46429
2008,Rural regions,female,Somewhat concerned,0.46736,1631,3407,0.45061,0.48412
2008,Rural regions,female,Not concerned at all,0.08505,310,3407,0.07568,0.09442
2009,Urban regions,male,Very concerned,0.30036,1647,5533,0.28828,0.31244
2009,Urban regions,male,Somewhat concerned,0.50482,2803,5533,0.49164,0.51799
2009,Urban regions,male,Not concerned at all,0.19482,1083,5533,0.18439,0.20526
2009,Urban regions,female,Very concerned,0.35574,2115,6131,0.34376,0.36773
2009,Urban regions,female,Somewhat concerned,0.49995,3071,6131,0.48743,0.51246
2009,Urban regions,female,Not concerned at all,0.14431,945,6131,0.13551,0.15311
2009,Rural regions,male,Very concerned,0.32621,959,3030,0.30951,0.34291
2009,Rural regions,male,Somewhat concerned,0.51704,1580,3030,0.49924,0.53484
2009,Rural regions,male,Not concerned at all,0.15675,491,3030,0.14380,0.16970
2009,Rural regions,female,Very concerned,0.36936,1188,3240,0.35274,0.38598
2009,Rural regions,female,Somewhat concerned,0.52963,1718,3240,0.51244,0.54682
2009,Rural regions,female,Not concerned at all,0.10101,334,3240,0.09064,0.11139
2010,Urban regions,male,Very concerned,0.34094,2306,7068,0.32989,0.35199
2010,Urban regions,male,Somewhat concerned,0.46753,3339,7068,0.45590,0.47916
2010,Urban regions,male,Not concerned at all,0.19153,1423,7068,0.18236,0.20071
2010,Urban regions,female,Very concerned,0.40290,3294,8521,0.39248,0.41331
2010,Urban regions,female,Somewhat concerned,0.46168,3991,8521,0.45110,0.47227
2010,Urban regions,female,Not concerned at all,0.13542,1236,8521,0.12815,0.14268
2010,Rural regions,male,Very concerned,0.36536,1329,3804,0.35006,0.38067
2010,Rural regions,male,Somewhat concerned,0.47303,1858,3804,0.45716,0.48890
2010,Rural regions,male,Not concerned at all,0.16160,617,3804,0.14990,0.17330
2010,Rural regions,female,Very concerned,0.42974,1917,4462,0.41521,0.44427
2010,Rural regions,female,Somewhat concerned,0.47536,2093,4462,0.46071,0.49002
2010,Rural regions,female,Not concerned at all,0.09489,452,4462,0.08629,0.10349
2011,Urban regions,male,Very concerned,0.29417,1842,6214,0.28284,0.30550
2011,Urban regions,male,Somewhat concerned,0.48112,2957,6214,0.46869,0.49354
2011,Urban regions,male,Not concerned at all,0.22472,1415,6214,0.21434,0.23509
2011,Urban regions,female,Very concerned,0.33957,2355,7058,0.32852,0.35062
2011,Urban regions,female,Somewhat concerned,0.48574,3461,7058,0.47408,0.49740
2011,Urban regions,female,Not concerned at all,0.17469,1242,7058,0.16583,0.18355
2011,Rural regions,male,Very concerned,0.34157,1112,3456,0.32576,0.35739
2011,Rural regions,male,Somewhat concerned,0.47760,1682,3456,0.46095,0.49426
2011,Rural regions,male,Not concerned at all,0.18083,662,3456,0.16799,0.19366
2011,Rural regions,female,Very concerned,0.38075,1378,3749,0.36520,0.39629
2011,Rural regions,female,Somewhat concerned,0.49984,1899,3749,0.48383,0.51585
2011,Rural regions,female,Not concerned at all,0.11941,472,3749,0.10903,0.12979
2012,Urban regions,male,Very concerned,0.27357,1661,6097,0.26238,0.28476
2012,Urban regions,male,Somewhat concerned,0.47406,2925,6097,0.46152,0.48659
2012,Urban regions,male,Not concerned at all,0.25237,1511,6097,0.24147,0.26328
2012,Urban regions,female,Very concerned,0.32549,2266,6911,0.31444,0.33654
2012,Urban regions,female,Somewhat concerned,0.49029,3366,6911,0.47851,0.50208
2012,Urban regions,female,Not concerned at all,0.18421,1279,6911,0.17507,0.19335
2012,Rural regions,male,Very concerned,0.30962,1021,3512,0.29433,0.32491
2012,Rural regions,male,Somewhat concerned,0.49242,1770,3512,0.47588,0.50896
2012,Rural regions,male,Not concerned at all,0.19796,721,3512,0.18478,0.21114
2012,Rural regions,female,Very concerned,0.35953,1363,3865,0.34440,0.37466
2012,Rural regions,female,Somewhat concerned,0.50127,1948,3865,0.48551,0.51704
2012,Rural regions,female,Not concerned at all,0.13920,554,3865,0.12829,0.15011
2013,Urban regions,male,Very concerned,0.26107,1492,5597,0.24957,0.27258
2013,Urban regions,male,Somewhat concerned,0.48179,2715,5597,0.46869,0.49488
2013,Urban regions,male,Not concerned at all,0.25714,1390,5597,0.24569,0.26859
2013,Urban regions,female,Very concerned,0.33437,2109,6415,0.32283,0.34592
2013,Urban regions,female,Somewhat concerned,0.48823,3148,6415,0.47599,0.50046
2013,Urban regions,female,Not concerned at all,0.17740,1158,6415,0.16805,0.18675
2013,Rural regions,male,Very concerned,0.30700,969,3200,0.29101,0.32298
2013,Rural regions,male,Somewhat concerned,0.49923,1611,3200,0.48190,0.51655
2013,Rural regions,male,Not concerned at all,0.19378,620,3200,0.18008,0.20748
2013,Rural regions,female,Very concerned,0.32851,1186,3553,0.31307,0.34396
2013,Rural regions,female,Somewhat concerned,0.51670,1827,3553,0.50026,0.53313
2013,Rural regions,female,Not concerned at all,0.15479,540,3553,0.14290,0.16669
2014,Urban regions,male,Very concerned,0.28156,2240,8036,0.27172,0.29139
2014,Urban regions,male,Somewhat concerned,0.46865,3853,8036,0.45774,0.47956
2014,Urban regions,male,Not concerned at all,0.24979,1943,8036,0.24033,0.25926
2014,Urban regions,female,Very concerned,0.34422,3224,9547,0.33469,0.35375
2014,Urban regions,female,Somewhat concerned,0.48899,4636,9547,0.47896,0.49901
2014,Urban regions,female,Not concerned at all,0.16680,1687,9547,0.15932,0.17427
2014,Rural regions,male,Very concerned,0.30448,1287,4340,0.29078,0.31817
2014,Rural regions,male,Somewhat concerned,0.49360,2148,4340,0.47872,0.50847
2014,Rural regions,male,Not concerned at all,0.20193,905,4340,0.18998,0.21387
2014,Rural regions,female,Very concerned,0.35012,1682,5023,0.33693,0.36331
2014,Rural regions,female,Somewhat concerned,0.50299,2554,5023,0.48916,0.51682
2014,Rural regions,female,Not concerned at all,0.14689,787,5023,0.13710,0.15668
2015,Urban regions,male,Very concerned,0.33755,2343,7347,0.32673,0.34836
2015,Urban regions,male,Somewhat concerned,0.46021,3490,7347,0.44881,0.47161
2015,Urban regions,male,Not concerned at all,0.20224,1514,7347,0.19306,0.21143
2015,Urban regions,female,Very concerned,0.39551,3263,8761,0.38527,0.40575
2015,Urban regions,female,Somewhat concerned,0.44590,4107,8761,0.43550,0.45631
2015,Urban regions,female,Not concerned at all,0.15858,1391,8761,0.15093,0.16623
2015,Rural regions,male,Very concerned,0.37320,1445,4040,0.35829,0.38812
2015,Rural regions,male,Somewhat concerned,0.45023,1884,4040,0.43489,0.46557
2015,Rural regions,male,Not concerned at all,0.17657,711,4040,0.16481,0.18833
2015,Rural regions,female,Very concerned,0.42151,1896,4724,0.40742,0.43559
2015,Rural regions,female,Somewhat concerned,0.47440,2236,4724,0.46016,0.48864
2015,Rural regions,female,Not concerned at all,0.10409,592,4724,0.09538,0.11280
2016,Urban regions,male,Very concerned,0.41234,2952,7105,0.40090,0.42379
2016,Urban regions,male,Somewhat concerned,0.43051,3042,7105,0.41900,0.44203
2016,Urban regions,male,Not concerned at all,0.15714,1111,7105,0.14868,0.16561
2016,Urban regions,female,Very concerned,0.50552,4194,8520,0.49491,0.51614
2016,Urban regions,female,Somewhat concerned,0.39385,3414,8520,0.38347,0.40422
2016,Urban regions,female,Not concerned at all,0.10063,912,8520,0.09424,0.10702
2016,Rural regions,male,Very concerned,0.45862,1767,3906,0.44299,0.47425
2016,Rural regions,male,Somewhat concerned,0.42386,1609,3906,0.40836,0.43936
2016,Rural regions,male,Not concerned at all,0.11751,530,3906,0.10741,0.12761
2016,Rural regions,female,Very concerned,0.53796,2333,4529,0.52344,0.55249
2016,Rural regions,female,Somewhat concerned,0.37497,1799,4529,0.36087,0.38907
2016,Rural regions,female,Not concerned at all,0.08707,397,4529,0.07886,0.09528
2017,Urban regions,male,Very concerned,0.41605,3108,7845,0.40514,0.42695
2017,Urban regions,male,Somewhat concerned,0.41492,3372,7845,0.40402,0.42582
2017,Urban regions,male,Not concerned at all,0.16903,1365,7845,0.16074,0.17733
2017,Urban regions,female,Very concerned,0.47947,4261,9258,0.46929,0.48965
2017,Urban regions,female,Somewhat concerned,0.40712,3914,9258,0.39711,0.41713
2017,Urban regions,female,Not concerned at all,0.11341,1083,9258,0.10695,0.11987
2017,Rural regions,male,Very concerned,0.46520,1980,4354,0.45038,0.48002
2017,Rural regions,male,Somewhat concerned,0.40624,1797,4354,0.39165,0.42083
2017,Rural regions,male,Not concerned at all,0.12856,577,4354,0.11862,0.13851
2017,Rural regions,female,Very concerned,0.50887,2470,4954,0.49495,0.52279
2017,Rural regions,female,Somewhat concerned,0.40446,2030,4954,0.39079,0.41813
2017,Rural regions,female,Not concerned at all,0.08667,454,4954,0.07883,0.09450
2018,Urban regions,male,Very concerned,0.34311,2505,7630,0.33246,0.35377
2018,Urban regions,male,Somewhat concerned,0.44693,3420,7630,0.43578,0.45809
2018,Urban regions,male,Not concerned at all,0.20996,1705,7630,0.20082,0.21909
2018,Urban regions,female,Very concerned,0.38930,3428,9019,0.37924,0.39937
2018,Urban regions,female,Somewhat concerned,0.45790,4102,9019,0.44762,0.46818
2018,Urban regions,female,Not concerned at all,0.15279,1489,9019,0.14537,0.16022
2018,Rural regions,male,Very concerned,0.37498,1543,4139,0.36023,0.38973
2018,Rural regions,male,Somewhat concerned,0.45708,1844,4139,0.44191,0.47226
2018,Rural regions,male,Not concerned at all,0.16794,752,4139,0.15655,0.17932
2018,Rural regions,female,Very concerned,0.42775,2001,4766,0.41370,0.44179
2018,Rural regions,female,Somewhat concerned,0.45244,2118,4766,0.43831,0.46657
2018,Rural regions,female,Not concerned at all,0.11981,647,4766,0.11059,0.12903
2019,No answer / don't know,male,Very concerned,0.20897,65,296,0.16257,0.25537
2019,No answer / don't know,male,Somewhat concerned,0.44655,139,296,0.38982,0.50328
2019,No answer / don't know,male,Not concerned at all,0.34448,92,296,0.29026,0.39871
2019,No answer / don't know,female,Very concerned,0.23107,55,251,0.17882,0.28332
2019,No answer / don't know,female,Somewhat concerned,0.48147,123,251,0.41953,0.54341
2019,No answer / don't know,female,Not concerned at all,0.28746,73,251,0.23136,0.34356
2019,Urban regions,male,Very concerned,0.30101,2219,7731,0.29078,0.31123
2019,Urban regions,male,Somewhat concerned,0.47601,3680,7731,0.46488,0.48714
2019,Urban regions,male,Not concerned at all,0.22298,1832,7731,0.21370,0.23226
2019,Urban regions,female,Very concerned,0.36156,3025,8582,0.35140,0.37173
2019,Urban regions,female,Somewhat concerned,0.48682,4140,8582,0.47625,0.49740
2019,Urban regions,female,Not concerned at all,0.15161,1417,8582,0.14402,0.15920
2019,Rural regions,male,Very concerned,0.36635,1450,4186,0.35176,0.38095
2019,Rural regions,male,Somewhat concerned,0.46364,2022,4186,0.44853,0.47875
2019,Rural regions,male,Not concerned at all,0.17001,714,4186,0.15863,0.18139
2019,Rural regions,female,Very concerned,0.41166,1803,4540,0.39735,0.42598
2019,Rural regions,female,Somewhat concerned,0.46973,2169,4540,0.45521,0.48425
2019,Rural regions,female,Not concerned at all,0.11861,568,4540,0.10920,0.12801
2020,Urban regions,male,Very concerned,0.26094,1850,8076,0.25137,0.27052
2020,Urban regions,male,Somewhat concerned,0.44354,3564,8076,0.43270,0.45437
2020,Urban regions,male,Not concerned at all,0.29552,2662,8076,0.28557,0.30547
2020,Urban regions,female,Very concerned,0.29855,2434,8863,0.28902,0.30807
2020,Urban regions,female,Somewhat concerned,0.48503,4243,8863,0.47463,0.49544
2020,Urban regions,female,Not concerned at all,0.21642,2186,8863,0.20785,0.22499
2020,Rural regions,male,Very concerned,0.29528,1161,4102,0.28132,0.30924
2020,Rural regions,male,Somewhat concerned,0.48551,1929,4102,0.47021,0.50081
2020,Rural regions,male,Not concerned at all,0.21921,1012,4102,0.20655,0.23187
2020,Rural regions,female,Very concerned,0.35403,1473,4451,0.33997,0.36808
2020,Rural regions,female,Somewhat concerned,0.48431,2140,4451,0.46962,0.49899
2020,Rural regions,female,Not concerned at all,0.16167,838,4451,0.15085,0.17248
2021,Urban regions,male,Very concerned,0.28045,1306,5315,0.26838,0.29253
2021,Urban regions,male,Somewhat concerned,0.44350,2379,5315,0.43014,0.45686
2021,Urban regions,male,Not concerned at all,0.27605,1630,5315,0.26403,0.28807
2021,Urban regions,female,Very concerned,0.31643,1732,6025,0.30469,0.32818
2021,Urban regions,female,Somewhat concerned,0.47301,2893,6025,0.46040,0.48562
2021,Urban regions,female,Not concerned at all,0.21056,1400,6025,0.20026,0.22085
2021,Rural regions,male,Very concerned,0.30895,820,2726,0.29160,0.32630
2021,Rural regions,male,Somewhat concerned,0.46046,1269,2726,0.44174,0.47917
2021,Rural regions,male,Not concerned at all,0.23059,637,2726,0.21478,0.24641
2021,Rural regions,female,Very concerned,0.37870,1031,3032,0.36143,0.39597
2021,Rural regions,female,Somewhat concerned,0.46065,1468,3032,0.44290,0.47839
2021,Rural regions,female,Not concerned at all,0.16065,533,3032,0.14758,0.17373
2022,Urban regions,male,Very concerned,0.26101,1881,8516,0.25169,0.27034
2022,Urban regions,male,Somewhat concerned,0.48251,4049,8516,0.47190,0.49313
2022,Urban regions,male,Not concerned at all,0.25647,2586,8516,0.24720,0.26575
2022,Urban regions,female,Very concerned,0.31870,2513,9054,0.30910,0.32830
2022,Urban regions,female,Somewhat concerned,0.48306,4482,9054,0.47277,0.49336
2022,Urban regions,female,Not concerned at all,0.19824,2059,9054,0.19003,0.20645
2022,Rural regions,male,Very concerned,0.31865,1173,3962,0.30413,0.33316
2022,Rural regions,male,Somewhat concerned,0.47766,1917,3962,0.46211,0.49322
2022,Rural regions,male,Not concerned at all,0.20369,872,3962,0.19115,0.21623
2022,Rural regions,female,Very concerned,0.38902,1542,4400,0.37462,0.40343
2022,Rural regions,female,Somewhat concerned,0.46413,2175,4400,0.44939,0.47887
