year,pgisced97,sampreg,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Second Stage of Tertiary Education,West,Not concerned at all,0.10233,97,914,0.08267,0.12199
1995,Second Stage of Tertiary Education,East,Very concerned,0.70902,564,822,0.67794,0.74009
1995,Second Stage of Tertiary Education,East,Somewhat concerned,0.28044,258,822,0.24971,0.31116
1996,No answer / don't know,West,Very concerned,0.53363,119,215,0.46679,0.60047
1996,No answer / don't know,West,Somewhat concerned,0.42878,96,215,0.36247,0.49509
1996,Pre-primary Level,West,Very concerned,0.34620,68,163,0.27294,0.41947
1996,Pre-primary Level,West,Somewhat concerned,0.51704,95,163,0.44009,0.59399
1996,Pre-primary Level,East,Very concerned,0.61457,56,94,0.51565,0.71349
1996,Pre-primary Level,East,Somewhat concerned,0.37621,38,94,0.27775,0.47467
1996,Primary Level,West,Very concerned,0.52976,243,472,0.48468,0.57484
1996,Primary Level,West,Somewhat concerned,0.37589,191,472,0.33215,0.41964
1996,Primary Level,West,Not concerned at all,0.09435,38,472,0.06795,0.12074
1996,Lower Secondary Level,West,Very concerned,0.62606,1144,1990,0.60480,0.64733
1996,Lower Secondary Level,West,Somewhat concerned,0.33467,750,1990,0.31393,0.35541
1996,Lower Secondary Level,West,Not concerned at all,0.03926,96,1990,0.03073,0.04780
1996,Lower Secondary Level,East,Very concerned,0.77745,266,359,0.73436,0.82054
1996,Lower Secondary Level,East,Somewhat concerned,0.21313,93,359,0.17071,0.25555
1996,Upper Secondary Level,West,Very concerned,0.58731,2508,4531,0.57298,0.60165
1996,Upper Secondary Level,West,Somewhat concerned,0.38336,1873,4531,0.36920,0.39752
1996,Upper Secondary Level,West,Not concerned at all,0.02933,150,4531,0.02441,0.03424
1996,Upper Secondary Level,East,Very concerned,0.75684,1468,2014,0.73810,0.77558
1996,Upper Secondary Level,East,Somewhat concerned,0.22836,514,2014,0.21002,0.24669
1996,Upper Secondary Level,East,Not concerned at all,0.01481,32,2014,0.00953,0.02008
1996,Post-secondary Non-tertiary Level,West,Very concerned,0.38645,151,394,0.33831,0.43459
1996,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.52494,212,394,0.47556,0.57431
1996,Post-secondary Non-tertiary Level,West,Not concerned at all,0.08862,31,394,0.06052,0.11671
1996,Post-secondary Non-tertiary Level,East,Very concerned,0.64357,50,50,0.50946,0.77767
1996,First Stage of Tertiary Education,West,Very concerned,0.56182,289,510,0.51872,0.60493
1996,First Stage of Tertiary Education,West,Somewhat concerned,0.40176,221,510,0.35917,0.44435
1996,First Stage of Tertiary Education,East,Very concerned,0.80815,183,227,0.75682,0.85949
1996,First Stage of Tertiary Education,East,Somewhat concerned,0.19185,44,227,0.14051,0.24318
1996,Second Stage of Tertiary Education,West,Very concerned,0.37776,328,915,0.34633,0.40919
1996,Second Stage of Tertiary Education,West,Somewhat concerned,0.52737,503,915,0.49501,0.55974
1996,Second Stage of Tertiary Education,West,Not concerned at all,0.09486,84,915,0.07587,0.11386
1996,Second Stage of Tertiary Education,East,Very concerned,0.70882,579,826,0.67781,0.73982
1996,Second Stage of Tertiary Education,East,Somewhat concerned,0.28253,247,826,0.25181,0.31325
1997,No answer / don't know,West,Very concerned,0.52980,106,212,0.46245,0.59715
1997,No answer / don't know,West,Somewhat concerned,0.43128,106,212,0.36446,0.49811
1997,Pre-primary Level,West,Very concerned,0.39950,78,183,0.32834,0.47066
1997,Pre-primary Level,West,Somewhat concerned,0.48155,105,183,0.40896,0.55414
1997,Pre-primary Level,East,Very concerned,0.46383,52,105,0.36799,0.55968
1997,Pre-primary Level,East,Somewhat concerned,0.50177,53,105,0.40567,0.59786
1997,Primary Level,West,Very concerned,0.53328,217,446,0.48693,0.57963
1997,Primary Level,West,Somewhat concerned,0.38693,192,446,0.34168,0.43218
1997,Primary Level,West,Not concerned at all,0.07979,37,446,0.05461,0.10497
1997,Lower Secondary Level,West,Very concerned,0.64488,1156,1960,0.62368,0.66607
1997,Lower Secondary Level,West,Somewhat concerned,0.32657,726,1960,0.30580,0.34733
1997,Lower Secondary Level,West,Not concerned at all,0.02856,78,1960,0.02118,0.03593
1997,Lower Secondary Level,East,Very concerned,0.75755,257,339,0.71186,0.80323
1997,Lower Secondary Level,East,Somewhat concerned,0.22342,82,339,0.17902,0.26783
1997,Upper Secondary Level,West,Very concerned,0.62623,2659,4455,0.61202,0.64044
1997,Upper Secondary Level,West,Somewhat concerned,0.34695,1654,4455,0.33297,0.36093
1997,Upper Secondary Level,West,Not concerned at all,0.02682,142,4455,0.02207,0.03156
1997,Upper Secondary Level,East,Very concerned,0.78895,1507,1955,0.77086,0.80704
1997,Upper Secondary Level,East,Somewhat concerned,0.20308,448,1955,0.18524,0.22092
1997,Post-secondary Non-tertiary Level,West,Very concerned,0.52302,191,351,0.47069,0.57534
1997,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.39521,160,351,0.34399,0.44643
1997,Post-secondary Non-tertiary Level,East,Very concerned,0.53298,41,41,0.37837,0.68760
1997,First Stage of Tertiary Education,West,Very concerned,0.57658,294,513,0.53378,0.61938
1997,First Stage of Tertiary Education,West,Somewhat concerned,0.39612,219,513,0.35376,0.43849
1997,First Stage of Tertiary Education,East,Very concerned,0.79468,173,226,0.74190,0.84746
1997,First Stage of Tertiary Education,East,Somewhat concerned,0.19557,53,226,0.14375,0.24740
1997,Second Stage of Tertiary Education,West,Very concerned,0.39609,363,929,0.36462,0.42756
1997,Second Stage of Tertiary Education,West,Somewhat concerned,0.52201,490,929,0.48987,0.55415
1997,Second Stage of Tertiary Education,West,Not concerned at all,0.08190,76,929,0.06426,0.09955
1997,Second Stage of Tertiary Education,East,Very concerned,0.70938,578,821,0.67830,0.74046
1997,Second Stage of Tertiary Education,East,Somewhat concerned,0.27910,243,821,0.24840,0.30981
1998,No answer / don't know,West,Very concerned,0.57804,279,483,0.53395,0.62213
1998,No answer / don't know,West,Somewhat concerned,0.38090,204,483,0.33754,0.42425
1998,No answer / don't know,East,Very concerned,0.66762,63,95,0.57239,0.76285
1998,No answer / don't know,East,Somewhat concerned,0.31620,32,95,0.22219,0.41020
1998,Pre-primary Level,West,Very concerned,0.32707,75,193,0.26071,0.39343
1998,Pre-primary Level,West,Somewhat concerned,0.50862,118,193,0.43791,0.57934
1998,Pre-primary Level,East,Very concerned,0.50473,50,101,0.40674,0.60273
1998,Pre-primary Level,East,Somewhat concerned,0.46260,51,101,0.36487,0.56033
1998,Primary Level,West,Very concerned,0.50128,202,425,0.45369,0.54887
1998,Primary Level,West,Somewhat concerned,0.37507,184,425,0.32898,0.42115
1998,Primary Level,West,Not concerned at all,0.12365,39,425,0.09232,0.15499
1998,Lower Secondary Level,West,Very concerned,0.61835,1241,2141,0.59776,0.63893
1998,Lower Secondary Level,West,Somewhat concerned,0.34736,807,2141,0.32719,0.36753
1998,Lower Secondary Level,West,Not concerned at all,0.03429,93,2141,0.02658,0.04200
1998,Lower Secondary Level,East,Very concerned,0.66520,229,355,0.61604,0.71436
1998,Lower Secondary Level,East,Somewhat concerned,0.30354,126,355,0.25565,0.35144
1998,Upper Secondary Level,West,Very concerned,0.60123,2804,4865,0.58747,0.61499
1998,Upper Secondary Level,West,Somewhat concerned,0.36833,1896,4865,0.35478,0.38189
1998,Upper Secondary Level,West,Not concerned at all,0.03044,165,4865,0.02561,0.03527
1998,Upper Secondary Level,East,Very concerned,0.69553,1400,2078,0.67574,0.71532
1998,Upper Secondary Level,East,Somewhat concerned,0.28696,639,2078,0.26751,0.30642
1998,Upper Secondary Level,East,Not concerned at all,0.01751,39,2078,0.01187,0.02315
1998,Post-secondary Non-tertiary Level,West,Very concerned,0.48714,190,402,0.43822,0.53606
1998,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.43375,212,402,0.38525,0.48226
1998,Post-secondary Non-tertiary Level,East,Very concerned,0.66896,43,43,0.52664,0.81128
1998,First Stage of Tertiary Education,West,Very concerned,0.57030,317,555,0.52908,0.61153
1998,First Stage of Tertiary Education,West,Somewhat concerned,0.39627,238,555,0.35554,0.43700
1998,First Stage of Tertiary Education,East,Very concerned,0.71021,154,231,0.65158,0.76884
1998,First Stage of Tertiary Education,East,Somewhat concerned,0.27371,77,231,0.21609,0.33134
1998,Second Stage of Tertiary Education,West,Very concerned,0.35238,381,1083,0.32391,0.38084
1998,Second Stage of Tertiary Education,West,Somewhat concerned,0.54243,591,1083,0.51274,0.57211
1998,Second Stage of Tertiary Education,West,Not concerned at all,0.10520,111,1083,0.08692,0.12348
1998,Second Stage of Tertiary Education,East,Very concerned,0.66440,543,852,0.63267,0.69612
1998,Second Stage of Tertiary Education,East,Somewhat concerned,0.32479,309,852,0.29333,0.35626
1999,No answer / don't know,West,Very concerned,0.38216,95,212,0.31660,0.44773
1999,No answer / don't know,West,Somewhat concerned,0.50355,117,212,0.43609,0.57102
1999,Pre-primary Level,West,Very concerned,0.42283,85,189,0.35221,0.49345
1999,Pre-primary Level,West,Somewhat concerned,0.48832,104,189,0.41686,0.55977
1999,Pre-primary Level,East,Very concerned,0.46870,52,96,0.36835,0.56905
1999,Pre-primary Level,East,Somewhat concerned,0.45401,44,96,0.35389,0.55413
1999,Primary Level,West,Very concerned,0.48073,181,405,0.43201,0.52945
1999,Primary Level,West,Somewhat concerned,0.38480,164,405,0.33736,0.43225
1999,Primary Level,West,Not concerned at all,0.13447,60,405,0.10120,0.16774
1999,Lower Secondary Level,West,Very concerned,0.55409,1093,2056,0.53260,0.57558
1999,Lower Secondary Level,West,Somewhat concerned,0.38813,820,2056,0.36706,0.40920
1999,Lower Secondary Level,West,Not concerned at all,0.05778,143,2056,0.04769,0.06786
1999,Lower Secondary Level,East,Very concerned,0.69411,230,351,0.64583,0.74238
1999,Lower Secondary Level,East,Somewhat concerned,0.27630,121,351,0.22945,0.32314
1999,Upper Secondary Level,West,Very concerned,0.55220,2588,4845,0.53819,0.56620
1999,Upper Secondary Level,West,Somewhat concerned,0.39399,1976,4845,0.38023,0.40775
1999,Upper Secondary Level,West,Not concerned at all,0.05381,281,4845,0.04746,0.06017
1999,Upper Secondary Level,East,Very concerned,0.65773,1354,2075,0.63731,0.67815
1999,Upper Secondary Level,East,Somewhat concerned,0.31560,657,2075,0.29560,0.33560
1999,Upper Secondary Level,East,Not concerned at all,0.02667,64,2075,0.01974,0.03360
1999,Post-secondary Non-tertiary Level,West,Very concerned,0.43357,185,429,0.38662,0.48052
1999,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.46141,204,429,0.41418,0.50863
1999,Post-secondary Non-tertiary Level,West,Not concerned at all,0.10503,40,429,0.07598,0.13407
1999,Post-secondary Non-tertiary Level,East,Very concerned,0.58594,42,42,0.43517,0.73672
1999,First Stage of Tertiary Education,West,Very concerned,0.51735,289,543,0.47528,0.55942
1999,First Stage of Tertiary Education,West,Somewhat concerned,0.42329,254,543,0.38169,0.46488
1999,First Stage of Tertiary Education,East,Very concerned,0.72413,165,238,0.66723,0.78103
1999,First Stage of Tertiary Education,East,Somewhat concerned,0.26323,73,238,0.20716,0.31930
1999,Second Stage of Tertiary Education,West,Very concerned,0.32759,350,1099,0.29983,0.35535
1999,Second Stage of Tertiary Education,West,Somewhat concerned,0.54659,608,1099,0.51715,0.57604
1999,Second Stage of Tertiary Education,West,Not concerned at all,0.12582,141,1099,0.10620,0.14543
1999,Second Stage of Tertiary Education,East,Very concerned,0.64901,526,831,0.61654,0.68148
1999,Second Stage of Tertiary Education,East,Somewhat concerned,0.32011,305,831,0.28837,0.35185
2000,Pre-primary Level,West,Very concerned,0.33340,118,347,0.28373,0.38308
2000,Pre-primary Level,West,Somewhat concerned,0.52453,179,347,0.47190,0.57715
2000,Pre-primary Level,West,Not concerned at all,0.14207,50,347,0.10528,0.17886
2000,Pre-primary Level,East,Very concerned,0.42606,62,130,0.34073,0.51140
2000,Pre-primary Level,East,Somewhat concerned,0.51136,68,130,0.42510,0.59762
2000,Primary Level,West,Very concerned,0.39097,143,374,0.34145,0.44049
2000,Primary Level,West,Somewhat concerned,0.43015,164,374,0.37991,0.48040
2000,Primary Level,West,Not concerned at all,0.17888,67,374,0.13998,0.21777
2000,Lower Secondary Level,West,Very concerned,0.52667,1500,3019,0.50886,0.54449
2000,Lower Secondary Level,West,Somewhat concerned,0.38692,1222,3019,0.36954,0.40429
2000,Lower Secondary Level,West,Not concerned at all,0.08641,297,3019,0.07639,0.09644
2000,Lower Secondary Level,East,Very concerned,0.64164,313,506,0.59981,0.68346
2000,Lower Secondary Level,East,Somewhat concerned,0.26889,153,506,0.23022,0.30756
2000,Lower Secondary Level,East,Not concerned at all,0.08948,40,506,0.06458,0.11437
2000,Upper Secondary Level,West,Very concerned,0.54861,5069,9490,0.53860,0.55862
2000,Upper Secondary Level,West,Somewhat concerned,0.38569,3778,9490,0.37589,0.39548
2000,Upper Secondary Level,West,Not concerned at all,0.06571,643,9490,0.06072,0.07069
2000,Upper Secondary Level,East,Very concerned,0.66635,2103,3231,0.65009,0.68261
2000,Upper Secondary Level,East,Somewhat concerned,0.30193,1011,3231,0.28610,0.31776
2000,Upper Secondary Level,East,Not concerned at all,0.03172,117,3231,0.02568,0.03776
2000,Post-secondary Non-tertiary Level,West,Very concerned,0.48774,470,988,0.45656,0.51893
2000,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.42195,435,988,0.39114,0.45277
2000,Post-secondary Non-tertiary Level,West,Not concerned at all,0.09030,83,988,0.07242,0.10819
2000,Post-secondary Non-tertiary Level,East,Very concerned,0.59054,71,115,0.50028,0.68081
2000,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.33149,44,115,0.24507,0.41790
2000,First Stage of Tertiary Education,West,Very concerned,0.54122,715,1360,0.51472,0.56771
2000,First Stage of Tertiary Education,West,Somewhat concerned,0.39258,562,1360,0.36662,0.41855
2000,First Stage of Tertiary Education,West,Not concerned at all,0.06620,83,1360,0.05298,0.07942
2000,First Stage of Tertiary Education,East,Very concerned,0.71770,357,493,0.67792,0.75747
2000,First Stage of Tertiary Education,East,Somewhat concerned,0.26161,136,493,0.22277,0.30045
2000,Second Stage of Tertiary Education,West,Very concerned,0.37073,922,2510,0.35183,0.38963
2000,Second Stage of Tertiary Education,West,Somewhat concerned,0.50270,1264,2510,0.48314,0.52227
2000,Second Stage of Tertiary Education,West,Not concerned at all,0.12657,324,2510,0.11356,0.13958
2000,Second Stage of Tertiary Education,East,Very concerned,0.63750,790,1284,0.61119,0.66380
2000,Second Stage of Tertiary Education,East,Somewhat concerned,0.33070,452,1284,0.30496,0.35645
2000,Second Stage of Tertiary Education,East,Not concerned at all,0.03180,42,1284,0.02220,0.04140
2001,No answer / don't know,West,Very concerned,0.40752,33,76,0.29631,0.51873
2001,No answer / don't know,West,Somewhat concerned,0.48553,43,76,0.37241,0.59864
2001,Pre-primary Level,West,Very concerned,0.28609,109,381,0.24065,0.33153
2001,Pre-primary Level,West,Somewhat concerned,0.54026,206,381,0.49015,0.59037
2001,Pre-primary Level,West,Not concerned at all,0.17364,66,381,0.13556,0.21173
2001,Pre-primary Level,East,Very concerned,0.41570,64,139,0.33347,0.49793
2001,Pre-primary Level,East,Somewhat concerned,0.50517,75,139,0.42175,0.58859
2001,Primary Level,West,Very concerned,0.41113,108,293,0.35469,0.46756
2001,Primary Level,West,Somewhat concerned,0.42017,133,293,0.36356,0.47679
2001,Primary Level,West,Not concerned at all,0.16870,52,293,0.12575,0.21166
2001,Lower Secondary Level,West,Very concerned,0.50108,1237,2607,0.48189,0.52028
2001,Lower Secondary Level,West,Somewhat concerned,0.40389,1109,2607,0.38505,0.42273
2001,Lower Secondary Level,West,Not concerned at all,0.09502,261,2607,0.08377,0.10628
2001,Lower Secondary Level,East,Very concerned,0.58192,247,448,0.53619,0.62765
2001,Lower Secondary Level,East,Somewhat concerned,0.31452,157,448,0.27147,0.35756
2001,Lower Secondary Level,East,Not concerned at all,0.10356,44,448,0.07531,0.13181
2001,Upper Secondary Level,West,Very concerned,0.52176,4336,8518,0.51115,0.53237
2001,Upper Secondary Level,West,Somewhat concerned,0.40386,3540,8518,0.39344,0.41428
2001,Upper Secondary Level,West,Not concerned at all,0.07438,642,8518,0.06881,0.07995
2001,Upper Secondary Level,East,Very concerned,0.61424,1774,2975,0.59674,0.63173
2001,Upper Secondary Level,East,Somewhat concerned,0.34383,1077,2975,0.32676,0.36090
2001,Upper Secondary Level,East,Not concerned at all,0.04193,124,2975,0.03473,0.04913
2001,Post-secondary Non-tertiary Level,West,Very concerned,0.44244,401,936,0.41061,0.47428
2001,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.45868,450,936,0.42674,0.49062
2001,Post-secondary Non-tertiary Level,West,Not concerned at all,0.09888,85,936,0.07975,0.11801
2001,Post-secondary Non-tertiary Level,East,Very concerned,0.49828,58,114,0.40609,0.59047
2001,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.44848,56,114,0.35678,0.54018
2001,First Stage of Tertiary Education,West,Very concerned,0.52218,619,1221,0.49415,0.55021
2001,First Stage of Tertiary Education,West,Somewhat concerned,0.41415,521,1221,0.38650,0.44179
2001,First Stage of Tertiary Education,West,Not concerned at all,0.06368,81,1221,0.04998,0.07738
2001,First Stage of Tertiary Education,East,Very concerned,0.68162,291,425,0.63728,0.72597
2001,First Stage of Tertiary Education,East,Somewhat concerned,0.28396,134,425,0.24104,0.32688
2001,Second Stage of Tertiary Education,West,Very concerned,0.33108,760,2315,0.31191,0.35025
2001,Second Stage of Tertiary Education,West,Somewhat concerned,0.54185,1263,2315,0.52155,0.56215
2001,Second Stage of Tertiary Education,West,Not concerned at all,0.12707,292,2315,0.11350,0.14064
2001,Second Stage of Tertiary Education,East,Very concerned,0.60541,716,1216,0.57792,0.63289
2001,Second Stage of Tertiary Education,East,Somewhat concerned,0.35455,456,1216,0.32765,0.38145
2001,Second Stage of Tertiary Education,East,Not concerned at all,0.04004,44,1216,0.02902,0.05107
2002,No answer / don't know,West,Very concerned,0.35525,48,109,0.26499,0.44552
2002,No answer / don't know,West,Somewhat concerned,0.48690,61,109,0.39263,0.58117
2002,No answer / don't know,East,Somewhat concerned,0.62486,31,31,0.45160,0.79811
2002,Pre-primary Level,West,Very concerned,0.30578,142,453,0.26330,0.34825
2002,Pre-primary Level,West,Somewhat concerned,0.53259,241,453,0.48659,0.57859
2002,Pre-primary Level,West,Not concerned at all,0.16163,70,453,0.12769,0.19557
2002,Pre-primary Level,East,Very concerned,0.43637,49,130,0.35079,0.52195
2002,Pre-primary Level,East,Somewhat concerned,0.47454,81,130,0.38836,0.56071
2002,Primary Level,West,Very concerned,0.43198,106,266,0.37234,0.49162
2002,Primary Level,West,Somewhat concerned,0.41062,121,266,0.35139,0.46985
2002,Primary Level,West,Not concerned at all,0.15740,39,266,0.11355,0.20124
2002,Lower Secondary Level,West,Very concerned,0.52320,1183,2448,0.50341,0.54298
2002,Lower Secondary Level,West,Somewhat concerned,0.39491,1034,2448,0.37554,0.41428
2002,Lower Secondary Level,West,Not concerned at all,0.08189,231,2448,0.07103,0.09276
2002,Lower Secondary Level,East,Very concerned,0.58604,240,418,0.53877,0.63331
2002,Lower Secondary Level,East,Somewhat concerned,0.33214,146,418,0.28694,0.37735
2002,Lower Secondary Level,East,Not concerned at all,0.08182,32,418,0.05551,0.10813
2002,Upper Secondary Level,West,Very concerned,0.51727,4302,8672,0.50675,0.52779
2002,Upper Secondary Level,West,Somewhat concerned,0.41414,3752,8672,0.40378,0.42451
2002,Upper Secondary Level,West,Not concerned at all,0.06859,618,8672,0.06327,0.07391
2002,Upper Secondary Level,East,Very concerned,0.58909,1636,2853,0.57103,0.60714
2002,Upper Secondary Level,East,Somewhat concerned,0.36787,1086,2853,0.35017,0.38557
2002,Upper Secondary Level,East,Not concerned at all,0.04305,131,2853,0.03560,0.05049
2002,Post-secondary Non-tertiary Level,West,Very concerned,0.43172,427,1024,0.40137,0.46208
2002,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.46617,494,1024,0.43560,0.49674
2002,Post-secondary Non-tertiary Level,West,Not concerned at all,0.10210,103,1024,0.08355,0.12066
2002,Post-secondary Non-tertiary Level,East,Very concerned,0.32201,45,121,0.23841,0.40561
2002,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.58832,76,121,0.50027,0.67637
2002,First Stage of Tertiary Education,West,Very concerned,0.50008,593,1287,0.47276,0.52741
2002,First Stage of Tertiary Education,West,Somewhat concerned,0.41937,586,1287,0.39240,0.44635
2002,First Stage of Tertiary Education,West,Not concerned at all,0.08054,108,1287,0.06567,0.09541
2002,First Stage of Tertiary Education,East,Very concerned,0.61335,271,433,0.56743,0.65927
2002,First Stage of Tertiary Education,East,Somewhat concerned,0.33789,162,433,0.29328,0.38249
2002,Second Stage of Tertiary Education,West,Very concerned,0.33089,1024,3224,0.31465,0.34714
2002,Second Stage of Tertiary Education,West,Somewhat concerned,0.50887,1693,3224,0.49161,0.52613
2002,Second Stage of Tertiary Education,West,Not concerned at all,0.16024,507,3224,0.14757,0.17290
2002,Second Stage of Tertiary Education,East,Very concerned,0.53997,668,1318,0.51306,0.56689
2002,Second Stage of Tertiary Education,East,Somewhat concerned,0.40525,577,1318,0.37873,0.43176
2002,Second Stage of Tertiary Education,East,Not concerned at all,0.05478,73,1318,0.04249,0.06707
2003,No answer / don't know,West,Very concerned,0.24610,53,178,0.18264,0.30956
2003,No answer / don't know,West,Somewhat concerned,0.48389,93,178,0.41027,0.55752
2003,No answer / don't know,West,Not concerned at all,0.27001,32,178,0.20460,0.33541
2003,No answer / don't know,East,Somewhat concerned,0.59847,37,37,0.43833,0.75860
2003,Pre-primary Level,West,Very concerned,0.25561,116,453,0.21540,0.29583
2003,Pre-primary Level,West,Somewhat concerned,0.55617,251,453,0.51037,0.60198
2003,Pre-primary Level,West,Not concerned at all,0.18821,86,453,0.15218,0.22425
2003,Pre-primary Level,East,Very concerned,0.29896,45,134,0.22115,0.37676
2003,Pre-primary Level,East,Somewhat concerned,0.55177,89,134,0.46725,0.63629
2003,Primary Level,West,Very concerned,0.43986,106,251,0.37833,0.50139
2003,Primary Level,West,Somewhat concerned,0.44160,110,251,0.38004,0.50315
2003,Primary Level,West,Not concerned at all,0.11854,35,251,0.07847,0.15861
2003,Lower Secondary Level,West,Very concerned,0.47946,1042,2304,0.45906,0.49986
2003,Lower Secondary Level,West,Somewhat concerned,0.43679,1059,2304,0.41653,0.45704
2003,Lower Secondary Level,West,Not concerned at all,0.08375,203,2304,0.07244,0.09507
2003,Lower Secondary Level,East,Very concerned,0.55245,215,408,0.50415,0.60076
