year,age_gr,sampreg,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,East,Not concerned at all,0.12866,134,1068,0.10857,0.14875
2003,30-45 y.,West,Very concerned,0.38851,2042,5427,0.37554,0.40148
2003,30-45 y.,West,Somewhat concerned,0.51076,2834,5427,0.49746,0.52406
2003,30-45 y.,West,Not concerned at all,0.10073,551,5427,0.09272,0.10874
2003,30-45 y.,East,Very concerned,0.44148,623,1478,0.41616,0.46680
2003,30-45 y.,East,Somewhat concerned,0.49745,769,1478,0.47195,0.52295
2003,30-45 y.,East,Not concerned at all,0.06107,86,1478,0.04885,0.07328
2003,46-65 y.,West,Very concerned,0.46676,2431,5669,0.45377,0.47974
2003,46-65 y.,West,Somewhat concerned,0.45257,2719,5669,0.43961,0.46553
2003,46-65 y.,West,Not concerned at all,0.08067,519,5669,0.07358,0.08776
2003,46-65 y.,East,Very concerned,0.56151,963,1874,0.53904,0.58398
2003,46-65 y.,East,Somewhat concerned,0.38692,818,1874,0.36487,0.40898
2003,46-65 y.,East,Not concerned at all,0.05157,93,1874,0.04155,0.06158
2003,66 and older,West,Very concerned,0.53510,1396,2717,0.51634,0.55385
2003,66 and older,West,Somewhat concerned,0.40605,1139,2717,0.38758,0.42452
2003,66 and older,West,Not concerned at all,0.05886,182,2717,0.05001,0.06771
2003,66 and older,East,Very concerned,0.67261,621,882,0.64162,0.70360
2003,66 and older,East,Somewhat concerned,0.29862,261,882,0.26840,0.32884
2004,17-29 y.,West,Very concerned,0.32648,878,2861,0.30929,0.34366
2004,17-29 y.,West,Somewhat concerned,0.49154,1455,2861,0.47321,0.50986
2004,17-29 y.,West,Not concerned at all,0.18199,528,2861,0.16785,0.19613
2004,17-29 y.,East,Very concerned,0.29655,326,1069,0.26916,0.32395
2004,17-29 y.,East,Somewhat concerned,0.55064,581,1069,0.52081,0.58047
2004,17-29 y.,East,Not concerned at all,0.15280,162,1069,0.13122,0.17438
2004,30-45 y.,West,Very concerned,0.40186,2019,5136,0.38845,0.41527
2004,30-45 y.,West,Somewhat concerned,0.48478,2519,5136,0.47111,0.49845
2004,30-45 y.,West,Not concerned at all,0.11336,598,5136,0.10469,0.12203
2004,30-45 y.,East,Very concerned,0.40837,551,1368,0.38231,0.43443
2004,30-45 y.,East,Somewhat concerned,0.50868,709,1368,0.48218,0.53518
2004,30-45 y.,East,Not concerned at all,0.08295,108,1368,0.06833,0.09757
2004,46-65 y.,West,Very concerned,0.46521,2363,5509,0.45204,0.47838
2004,46-65 y.,West,Somewhat concerned,0.44431,2566,5509,0.43119,0.45743
2004,46-65 y.,West,Not concerned at all,0.09048,580,5509,0.08290,0.09805
2004,46-65 y.,East,Very concerned,0.53437,921,1821,0.51145,0.55728
2004,46-65 y.,East,Somewhat concerned,0.40496,796,1821,0.38240,0.42751
2004,46-65 y.,East,Not concerned at all,0.06068,104,1821,0.04971,0.07164
2004,66 and older,West,Very concerned,0.54729,1470,2784,0.52880,0.56578
2004,66 and older,West,Somewhat concerned,0.37926,1096,2784,0.36124,0.39729
2004,66 and older,West,Not concerned at all,0.07345,218,2784,0.06375,0.08314
2004,66 and older,East,Very concerned,0.65157,626,943,0.62114,0.68200
2004,66 and older,East,Somewhat concerned,0.31657,286,943,0.28686,0.34627
2004,66 and older,East,Not concerned at all,0.03186,31,943,0.02065,0.04308
2005,17-29 y.,West,Very concerned,0.36110,938,2798,0.34330,0.37890
2005,17-29 y.,West,Somewhat concerned,0.46644,1351,2798,0.44795,0.48493
2005,17-29 y.,West,Not concerned at all,0.17246,509,2798,0.15846,0.18646
2005,17-29 y.,East,Very concerned,0.37512,362,1014,0.34531,0.40494
2005,17-29 y.,East,Somewhat concerned,0.47414,493,1014,0.44339,0.50489
2005,17-29 y.,East,Not concerned at all,0.15074,159,1014,0.12871,0.17277
2005,30-45 y.,West,Very concerned,0.43251,2025,4769,0.41845,0.44657
2005,30-45 y.,West,Somewhat concerned,0.46513,2202,4769,0.45097,0.47929
2005,30-45 y.,West,Not concerned at all,0.10236,542,4769,0.09376,0.11096
2005,30-45 y.,East,Very concerned,0.44380,572,1290,0.41668,0.47093
2005,30-45 y.,East,Somewhat concerned,0.45947,607,1290,0.43226,0.48667
2005,30-45 y.,East,Not concerned at all,0.09673,111,1290,0.08059,0.11287
2005,46-65 y.,West,Very concerned,0.51284,2470,5227,0.49928,0.52639
2005,46-65 y.,West,Somewhat concerned,0.40665,2251,5227,0.39333,0.41997
2005,46-65 y.,West,Not concerned at all,0.08051,506,5227,0.07314,0.08789
2005,46-65 y.,East,Very concerned,0.59370,1025,1759,0.57075,0.61666
2005,46-65 y.,East,Somewhat concerned,0.36304,651,1759,0.34056,0.38552
2005,46-65 y.,East,Not concerned at all,0.04325,83,1759,0.03374,0.05276
2005,66 and older,West,Very concerned,0.59568,1603,2783,0.57744,0.61391
2005,66 and older,West,Somewhat concerned,0.33882,988,2783,0.32123,0.35641
2005,66 and older,West,Not concerned at all,0.06550,192,2783,0.05631,0.07470
2005,66 and older,East,Very concerned,0.73731,704,928,0.70898,0.76564
2005,66 and older,East,Somewhat concerned,0.24005,224,928,0.21256,0.26755
2006,17-29 y.,West,Very concerned,0.36029,904,2686,0.34213,0.37845
2006,17-29 y.,West,Somewhat concerned,0.45365,1271,2686,0.43482,0.47248
2006,17-29 y.,West,Not concerned at all,0.18605,511,2686,0.17133,0.20077
2006,17-29 y.,East,Very concerned,0.32806,314,961,0.29836,0.35777
2006,17-29 y.,East,Somewhat concerned,0.50932,495,961,0.47770,0.54094
2006,17-29 y.,East,Not concerned at all,0.16261,152,961,0.13927,0.18596
2006,30-45 y.,West,Very concerned,0.41183,1955,4934,0.39810,0.42557
2006,30-45 y.,West,Somewhat concerned,0.46577,2393,4934,0.45185,0.47969
2006,30-45 y.,West,Not concerned at all,0.12239,586,4934,0.11325,0.13154
2006,30-45 y.,East,Very concerned,0.41197,538,1308,0.38529,0.43866
2006,30-45 y.,East,Somewhat concerned,0.47856,642,1308,0.45147,0.50564
2006,30-45 y.,East,Not concerned at all,0.10947,128,1308,0.09254,0.12640
2006,46-65 y.,West,Very concerned,0.45500,2427,5679,0.44205,0.46796
2006,46-65 y.,West,Somewhat concerned,0.44776,2652,5679,0.43483,0.46070
2006,46-65 y.,West,Not concerned at all,0.09723,600,5679,0.08953,0.10494
2006,46-65 y.,East,Very concerned,0.52035,937,1859,0.49763,0.54307
2006,46-65 y.,East,Somewhat concerned,0.41489,795,1859,0.39248,0.43729
2006,46-65 y.,East,Not concerned at all,0.06476,127,1859,0.05357,0.07595
2006,66 and older,West,Very concerned,0.53058,1705,3275,0.51348,0.54767
2006,66 and older,West,Somewhat concerned,0.40190,1347,3275,0.38510,0.41869
2006,66 and older,West,Not concerned at all,0.06752,223,3275,0.05893,0.07612
2006,66 and older,East,Very concerned,0.64789,724,1116,0.61985,0.67592
2006,66 and older,East,Somewhat concerned,0.31696,352,1116,0.28964,0.34427
2006,66 and older,East,Not concerned at all,0.03516,40,1116,0.02435,0.04597
2007,17-29 y.,West,Very concerned,0.36576,831,2471,0.34676,0.38475
2007,17-29 y.,West,Somewhat concerned,0.45955,1181,2471,0.43990,0.47921
2007,17-29 y.,West,Not concerned at all,0.17469,459,2471,0.15971,0.18966
2007,17-29 y.,East,Very concerned,0.33166,306,894,0.30078,0.36254
2007,17-29 y.,East,Somewhat concerned,0.49567,432,894,0.46287,0.52846
2007,17-29 y.,East,Not concerned at all,0.17268,156,894,0.14789,0.19747
2007,30-45 y.,West,Very concerned,0.40198,1775,4463,0.38759,0.41636
2007,30-45 y.,West,Somewhat concerned,0.46660,2105,4463,0.45196,0.48124
2007,30-45 y.,West,Not concerned at all,0.13142,583,4463,0.12151,0.14133
2007,30-45 y.,East,Very concerned,0.39401,472,1218,0.36656,0.42146
2007,30-45 y.,East,Somewhat concerned,0.49279,611,1218,0.46470,0.52088
2007,30-45 y.,East,Not concerned at all,0.11320,135,1218,0.09540,0.13100
2007,46-65 y.,West,Very concerned,0.44929,2248,5262,0.43585,0.46274
2007,46-65 y.,West,Somewhat concerned,0.45590,2458,5262,0.44244,0.46935
2007,46-65 y.,West,Not concerned at all,0.09481,556,5262,0.08689,0.10273
2007,46-65 y.,East,Very concerned,0.51283,896,1759,0.48946,0.53620
2007,46-65 y.,East,Somewhat concerned,0.41578,732,1759,0.39274,0.43882
2007,46-65 y.,East,Not concerned at all,0.07139,131,1759,0.05935,0.08342
2007,66 and older,West,Very concerned,0.54531,1702,3195,0.52804,0.56258
2007,66 and older,West,Somewhat concerned,0.37756,1259,3195,0.36075,0.39437
2007,66 and older,West,Not concerned at all,0.07713,234,3195,0.06788,0.08638
2007,66 and older,East,Very concerned,0.69296,766,1111,0.66583,0.72010
2007,66 and older,East,Somewhat concerned,0.27150,303,1111,0.24533,0.29766
2007,66 and older,East,Not concerned at all,0.03554,42,1111,0.02465,0.04643
2008,17-29 y.,West,Very concerned,0.30042,693,2323,0.28177,0.31906
2008,17-29 y.,West,Somewhat concerned,0.49933,1141,2323,0.47900,0.51967
2008,17-29 y.,West,Not concerned at all,0.20025,489,2323,0.18397,0.21653
2008,17-29 y.,East,Very concerned,0.32471,256,821,0.29266,0.35676
2008,17-29 y.,East,Somewhat concerned,0.49717,415,821,0.46295,0.53139
2008,17-29 y.,East,Not concerned at all,0.17812,150,821,0.15193,0.20431
2008,30-45 y.,West,Very concerned,0.35978,1407,4005,0.34492,0.37465
2008,30-45 y.,West,Somewhat concerned,0.47778,1981,4005,0.46231,0.49326
2008,30-45 y.,West,Not concerned at all,0.16243,617,4005,0.15101,0.17386
2008,30-45 y.,East,Very concerned,0.33385,374,1145,0.30652,0.36118
2008,30-45 y.,East,Somewhat concerned,0.51034,598,1145,0.48137,0.53931
2008,30-45 y.,East,Not concerned at all,0.15581,173,1145,0.13479,0.17683
2008,46-65 y.,West,Very concerned,0.41656,1888,4992,0.40288,0.43023
2008,46-65 y.,West,Somewhat concerned,0.46524,2429,4992,0.45141,0.47908
2008,46-65 y.,West,Not concerned at all,0.11820,675,4992,0.10924,0.12716
2008,46-65 y.,East,Very concerned,0.42188,720,1680,0.39826,0.44550
2008,46-65 y.,East,Somewhat concerned,0.50914,814,1680,0.48522,0.53305
2008,46-65 y.,East,Not concerned at all,0.06898,146,1680,0.05686,0.08110
2008,66 and older,West,Very concerned,0.49222,1502,3161,0.47479,0.50965
2008,66 and older,West,Somewhat concerned,0.42757,1394,3161,0.41032,0.44482
2008,66 and older,West,Not concerned at all,0.08021,265,3161,0.07074,0.08968
2008,66 and older,East,Very concerned,0.61249,668,1114,0.58386,0.64111
2008,66 and older,East,Somewhat concerned,0.34156,389,1114,0.31370,0.36942
2008,66 and older,East,Not concerned at all,0.04595,57,1114,0.03365,0.05825
2009,17-29 y.,West,Very concerned,0.24481,524,2116,0.22649,0.26314
2009,17-29 y.,West,Somewhat concerned,0.49614,1044,2116,0.47483,0.51745
2009,17-29 y.,West,Not concerned at all,0.25905,548,2116,0.24038,0.27772
2009,17-29 y.,East,Very concerned,0.27085,183,722,0.23841,0.30329
2009,17-29 y.,East,Somewhat concerned,0.51040,375,722,0.47391,0.54689
2009,17-29 y.,East,Not concerned at all,0.21875,164,722,0.18857,0.24892
2009,30-45 y.,West,Very concerned,0.27667,1023,3590,0.26204,0.29131
2009,30-45 y.,West,Somewhat concerned,0.52522,1875,3590,0.50889,0.54156
2009,30-45 y.,West,Not concerned at all,0.19810,692,3590,0.18506,0.21114
2009,30-45 y.,East,Very concerned,0.29884,316,1064,0.27132,0.32636
2009,30-45 y.,East,Somewhat concerned,0.54392,601,1064,0.51398,0.57386
2009,30-45 y.,East,Not concerned at all,0.15724,147,1064,0.13536,0.17913
2009,46-65 y.,West,Very concerned,0.35085,1519,4673,0.33716,0.36453
2009,46-65 y.,West,Somewhat concerned,0.51670,2409,4673,0.50238,0.53103
2009,46-65 y.,West,Not concerned at all,0.13245,745,4673,0.12273,0.14217
2009,46-65 y.,East,Very concerned,0.37664,575,1628,0.35310,0.40019
2009,46-65 y.,East,Somewhat concerned,0.53293,891,1628,0.50869,0.55717
2009,46-65 y.,East,Not concerned at all,0.09043,162,1628,0.07649,0.10436
2009,66 and older,West,Very concerned,0.40458,1173,3028,0.38710,0.42207
2009,66 and older,West,Somewhat concerned,0.50276,1543,3028,0.48495,0.52058
