year,migback,pgisced97,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Direct migration background,Lower Secondary Level,Very concerned,0.57851,383,702,0.54195,0.61506
1994,Direct migration background,Lower Secondary Level,Somewhat concerned,0.35898,266,702,0.32347,0.39449
1994,Direct migration background,Lower Secondary Level,Not concerned at all,0.06251,53,702,0.04459,0.08043
1994,Direct migration background,Upper Secondary Level,Very concerned,0.57412,455,812,0.54009,0.60815
1994,Direct migration background,Upper Secondary Level,Somewhat concerned,0.36143,303,812,0.32836,0.39449
1994,Direct migration background,Upper Secondary Level,Not concerned at all,0.06445,54,812,0.04755,0.08135
1994,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.41131,36,77,0.30068,0.52194
1994,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.51992,41,77,0.40760,0.63225
1994,Direct migration background,First Stage of Tertiary Education,Very concerned,0.52540,36,36,0.35996,0.69084
1994,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.53589,68,117,0.44514,0.62665
1994,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.40849,49,117,0.31903,0.49794
1994,Indirect migration background,Lower Secondary Level,Very concerned,0.49317,91,160,0.41545,0.57088
1994,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.38888,69,160,0.31310,0.46465
1994,Indirect migration background,Upper Secondary Level,Very concerned,0.56109,79,144,0.47976,0.64243
1994,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.37079,65,144,0.29162,0.44996
1995,No migration background,No answer / don't know,Very concerned,0.49577,50,88,0.39071,0.60083
1995,No migration background,No answer / don't know,Somewhat concerned,0.43824,38,88,0.33398,0.54250
1995,No migration background,Pre-primary Level,Very concerned,0.37310,82,168,0.29975,0.44645
1995,No migration background,Pre-primary Level,Somewhat concerned,0.48394,86,168,0.40814,0.55973
1995,No migration background,Primary Level,Very concerned,0.55244,32,32,0.37739,0.72748
1995,No migration background,Lower Secondary Level,Very concerned,0.62574,924,1523,0.60143,0.65005
1995,No migration background,Lower Secondary Level,Somewhat concerned,0.33463,534,1523,0.31092,0.35833
1995,No migration background,Lower Secondary Level,Not concerned at all,0.03963,65,1523,0.02983,0.04943
1995,No migration background,Upper Secondary Level,Very concerned,0.59212,3282,5522,0.57915,0.60508
1995,No migration background,Upper Secondary Level,Somewhat concerned,0.37536,2062,5522,0.36259,0.38813
1995,No migration background,Upper Secondary Level,Not concerned at all,0.03253,178,5522,0.02785,0.03720
1995,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.35982,122,286,0.30409,0.41554
1995,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.56906,164,286,0.51157,0.62656
1995,No migration background,First Stage of Tertiary Education,Very concerned,0.53851,381,660,0.50045,0.57658
1995,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.41734,279,660,0.37969,0.45499
1995,No migration background,Second Stage of Tertiary Education,Very concerned,0.47158,792,1540,0.44664,0.49652
1995,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.45091,660,1540,0.42605,0.47577
1995,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.07751,88,1540,0.06415,0.09087
1995,Direct migration background,No answer / don't know,Very concerned,0.35479,47,97,0.25908,0.45050
1995,Direct migration background,No answer / don't know,Somewhat concerned,0.53239,50,97,0.43258,0.63220
1995,Direct migration background,Primary Level,Very concerned,0.44004,206,453,0.39428,0.48580
1995,Direct migration background,Primary Level,Somewhat concerned,0.37989,194,453,0.33514,0.42463
1995,Direct migration background,Primary Level,Not concerned at all,0.18007,53,453,0.14465,0.21550
1995,Direct migration background,Lower Secondary Level,Very concerned,0.52069,380,765,0.48527,0.55612
1995,Direct migration background,Lower Secondary Level,Somewhat concerned,0.38830,317,765,0.35374,0.42285
1995,Direct migration background,Lower Secondary Level,Not concerned at all,0.09101,68,765,0.07062,0.11141
1995,Direct migration background,Upper Secondary Level,Very concerned,0.57533,531,980,0.54436,0.60629
1995,Direct migration background,Upper Secondary Level,Somewhat concerned,0.36638,385,980,0.33620,0.39656
1995,Direct migration background,Upper Secondary Level,Not concerned at all,0.05829,64,980,0.04362,0.07297
1995,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.55905,82,144,0.47768,0.64043
1995,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.37024,62,144,0.29110,0.44939
1995,Direct migration background,First Stage of Tertiary Education,Very concerned,0.53731,32,32,0.36179,0.71283
1995,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.52499,99,176,0.45100,0.59897
1995,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.42718,77,176,0.35389,0.50047
1995,Indirect migration background,Lower Secondary Level,Very concerned,0.49900,85,157,0.42053,0.57746
1995,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.41907,72,157,0.34164,0.49650
1995,Indirect migration background,Upper Secondary Level,Very concerned,0.42921,80,169,0.35436,0.50405
1995,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.48750,89,169,0.41192,0.56309
1996,No migration background,No answer / don't know,Very concerned,0.53662,54,100,0.43839,0.63485
1996,No migration background,No answer / don't know,Somewhat concerned,0.43776,46,100,0.34003,0.53549
1996,No migration background,Pre-primary Level,Very concerned,0.40047,93,187,0.33005,0.47089
1996,No migration background,Pre-primary Level,Somewhat concerned,0.48252,94,187,0.41071,0.55434
1996,No migration background,Lower Secondary Level,Very concerned,0.65184,927,1471,0.62748,0.67619
1996,No migration background,Lower Secondary Level,Somewhat concerned,0.32056,499,1471,0.29671,0.34442
1996,No migration background,Lower Secondary Level,Not concerned at all,0.02760,45,1471,0.01922,0.03597
1996,No migration background,Upper Secondary Level,Very concerned,0.63230,3388,5415,0.61946,0.64515
1996,No migration background,Upper Secondary Level,Somewhat concerned,0.34459,1893,5415,0.33193,0.35725
1996,No migration background,Upper Secondary Level,Not concerned at all,0.02311,134,5415,0.01911,0.02711
1996,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.41809,139,289,0.36112,0.47506
1996,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.48326,150,289,0.42554,0.54097
1996,No migration background,First Stage of Tertiary Education,Very concerned,0.60743,421,664,0.57026,0.64460
1996,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.36961,243,664,0.33287,0.40635
1996,No migration background,Second Stage of Tertiary Education,Very concerned,0.48799,822,1551,0.46310,0.51287
1996,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.44439,650,1551,0.41965,0.46912
1996,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.06763,79,1551,0.05513,0.08013
1996,Direct migration background,No answer / don't know,Very concerned,0.53322,51,93,0.43127,0.63516
1996,Direct migration background,No answer / don't know,Somewhat concerned,0.42231,42,93,0.32138,0.52324
1996,Direct migration background,Primary Level,Very concerned,0.53978,220,388,0.49012,0.58944
1996,Direct migration background,Primary Level,Somewhat concerned,0.38382,168,388,0.33537,0.43227
1996,Direct migration background,Lower Secondary Level,Very concerned,0.60871,389,711,0.57281,0.64461
1996,Direct migration background,Lower Secondary Level,Somewhat concerned,0.31826,274,711,0.28400,0.35253
1996,Direct migration background,Lower Secondary Level,Not concerned at all,0.07303,48,711,0.05389,0.09217
1996,Direct migration background,Upper Secondary Level,Very concerned,0.55983,494,925,0.52782,0.59183
1996,Direct migration background,Upper Secondary Level,Somewhat concerned,0.38665,390,925,0.35525,0.41805
1996,Direct migration background,Upper Secondary Level,Not concerned at all,0.05352,41,925,0.03901,0.06804
1996,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.36633,55,136,0.28505,0.44760
1996,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.59489,81,136,0.51207,0.67770
1996,Direct migration background,First Stage of Tertiary Education,Very concerned,0.59930,38,38,0.44140,0.75720
1996,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.43261,82,172,0.35835,0.50687
1996,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.50577,90,172,0.43083,0.58071
1996,Indirect migration background,No answer / don't know,Very concerned,0.64031,33,33,0.47403,0.80659
1996,Indirect migration background,Lower Secondary Level,Very concerned,0.60352,94,164,0.52843,0.67862
1996,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.36204,70,164,0.28826,0.43582
1996,Indirect migration background,Upper Secondary Level,Very concerned,0.44441,94,198,0.37502,0.51380
1996,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.52505,104,198,0.45531,0.59478
1997,No migration background,No answer / don't know,Very concerned,0.54294,61,113,0.45068,0.63520
1997,No migration background,No answer / don't know,Somewhat concerned,0.42178,52,113,0.33032,0.51324
1997,No migration background,Pre-primary Level,Very concerned,0.40444,94,204,0.33693,0.47196
1997,No migration background,Pre-primary Level,Somewhat concerned,0.48800,110,204,0.41924,0.55676
1997,No migration background,Primary Level,Very concerned,0.68971,32,32,0.52686,0.85256
1997,No migration background,Lower Secondary Level,Very concerned,0.68204,955,1431,0.65790,0.70617
1997,No migration background,Lower Secondary Level,Somewhat concerned,0.30017,440,1431,0.27642,0.32393
1997,No migration background,Lower Secondary Level,Not concerned at all,0.01779,36,1431,0.01094,0.02464
1997,No migration background,Upper Secondary Level,Very concerned,0.66828,3559,5344,0.65565,0.68090
1997,No migration background,Upper Secondary Level,Somewhat concerned,0.31349,1687,5344,0.30105,0.32593
1997,No migration background,Upper Secondary Level,Not concerned at all,0.01823,98,5344,0.01465,0.02182
1997,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.49909,157,286,0.44104,0.55714
1997,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.41412,129,286,0.35693,0.47130
1997,No migration background,First Stage of Tertiary Education,Very concerned,0.60648,421,675,0.56960,0.64336
1997,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.36778,254,675,0.33137,0.40418
1997,No migration background,Second Stage of Tertiary Education,Very concerned,0.50055,852,1563,0.47575,0.52535
1997,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.43711,634,1563,0.41251,0.46171
1997,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.06234,77,1563,0.05035,0.07433
1997,Direct migration background,No answer / don't know,Very concerned,0.55300,44,89,0.44912,0.65688
1997,Direct migration background,No answer / don't know,Somewhat concerned,0.41701,45,89,0.31399,0.52003
1997,Direct migration background,Primary Level,Very concerned,0.47734,185,362,0.42582,0.52887
1997,Direct migration background,Primary Level,Somewhat concerned,0.45004,177,362,0.39872,0.50136
1997,Direct migration background,Lower Secondary Level,Very concerned,0.58906,362,682,0.55210,0.62601
1997,Direct migration background,Lower Secondary Level,Somewhat concerned,0.35321,282,682,0.31731,0.38910
1997,Direct migration background,Lower Secondary Level,Not concerned at all,0.05774,38,682,0.04022,0.07526
1997,Direct migration background,Upper Secondary Level,Very concerned,0.60898,514,892,0.57694,0.64102
1997,Direct migration background,Upper Secondary Level,Somewhat concerned,0.33440,329,892,0.30342,0.36537
1997,Direct migration background,Upper Secondary Level,Not concerned at all,0.05663,49,892,0.04145,0.07180
1997,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.61099,69,122,0.52412,0.69786
1997,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.34186,53,122,0.25734,0.42637
1997,Direct migration background,First Stage of Tertiary Education,Very concerned,0.73173,38,38,0.58897,0.87449
1997,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.45882,84,171,0.38391,0.53372
1997,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.49607,87,171,0.42091,0.57123
1997,Indirect migration background,Pre-primary Level,Somewhat concerned,0.58034,36,36,0.41685,0.74384
1997,Indirect migration background,Lower Secondary Level,Very concerned,0.49242,96,182,0.41958,0.56525
1997,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.43525,86,182,0.36302,0.50748
1997,Indirect migration background,Upper Secondary Level,Very concerned,0.49801,93,179,0.42456,0.57147
1997,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.43661,86,179,0.36375,0.50948
1998,No migration background,No answer / don't know,Very concerned,0.59819,255,407,0.55050,0.64588
1998,No migration background,No answer / don't know,Somewhat concerned,0.36644,152,407,0.31957,0.41331
1998,No migration background,Pre-primary Level,Very concerned,0.36542,90,204,0.29917,0.43166
1998,No migration background,Pre-primary Level,Somewhat concerned,0.46819,114,204,0.39955,0.53684
1998,No migration background,Primary Level,Very concerned,0.59694,36,36,0.43443,0.75945
1998,No migration background,Lower Secondary Level,Very concerned,0.64419,1040,1664,0.62118,0.66720
1998,No migration background,Lower Secondary Level,Somewhat concerned,0.33193,579,1664,0.30930,0.35456
1998,No migration background,Lower Secondary Level,Not concerned at all,0.02388,45,1664,0.01654,0.03122
1998,No migration background,Upper Secondary Level,Very concerned,0.62899,3641,5904,0.61666,0.64131
1998,No migration background,Upper Secondary Level,Somewhat concerned,0.34644,2108,5904,0.33430,0.35858
1998,No migration background,Upper Secondary Level,Not concerned at all,0.02458,155,5904,0.02063,0.02852
1998,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.51876,170,327,0.46452,0.57300
1998,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.41173,157,327,0.35831,0.46516
1998,No migration background,First Stage of Tertiary Education,Very concerned,0.59983,431,721,0.56404,0.63562
1998,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.36984,290,721,0.33458,0.40510
1998,No migration background,Second Stage of Tertiary Education,Very concerned,0.44774,830,1732,0.42431,0.47117
1998,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.48005,800,1732,0.45651,0.50358
1998,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.07221,102,1732,0.06002,0.08441
1998,Direct migration background,No answer / don't know,Very concerned,0.57084,65,122,0.48265,0.65904
1998,Direct migration background,No answer / don't know,Somewhat concerned,0.37473,57,122,0.28848,0.46098
1998,Direct migration background,Primary Level,Very concerned,0.48488,171,359,0.43311,0.53665
1998,Direct migration background,Primary Level,Somewhat concerned,0.39361,157,359,0.34300,0.44421
1998,Direct migration background,Primary Level,Not concerned at all,0.12152,31,359,0.08767,0.15536
1998,Direct migration background,Lower Secondary Level,Very concerned,0.57127,336,650,0.53320,0.60935
1998,Direct migration background,Lower Secondary Level,Somewhat concerned,0.36693,266,650,0.32985,0.40401
1998,Direct migration background,Lower Secondary Level,Not concerned at all,0.06180,48,650,0.04327,0.08032
1998,Direct migration background,Upper Secondary Level,Very concerned,0.56935,456,833,0.53570,0.60300
1998,Direct migration background,Upper Secondary Level,Somewhat concerned,0.38455,340,833,0.35149,0.41761
1998,Direct migration background,Upper Secondary Level,Not concerned at all,0.04610,37,833,0.03185,0.06035
1998,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.44245,56,123,0.35431,0.53058
1998,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.45500,67,123,0.36664,0.54337
1998,Direct migration background,First Stage of Tertiary Education,Very concerned,0.61014,34,34,0.44373,0.77654
1998,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.46963,86,175,0.39547,0.54379
1998,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.44140,89,175,0.36762,0.51518
1998,Indirect migration background,Pre-primary Level,Somewhat concerned,0.54993,39,39,0.39175,0.70812
1998,Indirect migration background,Lower Secondary Level,Very concerned,0.48094,94,182,0.40815,0.55373
1998,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.42775,88,182,0.35568,0.49983
1998,Indirect migration background,Upper Secondary Level,Very concerned,0.52844,107,194,0.45801,0.59887
1998,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.39436,87,194,0.32541,0.46331
1999,No migration background,No answer / don't know,Very concerned,0.35375,57,130,0.27124,0.43626
1999,No migration background,No answer / don't know,Somewhat concerned,0.56589,73,130,0.48035,0.65142
1999,No migration background,Pre-primary Level,Very concerned,0.45793,108,211,0.39054,0.52532
1999,No migration background,Pre-primary Level,Somewhat concerned,0.45920,103,211,0.39179,0.52660
1999,No migration background,Primary Level,Very concerned,0.60524,36,36,0.44331,0.76718
1999,No migration background,Lower Secondary Level,Very concerned,0.58111,932,1626,0.55712,0.60510
1999,No migration background,Lower Secondary Level,Somewhat concerned,0.37862,619,1626,0.35504,0.40220
1999,No migration background,Lower Secondary Level,Not concerned at all,0.04027,75,1626,0.03071,0.04983
1999,No migration background,Upper Secondary Level,Very concerned,0.58180,3439,5917,0.56923,0.59437
1999,No migration background,Upper Secondary Level,Somewhat concerned,0.37193,2207,5917,0.35962,0.38425
1999,No migration background,Upper Secondary Level,Not concerned at all,0.04626,271,5917,0.04091,0.05162
1999,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.43934,160,327,0.38547,0.49322
1999,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.46359,167,327,0.40946,0.51773
1999,No migration background,First Stage of Tertiary Education,Very concerned,0.56081,420,717,0.52445,0.59716
1999,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.39075,297,717,0.35501,0.42649
1999,No migration background,Second Stage of Tertiary Education,Very concerned,0.42370,794,1751,0.40055,0.44685
1999,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.47929,810,1751,0.45588,0.50269
1999,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.09702,147,1751,0.08315,0.11088
1999,Direct migration background,No answer / don't know,Very concerned,0.40441,31,73,0.29105,0.51778
1999,Direct migration background,No answer / don't know,Somewhat concerned,0.37520,42,73,0.26336,0.48704
1999,Direct migration background,Primary Level,Very concerned,0.44995,148,337,0.39676,0.50315
1999,Direct migration background,Primary Level,Somewhat concerned,0.40665,138,337,0.35412,0.45917
1999,Direct migration background,Primary Level,Not concerned at all,0.14340,51,337,0.10592,0.18087
1999,Direct migration background,Lower Secondary Level,Very concerned,0.55568,310,607,0.51612,0.59524
1999,Direct migration background,Lower Secondary Level,Somewhat concerned,0.34506,236,607,0.30721,0.38291
1999,Direct migration background,Lower Secondary Level,Not concerned at all,0.09926,61,607,0.07545,0.12307
1999,Direct migration background,Upper Secondary Level,Very concerned,0.52562,402,787,0.49071,0.56053
1999,Direct migration background,Upper Secondary Level,Somewhat concerned,0.41185,327,787,0.37744,0.44626
1999,Direct migration background,Upper Secondary Level,Not concerned at all,0.06253,58,787,0.04561,0.07946
1999,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.47593,57,112,0.38302,0.56884
1999,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.38658,55,112,0.29599,0.47718
1999,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.40897,73,164,0.33350,0.48445
1999,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.50331,91,164,0.42655,0.58007
1999,Indirect migration background,Pre-primary Level,Somewhat concerned,0.54445,34,34,0.37453,0.71437
1999,Indirect migration background,Lower Secondary Level,Very concerned,0.40339,81,167,0.32876,0.47802
1999,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.47289,86,167,0.39694,0.54884
1999,Indirect migration background,Upper Secondary Level,Very concerned,0.45569,101,200,0.38649,0.52489
1999,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.47737,99,200,0.40797,0.54677
2000,No migration background,Pre-primary Level,Very concerned,0.39878,150,366,0.34855,0.44901
2000,No migration background,Pre-primary Level,Somewhat concerned,0.49209,179,366,0.44080,0.54338
2000,No migration background,Pre-primary Level,Not concerned at all,0.10913,37,366,0.07714,0.14112
2000,No migration background,Primary Level,Very concerned,0.46543,45,80,0.35543,0.57542
2000,No migration background,Primary Level,Somewhat concerned,0.33764,35,80,0.23336,0.44193
2000,No migration background,Lower Secondary Level,Very concerned,0.57740,1373,2424,0.55774,0.59707
2000,No migration background,Lower Secondary Level,Somewhat concerned,0.34774,866,2424,0.32878,0.36670
2000,No migration background,Lower Secondary Level,Not concerned at all,0.07486,185,2424,0.06438,0.08534
2000,No migration background,Upper Secondary Level,Very concerned,0.58641,6475,11163,0.57728,0.59555
2000,No migration background,Upper Secondary Level,Somewhat concerned,0.36089,4095,11163,0.35198,0.36980
2000,No migration background,Upper Secondary Level,Not concerned at all,0.05270,593,11163,0.04856,0.05685
2000,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.49700,393,799,0.46231,0.53170
2000,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.41529,339,799,0.38110,0.44948
2000,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.08771,67,799,0.06808,0.10733
2000,No migration background,First Stage of Tertiary Education,Very concerned,0.58445,954,1634,0.56054,0.60835
2000,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.36075,602,1634,0.33746,0.38405
2000,No migration background,First Stage of Tertiary Education,Not concerned at all,0.05480,78,1634,0.04376,0.06584
2000,No migration background,Second Stage of Tertiary Education,Very concerned,0.44121,1522,3348,0.42439,0.45803
2000,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.45588,1505,3348,0.43900,0.47275
2000,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.10291,321,3348,0.09262,0.11320
2000,Direct migration background,Pre-primary Level,Somewhat concerned,0.63947,34,34,0.47564,0.80329
2000,Direct migration background,Primary Level,Very concerned,0.37248,106,280,0.31575,0.42921
2000,Direct migration background,Primary Level,Somewhat concerned,0.45980,127,280,0.40132,0.51829
2000,Direct migration background,Primary Level,Not concerned at all,0.16772,47,280,0.12388,0.21156
2000,Direct migration background,Lower Secondary Level,Very concerned,0.42826,334,844,0.39486,0.46166
2000,Direct migration background,Lower Secondary Level,Somewhat concerned,0.45006,398,844,0.41648,0.48365
2000,Direct migration background,Lower Secondary Level,Not concerned at all,0.12168,112,844,0.09961,0.14374
2000,Direct migration background,Upper Secondary Level,Very concerned,0.46705,555,1219,0.43903,0.49507
2000,Direct migration background,Upper Secondary Level,Somewhat concerned,0.42242,532,1219,0.39468,0.45016
2000,Direct migration background,Upper Secondary Level,Not concerned at all,0.11053,132,1219,0.09292,0.12814
2000,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.48578,125,254,0.42419,0.54737
2000,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.43105,129,254,0.37003,0.49207
2000,Direct migration background,First Stage of Tertiary Education,Very concerned,0.54913,96,176,0.47541,0.62285
2000,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.38136,80,176,0.30939,0.45332
2000,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.44685,172,393,0.39764,0.49607
2000,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.46222,182,393,0.41287,0.51158
2000,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.09092,39,393,0.06246,0.11939
2000,Indirect migration background,Pre-primary Level,Somewhat concerned,0.58284,34,34,0.41460,0.75108
2000,Indirect migration background,Lower Secondary Level,Very concerned,0.44059,106,257,0.37977,0.50141
2000,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.43895,111,257,0.37816,0.49974
2000,Indirect migration background,Lower Secondary Level,Not concerned at all,0.12046,40,257,0.08059,0.16033
2000,Indirect migration background,Upper Secondary Level,Very concerned,0.42200,142,339,0.36935,0.47465
2000,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.47714,162,339,0.42389,0.53039
2000,Indirect migration background,Upper Secondary Level,Not concerned at all,0.10086,35,339,0.06876,0.13297
2001,No migration background,No answer / don't know,Somewhat concerned,0.57995,47,47,0.43732,0.72259
2001,No migration background,Pre-primary Level,Very concerned,0.35549,149,423,0.30982,0.40116
2001,No migration background,Pre-primary Level,Somewhat concerned,0.52065,218,423,0.47299,0.56832
2001,No migration background,Pre-primary Level,Not concerned at all,0.12386,56,423,0.09243,0.15529
2001,No migration background,Primary Level,Very concerned,0.51809,39,75,0.40424,0.63194
2001,No migration background,Primary Level,Somewhat concerned,0.32365,36,75,0.21705,0.43025
2001,No migration background,Lower Secondary Level,Very concerned,0.54343,1091,2055,0.52189,0.56497
2001,No migration background,Lower Secondary Level,Somewhat concerned,0.37787,800,2055,0.35690,0.39884
2001,No migration background,Lower Secondary Level,Not concerned at all,0.07870,164,2055,0.06706,0.09035
2001,No migration background,Upper Secondary Level,Very concerned,0.54636,5445,10107,0.53665,0.55606
2001,No migration background,Upper Secondary Level,Somewhat concerned,0.38993,4035,10107,0.38042,0.39944
2001,No migration background,Upper Secondary Level,Not concerned at all,0.06371,627,10107,0.05895,0.06847
2001,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.43476,325,770,0.39972,0.46979
2001,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.46304,369,770,0.42780,0.49829
2001,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.10220,76,770,0.08079,0.12361
2001,No migration background,First Stage of Tertiary Education,Very concerned,0.54656,790,1465,0.52106,0.57206
2001,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.40023,592,1465,0.37513,0.42533
2001,No migration background,First Stage of Tertiary Education,Not concerned at all,0.05321,83,1465,0.04171,0.06471
2001,No migration background,Second Stage of Tertiary Education,Very concerned,0.40359,1320,3118,0.38636,0.42081
2001,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.48740,1495,3118,0.46985,0.50495
2001,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.10901,303,3118,0.09807,0.11995
2001,Direct migration background,Primary Level,Very concerned,0.35934,72,209,0.29413,0.42455
2001,Direct migration background,Primary Level,Somewhat concerned,0.46179,98,209,0.39404,0.52954
2001,Direct migration background,Primary Level,Not concerned at all,0.17887,39,209,0.12679,0.23095
2001,Direct migration background,Lower Secondary Level,Very concerned,0.42954,309,768,0.39451,0.46457
