year,bula_h,pgisced97,plh0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.57676,182,313,0.52193,0.63158
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.40179,131,313,0.34739,0.45619
1994,Baden-Wuerttemberg,Primary Level,Very concerned,0.42953,71,150,0.35005,0.50901
1994,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.42538,79,150,0.34599,0.50476
1994,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.54530,228,405,0.49674,0.59386
1994,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.41041,177,405,0.36244,0.45838
1994,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.51481,382,785,0.47982,0.54979
1994,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.44745,367,785,0.41265,0.48226
1994,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.03774,36,785,0.02440,0.05108
1994,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.66008,34,34,0.49846,0.82170
1994,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.57775,48,91,0.47571,0.67980
1994,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.41260,43,91,0.31089,0.51431
1994,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.42035,46,98,0.32212,0.51859
1994,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.45516,52,98,0.35606,0.55426
1994,Bavaria,Lower Secondary Level,Very concerned,0.45814,154,345,0.40549,0.51079
1994,Bavaria,Lower Secondary Level,Somewhat concerned,0.47742,155,345,0.42464,0.53021
1994,Bavaria,Lower Secondary Level,Not concerned at all,0.06444,36,345,0.03849,0.09038
1994,Bavaria,Upper Secondary Level,Very concerned,0.47720,359,801,0.44258,0.51181
1994,Bavaria,Upper Secondary Level,Somewhat concerned,0.45444,382,801,0.41994,0.48895
1994,Bavaria,Upper Secondary Level,Not concerned at all,0.06836,60,801,0.05087,0.08585
1994,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.55280,32,32,0.37777,0.72783
1994,Bavaria,First Stage of Tertiary Education,Very concerned,0.44654,45,95,0.34604,0.54704
1994,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.47960,50,95,0.37861,0.58060
1994,Bavaria,Second Stage of Tertiary Education,Very concerned,0.36755,57,146,0.28908,0.44603
1994,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.48426,89,146,0.40292,0.56561
1994,Berlin,Lower Secondary Level,Very concerned,0.73762,52,52,0.61688,0.85836
1994,Berlin,Upper Secondary Level,Very concerned,0.72677,175,236,0.66979,0.78374
1994,Berlin,Upper Secondary Level,Somewhat concerned,0.25411,61,236,0.19845,0.30977
1994,Berlin,Second Stage of Tertiary Education,Very concerned,0.56985,89,138,0.48695,0.65276
1994,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.38758,49,138,0.30600,0.46917
1994,Brandenburg,Lower Secondary Level,Very concerned,0.79300,45,45,0.67329,0.91272
1994,Brandenburg,Upper Secondary Level,Very concerned,0.78088,246,315,0.73513,0.82663
1994,Brandenburg,Upper Secondary Level,Somewhat concerned,0.20750,69,315,0.16264,0.25235
1994,Brandenburg,First Stage of Tertiary Education,Very concerned,0.83725,37,37,0.71667,0.95784
1994,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.77678,109,144,0.70853,0.84503
1994,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.20232,35,144,0.13648,0.26816
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.78270,165,221,0.72821,0.83720
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.20816,56,221,0.15451,0.26180
1994,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.79988,69,69,0.70479,0.89498
1994,Saxony,Lower Secondary Level,Very concerned,0.77424,94,94,0.68927,0.85921
1994,Saxony,Upper Secondary Level,Very concerned,0.75883,464,626,0.72529,0.79237
1994,Saxony,Upper Secondary Level,Somewhat concerned,0.22937,162,626,0.19641,0.26233
1994,Saxony,First Stage of Tertiary Education,Very concerned,0.82616,52,52,0.72214,0.93017
1994,Saxony,Second Stage of Tertiary Education,Very concerned,0.77421,185,242,0.72142,0.82699
1994,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.20273,57,242,0.15197,0.25349
1994,Saxony-Anhalt,Lower Secondary Level,Very concerned,0.68648,57,57,0.56497,0.80799
1994,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.75461,281,379,0.71123,0.79799
1994,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.23059,98,379,0.18813,0.27305
1994,Saxony-Anhalt,First Stage of Tertiary Education,Very concerned,0.85814,41,41,0.75001,0.96627
1994,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.81971,118,151,0.75819,0.88123
1994,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.18029,33,151,0.11877,0.24181
1994,Thuringa,Lower Secondary Level,Very concerned,0.75604,57,57,0.64356,0.86853
1994,Thuringa,Upper Secondary Level,Very concerned,0.72366,295,407,0.68016,0.76716
1994,Thuringa,Upper Secondary Level,Somewhat concerned,0.26843,112,407,0.22532,0.31153
1994,Thuringa,Second Stage of Tertiary Education,Very concerned,0.69548,82,118,0.61209,0.77887
1994,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.30452,36,118,0.22113,0.38791
1995,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.46276,67,146,0.38160,0.54392
1995,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.49218,79,146,0.41081,0.57356
1995,Hamburg,Upper Secondary Level,Very concerned,0.54779,34,69,0.42950,0.66609
1995,Hamburg,Upper Secondary Level,Somewhat concerned,0.40884,35,69,0.29199,0.52569
1995,Lower Saxony,Lower Secondary Level,Very concerned,0.63667,128,211,0.57162,0.70172
1995,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.32061,83,211,0.25748,0.38373
1995,Lower Saxony,Upper Secondary Level,Very concerned,0.61346,298,505,0.57095,0.65598
1995,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.37020,207,505,0.32805,0.41236
1995,Lower Saxony,First Stage of Tertiary Education,Very concerned,0.49892,34,65,0.37642,0.62142
1995,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.44489,31,65,0.32313,0.56664
1995,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.34030,33,91,0.24241,0.43820
1995,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.61896,58,91,0.51863,0.71930
1995,Bremen,Upper Secondary Level,Very concerned,0.69470,36,36,0.54212,0.84727
1995,North Rhine-Westphalia,No answer / don't know,Very concerned,0.40953,33,33,0.23915,0.57992
1995,North Rhine-Westphalia,Primary Level,Very concerned,0.60999,80,125,0.52414,0.69584
1995,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.30087,45,125,0.22014,0.38159
1995,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.61263,298,487,0.56932,0.65594
1995,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.35401,189,487,0.31150,0.39653
1995,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.51929,653,1272,0.49182,0.54676
1995,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.44113,561,1272,0.41383,0.46843
1995,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.03958,58,1272,0.02886,0.05030
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.41403,58,110,0.32156,0.50650
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.51349,52,110,0.41966,0.60732
1995,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.49463,64,127,0.40733,0.58193
1995,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.47483,63,127,0.38764,0.56203
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.32923,90,243,0.27002,0.38844
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.57067,153,243,0.50831,0.63304
1995,Hesse,Primary Level,Very concerned,0.64765,31,31,0.47670,0.81859
1995,Hesse,Lower Secondary Level,Very concerned,0.64682,147,212,0.58232,0.71131
1995,Hesse,Lower Secondary Level,Somewhat concerned,0.27692,65,212,0.21654,0.33730
1995,Hesse,Upper Secondary Level,Very concerned,0.61827,261,417,0.57158,0.66495
1995,Hesse,Upper Secondary Level,Somewhat concerned,0.34593,156,417,0.30022,0.39164
1995,Hesse,Second Stage of Tertiary Education,Very concerned,0.38887,46,102,0.29380,0.48395
1995,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.52182,56,102,0.42440,0.61925
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.61003,116,183,0.53917,0.68089
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.32045,67,183,0.25265,0.38824
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.57043,187,323,0.51636,0.62450
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.37872,136,323,0.32574,0.43171
1995,Baden-Wuerttemberg,Primary Level,Very concerned,0.35514,63,145,0.27698,0.43330
1995,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.45711,82,145,0.37574,0.53847
1995,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.52401,200,427,0.47658,0.57143
1995,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.42274,194,427,0.37583,0.46965
1995,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.05326,33,427,0.03193,0.07458
1995,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.54151,376,798,0.50691,0.57610
1995,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.40677,373,798,0.37266,0.44087
1995,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.05173,49,798,0.03635,0.06710
1995,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.74671,46,46,0.61964,0.87377
1995,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.60804,58,58,0.48131,0.73478
1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.34296,43,112,0.25465,0.43127
1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.50816,69,112,0.41515,0.60116
1995,Bavaria,Primary Level,Somewhat concerned,0.40198,31,31,0.22653,0.57743
1995,Bavaria,Lower Secondary Level,Very concerned,0.50716,158,347,0.45448,0.55984
1995,Bavaria,Lower Secondary Level,Somewhat concerned,0.41354,157,347,0.36165,0.46543
1995,Bavaria,Lower Secondary Level,Not concerned at all,0.07930,32,347,0.05083,0.10777
1995,Bavaria,Upper Secondary Level,Very concerned,0.50260,413,851,0.46899,0.53622
1995,Bavaria,Upper Secondary Level,Somewhat concerned,0.44666,389,851,0.41324,0.48008
1995,Bavaria,Upper Secondary Level,Not concerned at all,0.05073,49,851,0.03598,0.06549
1995,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.45118,31,31,0.27312,0.62925
1995,Bavaria,First Stage of Tertiary Education,Very concerned,0.46839,46,97,0.36857,0.56821
1995,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.41176,51,97,0.31331,0.51021
1995,Bavaria,Second Stage of Tertiary Education,Very concerned,0.39906,58,144,0.31879,0.47932
1995,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.47424,86,144,0.39240,0.55609
1995,Berlin,Lower Secondary Level,Very concerned,0.73714,47,47,0.60993,0.86435
1995,Berlin,Upper Secondary Level,Very concerned,0.72188,175,248,0.66600,0.77776
1995,Berlin,Upper Secondary Level,Somewhat concerned,0.25247,73,248,0.19829,0.30664
1995,Berlin,Second Stage of Tertiary Education,Very concerned,0.59153,86,139,0.50951,0.67354
1995,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.35853,53,139,0.27851,0.43854
1995,Brandenburg,Lower Secondary Level,Very concerned,0.70163,40,40,0.55803,0.84523
1995,Brandenburg,Upper Secondary Level,Very concerned,0.72635,215,300,0.67582,0.77689
1995,Brandenburg,Upper Secondary Level,Somewhat concerned,0.26358,85,300,0.21364,0.31352
1995,Brandenburg,First Stage of Tertiary Education,Very concerned,0.80302,32,32,0.66301,0.94302
1995,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.70437,94,139,0.62823,0.78050
1995,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.27490,45,139,0.20041,0.34939
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.69630,157,228,0.63648,0.75612
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.29653,71,228,0.23711,0.35594
1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.71747,61,61,0.60355,0.83139
1995,Saxony,Lower Secondary Level,Very concerned,0.70950,78,116,0.62652,0.79248
1995,Saxony,Lower Secondary Level,Somewhat concerned,0.25293,38,116,0.17348,0.33238
1995,Saxony,Upper Secondary Level,Very concerned,0.70974,431,617,0.67389,0.74558
1995,Saxony,Upper Secondary Level,Somewhat concerned,0.27568,186,617,0.24039,0.31096
1995,Saxony,First Stage of Tertiary Education,Very concerned,0.78470,44,44,0.66184,0.90755
1995,Saxony,Second Stage of Tertiary Education,Very concerned,0.66938,153,228,0.60818,0.73058
1995,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.32329,75,228,0.26245,0.38414
1995,Saxony-Anhalt,Lower Secondary Level,Very concerned,0.73706,51,51,0.61504,0.85909
1995,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.80752,293,371,0.76735,0.84769
1995,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.18808,78,371,0.14826,0.22790
1995,Saxony-Anhalt,First Stage of Tertiary Education,Very concerned,0.71247,39,39,0.56856,0.85638
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.80364,111,151,0.74007,0.86721
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.19636,40,151,0.13279,0.25993
1995,Thuringa,Lower Secondary Level,Very concerned,0.77999,54,54,0.66846,0.89152
1995,Thuringa,Upper Secondary Level,Very concerned,0.76232,297,395,0.72029,0.80435
1995,Thuringa,Upper Secondary Level,Somewhat concerned,0.22352,98,395,0.18238,0.26466
1995,Thuringa,Second Stage of Tertiary Education,Very concerned,0.70627,80,114,0.62229,0.79025
1995,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.26286,34,114,0.18170,0.34402
1996,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.54322,76,150,0.46324,0.62321
1996,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.42846,74,150,0.34900,0.50792
1996,Hamburg,Upper Secondary Level,Very concerned,0.72242,44,44,0.58858,0.85627
1996,Lower Saxony,Lower Secondary Level,Very concerned,0.70967,135,200,0.64660,0.77274
1996,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.25660,65,200,0.19592,0.31728
1996,Lower Saxony,Upper Secondary Level,Very concerned,0.64786,308,502,0.60604,0.68969
1996,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.33781,194,502,0.29639,0.37923
1996,Lower Saxony,First Stage of Tertiary Education,Very concerned,0.57382,36,36,0.40998,0.73765
1996,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.36273,37,96,0.26605,0.45941
1996,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.57154,59,96,0.47203,0.67105
1996,Bremen,Upper Secondary Level,Very concerned,0.70174,34,34,0.54565,0.85783
1996,North Rhine-Westphalia,No answer / don't know,Very concerned,0.67561,43,43,0.53402,0.81719
1996,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.55690,37,37,0.39463,0.71917
1996,North Rhine-Westphalia,Primary Level,Very concerned,0.63683,81,123,0.55149,0.72217
1996,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.31566,42,123,0.23319,0.39814
1996,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.58138,286,477,0.53706,0.62570
1996,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.38221,191,477,0.33856,0.42586
1996,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.54820,663,1239,0.52047,0.57592
1996,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.42046,534,1239,0.39296,0.44796
1996,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.03134,42,1239,0.02164,0.04105
1996,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.35899,47,111,0.26934,0.44864
1996,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.53861,64,111,0.44545,0.63177
1996,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.46575,65,128,0.37899,0.55251
1996,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.53195,63,128,0.44517,0.61873
1996,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.36545,99,244,0.30491,0.42600
1996,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.52014,145,244,0.45732,0.58295
1996,Hesse,Primary Level,Very concerned,0.68699,37,37,0.53551,0.83847
1996,Hesse,Lower Secondary Level,Very concerned,0.64931,133,196,0.58233,0.71629
1996,Hesse,Lower Secondary Level,Somewhat concerned,0.27839,63,196,0.21548,0.34130
1996,Hesse,Upper Secondary Level,Very concerned,0.61347,255,414,0.56651,0.66043
1996,Hesse,Upper Secondary Level,Somewhat concerned,0.35819,159,414,0.31195,0.40444
1996,Hesse,Second Stage of Tertiary Education,Very concerned,0.37213,37,95,0.27441,0.46984
1996,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.57670,58,95,0.47682,0.67659
1996,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.63939,111,178,0.56865,0.71013
1996,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.32262,67,178,0.25375,0.39149
1996,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.60140,201,328,0.54833,0.65447
1996,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.37010,127,328,0.31777,0.42243
1996,Baden-Wuerttemberg,Primary Level,Very concerned,0.44268,60,132,0.35762,0.52774
1996,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.40709,72,132,0.32296,0.49122
1996,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.63212,207,381,0.58363,0.68061
1996,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.35082,174,381,0.30284,0.39880
1996,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.57451,395,754,0.53920,0.60982
1996,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.40865,359,754,0.37354,0.44376
1996,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.56774,40,40,0.41226,0.72322
1996,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.45615,42,91,0.35325,0.55905
1996,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.52499,49,91,0.42182,0.62816
1996,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.41078,51,115,0.32047,0.50110
1996,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.50088,64,115,0.40909,0.59266
1996,Bavaria,Lower Secondary Level,Very concerned,0.54234,169,319,0.48759,0.59710
1996,Bavaria,Lower Secondary Level,Somewhat concerned,0.40480,150,319,0.35085,0.45875
1996,Bavaria,Upper Secondary Level,Very concerned,0.55044,429,840,0.51678,0.58410
1996,Bavaria,Upper Secondary Level,Somewhat concerned,0.39776,365,840,0.36464,0.43088
1996,Bavaria,Upper Secondary Level,Not concerned at all,0.05180,46,840,0.03680,0.06680
1996,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.50267,34,34,0.33207,0.67326
1996,Bavaria,First Stage of Tertiary Education,Very concerned,0.61287,60,95,0.51440,0.71134
1996,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.26149,35,95,0.17265,0.35033
1996,Bavaria,Second Stage of Tertiary Education,Very concerned,0.31832,45,150,0.24353,0.39312
1996,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.56270,105,150,0.48304,0.64235
1996,Berlin,Lower Secondary Level,Very concerned,0.79605,44,44,0.67561,0.91648
1996,Berlin,Upper Secondary Level,Very concerned,0.79814,183,228,0.74593,0.85036
1996,Berlin,Upper Secondary Level,Somewhat concerned,0.17065,45,228,0.12171,0.21959
1996,Berlin,Second Stage of Tertiary Education,Very concerned,0.57232,84,134,0.48823,0.65640
1996,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.38405,50,134,0.30139,0.46671
1996,Brandenburg,Lower Secondary Level,Very concerned,0.67336,40,40,0.52616,0.82055
1996,Brandenburg,Upper Secondary Level,Very concerned,0.73299,214,303,0.68309,0.78288
1996,Brandenburg,Upper Secondary Level,Somewhat concerned,0.24839,89,303,0.19966,0.29712
1996,Brandenburg,First Stage of Tertiary Education,Very concerned,0.86475,37,37,0.75303,0.97646
1996,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.65385,91,142,0.57532,0.73237
1996,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.32919,51,142,0.25163,0.40676
1996,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.73775,156,215,0.67881,0.79668
1996,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.24909,59,215,0.19115,0.30704
1996,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.81347,70,70,0.72156,0.90538
1996,Saxony,Lower Secondary Level,Very concerned,0.82021,85,85,0.73809,0.90233
1996,Saxony,Upper Secondary Level,Very concerned,0.73542,437,605,0.70024,0.77060
1996,Saxony,Upper Secondary Level,Somewhat concerned,0.24761,168,605,0.21318,0.28203
1996,Saxony,First Stage of Tertiary Education,Very concerned,0.80261,48,48,0.68881,0.91640
1996,Saxony,Second Stage of Tertiary Education,Very concerned,0.69432,165,240,0.63591,0.75272
1996,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.30320,75,240,0.24492,0.36147
1996,Saxony-Anhalt,Lower Secondary Level,Very concerned,0.79819,56,56,0.69212,0.90426
1996,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.79925,278,357,0.75764,0.84086
1996,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.18644,79,357,0.14599,0.22690
1996,Saxony-Anhalt,First Stage of Tertiary Education,Very concerned,0.88451,42,42,0.78667,0.98234
1996,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.75072,106,142,0.67932,0.82213
1996,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.24406,36,142,0.17316,0.31495
1996,Thuringa,Lower Secondary Level,Very concerned,0.84282,56,56,0.74663,0.93901
1996,Thuringa,Upper Secondary Level,Very concerned,0.77085,303,401,0.72966,0.81204
1996,Thuringa,Upper Secondary Level,Somewhat concerned,0.22376,98,401,0.18292,0.26461
1996,Thuringa,Second Stage of Tertiary Education,Very concerned,0.68670,82,117,0.60229,0.77111
1996,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.31330,35,117,0.22889,0.39771
1997,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.52665,74,142,0.44423,0.60906
1997,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.41411,68,142,0.33281,0.49541
1997,Hamburg,Upper Secondary Level,Very concerned,0.70776,43,43,0.57022,0.84531
1997,Lower Saxony,Lower Secondary Level,Very concerned,0.70374,140,212,0.64213,0.76535
1997,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.29488,72,212,0.23335,0.35640
1997,Lower Saxony,Upper Secondary Level,Very concerned,0.65850,311,496,0.61673,0.70028
1997,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.32815,185,496,0.28679,0.36951
