"year","hhtyp","quintil","mean","median","n","lower_confidence","upper_confidence"
"1999","(Ehe-)Paar ohne Kind(er)","2","348.9","326","512","338.92","358.88"
"1999","(Ehe-)Paar ohne Kind(er)","3","392.19","364.5","642","380.06","404.32"
"1999","(Ehe-)Paar ohne Kind(er)","4","456.27","426.5","550","442.47","470.07"
"1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","619.83","612.5","228","586.48","653.18"
"1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","253.17","250.5","376","243.7","262.64"
"1999","1-Pers.- Haushalt","2","307.08","305.5","358","295.8","318.36"
"1999","1-Pers.- Haushalt","3","342.57","319.5","213","325.18","359.96"
"1999","1-Pers.- Haushalt","4","413.57","388.5","153","389.35","437.79"
"1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","474.27","454.5","87","431.39","517.15"
"1999","Alleinerziehende","1 Einkommensschwächstes Quintil","379.02","367.5","437","366.95","391.09"
"1999","Alleinerziehende","2","411.39","376","250","395.05","427.73"
"1999","Alleinerziehende","3","483.4","477.5","89","440.22","526.58"
"1999","Alleinerziehende","4","","","","",""
"1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","449.68","426.5","2002","442.72","456.64"
"1999","Paar mit Kind(ern)","2","445.04","408.5","1672","437.34","452.74"
"1999","Paar mit Kind(ern)","3","488.74","468","714","476.69","500.79"
"1999","Paar mit Kind(ern)","4","571.8","525.5","337","547.05","596.55"
"1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","744.23","589","62","651.23","837.23"
"1999","Sonstige","1 Einkommensschwächstes Quintil","460.79","369.5","119","428.43","493.15"
"1999","Sonstige","2","465.06","403","107","438.36","491.76"
"1999","Sonstige","3","440.88","415.5","35","390.57","491.19"
"1999","Sonstige","4","","","","",""
"1999","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","337.65","318.5","742","330.04","345.26"
"2000","(Ehe-)Paar ohne Kind(er)","2","378.24","357.5","798","369.33","387.15"
"2000","(Ehe-)Paar ohne Kind(er)","3","393.29","357.5","904","382.96","403.62"
"2000","(Ehe-)Paar ohne Kind(er)","4","458.18","448","860","447.25","469.11"
"2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","645.51","609","454","619.54","671.48"
"2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","258.24","254.5","685","251.44","265.04"
"2000","1-Pers.- Haushalt","2","297.05","293.5","603","289.09","305.01"
"2000","1-Pers.- Haushalt","3","336.19","316.5","434","325.24","347.14"
"2000","1-Pers.- Haushalt","4","383.46","374","313","367.43","399.49"
"2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","459.05","428.5","220","433.71","484.39"
"2000","Alleinerziehende","1 Einkommensschwächstes Quintil","370.56","363.5","762","362.14","378.98"
"2000","Alleinerziehende","2","446.76","434.5","350","431.45","462.07"
"2000","Alleinerziehende","3","458.42","443","168","437.95","478.89"
"2000","Alleinerziehende","4","488.44","446.5","58","447.56","529.32"
"2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","438.09","415","2842","432.19","443.99"
"2000","Paar mit Kind(ern)","2","461.96","442.5","2459","455.55","468.37"
"2000","Paar mit Kind(ern)","3","514.42","501.5","1301","503.83","525.01"
"2000","Paar mit Kind(ern)","4","566.31","523.5","570","546.28","586.34"
"2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","855.14","898.5","217","810.38","899.9"
"2000","Sonstige","1 Einkommensschwächstes Quintil","409.81","386","176","385.62","434"
"2000","Sonstige","2","434.87","430.5","91","403.97","465.77"
"2000","Sonstige","3","445.64","484","60","407.98","483.3"
"2000","Sonstige","4","","","","",""
"2000","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","346.51","323","592","334.89","358.13"
"2001","(Ehe-)Paar ohne Kind(er)","2","377.42","358.5","734","368.59","386.25"
"2001","(Ehe-)Paar ohne Kind(er)","3","392.09","366","854","383.09","401.09"
"2001","(Ehe-)Paar ohne Kind(er)","4","469.72","448","802","457.89","481.55"
"2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","642.15","596.5","452","617.32","666.98"
"2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","261.78","254.5","574","254.49","269.07"
"2001","1-Pers.- Haushalt","2","306.15","298.5","506","297.28","315.02"
"2001","1-Pers.- Haushalt","3","332.51","320","400","322.11","342.91"
"2001","1-Pers.- Haushalt","4","395.18","380.5","321","379.94","410.42"
"2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","472.91","432.5","201","449.22","496.6"
"2001","Alleinerziehende","1 Einkommensschwächstes Quintil","387.28","373.5","684","378.39","396.17"
"2001","Alleinerziehende","2","427.2","402.5","318","410.49","443.91"
"2001","Alleinerziehende","3","460.55","431.5","167","439.73","481.37"
"2001","Alleinerziehende","4","480.13","402","69","425.96","534.3"
"2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","449.86","442","2368","443.96","455.76"
"2001","Paar mit Kind(ern)","2","472.19","446.5","2179","464.99","479.39"
"2001","Paar mit Kind(ern)","3","520.5","493.5","1181","509.93","531.07"
"2001","Paar mit Kind(ern)","4","610.45","590","623","592.82","628.08"
"2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","877.19","797.5","239","831","923.38"
"2001","Sonstige","1 Einkommensschwächstes Quintil","390.23","383","165","371.64","408.82"
"2001","Sonstige","2","482.44","394","78","445.79","519.09"
"2001","Sonstige","3","461.01","452","40","410.33","511.69"
"2001","Sonstige","4","651.46","556.5","32","573.29","729.63"
"2001","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","358.88","341","556","349.28","368.48"
"2002","(Ehe-)Paar ohne Kind(er)","2","379.14","360.5","648","369.78","388.5"
"2002","(Ehe-)Paar ohne Kind(er)","3","407.26","396.5","814","397.78","416.74"
"2002","(Ehe-)Paar ohne Kind(er)","4","481.08","461","812","469.2","492.96"
"2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","619.12","559","650","591.93","646.31"
"2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","271.56","264.5","533","263.22","279.9"
"2002","1-Pers.- Haushalt","2","302.65","299.5","447","292.57","312.73"
"2002","1-Pers.- Haushalt","3","346.91","333","401","335.75","358.07"
"2002","1-Pers.- Haushalt","4","388.25","364","384","374.73","401.77"
"2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","452.22","422","245","427.08","477.36"
"2002","Alleinerziehende","1 Einkommensschwächstes Quintil","395.82","383.5","657","385.45","406.19"
"2002","Alleinerziehende","2","431.57","435.5","260","415.63","447.51"
"2002","Alleinerziehende","3","467.73","442","180","443.79","491.67"
"2002","Alleinerziehende","4","483.97","471.5","108","446.66","521.28"
"2002","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","471.8","453","1941","464.46","479.14"
"2002","Paar mit Kind(ern)","2","476.33","449","1774","469.33","483.33"
"2002","Paar mit Kind(ern)","3","526.28","488.5","1145","513.92","538.64"
"2002","Paar mit Kind(ern)","4","588.56","547.5","856","568.04","609.08"
"2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","871.02","813","476","838.41","903.63"
"2002","Sonstige","1 Einkommensschwächstes Quintil","458.5","447","114","431.69","485.31"
"2002","Sonstige","2","475.16","467.5","93","444.65","505.67"
"2002","Sonstige","3","401.59","368.5","33","356.53","446.65"
"2002","Sonstige","4","491.51","520","44","442.74","540.28"
"2002","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","359.44","343.5","562","348.99","369.89"
"2003","(Ehe-)Paar ohne Kind(er)","2","385.4","362.5","626","376.24","394.56"
"2003","(Ehe-)Paar ohne Kind(er)","3","418.47","393.5","816","408.96","427.98"
"2003","(Ehe-)Paar ohne Kind(er)","4","480.16","449","850","468.06","492.26"
"2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","618.51","583.5","572","594.39","642.63"
"2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","278.86","270.5","535","270.44","287.28"
"2003","1-Pers.- Haushalt","2","317.64","314","404","307.38","327.9"
"2003","1-Pers.- Haushalt","3","332.17","319.5","402","321.01","343.33"
"2003","1-Pers.- Haushalt","4","411.69","398.5","409","396.17","427.21"
"2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","502.24","463.5","213","472.01","532.47"
"2003","Alleinerziehende","1 Einkommensschwächstes Quintil","411.49","388.5","676","400.78","422.2"
"2003","Alleinerziehende","2","439.96","410.5","297","425.37","454.55"
"2003","Alleinerziehende","3","436.37","410.5","164","414.06","458.68"
"2003","Alleinerziehende","4","556.84","517","83","496.7","616.98"
"2003","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","470.09","450.5","1807","462.38","477.8"
"2003","Paar mit Kind(ern)","2","476.74","450.5","1559","469.11","484.37"
"2003","Paar mit Kind(ern)","3","549.77","510.5","1138","537.62","561.92"
"2003","Paar mit Kind(ern)","4","591.57","549.5","792","572.79","610.35"
"2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","903.83","812.5","407","864.41","943.25"
"2003","Sonstige","1 Einkommensschwächstes Quintil","434.29","500","111","405.68","462.9"
"2003","Sonstige","2","491.25","417.5","64","446.96","535.54"
"2003","Sonstige","3","465.64","442.5","60","427.65","503.63"
"2003","Sonstige","4","567.47","521","33","510.3","624.64"
"2003","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","372.02","346","520","361.47","382.57"
"2004","(Ehe-)Paar ohne Kind(er)","2","382.22","366.5","586","372.32","392.12"
"2004","(Ehe-)Paar ohne Kind(er)","3","410.24","389","854","400.85","419.63"
"2004","(Ehe-)Paar ohne Kind(er)","4","485.11","452.5","878","472.46","497.76"
"2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","639.45","598.5","606","616.53","662.37"
"2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","276.88","275.5","497","267.92","285.84"
"2004","1-Pers.- Haushalt","2","319.17","314.5","397","308.05","330.29"
"2004","1-Pers.- Haushalt","3","341.93","329.5","391","330.79","353.07"
"2004","1-Pers.- Haushalt","4","419.97","399.5","402","405.09","434.85"
"2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","506.84","482","211","478.77","534.91"
"2004","Alleinerziehende","1 Einkommensschwächstes Quintil","423.02","403","680","412.82","433.22"
"2004","Alleinerziehende","2","439.81","436.5","256","420.67","458.95"
"2004","Alleinerziehende","3","528.43","483","170","497.39","559.47"
"2004","Alleinerziehende","4","488.91","471","66","433.06","544.76"
"2004","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","473.8","457.5","1625","466.01","481.59"
"2004","Paar mit Kind(ern)","2","501.77","484","1642","493.39","510.15"
"2004","Paar mit Kind(ern)","3","575.77","539","983","563.27","588.27"
"2004","Paar mit Kind(ern)","4","636.65","589","702","617.33","655.97"
"2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","896.46","865","415","857.31","935.61"
"2004","Sonstige","1 Einkommensschwächstes Quintil","423.65","377.5","109","390.47","456.83"
"2004","Sonstige","2","455.56","398.5","49","403.89","507.23"
"2004","Sonstige","3","452.39","457.5","33","406.53","498.25"
"2004","Sonstige","4","478.04","536","31","428.64","527.44"
"2004","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","360.19","349.5","500","349.8","370.58"
"2005","(Ehe-)Paar ohne Kind(er)","2","380.07","359.5","552","370.4","389.74"
"2005","(Ehe-)Paar ohne Kind(er)","3","424.24","396","828","414.17","434.31"
"2005","(Ehe-)Paar ohne Kind(er)","4","487.76","453","740","475.69","499.83"
"2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","612.17","598.5","628","591.08","633.26"
"2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","272.41","259.5","525","261.35","283.47"
"2005","1-Pers.- Haushalt","2","321.06","311.5","368","310.4","331.72"
"2005","1-Pers.- Haushalt","3","353.33","336.5","398","341.58","365.08"
"2005","1-Pers.- Haushalt","4","415.75","394.5","412","400.67","430.83"
"2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","552.6","497.5","236","521.98","583.22"
"2005","Alleinerziehende","1 Einkommensschwächstes Quintil","409.77","392","666","399.2","420.34"
"2005","Alleinerziehende","2","482.71","461","295","465.9","499.52"
"2005","Alleinerziehende","3","539.87","466","157","506.35","573.39"
"2005","Alleinerziehende","4","457.25","438","64","402.21","512.29"
"2005","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","484.88","446.5","1533","470.65","499.11"
"2005","Paar mit Kind(ern)","2","508.27","489","1326","499.61","516.93"
"2005","Paar mit Kind(ern)","3","574.26","515.5","1035","560.61","587.91"
"2005","Paar mit Kind(ern)","4","664.94","613.5","653","644.44","685.44"
"2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","858.17","792.5","405","819.74","896.6"
"2005","Sonstige","1 Einkommensschwächstes Quintil","525.74","445","94","486","565.48"
"2005","Sonstige","2","438.36","379.5","61","389.6","487.12"
"2005","Sonstige","3","","","","",""
"2005","Sonstige","4","","","","",""
"2005","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","358.85","349","602","349.78","367.92"
"2006","(Ehe-)Paar ohne Kind(er)","2","415.41","384.5","656","404.01","426.81"
"2006","(Ehe-)Paar ohne Kind(er)","3","412.51","392.5","768","403.34","421.68"
"2006","(Ehe-)Paar ohne Kind(er)","4","482.57","458","850","472.02","493.12"
"2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","664.49","615","614","628.68","700.3"
"2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","281.87","276","620","274.33","289.41"
"2006","1-Pers.- Haushalt","2","328.55","319.5","398","318.22","338.88"
"2006","1-Pers.- Haushalt","3","355.06","335.5","404","343.98","366.14"
"2006","1-Pers.- Haushalt","4","416.57","397.5","459","402.86","430.28"
"2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","539.68","499","278","511.47","567.89"
"2006","Alleinerziehende","1 Einkommensschwächstes Quintil","409.17","386.5","759","400.06","418.28"
"2006","Alleinerziehende","2","467.52","435.5","323","453.21","481.83"
"2006","Alleinerziehende","3","520.37","473.5","170","491.89","548.85"
"2006","Alleinerziehende","4","486.64","448","73","433","540.28"
"2006","Alleinerziehende","5 Einkommensstärkstes Quintil","593.62","441.5","31","478.98","708.26"
"2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","459.73","449.5","1595","453","466.46"
"2006","Paar mit Kind(ern)","2","508.18","493.5","1327","499.56","516.8"
"2006","Paar mit Kind(ern)","3","599.95","560.5","1054","587.36","612.54"
"2006","Paar mit Kind(ern)","4","652.64","617.5","758","633.62","671.66"
"2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","965.57","916.5","348","904.27","1026.87"
"2006","Sonstige","1 Einkommensschwächstes Quintil","483.55","457.5","82","447.23","519.87"
"2006","Sonstige","2","441.95","425.5","35","387.32","496.58"
"2006","Sonstige","3","594.97","425","34","512.26","677.68"
"2006","Sonstige","4","490.9","512.5","33","421.81","559.99"
"2006","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","363.33","359","458","352.53","374.13"
"2007","(Ehe-)Paar ohne Kind(er)","2","403.35","372.5","634","391.87","414.83"
"2007","(Ehe-)Paar ohne Kind(er)","3","431.26","405","722","421.34","441.18"
"2007","(Ehe-)Paar ohne Kind(er)","4","493.61","476","762","481.95","505.27"
"2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","698.82","647.5","604","663.02","734.62"
"2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","282.32","274.5","560","273.98","290.66"
"2007","1-Pers.- Haushalt","2","335.65","323.5","391","325.09","346.21"
"2007","1-Pers.- Haushalt","3","351.23","345.5","379","340.19","362.27"
"2007","1-Pers.- Haushalt","4","415.32","399","446","400.94","429.7"
"2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","546.64","498","265","517.53","575.75"
"2007","Alleinerziehende","1 Einkommensschwächstes Quintil","423.74","404","670","413.57","433.91"
"2007","Alleinerziehende","2","449.61","433.5","275","434.42","464.8"
"2007","Alleinerziehende","3","519.66","456","184","491.23","548.09"
"2007","Alleinerziehende","4","547.14","499","69","494.03","600.25"
"2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","470.59","459","1356","462.97","478.21"
"2007","Paar mit Kind(ern)","2","528.2","496","1270","518.04","538.36"
"2007","Paar mit Kind(ern)","3","572.13","545","943","560.76","583.5"
"2007","Paar mit Kind(ern)","4","626.8","573","764","608.89","644.71"
"2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1009.19","875","358","935.17","1083.21"
"2007","Sonstige","1 Einkommensschwächstes Quintil","486.67","474","79","446.77","526.57"
"2007","Sonstige","2","452.92","525","40","403.24","502.6"
"2007","Sonstige","3","","","","",""
"2007","Sonstige","4","","","","",""
"2007","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","379.32","366","456","367.84","390.8"
"2008","(Ehe-)Paar ohne Kind(er)","2","389.56","374.5","542","379.58","399.54"
"2008","(Ehe-)Paar ohne Kind(er)","3","439.57","419.5","630","429.7","449.44"
"2008","(Ehe-)Paar ohne Kind(er)","4","503.83","489.5","788","492.01","515.65"
"2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","702.5","636.5","630","663.9","741.1"
"2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","290.15","280.5","515","281.3","299"
"2008","1-Pers.- Haushalt","2","343.37","329.5","372","332.51","354.23"
"2008","1-Pers.- Haushalt","3","366.19","348.5","368","349.87","382.51"
"2008","1-Pers.- Haushalt","4","419","403","415","405.32","432.68"
"2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","551.11","499.5","262","521.5","580.72"
"2008","Alleinerziehende","1 Einkommensschwächstes Quintil","412.32","389.5","602","400.44","424.2"
