"year","quintil","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2006","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2006","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2006","2","Laendlicher Raum","385.75","369","780","240","290","460","560","690","376.89","394.61","50","901","362","400"
"2006","2","Staedtischer Raum","","","","","","","","","","","","","",""
"2006","3","Laendlicher Raum","426.57","391","631","260","300","520","700","850","413.87","439.27","80","910","380","411"
"2006","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2006","4","Laendlicher Raum","435.99","403","484","257","320","530","710","805","421.05","450.93","70","1010","385","432"
"2006","4","Staedtischer Raum","","","","","","","","","","","","","",""
"2006","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2006","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2007","2","Laendlicher Raum","391.36","378.5","754","240","290","465","590","720","381.92","400.8","113","784","369","395"
"2007","2","Staedtischer Raum","","","","","","","","","","","","","",""
"2007","3","Laendlicher Raum","397.61","379","564","230","300","481","620","723","385.55","409.67","83","850","373","403"
"2007","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2007","4","Laendlicher Raum","454.45","418.5","459","260","324","541","706","1032","436.39","472.51","80","1170","410","450"
"2007","4","Staedtischer Raum","","","","","","","","","","","","","",""
"2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2008","1 Einkommensschwächstes Quintil","Laendlicher Raum","362.86","339.5","973","207","267","411","580","800","353.65","372.07","20","803","342","357"
"2008","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2008","2","Laendlicher Raum","378.52","369.5","683","242","284","450","552","769","368.06","388.98","70","1150","360","380"
"2008","2","Staedtischer Raum","","","","","","","","","","","","","",""
"2008","3","Laendlicher Raum","405.55","386","544","235","317","470","595","789","394.45","416.65","88","789","380","415"
"2008","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2008","4","Laendlicher Raum","458.56","450","457","275","344","530","695","885","442.9","474.22","49","1025","425","460"
"2008","4","Staedtischer Raum","","","","","","","","","","","","","",""
"2008","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2008","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2009","1 Einkommensschwächstes Quintil","Laendlicher Raum","356.1","344","884","210","264","438","500","666","347.87","364.33","80","800","338","360"
"2009","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2009","2","Laendlicher Raum","368.29","353.5","628","238","298","415","510","750","358.47","378.11","50","800","350","380"
"2009","2","Staedtischer Raum","","","","","","","","","","","","","",""
"2009","3","Laendlicher Raum","415.43","406","566","240","310","500","620","909","402.58","428.28","80","1050","390","422"
"2009","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2009","4","Laendlicher Raum","445.74","417.5","446","260","340","530","660","900","430.24","461.24","82","1060","410","460"
"2009","4","Staedtischer Raum","","","","","","","","","","","","","",""
"2009","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2009","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2010","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2010","1 Einkommensschwächstes Quintil","Staedtischer Raum","423.61","408.5","3829","245","315","520","630","870","418.54","428.68","40","1244","440","453"
"2010","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2010","2","Staedtischer Raum","474.43","449.5","3211","291","356","552","680","1080","467.58","481.28","100","2065","490","500"
"2010","3","Laendlicher Raum","426.96","406.5","876","275","330","496","630","857","416.6","437.32","127","1125","430","450"
"2010","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2010","4","Laendlicher Raum","443.05","421.5","642","250","330","553","654","880","428.16","457.94","50","1400","454","500"
"2010","4","Staedtischer Raum","","","","","","","","","","","","","",""
"2010","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2010","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2011","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2011","1 Einkommensschwächstes Quintil","Staedtischer Raum","430.13","404.5","3844","250","318","520","642","844","424.74","435.52","55","1465","459","470"
"2011","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2011","2","Staedtischer Raum","474.8","449.5","3503","293","367","555","670","1000","468.85","480.75","32","1672","495","507"
"2011","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2011","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2011","4","Laendlicher Raum","455.86","421","803","251","335","549","674","1144","440.41","471.31","7","1823","438","460"
"2011","4","Staedtischer Raum","","","","","","","","","","","","","",""
"2011","5 Einkommensstärkstes Quintil","Laendlicher Raum","584.53","564.5","351","330","456","690","869","1097","561.14","607.92","120","1250","540","593"
"2011","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2012","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2012","1 Einkommensschwächstes Quintil","Staedtischer Raum","437.37","424.5","3266","250","317","540","645","850","431.81","442.93","42","1430","460","475"
"2012","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2012","2","Staedtischer Raum","486.97","459.5","3229","290","370","575","715","1110","480.07","493.87","70","2091","504","520"
"2012","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2012","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2012","4","Laendlicher Raum","486.24","471","892","270","370","600","724","940","473.16","499.32","127","1400","460","495"
"2012","4","Staedtischer Raum","","","","","","","","","","","","","",""
"2012","5 Einkommensstärkstes Quintil","Laendlicher Raum","553.54","517.5","432","300","406","650","850","1196","528.75","578.33","120","2185","523","587"
"2012","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2013","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2013","1 Einkommensschwächstes Quintil","Staedtischer Raum","453.65","436.5","4700","250","330","550","675","1050","448.23","459.07","17","1600","490","500"
"2013","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2013","2","Staedtischer Raum","501.23","471","4290","300","381","580","750","1100","494.95","507.51","5","2180","510","524"
"2013","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2013","3","Staedtischer Raum","516.92","482.5","3218","310","381","620","765","1130","510.12","523.72","75","1430","525","540"
"2013","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2013","4","Staedtischer Raum","561.57","524","3078","330","403","672","847","1318","552.65","570.49","35","2300","560","580"
"2013","5 Einkommensstärkstes Quintil","Laendlicher Raum","562.17","507.5","517","320","420","670","800","1380","538.6","585.74","170","1610","550","596"
"2013","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2014","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2014","1 Einkommensschwächstes Quintil","Staedtischer Raum","413.53","373.5","3381","206","270","530","672","1039","406.23","420.83","0","1281","425","436"
"2014","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2014","2","Staedtischer Raum","447.6","429.5","3483","234","330","544","656","1050","440.88","454.32","0","1450","474","485"
"2014","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2014","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2014","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2014","4","Staedtischer Raum","","","","","","","","","","","","","",""
"2014","5 Einkommensstärkstes Quintil","Laendlicher Raum","525.33","487.5","482","248","362","634","760","1300","499.53","551.13","70","2402","510","560"
"2014","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2015","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","1 Einkommensschwächstes Quintil","Staedtischer Raum","436.99","399.5","3520","225","303","542","690","1100","430.1","443.88","20","1400","450","470"
"2015","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","2","Staedtischer Raum","485.27","469","3357","255","335","600","738","1076","477.9","492.64","0","1700","515","530"
"2015","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2015","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2015","4","Staedtischer Raum","","","","","","","","","","","","","",""
"2015","5 Einkommensstärkstes Quintil","Laendlicher Raum","572.05","521.5","561","317","410","630","848","1311","543.71","600.39","42","2680","523","570"
"2015","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2016","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2016","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2016","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2016","2","Staedtischer Raum","","","","","","","","","","","","","",""
"2016","3","Laendlicher Raum","460.42","419.5","984","290","340","540","695","1100","449.89","470.95","30","1230","431","450"
"2016","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2016","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2016","4","Staedtischer Raum","","","","","","","","","","","","","",""
"2016","5 Einkommensstärkstes Quintil","Laendlicher Raum","583.78","527.5","588","353","430","655","930","1300","561.36","606.2","85","2310","540","580"
"2016","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2017","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2017","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2017","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2017","2","Staedtischer Raum","","","","","","","","","","","","","",""
"2017","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2017","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2017","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2017","4","Staedtischer Raum","","","","","","","","","","","","","",""
"2017","5 Einkommensstärkstes Quintil","Laendlicher Raum","565.01","521.5","778","300","410","670","900","1250","546.49","583.53","30","2500","540","575"
"2017","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2018","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2018","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2018","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2018","2","Staedtischer Raum","","","","","","","","","","","","","",""
"2018","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2018","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2018","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2018","4","Staedtischer Raum","590.01","549.5","3206","350","435","700","870","1380","581.49","598.53","20","1950","580","600"
"2018","5 Einkommensstärkstes Quintil","Laendlicher Raum","602.89","562.5","818","335","450","700","925","1300","584.69","621.09","165","2380","553","590"
"2018","5 Einkommensstärkstes Quintil","Staedtischer Raum","776.45","704","3076","420","540","922","1206","2150","763.28","789.62","5","3380","730","756"
"2019","1 Einkommensschwächstes Quintil","Laendlicher Raum","406.23","379.5","885","234","294","490","602","1000","392.18","420.28","60","1450","435","461"
"2019","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","","","","","","","","","","","",""
"2019","2","Laendlicher Raum","462.49","421.5","910","292","340","556","685","1165","450.6","474.38","100","1180","463","496"
"2019","2","Staedtischer Raum","","","","","","","","","","","","","",""
"2019","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2019","3","Staedtischer Raum","","","","","","","","","","","","","",""
"2019","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2019","4","Staedtischer Raum","623.55","582","3083","351","453","730","920","1400","614.36","632.74","100","2511","600","630"
"2019","5 Einkommensstärkstes Quintil","Laendlicher Raum","596.25","557.5","896","318","400","730","900","1294","577.36","615.14","20","2320","560","600"
"2019","5 Einkommensstärkstes Quintil","Staedtischer Raum","796.87","719","3511","420","535","950","1250","2100","781.07","812.67","50","5060","780","810"
"2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","528.21","494.5","6426","265","356","650","821","1220","520.95","535.47","22","3000","610","630"
"2020","2","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","2","Staedtischer Raum","568.7","529.5","4641","320","407","690","850","1486","561.15","576.25","30","2740","622","643"
"2020","3","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","3","Staedtischer Raum","583.59","543.5","3028","312","435","710","845","1360","573.37","593.81","50","3430","590","610"
"2020","4","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","4","Staedtischer Raum","621.83","579.5","3774","360","457","730","917","1470","613.18","630.48","20","2880","595","601"
"2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","","","","","","","","","","","",""
"2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","820.24","737.5","4286","425","542","1000","1295","2200","805.94","834.54","35","4800","750","785"
