"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"1993","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"1993","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1993","66 und Ã¤lter","AkademikerInnen","1952.33","1366.12","7","388.77","3515.89"
"1993","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1993","66 und Ã¤lter","Realschulabschluss","674.62","307.52","4","-368.36","1717.6"
"1994","16-34 Jahre alt","(Fach-)Abitur","1407.63","1432","369","1318.09","1497.17"
"1994","16-34 Jahre alt","(noch) kein Abschluss","1161.02","1155.76","80","976.93","1345.11"
"1994","16-34 Jahre alt","AkademikerInnen","2172.75","2074.12","350","2051.36","2294.14"
"1994","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"1994","16-34 Jahre alt","Realschulabschluss","","","","",""
"1994","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1994","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1994","35-65 Jahre alt","AkademikerInnen","2951.16","2761","898","2835.26","3067.06"
"1994","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1994","35-65 Jahre alt","Realschulabschluss","2083.98","1841","905","1996.68","2171.28"
"1994","66 und Ã¤lter","(Fach-)Abitur","701.44","232.18","5","-292.39","1695.27"
"1994","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1994","66 und Ã¤lter","AkademikerInnen","1584.94","1327.36","8","865.37","2304.51"
"1994","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1994","66 und Ã¤lter","Realschulabschluss","","","","",""
"1995","16-34 Jahre alt","(Fach-)Abitur","1348.19","1380","391","1259.52","1436.86"
"1995","16-34 Jahre alt","(noch) kein Abschluss","1158.24","1006.28","78","967.07","1349.41"
"1995","16-34 Jahre alt","AkademikerInnen","2264.09","2147","360","2055.19","2472.99"
"1995","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"1995","16-34 Jahre alt","Realschulabschluss","","","","",""
"1995","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1995","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1995","35-65 Jahre alt","AkademikerInnen","2996.85","2608","981","2866.85","3126.85"
"1995","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1995","35-65 Jahre alt","Realschulabschluss","2115.47","1892","978","2033.58","2197.36"
"1995","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"1995","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1995","66 und Ã¤lter","AkademikerInnen","2298.64","1697.29","7","1135.88","3461.4"
"1995","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1995","66 und Ã¤lter","Realschulabschluss","1206.95","529.96","6","40.97","2372.93"
"1996","16-34 Jahre alt","(Fach-)Abitur","1563.74","1457","383","1426.06","1701.42"
"1996","16-34 Jahre alt","(noch) kein Abschluss","938.72","597.07","69","714.92","1162.52"
"1996","16-34 Jahre alt","AkademikerInnen","2428.44","2352","352","2303.52","2553.36"
"1996","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"1996","16-34 Jahre alt","Realschulabschluss","","","","",""
"1996","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1996","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1996","35-65 Jahre alt","AkademikerInnen","3202.15","2812","964","3094.3","3310"
"1996","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1996","35-65 Jahre alt","Realschulabschluss","","","","",""
"1996","66 und Ã¤lter","(Fach-)Abitur","902.07","164.73","5","-435.26","2239.4"
"1996","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1996","66 und Ã¤lter","AkademikerInnen","","","","",""
"1996","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1996","66 und Ã¤lter","Realschulabschluss","578.62","300.45","5","-114.16","1271.4"
"1997","16-34 Jahre alt","(Fach-)Abitur","1551.2","1432","395","1430.41","1671.99"
"1997","16-34 Jahre alt","(noch) kein Abschluss","1161.44","1055.1","63","943.98","1378.9"
"1997","16-34 Jahre alt","AkademikerInnen","2312.9","2301","352","2192.54","2433.26"
"1997","16-34 Jahre alt","Hauptschulabschluss","1668.02","1687","943","1612.02","1724.02"
"1997","16-34 Jahre alt","Realschulabschluss","","","","",""
"1997","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1997","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1997","35-65 Jahre alt","AkademikerInnen","3249.86","2965","986","3130.68","3369.04"
"1997","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1997","35-65 Jahre alt","Realschulabschluss","","","","",""
"1997","66 und Ã¤lter","(Fach-)Abitur","1439.93","611.1","6","130.24","2749.62"
"1997","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1997","66 und Ã¤lter","AkademikerInnen","","","","",""
"1997","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1997","66 und Ã¤lter","Realschulabschluss","","","","",""
"1998","16-34 Jahre alt","(Fach-)Abitur","1550.33","1534","419","1440.89","1659.77"
"1998","16-34 Jahre alt","(noch) kein Abschluss","1033.81","821.92","62","817.06","1250.56"
"1998","16-34 Jahre alt","AkademikerInnen","2373.75","2231.65","364","2250.86","2496.64"
"1998","16-34 Jahre alt","Hauptschulabschluss","1587.62","1636","928","1526.81","1648.43"
"1998","16-34 Jahre alt","Realschulabschluss","","","","",""
"1998","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1998","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1998","35-65 Jahre alt","AkademikerInnen","","","","",""
"1998","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1998","35-65 Jahre alt","Realschulabschluss","","","","",""
"1998","66 und Ã¤lter","(Fach-)Abitur","909.52","505.64","7","248.65","1570.39"
"1998","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1998","66 und Ã¤lter","AkademikerInnen","","","","",""
"1998","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1998","66 und Ã¤lter","Realschulabschluss","258.64","0","4","-1019.41","1536.69"
"1999","16-34 Jahre alt","(Fach-)Abitur","1471.94","1534","445","1378.83","1565.05"
"1999","16-34 Jahre alt","(noch) kein Abschluss","857.57","322","87","652.91","1062.23"
"1999","16-34 Jahre alt","AkademikerInnen","2569.3","2403","353","2439.05","2699.55"
"1999","16-34 Jahre alt","Hauptschulabschluss","1573.25","1636","921","1512.31","1634.19"
"1999","16-34 Jahre alt","Realschulabschluss","","","","",""
"1999","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1999","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1999","35-65 Jahre alt","AkademikerInnen","","","","",""
"1999","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1999","35-65 Jahre alt","Realschulabschluss","","","","",""
"1999","66 und Ã¤lter","(Fach-)Abitur","677.74","345.81","4","-894.98","2250.46"
"1999","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1999","66 und Ã¤lter","AkademikerInnen","","","","",""
"1999","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1999","66 und Ã¤lter","Realschulabschluss","1655.09","870.73","9","-118.79","3428.97"
"2000","16-34 Jahre alt","(Fach-)Abitur","1555.65","1534","788","1479.87","1631.43"
"2000","16-34 Jahre alt","(noch) kein Abschluss","904.82","422.56","80","710.57","1099.07"
"2000","16-34 Jahre alt","AkademikerInnen","2540.49","2392.12","629","2423.53","2657.45"
"2000","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2000","16-34 Jahre alt","Realschulabschluss","","","","",""
"2000","35-65 Jahre alt","(Fach-)Abitur","2502.99","2301","665","2389.44","2616.54"
"2000","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2000","35-65 Jahre alt","AkademikerInnen","","","","",""
"2000","35-65 Jahre alt","Hauptschulabschluss","1948.29","1943","3582","1908.95","1987.63"
"2000","35-65 Jahre alt","Realschulabschluss","","","","",""
"2000","66 und Ã¤lter","(Fach-)Abitur","822.71","231.27","6","-979.32","2624.74"
"2000","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2000","66 und Ã¤lter","AkademikerInnen","","","","",""
"2000","66 und Ã¤lter","Hauptschulabschluss","1169.88","322","42","622.86","1716.9"
"2000","66 und Ã¤lter","Realschulabschluss","","","","",""
"2001","16-34 Jahre alt","(Fach-)Abitur","1495.07","1371.72","731","1417.23","1572.91"
"2001","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2001","16-34 Jahre alt","AkademikerInnen","2586.06","2505","534","2469.52","2702.6"
"2001","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2001","16-34 Jahre alt","Realschulabschluss","","","","",""
"2001","35-65 Jahre alt","(Fach-)Abitur","2516.37","2322.82","649","2399.28","2633.46"
"2001","35-65 Jahre alt","(noch) kein Abschluss","1758.07","1671.75","86","1558.97","1957.17"
"2001","35-65 Jahre alt","AkademikerInnen","","","","",""
"2001","35-65 Jahre alt","Hauptschulabschluss","1948.7","1950.64","3184","1907.72","1989.68"
"2001","35-65 Jahre alt","Realschulabschluss","","","","",""
"2001","66 und Ã¤lter","(Fach-)Abitur","555.18","193.58","6","-262.73","1373.09"
"2001","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2001","66 und Ã¤lter","AkademikerInnen","","","","",""
"2001","66 und Ã¤lter","Hauptschulabschluss","1340.03","322","45","875.33","1804.73"
"2001","66 und Ã¤lter","Realschulabschluss","","","","",""
"2002","16-34 Jahre alt","(Fach-)Abitur","1596.41","1438.79","748","1508.58","1684.24"
"2002","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2002","16-34 Jahre alt","AkademikerInnen","2563.85","2595.22","530","2436.61","2691.09"
"2002","16-34 Jahre alt","Hauptschulabschluss","1601.38","1600","941","1533.92","1668.84"
"2002","16-34 Jahre alt","Realschulabschluss","","","","",""
"2002","35-65 Jahre alt","(Fach-)Abitur","2484.37","2262.43","784","2343.64","2625.1"
"2002","35-65 Jahre alt","(noch) kein Abschluss","1520.35","1406.69","74","1261.46","1779.24"
"2002","35-65 Jahre alt","AkademikerInnen","","","","",""
"2002","35-65 Jahre alt","Hauptschulabschluss","2008.93","2000","3062","1954.08","2063.78"
"2002","35-65 Jahre alt","Realschulabschluss","","","","",""
"2002","66 und Ã¤lter","(Fach-)Abitur","375.12","56.22","6","-2764.78","3515.02"
"2002","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2002","66 und Ã¤lter","AkademikerInnen","2942.73","1931.64","59","2002.97","3882.49"
"2002","66 und Ã¤lter","Hauptschulabschluss","1907.68","700","53","1258.38","2556.98"
"2002","66 und Ã¤lter","Realschulabschluss","","","","",""
"2003","16-34 Jahre alt","(Fach-)Abitur","1599.33","1400","755","1482.21","1716.45"
"2003","16-34 Jahre alt","(noch) kein Abschluss","809.82","300","83","604.88","1014.76"
"2003","16-34 Jahre alt","AkademikerInnen","2543.25","2600","471","2415.88","2670.62"
"2003","16-34 Jahre alt","Hauptschulabschluss","1656.52","1648.86","855","1575.77","1737.27"
"2003","16-34 Jahre alt","Realschulabschluss","","","","",""
"2003","35-65 Jahre alt","(Fach-)Abitur","2513.25","2345.3","753","2363.62","2662.88"
"2003","35-65 Jahre alt","(noch) kein Abschluss","1645.83","1634.42","68","1370.24","1921.42"
"2003","35-65 Jahre alt","AkademikerInnen","","","","",""
"2003","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2003","35-65 Jahre alt","Realschulabschluss","","","","",""
"2003","66 und Ã¤lter","(Fach-)Abitur","2200.8","2200.68","7","49.17","4352.43"
"2003","66 und Ã¤lter","(noch) kein Abschluss","794.86","140","4","-511.3","2101.02"
"2003","66 und Ã¤lter","AkademikerInnen","4082.09","1800","55","2994.08","5170.1"
"2003","66 und Ã¤lter","Hauptschulabschluss","1511.83","712.41","92","1144.55","1879.11"
"2003","66 und Ã¤lter","Realschulabschluss","","","","",""
"2004","16-34 Jahre alt","(Fach-)Abitur","1577.31","1300","738","1489.62","1665"
"2004","16-34 Jahre alt","(noch) kein Abschluss","779.63","400","68","596.91","962.35"
"2004","16-34 Jahre alt","AkademikerInnen","2772.4","2585.34","463","2623.06","2921.74"
"2004","16-34 Jahre alt","Hauptschulabschluss","1593.16","1500","762","1520.97","1665.35"
"2004","16-34 Jahre alt","Realschulabschluss","","","","",""
"2004","35-65 Jahre alt","(Fach-)Abitur","2546.44","2300.83","765","2404.94","2687.94"
"2004","35-65 Jahre alt","(noch) kein Abschluss","1733.83","1595.68","66","1441.94","2025.72"
"2004","35-65 Jahre alt","AkademikerInnen","","","","",""
"2004","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2004","35-65 Jahre alt","Realschulabschluss","","","","",""
"2004","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2004","66 und Ã¤lter","(noch) kein Abschluss","705.23","172.41","4","-894.42","2304.88"
"2004","66 und Ã¤lter","AkademikerInnen","3887.36","2627.48","69","2683.85","5090.87"
"2004","66 und Ã¤lter","Hauptschulabschluss","1004.92","579.6","96","755.24","1254.6"
"2004","66 und Ã¤lter","Realschulabschluss","","","","",""
"2005","16-34 Jahre alt","(Fach-)Abitur","1671.49","1500","680","1570.92","1772.06"
"2005","16-34 Jahre alt","(noch) kein Abschluss","966.85","394.29","69","763.11","1170.59"
"2005","16-34 Jahre alt","AkademikerInnen","2876.41","2800","442","2722.14","3030.68"
"2005","16-34 Jahre alt","Hauptschulabschluss","1489.08","1433.88","664","1409.24","1568.92"
"2005","16-34 Jahre alt","Realschulabschluss","","","","",""
"2005","35-65 Jahre alt","(Fach-)Abitur","2404.63","2176.04","763","2266.08","2543.18"
"2005","35-65 Jahre alt","(noch) kein Abschluss","1559.78","1446.51","59","1231.77","1887.79"
"2005","35-65 Jahre alt","AkademikerInnen","","","","",""
"2005","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2005","35-65 Jahre alt","Realschulabschluss","","","","",""
"2005","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2005","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2005","66 und Ã¤lter","AkademikerInnen","3312.12","1455.93","64","2110.21","4514.03"
"2005","66 und Ã¤lter","Hauptschulabschluss","1455.21","775.83","77","1155.48","1754.94"
"2005","66 und Ã¤lter","Realschulabschluss","","","","",""
"2006","16-34 Jahre alt","(Fach-)Abitur","1533.83","1300","674","1446.64","1621.02"
"2006","16-34 Jahre alt","(noch) kein Abschluss","1097.43","408.8","56","847.69","1347.17"
"2006","16-34 Jahre alt","AkademikerInnen","2670.01","2587.95","468","2537.61","2802.41"
"2006","16-34 Jahre alt","Hauptschulabschluss","1481.22","1400","645","1399.98","1562.46"
"2006","16-34 Jahre alt","Realschulabschluss","","","","",""
"2006","35-65 Jahre alt","(Fach-)Abitur","2514.08","2300","825","2383.53","2644.63"
"2006","35-65 Jahre alt","(noch) kein Abschluss","1730.46","1571.46","57","1254.95","2205.97"
"2006","35-65 Jahre alt","AkademikerInnen","","","","",""
"2006","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2006","35-65 Jahre alt","Realschulabschluss","","","","",""
"2006","66 und Ã¤lter","(Fach-)Abitur","976.35","400.66","6","-128.6","2081.3"
"2006","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2006","66 und Ã¤lter","AkademikerInnen","3608.02","1796.78","71","892.36","6323.68"
"2006","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2006","66 und Ã¤lter","Realschulabschluss","","","","",""
"2007","16-34 Jahre alt","(Fach-)Abitur","1428.15","1107.42","659","1339.14","1517.16"
"2007","16-34 Jahre alt","(noch) kein Abschluss","1009.57","552.27","49","711.38","1307.76"
"2007","16-34 Jahre alt","AkademikerInnen","2739.66","2585.96","473","2610.16","2869.16"
"2007","16-34 Jahre alt","Hauptschulabschluss","1509.15","1462.9","609","1431.43","1586.87"
"2007","16-34 Jahre alt","Realschulabschluss","","","","",""
"2007","35-65 Jahre alt","(Fach-)Abitur","2534.32","2381.92","815","2399.65","2668.99"
"2007","35-65 Jahre alt","(noch) kein Abschluss","1748.21","1540.66","47","1333.81","2162.61"
"2007","35-65 Jahre alt","AkademikerInnen","","","","",""
"2007","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2007","35-65 Jahre alt","Realschulabschluss","","","","",""
"2007","66 und Ã¤lter","(Fach-)Abitur","804.78","384.39","7","-308.88","1918.44"
"2007","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2007","66 und Ã¤lter","AkademikerInnen","1890.19","1084.33","82","1174.75","2605.63"
"2007","66 und Ã¤lter","Hauptschulabschluss","2254.07","569.92","98","1139.69","3368.45"
"2007","66 und Ã¤lter","Realschulabschluss","","","","",""
