"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","Hauptschule","1 Einkommensschwächstes Quintil","1404.57","1418","1027","297","741","1943","2352","3323","1357.8","1451.34","0","5624","1432","1534"
"1995","Hauptschule","2","1641.9","1634.5","1007","614","1125","2045","2505","3937","1592.49","1691.31","0","12075","1559","1640"
"1995","Hauptschule","3","1861.49","1789.5","613","833","1329","2352","2863","4346","1797.73","1925.25","0","5541","1687","1790"
"1995","Hauptschule","4","2149.57","2083.5","395","869","1636","2556","3098","5829","2054.97","2244.17","51","6135","1919","2096"
"1995","Hauptschule","5 Einkommensstärkstes Quintil","2702.7","2479.5","118","297","1537","3170","4093","9203","1836.74","3568.66","179","51128","2122","2613"
"1995","Realschule","1 Einkommensschwächstes Quintil","1266.93","1222","686","307","720","1687","2196","3474","1195.2","1338.66","0","19429","1125","1227"
"1995","Realschule","2","1536.84","1551.5","666","525","1046","1943","2463","3507","1483.82","1589.86","0","4602","1432","1534"
"1995","Realschule","3","1886.06","1770.5","419","716","1329","2285","2914","4658","1779.94","1992.18","0","12194","1634","1764"
"1995","Realschule","4","2234.57","2076","320","1007","1636","2710","3579","5251","2125.47","2343.67","0","7669","1864","2045"
"1995","Realschule","5 Einkommensstärkstes Quintil","3000.93","2772","140","1464","2011","3796","5144","6647","2747.54","3254.32","256","7669","2301","2935"
"1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1165.69","1010","161","297","552","1687","2045","4687","1042.18","1289.2","102","4687","787","1324"
"1996","(Fach-)Abitur","2","1702.51","1623.5","164","358","1278","2147","2812","4550","1546.41","1858.61","52","7162","1534","1761"
"1996","(Fach-)Abitur","3","1953.76","1968.5","146","511","1329","2352","3477","4121","1790.66","2116.86","51","5880","1636","1994"
"1996","(Fach-)Abitur","4","2509.29","2048.5","95","702","1380","2710","4090","20452","2068.17","2950.41","256","20452","1687","2301"
"1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2650.24","2888.5","54","844","1481","3579","4346","5113","2286.95","3013.53","77","5113","1925","3068"
"1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1440.13","1565.5","106","266","767","1994","2301","2965","1293.36","1586.9","102","4230","1406","1790"
"1996","(noch) kein Abschluss","2","1462.07","1671","95","440","972","1871","2148","2812","1336.76","1587.38","230","3221","1483","1790"
"1996","(noch) kein Abschluss","3","1310.08","1303.5","34","164","436","1994","2403","3579","966.92","1653.24","164","4960","1125","2009"
"1996","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","AkademikerIn","1 Einkommensschwächstes Quintil","2176.28","1482","178","716","1024","2045","2863","20441","1921.83","2430.73","61","20441","1380","1636"
"1996","AkademikerIn","2","2086.98","1938","333","1023","1483","2705","3355","4847","1996.62","2177.34","230","5013","1824","2045"
"1996","AkademikerIn","3","2829.13","2577","283","1526","2029","3678","4602","6135","2690.89","2967.37","297","8146","2301","2562"
"1996","AkademikerIn","4","3195.67","3032.5","275","1750","2301","4080","5113","6391","3049.32","3342.02","511","7669","2628","2922"
"1996","AkademikerIn","5 Einkommensstärkstes Quintil","4003.97","3834","256","2045","2812","4908","6135","10226","3763.78","4244.16","256","12782","3119","3833"
"1996","Hauptschule","1 Einkommensschwächstes Quintil","1448.93","1423.5","911","409","767","1943","2352","3581","1397.65","1500.21","36","8181","1406","1538"
"1996","Hauptschule","2","1745.95","1730","936","509","1176","2199","2735","3937","1680.92","1810.98","64","20452","1636","1790"
"1996","Hauptschule","3","1938.83","1889","632","745","1329","2403","3174","4602","1867.91","2009.75","64","7669","1738","1866"
"1996","Hauptschule","4","2291.75","2120","413","1023","1622","2608","3119","5420","2070.3","2513.2","153","44617","1994","2122"
"1996","Hauptschule","5 Einkommensstärkstes Quintil","2699.56","2530.5","133","716","1943","3170","5113","7669","2418.18","2980.94","51","11248","2203","2710"
"1996","Realschule","1 Einkommensschwächstes Quintil","1264.5","1277.5","596","329","673","1687","2067","3298","1211.08","1317.92","20","3579","1176","1278"
"1996","Realschule","2","1620.72","1578.5","635","716","1125","1994","2608","3681","1565.71","1675.73","26","4295","1483","1546"
"1996","Realschule","3","1841.29","1789.5","489","780","1278","2343","2812","4448","1768.15","1914.43","184","5113","1636","1790"
"1996","Realschule","4","2181.03","2142","307","716","1585","2659","3367","5011","2068.87","2293.19","143","6340","1943","2147"
"1996","Realschule","5 Einkommensstärkstes Quintil","3364.51","2944","159","1278","1790","4090","5624","10226","2855.01","3874.01","281","35790","2391","2965"
"1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1352.73","1204","142","358","690","1789","2424","5545","1218.64","1486.82","56","5545","1125","1524"
"1997","(Fach-)Abitur","2","1736.78","1797.5","163","614","1074","2301","2860","3579","1596.75","1876.81","25","4167","1585","1892"
"1997","(Fach-)Abitur","3","1878.62","1789","152","562","1074","2301","3426","6332","1719.09","2038.15","153","6332","1483","1841"
"1997","(Fach-)Abitur","4","2261.14","2319","113","466","1432","3087","3784","5369","2046.68","2475.6","51","5369","1790","2337"
"1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2897.34","2630","55","440","1304","3656","5113","18151","2187.8","3606.88","256","18151","1763","3068"
"1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1555.07","1624.5","88","763","1176","1943","2301","2608","1429.34","1680.8","19","2965","1278","1738"
"1997","(noch) kein Abschluss","2","1578.34","1585","70","312","1023","2045","2556","3068","1415.07","1741.61","225","3068","1534","1943"
"1997","(noch) kein Abschluss","3","1657.94","1779.5","49","511","1084","2148","2531","3579","1431.24","1884.64","256","3784","1483","2045"
"1997","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","AkademikerIn","1 Einkommensschwächstes Quintil","1771.01","1423","204","654","1125","2045","2761","7669","1623.44","1918.58","153","9143","1484","1814"
"1997","AkademikerIn","2","2190.3","1869","294","1074","1432","2562","3579","7673","2066.48","2314.12","61","8219","1790","2045"
"1997","AkademikerIn","3","2863.96","2620.5","287","1524","2045","3579","4244","8692","2718.9","3009.02","291","11023","2352","2634"
"1997","AkademikerIn","4","3051.97","2911.5","295","1636","2241","3681","4857","6391","2916.01","3187.93","409","6647","2637","2900"
"1997","AkademikerIn","5 Einkommensstärkstes Quintil","4293.28","4013.5","267","2071","3068","5011","6689","12782","3968.27","4618.29","256","25565","3477","4039"
"1997","Hauptschule","1 Einkommensschwächstes Quintil","1492.32","1530","803","404","792","2045","2454","3266","1440.76","1543.88","61","5956","1498","1636"
"1997","Hauptschule","2","1734.57","1730","870","647","1227","2199","2684","3578","1680.54","1788.6","51","8692","1636","1790"
"1997","Hauptschule","3","1954.87","1940.5","625","767","1432","2403","2995","4346","1887.27","2022.47","82","6135","1799","1943"
"1997","Hauptschule","4","2159.56","2083.5","391","869","1432","2812","3375","5113","2056.23","2262.89","179","8257","1892","2096"
"1997","Hauptschule","5 Einkommensstärkstes Quintil","2502.39","2397","137","716","1534","3170","4090","7158","2238.45","2766.33","51","9203","2147","2710"
"1997","Realschule","1 Einkommensschwächstes Quintil","1277.3","1210","567","312","623","1756","2352","3579","1215.82","1338.78","51","6135","1125","1329"
"1997","Realschule","2","1640.36","1618.5","657","614","1074","2071","2659","3989","1580.13","1700.59","46","6647","1483","1593"
"1997","Realschule","3","1909.53","1889.5","451","716","1329","2448","3068","4602","1830.27","1988.79","128","6660","1636","1841"
"1997","Realschule","4","2237.11","2173","323","1048","1636","2812","3375","5113","2131.88","2342.34","31","6135","1892","2096"
"1997","Realschule","5 Einkommensstärkstes Quintil","3224.76","3042.5","148","1329","2199","4346","5113","7056","2948.32","3501.2","259","10226","2505","3017"
"1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1203.17","1124","166","307","562","1790","2199","3408","1082.35","1323.99","102","3408","869","1410"
"1998","(Fach-)Abitur","2","1648.58","1717","173","345","920","2096","2787","4348","1510.02","1787.14","64","4602","1534","1790"
"1998","(Fach-)Abitur","3","2048.18","1955.5","154","665","1432","2496","3477","4857","1884.02","2212.34","77","7669","1790","2045"
"1998","(Fach-)Abitur","4","2164.44","2032.5","136","626","1534","2914","3732","4499","1993.26","2335.62","0","5624","1888","2233"
"1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2994.98","2888.5","77","690","1636","4090","5246","14316","2541.6","3448.36","170","14316","1943","2965"
"1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1345.82","1406","90","358","767","1790","2147","2965","1201.07","1490.57","61","3068","1278","1687"
"1998","(noch) kein Abschluss","2","1770.81","1866.5","66","268","1125","2045","2454","5955","1558.64","1982.98","128","5955","1534","1994"
"1998","(noch) kein Abschluss","3","1608.16","1712.5","45","205","1278","2123","2503","2914","1373.23","1843.09","79","3579","1483","2045"
"1998","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","AkademikerIn","1 Einkommensschwächstes Quintil","1825.48","1523.5","203","687","1023","2280","3068","6647","1673.81","1977.15","0","9203","1534","1829"
"1998","AkademikerIn","2","2228.23","1930","288","920","1380","2718","3835","8702","2086.35","2370.11","102","13625","1816","2090"
"1998","AkademikerIn","3","2653.05","2538.5","294","1227","1892","3426","4090","5113","2529.3","2776.8","77","5837","2250","2556"
"1998","AkademikerIn","4","3119.14","2911.5","370","1738","2301","3835","4960","6442","2991","3247.28","51","6902","2659","2965"
"1998","AkademikerIn","5 Einkommensstärkstes Quintil","4169.75","3832.5","308","1917","2914","5113","6851","10226","3934.36","4405.14","128","15339","3323","3835"
"1998","Hauptschule","1 Einkommensschwächstes Quintil","1437.31","1482.5","851","332","716","2045","2454","3310","1384.6","1490.02","0","4602","1352","1534"
"1998","Hauptschule","2","1751","1782.5","890","440","1176","2301","2710","3819","1692.58","1809.42","0","10192","1687","1840"
"1998","Hauptschule","3","1963.31","1971.5","634","665","1278","2454","3068","5164","1891.55","2035.07","36","7669","1811","1943"
"1998","Hauptschule","4","2226.88","2139.5","434","1023","1534","2779","3528","5113","2120.48","2333.28","0","10226","1994","2147"
"1998","Hauptschule","5 Einkommensstärkstes Quintil","2780.27","2633.5","154","1028","1790","3579","4346","7673","2520.63","3039.91","51","12133","2301","2761"
"1998","Realschule","1 Einkommensschwächstes Quintil","1362.96","1231","604","383","757","1804","2249","5113","1297.69","1428.23","0","9147","1125","1278"
"1998","Realschule","2","1698.98","1635","727","570","1125","2159","2863","4346","1637.01","1760.95","60","6647","1534","1636"
"1998","Realschule","3","1838.35","1788","480","700","1380","2352","2877","3835","1767.72","1908.98","0","4806","1636","1790"
"1998","Realschule","4","2355.68","2275.5","368","1125","1738","2914","3681","5656","2247.41","2463.95","255","6545","1994","2186"
"1998","Realschule","5 Einkommensstärkstes Quintil","3171.78","2952.5","187","1380","2045","4090","5215","7669","2932.58","3410.98","123","10226","2505","2965"
"1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1140.58","794.5","145","266","419","1738","2360","3579","995.98","1285.18","61","3749","568","1176"
"1999","(Fach-)Abitur","2","1541.34","1635.5","190","348","697","1994","2556","4141","1407.62","1675.06","0","4397","1364","1736"
"1999","(Fach-)Abitur","3","1965.02","1917.5","160","690","1278","2460","3477","4857","1812.66","2117.38","0","6033","1636","1960"
"1999","(Fach-)Abitur","4","2317.15","2300.5","160","637","1738","2965","3528","6135","2122.38","2511.92","0","10226","2045","2301"
"1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2785.68","3092","73","511","1278","3579","4857","10226","2402.67","3168.69","0","10226","2074","3068"
"1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1364.79","1303.5","95","158","767","1930","2147","5251","1195.94","1533.64","41","5251","1033","1609"
"1999","(noch) kein Abschluss","2","1323.43","1508.5","74","143","767","1841","2250","2914","1154.08","1492.78","41","2914","1457","1790"
"1999","(noch) kein Abschluss","3","1564","1521","39","287","1278","2045","2301","4346","1194.88","1933.12","51","5624","1329","2045"
"1999","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","AkademikerIn","1 Einkommensschwächstes Quintil","1629.08","1406","144","869","1023","2301","2557","3732","1497.81","1760.35","0","4602","1380","1790"
"1999","AkademikerIn","2","2196.99","2019.5","311","1099","1432","2812","3579","7127","2091.48","2302.5","0","7127","1841","2096"
"1999","AkademikerIn","3","2645.22","2495","305","920","1738","3579","4244","6064","2506.86","2783.58","0","7678","2199","2556"
"1999","AkademikerIn","4","3203.35","2942.5","366","1790","2301","3835","5113","7133","3071.99","3334.71","0","7516","2618","2856"
"1999","AkademikerIn","5 Einkommensstärkstes Quintil","4336.89","3737.5","365","2045","2914","4908","6391","20452","4069.4","4604.38","184","33234","3354","3704"
"1999","Hauptschule","1 Einkommensschwächstes Quintil","1432.99","1489.5","746","307","716","1994","2454","3657","1373.75","1492.23","0","7669","1329","1534"
"1999","Hauptschule","2","1722.13","1789.5","918","445","1125","2301","2756","3671","1666.66","1777.6","0","5415","1636","1790"
"1999","Hauptschule","3","2012.33","1934.5","626","614","1380","2505","3477","5317","1933.53","2091.13","82","9203","1790","1943"
"1999","Hauptschule","4","2226.63","2121.5","469","894","1483","2812","3579","5113","2131.57","2321.69","111","10192","1994","2199"
"1999","Hauptschule","5 Einkommensstärkstes Quintil","3024.22","2505","183","1023","2045","3528","5112","16391","2753.52","3294.92","45","16391","2250","2761"
"1999","Realschule","1 Einkommensschwächstes Quintil","1267.44","1213.5","542","368","614","1687","2096","3784","1205.8","1329.08","0","6642","1099","1278"
"1999","Realschule","2","1620.25","1621","745","460","1125","2045","2659","3929","1563.25","1677.25","0","6135","1534","1636"
"1999","Realschule","3","1895.68","1828","507","530","1278","2454","3068","5115","1814.89","1976.47","0","7122","1636","1793"
"1999","Realschule","4","2244.7","2070.5","417","1023","1636","2659","3579","6187","2143.55","2345.85","75","8367","1892","2045"
"1999","Realschule","5 Einkommensstärkstes Quintil","3116.85","2863.5","207","637","1738","4073","5880","7847","2877.01","3356.69","237","10226","2472","2863"
"2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1141.54","925.5","273","245","348","1790","2352","4602","1036.32","1246.76","0","6105","716","1074"
"2000","(Fach-)Abitur","2","1754.52","1732.5","327","346","1023","2301","2965","5113","1631.67","1877.37","0","8692","1535","1790"
"2000","(Fach-)Abitur","3","1885.18","1929","340","422","1023","2454","3323","4704","1761.66","2008.7","51","10144","1687","1973"
"2000","(Fach-)Abitur","4","2196.93","2261.5","311","614","1278","2812","3451","5624","2057.91","2335.95","0","10226","2045","2301"
"2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","3105.09","2732","185","767","2045","4090","5355","10226","2843.64","3366.54","51","10226","2556","3017"
"2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","970.78","992.5","79","153","307","1687","2025","2761","802.57","1138.99","26","2761","409","1176"
"2000","(noch) kein Abschluss","2","1466.09","1419","61","256","408","1998","2556","3579","1223.74","1708.44","15","3579","1211","1892"
"2000","(noch) kein Abschluss","3","1465.88","1354.5","39","322","920","1943","2556","3784","1142.72","1789.04","70","4244","920","1815"
"2000","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","AkademikerIn","1 Einkommensschwächstes Quintil","1754.49","1508.5","250","332","910","2301","3229","6193","1594.47","1914.51","0","8258","1432","1687"
"2000","AkademikerIn","2","2210.36","2022","448","818","1295","2965","3579","6800","2093.04","2327.68","61","10053","1841","2173"
"2000","AkademikerIn","3","2732.85","2441","553","1046","1892","3540","4448","6384","2600.32","2865.38","0","18406","2352","2556"
"2000","AkademikerIn","4","3127.38","2930.5","707","1432","2233","3845","5113","7414","3012.37","3242.39","0","17777","2761","2965"
"2000","AkademikerIn","5 Einkommensstärkstes Quintil","4352.93","3851","840","2045","2815","5113","7669","12782","4184.5","4521.36","0","25565","3579","3863"
"2000","Hauptschule","1 Einkommensschwächstes Quintil","1363.13","1324","1204","297","550","1952","2460","3699","1312.45","1413.81","0","7669","1278","1473"
"2000","Hauptschule","2","1723.75","1789.5","1498","409","1074","2300","2812","4090","1673.22","1774.28","0","18101","1738","1841"
"2000","Hauptschule","3","1922.46","2009.5","1057","511","1227","2505","3068","4704","1860.72","1984.2","0","8179","1841","2019"
"2000","Hauptschule","4","2219.51","2187.5","818","835","1585","2797","3426","4960","2142.09","2296.93","40","14316","2045","2204"
"2000","Hauptschule","5 Einkommensstärkstes Quintil","3005.23","2543.5","345","1074","1790","3835","5369","11248","2775.87","3234.59","51","17895","2301","2608"
"2000","Realschule","1 Einkommensschwächstes Quintil","1250.43","1124.5","860","322","614","1687","2220","3578","1196.36","1304.5","0","9848","1125","1227"
"2000","Realschule","2","1637.99","1577.5","1291","460","1066","2096","2761","4473","1588.56","1687.42","0","8175","1491","1585"
"2000","Realschule","3","1910.13","1840","983","665","1278","2422","3068","5011","1848.84","1971.42","0","9203","1718","1830"
"2000","Realschule","4","2133.05","2053.5","840","767","1524","2636","3323","5624","2062.85","2203.25","0","7670","1943","2054"
"2000","Realschule","5 Einkommensstärkstes Quintil","2869.49","2542","435","818","1790","3579","5113","8692","2699.63","3039.35","0","13294","2301","2608"
"2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1164.13","904","226","322","396","1790","2301","3323","1040.2","1288.06","0","8692","716","1176"
"2001","(Fach-)Abitur","2","1600.27","1406","347","322","644","2199","2812","6061","1474.03","1726.51","51","11214","1278","1636"
"2001","(Fach-)Abitur","3","1963.81","1917.5","279","357","941","2521","3477","7471","1814.11","2113.51","102","10226","1738","2045"
"2001","(Fach-)Abitur","4","2260.52","2326.5","310","537","1534","2889","3579","5113","2121.57","2399.47","0","10226","2045","2402"
"2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2989.14","2786.5","203","869","1738","4090","5113","8692","2730.93","3247.35","46","12782","2403","2812"
"2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","948.07","536.5","64","142","322","1636","2045","2556","766.18","1129.96","0","2556","322","1023"
"2001","(noch) kein Abschluss","2","1134.62","1086.5","61","128","230","1841","2761","3068","871.93","1397.31","0","4039","322","1534"
"2001","(noch) kein Abschluss","3","1378.82","1169","45","158","276","2045","3068","3630","1053.32","1704.32","41","3630","818","1841"
"2001","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","AkademikerIn","1 Einkommensschwächstes Quintil","1827.6","1526.5","181","577","920","2301","3836","5399","1662.15","1993.05","0","6692","1329","1726"
"2001","AkademikerIn","2","2225.28","2042.5","399","946","1432","2914","3784","6049","2115.45","2335.11","41","9203","1917","2147"
"2001","AkademikerIn","3","2715.24","2518","508","1125","1943","3501","4499","6135","2599.75","2830.73","0","10226","2439","2556"
"2001","AkademikerIn","4","3266.6","2976.5","687","1534","2250","4090","5369","9715","3140.76","3392.44","0","14383","2812","3063"
"2001","AkademikerIn","5 Einkommensstärkstes Quintil","4293.41","3834.5","804","2018","2812","5113","7669","13294","4128.5","4458.32","0","20452","3579","3835"
"2001","Hauptschule","1 Einkommensschwächstes Quintil","1367.06","1279.5","1049","307","562","2043","2528","3625","1312.59","1421.53","0","7707","1278","1432"
"2001","Hauptschule","2","1729.51","1789.5","1224","322","1023","2317","2858","3886","1672.08","1786.94","0","15339","1738","1841"
"2001","Hauptschule","3","1945.41","2040","975","511","1304","2505","3068","4279","1883.29","2007.53","0","9246","1905","2045"
"2001","Hauptschule","4","2182.59","2197.5","741","796","1534","2812","3375","5113","2106.48","2258.7","0","7669","2045","2199"
"2001","Hauptschule","5 Einkommensstärkstes Quintil","2691.47","2421","327","971","1534","3426","4806","8487","2475.28","2907.66","0","17895","2301","2679"
"2001","Realschule","1 Einkommensschwächstes Quintil","1175.8","1073.5","726","322","614","1636","2097","3579","1121.07","1230.53","0","6391","1033","1145"
"2001","Realschule","2","1622.59","1581.5","1149","460","1023","2096","2812","3835","1573.61","1671.57","0","5113","1450","1575"
"2001","Realschule","3","1859.57","1889.5","934","614","1278","2372","2965","4397","1800.77","1918.37","0","6062","1738","1892"
"2001","Realschule","4","2180.05","2167","801","938","1534","2659","3323","5062","2109.69","2250.41","0","10993","2020","2147"
"2001","Realschule","5 Einkommensstärkstes Quintil","2944.21","2786.5","452","964","1814","3625","5113","8130","2785.92","3102.5","153","15339","2454","2699"
"2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1200.19","895","207","269","400","1800","2454","4752","1067","1333.38","0","7212","729","1200"
"2002","(Fach-)Abitur","2","1790.34","1764.5","302","400","916","2500","3221","4502","1651.17","1929.51","0","12000","1500","1805"
"2002","(Fach-)Abitur","3","1782.44","1795","275","325","800","2500","3240","4650","1641.14","1923.74","0","5200","1500","1994"
"2002","(Fach-)Abitur","4","2247.42","2378","354","562","1400","3000","3600","5000","2113.68","2381.16","0","7838","2050","2426"
"2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","3204.35","2995","382","550","1613","4128","5700","12000","2940.32","3468.38","0","21000","2500","3000"
"2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","861.39","485","47","200","325","1349","1900","3100","632.35","1090.43","0","3100","325","1100"
"2002","(noch) kein Abschluss","2","1450.16","1410.5","50","300","484","2265","2400","6054","1119.29","1781.03","65","6054","630","1900"
"2002","(noch) kein Abschluss","3","1201.51","1217","31","60","200","1533","2800","3700","817.68","1585.34","35","3700","200","1533"
"2002","(noch) kein Abschluss","4","1057.29","324.5","31","150","250","2000","3000","3000","727.02","1387.56","0","3000","225","1026"
"2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","AkademikerIn","1 Einkommensschwächstes Quintil","1950.63","1533.5","175","380","914","2600","3700","10992","1653.01","2248.25","0","17500","1500","1870"
"2002","AkademikerIn","2","2177.64","1991.5","316","642","1280","2869","3852","7040","2047.77","2307.51","0","7040","1900","2045"
"2002","AkademikerIn","3","2716.72","2483.5","466","1181","1984","3342","4500","8500","2586.18","2847.26","42","14954","2400","2613"
"2002","AkademikerIn","4","3172.37","2997","811","1500","2300","3800","5000","8000","3059.84","3284.9","0","12119","3000","3250"
"2002","AkademikerIn","5 Einkommensstärkstes Quintil","4969.41","3990","1666","2000","2915","5625","8500","20000","4717.41","5221.41","0","132561","4000","4200"
"2002","Hauptschule","1 Einkommensschwächstes Quintil","1411.88","1269","824","300","550","2046","2580","4999","1340.11","1483.65","0","9000","1192","1400"
"2002","Hauptschule","2","1763.95","1799","1103","325","1025","2400","3000","4500","1703.79","1824.11","0","8005","1750","1840"
"2002","Hauptschule","3","1996.28","2047.5","879","500","1300","2600","3200","4669","1923.73","2068.83","25","9002","1900","2088"
"2002","Hauptschule","4","2345.93","2296","802","700","1600","3000","3700","6829","2245.59","2446.27","0","23000","2100","2300"
"2002","Hauptschule","5 Einkommensstärkstes Quintil","2912.85","2434","435","645","1500","3800","5829","13521","2659.73","3165.97","200","24849","2500","2800"
"2002","Realschule","1 Einkommensschwächstes Quintil","1190.57","1099.5","613","312","526","1655","2200","3500","1127.84","1253.3","0","5501","1050","1227"
"2002","Realschule","2","1652.6","1566.5","985","378","1000","2100","2850","4749","1591.18","1714.02","0","12000","1500","1600"
"2002","Realschule","3","2013.27","1999.5","950","628","1365","2600","3189","4900","1943.11","2083.43","0","15000","1800","2000"
"2002","Realschule","4","2230.23","2098","893","720","1500","2783","3579","6390","2140.79","2319.67","0","10500","1994","2100"
"2002","Realschule","5 Einkommensstärkstes Quintil","3109.79","2795.5","735","945","1714","3900","5315","12000","2927.33","3292.25","0","28000","2500","2800"
"2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1124.08","798","187","300","345","1640","2400","3300","932.83","1315.33","0","15000","625","950"
"2003","(Fach-)Abitur","2","1753.8","1675","295","325","800","2500","3000","5496","1598.15","1909.45","0","9000","1451","1780"
"2003","(Fach-)Abitur","3","2013.06","2003.5","313","400","750","2805","3500","8000","1869.46","2156.66","0","8000","1508","2000"
"2003","(Fach-)Abitur","4","2345.78","2392.5","363","600","1438","3100","4000","5400","2213.78","2477.78","0","6622","1956","2400"
"2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","3143.29","2785","343","436","1370","4128","5800","12000","2817.15","3469.43","0","30000","2500","3000"
"2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","755.09","562.5","44","116","200","1200","1660","2100","555.91","954.27","0","2200","324","991"
"2003","(noch) kein Abschluss","2","1509.36","1537.5","46","200","349","2200","2800","4000","1152.81","1865.91","38","5000","461","2050"
"2003","(noch) kein Abschluss","3","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","AkademikerIn","1 Einkommensschwächstes Quintil","2010.99","1390","163","300","650","2500","3657","8000","820.39","3201.59","0","98051","1341","1800"
"2003","AkademikerIn","2","2181.02","1990","297","630","1400","2800","3700","7001","1996.11","2365.93","0","12488","1900","2300"
