year,age_gr,sex,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,66 and older,male,Never,0.83237,341,383,0.79491,0.86983
1988,66 and older,female,At least once per week,0.08930,54,585,0.06617,0.11243
1988,66 and older,female,Never,0.87036,531,585,0.84312,0.89761
1990,17-29 y.,male,At least once per week,0.43882,791,1936,0.41671,0.46093
1990,17-29 y.,male,At least once per month,0.11037,207,1936,0.09641,0.12433
1990,17-29 y.,male,Seldom,0.22082,412,1936,0.20234,0.23931
1990,17-29 y.,male,Never,0.22999,526,1936,0.21124,0.24874
1990,17-29 y.,female,At least once per week,0.34108,527,1884,0.31967,0.36249
1990,17-29 y.,female,At least once per month,0.09039,153,1884,0.07744,0.10334
1990,17-29 y.,female,Seldom,0.24912,419,1884,0.22959,0.26866
1990,17-29 y.,female,Never,0.31941,785,1884,0.29835,0.34047
1990,30-45 y.,male,At least once per week,0.32809,571,2089,0.30795,0.34823
1990,30-45 y.,male,At least once per month,0.10250,180,2089,0.08949,0.11551
1990,30-45 y.,male,Seldom,0.25057,477,2089,0.23198,0.26916
1990,30-45 y.,male,Never,0.31884,861,2089,0.29885,0.33883
1990,30-45 y.,female,At least once per week,0.29261,476,2155,0.27339,0.31182
1990,30-45 y.,female,At least once per month,0.08884,136,2155,0.07683,0.10086
1990,30-45 y.,female,Seldom,0.23306,438,2155,0.21521,0.25092
1990,30-45 y.,female,Never,0.38549,1105,2155,0.36493,0.40604
1990,46-65 y.,male,At least once per week,0.19516,340,2115,0.17827,0.21206
1990,46-65 y.,male,At least once per month,0.08298,153,2115,0.07122,0.09474
1990,46-65 y.,male,Seldom,0.20351,356,2115,0.18635,0.22067
1990,46-65 y.,male,Never,0.51835,1266,2115,0.49705,0.53965
1990,46-65 y.,female,At least once per week,0.20281,322,2077,0.18551,0.22011
1990,46-65 y.,female,At least once per month,0.05062,85,2077,0.04119,0.06005
1990,46-65 y.,female,Seldom,0.13065,231,2077,0.11616,0.14515
1990,46-65 y.,female,Never,0.61592,1439,2077,0.59500,0.63684
1990,66 and older,male,At least once per week,0.12536,67,529,0.09712,0.15361
1990,66 and older,male,Seldom,0.09304,46,529,0.06826,0.11782
1990,66 and older,male,Never,0.74748,416,529,0.71042,0.78454
1990,66 and older,female,At least once per week,0.08526,72,867,0.06666,0.10386
1990,66 and older,female,Seldom,0.04535,38,867,0.03150,0.05921
1990,66 and older,female,Never,0.84124,757,867,0.81690,0.86558
1992,17-29 y.,male,At least once per week,0.41317,719,1777,0.39027,0.43607
1992,17-29 y.,male,At least once per month,0.11548,202,1777,0.10062,0.13035
1992,17-29 y.,male,Seldom,0.20602,364,1777,0.18721,0.22483
1992,17-29 y.,male,Never,0.26533,492,1777,0.24480,0.28587
1992,17-29 y.,female,At least once per week,0.34653,510,1747,0.32421,0.36885
1992,17-29 y.,female,At least once per month,0.06680,126,1747,0.05509,0.07851
1992,17-29 y.,female,Seldom,0.22797,397,1747,0.20829,0.24764
1992,17-29 y.,female,Never,0.35870,714,1747,0.33621,0.38120
1992,30-45 y.,male,At least once per week,0.27290,463,2041,0.25357,0.29223
1992,30-45 y.,male,At least once per month,0.09880,162,2041,0.08585,0.11175
1992,30-45 y.,male,Seldom,0.24775,497,2041,0.22901,0.26648
1992,30-45 y.,male,Never,0.38055,919,2041,0.35948,0.40162
1992,30-45 y.,female,At least once per week,0.22991,403,2175,0.21222,0.24760
1992,30-45 y.,female,At least once per month,0.06917,108,2175,0.05850,0.07984
1992,30-45 y.,female,Seldom,0.22501,446,2175,0.20746,0.24257
1992,30-45 y.,female,Never,0.47591,1218,2175,0.45491,0.49690
1992,46-65 y.,male,At least once per week,0.16314,280,2004,0.14695,0.17932
1992,46-65 y.,male,At least once per month,0.05061,86,2004,0.04101,0.06021
1992,46-65 y.,male,Seldom,0.14602,271,2004,0.13055,0.16148
1992,46-65 y.,male,Never,0.64024,1367,2004,0.61922,0.66126
1992,46-65 y.,female,At least once per week,0.18067,281,1924,0.16347,0.19786
1992,46-65 y.,female,At least once per month,0.03503,55,1924,0.02681,0.04325
1992,46-65 y.,female,Seldom,0.09749,167,1924,0.08423,0.11075
1992,46-65 y.,female,Never,0.68681,1421,1924,0.66609,0.70754
1992,66 and older,male,At least once per week,0.11347,56,507,0.08584,0.14111
1992,66 and older,male,Never,0.82626,451,507,0.79325,0.85928
1992,66 and older,female,At least once per week,0.09270,74,832,0.07298,0.11242
1992,66 and older,female,Never,0.87258,758,832,0.84991,0.89526
1994,17-29 y.,male,At least once per week,0.42895,666,1623,0.40487,0.45304
1994,17-29 y.,male,At least once per month,0.10698,182,1623,0.09194,0.12202
1994,17-29 y.,male,Seldom,0.22452,378,1623,0.20422,0.24483
1994,17-29 y.,male,Never,0.23954,397,1623,0.21877,0.26031
1994,17-29 y.,female,At least once per week,0.33321,457,1682,0.31068,0.35574
1994,17-29 y.,female,At least once per month,0.08234,141,1682,0.06920,0.09548
1994,17-29 y.,female,Seldom,0.23969,431,1682,0.21929,0.26010
1994,17-29 y.,female,Never,0.34476,653,1682,0.32204,0.36748
1994,30-45 y.,male,At least once per week,0.26468,470,2014,0.24540,0.28395
1994,30-45 y.,male,At least once per month,0.07968,163,2014,0.06785,0.09151
1994,30-45 y.,male,Seldom,0.27824,502,2014,0.25867,0.29782
1994,30-45 y.,male,Never,0.37740,879,2014,0.35622,0.39857
1994,30-45 y.,female,At least once per week,0.24405,409,2099,0.22567,0.26242
1994,30-45 y.,female,At least once per month,0.06752,112,2099,0.05678,0.07825
1994,30-45 y.,female,Seldom,0.22080,437,2099,0.20305,0.23855
1994,30-45 y.,female,Never,0.46763,1141,2099,0.44628,0.48898
1994,46-65 y.,male,At least once per week,0.17344,271,1928,0.15653,0.19034
1994,46-65 y.,male,At least once per month,0.05146,90,1928,0.04160,0.06132
1994,46-65 y.,male,Seldom,0.15950,288,1928,0.14315,0.17584
1994,46-65 y.,male,Never,0.61561,1279,1928,0.59389,0.63733
1994,46-65 y.,female,At least once per week,0.17875,251,1879,0.16142,0.19607
1994,46-65 y.,female,At least once per month,0.04867,66,1879,0.03893,0.05840
1994,46-65 y.,female,Seldom,0.11081,183,1879,0.09661,0.12501
1994,46-65 y.,female,Never,0.66178,1379,1879,0.64038,0.68318
1994,66 and older,male,At least once per week,0.10037,56,542,0.07505,0.12569
1994,66 and older,male,Seldom,0.06987,32,542,0.04838,0.09135
1994,66 and older,male,Never,0.81502,454,542,0.78230,0.84774
1994,66 and older,female,At least once per week,0.08651,71,852,0.06762,0.10540
1994,66 and older,female,Never,0.87401,781,852,0.85172,0.89631
1995,17-29 y.,male,At least once per week,0.47602,749,1627,0.45174,0.50030
1995,17-29 y.,male,At least once per month,0.11201,177,1627,0.09668,0.12734
1995,17-29 y.,male,Seldom,0.23693,392,1627,0.21626,0.25760
1995,17-29 y.,male,Never,0.17504,309,1627,0.15657,0.19351
1995,17-29 y.,female,At least once per week,0.39134,586,1705,0.36817,0.41451
1995,17-29 y.,female,At least once per month,0.08857,169,1705,0.07508,0.10206
1995,17-29 y.,female,Seldom,0.25506,432,1705,0.23436,0.27576
1995,17-29 y.,female,Never,0.26503,518,1705,0.24408,0.28599
1995,30-45 y.,male,At least once per week,0.33914,635,2143,0.31909,0.35919
1995,30-45 y.,male,At least once per month,0.10985,207,2143,0.09661,0.12309
1995,30-45 y.,male,Seldom,0.27492,608,2143,0.25602,0.29383
1995,30-45 y.,male,Never,0.27608,693,2143,0.25715,0.29502
1995,30-45 y.,female,At least once per week,0.34048,622,2272,0.32099,0.35997
1995,30-45 y.,female,At least once per month,0.07471,154,2272,0.06390,0.08552
1995,30-45 y.,female,Seldom,0.26306,609,2272,0.24495,0.28117
1995,30-45 y.,female,Never,0.32176,887,2272,0.30254,0.34097
1995,46-65 y.,male,At least once per week,0.21679,370,2019,0.19882,0.23477
1995,46-65 y.,male,At least once per month,0.07662,129,2019,0.06501,0.08822
1995,46-65 y.,male,Seldom,0.22928,439,2019,0.21094,0.24762
1995,46-65 y.,male,Never,0.47731,1081,2019,0.45551,0.49910
1995,46-65 y.,female,At least once per week,0.22690,339,1921,0.20816,0.24563
1995,46-65 y.,female,At least once per month,0.04669,77,1921,0.03725,0.05612
1995,46-65 y.,female,Seldom,0.18987,336,1921,0.17233,0.20741
1995,46-65 y.,female,Never,0.53655,1169,1921,0.51424,0.55885
1995,66 and older,male,At least once per week,0.13314,73,558,0.10493,0.16135
1995,66 and older,male,Seldom,0.10889,55,558,0.08302,0.13476
1995,66 and older,male,Never,0.72341,430,558,0.68626,0.76056
1995,66 and older,female,At least once per week,0.10752,95,896,0.08723,0.12782
1995,66 and older,female,Seldom,0.06488,57,896,0.04874,0.08101
1995,66 and older,female,Never,0.80528,744,896,0.77934,0.83123
1996,17-29 y.,male,At least once per week,0.44066,627,1529,0.41577,0.46556
1996,17-29 y.,male,At least once per month,0.10818,183,1529,0.09260,0.12375
1996,17-29 y.,male,Seldom,0.24363,391,1529,0.22210,0.26515
1996,17-29 y.,male,Never,0.20753,328,1529,0.18720,0.22787
1996,17-29 y.,female,At least once per week,0.31713,436,1622,0.29447,0.33978
1996,17-29 y.,female,At least once per month,0.09747,160,1622,0.08303,0.11191
1996,17-29 y.,female,Seldom,0.27639,465,1622,0.25462,0.29816
1996,17-29 y.,female,Never,0.30901,561,1622,0.28652,0.33151
1996,30-45 y.,male,At least once per week,0.29449,566,2170,0.27530,0.31367
1996,30-45 y.,male,At least once per month,0.09116,203,2170,0.07904,0.10327
1996,30-45 y.,male,Seldom,0.28783,598,2170,0.26877,0.30688
1996,30-45 y.,male,Never,0.32653,803,2170,0.30680,0.34627
1996,30-45 y.,female,At least once per week,0.27065,486,2234,0.25223,0.28908
1996,30-45 y.,female,At least once per month,0.07809,148,2234,0.06696,0.08922
1996,30-45 y.,female,Seldom,0.24828,519,2234,0.23036,0.26620
1996,30-45 y.,female,Never,0.40297,1081,2234,0.38263,0.42332
1996,46-65 y.,male,At least once per week,0.19888,307,1955,0.18119,0.21658
1996,46-65 y.,male,At least once per month,0.05952,99,1955,0.04903,0.07001
1996,46-65 y.,male,Seldom,0.19047,360,1955,0.17306,0.20788
1996,46-65 y.,male,Never,0.55113,1189,1955,0.52908,0.57318
1996,46-65 y.,female,At least once per week,0.20419,307,1911,0.18611,0.22227
1996,46-65 y.,female,At least once per month,0.04830,76,1911,0.03868,0.05791
1996,46-65 y.,female,Seldom,0.14725,265,1911,0.13136,0.16314
1996,46-65 y.,female,Never,0.60026,1263,1911,0.57829,0.62223
1996,66 and older,male,At least once per week,0.10710,58,572,0.08174,0.13247
1996,66 and older,male,Seldom,0.10540,58,572,0.08021,0.13058
1996,66 and older,male,Never,0.73042,456,572,0.69403,0.76682
1996,66 and older,female,At least once per week,0.10990,90,903,0.08949,0.13031
1996,66 and older,female,Seldom,0.04578,37,903,0.03214,0.05942
1996,66 and older,female,Never,0.81887,776,903,0.79374,0.84401
1997,17-29 y.,male,At least once per week,0.45454,643,1482,0.42918,0.47990
1997,17-29 y.,male,At least once per month,0.11427,171,1482,0.09806,0.13047
1997,17-29 y.,male,Seldom,0.22806,344,1482,0.20669,0.24943
1997,17-29 y.,male,Never,0.20314,324,1482,0.18265,0.22363
1997,17-29 y.,female,At least once per week,0.32931,446,1531,0.30576,0.35286
1997,17-29 y.,female,At least once per month,0.07562,118,1531,0.06237,0.08887
1997,17-29 y.,female,Seldom,0.28633,443,1531,0.26368,0.30898
1997,17-29 y.,female,Never,0.30874,524,1531,0.28559,0.33189
1997,30-45 y.,male,At least once per week,0.29590,568,2142,0.27657,0.31524
1997,30-45 y.,male,At least once per month,0.07945,178,2142,0.06799,0.09090
1997,30-45 y.,male,Seldom,0.26327,541,2142,0.24462,0.28193
1997,30-45 y.,male,Never,0.36138,855,2142,0.34103,0.38173
1997,30-45 y.,female,At least once per week,0.28888,521,2200,0.26994,0.30782
1997,30-45 y.,female,At least once per month,0.05675,114,2200,0.04708,0.06642
1997,30-45 y.,female,Seldom,0.23476,490,2200,0.21705,0.25248
1997,30-45 y.,female,Never,0.41960,1075,2200,0.39898,0.44023
1997,46-65 y.,male,At least once per week,0.20566,310,1907,0.18751,0.22380
1997,46-65 y.,male,At least once per month,0.05154,84,1907,0.04162,0.06147
1997,46-65 y.,male,Seldom,0.17069,326,1907,0.15380,0.18758
1997,46-65 y.,male,Never,0.57211,1187,1907,0.54990,0.59432
1997,46-65 y.,female,At least once per week,0.20429,302,1898,0.18614,0.22243
1997,46-65 y.,female,At least once per month,0.04461,68,1898,0.03532,0.05390
1997,46-65 y.,female,Seldom,0.13724,241,1898,0.12176,0.15273
1997,46-65 y.,female,Never,0.61386,1287,1898,0.59195,0.63577
1997,66 and older,male,At least once per week,0.11877,66,604,0.09295,0.14459
1997,66 and older,male,Seldom,0.07363,47,604,0.05278,0.09447
1997,66 and older,male,Never,0.78144,491,604,0.74845,0.81442
1997,66 and older,female,At least once per week,0.12002,102,901,0.09879,0.14126
1997,66 and older,female,Seldom,0.04874,41,901,0.03467,0.06281
1997,66 and older,female,Never,0.82080,758,901,0.79574,0.84585
1998,17-29 y.,male,At least once per week,0.50275,742,1563,0.47796,0.52755
1998,17-29 y.,male,At least once per month,0.11165,175,1563,0.09603,0.12727
1998,17-29 y.,male,Seldom,0.21723,355,1563,0.19678,0.23768
1998,17-29 y.,male,Never,0.16837,291,1563,0.14981,0.18693
1998,17-29 y.,female,At least once per week,0.40405,573,1586,0.37989,0.42820
1998,17-29 y.,female,At least once per month,0.11225,171,1586,0.09671,0.12779
1998,17-29 y.,female,Seldom,0.25461,435,1586,0.23316,0.27606
1998,17-29 y.,female,Never,0.22910,407,1586,0.20841,0.24979
1998,30-45 y.,male,At least once per week,0.35130,749,2353,0.33200,0.37059
1998,30-45 y.,male,At least once per month,0.10171,236,2353,0.08949,0.11392
1998,30-45 y.,male,Seldom,0.28546,692,2353,0.26721,0.30371
1998,30-45 y.,male,Never,0.26154,676,2353,0.24378,0.27930
1998,30-45 y.,female,At least once per week,0.33813,699,2428,0.31931,0.35695
1998,30-45 y.,female,At least once per month,0.09634,208,2428,0.08460,0.10807
1998,30-45 y.,female,Seldom,0.25726,660,2428,0.23986,0.27465
1998,30-45 y.,female,Never,0.30828,861,2428,0.28991,0.32665
1998,46-65 y.,male,At least once per week,0.25609,469,2174,0.23774,0.27445
1998,46-65 y.,male,At least once per month,0.07559,150,2174,0.06447,0.08670
1998,46-65 y.,male,Seldom,0.22576,492,2174,0.20818,0.24334
1998,46-65 y.,male,Never,0.44256,1063,2174,0.42168,0.46344
1998,46-65 y.,female,At least once per week,0.25539,470,2183,0.23709,0.27369
1998,46-65 y.,female,At least once per month,0.06028,115,2183,0.05029,0.07027
1998,46-65 y.,female,Seldom,0.18970,392,2183,0.17325,0.20615
1998,46-65 y.,female,Never,0.49463,1206,2183,0.47365,0.51561
1998,66 and older,male,At least once per week,0.13516,92,722,0.11020,0.16011
1998,66 and older,male,Seldom,0.14439,100,722,0.11873,0.17005
1998,66 and older,male,Never,0.68768,530,722,0.65385,0.72151
1998,66 and older,female,At least once per week,0.13774,140,1055,0.11693,0.15855
1998,66 and older,female,Seldom,0.06171,65,1055,0.04718,0.07624
1998,66 and older,female,Never,0.78216,850,1055,0.75724,0.80708
1999,17-29 y.,male,At least once per week,0.45781,630,1442,0.43209,0.48354
1999,17-29 y.,male,At least once per month,0.12168,168,1442,0.10480,0.13856
1999,17-29 y.,male,Seldom,0.23817,368,1442,0.21618,0.26017
1999,17-29 y.,male,Never,0.18233,276,1442,0.16240,0.20227
1999,17-29 y.,female,At least once per week,0.31733,422,1518,0.29391,0.34076
1999,17-29 y.,female,At least once per month,0.10406,158,1518,0.08869,0.11942
1999,17-29 y.,female,Seldom,0.30026,465,1518,0.27719,0.32333
1999,17-29 y.,female,Never,0.27835,473,1518,0.25580,0.30090
1999,30-45 y.,male,At least once per week,0.31114,649,2316,0.29228,0.33000
1999,30-45 y.,male,At least once per month,0.08455,218,2316,0.07322,0.09588
1999,30-45 y.,male,Seldom,0.27324,626,2316,0.25509,0.29140
1999,30-45 y.,male,Never,0.33107,823,2316,0.31190,0.35024
1999,30-45 y.,female,At least once per week,0.30208,613,2365,0.28357,0.32059
1999,30-45 y.,female,At least once per month,0.06700,148,2365,0.05692,0.07708
1999,30-45 y.,female,Seldom,0.22793,563,2365,0.21102,0.24484
1999,30-45 y.,female,Never,0.40300,1041,2365,0.38322,0.42277
1999,46-65 y.,male,At least once per week,0.21852,384,2060,0.20067,0.23637
1999,46-65 y.,male,At least once per month,0.05246,95,2060,0.04283,0.06209
1999,46-65 y.,male,Seldom,0.18630,373,2060,0.16948,0.20311
1999,46-65 y.,male,Never,0.54273,1208,2060,0.52121,0.56425
1999,46-65 y.,female,At least once per week,0.23615,401,2084,0.21791,0.25439
1999,46-65 y.,female,At least once per month,0.05287,96,2084,0.04326,0.06247
1999,46-65 y.,female,Seldom,0.15067,288,2084,0.13531,0.16604
1999,46-65 y.,female,Never,0.56031,1299,2084,0.53899,0.58162
1999,66 and older,male,At least once per week,0.10997,71,706,0.08687,0.13306
1999,66 and older,male,Seldom,0.08085,52,706,0.06073,0.10098
1999,66 and older,male,Never,0.78072,583,706,0.75017,0.81126
1999,66 and older,female,At least once per week,0.09917,100,1009,0.08072,0.11762
1999,66 and older,female,Seldom,0.04494,40,1009,0.03215,0.05773
1999,66 and older,female,Never,0.83774,869,1009,0.81498,0.86050
2001,17-29 y.,male,At least once per week,0.44252,882,1973,0.42060,0.46444
2001,17-29 y.,male,At least once per month,0.10500,205,1973,0.09147,0.11853
2001,17-29 y.,male,Seldom,0.20705,404,1973,0.18916,0.22493
2001,17-29 y.,male,Never,0.24543,482,1973,0.22644,0.26443
2001,17-29 y.,female,At least once per week,0.36284,727,2104,0.34229,0.38339
2001,17-29 y.,female,At least once per month,0.08903,195,2104,0.07685,0.10120
2001,17-29 y.,female,Seldom,0.22109,489,2104,0.20335,0.23882
2001,17-29 y.,female,Never,0.32705,693,2104,0.30700,0.34710
2001,30-45 y.,male,At least once per week,0.32084,1044,3518,0.30541,0.33627
2001,30-45 y.,male,At least once per month,0.08872,306,3518,0.07933,0.09812
2001,30-45 y.,male,Seldom,0.22987,822,3518,0.21596,0.24377
2001,30-45 y.,male,Never,0.36057,1346,3518,0.34470,0.37644
2001,30-45 y.,female,At least once per week,0.31637,1131,3766,0.30151,0.33122
2001,30-45 y.,female,At least once per month,0.07224,247,3766,0.06397,0.08051
2001,30-45 y.,female,Seldom,0.20930,793,3766,0.19631,0.22230
2001,30-45 y.,female,Never,0.40209,1595,3766,0.38642,0.41775
2001,46-65 y.,male,At least once per week,0.23054,774,3490,0.21656,0.24452
2001,46-65 y.,male,At least once per month,0.05631,186,3490,0.04866,0.06396
2001,46-65 y.,male,Seldom,0.16343,569,3490,0.15116,0.17570
2001,46-65 y.,male,Never,0.54972,1961,3490,0.53321,0.56623
2001,46-65 y.,female,At least once per week,0.26889,873,3519,0.25423,0.28354
2001,46-65 y.,female,At least once per month,0.04341,142,3519,0.03668,0.05015
2001,46-65 y.,female,Seldom,0.12054,418,3519,0.10978,0.13130
2001,46-65 y.,female,Never,0.56716,2086,3519,0.55079,0.58353
2001,66 and older,male,At least once per week,0.13000,191,1453,0.11270,0.14730
2001,66 and older,male,At least once per month,0.02966,43,1453,0.02093,0.03838
2001,66 and older,male,Seldom,0.07188,98,1453,0.05860,0.08517
2001,66 and older,male,Never,0.76846,1121,1453,0.74676,0.79016
2001,66 and older,female,At least once per week,0.12178,231,1899,0.10706,0.13649
2001,66 and older,female,At least once per month,0.01868,38,1899,0.01259,0.02478
2001,66 and older,female,Seldom,0.04103,82,1899,0.03210,0.04995
2001,66 and older,female,Never,0.81851,1548,1899,0.80117,0.83585
2003,17-29 y.,male,At least once per week,0.49576,998,1923,0.47340,0.51811
2003,17-29 y.,male,At least once per month,0.12467,230,1923,0.10990,0.13944
2003,17-29 y.,male,Seldom,0.19082,372,1923,0.17325,0.20839
2003,17-29 y.,male,Never,0.18875,323,1923,0.17126,0.20625
2003,17-29 y.,female,At least once per week,0.40418,862,2066,0.38302,0.42535
2003,17-29 y.,female,At least once per month,0.09523,210,2066,0.08257,0.10789
2003,17-29 y.,female,Seldom,0.24160,509,2066,0.22314,0.26007
2003,17-29 y.,female,Never,0.25898,485,2066,0.24009,0.27788
2003,30-45 y.,male,At least once per week,0.36379,1231,3309,0.34739,0.38018
2003,30-45 y.,male,At least once per month,0.11283,357,3309,0.10205,0.12362
2003,30-45 y.,male,Seldom,0.25752,838,3309,0.24262,0.27242
2003,30-45 y.,male,Never,0.26586,883,3309,0.25080,0.28091
2003,30-45 y.,female,At least once per week,0.40457,1472,3582,0.38849,0.42064
2003,30-45 y.,female,At least once per month,0.08135,307,3582,0.07239,0.09030
2003,30-45 y.,female,Seldom,0.22047,763,3582,0.20689,0.23405
2003,30-45 y.,female,Never,0.29362,1040,3582,0.27870,0.30854
2003,46-65 y.,male,At least once per week,0.29135,1182,3729,0.27676,0.30594
2003,46-65 y.,male,At least once per month,0.07268,277,3729,0.06435,0.08101
2003,46-65 y.,male,Seldom,0.22006,817,3729,0.20677,0.23336
2003,46-65 y.,male,Never,0.41591,1453,3729,0.40008,0.43173
2003,46-65 y.,female,At least once per week,0.34647,1370,3790,0.33132,0.36163
2003,46-65 y.,female,At least once per month,0.05732,226,3790,0.04992,0.06472
2003,46-65 y.,female,Seldom,0.17733,661,3790,0.16517,0.18949
2003,46-65 y.,female,Never,0.41888,1533,3790,0.40317,0.43459
2003,66 and older,male,At least once per week,0.20661,358,1653,0.18709,0.22613
2003,66 and older,male,At least once per month,0.03830,66,1653,0.02904,0.04755
2003,66 and older,male,Seldom,0.10613,171,1653,0.09128,0.12098
