year,sex,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,female,Never,0.53895,4086,7003,0.52727,0.55063
1992,male,At least once per week,0.24977,1518,6358,0.23913,0.26041
1992,male,At least once per month,0.07717,461,6358,0.07061,0.08373
1992,male,Seldom,0.17666,1150,6358,0.16728,0.18604
1992,male,Never,0.49640,3229,6358,0.48411,0.50869
1992,female,At least once per week,0.20974,1268,6712,0.20000,0.21948
1992,female,At least once per month,0.04640,301,6712,0.04137,0.05143
1992,female,Seldom,0.14300,1032,6712,0.13463,0.15138
1992,female,Never,0.60086,4111,6712,0.58914,0.61257
1994,male,At least once per week,0.24832,1463,6117,0.23750,0.25915
1994,male,At least once per month,0.06752,445,6117,0.06123,0.07381
1994,male,Seldom,0.19899,1200,6117,0.18898,0.20899
1994,male,Never,0.48517,3009,6117,0.47264,0.49769
1994,female,At least once per week,0.20701,1188,6545,0.19719,0.21682
1994,female,At least once per month,0.05253,329,6545,0.04712,0.05793
1994,female,Seldom,0.14868,1074,6545,0.14006,0.15730
1994,female,Never,0.59179,3954,6545,0.57988,0.60369
1995,male,At least once per week,0.29811,1827,6370,0.28688,0.30935
1995,male,At least once per month,0.08858,536,6370,0.08160,0.09556
1995,male,Seldom,0.22815,1494,6370,0.21785,0.23846
1995,male,Never,0.38515,2513,6370,0.37320,0.39710
1995,female,At least once per week,0.26343,1642,6813,0.25297,0.27389
1995,female,At least once per month,0.05708,419,6813,0.05157,0.06258
1995,female,Seldom,0.19518,1434,6813,0.18577,0.20459
1995,female,Never,0.48431,3318,6813,0.47244,0.49618
1996,male,At least once per week,0.26421,1558,6251,0.25328,0.27514
1996,male,At least once per month,0.07902,510,6251,0.07233,0.08571
1996,male,Seldom,0.21961,1407,6251,0.20935,0.22987
1996,male,Never,0.43716,2776,6251,0.42486,0.44946
1996,female,At least once per week,0.22277,1319,6693,0.21280,0.23274
1996,female,At least once per month,0.06070,407,6693,0.05498,0.06642
1996,female,Seldom,0.17713,1286,6693,0.16798,0.18628
1996,female,Never,0.53940,3681,6693,0.52746,0.55134
1997,male,At least once per week,0.27014,1587,6152,0.25905,0.28124
1997,male,At least once per month,0.06894,450,6152,0.06261,0.07528
1997,male,Seldom,0.19723,1258,6152,0.18729,0.20718
1997,male,Never,0.46368,2857,6152,0.45122,0.47615
1997,female,At least once per week,0.23277,1371,6537,0.22252,0.24301
1997,female,At least once per month,0.04617,307,6537,0.04109,0.05126
1997,female,Seldom,0.17287,1215,6537,0.16370,0.18204
1997,female,Never,0.54819,3644,6537,0.53612,0.56025
1998,male,At least once per week,0.31566,2052,6837,0.30464,0.32668
1998,male,At least once per month,0.08435,586,6837,0.07776,0.09094
1998,male,Seldom,0.23072,1639,6837,0.22073,0.24071
1998,male,Never,0.36927,2560,6837,0.35783,0.38071
1998,female,At least once per week,0.27834,1882,7274,0.26804,0.28864
1998,female,At least once per month,0.07019,516,7274,0.06432,0.07607
1998,female,Seldom,0.19151,1552,7274,0.18247,0.20055
1998,female,Never,0.45996,3324,7274,0.44850,0.47141
1999,male,At least once per week,0.27641,1734,6546,0.26558,0.28725
1999,male,At least once per month,0.07205,503,6546,0.06579,0.07832
1999,male,Seldom,0.20738,1419,6546,0.19756,0.21720
1999,male,Never,0.44415,2890,6546,0.43212,0.45619
1999,female,At least once per week,0.23813,1536,6990,0.22815,0.24812
1999,female,At least once per month,0.05776,416,6990,0.05229,0.06323
1999,female,Seldom,0.17452,1356,6990,0.16562,0.18341
1999,female,Never,0.52959,3682,6990,0.51789,0.54129
2001,male,At least once per week,0.28051,2891,10434,0.27189,0.28913
2001,male,At least once per month,0.07094,740,10434,0.06601,0.07586
2001,male,Seldom,0.17733,1893,10434,0.17000,0.18466
2001,male,Never,0.47122,4910,10434,0.46165,0.48080
2001,female,At least once per week,0.26337,2962,11288,0.25524,0.27150
2001,female,At least once per month,0.05331,622,11288,0.04916,0.05745
2001,female,Seldom,0.14386,1782,11288,0.13738,0.15033
2001,female,Never,0.53947,5922,11288,0.53027,0.54866
2003,male,At least once per week,0.33420,3769,10614,0.32522,0.34317
2003,male,At least once per month,0.08800,930,10614,0.08261,0.09339
2003,male,Seldom,0.20577,2198,10614,0.19808,0.21346
2003,male,Never,0.37203,3717,10614,0.36283,0.38122
2003,female,At least once per week,0.33061,4059,11415,0.32198,0.33924
2003,female,At least once per month,0.06303,795,11415,0.05857,0.06749
2003,female,Seldom,0.17326,2069,11415,0.16631,0.18020
2003,female,Never,0.43310,4492,11415,0.42401,0.44219
2005,male,At least once per week,0.30861,3217,9835,0.29948,0.31774
2005,male,At least once per month,0.08676,835,9835,0.08120,0.09233
2005,male,Seldom,0.19636,1951,9835,0.18850,0.20421
2005,male,Never,0.40827,3832,9835,0.39856,0.41799
2005,female,At least once per week,0.30265,3534,10724,0.29396,0.31135
2005,female,At least once per month,0.07251,783,10724,0.06760,0.07742
2005,female,Seldom,0.17176,1915,10724,0.16462,0.17890
2005,female,Never,0.45308,4492,10724,0.44366,0.46250
2007,male,At least once per week,0.32932,3276,9721,0.31997,0.33866
2007,male,At least once per month,0.08023,782,9721,0.07482,0.08563
2007,male,Seldom,0.19186,1856,9721,0.18404,0.19969
2007,male,Never,0.39859,3807,9721,0.38886,0.40833
2007,female,At least once per week,0.33703,3840,10669,0.32806,0.34601
2007,female,At least once per month,0.06214,716,10669,0.05756,0.06672
2007,female,Seldom,0.16528,1773,10669,0.15823,0.17233
2007,female,Never,0.43555,4340,10669,0.42614,0.44495
2008,male,At least once per week,0.38675,3605,9157,0.37677,0.39673
2008,male,At least once per month,0.08540,758,9157,0.07967,0.09112
2008,male,Seldom,0.20427,1868,9157,0.19602,0.21253
2008,male,Never,0.32358,2926,9157,0.31400,0.33316
2008,female,At least once per week,0.39045,4162,10053,0.38091,0.39999
2008,female,At least once per month,0.06943,721,10053,0.06446,0.07440
2008,female,Seldom,0.17574,1777,10053,0.16830,0.18318
2008,female,Never,0.36438,3393,10053,0.35497,0.37379
2009,male,At least once per week,0.34657,2989,8559,0.33649,0.35666
2009,male,At least once per month,0.08571,698,8559,0.07978,0.09164
2009,male,Seldom,0.20110,1675,8559,0.19261,0.20959
2009,male,Never,0.36661,3197,8559,0.35640,0.37682
2009,female,At least once per week,0.36433,3526,9360,0.35458,0.37408
2009,female,At least once per month,0.06819,632,9360,0.06308,0.07330
2009,female,Seldom,0.15706,1534,9360,0.14969,0.16444
2009,female,Never,0.41041,3668,9360,0.40045,0.42038
2011,male,At least once per week,0.35828,4620,12799,0.34997,0.36658
2011,male,At least once per month,0.07107,891,12799,0.06662,0.07553
2011,male,Seldom,0.17520,2194,12799,0.16862,0.18179
2011,male,Never,0.39544,5094,12799,0.38697,0.40392
2011,female,At least once per week,0.37283,5727,15459,0.36520,0.38045
2011,female,At least once per month,0.05875,915,15459,0.05504,0.06245
2011,female,Seldom,0.14955,2389,15459,0.14392,0.15517
2011,female,Never,0.41888,6428,15459,0.41110,0.42666
2013,male,At least once per week,0.46707,5304,11485,0.45795,0.47620
2013,male,At least once per month,0.05699,613,11485,0.05275,0.06123
2013,male,Seldom,0.15857,1820,11485,0.15189,0.16525
2013,male,Never,0.31737,3748,11485,0.30885,0.32588
2013,female,At least once per week,0.49494,6750,13899,0.48663,0.50326
2013,female,At least once per month,0.04689,635,13899,0.04337,0.05040
2013,female,Seldom,0.12915,1834,13899,0.12358,0.13473
2013,female,Never,0.32902,4680,13899,0.32121,0.33683
2015,male,At least once per week,0.42284,5060,12275,0.41410,0.43158
2015,male,At least once per month,0.06072,741,12275,0.05649,0.06494
2015,male,Seldom,0.14814,1813,12275,0.14186,0.15443
2015,male,Never,0.36830,4661,12275,0.35977,0.37683
2015,female,At least once per week,0.44105,6172,14415,0.43294,0.44916
2015,female,At least once per month,0.05167,698,14415,0.04806,0.05529
2015,female,Seldom,0.12295,1860,14415,0.11759,0.12831
2015,female,Never,0.38433,5685,14415,0.37638,0.39227
2017,male,At least once per week,0.44432,6276,14480,0.43623,0.45242
2017,male,At least once per month,0.05804,833,14480,0.05424,0.06185
2017,male,Seldom,0.14739,2101,14480,0.14162,0.15316
2017,male,Never,0.35024,5270,14480,0.34247,0.35801
2017,female,At least once per week,0.46662,6825,15944,0.45888,0.47437
2017,female,At least once per month,0.04589,730,15944,0.04264,0.04913
2017,female,Seldom,0.11506,1980,15944,0.11011,0.12001
2017,female,Never,0.37243,6409,15944,0.36493,0.37993
2019,male,At least once per week,0.53561,7465,14084,0.52737,0.54384
2019,male,At least once per month,0.05121,749,14084,0.04757,0.05485
2019,male,Seldom,0.13830,1944,14084,0.13259,0.14400
2019,male,Never,0.27489,3926,14084,0.26752,0.28227
2019,female,At least once per week,0.54533,7800,14661,0.53726,0.55339
2019,female,At least once per month,0.04304,587,14661,0.03975,0.04632
2019,female,Seldom,0.12554,1824,14661,0.12017,0.13090
2019,female,Never,0.28610,4450,14661,0.27878,0.29342
2021,male,At least once per week,0.55039,4549,8084,0.53954,0.56123
2021,male,At least once per month,0.09911,772,8084,0.09260,0.10563
2021,male,Seldom,0.15997,1214,8084,0.15197,0.16796
2021,male,Never,0.19053,1549,8084,0.18197,0.19910
2021,female,At least once per week,0.55978,5318,9098,0.54958,0.56999
2021,female,At least once per month,0.07358,668,9098,0.06822,0.07895
2021,female,Seldom,0.13459,1216,9098,0.12757,0.14160
2021,female,Never,0.23205,1896,9098,0.22337,0.24072
