year,pgisced97,regtyp,pli0092_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,Lower Secondary Level,Rural regions,At least once per week,0.16338028169014085,14443,0.1573506437618719,0.1694099196184098
1985,Lower Secondary Level,Rural regions,Seldom,0.08873239436619719,14443,0.08409481417778986,0.09336997455460452
1985,Lower Secondary Level,Rural regions,At least once per month,0.04084507042253521,14443,0.03761701061908837,0.044073130225982055
1985,Upper Secondary Level,Urban regions,Never,0.5645933014354066,14443,0.5565071330751947,0.5726794697956186
1985,Upper Secondary Level,Urban regions,At least once per week,0.23268698060941828,14443,0.2257957038579841,0.23957825736085248
1985,Upper Secondary Level,Urban regions,Seldom,0.14983631327121633,14443,0.14401545291600729,0.15565717362642537
1985,Upper Secondary Level,Urban regions,At least once per month,0.0528834046839587,14443,0.04923343890421914,0.05653337046369825
1985,Upper Secondary Level,Rural regions,Never,0.5638766519823789,14443,0.5557889695393204,0.5719643344254374
1985,Upper Secondary Level,Rural regions,At least once per week,0.24140969162995596,14443,0.23443044795997944,0.24838893529993247
1985,Upper Secondary Level,Rural regions,Seldom,0.13920704845814977,14443,0.133561484530094,0.14485261238620553
1985,Upper Secondary Level,Rural regions,At least once per month,0.055506607929515416,14443,0.05177239419801331,0.05924082166101752
1985,Post-secondary Non-tertiary Level,Urban regions,Never,0.47085201793721976,14443,0.46271138531651856,0.47899265055792095
1985,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.32286995515695066,14443,0.31524429890111294,0.3304956114127884
1985,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.17040358744394618,14443,0.16427161541434643,0.17653555947354593
1985,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.03587443946188341,14443,0.03284133948220951,0.0389075394415573
1985,Post-secondary Non-tertiary Level,Rural regions,Never,0.37777777777777777,14443,0.3698706578045055,0.38568489775105
1985,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.26666666666666666,14443,0.2594545549577645,0.27387877837556884
1985,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.2222222222222222,14443,0.2154419227823809,0.22900252166206353
1985,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.13333333333333333,14443,0.1277893389621819,0.13887732770448477
1985,First Stage of Tertiary Education,Urban regions,Never,0.48,14443,0.4718520255922901,0.48814797440770985
1985,First Stage of Tertiary Education,Urban regions,At least once per week,0.29894736842105263,14443,0.29148116110275063,0.3064135757393546
1985,First Stage of Tertiary Education,Urban regions,Seldom,0.16210526315789472,14443,0.1560946240225483,0.16811590229324114
1985,First Stage of Tertiary Education,Urban regions,At least once per month,0.05894736842105263,14443,0.05510617184259216,0.0627885649995131
1985,First Stage of Tertiary Education,Rural regions,Never,0.44525547445255476,14443,0.43714999867599835,0.45336095022911116
1985,First Stage of Tertiary Education,Rural regions,At least once per week,0.24087591240875914,14443,0.23390193657435032,0.24784988824316795
1985,First Stage of Tertiary Education,Rural regions,Seldom,0.2116788321167883,14443,0.2050166319764449,0.21834103225713172
1985,First Stage of Tertiary Education,Rural regions,At least once per month,0.10218978102189781,14443,0.09724982170687936,0.10712974033691626
1985,Second Stage of Tertiary Education,Urban regions,At least once per week,0.4019138755980861,14443,0.3939178213998644,0.4099099297963078
1985,Second Stage of Tertiary Education,Urban regions,Never,0.3333333333333333,14443,0.32564519641946016,0.34102147024720647
1985,Second Stage of Tertiary Education,Urban regions,Seldom,0.189792663476874,14443,0.18339730104049698,0.19618802591325105
1985,Second Stage of Tertiary Education,Urban regions,At least once per month,0.07496012759170653,14443,0.07066552728629422,0.07925472789711885
1985,Second Stage of Tertiary Education,Rural regions,Never,0.38333333333333336,14443,0.37540392294583474,0.391262743720832
1985,Second Stage of Tertiary Education,Rural regions,At least once per week,0.36666666666666664,14443,0.3588074501395089,0.3745258831938244
1985,Second Stage of Tertiary Education,Rural regions,Seldom,0.175,14443,0.16880311603252718,0.1811968839674728
1985,Second Stage of Tertiary Education,Rural regions,At least once per month,0.075,14443,0.07070435024715219,0.07929564975284781
1986,Pre-primary Level,Urban regions,At least once per week,0.5679012345679012,13742,0.5596187808375114,0.576183688298291
1986,Pre-primary Level,Urban regions,Seldom,0.19753086419753085,13742,0.19087410648658085,0.20418762190848086
1986,Pre-primary Level,Urban regions,Never,0.18518518518518517,13742,0.1786904166550771,0.19167995371529326
1986,Pre-primary Level,Urban regions,At least once per month,0.04938271604938271,13742,0.04576010724222744,0.053005324856537986
1986,Pre-primary Level,Rural regions,At least once per week,0.8461538461538461,13742,0.8401213217515523,0.85218637055614
1986,Pre-primary Level,Rural regions,Seldom,0.07692307692307693,13742,0.0724677623847916,0.08137839146136225
1986,Pre-primary Level,Rural regions,Never,0.07692307692307693,13742,0.0724677623847916,0.08137839146136225
1986,Primary Level,Urban regions,Never,0.8622291021671826,13742,0.8564664662446082,0.867991738089757
1986,Primary Level,Urban regions,Seldom,0.06346749226006192,13742,0.05939117294327896,0.06754381157684487
1986,Primary Level,Urban regions,At least once per week,0.05572755417956656,13742,0.05189211810131976,0.059562990257813364
1986,Primary Level,Urban regions,At least once per month,0.018575851393188854,13742,0.016318319818557036,0.020833382967820672
1986,Primary Level,Rural regions,Never,0.803921568627451,13742,0.7972833301314025,0.8105598071234995
1986,Primary Level,Rural regions,At least once per week,0.09803921568627451,13742,0.0930672875683561,0.10301114380419292
1986,Primary Level,Rural regions,Seldom,0.06862745098039216,13742,0.06440035849309356,0.07285454346769077
1986,Primary Level,Rural regions,At least once per month,0.029411764705882353,13742,0.02658682519993231,0.0322367042118324
1986,Lower Secondary Level,Urban regions,Never,0.7021276595744681,13742,0.6944813085921844,0.7097740105567518
1986,Lower Secondary Level,Urban regions,At least once per week,0.17408123791102514,13742,0.16774143512474687,0.18042104069730341
1986,Lower Secondary Level,Urban regions,Seldom,0.08172147001934237,13742,0.07714124937920408,0.08630169065948065
1986,Lower Secondary Level,Urban regions,At least once per month,0.04206963249516441,13742,0.03871316512998462,0.0454260998603442
1986,Lower Secondary Level,Rural regions,Never,0.7004538577912254,13742,0.6927951988385933,0.7081125167438574
1986,Lower Secondary Level,Rural regions,At least once per week,0.16036308623298035,13742,0.15422788144115349,0.1664982910248072
1986,Lower Secondary Level,Rural regions,Seldom,0.10136157337367625,13742,0.09631542212394115,0.10640772462341136
1986,Lower Secondary Level,Rural regions,At least once per month,0.037821482602118005,13742,0.03463194150839379,0.04101102369584222
1986,Upper Secondary Level,Urban regions,Never,0.5566822672906916,13742,0.5483762592984435,0.5649882752829397
1986,Upper Secondary Level,Urban regions,At least once per week,0.25091003640145604,13742,0.2436613868228874,0.25815868598002467
1986,Upper Secondary Level,Urban regions,Seldom,0.13260530421216848,13742,0.12693482283629645,0.13827578558804052
1986,Upper Secondary Level,Urban regions,At least once per month,0.059802392095683825,13742,0.05583778687737878,0.06376699731398887
1986,Upper Secondary Level,Rural regions,Never,0.5439560439560439,13742,0.5356285111020583,0.5522835768100295
1986,Upper Secondary Level,Rural regions,At least once per week,0.24725274725274726,13742,0.24003957585807417,0.25446591864742035
1986,Upper Secondary Level,Rural regions,Seldom,0.14743589743589744,13742,0.14150806062401497,0.1533637342477799
1986,Upper Secondary Level,Rural regions,At least once per month,0.06135531135531135,13742,0.057342878342838584,0.06536774436778411
1986,Post-secondary Non-tertiary Level,Urban regions,Never,0.4444444444444444,13742,0.4361363086253469,0.4527525802635419
1986,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.31555555555555553,13742,0.30778524966349574,0.3233258614476153
1986,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.17333333333333334,13742,0.16700430038224012,0.17966236628442656
1986,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.06666666666666667,13742,0.06249601558575377,0.07083731774757956
1986,Post-secondary Non-tertiary Level,Rural regions,Never,0.46808510638297873,13742,0.4597422534861894,0.47642795927976805
1986,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.3191489361702128,13742,0.31135505356447835,0.3269428187759472
1986,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.1702127659574468,13742,0.16392913691470562,0.176496395000188
1986,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.0425531914893617,13742,0.03917834132402185,0.04592804165470155
1986,First Stage of Tertiary Education,Urban regions,Never,0.4798206278026906,13742,0.47146753859234714,0.488173717013034
1986,First Stage of Tertiary Education,Urban regions,At least once per week,0.29596412556053814,13742,0.2883319556511681,0.3035962954699082
1986,First Stage of Tertiary Education,Urban regions,Seldom,0.16367713004484305,13742,0.15749109912378365,0.16986316096590245
1986,First Stage of Tertiary Education,Urban regions,At least once per month,0.06053811659192825,13742,0.05655075947241407,0.06452547371144243
1986,First Stage of Tertiary Education,Rural regions,Never,0.4959349593495935,13742,0.4875753352354241,0.5042945834637629
1986,First Stage of Tertiary Education,Rural regions,At least once per week,0.2845528455284553,13742,0.2770088513244382,0.29209683973247236
1986,First Stage of Tertiary Education,Rural regions,Seldom,0.15447154471544716,13742,0.1484290057737353,0.16051408365715902
1986,First Stage of Tertiary Education,Rural regions,At least once per month,0.06504065040650407,13742,0.06091758806481563,0.06916371274819251
1986,Second Stage of Tertiary Education,Urban regions,At least once per week,0.3974151857835218,13742,0.38923313030916645,0.40559724125787716
1986,Second Stage of Tertiary Education,Urban regions,Never,0.36187399030694667,13742,0.3538394134917551,0.36990856712213827
1986,Second Stage of Tertiary Education,Urban regions,Seldom,0.1518578352180937,13742,0.1458573823513206,0.15785828808486682
1986,Second Stage of Tertiary Education,Urban regions,At least once per month,0.0888529886914378,13742,0.08409567984432072,0.09361029753855489
1986,Second Stage of Tertiary Education,Rural regions,At least once per week,0.416,13742,0.4077589188981859,0.4242410811018141
1986,Second Stage of Tertiary Education,Rural regions,Never,0.36,13742,0.35197449561022914,0.36802550438977083
1986,Second Stage of Tertiary Education,Rural regions,Seldom,0.128,13742,0.12241408495214567,0.13358591504785433
1986,Second Stage of Tertiary Education,Rural regions,At least once per month,0.096,13742,0.09107449310890878,0.10092550689109123
1988,Pre-primary Level,Urban regions,At least once per week,0.7101449275362319,12817,0.7022902777444865,0.7179995773279774
1988,Pre-primary Level,Urban regions,Seldom,0.13043478260869565,12817,0.12460421724513994,0.13626534797225134
1988,Pre-primary Level,Urban regions,Never,0.10144927536231885,12817,0.09622220130523061,0.10667634941940708
1988,Pre-primary Level,Urban regions,At least once per month,0.057971014492753624,12817,0.05392525126776069,0.06201677771774656
1988,Pre-primary Level,Rural regions,At least once per week,0.9166666666666666,12817,0.9118817103675566,0.9214516229657767
1988,Pre-primary Level,Rural regions,Never,0.08333333333333333,12817,0.07854837703422335,0.08811828963244331
1988,Primary Level,Urban regions,Never,0.8822525597269625,12817,0.8766725484054532,0.8878325710484718
1988,Primary Level,Urban regions,At least once per week,0.05460750853242321,12817,0.050673863793603044,0.058541153271243374
1988,Primary Level,Urban regions,Seldom,0.04436860068259386,12817,0.040803712184097646,0.04793348918109007
1988,Primary Level,Urban regions,At least once per month,0.01877133105802048,12817,0.016421722431029483,0.021120939685011476
1988,Primary Level,Rural regions,Never,0.7849462365591398,12817,0.7778331784186185,0.792059294699661
1988,Primary Level,Rural regions,At least once per week,0.12903225806451613,12817,0.12322844971282917,0.13483606641620308
1988,Primary Level,Rural regions,Seldom,0.06451612903225806,12817,0.06026293513409464,0.06876932293042148
1988,Primary Level,Rural regions,At least once per month,0.021505376344086023,12817,0.018993977878118826,0.02401677481005322
1988,Lower Secondary Level,Urban regions,Never,0.6844489179667841,12817,0.6764031364210722,0.692494699512496
1988,Lower Secondary Level,Urban regions,At least once per week,0.1831907398087569,12817,0.17649382207784553,0.1898876575396683
1988,Lower Secondary Level,Urban regions,Seldom,0.09159536990437846,12817,0.08660147602638943,0.09658926378236748
1988,Lower Secondary Level,Urban regions,At least once per month,0.04076497232008052,12817,0.03734148306070558,0.04418846157945546
1988,Lower Secondary Level,Rural regions,Never,0.660472972972973,12817,0.6522746017393238,0.6686713442066222
1988,Lower Secondary Level,Rural regions,At least once per week,0.17398648648648649,12817,0.16742330801091204,0.18054966496206093
1988,Lower Secondary Level,Rural regions,Seldom,0.11655405405405406,12817,0.11099863834832265,0.12210946975978547
1988,Lower Secondary Level,Rural regions,At least once per month,0.048986486486486486,12817,0.045249733684464985,0.052723239288507986
1988,Upper Secondary Level,Urban regions,Never,0.5489115458804078,12817,0.5402967514669649,0.5575263402938507
1988,Upper Secondary Level,Urban regions,At least once per week,0.24910443648387987,12817,0.24161682365801213,0.2565920493097476
1988,Upper Secondary Level,Urban regions,Seldom,0.1463213006337834,12817,0.14020253416233544,0.15244006710523136
1988,Upper Secondary Level,Urban regions,At least once per month,0.05566271700192891,12817,0.05169346522446262,0.059631968779395195
1988,Upper Secondary Level,Rural regions,Never,0.5110470701248799,12817,0.502392871531578,0.5197012687181819
1988,Upper Secondary Level,Rural regions,At least once per week,0.2507204610951009,12817,0.24321668779844274,0.258224234391759
1988,Upper Secondary Level,Rural regions,Seldom,0.17098943323727187,12817,0.1644712352368673,0.17750763123767643
1988,Upper Secondary Level,Rural regions,At least once per month,0.06724303554274735,12817,0.06290722013197413,0.07157885095352058
1988,Post-secondary Non-tertiary Level,Urban regions,Never,0.46956521739130436,12817,0.46092495689527213,0.4782054778873366
1988,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.30434782608695654,12817,0.29638175725788124,0.31231389491603184
1988,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.16521739130434782,12817,0.15878788752646777,0.17164689508222786
1988,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.06086956521739131,12817,0.05673027443282657,0.06500885600195604
1988,Post-secondary Non-tertiary Level,Rural regions,Never,0.40540540540540543,12817,0.3969054210755709,0.41390538973523994
1988,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.2702702702702703,12817,0.2625817451577353,0.27795879538280527
1988,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.24324324324324326,12817,0.2358154223080244,0.25067106417846213
1988,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.08108108108108109,12817,0.07635543447534582,0.08580672768681635
1988,First Stage of Tertiary Education,Urban regions,Never,0.44075829383886256,12817,0.43216295697824,0.44935363069948514
1988,First Stage of Tertiary Education,Urban regions,At least once per week,0.2914691943127962,12817,0.2836016612239982,0.2993367274015942
1988,First Stage of Tertiary Education,Urban regions,Seldom,0.1895734597156398,12817,0.18278754378802767,0.19635937564325193
1988,First Stage of Tertiary Education,Urban regions,At least once per month,0.07819905213270142,12817,0.0735508800404926,0.08284722422491025
1988,First Stage of Tertiary Education,Rural regions,Never,0.4473684210526316,12817,0.4387602004000473,0.45597664170521585
1988,First Stage of Tertiary Education,Rural regions,At least once per week,0.3157894736842105,12817,0.30774205532289,0.323836892045531
1988,First Stage of Tertiary Education,Rural regions,Seldom,0.20175438596491227,12817,0.19480666061524876,0.20870211131457578
1988,First Stage of Tertiary Education,Rural regions,At least once per month,0.03508771929824561,12817,0.03190216973833878,0.038273268858152444
1988,Second Stage of Tertiary Education,Urban regions,At least once per week,0.403747870528109,12817,0.39525346534233075,0.4122422757138873
1988,Second Stage of Tertiary Education,Urban regions,Never,0.34582623509369675,12817,0.3375917128109928,0.3540607573764007
1988,Second Stage of Tertiary Education,Urban regions,Seldom,0.18057921635434412,12817,0.17391958408882424,0.187238848619864
1988,Second Stage of Tertiary Education,Urban regions,At least once per month,0.06984667802385008,12817,0.0654338903878836,0.07425946565981657
1988,Second Stage of Tertiary Education,Rural regions,At least once per week,0.4107142857142857,12817,0.40219710739059844,0.41923146403797296
1988,Second Stage of Tertiary Education,Rural regions,Never,0.3392857142857143,12817,0.33108875996862425,0.34748266860280436
1988,Second Stage of Tertiary Education,Rural regions,Seldom,0.21428571428571427,12817,0.2071818964953812,0.22138953207604734
1988,Second Stage of Tertiary Education,Rural regions,At least once per month,0.03571428571428571,12817,0.03250146323388758,0.03892710819468385
1990,Pre-primary Level,Urban regions,At least once per week,0.7027027027027027,18165,0.6960557947789467,0.7093496106264587
1990,Pre-primary Level,Urban regions,Never,0.13513513513513514,18165,0.13016352989019192,0.14010674038007837
1990,Pre-primary Level,Urban regions,At least once per month,0.0945945945945946,18165,0.09033867835663179,0.09885051083255741
1990,Pre-primary Level,Urban regions,Seldom,0.06756756756756757,18165,0.06391737145650815,0.07121776367862699
1990,Pre-primary Level,Rural regions,At least once per week,0.6,18165,0.5928756706024945,0.6071243293975055
1990,Pre-primary Level,Rural regions,Never,0.13333333333333333,18165,0.12838984190807187,0.1382768247585948
1990,Pre-primary Level,Rural regions,Seldom,0.13333333333333333,18165,0.12838984190807187,0.1382768247585948
1990,Pre-primary Level,Rural regions,At least once per month,0.13333333333333333,18165,0.12838984190807187,0.1382768247585948
1990,Primary Level,Urban regions,Never,0.8156424581005587,18165,0.8100032420053226,0.8212816741957948
1990,Primary Level,Urban regions,Seldom,0.0893854748603352,18165,0.08523651595917678,0.09353443376149362
1990,Primary Level,Urban regions,At least once per week,0.06517690875232775,18165,0.061587276444709134,0.06876654105994637
1990,Primary Level,Urban regions,At least once per month,0.0297951582867784,18165,0.027322620499593844,0.03226769607396295
1990,Primary Level,Rural regions,Never,0.6941176470588235,18165,0.6874167626810402,0.7008185314366068
1990,Primary Level,Rural regions,Seldom,0.16470588235294117,18165,0.15931186130541855,0.1700999034004638
1990,Primary Level,Rural regions,At least once per week,0.09411764705882353,18165,0.08987135559534568,0.09836393852230138
1990,Primary Level,Rural regions,At least once per month,0.047058823529411764,18165,0.043979240273517906,0.05013840678530562
1990,Lower Secondary Level,Urban regions,Never,0.6151911468812877,18165,0.6081155034946366,0.6222667902679389
1990,Lower Secondary Level,Urban regions,At least once per week,0.18008048289738432,18165,0.1744924712107047,0.18566849458406393
1990,Lower Secondary Level,Urban regions,Seldom,0.14688128772635814,18165,0.1417334323200306,0.15202914313268567
1990,Lower Secondary Level,Urban regions,At least once per month,0.057847082494969816,18165,0.05445208233515561,0.06124208265478402
1990,Lower Secondary Level,Rural regions,Never,0.6415770609318996,18165,0.6346034023305767,0.6485507195332225
1990,Lower Secondary Level,Rural regions,At least once per week,0.16845878136200718,18165,0.16301592230497092,0.17390164041904344
1990,Lower Secondary Level,Rural regions,Seldom,0.13859020310633213,18165,0.13356551002567746,0.1436148961869868
1990,Lower Secondary Level,Rural regions,At least once per month,0.05137395459976105,18165,0.0481635675764695,0.054584341623052604
1990,Upper Secondary Level,Urban regions,Never,0.4595674659144335,18165,0.45232004055667213,0.46681489127219483
1990,Upper Secondary Level,Urban regions,At least once per week,0.26704278326281145,18165,0.26060897512331505,0.27347659140230784
1990,Upper Secondary Level,Urban regions,Seldom,0.190644099670898,18165,0.1849316837203294,0.19635651562146658
1990,Upper Secondary Level,Urban regions,At least once per month,0.08274565115185707,18165,0.07873923692893667,0.08675206537477748
1990,Upper Secondary Level,Rural regions,Never,0.6062665156662892,18165,0.5991613969845893,0.6133716343479891
1990,Upper Secondary Level,Rural regions,Seldom,0.17251793129482823,18165,0.1670233476777863,0.17801251491187017
1990,Upper Secondary Level,Rural regions,At least once per week,0.16572291430728578,18165,0.1603155602236047,0.17113026839096687
1990,Upper Secondary Level,Rural regions,At least once per month,0.05549263873159683,18165,0.052163294259033904,0.05882198320415975
1990,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.36013986013986016,18165,0.35315887852343153,0.3671208417562888
1990,Post-secondary Non-tertiary Level,Urban regions,Never,0.3321678321678322,18165,0.32531845907425183,0.33901720526141255
1990,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.21328671328671328,18165,0.2073297007554395,0.21924372581798707
1990,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.0944055944055944,18165,0.09015348822141418,0.09865770058977462
1990,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.3614457831325301,18165,0.35445929637774026,0.36843226988732
1990,Post-secondary Non-tertiary Level,Rural regions,Never,0.3614457831325301,18165,0.35445929637774026,0.36843226988732
1990,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.24096385542168675,18165,0.2347444975082406,0.24718321333513288
1990,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.03614457831325301,18165,0.03343022798826353,0.03885892863824249
1990,First Stage of Tertiary Education,Urban regions,Never,0.36363636363636365,18165,0.35664076795829125,0.37063195931443604
1990,First Stage of Tertiary Education,Urban regions,At least once per week,0.3044397463002114,18165,0.2977477387151524,0.3111317538852704
1990,First Stage of Tertiary Education,Urban regions,Seldom,0.226215644820296,18165,0.22013135825143088,0.2322999313891611
1990,First Stage of Tertiary Education,Urban regions,At least once per month,0.10570824524312897,18165,0.1012369595979534,0.11017953088830454
1990,First Stage of Tertiary Education,Rural regions,Never,0.5729537366548043,18165,0.5657603134525495,0.5801471598570591
1990,First Stage of Tertiary Education,Rural regions,At least once per week,0.18505338078291814,18165,0.17940594289225126,0.19070081867358502
1990,First Stage of Tertiary Education,Rural regions,Seldom,0.1708185053380783,18165,0.16534544004130602,0.17629157063485057
1990,First Stage of Tertiary Education,Rural regions,At least once per month,0.0711743772241993,18165,0.06743527531634114,0.07491347913205745
1990,Second Stage of Tertiary Education,Urban regions,At least once per week,0.36148300720906285,18165,0.35449636435589643,0.36846965006222926
1990,Second Stage of Tertiary Education,Urban regions,Never,0.3429454170957775,18165,0.33604219896756227,0.3498486352239928
1990,Second Stage of Tertiary Education,Urban regions,Seldom,0.21936148300720906,18165,0.21334360270961344,0.22537936330480468
1990,Second Stage of Tertiary Education,Urban regions,At least once per month,0.07621009268795056,18165,0.0723514797004586,0.08006870567544253
1990,Second Stage of Tertiary Education,Rural regions,Never,0.5385756676557863,18165,0.531326102111053,0.5458252332005197
1990,Second Stage of Tertiary Education,Rural regions,Seldom,0.20178041543026706,18165,0.19594409583472727,0.20761673502580685
1990,Second Stage of Tertiary Education,Rural regions,At least once per week,0.19287833827893175,18165,0.18714048287424395,0.19861619368361955
1990,Second Stage of Tertiary Education,Rural regions,At least once per month,0.06676557863501484,18165,0.06313554997988782,0.07039560729014185
1992,Pre-primary Level,Urban regions,At least once per week,0.7014925373134329,17350,0.6946833472628935,0.7083017273639722
1992,Pre-primary Level,Urban regions,Seldom,0.11940298507462686,17350,0.11457792718321584,0.12422804296603789
1992,Pre-primary Level,Urban regions,Never,0.1044776119402985,17350,0.09992609488660807,0.10902912899398894
1992,Pre-primary Level,Urban regions,At least once per month,0.07462686567164178,17350,0.07071654498027752,0.07853718636300605
1992,Pre-primary Level,Rural regions,At least once per week,0.6785714285714286,17350,0.6716220438413391,0.6855208133015182
1992,Pre-primary Level,Rural regions,Never,0.14285714285714285,17350,0.1376501867472034,0.1480640989670823
1992,Pre-primary Level,Rural regions,Seldom,0.10714285714285714,17350,0.1025405146745085,0.11174519961120577
1992,Pre-primary Level,Rural regions,At least once per month,0.07142857142857142,17350,0.06759635549486727,0.07526078736227558
1992,Primary Level,Urban regions,Never,0.8577154308617234,17350,0.852517184658456,0.8629136770649908
1992,Primary Level,Urban regions,Seldom,0.05811623246492986,17350,0.05463483415551693,0.06159763077434279
1992,Primary Level,Urban regions,At least once per week,0.05410821643286573,17350,0.05074187108437997,0.05747456178135149
1992,Primary Level,Urban regions,At least once per month,0.03006012024048096,17350,0.02751929908664672,0.0326009413943152
1992,Primary Level,Rural regions,Never,0.7575757575757576,17350,0.7511988901266289,0.7639526250248863
1992,Primary Level,Rural regions,Seldom,0.12121212121212122,17350,0.11635564365024788,0.12606859877399457
1992,Primary Level,Rural regions,At least once per week,0.10101010101010101,17350,0.09652609546986606,0.10549410655033596
1992,Primary Level,Rural regions,At least once per month,0.020202020202020204,17350,0.018108524844441174,0.022295515559599233
1992,Lower Secondary Level,Urban regions,Never,0.6606260296540363,17350,0.6535803411747195,0.667671718133353
1992,Lower Secondary Level,Urban regions,At least once per week,0.1630971993410214,17350,0.15759967584527565,0.16859472283676716
1992,Lower Secondary Level,Urban regions,Seldom,0.1241076331685887,17350,0.11920159469941859,0.12901367163775881
1992,Lower Secondary Level,Urban regions,At least once per month,0.05216913783635365,17350,0.04886027637303773,0.055477999299669574
1992,Lower Secondary Level,Rural regions,Never,0.6696542893725992,17350,0.6626556116517488,0.6766529670934496
1992,Lower Secondary Level,Rural regions,At least once per week,0.14596670934699105,17350,0.140712944376329,0.1512204743176531
1992,Lower Secondary Level,Rural regions,Seldom,0.13444302176696543,17350,0.12936700210785612,0.13951904142607474
1992,Lower Secondary Level,Rural regions,At least once per month,0.0499359795134443,17350,0.04669490098245852,0.05317705804443008
1992,Upper Secondary Level,Urban regions,Never,0.5276344878408253,17350,0.5202058016985011,0.5350631739831496
1992,Upper Secondary Level,Urban regions,At least once per week,0.2422009334315893,17350,0.23582606433793357,0.24857580252524503
1992,Upper Secondary Level,Urban regions,Seldom,0.16703512650454433,17350,0.16148473547426861,0.17258551753482004
1992,Upper Secondary Level,Urban regions,At least once per month,0.06312945222304102,17350,0.05951067260626391,0.06674823183981812
1992,Upper Secondary Level,Rural regions,Never,0.6171779141104294,17350,0.6099450548821634,0.6244107733386954
1992,Upper Secondary Level,Rural regions,Seldom,0.17505112474437629,17350,0.16939651936575437,0.1807057301229982
1992,Upper Secondary Level,Rural regions,At least once per week,0.15950920245398773,17350,0.15406084384497631,0.16495756106299914
1992,Upper Secondary Level,Rural regions,At least once per month,0.048261758691206545,17350,0.04507266951440876,0.05145084786800433
1992,Post-secondary Non-tertiary Level,Urban regions,Never,0.38095238095238093,17350,0.37372628528919866,0.3881784766155632
1992,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.3299319727891156,17350,0.3229355188133025,0.33692842676492873
