"pli0092_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Monat","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1984","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Seltener","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Seltener","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Seltener","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Seltener","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1984","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1984","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie","1984","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1984","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie","1984","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1984","66 und älter","kein Migrationshintergrund","","","",""
"Nie","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","kein Migrationshintergrund","1311","0.419237851261232","0.401856761199106","0.436618941323357"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","direkter Migrationshintergrund","813","0.572747743150039","0.546723552374272","0.598771933925806"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","indirekter Migrationshintergrund","38","0.430475563931519","0.333910988069114","0.527040139793923"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","kein Migrationshintergrund","2805","0.670404861148741","0.656279214947649","0.684530507349832"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","direkter Migrationshintergrund","1627","0.795800184204643","0.777940146604842","0.813660221804443"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1984","66 und älter","kein Migrationshintergrund","1059","0.889495144488565","0.87171944867613","0.907270840300999"
"Nie, sehr selten (1984)","1984","66 und älter","direkter Migrationshintergrund","33","0.951830359751899","0.880892097295746","1.02276862220805"
"Nie, sehr selten (1984)","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1984","16-34 Jahre alt","kein Migrationshintergrund","868","0.278018648112309","0.262237173944788","0.29380012227983"
"Gelegentlich (1984)","1984","16-34 Jahre alt","direkter Migrationshintergrund","334","0.244339460650091","0.221733990946858","0.266944930353324"
"Gelegentlich (1984)","1984","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1984","35-65 Jahre alt","kein Migrationshintergrund","711","0.161303425024165","0.150250592805808","0.172356257242522"
"Gelegentlich (1984)","1984","35-65 Jahre alt","direkter Migrationshintergrund","215","0.114878719869135","0.10075094183303","0.12900649790524"
"Gelegentlich (1984)","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1984","66 und älter","kein Migrationshintergrund","64","0.0513903799657032","0.03887198023617","0.0639087796952363"
"Gelegentlich (1984)","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","kein Migrationshintergrund","917","0.30274350062646","0.286559670366977","0.318927330885942"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","direkter Migrationshintergrund","241","0.18291279619987","0.162574732324165","0.203250860075576"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","indirekter Migrationshintergrund","40","0.373155875572348","0.278834022163718","0.467477728980977"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","kein Migrationshintergrund","738","0.168291713827094","0.157049127552955","0.179534300101234"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","direkter Migrationshintergrund","115","0.0893210959262226","0.0766850167693399","0.101957175083105"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","kein Migrationshintergrund","72","0.0591144755457321","0.0457429963695263","0.0724859547219379"
"Haeufig,regelmaessig (1984)","1984","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1985","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1985","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1985","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1985","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1985","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1985","16-34 Jahre alt","kein Migrationshintergrund","1091","0.384902972371991","0.367166326631414","0.402639618112567"
"Min 1x pro Woche","1985","16-34 Jahre alt","direkter Migrationshintergrund","238","0.262602310260503","0.237080281329731","0.288124339191276"
"Min 1x pro Woche","1985","16-34 Jahre alt","indirekter Migrationshintergrund","46","0.464077428159672","0.374474777436288","0.553680078883057"
"Min 1x pro Woche","1985","35-65 Jahre alt","kein Migrationshintergrund","862","0.214772524661294","0.201969082973338","0.22757596634925"
"Min 1x pro Woche","1985","35-65 Jahre alt","direkter Migrationshintergrund","149","0.128448135156258","0.112731512528959","0.144164757783557"
"Min 1x pro Woche","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1985","66 und älter","kein Migrationshintergrund","80","0.074015656282759","0.0581731471564015","0.0898581654091165"
"Min 1x pro Woche","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1985","16-34 Jahre alt","kein Migrationshintergrund","216","0.0736550040243848","0.0641333684856178","0.0831766395631518"
"Min 1x pro Monat","1985","16-34 Jahre alt","direkter Migrationshintergrund","76","0.0634446227701813","0.0493069091658789","0.0775823363744836"
"Min 1x pro Monat","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1985","35-65 Jahre alt","kein Migrationshintergrund","187","0.0454355586366463","0.0389426366423531","0.0519284806309396"
"Min 1x pro Monat","1985","35-65 Jahre alt","direkter Migrationshintergrund","35","0.0253975500259904","0.0180073130103921","0.0327877870415886"
"Min 1x pro Monat","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1985","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1985","16-34 Jahre alt","kein Migrationshintergrund","603","0.210022999525585","0.195175111036925","0.224870888014245"
"Seltener","1985","16-34 Jahre alt","direkter Migrationshintergrund","182","0.150059383284581","0.129346483232973","0.17077228333619"
"Seltener","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1985","35-65 Jahre alt","kein Migrationshintergrund","475","0.11414738335606","0.104233282345091","0.124061484367028"
"Seltener","1985","35-65 Jahre alt","direkter Migrationshintergrund","117","0.0794383405848778","0.0667358106026621","0.0921408705670935"
"Seltener","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1985","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1985","16-34 Jahre alt","kein Migrationshintergrund","981","0.331419024078039","0.31426011118065","0.348577936975429"
"Nie","1985","16-34 Jahre alt","direkter Migrationshintergrund","646","0.523893683684734","0.494927679316607","0.552859688052861"
"Nie","1985","16-34 Jahre alt","indirekter Migrationshintergrund","37","0.285947145342739","0.204760859627403","0.367133431058076"
"Nie","1985","35-65 Jahre alt","kein Migrationshintergrund","2428","0.625644533346","0.610556051666227","0.640733015025773"
"Nie","1985","35-65 Jahre alt","direkter Migrationshintergrund","1440","0.766715974232874","0.74685006430884","0.786581884156907"
"Nie","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1985","66 und älter","kein Migrationshintergrund","925","0.885919204986442","0.866681038682237","0.905157371290646"
"Nie","1985","66 und älter","direkter Migrationshintergrund","31","0.847308024808866","0.729811341650938","0.964804707966794"
"Nie","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1985","66 und älter","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1986","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1986","16-34 Jahre alt","kein Migrationshintergrund","1125","0.395548410106197","0.377599831305224","0.41349698890717"
"Min 1x pro Woche","1986","16-34 Jahre alt","direkter Migrationshintergrund","291","0.268040432207058","0.241864904302576","0.29421596011154"
"Min 1x pro Woche","1986","16-34 Jahre alt","indirekter Migrationshintergrund","56","0.446333117185401","0.360879540592852","0.531786693777949"
"Min 1x pro Woche","1986","35-65 Jahre alt","kein Migrationshintergrund","862","0.225469579817663","0.212040698406631","0.238898461228695"
"Min 1x pro Woche","1986","35-65 Jahre alt","direkter Migrationshintergrund","129","0.123250318744432","0.1075359815395","0.138964655949363"
"Min 1x pro Woche","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1986","66 und älter","kein Migrationshintergrund","73","0.0716505921360668","0.0554536050145501","0.0878475792575835"
"Min 1x pro Woche","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","kein Migrationshintergrund","219","0.0796245466449341","0.0696875422389623","0.0895615510509059"
"Min 1x pro Monat","1986","16-34 Jahre alt","direkter Migrationshintergrund","75","0.0808574972035805","0.0647472086124681","0.0969677857946929"
"Min 1x pro Monat","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1986","35-65 Jahre alt","kein Migrationshintergrund","194","0.0486551955257868","0.0417415006699922","0.0555688903815815"
"Min 1x pro Monat","1986","35-65 Jahre alt","direkter Migrationshintergrund","49","0.0390622932097935","0.0298005929907047","0.0483239934288823"
"Min 1x pro Monat","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1986","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1986","16-34 Jahre alt","kein Migrationshintergrund","559","0.199851857158873","0.185173117182071","0.214530597135675"
"Seltener","1986","16-34 Jahre alt","direkter Migrationshintergrund","145","0.151931066419834","0.130718626817658","0.173143506022009"
"Seltener","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1986","35-65 Jahre alt","kein Migrationshintergrund","410","0.106636415609016","0.0967179723493025","0.11655485886873"
"Seltener","1986","35-65 Jahre alt","direkter Migrationshintergrund","124","0.0804454167624046","0.0674436118906845","0.0934472216341247"
"Seltener","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1986","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1986","16-34 Jahre alt","kein Migrationshintergrund","948","0.324975186089996","0.307782867445767","0.342167504734225"
"Nie","1986","16-34 Jahre alt","direkter Migrationshintergrund","589","0.499171004169528","0.469623475966616","0.52871853237244"
"Nie","1986","16-34 Jahre alt","indirekter Migrationshintergrund","42","0.31520961442441","0.235344895075669","0.395074333773151"
"Nie","1986","35-65 Jahre alt","kein Migrationshintergrund","2254","0.619238809047534","0.603634949133753","0.634842668961315"
"Nie","1986","35-65 Jahre alt","direkter Migrationshintergrund","1379","0.75724197128337","0.736746006126704","0.777737936440036"
"Nie","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1986","66 und älter","kein Migrationshintergrund","869","0.896858370033951","0.877757746690367","0.915958993377536"
"Nie","1986","66 und älter","direkter Migrationshintergrund","41","0.873218941327952","0.780056939525469","0.966380943130436"
"Nie","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","66 und älter","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","66 und älter","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","66 und älter","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1987","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Seltener","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Seltener","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Seltener","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Seltener","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Seltener","1987","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie","1987","66 und älter","kein Migrationshintergrund","","","",""
"Nie","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","66 und älter","kein Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Nie, sehr selten (1984)","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","66 und älter","kein Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Gelegentlich (1984)","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","66 und älter","kein Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Haeufig,regelmaessig (1984)","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Taeglich","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Taeglich","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Taeglich","1988","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1988","16-34 Jahre alt","kein Migrationshintergrund","1025","0.391343211501852","0.372662350682817","0.410024072320887"
"Min 1x pro Woche","1988","16-34 Jahre alt","direkter Migrationshintergrund","246","0.265982346108897","0.238839595218274","0.29312509699952"
"Min 1x pro Woche","1988","16-34 Jahre alt","indirekter Migrationshintergrund","80","0.360040228569231","0.292319552018859","0.427760905119603"
"Min 1x pro Woche","1988","35-65 Jahre alt","kein Migrationshintergrund","831","0.234450273260993","0.220301180488654","0.248599366033332"
