"pli0092_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Seltener","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"Seltener","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Seltener","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Seltener","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"Seltener","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"Seltener","1984","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1984","66 und älter","Hauptschulabschluss","","","",""
"Seltener","1984","66 und älter","Realschulabschluss","","","",""
"Seltener","1984","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1984","66 und älter","AkademikerInnen","","","",""
"Nie","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie","1984","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1984","66 und älter","Hauptschulabschluss","","","",""
"Nie","1984","66 und älter","Realschulabschluss","","","",""
"Nie","1984","66 und älter","(Fach-)Abitur","","","",""
"Nie","1984","66 und älter","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","285","0.41050377097678","0.368504488146458","0.452503053807102"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","1221","0.532295511770313","0.511497783933323","0.553093239607303"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","Realschulabschluss","365","0.356699827422047","0.327084035936379","0.386315618907714"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","204","0.345873796305994","0.306722498268467","0.385025094343521"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","AkademikerInnen","76","0.297751556057728","0.240725671959516","0.35477744015594"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","681","0.894812108191513","0.872942752164118","0.916681464218907"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","3000","0.742013196586025","0.728461127188466","0.755565265983583"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","Realschulabschluss","370","0.543278845344605","0.506165337445557","0.580392353243654"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","144","0.526769410526382","0.464504080702163","0.589034740350601"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","AkademikerInnen","210","0.447368596216641","0.402700736626928","0.492036455806354"
"Nie, sehr selten (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1984","66 und älter","Hauptschulabschluss","864","0.921302464620053","0.904079933541576","0.93852499569853"
"Nie, sehr selten (1984)","1984","66 und älter","Realschulabschluss","134","0.784485730560892","0.723036788951848","0.845934672169937"
"Nie, sehr selten (1984)","1984","66 und älter","(Fach-)Abitur","38","0.865930924088751","0.766379433568098","0.965482414609404"
"Nie, sehr selten (1984)","1984","66 und älter","AkademikerInnen","43","0.725420582521691","0.613422109891257","0.837419055152125"
"Gelegentlich (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","105","0.214022914002516","0.179006000584998","0.249039827420034"
"Gelegentlich (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","546","0.252974700800133","0.234854628747825","0.271094772852441"
"Gelegentlich (1984)","1984","16-34 Jahre alt","Realschulabschluss","297","0.291678584073959","0.263576888932255","0.319780279215662"
"Gelegentlich (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","178","0.307552505237638","0.269567724813094","0.345537285662181"
"Gelegentlich (1984)","1984","16-34 Jahre alt","AkademikerInnen","86","0.346265611533087","0.286931429285956","0.405599793780218"
"Gelegentlich (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","59","0.0888510677049632","0.0685689544226235","0.109133180987303"
"Gelegentlich (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","528","0.130870316641236","0.120423982229214","0.141316651053258"
"Gelegentlich (1984)","1984","35-65 Jahre alt","Realschulabschluss","150","0.2119522909565","0.181502076421288","0.242402505491711"
"Gelegentlich (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","56","0.243622887615769","0.190089115354813","0.297156659876725"
"Gelegentlich (1984)","1984","35-65 Jahre alt","AkademikerInnen","125","0.25587791251157","0.216678179231698","0.295077645791442"
"Gelegentlich (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1984","66 und älter","Hauptschulabschluss","35","0.0365996977640558","0.0245892988166933","0.0486100967114183"
"Gelegentlich (1984)","1984","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1984","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1984","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","137","0.375473315020704","0.334129759608791","0.416816870432616"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","444","0.214729787429554","0.197613505602587","0.231846069256521"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","Realschulabschluss","343","0.351621588503995","0.322101537808308","0.381141639199682"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","185","0.346573698456368","0.307403779963564","0.385743616949173"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","AkademikerInnen","85","0.355982832409185","0.29627066108869","0.415695003729679"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","476","0.127116486772739","0.116798852185674","0.137434121359804"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","Realschulabschluss","172","0.244768863698895","0.212734723429103","0.276803003968687"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","47","0.229607701857849","0.177157301632935","0.282058102082762"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","AkademikerInnen","141","0.296753491271789","0.255714533242718","0.337792449300859"
"Haeufig,regelmaessig (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","Hauptschulabschluss","40","0.0420978376158911","0.0292536758694227","0.0549419993623595"
"Haeufig,regelmaessig (1984)","1984","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","AkademikerInnen","","","",""
"Taeglich","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1985","66 und älter","(noch) kein Abschluss","","","",""
"Taeglich","1985","66 und älter","Hauptschulabschluss","","","",""
"Taeglich","1985","66 und älter","Realschulabschluss","","","",""
"Taeglich","1985","66 und älter","(Fach-)Abitur","","","",""
"Taeglich","1985","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","1985","16-34 Jahre alt","(noch) kein Abschluss","139","0.471884044679533","0.424971849727925","0.518796239631141"
"Min 1x pro Woche","1985","16-34 Jahre alt","Hauptschulabschluss","462","0.262050164636128","0.242333956869895","0.281766372402361"
"Min 1x pro Woche","1985","16-34 Jahre alt","Realschulabschluss","429","0.454384244267926","0.42305013833912","0.485718350196731"
"Min 1x pro Woche","1985","16-34 Jahre alt","(Fach-)Abitur","222","0.475008747314059","0.432004628959626","0.518012865668492"
"Min 1x pro Woche","1985","16-34 Jahre alt","AkademikerInnen","102","0.438403494711983","0.375231713869225","0.501575275554741"
"Min 1x pro Woche","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1985","35-65 Jahre alt","Hauptschulabschluss","530","0.156127293372739","0.144366279234331","0.167888307511147"
"Min 1x pro Woche","1985","35-65 Jahre alt","Realschulabschluss","215","0.316462541385507","0.281192808125284","0.35173227464573"
"Min 1x pro Woche","1985","35-65 Jahre alt","(Fach-)Abitur","55","0.300623141318945","0.240306321268773","0.360939961369117"
"Min 1x pro Woche","1985","35-65 Jahre alt","AkademikerInnen","183","0.403887201845422","0.358998606353886","0.448775797336958"
"Min 1x pro Woche","1985","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1985","66 und älter","Hauptschulabschluss","39","0.04716744150972","0.0325950016274266","0.0617398813920133"
"Min 1x pro Woche","1985","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1985","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1985","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1985","16-34 Jahre alt","Hauptschulabschluss","128","0.0641984158307053","0.053209071250668","0.0751877604107425"
"Min 1x pro Monat","1985","16-34 Jahre alt","Realschulabschluss","76","0.0768454215790283","0.0600840931237087","0.0936067500343479"
"Min 1x pro Monat","1985","16-34 Jahre alt","(Fach-)Abitur","47","0.0814443525775677","0.0578902569117613","0.104998448243374"
"Min 1x pro Monat","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1985","35-65 Jahre alt","Hauptschulabschluss","129","0.0369957046164768","0.030879857082815","0.0431115521501386"
"Min 1x pro Monat","1985","35-65 Jahre alt","Realschulabschluss","44","0.0674040198017138","0.0483910688376134","0.0864169707658142"
"Min 1x pro Monat","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1985","35-65 Jahre alt","AkademikerInnen","31","0.0577031756745979","0.0363709843800539","0.0790353669691418"
"Min 1x pro Monat","1985","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1985","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1985","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1985","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1985","66 und älter","AkademikerInnen","","","",""
"Seltener","1985","16-34 Jahre alt","(noch) kein Abschluss","52","0.125618995342116","0.094474487128002","0.15676350355623"
"Seltener","1985","16-34 Jahre alt","Hauptschulabschluss","368","0.204231429557669","0.18615667422177","0.222306184893568"
"Seltener","1985","16-34 Jahre alt","Realschulabschluss","210","0.216428644474995","0.190513187618996","0.242344101330994"
"Seltener","1985","16-34 Jahre alt","(Fach-)Abitur","112","0.221723381993267","0.185950333617722","0.257496430368811"
"Seltener","1985","16-34 Jahre alt","AkademikerInnen","59","0.237819862160733","0.183616429235997","0.292023295085469"
"Seltener","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1985","35-65 Jahre alt","Hauptschulabschluss","335","0.0908882060875558","0.0815743548285726","0.100202057346539"
"Seltener","1985","35-65 Jahre alt","Realschulabschluss","112","0.163730512806225","0.135669858317256","0.191791167295195"
"Seltener","1985","35-65 Jahre alt","(Fach-)Abitur","37","0.193374967178483","0.141422332342104","0.245327602014862"
"Seltener","1985","35-65 Jahre alt","AkademikerInnen","76","0.161814625711492","0.128123100337393","0.19550615108559"
"Seltener","1985","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1985","66 und älter","Hauptschulabschluss","","","",""
"Seltener","1985","66 und älter","Realschulabschluss","","","",""
"Seltener","1985","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1985","66 und älter","AkademikerInnen","","","",""
"Nie","1985","16-34 Jahre alt","(noch) kein Abschluss","220","0.337881260299595","0.293433134305375","0.382329386293814"
"Nie","1985","16-34 Jahre alt","Hauptschulabschluss","953","0.469519989975498","0.447144152307246","0.49189582764375"
"Nie","1985","16-34 Jahre alt","Realschulabschluss","255","0.252341689678051","0.22500736745155","0.279676011904552"
"Nie","1985","16-34 Jahre alt","(Fach-)Abitur","137","0.221823518115106","0.186044694569786","0.257602341660426"
"Nie","1985","16-34 Jahre alt","AkademikerInnen","53","0.215180176037299","0.162861104360431","0.267499247714167"
"Nie","1985","35-65 Jahre alt","(noch) kein Abschluss","581","0.890608626668821","0.866464274168246","0.914752979169397"
"Nie","1985","35-65 Jahre alt","Hauptschulabschluss","2665","0.715988795923228","0.701377533665678","0.730600058180778"
"Nie","1985","35-65 Jahre alt","Realschulabschluss","297","0.452402926006554","0.414658474229957","0.490147377783151"
"Nie","1985","35-65 Jahre alt","(Fach-)Abitur","121","0.464320721838175","0.398716307906637","0.529925135769713"
"Nie","1985","35-65 Jahre alt","AkademikerInnen","169","0.376594996768488","0.332268423079343","0.420921570457634"
"Nie","1985","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1985","66 und älter","Hauptschulabschluss","753","0.928419846815731","0.910699535891088","0.946140157740373"
"Nie","1985","66 und älter","Realschulabschluss","125","0.777968375464625","0.71416514347868","0.84177160745057"
"Nie","1985","66 und älter","(Fach-)Abitur","32","0.777633239570011","0.651872295653782","0.903394183486241"
"Nie","1985","66 und älter","AkademikerInnen","33","0.618005576325439","0.488414254526247","0.747596898124632"
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Taeglich","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1986","66 und älter","(noch) kein Abschluss","","","",""
"Taeglich","1986","66 und älter","Hauptschulabschluss","","","",""
"Taeglich","1986","66 und älter","Realschulabschluss","","","",""
"Taeglich","1986","66 und älter","(Fach-)Abitur","","","",""
"Taeglich","1986","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","1986","16-34 Jahre alt","(noch) kein Abschluss","167","0.51529232157574","0.467382259291932","0.563202383859548"
"Min 1x pro Woche","1986","16-34 Jahre alt","Hauptschulabschluss","519","0.286324559532232","0.265681077452259","0.306968041612206"
"Min 1x pro Woche","1986","16-34 Jahre alt","Realschulabschluss","406","0.430576441975844","0.399221342411126","0.461931541540562"
"Min 1x pro Woche","1986","16-34 Jahre alt","(Fach-)Abitur","254","0.482196080642677","0.440699243331458","0.523692917953895"
"Min 1x pro Woche","1986","16-34 Jahre alt","AkademikerInnen","104","0.448269975748122","0.383717366338421","0.512822585157822"
"Min 1x pro Woche","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1986","35-65 Jahre alt","Hauptschulabschluss","536","0.170396286242642","0.15784668666901","0.182945885816273"
"Min 1x pro Woche","1986","35-65 Jahre alt","Realschulabschluss","200","0.302245749899816","0.266996032486655","0.337495467312977"
"Min 1x pro Woche","1986","35-65 Jahre alt","(Fach-)Abitur","52","0.313411769114402","0.250671804205155","0.37615173402365"
"Min 1x pro Woche","1986","35-65 Jahre alt","AkademikerInnen","185","0.392093167648434","0.34771853568022","0.436467799616648"
"Min 1x pro Woche","1986","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1986","66 und älter","Hauptschulabschluss","42","0.0537344085157608","0.0375856201614284","0.0698831968700931"
"Min 1x pro Woche","1986","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1986","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1986","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","Hauptschulabschluss","129","0.0725678094296885","0.0607205917624894","0.0844150270968876"
"Min 1x pro Monat","1986","16-34 Jahre alt","Realschulabschluss","87","0.0902278369777179","0.0720851364600278","0.108370537495408"
"Min 1x pro Monat","1986","16-34 Jahre alt","(Fach-)Abitur","44","0.0870187948247041","0.0636111378713387","0.11042645177807"
"Min 1x pro Monat","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1986","35-65 Jahre alt","Hauptschulabschluss","137","0.0380302636278152","0.0316460143637705","0.0444145128918598"
"Min 1x pro Monat","1986","35-65 Jahre alt","Realschulabschluss","44","0.061725040730465","0.043252780048545","0.080197301412385"
"Min 1x pro Monat","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1986","35-65 Jahre alt","AkademikerInnen","40","0.0887634985765209","0.0629138660113809","0.114613131141661"
"Min 1x pro Monat","1986","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1986","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1986","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1986","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1986","66 und älter","AkademikerInnen","","","",""
"Seltener","1986","16-34 Jahre alt","(noch) kein Abschluss","54","0.128035760413427","0.0960044335037752","0.160067087323079"
"Seltener","1986","16-34 Jahre alt","Hauptschulabschluss","310","0.187218848826201","0.169404708250432","0.205032989401969"
"Seltener","1986","16-34 Jahre alt","Realschulabschluss","193","0.208767212158589","0.183030763425403","0.234503660891775"
"Seltener","1986","16-34 Jahre alt","(Fach-)Abitur","118","0.232958228438534","0.197853224294933","0.268063232582135"
"Seltener","1986","16-34 Jahre alt","AkademikerInnen","40","0.185250666031231","0.134822570880673","0.23567876118179"
"Seltener","1986","35-65 Jahre alt","(noch) kein Abschluss","33","0.0643055515480108","0.0444956779792782","0.0841154251167435"
"Seltener","1986","35-65 Jahre alt","Hauptschulabschluss","306","0.0888086857394557","0.0793136420013463","0.098303729477565"
"Seltener","1986","35-65 Jahre alt","Realschulabschluss","101","0.141737120908411","0.114965401712898","0.168508840103924"
"Seltener","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1986","35-65 Jahre alt","AkademikerInnen","64","0.128865152346503","0.0984120141147874","0.159318290578219"
"Seltener","1986","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1986","66 und älter","Hauptschulabschluss","","","",""
"Seltener","1986","66 und älter","Realschulabschluss","","","",""
"Seltener","1986","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1986","66 und älter","AkademikerInnen","","","",""
"Nie","1986","16-34 Jahre alt","(noch) kein Abschluss","181","0.320597452714361","0.275856670857262","0.36533823457146"
"Nie","1986","16-34 Jahre alt","Hauptschulabschluss","884","0.453888782211879","0.431152547101478","0.476625017322279"
