"pli0092_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","1985","(noch) kein Abschluss","Baden-Wuerttemberg","34","0.293979365592882","0.241724854765175","0.34623387642059"
"Min 1x pro Woche","1985","(noch) kein Abschluss","Bayern","21","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Berlin","6","0.351284938214052","0.201463989490895","0.501105886937209"
"Min 1x pro Woche","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Woche","1985","Hauptschule","Schleswig-Holstein","42","0.190194601764799","0.136860393747632","0.243528809781965"
"Min 1x pro Woche","1985","Hauptschule","Hamburg","29","","",""
"Min 1x pro Woche","1985","Hauptschule","Niedersachsen","100","","",""
"Min 1x pro Woche","1985","Hauptschule","Bremen","8","0.120520744108936","0.049620246390162","0.19142124182771"
"Min 1x pro Woche","1985","Hauptschule","Nordrhein-Westfalen","260","","",""
"Min 1x pro Woche","1985","Hauptschule","Hessen","85","0.13466639022553","0.107839255259092","0.161493525191968"
"Min 1x pro Woche","1985","Hauptschule","Rheinland-Pfalz,Saarland","85","0.157007441831629","0.125708013802391","0.188306869860867"
"Min 1x pro Woche","1985","Hauptschule","Baden-Wuerttemberg","193","","",""
"Min 1x pro Woche","1985","Hauptschule","Bayern","206","","",""
"Min 1x pro Woche","1985","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","1985","Hauptschule","Berlin","20","","",""
"Min 1x pro Woche","1985","Hauptschule","Brandenburg","","","",""
"Min 1x pro Woche","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1985","Hauptschule","Sachsen","","","",""
"Min 1x pro Woche","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1985","Hauptschule","Thueringen","","","",""
"Min 1x pro Woche","1985","Realschule","Schleswig-Holstein","30","0.381287560776051","0.274855164595177","0.487719956956925"
"Min 1x pro Woche","1985","Realschule","Hamburg","23","","",""
"Min 1x pro Woche","1985","Realschule","Niedersachsen","88","0.388353076295222","0.323206344441147","0.453499808149298"
"Min 1x pro Woche","1985","Realschule","Bremen","6","0.326450710817323","0.130507486172238","0.522393935462408"
"Min 1x pro Woche","1985","Realschule","Nordrhein-Westfalen","170","","",""
"Min 1x pro Woche","1985","Realschule","Hessen","67","0.379747563865361","0.30865023032122","0.450844897409502"
"Min 1x pro Woche","1985","Realschule","Rheinland-Pfalz,Saarland","36","0.3352528972066","0.243638758806994","0.426867035606206"
"Min 1x pro Woche","1985","Realschule","Baden-Wuerttemberg","91","0.333982766128755","0.277726491242372","0.390239041015139"
"Min 1x pro Woche","1985","Realschule","Bayern","132","","",""
"Min 1x pro Woche","1985","Realschule","Saarland","","","",""
"Min 1x pro Woche","1985","Realschule","Berlin","23","","",""
"Min 1x pro Woche","1985","Realschule","Brandenburg","","","",""
"Min 1x pro Woche","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1985","Realschule","Sachsen","","","",""
"Min 1x pro Woche","1985","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1985","Realschule","Thueringen","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Schleswig-Holstein","9","0.376726123148202","0.186780007292401","0.566672239004003"
"Min 1x pro Woche","1985","(Fach-)Abitur","Hamburg","19","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Niedersachsen","23","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Nordrhein-Westfalen","91","0.392740943156515","0.332325033339701","0.453156852973328"
"Min 1x pro Woche","1985","(Fach-)Abitur","Hessen","36","0.45956904666719","0.356031330667571","0.563106762666809"
"Min 1x pro Woche","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","13","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Baden-Wuerttemberg","38","0.352598086391114","0.267468137876661","0.437728034905568"
"Min 1x pro Woche","1985","(Fach-)Abitur","Bayern","44","0.401404518317446","0.313333613971494","0.489475422663398"
"Min 1x pro Woche","1985","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Berlin","9","0.320017706061512","0.15839256836465","0.481642843758374"
"Min 1x pro Woche","1985","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Schleswig-Holstein","6","0.350959228785906","0.130475694698065","0.571442762873747"
"Min 1x pro Woche","1985","AkademikerIn","Hamburg","7","0.468969692124817","0.216427175403635","0.721512208846"
"Min 1x pro Woche","1985","AkademikerIn","Niedersachsen","34","0.432579574207362","0.318928865560816","0.546230282853907"
"Min 1x pro Woche","1985","AkademikerIn","Bremen","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Nordrhein-Westfalen","89","0.39812559073622","0.333587674308967","0.462663507163474"
"Min 1x pro Woche","1985","AkademikerIn","Hessen","42","0.48439868995012","0.381149816362815","0.587647563537425"
"Min 1x pro Woche","1985","AkademikerIn","Rheinland-Pfalz,Saarland","10","","",""
"Min 1x pro Woche","1985","AkademikerIn","Baden-Wuerttemberg","40","0.372828589654996","0.283274214080006","0.462382965229985"
"Min 1x pro Woche","1985","AkademikerIn","Bayern","52","0.351834997811495","0.274107193917292","0.429562801705698"
"Min 1x pro Woche","1985","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Berlin","16","","",""
"Min 1x pro Woche","1985","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Sachsen","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Thueringen","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Niedersachsen","1","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Nordrhein-Westfalen","8","0.0440274065591528","0.022156135964204","0.0658986771541016"
"Min 1x pro Monat","1985","(noch) kein Abschluss","Hessen","4","0.0657305782575067","0.0208276199722849","0.110633536542729"
"Min 1x pro Monat","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Baden-Wuerttemberg","11","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Bayern","3","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Monat","1985","Hauptschule","Schleswig-Holstein","9","0.0447103404735178","0.0166244660014826","0.0727962149455531"
"Min 1x pro Monat","1985","Hauptschule","Hamburg","13","","",""
"Min 1x pro Monat","1985","Hauptschule","Niedersachsen","21","","",""
"Min 1x pro Monat","1985","Hauptschule","Bremen","7","0.0590297052532448","0.00770471853093513","0.110354691975554"
"Min 1x pro Monat","1985","Hauptschule","Nordrhein-Westfalen","53","0.0279991253867457","0.01998308539666","0.0360151653768315"
"Min 1x pro Monat","1985","Hauptschule","Hessen","21","","",""
"Min 1x pro Monat","1985","Hauptschule","Rheinland-Pfalz,Saarland","25","","",""
"Min 1x pro Monat","1985","Hauptschule","Baden-Wuerttemberg","59","0.0451487629998486","0.0333815588894818","0.0569159671102154"
"Min 1x pro Monat","1985","Hauptschule","Bayern","49","0.0398807559160415","0.0285267387412094","0.0512347730908736"
"Min 1x pro Monat","1985","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","1985","Hauptschule","Berlin","10","","",""
"Min 1x pro Monat","1985","Hauptschule","Brandenburg","","","",""
"Min 1x pro Monat","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","Hauptschule","Sachsen","","","",""
"Min 1x pro Monat","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","Hauptschule","Thueringen","","","",""
"Min 1x pro Monat","1985","Realschule","Schleswig-Holstein","3","","",""
"Min 1x pro Monat","1985","Realschule","Hamburg","2","","",""
"Min 1x pro Monat","1985","Realschule","Niedersachsen","13","","",""
"Min 1x pro Monat","1985","Realschule","Bremen","1","","",""
"Min 1x pro Monat","1985","Realschule","Nordrhein-Westfalen","36","0.0810493333030739","0.0558341194327584","0.106264547173389"
"Min 1x pro Monat","1985","Realschule","Hessen","9","0.0454962928075592","0.0149682901782659","0.0760242954368525"
"Min 1x pro Monat","1985","Realschule","Rheinland-Pfalz,Saarland","4","0.0365493353704187","0.000132476133657057","0.0729661946071803"
"Min 1x pro Monat","1985","Realschule","Baden-Wuerttemberg","17","","",""
"Min 1x pro Monat","1985","Realschule","Bayern","33","0.0915104057397066","0.0613032880265763","0.121717523452837"
"Min 1x pro Monat","1985","Realschule","Saarland","","","",""
"Min 1x pro Monat","1985","Realschule","Berlin","5","0.0676688712685852","0.00965105192769036","0.12568669060948"
"Min 1x pro Monat","1985","Realschule","Brandenburg","","","",""
"Min 1x pro Monat","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","Realschule","Sachsen","","","",""
"Min 1x pro Monat","1985","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","Realschule","Thueringen","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Hamburg","3","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Niedersachsen","4","0.0332092615737024","-0.00846949623483664","0.0748880193822415"
"Min 1x pro Monat","1985","(Fach-)Abitur","Bremen","1","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Nordrhein-Westfalen","17","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Hessen","6","0.0766802482409975","0.0213998827372478","0.131960613744747"
"Min 1x pro Monat","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Baden-Wuerttemberg","11","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Bayern","9","0.0699388961530797","0.024115239930747","0.115762552375412"
"Min 1x pro Monat","1985","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Berlin","4","0.0691326263217012","-0.018761232985508","0.15702648562891"
"Min 1x pro Monat","1985","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Schleswig-Holstein","1","","",""
"Min 1x pro Monat","1985","AkademikerIn","Hamburg","2","","",""
"Min 1x pro Monat","1985","AkademikerIn","Niedersachsen","6","0.06318460379933","0.00737366806239988","0.11899553953626"
"Min 1x pro Monat","1985","AkademikerIn","Bremen","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Nordrhein-Westfalen","14","","",""
"Min 1x pro Monat","1985","AkademikerIn","Hessen","4","0.0277640283584946","-0.00617926039676907","0.0617073171137582"
"Min 1x pro Monat","1985","AkademikerIn","Rheinland-Pfalz,Saarland","3","","",""
"Min 1x pro Monat","1985","AkademikerIn","Baden-Wuerttemberg","8","0.0720176038338765","0.0241404546969269","0.119894752970826"
"Min 1x pro Monat","1985","AkademikerIn","Bayern","15","","",""
"Min 1x pro Monat","1985","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Berlin","3","","",""
"Min 1x pro Monat","1985","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Sachsen","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Thueringen","","","",""
"Seltener","1985","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Seltener","1985","(noch) kein Abschluss","Hamburg","1","","",""
"Seltener","1985","(noch) kein Abschluss","Niedersachsen","8","0.155008042992452","0.0746916504068945","0.235324435578009"
"Seltener","1985","(noch) kein Abschluss","Bremen","1","","",""
"Seltener","1985","(noch) kein Abschluss","Nordrhein-Westfalen","22","","",""
"Seltener","1985","(noch) kein Abschluss","Hessen","8","0.0713719836235588","0.0247232418015175","0.1180207254456"
"Seltener","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Seltener","1985","(noch) kein Abschluss","Baden-Wuerttemberg","21","","",""
"Seltener","1985","(noch) kein Abschluss","Bayern","12","","",""
"Seltener","1985","(noch) kein Abschluss","Saarland","","","",""
"Seltener","1985","(noch) kein Abschluss","Berlin","3","","",""
"Seltener","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","1985","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","1985","Hauptschule","Schleswig-Holstein","25","","",""
"Seltener","1985","Hauptschule","Hamburg","9","0.0707045886654493","0.0286918716655412","0.112717305665357"
"Seltener","1985","Hauptschule","Niedersachsen","73","0.104545703176466","0.0808780398178403","0.128213366535092"
"Seltener","1985","Hauptschule","Bremen","10","","",""
"Seltener","1985","Hauptschule","Nordrhein-Westfalen","200","","",""
"Seltener","1985","Hauptschule","Hessen","57","0.0777722631195262","0.0567255463339492","0.0988189799051033"
"Seltener","1985","Hauptschule","Rheinland-Pfalz,Saarland","55","0.0955410101538996","0.070250722657773","0.120831297650026"
"Seltener","1985","Hauptschule","Baden-Wuerttemberg","131","","",""
"Seltener","1985","Hauptschule","Bayern","130","","",""
"Seltener","1985","Hauptschule","Saarland","","","",""
"Seltener","1985","Hauptschule","Berlin","23","","",""
"Seltener","1985","Hauptschule","Brandenburg","","","",""
"Seltener","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","Hauptschule","Sachsen","","","",""
"Seltener","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Seltener","1985","Hauptschule","Thueringen","","","",""
"Seltener","1985","Realschule","Schleswig-Holstein","14","","",""
"Seltener","1985","Realschule","Hamburg","10","","",""
"Seltener","1985","Realschule","Niedersachsen","32","0.144240016252794","0.0972778923896932","0.191202140115895"
"Seltener","1985","Realschule","Bremen","6","0.264870471419259","0.080481281320412","0.449259661518107"
"Seltener","1985","Realschule","Nordrhein-Westfalen","79","0.164997349260599","0.130702867469923","0.199291831051275"
"Seltener","1985","Realschule","Hessen","32","0.156150348418037","0.102973133008703","0.20932756382737"
"Seltener","1985","Realschule","Rheinland-Pfalz,Saarland","28","","",""
"Seltener","1985","Realschule","Baden-Wuerttemberg","44","0.143485364515403","0.101669853768463","0.185300875262343"
"Seltener","1985","Realschule","Bayern","75","0.219508423014553","0.176144978349974","0.262871867679133"
"Seltener","1985","Realschule","Saarland","","","",""
"Seltener","1985","Realschule","Berlin","14","","",""
"Seltener","1985","Realschule","Brandenburg","","","",""
"Seltener","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","Realschule","Sachsen","","","",""
"Seltener","1985","Realschule","Sachsen-Anhalt","","","",""
"Seltener","1985","Realschule","Thueringen","","","",""
"Seltener","1985","(Fach-)Abitur","Schleswig-Holstein","4","0.198365158159338","0.042050726624897","0.354679589693779"
"Seltener","1985","(Fach-)Abitur","Hamburg","3","","",""
"Seltener","1985","(Fach-)Abitur","Niedersachsen","17","","",""
"Seltener","1985","(Fach-)Abitur","Bremen","1","","",""
"Seltener","1985","(Fach-)Abitur","Nordrhein-Westfalen","53","0.211415195931992","0.160902152901837","0.261928238962147"
"Seltener","1985","(Fach-)Abitur","Hessen","14","","",""
"Seltener","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7","0.258791256818552","0.0993891127296121","0.418193400907492"
"Seltener","1985","(Fach-)Abitur","Baden-Wuerttemberg","25","","",""
"Seltener","1985","(Fach-)Abitur","Bayern","21","","",""
"Seltener","1985","(Fach-)Abitur","Saarland","","","",""
"Seltener","1985","(Fach-)Abitur","Berlin","4","0.124972529697705","0.0103971708874039","0.239547888508005"
"Seltener","1985","(Fach-)Abitur","Brandenburg","","","",""
"Seltener","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","(Fach-)Abitur","Sachsen","","","",""
"Seltener","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Seltener","1985","(Fach-)Abitur","Thueringen","","","",""
"Seltener","1985","AkademikerIn","Schleswig-Holstein","4","0.20584377015061","0.0190623488354529","0.392625191465767"
"Seltener","1985","AkademikerIn","Hamburg","2","","",""
"Seltener","1985","AkademikerIn","Niedersachsen","10","","",""
"Seltener","1985","AkademikerIn","Bremen","","","",""
"Seltener","1985","AkademikerIn","Nordrhein-Westfalen","39","0.161710644143766","0.113168580695127","0.210252707592406"
"Seltener","1985","AkademikerIn","Hessen","18","","",""
"Seltener","1985","AkademikerIn","Rheinland-Pfalz,Saarland","9","0.263742259509493","0.117753685342831","0.409730833676156"
"Seltener","1985","AkademikerIn","Baden-Wuerttemberg","25","","",""
"Seltener","1985","AkademikerIn","Bayern","26","","",""
"Seltener","1985","AkademikerIn","Saarland","","","",""
"Seltener","1985","AkademikerIn","Berlin","7","0.15853135220451","0.0392223009345015","0.277840403474519"
"Seltener","1985","AkademikerIn","Brandenburg","","","",""
"Seltener","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","AkademikerIn","Sachsen","","","",""
"Seltener","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Seltener","1985","AkademikerIn","Thueringen","","","",""
"Nie","1985","(noch) kein Abschluss","Schleswig-Holstein","9","0.438970715259811","0.179017847405403","0.698923583114219"
"Nie","1985","(noch) kein Abschluss","Hamburg","19","","",""
"Nie","1985","(noch) kein Abschluss","Niedersachsen","47","0.419195548908793","0.309693035166716","0.528698062650869"
"Nie","1985","(noch) kein Abschluss","Bremen","3","","",""
"Nie","1985","(noch) kein Abschluss","Nordrhein-Westfalen","257","","",""
"Nie","1985","(noch) kein Abschluss","Hessen","94","0.646282772652417","0.559647538016304","0.732918007288531"
"Nie","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","51","0.616241644158745","0.499798175507005","0.732685112810484"
"Nie","1985","(noch) kein Abschluss","Baden-Wuerttemberg","226","","",""
"Nie","1985","(noch) kein Abschluss","Bayern","66","0.472448370017736","0.375563119349156","0.569333620686316"
"Nie","1985","(noch) kein Abschluss","Saarland","","","",""
"Nie","1985","(noch) kein Abschluss","Berlin","30","0.613865053912254","0.461065601866954","0.766664505957555"
"Nie","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Nie","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nie","1985","(noch) kein Abschluss","Sachsen","","","",""
"Nie","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nie","1985","(noch) kein Abschluss","Thueringen","","","",""
"Nie","1985","Hauptschule","Schleswig-Holstein","132","","",""
"Nie","1985","Hauptschule","Hamburg","92","0.635865634424562","0.556998950021697","0.714732318827426"
"Nie","1985","Hauptschule","Niedersachsen","448","0.72116620030861","0.686478862687523","0.755853537929696"
"Nie","1985","Hauptschule","Bremen","56","0.758864396119334","0.665706785730168","0.852022006508501"
"Nie","1985","Hauptschule","Nordrhein-Westfalen","1114","","",""
"Nie","1985","Hauptschule","Hessen","459","0.761250559803976","0.727747236199514","0.794753883408437"
"Nie","1985","Hauptschule","Rheinland-Pfalz,Saarland","354","0.700296483769336","0.660882411905637","0.739710555633035"
"Nie","1985","Hauptschule","Baden-Wuerttemberg","813","0.692427061717351","0.666272732966568","0.718581390468133"
"Nie","1985","Hauptschule","Bayern","756","0.673782546888881","0.646579425232044","0.700985668545719"
"Nie","1985","Hauptschule","Saarland","","","",""
"Nie","1985","Hauptschule","Berlin","121","","",""
"Nie","1985","Hauptschule","Brandenburg","","","",""
"Nie","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nie","1985","Hauptschule","Sachsen","","","",""
