"pli0092_h","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Monat","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1229","0.389902427327179","0.37376501020265","0.406039844451709"
"Min 1x pro Woche","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","260","0.206358872352917","0.18404894224158","0.228668802464254"
"Min 1x pro Woche","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","859","0.228182053086572","0.215812987280724","0.24055111889242"
"Min 1x pro Woche","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","185","0.0874823803077981","0.0753196979424213","0.0996450626731748"
"Min 1x pro Woche","1994","66 und älter","Westdeutschland, alte Bundeslaender","111","0.098594810638773","0.0807821410992582","0.116407480178288"
"Min 1x pro Woche","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","353","0.0930597723491112","0.0834474852763609","0.102672059421862"
"Min 1x pro Monat","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","86","0.0689627866660351","0.054993781590081","0.0829317917419892"
"Min 1x pro Monat","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","261","0.0665070980362381","0.0591631730685893","0.0738510230038868"
"Min 1x pro Monat","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","58","0.0290698387889187","0.021837750026049","0.0363019275517885"
"Min 1x pro Monat","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","833","0.238230603785669","0.224135543323311","0.252325664248027"
"Seltener","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","327","0.236816257454524","0.213379643525683","0.260252871383364"
"Seltener","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","754","0.188271716589638","0.176749484938327","0.199793948240949"
"Seltener","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","312","0.137797974489071","0.122960008328526","0.152635940649616"
"Seltener","1994","66 und älter","Westdeutschland, alte Bundeslaender","46","0.0493682665953223","0.0364241609613959","0.0623123722292488"
"Seltener","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1094","0.278807196538041","0.263970606760761","0.293643786315321"
"Nie","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","591","0.487862083526525","0.460306059655119","0.51541810739793"
"Nie","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2548","0.517039132287552","0.502310704136434","0.531767560438671"
"Nie","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1518","0.745649806414212","0.726902799871798","0.764396812956626"
"Nie","1994","66 und älter","Westdeutschland, alte Bundeslaender","904","0.839224381286537","0.81727657611186","0.861172186461214"
"Nie","1994","66 und älter","Ostdeutschland, neue Bundeslaender","354","0.917183969817678","0.889796070510044","0.944571869125313"
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","272","0.0788485018001149","0.0701810907061315","0.0875159128940982"
"Taeglich","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","74","0.0573205507946429","0.0442606463591496","0.0703804552301363"
"Taeglich","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","170","0.0441135954213428","0.0382788052534843","0.0499483855892013"
"Taeglich","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","63","0.0360518676296462","0.0279840517593695","0.0441196834999229"
"Taeglich","1995","66 und älter","Westdeutschland, alte Bundeslaender","31","0.0309814951931204","0.0208385867163837","0.0411244036698571"
"Taeglich","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1218","0.365698634505391","0.350209161795133","0.381188107215649"
"Min 1x pro Woche","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","299","0.235386124396974","0.211551170370979","0.25922107842297"
"Min 1x pro Woche","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","971","0.241269305265337","0.229112184357003","0.253426426173671"
"Min 1x pro Woche","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","248","0.119436879296084","0.105401804518951","0.133471954073218"
"Min 1x pro Woche","1995","66 und älter","Westdeutschland, alte Bundeslaender","108","0.0924247338062331","0.0754704005754744","0.109379067036992"
"Min 1x pro Woche","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","379","0.101067774820572","0.0913739098034919","0.110761639837652"
"Min 1x pro Monat","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","125","0.102127993739427","0.085114934358488","0.119141053120367"
"Min 1x pro Monat","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","319","0.0795060347574912","0.0718192204099236","0.0871928491050588"
"Min 1x pro Monat","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","95","0.045515537835095","0.0364950602471599","0.0545360154230301"
"Min 1x pro Monat","1995","66 und älter","Westdeutschland, alte Bundeslaender","34","0.0286741457573742","0.0189046307730514","0.038443660741697"
"Min 1x pro Monat","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","876","0.243350431192971","0.229550065468231","0.25715079691771"
"Seltener","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","393","0.319138613805644","0.292949437978578","0.345327789632711"
"Seltener","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","963","0.219815833541493","0.208048883103904","0.231582783979082"
"Seltener","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","593","0.265110928690917","0.246008439138149","0.284213418243685"
"Seltener","1995","66 und älter","Westdeutschland, alte Bundeslaender","81","0.0845712180750188","0.0682831768797388","0.100859259270299"
"Seltener","1995","66 und älter","Ostdeutschland, neue Bundeslaender","32","0.0732187946628405","0.047880057257066","0.0985575320686151"
"Nie","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","969","0.211034657680951","0.197911661682593","0.22415765367931"
"Nie","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","326","0.286026717263311","0.260637630306565","0.311415804220058"
"Nie","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2335","0.415295231014336","0.401293469953008","0.429296992075665"
"Nie","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1052","0.533884786548258","0.512295630145482","0.555473942951034"
"Nie","1995","66 und älter","Westdeutschland, alte Bundeslaender","867","0.763348407168253","0.738467775469356","0.788229038867151"
"Nie","1995","66 und älter","Ostdeutschland, neue Bundeslaender","335","0.838173786274621","0.802349582396585","0.873997990152658"
"Nie, sehr selten (1984)","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1995","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1995","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1996","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1197","0.383382789795041","0.36744477610156","0.399320803488522"
"Min 1x pro Woche","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","311","0.255642380874717","0.230816024094289","0.280468737655145"
"Min 1x pro Woche","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","988","0.248914717374851","0.236481646706887","0.261347788042814"
"Min 1x pro Woche","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","246","0.113471526502178","0.0997751945295391","0.127167858474817"
"Min 1x pro Woche","1996","66 und älter","Westdeutschland, alte Bundeslaender","124","0.117895803048308","0.099134660772252","0.136656945324365"
"Min 1x pro Woche","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","387","0.101398145089911","0.0915033061728291","0.111292984006993"
"Min 1x pro Monat","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","102","0.0699464626527889","0.0554306083990191","0.0844623169065587"
"Min 1x pro Monat","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","289","0.0724516849898564","0.0649974856270216","0.0799058843526913"
"Min 1x pro Monat","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","96","0.0444396519771586","0.035540904857098","0.0533383990972192"
"Min 1x pro Monat","1996","66 und älter","Westdeutschland, alte Bundeslaender","42","0.0448066122645838","0.0327710365731951","0.0568421879559725"
"Min 1x pro Monat","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","927","0.258481136599386","0.244130023170848","0.272832250027925"
"Seltener","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","346","0.291649940614126","0.265782071192964","0.317517810035289"
"Seltener","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","895","0.208260042946104","0.196583810109594","0.219936275782614"
"Seltener","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","436","0.204457892246177","0.187041908676088","0.221873875816267"
"Seltener","1996","66 und älter","Westdeutschland, alte Bundeslaender","75","0.0764414072298045","0.06098364140712","0.091899173052489"
"Seltener","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1064","0.256737928515661","0.242418487328952","0.271057369702371"
"Nie","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","427","0.382761215858368","0.35509840465076","0.410424027065977"
"Nie","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2474","0.470373554689189","0.456021477289928","0.48472563208845"
"Nie","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1282","0.637630929274486","0.616873444431276","0.658388414117696"
"Nie","1996","66 und älter","Westdeutschland, alte Bundeslaender","894","0.760856177457303","0.736040220385439","0.785672134529168"
"Nie","1996","66 und älter","Ostdeutschland, neue Bundeslaender","366","0.891412671676567","0.861622702408191","0.921202640944942"
"Nie, sehr selten (1984)","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1996","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1996","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1997","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1228","0.387551427546889","0.371294516578612","0.403808338515165"
"Min 1x pro Woche","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","310","0.247566107971045","0.222771835465504","0.272360380476585"
"Min 1x pro Woche","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1017","0.262992488123376","0.250251845024196","0.275733131222555"
"Min 1x pro Woche","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","246","0.117923432998143","0.103837956046609","0.132008909949676"
"Min 1x pro Woche","1997","66 und älter","Westdeutschland, alte Bundeslaender","139","0.127359400824576","0.107913219503993","0.146805582145158"
"Min 1x pro Woche","1997","66 und älter","Ostdeutschland, neue Bundeslaender","32","0.0785841307407552","0.0531208290532683","0.104047432428242"
"Min 1x pro Monat","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","332","0.0885049882385374","0.0790273622576422","0.0979826142194326"
"Min 1x pro Monat","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","76","0.0658917604315725","0.0516394341004585","0.0801440867626865"
"Min 1x pro Monat","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","251","0.0606419802657692","0.0537350355147159","0.0675489250168224"
"Min 1x pro Monat","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","80","0.0342809041002012","0.0263345136404104","0.042227294559992"
"Min 1x pro Monat","1997","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","839","0.251794591294378","0.237311136650852","0.266278045937904"
"Seltener","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","351","0.293817607151375","0.267649702287125","0.319985512015625"
"Seltener","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","811","0.186924492718247","0.175642592204612","0.198206393231882"
"Seltener","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","389","0.190310257318363","0.17316639086746","0.207454123769265"
"Seltener","1997","66 und älter","Westdeutschland, alte Bundeslaender","64","0.0600178659019403","0.0461630361328853","0.0738726956709953"
"Seltener","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1051","0.272148992920196","0.25729773799602","0.287000247844371"
"Nie","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","427","0.392724524446008","0.364669640049309","0.420779408842708"
"Nie","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2508","0.489441038892608","0.474974759009258","0.503907318775958"
"Nie","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1299","0.657485405583293","0.636760099311532","0.678210711855055"
"Nie","1997","66 und älter","Westdeutschland, alte Bundeslaender","906","0.796715694159814","0.773240741143847","0.820190647175781"
"Nie","1997","66 und älter","Ostdeutschland, neue Bundeslaender","368","0.85652186515886","0.823349110774987","0.889694619542733"
"Nie, sehr selten (1984)","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1997","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1997","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","271","0.0801448013298336","0.0713435908055612","0.0889460118541059"
"Taeglich","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","75","0.0601045738330219","0.0466567813988637","0.07355236626718"
"Taeglich","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","225","0.0473365583954813","0.0416242740471466","0.0530488427438161"
"Taeglich","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","57","0.0243591019799346","0.0178817979706573","0.030836405989212"
"Taeglich","1998","66 und älter","Westdeutschland, alte Bundeslaender","35","0.0282994797262721","0.0195630197986387","0.0370359396539056"
"Taeglich","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1179","0.360364206783234","0.344801605148295","0.375926808418173"
"Min 1x pro Woche","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","334","0.260488687052417","0.235655965865213","0.285321408239622"
"Min 1x pro Woche","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1239","0.269556543153857","0.257620511302773","0.28149257500494"
"Min 1x pro Woche","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","337","0.150196332372162","0.135185402018338","0.165207262725986"
"Min 1x pro Woche","1998","66 und älter","Westdeutschland, alte Bundeslaender","146","0.114244733843513","0.0974854671279219","0.131004000559105"
"Min 1x pro Woche","1998","66 und älter","Ostdeutschland, neue Bundeslaender","34","0.0697169652038148","0.0468387889174435","0.0925951414901861"
"Min 1x pro Monat","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","407","0.113457303197441","0.103176878554713","0.123737727840169"
"Min 1x pro Monat","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","119","0.0933851715455559","0.0769222147872665","0.109848128303845"
"Min 1x pro Monat","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","413","0.0837673302173533","0.0763151739710645","0.0912194864636421"
"Min 1x pro Monat","1998","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","120","0.0525001418993028","0.0431290874580802","0.0618711963405255"
"Min 1x pro Monat","1998","66 und älter","Westdeutschland, alte Bundeslaender","35","0.0212497060619475","0.0136518254997072","0.0288475866241878"
"Min 1x pro Monat","1998","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","918","0.239541590685119","0.225706780802284","0.253376400567953"
"Seltener","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","362","0.311659798777305","0.285453877733944","0.337865719820667"
