"pli0092_h","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Haeufig,regelmaessig (1984)","1991","16-34 Jahre alt","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1991","16-34 Jahre alt","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1991","16-34 Jahre alt","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1991","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1991","16-34 Jahre alt","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1991","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1991","16-34 Jahre alt","Thueringen","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Hamburg","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Niedersachsen","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Bremen","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Hessen","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Bayern","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1991","35-65 Jahre alt","Thueringen","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Schleswig-Holstein","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Hamburg","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Niedersachsen","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Bremen","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Nordrhein-Westfalen","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Hessen","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Baden-Wuerttemberg","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Bayern","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1991","66 und älter","Thueringen","","","",""
"Taeglich","1992","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Taeglich","1992","16-34 Jahre alt","Hamburg","","","",""
"Taeglich","1992","16-34 Jahre alt","Niedersachsen","","","",""
"Taeglich","1992","16-34 Jahre alt","Bremen","","","",""
"Taeglich","1992","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Taeglich","1992","16-34 Jahre alt","Hessen","","","",""
"Taeglich","1992","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1992","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Taeglich","1992","16-34 Jahre alt","Bayern","","","",""
"Taeglich","1992","16-34 Jahre alt","Saarland","","","",""
"Taeglich","1992","16-34 Jahre alt","Berlin","","","",""
"Taeglich","1992","16-34 Jahre alt","Brandenburg","","","",""
"Taeglich","1992","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Taeglich","1992","16-34 Jahre alt","Sachsen","","","",""
"Taeglich","1992","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Taeglich","1992","16-34 Jahre alt","Thueringen","","","",""
"Taeglich","1992","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Taeglich","1992","35-65 Jahre alt","Hamburg","","","",""
"Taeglich","1992","35-65 Jahre alt","Niedersachsen","","","",""
"Taeglich","1992","35-65 Jahre alt","Bremen","","","",""
"Taeglich","1992","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Taeglich","1992","35-65 Jahre alt","Hessen","","","",""
"Taeglich","1992","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1992","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Taeglich","1992","35-65 Jahre alt","Bayern","","","",""
"Taeglich","1992","35-65 Jahre alt","Saarland","","","",""
"Taeglich","1992","35-65 Jahre alt","Berlin","","","",""
"Taeglich","1992","35-65 Jahre alt","Brandenburg","","","",""
"Taeglich","1992","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Taeglich","1992","35-65 Jahre alt","Sachsen","","","",""
"Taeglich","1992","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Taeglich","1992","35-65 Jahre alt","Thueringen","","","",""
"Taeglich","1992","66 und älter","Schleswig-Holstein","","","",""
"Taeglich","1992","66 und älter","Hamburg","","","",""
"Taeglich","1992","66 und älter","Niedersachsen","","","",""
"Taeglich","1992","66 und älter","Bremen","","","",""
"Taeglich","1992","66 und älter","Nordrhein-Westfalen","","","",""
"Taeglich","1992","66 und älter","Hessen","","","",""
"Taeglich","1992","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1992","66 und älter","Baden-Wuerttemberg","","","",""
"Taeglich","1992","66 und älter","Bayern","","","",""
"Taeglich","1992","66 und älter","Saarland","","","",""
"Taeglich","1992","66 und älter","Berlin","","","",""
"Taeglich","1992","66 und älter","Brandenburg","","","",""
"Taeglich","1992","66 und älter","Mecklenburg-Vorpommern","","","",""
"Taeglich","1992","66 und älter","Sachsen","","","",""
"Taeglich","1992","66 und älter","Sachsen-Anhalt","","","",""
"Taeglich","1992","66 und älter","Thueringen","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","Schleswig-Holstein","36","0.465311388098829","0.36226111565541","0.568361660542249"
"Min 1x pro Woche","1992","16-34 Jahre alt","Hamburg","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","Niedersachsen","140","0.398334425684634","0.348917136503313","0.447751714865955"
"Min 1x pro Woche","1992","16-34 Jahre alt","Bremen","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","Nordrhein-Westfalen","337","0.368335282476154","0.337933445598095","0.398737119354213"
"Min 1x pro Woche","1992","16-34 Jahre alt","Hessen","122","0.3670250575884","0.316744295092833","0.417305820083968"
"Min 1x pro Woche","1992","16-34 Jahre alt","Rheinland-Pfalz,Saarland","90","0.339400335387972","0.281169028016788","0.397631642759155"
"Min 1x pro Woche","1992","16-34 Jahre alt","Baden-Wuerttemberg","267","0.394337162396127","0.358364358481869","0.430309966310385"
"Min 1x pro Woche","1992","16-34 Jahre alt","Bayern","232","0.414336792778155","0.375840093987088","0.452833491569223"
"Min 1x pro Woche","1992","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","Berlin","69","0.355594915658857","0.293730427578825","0.41745940373889"
"Min 1x pro Woche","1992","16-34 Jahre alt","Brandenburg","35","0.142595324546356","0.0971090122144992","0.188081636878213"
"Min 1x pro Woche","1992","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","Sachsen","81","0.221273146859695","0.179147109682133","0.263399184037257"
"Min 1x pro Woche","1992","16-34 Jahre alt","Sachsen-Anhalt","46","0.17241045736615","0.12667144902806","0.218149465704239"
"Min 1x pro Woche","1992","16-34 Jahre alt","Thueringen","50","0.176642593836186","0.130197470144382","0.22308771752799"
"Min 1x pro Woche","1992","35-65 Jahre alt","Schleswig-Holstein","34","0.241418702594544","0.171522534628394","0.311314870560694"
"Min 1x pro Woche","1992","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Woche","1992","35-65 Jahre alt","Niedersachsen","122","0.265843325200445","0.225775395159165","0.305911255241724"
"Min 1x pro Woche","1992","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Woche","1992","35-65 Jahre alt","Nordrhein-Westfalen","260","0.233298965650503","0.21004779910438","0.256550132196626"
"Min 1x pro Woche","1992","35-65 Jahre alt","Hessen","74","0.21544222885211","0.17881506501059","0.252069392693631"
"Min 1x pro Woche","1992","35-65 Jahre alt","Rheinland-Pfalz,Saarland","55","0.194956345709063","0.149976458466269","0.239936232951858"
"Min 1x pro Woche","1992","35-65 Jahre alt","Baden-Wuerttemberg","144","0.204451510777856","0.177621755081124","0.231281266474589"
"Min 1x pro Woche","1992","35-65 Jahre alt","Bayern","157","0.225982750530049","0.196910577718804","0.255054923341294"
"Min 1x pro Woche","1992","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1992","35-65 Jahre alt","Berlin","50","0.176243355778865","0.134496002808397","0.217990708749332"
"Min 1x pro Woche","1992","35-65 Jahre alt","Brandenburg","38","0.123722826997229","0.0899899630287483","0.15745569096571"
"Min 1x pro Woche","1992","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1992","35-65 Jahre alt","Sachsen","61","0.0826333155558674","0.061548174420893","0.103718456690842"
"Min 1x pro Woche","1992","35-65 Jahre alt","Sachsen-Anhalt","38","0.0849941694304296","0.0579674747848305","0.112020864076029"
"Min 1x pro Woche","1992","35-65 Jahre alt","Thueringen","","","",""
"Min 1x pro Woche","1992","66 und älter","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1992","66 und älter","Hamburg","","","",""
"Min 1x pro Woche","1992","66 und älter","Niedersachsen","","","",""
"Min 1x pro Woche","1992","66 und älter","Bremen","","","",""
"Min 1x pro Woche","1992","66 und älter","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1992","66 und älter","Hessen","","","",""
"Min 1x pro Woche","1992","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1992","66 und älter","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1992","66 und älter","Bayern","","","",""
"Min 1x pro Woche","1992","66 und älter","Saarland","","","",""
"Min 1x pro Woche","1992","66 und älter","Berlin","","","",""
"Min 1x pro Woche","1992","66 und älter","Brandenburg","","","",""
"Min 1x pro Woche","1992","66 und älter","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1992","66 und älter","Sachsen","","","",""
"Min 1x pro Woche","1992","66 und älter","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1992","66 und älter","Thueringen","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Niedersachsen","37","0.0848582581118177","0.056728327893472","0.112988188330163"
"Min 1x pro Monat","1992","16-34 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Nordrhein-Westfalen","104","0.114401836212078","0.0943400450473244","0.134463627376831"
"Min 1x pro Monat","1992","16-34 Jahre alt","Hessen","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Baden-Wuerttemberg","72","0.110340736052539","0.0872783220287142","0.133403150076364"
"Min 1x pro Monat","1992","16-34 Jahre alt","Bayern","69","0.091884764001734","0.0693104271377279","0.11445910086574"
"Min 1x pro Monat","1992","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Berlin","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Brandenburg","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Sachsen","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Thueringen","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Nordrhein-Westfalen","79","0.074558822437276","0.0601177566765258","0.0889998881980262"
"Min 1x pro Monat","1992","35-65 Jahre alt","Hessen","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Baden-Wuerttemberg","43","0.0577733894030664","0.0422520271595988","0.073294751646534"
"Min 1x pro Monat","1992","35-65 Jahre alt","Bayern","52","0.0763079454372816","0.0578529895731865","0.0947629013013768"
"Min 1x pro Monat","1992","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Berlin","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Brandenburg","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Sachsen","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Thueringen","","","",""
"Min 1x pro Monat","1992","66 und älter","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1992","66 und älter","Hamburg","","","",""
"Min 1x pro Monat","1992","66 und älter","Niedersachsen","","","",""
"Min 1x pro Monat","1992","66 und älter","Bremen","","","",""
"Min 1x pro Monat","1992","66 und älter","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1992","66 und älter","Hessen","","","",""
"Min 1x pro Monat","1992","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1992","66 und älter","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1992","66 und älter","Bayern","","","",""
"Min 1x pro Monat","1992","66 und älter","Saarland","","","",""
"Min 1x pro Monat","1992","66 und älter","Berlin","","","",""
"Min 1x pro Monat","1992","66 und älter","Brandenburg","","","",""
"Min 1x pro Monat","1992","66 und älter","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1992","66 und älter","Sachsen","","","",""
"Min 1x pro Monat","1992","66 und älter","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1992","66 und älter","Thueringen","","","",""
"Seltener","1992","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Seltener","1992","16-34 Jahre alt","Hamburg","","","",""
"Seltener","1992","16-34 Jahre alt","Niedersachsen","82","0.230437890527129","0.187929349481675","0.272946431572584"
"Seltener","1992","16-34 Jahre alt","Bremen","","","",""
"Seltener","1992","16-34 Jahre alt","Nordrhein-Westfalen","207","0.238883210242148","0.212007910387494","0.265758510096801"
"Seltener","1992","16-34 Jahre alt","Hessen","66","0.18692351542857","0.146254991605299","0.227592039251841"
"Seltener","1992","16-34 Jahre alt","Rheinland-Pfalz,Saarland","41","0.158310063189263","0.113418827380601","0.203201298997925"
"Seltener","1992","16-34 Jahre alt","Baden-Wuerttemberg","132","0.222581429533875","0.191962014296458","0.253200844771292"
"Seltener","1992","16-34 Jahre alt","Bayern","166","0.258452171030544","0.224239857410548","0.292664484650539"
"Seltener","1992","16-34 Jahre alt","Saarland","","","",""
"Seltener","1992","16-34 Jahre alt","Berlin","51","0.21730373075521","0.164005303228847","0.270602158281573"
"Seltener","1992","16-34 Jahre alt","Brandenburg","56","0.268457723558003","0.21080858411829","0.326106862997716"
"Seltener","1992","16-34 Jahre alt","Mecklenburg-Vorpommern","36","0.210340046962925","0.145119640418509","0.275560453507341"
"Seltener","1992","16-34 Jahre alt","Sachsen","87","0.235266602209471","0.192220994455443","0.278312209963499"
"Seltener","1992","16-34 Jahre alt","Sachsen-Anhalt","72","0.231793335277164","0.180697329414152","0.282889341140176"
"Seltener","1992","16-34 Jahre alt","Thueringen","66","0.25234537450237","0.199446504436878","0.305244244567862"
"Seltener","1992","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Seltener","1992","35-65 Jahre alt","Hamburg","","","",""
"Seltener","1992","35-65 Jahre alt","Niedersachsen","60","0.130494122823128","0.0999434071853323","0.161044838460923"
"Seltener","1992","35-65 Jahre alt","Bremen","","","",""
"Seltener","1992","35-65 Jahre alt","Nordrhein-Westfalen","189","0.163806934454805","0.143460199022864","0.184153669886745"
"Seltener","1992","35-65 Jahre alt","Hessen","74","0.17488322070364","0.141041129540683","0.208725311866597"
"Seltener","1992","35-65 Jahre alt","Rheinland-Pfalz,Saarland","35","0.114163981988848","0.0780578321179651","0.15027013185973"
"Seltener","1992","35-65 Jahre alt","Baden-Wuerttemberg","133","0.179954632329947","0.154398879235457","0.205510385424437"
"Seltener","1992","35-65 Jahre alt","Bayern","151","0.205268187692186","0.177192160812042","0.23334421457233"
"Seltener","1992","35-65 Jahre alt","Saarland","","","",""
"Seltener","1992","35-65 Jahre alt","Berlin","53","0.163437504195133","0.122924153999474","0.203950854390791"
"Seltener","1992","35-65 Jahre alt","Brandenburg","54","0.133431738152745","0.0985949177577467","0.168268558547744"
"Seltener","1992","35-65 Jahre alt","Mecklenburg-Vorpommern","36","0.132604375470049","0.0894264811750434","0.175782269765054"
"Seltener","1992","35-65 Jahre alt","Sachsen","111","0.148181494552614","0.120973410425434","0.175389578679794"
"Seltener","1992","35-65 Jahre alt","Sachsen-Anhalt","62","0.134591443822645","0.101515994295808","0.167666893349481"
"Seltener","1992","35-65 Jahre alt","Thueringen","56","0.149693531773933","0.112046754700383","0.187340308847483"
"Seltener","1992","66 und älter","Schleswig-Holstein","","","",""
"Seltener","1992","66 und älter","Hamburg","","","",""
"Seltener","1992","66 und älter","Niedersachsen","","","",""
"Seltener","1992","66 und älter","Bremen","","","",""
"Seltener","1992","66 und älter","Nordrhein-Westfalen","","","",""
"Seltener","1992","66 und älter","Hessen","","","",""
"Seltener","1992","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1992","66 und älter","Baden-Wuerttemberg","","","",""
"Seltener","1992","66 und älter","Bayern","","","",""
"Seltener","1992","66 und älter","Saarland","","","",""
"Seltener","1992","66 und älter","Berlin","","","",""
"Seltener","1992","66 und älter","Brandenburg","","","",""
"Seltener","1992","66 und älter","Mecklenburg-Vorpommern","","","",""
"Seltener","1992","66 und älter","Sachsen","","","",""
"Seltener","1992","66 und älter","Sachsen-Anhalt","","","",""
"Seltener","1992","66 und älter","Thueringen","","","",""
"Nie","1992","16-34 Jahre alt","Schleswig-Holstein","38","0.336184530613704","0.238586875460875","0.433782185766532"
"Nie","1992","16-34 Jahre alt","Hamburg","","","",""
"Nie","1992","16-34 Jahre alt","Niedersachsen","118","0.286369425676419","0.240736589242331","0.332002262110507"
"Nie","1992","16-34 Jahre alt","Bremen","","","",""
"Nie","1992","16-34 Jahre alt","Nordrhein-Westfalen","319","0.278379671069621","0.250130351453875","0.306628990685367"
"Nie","1992","16-34 Jahre alt","Hessen","142","0.361351521659245","0.311237803849691","0.4114652394688"
"Nie","1992","16-34 Jahre alt","Rheinland-Pfalz,Saarland","101","0.38574974829291","0.325886989170569","0.445612507415251"
"Nie","1992","16-34 Jahre alt","Baden-Wuerttemberg","238","0.272740672017459","0.239957982790678","0.305523361244241"
"Nie","1992","16-34 Jahre alt","Bayern","162","0.235326272189567","0.202175315922853","0.268477228456281"
"Nie","1992","16-34 Jahre alt","Saarland","","","",""
"Nie","1992","16-34 Jahre alt","Berlin","93","0.371789294839829","0.309331696596419","0.43424689308324"
"Nie","1992","16-34 Jahre alt","Brandenburg","123","0.538680442496807","0.473831678952093","0.603529206041522"
"Nie","1992","16-34 Jahre alt","Mecklenburg-Vorpommern","75","0.522867070829846","0.442935600385592","0.6027985412741"
"Nie","1992","16-34 Jahre alt","Sachsen","188","0.498968487054079","0.448227050877346","0.549709923230813"
"Nie","1992","16-34 Jahre alt","Sachsen-Anhalt","125","0.49314449167882","0.432606693117656","0.553682290239984"
"Nie","1992","16-34 Jahre alt","Thueringen","127","0.512926508479534","0.452053743583841","0.573799273375227"
"Nie","1992","35-65 Jahre alt","Schleswig-Holstein","80","0.55023978109156","0.468987912466111","0.631491649717008"
"Nie","1992","35-65 Jahre alt","Hamburg","50","0.56307633382525","0.455059360688164","0.671093306962337"
"Nie","1992","35-65 Jahre alt","Niedersachsen","259","0.543958629758576","0.498786069359733","0.589131190157418"
"Nie","1992","35-65 Jahre alt","Bremen","","","",""
"Nie","1992","35-65 Jahre alt","Nordrhein-Westfalen","743","0.528335277457416","0.500891314894017","0.555779240020816"
"Nie","1992","35-65 Jahre alt","Hessen","318","0.568995727681734","0.524877231520567","0.6131142238429"
"Nie","1992","35-65 Jahre alt","Rheinland-Pfalz,Saarland","188","0.618138538906119","0.562977074825072","0.673300002987166"
"Nie","1992","35-65 Jahre alt","Baden-Wuerttemberg","548","0.557820467489131","0.524780868373718","0.590860066604543"
"Nie","1992","35-65 Jahre alt","Bayern","435","0.492441116340483","0.457688708762546","0.52719352391842"
"Nie","1992","35-65 Jahre alt","Saarland","","","",""
"Nie","1992","35-65 Jahre alt","Berlin","201","0.59894154026715","0.545242174025152","0.652640906509149"
"Nie","1992","35-65 Jahre alt","Brandenburg","268","0.732231063758727","0.686867024296315","0.777595103221138"
"Nie","1992","35-65 Jahre alt","Mecklenburg-Vorpommern","176","0.76537733279917","0.71142668051192","0.81932798508642"
"Nie","1992","35-65 Jahre alt","Sachsen","459","0.730868544364548","0.696903725204614","0.764833363524482"
"Nie","1992","35-65 Jahre alt","Sachsen-Anhalt","295","0.720361234303695","0.676864135402876","0.763858333204513"
"Nie","1992","35-65 Jahre alt","Thueringen","254","0.753502347875336","0.70802582597335","0.798978869777322"
"Nie","1992","66 und älter","Schleswig-Holstein","","","",""
"Nie","1992","66 und älter","Hamburg","","","",""
"Nie","1992","66 und älter","Niedersachsen","93","0.856372135655165","0.791420559399426","0.921323711910904"
"Nie","1992","66 und älter","Bremen","","","",""
"Nie","1992","66 und älter","Nordrhein-Westfalen","209","0.854275241329872","0.810273972844799","0.898276509814946"
"Nie","1992","66 und älter","Hessen","88","0.855153866989758","0.787836204691393","0.922471529288123"
"Nie","1992","66 und älter","Rheinland-Pfalz,Saarland","91","0.943100353520572","0.897000880402155","0.989199826638989"
"Nie","1992","66 und älter","Baden-Wuerttemberg","137","0.836931407817302","0.779867008908254","0.893995806726349"
"Nie","1992","66 und älter","Bayern","156","0.817773155242797","0.763451896018402","0.872094414467192"
"Nie","1992","66 und älter","Saarland","","","",""
"Nie","1992","66 und älter","Berlin","34","0.840713626155871","0.730041869891253","0.951385382420489"
"Nie","1992","66 und älter","Brandenburg","59","0.903932605402258","0.831736439163449","0.976128771641068"
"Nie","1992","66 und älter","Mecklenburg-Vorpommern","","","",""
"Nie","1992","66 und älter","Sachsen","113","0.92355204961708","0.876594097716792","0.970510001517369"
"Nie","1992","66 und älter","Sachsen-Anhalt","89","0.952969828210732","0.910172956770068","0.995766699651397"
"Nie","1992","66 und älter","Thueringen","69","0.958587505112512","0.912882028667063","1.00429298155796"
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Hamburg","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Bremen","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Hessen","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Bayern","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Saarland","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Berlin","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Brandenburg","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Sachsen","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Thueringen","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Hamburg","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Bremen","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Hessen","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Bayern","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Saarland","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Berlin","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Brandenburg","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Sachsen","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Thueringen","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Schleswig-Holstein","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Hamburg","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Bremen","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Hessen","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Bayern","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Saarland","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Berlin","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Brandenburg","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Sachsen","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Sachsen-Anhalt","","","",""
