year,quintil_oecd,sampreg,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,4th Quintile,West,Seldom,0.12675,284,2194,0.11282,0.14067
1986,4th Quintile,West,Never,0.51937,1160,2194,0.49846,0.54028
1986,5th Quintile,West,At least once per week,0.30867,638,2065,0.28874,0.32860
1986,5th Quintile,West,At least once per month,0.07035,139,2065,0.05931,0.08138
1986,5th Quintile,West,Seldom,0.14345,306,2065,0.12832,0.15857
1986,5th Quintile,West,Never,0.47753,982,2065,0.45599,0.49908
1988,1st Quintile,West,At least once per week,0.15687,316,1949,0.14072,0.17302
1988,1st Quintile,West,At least once per month,0.03821,84,1949,0.02970,0.04672
1988,1st Quintile,West,Seldom,0.10327,206,1949,0.08976,0.11678
1988,1st Quintile,West,Never,0.70165,1343,1949,0.68133,0.72197
1988,2nd Quintile,West,At least once per week,0.22007,419,1966,0.20175,0.23839
1988,2nd Quintile,West,At least once per month,0.04169,85,1966,0.03286,0.05053
1988,2nd Quintile,West,Seldom,0.11135,234,1966,0.09744,0.12526
1988,2nd Quintile,West,Never,0.62688,1228,1966,0.60550,0.64827
1988,3rd Quintile,West,At least once per week,0.24415,481,1980,0.22522,0.26308
1988,3rd Quintile,West,At least once per month,0.05910,106,1980,0.04871,0.06949
1988,3rd Quintile,West,Seldom,0.14645,293,1980,0.13087,0.16202
1988,3rd Quintile,West,Never,0.55030,1100,1980,0.52839,0.57222
1988,4th Quintile,West,At least once per week,0.27557,554,2044,0.25620,0.29495
1988,4th Quintile,West,At least once per month,0.05840,117,2044,0.04823,0.06856
1988,4th Quintile,West,Seldom,0.14820,289,2044,0.13279,0.16360
1988,4th Quintile,West,Never,0.51783,1084,2044,0.49617,0.53950
1988,5th Quintile,West,At least once per week,0.33877,645,1924,0.31761,0.35992
1988,5th Quintile,West,At least once per month,0.06546,127,1924,0.05440,0.07651
1988,5th Quintile,West,Seldom,0.16325,309,1924,0.14673,0.17977
1988,5th Quintile,West,Never,0.43253,843,1924,0.41038,0.45467
1990,1st Quintile,West,At least once per week,0.16392,310,1885,0.14720,0.18064
1990,1st Quintile,West,At least once per month,0.05573,115,1885,0.04538,0.06609
1990,1st Quintile,West,Seldom,0.16247,280,1885,0.14582,0.17913
1990,1st Quintile,West,Never,0.61787,1180,1885,0.59593,0.63981
1990,2nd Quintile,West,At least once per week,0.27334,486,1879,0.25318,0.29349
1990,2nd Quintile,West,At least once per month,0.07253,136,1879,0.06080,0.08426
1990,2nd Quintile,West,Seldom,0.19157,367,1879,0.17377,0.20937
1990,2nd Quintile,West,Never,0.46257,890,1879,0.44002,0.48512
1990,3rd Quintile,West,At least once per week,0.29806,533,1886,0.27741,0.31871
1990,3rd Quintile,West,At least once per month,0.08608,162,1886,0.07342,0.09874
1990,3rd Quintile,West,Seldom,0.18558,344,1886,0.16803,0.20313
1990,3rd Quintile,West,Never,0.43028,847,1886,0.40793,0.45263
1990,4th Quintile,West,At least once per week,0.30548,563,1932,0.28494,0.32603
1990,4th Quintile,West,At least once per month,0.10287,195,1932,0.08932,0.11643
1990,4th Quintile,West,Seldom,0.22950,424,1932,0.21074,0.24826
1990,4th Quintile,West,Never,0.36214,750,1932,0.34071,0.38358
1990,5th Quintile,West,At least once per week,0.38797,699,1815,0.36554,0.41039
1990,5th Quintile,West,At least once per month,0.11303,194,1815,0.09846,0.12760
1990,5th Quintile,West,Seldom,0.21336,373,1815,0.19451,0.23222
1990,5th Quintile,West,Never,0.28563,549,1815,0.26485,0.30642
1992,1st Quintile,West,At least once per week,0.13772,163,1133,0.11764,0.15779
1992,1st Quintile,West,At least once per month,0.03586,46,1133,0.02503,0.04669
1992,1st Quintile,West,Seldom,0.09815,122,1133,0.08082,0.11548
1992,1st Quintile,West,Never,0.72827,802,1133,0.70235,0.75418
1992,1st Quintile,East,At least once per week,0.09620,158,1576,0.08163,0.11076
1992,1st Quintile,East,At least once per month,0.02825,51,1576,0.02006,0.03643
1992,1st Quintile,East,Seldom,0.11745,212,1576,0.10155,0.13335
1992,1st Quintile,East,Never,0.75811,1155,1576,0.73696,0.77926
1992,2nd Quintile,West,At least once per week,0.19057,305,1608,0.17137,0.20978
1992,2nd Quintile,West,At least once per month,0.06189,103,1608,0.05010,0.07367
1992,2nd Quintile,West,Seldom,0.12436,216,1608,0.10822,0.14049
1992,2nd Quintile,West,Never,0.62318,984,1608,0.59949,0.64688
1992,2nd Quintile,East,At least once per week,0.12065,149,1204,0.10225,0.13906
1992,2nd Quintile,East,At least once per month,0.03741,45,1204,0.02668,0.04813
1992,2nd Quintile,East,Seldom,0.17881,242,1204,0.15716,0.20047
1992,2nd Quintile,East,Never,0.66313,768,1204,0.63642,0.68984
1992,3rd Quintile,West,At least once per week,0.23101,446,1909,0.21210,0.24992
1992,3rd Quintile,West,At least once per month,0.07331,129,1909,0.06161,0.08500
1992,3rd Quintile,West,Seldom,0.17832,340,1909,0.16115,0.19550
1992,3rd Quintile,West,Never,0.51736,994,1909,0.49494,0.53978
1992,3rd Quintile,East,At least once per week,0.17135,122,678,0.14297,0.19974
1992,3rd Quintile,East,Seldom,0.20255,151,678,0.17228,0.23283
1992,3rd Quintile,East,Never,0.57464,405,678,0.53739,0.61188
1992,4th Quintile,West,At least once per week,0.28275,612,2254,0.26416,0.30135
1992,4th Quintile,West,At least once per month,0.07062,160,2254,0.06004,0.08120
1992,4th Quintile,West,Seldom,0.16218,369,2254,0.14696,0.17740
1992,4th Quintile,West,Never,0.48444,1113,2254,0.46380,0.50508
1992,4th Quintile,East,At least once per week,0.16059,49,294,0.11855,0.20263
1992,4th Quintile,East,Seldom,0.20530,70,294,0.15905,0.25155
1992,4th Quintile,East,Never,0.59399,175,294,0.53776,0.65022
1992,5th Quintile,West,At least once per week,0.34666,761,2237,0.32693,0.36639
1992,5th Quintile,West,At least once per month,0.07860,179,2237,0.06744,0.08975
1992,5th Quintile,West,Seldom,0.19196,426,2237,0.17563,0.20828
1992,5th Quintile,West,Never,0.38279,871,2237,0.36264,0.40294
1992,5th Quintile,East,Seldom,0.23432,34,106,0.15330,0.31534
1992,5th Quintile,East,Never,0.58150,72,106,0.48714,0.67585
1994,1st Quintile,West,At least once per week,0.14738,228,1512,0.12950,0.16525
1994,1st Quintile,West,At least once per month,0.03855,73,1512,0.02884,0.04825
1994,1st Quintile,West,Seldom,0.12252,216,1512,0.10599,0.13905
1994,1st Quintile,West,Never,0.69156,995,1512,0.66827,0.71485
1994,1st Quintile,East,At least once per week,0.07285,68,927,0.05611,0.08959
1994,1st Quintile,East,Seldom,0.11887,127,927,0.09802,0.13971
1994,1st Quintile,East,Never,0.78682,732,927,0.76044,0.81320
1994,2nd Quintile,West,At least once per week,0.18773,284,1568,0.16839,0.20706
1994,2nd Quintile,West,At least once per month,0.06319,104,1568,0.05115,0.07524
1994,2nd Quintile,West,Seldom,0.16124,257,1568,0.14303,0.17945
1994,2nd Quintile,West,Never,0.58784,923,1568,0.56346,0.61221
1994,2nd Quintile,East,At least once per week,0.10849,127,1062,0.08978,0.12721
1994,2nd Quintile,East,At least once per month,0.02684,37,1062,0.01712,0.03657
1994,2nd Quintile,East,Seldom,0.13995,173,1062,0.11908,0.16083
1994,2nd Quintile,East,Never,0.72471,725,1062,0.69783,0.75159
1994,3rd Quintile,West,At least once per week,0.23646,418,1786,0.21675,0.25618
1994,3rd Quintile,West,At least once per month,0.05042,100,1786,0.04027,0.06057
1994,3rd Quintile,West,Seldom,0.18581,336,1786,0.16777,0.20386
1994,3rd Quintile,West,Never,0.52730,932,1786,0.50414,0.55046
1994,3rd Quintile,East,At least once per week,0.14636,133,875,0.12293,0.16979
1994,3rd Quintile,East,At least once per month,0.04059,37,875,0.02751,0.05368
1994,3rd Quintile,East,Seldom,0.18537,187,875,0.15960,0.21113
1994,3rd Quintile,East,Never,0.62768,518,875,0.59563,0.65973
1994,4th Quintile,West,At least once per week,0.28618,546,1966,0.26619,0.30616
1994,4th Quintile,West,At least once per month,0.07904,157,1966,0.06711,0.09097
1994,4th Quintile,West,Seldom,0.19338,381,1966,0.17591,0.21084
1994,4th Quintile,West,Never,0.44141,882,1966,0.41946,0.46337
1994,4th Quintile,East,At least once per week,0.13411,79,545,0.10547,0.16274
1994,4th Quintile,East,At least once per month,0.08226,35,545,0.05917,0.10535
1994,4th Quintile,East,Seldom,0.18383,109,545,0.15128,0.21638
1994,4th Quintile,East,Never,0.59980,322,545,0.55863,0.64098
1994,5th Quintile,West,At least once per week,0.34881,711,2112,0.32848,0.36914
1994,5th Quintile,West,At least once per month,0.08205,191,2112,0.07035,0.09376
1994,5th Quintile,West,Seldom,0.20441,435,2112,0.18720,0.22161
1994,5th Quintile,West,Never,0.36473,775,2112,0.34420,0.38527
1994,5th Quintile,East,At least once per week,0.20471,54,263,0.15585,0.25357
1994,5th Quintile,East,Seldom,0.17783,53,263,0.13153,0.22413
1994,5th Quintile,East,Never,0.56607,156,263,0.50605,0.62608
1995,1st Quintile,West,At least once per week,0.20403,321,1730,0.18503,0.22302
1995,1st Quintile,West,At least once per month,0.05282,91,1730,0.04227,0.06336
1995,1st Quintile,West,Seldom,0.16858,296,1730,0.15093,0.18623
1995,1st Quintile,West,Never,0.57458,1022,1730,0.55127,0.59788
1995,1st Quintile,East,At least once per week,0.13341,116,778,0.10950,0.15732
1995,1st Quintile,East,At least once per month,0.04282,38,778,0.02859,0.05706
1995,1st Quintile,East,Seldom,0.20392,175,778,0.17559,0.23225
1995,1st Quintile,East,Never,0.61985,449,778,0.58572,0.65398
1995,2nd Quintile,West,At least once per week,0.24574,440,1827,0.22599,0.26549
1995,2nd Quintile,West,At least once per month,0.07185,138,1827,0.06000,0.08369
1995,2nd Quintile,West,Seldom,0.18127,325,1827,0.16360,0.19894
1995,2nd Quintile,West,Never,0.50115,924,1827,0.47821,0.52408
1995,2nd Quintile,East,At least once per week,0.16458,186,1039,0.14202,0.18713
1995,2nd Quintile,East,At least once per month,0.05236,57,1039,0.03881,0.06591
1995,2nd Quintile,East,Seldom,0.21107,249,1039,0.18624,0.23589
1995,2nd Quintile,East,Never,0.57200,547,1039,0.54189,0.60210
1995,3rd Quintile,West,At least once per week,0.27540,507,1855,0.25507,0.29574
1995,3rd Quintile,West,At least once per month,0.05198,105,1855,0.04187,0.06208
1995,3rd Quintile,West,Seldom,0.21260,399,1855,0.19397,0.23122
1995,3rd Quintile,West,Never,0.46002,844,1855,0.43734,0.48271
1995,3rd Quintile,East,At least once per week,0.19793,188,851,0.17114,0.22471
1995,3rd Quintile,East,At least once per month,0.05321,47,851,0.03812,0.06830
1995,3rd Quintile,East,Seldom,0.29271,276,851,0.26212,0.32330
1995,3rd Quintile,East,Never,0.45615,340,851,0.42267,0.48963
1995,4th Quintile,West,At least once per week,0.34320,659,1980,0.32228,0.36412
1995,4th Quintile,West,At least once per month,0.08974,177,1980,0.07715,0.10233
1995,4th Quintile,West,Seldom,0.21077,423,1980,0.19280,0.22874
1995,4th Quintile,West,Never,0.35629,721,1980,0.33519,0.37739
1995,4th Quintile,East,At least once per week,0.19774,143,667,0.16749,0.22799
1995,4th Quintile,East,At least once per month,0.07116,53,667,0.05163,0.09068
1995,4th Quintile,East,Seldom,0.30745,217,667,0.27241,0.34250
1995,4th Quintile,East,Never,0.42365,254,667,0.38612,0.46118
1995,5th Quintile,West,At least once per week,0.39772,828,2125,0.37691,0.41854
1995,5th Quintile,West,At least once per month,0.09966,216,2125,0.08692,0.11240
1995,5th Quintile,West,Seldom,0.22251,467,2125,0.20482,0.24019
1995,5th Quintile,West,Never,0.28011,614,2125,0.26101,0.29921
1995,5th Quintile,East,At least once per week,0.28399,80,327,0.23504,0.33294
1995,5th Quintile,East,At least once per month,0.10403,33,327,0.07089,0.13717
1995,5th Quintile,East,Seldom,0.27540,101,327,0.22690,0.32389
1995,5th Quintile,East,Never,0.33658,113,327,0.28528,0.38788
1996,1st Quintile,West,At least once per week,0.18083,277,1785,0.16297,0.19869
1996,1st Quintile,West,At least once per month,0.05731,110,1785,0.04653,0.06810
1996,1st Quintile,West,Seldom,0.15313,297,1785,0.13642,0.16984
1996,1st Quintile,West,Never,0.60872,1101,1785,0.58607,0.63137
1996,1st Quintile,East,At least once per week,0.10205,91,764,0.08057,0.12353
1996,1st Quintile,East,At least once per month,0.03464,31,764,0.02167,0.04762
1996,1st Quintile,East,Seldom,0.17057,146,764,0.14388,0.19726
1996,1st Quintile,East,Never,0.69274,496,764,0.66000,0.72547
1996,2nd Quintile,West,At least once per week,0.20902,310,1684,0.18959,0.22844
1996,2nd Quintile,West,At least once per month,0.08012,132,1684,0.06715,0.09309
1996,2nd Quintile,West,Seldom,0.18007,325,1684,0.16171,0.19842
1996,2nd Quintile,West,Never,0.53079,917,1684,0.50695,0.55464
1996,2nd Quintile,East,At least once per week,0.13904,129,922,0.11669,0.16138
1996,2nd Quintile,East,At least once per month,0.04691,53,922,0.03326,0.06057
1996,2nd Quintile,East,Seldom,0.18267,191,922,0.15771,0.20763
1996,2nd Quintile,East,Never,0.63138,549,922,0.60022,0.66254
1996,3rd Quintile,West,At least once per week,0.25304,420,1764,0.23275,0.27334
1996,3rd Quintile,West,At least once per month,0.05586,110,1764,0.04514,0.06658
1996,3rd Quintile,West,Seldom,0.19423,373,1764,0.17576,0.21270
1996,3rd Quintile,West,Never,0.49687,861,1764,0.47353,0.52021
1996,3rd Quintile,East,At least once per week,0.14718,152,906,0.12410,0.17027
1996,3rd Quintile,East,At least once per month,0.04372,44,906,0.03039,0.05704
1996,3rd Quintile,East,Seldom,0.19175,191,906,0.16610,0.21740
1996,3rd Quintile,East,Never,0.61735,519,906,0.58569,0.64902
1996,4th Quintile,West,At least once per week,0.27231,547,2003,0.25281,0.29181
1996,4th Quintile,West,At least once per month,0.08608,173,2003,0.07379,0.09837
1996,4th Quintile,West,Seldom,0.22771,457,2003,0.20934,0.24608
1996,4th Quintile,West,Never,0.41390,826,2003,0.39233,0.43548
1996,4th Quintile,East,At least once per week,0.17731,131,687,0.14873,0.20589
1996,4th Quintile,East,At least once per month,0.06020,52,687,0.04240,0.07800
1996,4th Quintile,East,Seldom,0.27326,184,687,0.23991,0.30661
1996,4th Quintile,East,Never,0.48922,320,687,0.45182,0.52663
1996,5th Quintile,West,At least once per week,0.36733,739,2049,0.34645,0.38821
1996,5th Quintile,West,At least once per month,0.08741,188,2049,0.07518,0.09964
1996,5th Quintile,West,Seldom,0.21296,437,2049,0.19523,0.23069
1996,5th Quintile,West,Never,0.33230,685,2049,0.31190,0.35270
1996,5th Quintile,East,At least once per week,0.22031,80,351,0.17689,0.26373
1996,5th Quintile,East,Seldom,0.22401,91,351,0.18033,0.26770
1996,5th Quintile,East,Never,0.49407,180,351,0.44169,0.54645
1997,1st Quintile,West,At least once per week,0.19069,266,1650,0.17173,0.20965
1997,1st Quintile,West,At least once per month,0.04210,80,1650,0.03240,0.05179
1997,1st Quintile,West,Seldom,0.13774,251,1650,0.12111,0.15438
1997,1st Quintile,West,Never,0.62947,1053,1650,0.60616,0.65278
1997,1st Quintile,East,At least once per week,0.10829,84,672,0.08478,0.13181
1997,1st Quintile,East,Seldom,0.17115,125,672,0.14265,0.19965
1997,1st Quintile,East,Never,0.68813,463,672,0.65308,0.72319
1997,2nd Quintile,West,At least once per week,0.19820,334,1736,0.17944,0.21695
1997,2nd Quintile,West,At least once per month,0.05526,103,1736,0.04451,0.06601
1997,2nd Quintile,West,Seldom,0.19028,343,1736,0.17181,0.20875
1997,2nd Quintile,West,Never,0.55626,956,1736,0.53289,0.57964
1997,2nd Quintile,East,At least once per week,0.14285,147,976,0.12088,0.16481
1997,2nd Quintile,East,At least once per month,0.03478,39,976,0.02328,0.04628
1997,2nd Quintile,East,Seldom,0.18992,195,976,0.16530,0.21454
1997,2nd Quintile,East,Never,0.63245,595,976,0.60219,0.66272
1997,3rd Quintile,West,At least once per week,0.26266,451,1753,0.24205,0.28327
1997,3rd Quintile,West,At least once per month,0.05378,106,1753,0.04322,0.06434
1997,3rd Quintile,West,Seldom,0.18587,326,1753,0.16765,0.20408
1997,3rd Quintile,West,Never,0.49770,870,1753,0.47429,0.52111
1997,3rd Quintile,East,At least once per week,0.15613,137,844,0.13162,0.18063
1997,3rd Quintile,East,At least once per month,0.04416,42,844,0.03029,0.05802
1997,3rd Quintile,East,Seldom,0.18937,183,844,0.16292,0.21582
1997,3rd Quintile,East,Never,0.61035,482,844,0.57743,0.64327
1997,4th Quintile,West,At least once per week,0.29859,567,1933,0.27818,0.31899
1997,4th Quintile,West,At least once per month,0.07405,156,1933,0.06237,0.08572
1997,4th Quintile,West,Seldom,0.19432,382,1933,0.17668,0.21197
1997,4th Quintile,West,Never,0.43304,828,1933,0.41094,0.45513
1997,4th Quintile,East,At least once per week,0.16708,134,699,0.13940,0.19475
1997,4th Quintile,East,At least once per month,0.05309,32,699,0.03646,0.06972
1997,4th Quintile,East,Seldom,0.24006,176,699,0.20837,0.27174
1997,4th Quintile,East,Never,0.53978,357,699,0.50280,0.57675
1997,5th Quintile,West,At least once per week,0.37369,753,2026,0.35262,0.39476
1997,5th Quintile,West,At least once per month,0.07294,152,2026,0.06161,0.08426
1997,5th Quintile,West,Seldom,0.19080,407,2026,0.17369,0.20792
1997,5th Quintile,West,Never,0.36257,714,2026,0.34163,0.38351
1997,5th Quintile,East,At least once per week,0.22149,85,353,0.17811,0.26487
1997,5th Quintile,East,Seldom,0.23039,85,353,0.18640,0.27438
1997,5th Quintile,East,Never,0.50872,183,353,0.45649,0.56095
1998,1st Quintile,West,At least once per week,0.20798,329,1686,0.18861,0.22736
1998,1st Quintile,West,At least once per month,0.05022,92,1686,0.03979,0.06065
1998,1st Quintile,West,Seldom,0.16310,295,1686,0.14546,0.18074
1998,1st Quintile,West,Never,0.57870,970,1686,0.55512,0.60227
1998,1st Quintile,East,At least once per week,0.17988,110,605,0.14925,0.21051
1998,1st Quintile,East,Seldom,0.23709,173,605,0.20318,0.27101
1998,1st Quintile,East,Never,0.54559,322,605,0.50588,0.58530
1998,2nd Quintile,West,At least once per week,0.24171,365,1660,0.22111,0.26232
1998,2nd Quintile,West,At least once per month,0.06430,122,1660,0.05250,0.07610
1998,2nd Quintile,West,Seldom,0.22810,386,1660,0.20791,0.24829
1998,2nd Quintile,West,Never,0.46589,787,1660,0.44188,0.48989
1998,2nd Quintile,East,At least once per week,0.20164,183,826,0.17426,0.22901
1998,2nd Quintile,East,At least once per month,0.05348,49,826,0.03813,0.06883
1998,2nd Quintile,East,Seldom,0.24249,206,826,0.21325,0.27174
1998,2nd Quintile,East,Never,0.50239,388,826,0.46827,0.53651
1998,3rd Quintile,West,At least once per week,0.29276,447,1628,0.27065,0.31487
1998,3rd Quintile,West,At least once per month,0.07005,122,1628,0.05765,0.08245
1998,3rd Quintile,West,Seldom,0.20596,353,1628,0.18631,0.22561
1998,3rd Quintile,West,Never,0.43124,706,1628,0.40717,0.45530
1998,3rd Quintile,East,At least once per week,0.19251,197,925,0.16708,0.21793
1998,3rd Quintile,East,At least once per month,0.06194,64,925,0.04640,0.07749
1998,3rd Quintile,East,Seldom,0.25433,261,925,0.22625,0.28241
1998,3rd Quintile,East,Never,0.49122,403,925,0.45899,0.52346
1998,4th Quintile,West,At least once per week,0.33434,630,1876,0.31298,0.35569
1998,4th Quintile,West,At least once per month,0.10029,174,1876,0.08669,0.11388
1998,4th Quintile,West,Seldom,0.22389,441,1876,0.20502,0.24276
1998,4th Quintile,West,Never,0.34149,631,1876,0.32002,0.36295
1998,4th Quintile,East,At least once per week,0.22525,172,707,0.19443,0.25606
1998,4th Quintile,East,At least once per month,0.07104,53,707,0.05209,0.08999
1998,4th Quintile,East,Seldom,0.28998,207,707,0.25651,0.32345
1998,4th Quintile,East,Never,0.41373,275,707,0.37740,0.45006
1998,5th Quintile,West,At least once per week,0.41091,753,1872,0.38861,0.43320
1998,5th Quintile,West,At least once per month,0.10924,217,1872,0.09510,0.12337
1998,5th Quintile,West,Seldom,0.21886,425,1872,0.20012,0.23759
1998,5th Quintile,West,Never,0.26100,477,1872,0.24110,0.28090
1998,5th Quintile,East,At least once per week,0.30390,129,407,0.25916,0.34864
1998,5th Quintile,East,At least once per month,0.08302,36,407,0.05618,0.10986
1998,5th Quintile,East,Seldom,0.30859,112,407,0.26365,0.35352
1998,5th Quintile,East,Never,0.30449,130,407,0.25973,0.34926
1999,1st Quintile,West,At least once per week,0.19651,322,1772,0.17800,0.21501
1999,1st Quintile,West,At least once per month,0.05203,95,1772,0.04168,0.06237
1999,1st Quintile,West,Seldom,0.13606,266,1772,0.12009,0.15203
1999,1st Quintile,West,Never,0.61541,1089,1772,0.59275,0.63807
1999,1st Quintile,East,At least once per week,0.14111,112,794,0.11688,0.16534
1999,1st Quintile,East,At least once per month,0.04018,32,794,0.02651,0.05385
1999,1st Quintile,East,Seldom,0.18085,154,794,0.15406,0.20764
1999,1st Quintile,East,Never,0.63786,496,794,0.60440,0.67131
1999,2nd Quintile,West,At least once per week,0.21392,378,1832,0.19514,0.23270
1999,2nd Quintile,West,At least once per month,0.05408,111,1832,0.04372,0.06444
1999,2nd Quintile,West,Seldom,0.19358,399,1832,0.17549,0.21168
1999,2nd Quintile,West,Never,0.53842,944,1832,0.51558,0.56125
1999,2nd Quintile,East,At least once per week,0.13152,147,1014,0.11071,0.15233
1999,2nd Quintile,East,At least once per month,0.04842,49,1014,0.03520,0.06163
1999,2nd Quintile,East,Seldom,0.20518,233,1014,0.18031,0.23005
1999,2nd Quintile,East,Never,0.61488,585,1014,0.58491,0.64485
1999,3rd Quintile,West,At least once per week,0.24290,439,1886,0.22354,0.26226
1999,3rd Quintile,West,At least once per month,0.07286,135,1886,0.06113,0.08460
1999,3rd Quintile,West,Seldom,0.19242,393,1886,0.17462,0.21022
1999,3rd Quintile,West,Never,0.49182,919,1886,0.46925,0.51439
1999,3rd Quintile,East,At least once per week,0.17770,167,918,0.15295,0.20244
1999,3rd Quintile,East,At least once per month,0.05375,57,918,0.03915,0.06835
1999,3rd Quintile,East,Seldom,0.18143,175,918,0.15649,0.20637
1999,3rd Quintile,East,Never,0.58712,519,918,0.55526,0.61899
1999,4th Quintile,West,At least once per week,0.31101,641,2110,0.29125,0.33076
1999,4th Quintile,West,At least once per month,0.07421,178,2110,0.06302,0.08540
1999,4th Quintile,West,Seldom,0.20567,451,2110,0.18842,0.22292
1999,4th Quintile,West,Never,0.40911,840,2110,0.38813,0.43010
1999,4th Quintile,East,At least once per week,0.18436,126,621,0.15383,0.21488
1999,4th Quintile,East,At least once per month,0.06003,44,621,0.04133,0.07873
1999,4th Quintile,East,Seldom,0.24056,154,621,0.20692,0.27421
1999,4th Quintile,East,Never,0.51505,297,621,0.47571,0.55439
1999,5th Quintile,West,At least once per week,0.37802,833,2197,0.35774,0.39831
1999,5th Quintile,West,At least once per month,0.07847,190,2197,0.06723,0.08972
1999,5th Quintile,West,Seldom,0.19627,458,2197,0.17965,0.21288
1999,5th Quintile,West,Never,0.34723,716,2197,0.32732,0.36715
1999,5th Quintile,East,At least once per week,0.25904,105,364,0.21397,0.30411
1999,5th Quintile,East,Seldom,0.27268,92,364,0.22686,0.31849
1999,5th Quintile,East,Never,0.39674,167,364,0.34641,0.44707
2001,1st Quintile,West,At least once per week,0.17521,462,2675,0.16081,0.18962
2001,1st Quintile,West,At least once per month,0.05170,126,2675,0.04331,0.06010
2001,1st Quintile,West,Seldom,0.11430,330,2675,0.10224,0.12636
2001,1st Quintile,West,Never,0.65878,1757,2675,0.64081,0.67675
2001,1st Quintile,East,At least once per week,0.16660,198,1171,0.14525,0.18795
2001,1st Quintile,East,At least once per month,0.03812,46,1171,0.02715,0.04909
2001,1st Quintile,East,Seldom,0.14662,186,1171,0.12635,0.16688
2001,1st Quintile,East,Never,0.64866,741,1171,0.62131,0.67602
2001,2nd Quintile,West,At least once per week,0.22956,662,2926,0.21432,0.24480
2001,2nd Quintile,West,At least once per month,0.05658,165,2926,0.04820,0.06495
2001,2nd Quintile,West,Seldom,0.14409,454,2926,0.13136,0.15682
2001,2nd Quintile,West,Never,0.56977,1645,2926,0.55183,0.58772
2001,2nd Quintile,East,At least once per week,0.15937,225,1379,0.14004,0.17870
2001,2nd Quintile,East,At least once per month,0.03947,55,1379,0.02919,0.04975
2001,2nd Quintile,East,Seldom,0.15503,226,1379,0.13592,0.17414
2001,2nd Quintile,East,Never,0.64614,873,1379,0.62089,0.67138
2001,3rd Quintile,West,At least once per week,0.26830,850,3211,0.25297,0.28363
2001,3rd Quintile,West,At least once per month,0.06343,208,3211,0.05500,0.07186
2001,3rd Quintile,West,Seldom,0.16996,585,3211,0.15697,0.18296
2001,3rd Quintile,West,Never,0.49831,1568,3211,0.48101,0.51561
2001,3rd Quintile,East,At least once per week,0.21038,272,1299,0.18821,0.23256
2001,3rd Quintile,East,At least once per month,0.05166,70,1299,0.03962,0.06370
2001,3rd Quintile,East,Seldom,0.17234,259,1299,0.15179,0.19288
2001,3rd Quintile,East,Never,0.56562,698,1299,0.53865,0.59258
