year,age_gr,quintil_oecd,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,66 and older,3rd Quintile,Never,0.80373,160,160,0.74199,0.86546
1990,66 and older,4th Quintile,Never,0.68927,122,122,0.60681,0.77173
1990,66 and older,5th Quintile,At least once per week,0.21313,36,131,0.14274,0.28353
1990,66 and older,5th Quintile,Never,0.59967,95,131,0.51545,0.68390
1992,17-29 y.,1st Quintile,At least once per week,0.27116,180,683,0.23780,0.30453
1992,17-29 y.,1st Quintile,At least once per month,0.07444,55,683,0.05474,0.09414
1992,17-29 y.,1st Quintile,Seldom,0.19535,136,683,0.16559,0.22511
1992,17-29 y.,1st Quintile,Never,0.44361,312,683,0.40633,0.48090
1992,17-29 y.,2nd Quintile,At least once per week,0.31190,224,798,0.27974,0.34407
1992,17-29 y.,2nd Quintile,At least once per month,0.07541,68,798,0.05708,0.09375
1992,17-29 y.,2nd Quintile,Seldom,0.20228,172,798,0.17439,0.23017
1992,17-29 y.,2nd Quintile,Never,0.39525,334,798,0.36131,0.42920
1992,17-29 y.,3rd Quintile,At least once per week,0.36867,272,751,0.33415,0.40320
1992,17-29 y.,3rd Quintile,At least once per month,0.09940,66,751,0.07798,0.12081
1992,17-29 y.,3rd Quintile,Seldom,0.24438,166,751,0.21363,0.27514
1992,17-29 y.,3rd Quintile,Never,0.27859,247,751,0.24650,0.31067
1992,17-29 y.,4th Quintile,At least once per week,0.43710,283,715,0.40072,0.47348
1992,17-29 y.,4th Quintile,At least once per month,0.09548,74,715,0.07392,0.11703
1992,17-29 y.,4th Quintile,Seldom,0.20150,159,715,0.17208,0.23092
1992,17-29 y.,4th Quintile,Never,0.25303,199,715,0.22114,0.28491
1992,17-29 y.,5th Quintile,At least once per week,0.48365,269,576,0.44280,0.52450
1992,17-29 y.,5th Quintile,At least once per month,0.10816,65,576,0.08277,0.13354
1992,17-29 y.,5th Quintile,Seldom,0.22603,128,576,0.19184,0.26021
1992,17-29 y.,5th Quintile,Never,0.18116,114,576,0.14967,0.21264
1992,30-45 y.,1st Quintile,At least once per week,0.11611,78,771,0.09349,0.13874
1992,30-45 y.,1st Quintile,Seldom,0.20180,145,771,0.17345,0.23015
1992,30-45 y.,1st Quintile,Never,0.62779,548,771,0.59365,0.66194
1992,30-45 y.,2nd Quintile,At least once per week,0.18816,160,1026,0.16423,0.21208
1992,30-45 y.,2nd Quintile,At least once per month,0.07040,54,1026,0.05474,0.08607
1992,30-45 y.,2nd Quintile,Seldom,0.22715,231,1026,0.20150,0.25280
1992,30-45 y.,2nd Quintile,Never,0.49577,581,1026,0.46516,0.52638
1992,30-45 y.,3rd Quintile,At least once per week,0.22389,172,888,0.19646,0.25133
1992,30-45 y.,3rd Quintile,At least once per month,0.08102,53,888,0.06307,0.09898
1992,30-45 y.,3rd Quintile,Seldom,0.26736,225,888,0.23824,0.29649
1992,30-45 y.,3rd Quintile,Never,0.42401,438,888,0.39149,0.45654
1992,30-45 y.,4th Quintile,At least once per week,0.26875,193,774,0.23750,0.30000
1992,30-45 y.,4th Quintile,At least once per month,0.10487,64,774,0.08327,0.12647
1992,30-45 y.,4th Quintile,Seldom,0.23360,167,774,0.20377,0.26343
1992,30-45 y.,4th Quintile,Never,0.38332,350,774,0.34904,0.41759
1992,30-45 y.,5th Quintile,At least once per week,0.39489,263,727,0.35933,0.43045
1992,30-45 y.,5th Quintile,At least once per month,0.10540,70,727,0.08307,0.12774
1992,30-45 y.,5th Quintile,Seldom,0.23161,175,727,0.20092,0.26230
1992,30-45 y.,5th Quintile,Never,0.26307,219,727,0.23104,0.29510
1992,46-65 y.,1st Quintile,At least once per week,0.05733,38,720,0.04034,0.07432
1992,46-65 y.,1st Quintile,Seldom,0.05287,43,720,0.03651,0.06923
1992,46-65 y.,1st Quintile,Never,0.83933,639,720,0.81249,0.86617
1992,46-65 y.,2nd Quintile,At least once per week,0.09473,55,675,0.07262,0.11684
1992,46-65 y.,2nd Quintile,Seldom,0.06493,49,675,0.04633,0.08354
1992,46-65 y.,2nd Quintile,Never,0.77972,571,675,0.74844,0.81101
1992,46-65 y.,3rd Quintile,At least once per week,0.13286,97,766,0.10880,0.15691
1992,46-65 y.,3rd Quintile,At least once per month,0.04717,33,766,0.03214,0.06219
1992,46-65 y.,3rd Quintile,Seldom,0.12141,96,766,0.09827,0.14456
1992,46-65 y.,3rd Quintile,Never,0.64813,540,766,0.61429,0.68197
1992,46-65 y.,4th Quintile,At least once per week,0.21934,160,828,0.19114,0.24754
1992,46-65 y.,4th Quintile,Seldom,0.12199,103,828,0.09968,0.14429
1992,46-65 y.,4th Quintile,Never,0.59187,565,828,0.55837,0.62537
1992,46-65 y.,5th Quintile,At least once per week,0.24980,210,878,0.22115,0.27845
1992,46-65 y.,5th Quintile,At least once per month,0.05701,48,878,0.04166,0.07235
1992,46-65 y.,5th Quintile,Seldom,0.18026,147,878,0.15482,0.20570
1992,46-65 y.,5th Quintile,Never,0.49057,473,878,0.45748,0.52365
1992,66 and older,1st Quintile,Never,0.89989,458,458,0.87237,0.92741
1992,66 and older,2nd Quintile,Never,0.85513,266,266,0.81275,0.89751
1992,66 and older,3rd Quintile,Never,0.75741,174,174,0.69354,0.82129
1992,66 and older,4th Quintile,Never,0.79647,174,174,0.73648,0.85647
1992,66 and older,5th Quintile,At least once per week,0.20918,38,175,0.14874,0.26961
1992,66 and older,5th Quintile,Never,0.68625,137,175,0.61730,0.75519
1994,17-29 y.,1st Quintile,At least once per week,0.26101,167,696,0.22836,0.29367
1994,17-29 y.,1st Quintile,At least once per month,0.07336,52,696,0.05398,0.09274
1994,17-29 y.,1st Quintile,Seldom,0.22645,166,696,0.19533,0.25756
1994,17-29 y.,1st Quintile,Never,0.42560,311,696,0.38884,0.46236
1994,17-29 y.,2nd Quintile,At least once per week,0.30620,194,680,0.27153,0.34087
1994,17-29 y.,2nd Quintile,At least once per month,0.09580,69,680,0.07366,0.11793
1994,17-29 y.,2nd Quintile,Seldom,0.23678,161,680,0.20480,0.26875
1994,17-29 y.,2nd Quintile,Never,0.35594,256,680,0.31992,0.39195
1994,17-29 y.,3rd Quintile,At least once per week,0.40781,263,700,0.37138,0.44424
1994,17-29 y.,3rd Quintile,At least once per month,0.07087,53,700,0.05185,0.08990
1994,17-29 y.,3rd Quintile,Seldom,0.25366,188,700,0.22141,0.28592
1994,17-29 y.,3rd Quintile,Never,0.25366,196,700,0.22141,0.28592
1994,17-29 y.,4th Quintile,At least once per week,0.44335,268,703,0.40660,0.48010
1994,17-29 y.,4th Quintile,At least once per month,0.10223,77,703,0.07981,0.12464
1994,17-29 y.,4th Quintile,Seldom,0.21418,175,703,0.18383,0.24453
1994,17-29 y.,4th Quintile,Never,0.22780,183,703,0.19677,0.25882
1994,17-29 y.,5th Quintile,At least once per week,0.47049,230,522,0.42763,0.51335
1994,17-29 y.,5th Quintile,At least once per month,0.13083,71,522,0.10188,0.15979
1994,17-29 y.,5th Quintile,Seldom,0.21613,119,522,0.18079,0.25148
1994,17-29 y.,5th Quintile,Never,0.17325,102,522,0.14075,0.20575
1994,30-45 y.,1st Quintile,At least once per week,0.15462,84,701,0.12784,0.18141
1994,30-45 y.,1st Quintile,Seldom,0.17788,124,701,0.14955,0.20621
1994,30-45 y.,1st Quintile,Never,0.62568,493,701,0.58983,0.66153
1994,30-45 y.,2nd Quintile,At least once per week,0.17306,131,922,0.14863,0.19749
1994,30-45 y.,2nd Quintile,At least once per month,0.06475,49,922,0.04885,0.08064
1994,30-45 y.,2nd Quintile,Seldom,0.25541,201,922,0.22724,0.28357
1994,30-45 y.,2nd Quintile,Never,0.49872,541,922,0.46643,0.53102
1994,30-45 y.,3rd Quintile,At least once per week,0.22523,180,929,0.19835,0.25210
1994,30-45 y.,3rd Quintile,At least once per month,0.05567,51,929,0.04092,0.07043
1994,30-45 y.,3rd Quintile,Seldom,0.27342,238,929,0.24475,0.30210
1994,30-45 y.,3rd Quintile,Never,0.43162,460,929,0.39975,0.46349
1994,30-45 y.,4th Quintile,At least once per week,0.25274,198,776,0.22215,0.28334
1994,30-45 y.,4th Quintile,At least once per month,0.11262,75,776,0.09036,0.13488
1994,30-45 y.,4th Quintile,Seldom,0.26918,188,776,0.23796,0.30041
1994,30-45 y.,4th Quintile,Never,0.36169,315,776,0.32786,0.39552
1994,30-45 y.,5th Quintile,At least once per week,0.41002,286,756,0.37494,0.44511
1994,30-45 y.,5th Quintile,At least once per month,0.08346,71,756,0.06373,0.10318
1994,30-45 y.,5th Quintile,Seldom,0.24910,188,756,0.21825,0.27995
1994,30-45 y.,5th Quintile,Never,0.25070,211,756,0.21978,0.28161
