year,bula_h,migback,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Baden-Wuerttemberg,Direct migration background,Never,0.64538,525,756,0.61126,0.67951
1986,Bavaria,No migration background,At least once per week,0.27304,400,1347,0.24923,0.29684
1986,Bavaria,No migration background,At least once per month,0.05916,86,1347,0.04655,0.07176
1986,Bavaria,No migration background,Seldom,0.12156,180,1347,0.10410,0.13902
1986,Bavaria,No migration background,Never,0.54624,681,1347,0.51965,0.57284
1986,Bavaria,Direct migration background,At least once per week,0.24614,68,352,0.20107,0.29120
1986,Bavaria,Direct migration background,Seldom,0.12283,50,352,0.08849,0.15717
1986,Bavaria,Direct migration background,Never,0.57019,234,352,0.51840,0.62198
1986,Berlin,No migration background,At least once per week,0.22780,60,199,0.16938,0.28622
1986,Berlin,No migration background,Never,0.64480,139,199,0.57814,0.71146
1986,Berlin,Direct migration background,Never,0.60177,70,70,0.48626,0.71728
1988,Schleswig-Holstein,No migration background,At least once per week,0.33935,88,257,0.28135,0.39735
1988,Schleswig-Holstein,No migration background,Seldom,0.15253,41,257,0.10849,0.19657
1988,Schleswig-Holstein,No migration background,Never,0.46618,128,257,0.40507,0.52729
1988,Hamburg,No migration background,At least once per week,0.31861,46,116,0.23345,0.40377
1988,Hamburg,No migration background,Never,0.50043,70,116,0.40905,0.59182
1988,Hamburg,Direct migration background,Never,0.53590,32,32,0.36034,0.71145
1988,Lower Saxony,No migration background,At least once per week,0.28685,272,861,0.25662,0.31708
1988,Lower Saxony,No migration background,At least once per month,0.04135,38,861,0.02804,0.05465
1988,Lower Saxony,No migration background,Seldom,0.12344,117,861,0.10145,0.14542
1988,Lower Saxony,No migration background,Never,0.54836,434,861,0.51510,0.58162
1988,Lower Saxony,Direct migration background,Never,0.67026,117,117,0.58470,0.75581
1988,Bremen,No migration background,Never,0.62226,46,46,0.48060,0.76391
1988,North Rhine-Westphalia,No migration background,At least once per week,0.26842,556,1919,0.24858,0.28825
1988,North Rhine-Westphalia,No migration background,At least once per month,0.05149,107,1919,0.04160,0.06138
1988,North Rhine-Westphalia,No migration background,Seldom,0.13985,281,1919,0.12433,0.15537
1988,North Rhine-Westphalia,No migration background,Never,0.54025,975,1919,0.51794,0.56255
1988,North Rhine-Westphalia,Direct migration background,At least once per week,0.16060,98,672,0.13282,0.18838
1988,North Rhine-Westphalia,Direct migration background,Seldom,0.09238,61,672,0.07047,0.11429
1988,North Rhine-Westphalia,Direct migration background,Never,0.72743,513,672,0.69373,0.76112
1988,Hesse,No migration background,At least once per week,0.24955,165,597,0.21481,0.28430
1988,Hesse,No migration background,At least once per month,0.05594,32,597,0.03749,0.07439
1988,Hesse,No migration background,Seldom,0.12545,83,597,0.09886,0.15205
1988,Hesse,No migration background,Never,0.56905,317,597,0.52929,0.60881
1988,Hesse,Direct migration background,At least once per week,0.09651,39,351,0.06557,0.12744
1988,Hesse,Direct migration background,Never,0.85104,312,351,0.81374,0.88834
1988,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.19603,122,592,0.16403,0.22804
1988,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.06533,38,592,0.04541,0.08526
1988,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.11096,72,592,0.08563,0.13628
1988,"Rhineland-Palatinate, Saarland",No migration background,Never,0.62768,360,592,0.58870,0.66665
1988,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.72353,92,92,0.63163,0.81542
1988,Baden-Wuerttemberg,No migration background,At least once per week,0.23921,278,1094,0.21392,0.26451
1988,Baden-Wuerttemberg,No migration background,At least once per month,0.07055,84,1094,0.05537,0.08573
1988,Baden-Wuerttemberg,No migration background,Seldom,0.15215,177,1094,0.13086,0.17345
1988,Baden-Wuerttemberg,No migration background,Never,0.53808,555,1094,0.50853,0.56764
1988,Baden-Wuerttemberg,Direct migration background,At least once per week,0.17764,108,700,0.14931,0.20598
1988,Baden-Wuerttemberg,Direct migration background,Seldom,0.14838,68,700,0.12202,0.17473
1988,Baden-Wuerttemberg,Direct migration background,Never,0.64865,524,700,0.61326,0.68404
1988,Bavaria,No migration background,At least once per week,0.25657,352,1232,0.23217,0.28097
1988,Bavaria,No migration background,At least once per month,0.06189,80,1232,0.04843,0.07535
1988,Bavaria,No migration background,Seldom,0.15995,210,1232,0.13947,0.18043
1988,Bavaria,No migration background,Never,0.52159,590,1232,0.49369,0.54950
1988,Bavaria,Direct migration background,At least once per week,0.22341,57,330,0.17840,0.26842
1988,Bavaria,Direct migration background,Seldom,0.15641,51,330,0.11716,0.19566
1988,Bavaria,Direct migration background,Never,0.57957,222,330,0.52622,0.63291
1988,Berlin,No migration background,At least once per week,0.22883,52,187,0.16846,0.28920
1988,Berlin,No migration background,Never,0.63104,135,187,0.56169,0.70038
1988,Berlin,Direct migration background,Never,0.70414,69,69,0.59566,0.81263
1990,Schleswig-Holstein,No migration background,At least once per week,0.35966,84,226,0.29695,0.42237
1990,Schleswig-Holstein,No migration background,Seldom,0.26967,66,226,0.21168,0.32766
1990,Schleswig-Holstein,No migration background,Never,0.29547,76,226,0.23585,0.35508
1990,Hamburg,No migration background,At least once per week,0.33368,39,91,0.23626,0.43110
1990,Hamburg,No migration background,Never,0.46045,52,91,0.35747,0.56343
1990,Lower Saxony,No migration background,At least once per week,0.30917,267,799,0.27711,0.34124
1990,Lower Saxony,No migration background,At least once per month,0.08795,73,799,0.06830,0.10760
1990,Lower Saxony,No migration background,Seldom,0.18583,156,799,0.15884,0.21282
1990,Lower Saxony,No migration background,Never,0.41705,303,799,0.38284,0.45126
1990,Lower Saxony,Direct migration background,Never,0.62898,95,95,0.53132,0.72663
1990,Bremen,No migration background,Never,0.63784,50,50,0.50326,0.77241
1990,North Rhine-Westphalia,No migration background,At least once per week,0.30787,573,1797,0.28652,0.32922
1990,North Rhine-Westphalia,No migration background,At least once per month,0.09694,171,1797,0.08325,0.11062
1990,North Rhine-Westphalia,No migration background,Seldom,0.19426,373,1797,0.17596,0.21255
1990,North Rhine-Westphalia,No migration background,Never,0.40094,680,1797,0.37827,0.42360
1990,North Rhine-Westphalia,Direct migration background,At least once per week,0.18612,112,666,0.15654,0.21570
1990,North Rhine-Westphalia,Direct migration background,At least once per month,0.05887,36,666,0.04098,0.07676
1990,North Rhine-Westphalia,Direct migration background,Seldom,0.15114,82,666,0.12392,0.17836
1990,North Rhine-Westphalia,Direct migration background,Never,0.60388,436,666,0.56670,0.64105
1990,North Rhine-Westphalia,Indirect migration background,At least once per week,0.37524,35,35,0.21249,0.53799
1990,Hesse,No migration background,At least once per week,0.33138,205,603,0.29378,0.36899
1990,Hesse,No migration background,At least once per month,0.06278,48,603,0.04340,0.08215
1990,Hesse,No migration background,Seldom,0.19952,126,603,0.16759,0.23144
1990,Hesse,No migration background,Never,0.40632,224,603,0.36709,0.44556
1990,Hesse,Direct migration background,At least once per week,0.13785,42,304,0.09903,0.17667
1990,Hesse,Direct migration background,Never,0.72621,262,304,0.67600,0.77642
1990,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.25885,143,538,0.22181,0.29590
1990,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.07225,37,538,0.05035,0.09415
1990,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.14029,79,538,0.11092,0.16966
1990,"Rhineland-Palatinate, Saarland",No migration background,Never,0.52861,279,538,0.48639,0.57083
1990,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.59907,79,79,0.49030,0.70783
1990,Baden-Wuerttemberg,No migration background,At least once per week,0.29431,313,1029,0.26645,0.32217
1990,Baden-Wuerttemberg,No migration background,At least once per month,0.09769,101,1029,0.07954,0.11583
1990,Baden-Wuerttemberg,No migration background,Seldom,0.21894,229,1029,0.19366,0.24421
1990,Baden-Wuerttemberg,No migration background,Never,0.38906,386,1029,0.35926,0.41887
1990,Baden-Wuerttemberg,Direct migration background,At least once per week,0.19510,104,673,0.16514,0.22506
1990,Baden-Wuerttemberg,Direct migration background,At least once per month,0.06751,49,673,0.04854,0.08648
1990,Baden-Wuerttemberg,Direct migration background,Seldom,0.17861,113,673,0.14965,0.20757
1990,Baden-Wuerttemberg,Direct migration background,Never,0.55878,407,673,0.52124,0.59632
1990,Bavaria,No migration background,At least once per week,0.28013,352,1180,0.25449,0.30576
1990,Bavaria,No migration background,At least once per month,0.11112,135,1180,0.09318,0.12906
1990,Bavaria,No migration background,Seldom,0.24377,291,1180,0.21926,0.26828
1990,Bavaria,No migration background,Never,0.36499,402,1180,0.33751,0.39247
1990,Bavaria,Direct migration background,At least once per week,0.25710,67,327,0.20966,0.30454
1990,Bavaria,Direct migration background,Seldom,0.21719,62,327,0.17243,0.26195
1990,Bavaria,Direct migration background,Never,0.43152,198,327,0.37775,0.48528
1990,Berlin,No migration background,At least once per week,0.24207,121,461,0.20293,0.28121
1990,Berlin,No migration background,Seldom,0.19313,106,461,0.15705,0.22920
1990,Berlin,No migration background,Never,0.50400,234,461,0.45831,0.54969
1990,Berlin,Direct migration background,Never,0.55791,76,76,0.44551,0.67031
1990,Brandenburg,No migration background,At least once per week,0.10581,73,669,0.08248,0.12914
1990,Brandenburg,No migration background,Seldom,0.14843,104,669,0.12147,0.17539
1990,Brandenburg,No migration background,Never,0.71690,492,669,0.68273,0.75106
1990,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.10098,52,455,0.07326,0.12869
1990,Mecklenburg-Western Pomerania,No migration background,Seldom,0.13767,72,455,0.10598,0.16937
1990,Mecklenburg-Western Pomerania,No migration background,Never,0.72234,331,455,0.68114,0.76353
1990,Saxony,No migration background,At least once per week,0.13807,194,1248,0.11893,0.15722
1990,Saxony,No migration background,At least once per month,0.03524,48,1248,0.02501,0.04547
1990,Saxony,No migration background,Seldom,0.12849,174,1248,0.10992,0.14706
1990,Saxony,No migration background,Never,0.69819,832,1248,0.67272,0.72367
1990,Saxony-Anhalt,No migration background,At least once per week,0.13255,96,729,0.10792,0.15719
1990,Saxony-Anhalt,No migration background,Seldom,0.11578,106,729,0.09253,0.13902
1990,Saxony-Anhalt,No migration background,Never,0.72267,527,729,0.69015,0.75519
1990,Thuringa,No migration background,At least once per week,0.11591,91,687,0.09195,0.13986
1990,Thuringa,No migration background,Seldom,0.12540,96,687,0.10062,0.15018
1990,Thuringa,No migration background,Never,0.73577,500,687,0.70278,0.76877
1992,Schleswig-Holstein,No migration background,At least once per week,0.31413,70,192,0.24830,0.37996
1992,Schleswig-Holstein,No migration background,Never,0.50837,122,192,0.43747,0.57927
1992,Hamburg,No migration background,Never,0.55370,55,55,0.42111,0.68629
1992,Lower Saxony,No migration background,At least once per week,0.28758,233,784,0.25587,0.31928
1992,Lower Saxony,No migration background,At least once per month,0.06064,52,784,0.04392,0.07736
1992,Lower Saxony,No migration background,Seldom,0.14620,125,784,0.12146,0.17095
1992,Lower Saxony,No migration background,Never,0.50558,374,784,0.47056,0.54060
1992,Lower Saxony,Direct migration background,Never,0.62446,87,87,0.52211,0.72681
1992,Bremen,No migration background,Never,0.60934,45,45,0.46517,0.75350
1992,North Rhine-Westphalia,No migration background,At least once per week,0.26305,483,1744,0.24238,0.28373
1992,North Rhine-Westphalia,No migration background,At least once per month,0.08432,149,1744,0.07128,0.09737
1992,North Rhine-Westphalia,No migration background,Seldom,0.17221,314,1744,0.15449,0.18994
1992,North Rhine-Westphalia,No migration background,Never,0.48041,798,1744,0.45696,0.50387
1992,North Rhine-Westphalia,Direct migration background,At least once per week,0.17350,85,585,0.14278,0.20421
1992,North Rhine-Westphalia,Direct migration background,Seldom,0.12764,72,585,0.10058,0.15471
1992,North Rhine-Westphalia,Direct migration background,Never,0.66197,428,585,0.62361,0.70034
1992,North Rhine-Westphalia,Indirect migration background,At least once per week,0.43010,50,81,0.32161,0.53860
1992,North Rhine-Westphalia,Indirect migration background,Never,0.30755,31,81,0.20643,0.40868
1992,Hesse,No migration background,At least once per week,0.26858,156,575,0.23232,0.30484
1992,Hesse,No migration background,At least once per month,0.05363,32,575,0.03520,0.07206
1992,Hesse,No migration background,Seldom,0.15144,99,575,0.12211,0.18076
1992,Hesse,No migration background,Never,0.52635,288,575,0.48550,0.56720
1992,Hesse,Direct migration background,At least once per week,0.12611,40,312,0.08921,0.16300
1992,Hesse,Direct migration background,Seldom,0.11229,32,312,0.07720,0.14738
1992,Hesse,Direct migration background,Never,0.74817,240,312,0.69993,0.79641
1992,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.20947,121,526,0.17466,0.24428
1992,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.07802,41,526,0.05508,0.10096
1992,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.10618,57,526,0.07983,0.13253
1992,"Rhineland-Palatinate, Saarland",No migration background,Never,0.60634,307,526,0.56454,0.64813
1992,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.67180,70,70,0.56101,0.78260
1992,Baden-Wuerttemberg,No migration background,At least once per week,0.27282,286,971,0.24479,0.30085
1992,Baden-Wuerttemberg,No migration background,At least once per month,0.07284,67,971,0.05648,0.08919
1992,Baden-Wuerttemberg,No migration background,Seldom,0.18397,179,971,0.15959,0.20836
1992,Baden-Wuerttemberg,No migration background,Never,0.47036,439,971,0.43895,0.50177
1992,Baden-Wuerttemberg,Direct migration background,At least once per week,0.17240,99,659,0.14354,0.20126
1992,Baden-Wuerttemberg,Direct migration background,At least once per month,0.03772,35,659,0.02316,0.05228
1992,Baden-Wuerttemberg,Direct migration background,Seldom,0.11476,73,659,0.09041,0.13911
1992,Baden-Wuerttemberg,Direct migration background,Never,0.67512,452,659,0.63934,0.71091
1992,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.41161,41,41,0.25909,0.56412
1992,Bavaria,No migration background,At least once per week,0.26857,340,1201,0.24349,0.29365
1992,Bavaria,No migration background,At least once per month,0.07219,97,1201,0.05755,0.08683
1992,Bavaria,No migration background,Seldom,0.19272,246,1201,0.17041,0.21504
1992,Bavaria,No migration background,Never,0.46652,518,1201,0.43829,0.49474
1992,Bavaria,Direct migration background,At least once per week,0.19707,55,332,0.15422,0.23992
1992,Bavaria,Direct migration background,Seldom,0.20464,62,332,0.16118,0.24811
1992,Bavaria,Direct migration background,Never,0.52157,215,332,0.46776,0.57539
1992,Berlin,No migration background,At least once per week,0.24238,108,438,0.20221,0.28256
1992,Berlin,No migration background,Seldom,0.16252,86,438,0.12793,0.19711
1992,Berlin,No migration background,Never,0.54237,244,438,0.49566,0.58908
1992,Berlin,Direct migration background,Never,0.64521,71,71,0.53313,0.75729
1992,Brandenburg,No migration background,At least once per week,0.11298,69,610,0.08783,0.13812
1992,Brandenburg,No migration background,Seldom,0.16536,110,610,0.13585,0.19486
1992,Brandenburg,No migration background,Never,0.69884,431,610,0.66241,0.73528
1992,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.12969,52,389,0.09626,0.16312
1992,Mecklenburg-Western Pomerania,No migration background,Seldom,0.13886,68,389,0.10445,0.17327
1992,Mecklenburg-Western Pomerania,No migration background,Never,0.71145,269,389,0.66636,0.75653
1992,Saxony,No migration background,At least once per week,0.11539,142,1105,0.09654,0.13423
1992,Saxony,No migration background,At least once per month,0.03769,43,1105,0.02646,0.04893
1992,Saxony,No migration background,Seldom,0.15345,195,1105,0.13219,0.17471
1992,Saxony,No migration background,Never,0.69347,725,1105,0.66627,0.72066
1992,Saxony,Direct migration background,Never,0.83141,33,33,0.70169,0.96113
1992,Saxony-Anhalt,No migration background,At least once per week,0.10416,83,724,0.08189,0.12643
1992,Saxony-Anhalt,No migration background,At least once per month,0.05966,31,724,0.04239,0.07692
1992,Saxony-Anhalt,No migration background,Seldom,0.14477,133,724,0.11912,0.17041
1992,Saxony-Anhalt,No migration background,Never,0.69142,477,724,0.65775,0.72509
1992,Thuringa,No migration background,At least once per week,0.10069,77,628,0.07713,0.12424
1992,Thuringa,No migration background,Seldom,0.17175,123,628,0.14223,0.20127
1992,Thuringa,No migration background,Never,0.69776,428,628,0.66182,0.73371
1994,Schleswig-Holstein,No migration background,At least once per week,0.30095,71,237,0.24243,0.35947
1994,Schleswig-Holstein,No migration background,Seldom,0.24661,56,237,0.19161,0.30160
1994,Schleswig-Holstein,No migration background,Never,0.40285,110,237,0.34028,0.46543
1994,Hamburg,No migration background,Never,0.54541,54,54,0.41136,0.67947
1994,Lower Saxony,No migration background,At least once per week,0.27181,222,781,0.24059,0.30303
1994,Lower Saxony,No migration background,At least once per month,0.06711,56,781,0.04955,0.08467
1994,Lower Saxony,No migration background,Seldom,0.13433,111,781,0.11040,0.15827
1994,Lower Saxony,No migration background,Never,0.52675,392,781,0.49171,0.56179
1994,Lower Saxony,Direct migration background,Never,0.61954,92,92,0.51979,0.71930
1994,Bremen,No migration background,Never,0.56577,37,37,0.40385,0.72768
1994,North Rhine-Westphalia,No migration background,At least once per week,0.26837,474,1703,0.24732,0.28943
1994,North Rhine-Westphalia,No migration background,At least once per month,0.06591,123,1703,0.05412,0.07769
1994,North Rhine-Westphalia,No migration background,Seldom,0.17982,322,1703,0.16157,0.19806
1994,North Rhine-Westphalia,No migration background,Never,0.48590,784,1703,0.46216,0.50965
1994,North Rhine-Westphalia,Direct migration background,At least once per week,0.14711,65,547,0.11740,0.17682
1994,North Rhine-Westphalia,Direct migration background,Seldom,0.14796,89,547,0.11818,0.17774
1994,North Rhine-Westphalia,Direct migration background,Never,0.66087,393,547,0.62116,0.70058
1994,North Rhine-Westphalia,Indirect migration background,At least once per week,0.41562,55,104,0.32045,0.51080
1994,North Rhine-Westphalia,Indirect migration background,Never,0.34465,49,104,0.25287,0.43643
1994,Hesse,No migration background,At least once per week,0.29022,167,551,0.25229,0.32815
1994,Hesse,No migration background,At least once per month,0.06179,37,551,0.04167,0.08191
1994,Hesse,No migration background,Seldom,0.16711,102,551,0.13593,0.19829
1994,Hesse,No migration background,Never,0.48088,245,551,0.43913,0.52264
1994,Hesse,Direct migration background,At least once per week,0.13128,35,260,0.09015,0.17241
1994,Hesse,Direct migration background,Never,0.76307,225,260,0.71129,0.81485
1994,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.22193,116,482,0.18479,0.25907
1994,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.16564,88,482,0.13242,0.19887
1994,"Rhineland-Palatinate, Saarland",No migration background,Never,0.55652,278,482,0.51212,0.60092
1994,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.57570,65,65,0.45461,0.69678
1994,Baden-Wuerttemberg,No migration background,At least once per week,0.26233,262,966,0.23458,0.29009
1994,Baden-Wuerttemberg,No migration background,At least once per month,0.07415,75,966,0.05762,0.09068
1994,Baden-Wuerttemberg,No migration background,Seldom,0.18211,194,966,0.15776,0.20646
1994,Baden-Wuerttemberg,No migration background,Never,0.48140,435,966,0.44988,0.51293
1994,Baden-Wuerttemberg,Direct migration background,At least once per week,0.16873,82,629,0.13944,0.19802
1994,Baden-Wuerttemberg,Direct migration background,At least once per month,0.05112,35,629,0.03390,0.06835
1994,Baden-Wuerttemberg,Direct migration background,Seldom,0.15850,108,629,0.12994,0.18707
1994,Baden-Wuerttemberg,Direct migration background,Never,0.62164,404,629,0.58371,0.65957
1994,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.32711,51,51,0.19707,0.45715
1994,Bavaria,No migration background,At least once per week,0.25303,309,1162,0.22803,0.27804
1994,Bavaria,No migration background,At least once per month,0.08948,116,1162,0.07306,0.10589
1994,Bavaria,No migration background,Seldom,0.19750,234,1162,0.17460,0.22040
1994,Bavaria,No migration background,Never,0.45999,503,1162,0.43132,0.48866
1994,Bavaria,Direct migration background,At least once per week,0.20396,49,303,0.15851,0.24940
1994,Bavaria,Direct migration background,Seldom,0.20232,68,303,0.15701,0.24763
1994,Bavaria,Direct migration background,Never,0.53544,186,303,0.47918,0.59169
1994,Bavaria,Indirect migration background,Seldom,0.52705,32,32,0.35130,0.70281
1994,Berlin,No migration background,At least once per week,0.24896,107,414,0.20725,0.29066
1994,Berlin,No migration background,Seldom,0.18299,79,414,0.14570,0.22028
1994,Berlin,No migration background,Never,0.52467,228,414,0.47651,0.57283
1994,Berlin,Direct migration background,Never,0.57479,60,60,0.44864,0.70094
1994,Brandenburg,No migration background,At least once per week,0.10576,66,559,0.08025,0.13128
1994,Brandenburg,No migration background,Seldom,0.16649,105,559,0.13558,0.19740
1994,Brandenburg,No migration background,Never,0.70033,388,559,0.66232,0.73834
