year,quintil_oecd,regtyp,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,5th Quintile,Urban regions,At least once per month,0.06249,102,1595,0.05061,0.07438
1988,5th Quintile,Urban regions,Seldom,0.16353,253,1595,0.14538,0.18169
1988,5th Quintile,Urban regions,Never,0.43732,708,1595,0.41296,0.46167
1988,5th Quintile,Rural regions,At least once per week,0.34825,113,304,0.29460,0.40189
1988,5th Quintile,Rural regions,Seldom,0.16197,56,304,0.12049,0.20346
1988,5th Quintile,Rural regions,Never,0.41102,135,304,0.35562,0.46642
1990,1st Quintile,Urban regions,At least once per week,0.17055,249,1461,0.15126,0.18984
1990,1st Quintile,Urban regions,At least once per month,0.05793,89,1461,0.04595,0.06991
1990,1st Quintile,Urban regions,Seldom,0.14898,205,1461,0.13072,0.16725
1990,1st Quintile,Urban regions,Never,0.62254,918,1461,0.59767,0.64740
1990,1st Quintile,Rural regions,At least once per week,0.14699,61,398,0.11216,0.18182
1990,1st Quintile,Rural regions,Seldom,0.19692,75,398,0.15781,0.23604
1990,1st Quintile,Rural regions,Never,0.60596,262,398,0.55789,0.65403
1990,2nd Quintile,Urban regions,At least once per week,0.28557,387,1483,0.26257,0.30856
1990,2nd Quintile,Urban regions,At least once per month,0.06243,97,1483,0.05011,0.07475
1990,2nd Quintile,Urban regions,Seldom,0.18684,279,1483,0.16699,0.20668
1990,2nd Quintile,Urban regions,Never,0.46517,720,1483,0.43977,0.49056
1990,2nd Quintile,Rural regions,At least once per week,0.23552,99,396,0.19368,0.27737
1990,2nd Quintile,Rural regions,At least once per month,0.10375,39,396,0.07368,0.13382
1990,2nd Quintile,Rural regions,Seldom,0.20620,88,396,0.16630,0.24609
1990,2nd Quintile,Rural regions,Never,0.45453,170,396,0.40543,0.50364
1990,3rd Quintile,Urban regions,At least once per week,0.29231,422,1537,0.26956,0.31505
1990,3rd Quintile,Urban regions,At least once per month,0.08478,128,1537,0.07085,0.09872
1990,3rd Quintile,Urban regions,Seldom,0.18099,268,1537,0.16174,0.20025
1990,3rd Quintile,Urban regions,Never,0.44191,719,1537,0.41708,0.46675
1990,3rd Quintile,Rural regions,At least once per week,0.32020,111,349,0.27118,0.36922
1990,3rd Quintile,Rural regions,At least once per month,0.09106,34,349,0.06083,0.12128
1990,3rd Quintile,Rural regions,Seldom,0.20324,76,349,0.16096,0.24553
1990,3rd Quintile,Rural regions,Never,0.38550,128,349,0.33436,0.43664
1990,4th Quintile,Urban regions,At least once per week,0.30335,424,1470,0.27984,0.32686
1990,4th Quintile,Urban regions,At least once per month,0.10033,147,1470,0.08496,0.11569
1990,4th Quintile,Urban regions,Seldom,0.22159,310,1470,0.20036,0.24283
1990,4th Quintile,Urban regions,Never,0.37473,589,1470,0.34997,0.39948
1990,4th Quintile,Rural regions,At least once per week,0.31209,139,462,0.26980,0.35439
1990,4th Quintile,Rural regions,At least once per month,0.11079,48,462,0.08214,0.13944
1990,4th Quintile,Rural regions,Seldom,0.25405,114,462,0.21431,0.29379
1990,4th Quintile,Rural regions,Never,0.32306,161,462,0.28037,0.36575
1990,5th Quintile,Urban regions,At least once per week,0.39696,590,1500,0.37219,0.42172
1990,5th Quintile,Urban regions,At least once per month,0.11281,159,1500,0.09679,0.12883
1990,5th Quintile,Urban regions,Seldom,0.19960,291,1500,0.17937,0.21983
1990,5th Quintile,Urban regions,Never,0.29063,460,1500,0.26765,0.31362
1990,5th Quintile,Rural regions,At least once per week,0.34693,109,315,0.29428,0.39958
1990,5th Quintile,Rural regions,At least once per month,0.11404,35,315,0.07888,0.14920
1990,5th Quintile,Rural regions,Seldom,0.27622,82,315,0.22676,0.32568
1990,5th Quintile,Rural regions,Never,0.26281,89,315,0.21412,0.31149
1992,1st Quintile,No answer / don't know,Never,0.69098,33,33,0.53087,0.85109
1992,1st Quintile,Urban regions,At least once per week,0.14256,199,1363,0.12399,0.16113
1992,1st Quintile,Urban regions,At least once per month,0.03994,55,1363,0.02954,0.05034
1992,1st Quintile,Urban regions,Seldom,0.11049,159,1363,0.09384,0.12714
1992,1st Quintile,Urban regions,Never,0.70701,950,1363,0.68284,0.73118
1992,1st Quintile,Rural regions,At least once per week,0.08920,116,1297,0.07368,0.10471
1992,1st Quintile,Rural regions,At least once per month,0.02416,42,1297,0.01580,0.03252
1992,1st Quintile,Rural regions,Seldom,0.10159,165,1297,0.08514,0.11804
1992,1st Quintile,Rural regions,Never,0.78505,974,1297,0.76268,0.80741
1992,2nd Quintile,Urban regions,At least once per week,0.17768,277,1634,0.15914,0.19622
1992,2nd Quintile,Urban regions,At least once per month,0.06570,102,1634,0.05368,0.07771
1992,2nd Quintile,Urban regions,Seldom,0.12744,234,1634,0.11126,0.14361
1992,2nd Quintile,Urban regions,Never,0.62919,1021,1634,0.60576,0.65262
1992,2nd Quintile,Rural regions,At least once per week,0.15376,169,1148,0.13289,0.17464
1992,2nd Quintile,Rural regions,At least once per month,0.03555,45,1148,0.02483,0.04627
1992,2nd Quintile,Rural regions,Seldom,0.16291,219,1148,0.14154,0.18428
1992,2nd Quintile,Rural regions,Never,0.64778,715,1148,0.62013,0.67542
1992,3rd Quintile,Urban regions,At least once per week,0.22154,381,1716,0.20188,0.24119
1992,3rd Quintile,Urban regions,At least once per month,0.07137,108,1716,0.05919,0.08356
1992,3rd Quintile,Urban regions,Seldom,0.17949,312,1716,0.16132,0.19765
1992,3rd Quintile,Urban regions,Never,0.52761,915,1716,0.50398,0.55123
1992,3rd Quintile,Rural regions,At least once per week,0.21625,181,887,0.18914,0.24336
1992,3rd Quintile,Rural regions,At least once per month,0.06660,51,887,0.05018,0.08302
1992,3rd Quintile,Rural regions,Seldom,0.19018,177,887,0.16434,0.21602
1992,3rd Quintile,Rural regions,Never,0.52697,478,887,0.49410,0.55985
1992,4th Quintile,Urban regions,At least once per week,0.27259,480,1858,0.25233,0.29284
1992,4th Quintile,Urban regions,At least once per month,0.06611,124,1858,0.05481,0.07741
1992,4th Quintile,Urban regions,Seldom,0.15541,310,1858,0.13893,0.17188
1992,4th Quintile,Urban regions,Never,0.50590,944,1858,0.48316,0.52864
1992,4th Quintile,Rural regions,At least once per week,0.27940,178,690,0.24590,0.31291
1992,4th Quintile,Rural regions,At least once per month,0.07615,48,690,0.05635,0.09596
1992,4th Quintile,Rural regions,Seldom,0.19215,128,690,0.16273,0.22157
1992,4th Quintile,Rural regions,Never,0.45230,336,690,0.41513,0.48946
1992,5th Quintile,Urban regions,At least once per week,0.34302,653,1930,0.32183,0.36420
1992,5th Quintile,Urban regions,At least once per month,0.07819,150,1930,0.06621,0.09017
1992,5th Quintile,Urban regions,Seldom,0.18411,347,1930,0.16681,0.20140
1992,5th Quintile,Urban regions,Never,0.39469,780,1930,0.37288,0.41650
1992,5th Quintile,Rural regions,At least once per week,0.33066,126,427,0.28599,0.37534
1992,5th Quintile,Rural regions,At least once per month,0.07755,36,427,0.05215,0.10295
1992,5th Quintile,Rural regions,Seldom,0.23632,111,427,0.19598,0.27666
1992,5th Quintile,Rural regions,Never,0.35547,154,427,0.31001,0.40092
1994,1st Quintile,Urban regions,At least once per week,0.13751,202,1505,0.12011,0.15492
1994,1st Quintile,Urban regions,At least once per month,0.03714,67,1505,0.02758,0.04670
1994,1st Quintile,Urban regions,Seldom,0.13038,216,1505,0.11336,0.14739
1994,1st Quintile,Urban regions,Never,0.69497,1020,1505,0.67170,0.71824
1994,1st Quintile,Rural regions,At least once per week,0.10204,94,959,0.08287,0.12121
1994,1st Quintile,Rural regions,At least once per month,0.02671,31,959,0.01650,0.03692
1994,1st Quintile,Rural regions,Seldom,0.10626,127,959,0.08674,0.12577
1994,1st Quintile,Rural regions,Never,0.76500,707,959,0.73815,0.79185
1994,2nd Quintile,Urban regions,At least once per week,0.17906,272,1600,0.16026,0.19785
1994,2nd Quintile,Urban regions,At least once per month,0.05068,91,1600,0.03993,0.06143
1994,2nd Quintile,Urban regions,Seldom,0.15543,258,1600,0.13767,0.17319
1994,2nd Quintile,Urban regions,Never,0.61483,979,1600,0.59098,0.63868
1994,2nd Quintile,Rural regions,At least once per week,0.13876,139,1030,0.11764,0.15988
1994,2nd Quintile,Rural regions,At least once per month,0.05480,50,1030,0.04089,0.06870
1994,2nd Quintile,Rural regions,Seldom,0.15382,172,1030,0.13178,0.17586
1994,2nd Quintile,Rural regions,Never,0.65262,669,1030,0.62353,0.68171
1994,3rd Quintile,Urban regions,At least once per week,0.22819,359,1643,0.20789,0.24849
1994,3rd Quintile,Urban regions,At least once per month,0.04719,85,1643,0.03693,0.05744
1994,3rd Quintile,Urban regions,Seldom,0.18386,312,1643,0.16512,0.20259
1994,3rd Quintile,Urban regions,Never,0.54076,887,1643,0.51666,0.56487
1994,3rd Quintile,Rural regions,At least once per week,0.19476,192,1018,0.17042,0.21910
1994,3rd Quintile,Rural regions,At least once per month,0.05048,52,1018,0.03703,0.06394
1994,3rd Quintile,Rural regions,Seldom,0.18939,211,1018,0.16531,0.21347
1994,3rd Quintile,Rural regions,Never,0.56537,563,1018,0.53490,0.59583
1994,4th Quintile,Urban regions,At least once per week,0.26501,452,1756,0.24436,0.28566
1994,4th Quintile,Urban regions,At least once per month,0.08040,136,1756,0.06768,0.09312
1994,4th Quintile,Urban regions,Seldom,0.19355,342,1756,0.17507,0.21203
1994,4th Quintile,Urban regions,Never,0.46104,826,1756,0.43772,0.48436
1994,4th Quintile,Rural regions,At least once per week,0.26792,173,755,0.23631,0.29954
1994,4th Quintile,Rural regions,At least once per month,0.07704,56,755,0.05800,0.09607
1994,4th Quintile,Rural regions,Seldom,0.18832,148,755,0.16041,0.21622
1994,4th Quintile,Rural regions,Never,0.46672,378,755,0.43111,0.50233
1994,5th Quintile,Urban regions,At least once per week,0.34664,602,1840,0.32489,0.36839
1994,5th Quintile,Urban regions,At least once per month,0.07955,159,1840,0.06719,0.09192
1994,5th Quintile,Urban regions,Seldom,0.19522,369,1840,0.17710,0.21334
1994,5th Quintile,Urban regions,Never,0.37858,710,1840,0.35642,0.40075
1994,5th Quintile,Rural regions,At least once per week,0.31230,163,549,0.27350,0.35110
1994,5th Quintile,Rural regions,At least once per month,0.08212,46,549,0.05913,0.10511
1994,5th Quintile,Rural regions,Seldom,0.23143,119,549,0.19612,0.26674
1994,5th Quintile,Rural regions,Never,0.37415,221,549,0.33364,0.41467
1995,1st Quintile,Urban regions,At least once per week,0.19411,286,1601,0.17473,0.21349
1995,1st Quintile,Urban regions,At least once per month,0.05358,85,1601,0.04254,0.06461
1995,1st Quintile,Urban regions,Seldom,0.16996,283,1601,0.15155,0.18836
1995,1st Quintile,Urban regions,Never,0.58236,947,1601,0.55819,0.60652
1995,1st Quintile,Rural regions,At least once per week,0.17225,151,907,0.14766,0.19684
1995,1st Quintile,Rural regions,At least once per month,0.04434,44,907,0.03093,0.05774
1995,1st Quintile,Rural regions,Seldom,0.19108,188,907,0.16547,0.21668
1995,1st Quintile,Rural regions,Never,0.59233,524,907,0.56034,0.62433
1995,2nd Quintile,Urban regions,At least once per week,0.23444,416,1799,0.21486,0.25402
1995,2nd Quintile,Urban regions,At least once per month,0.06657,123,1799,0.05505,0.07809
1995,2nd Quintile,Urban regions,Seldom,0.17757,324,1799,0.15990,0.19523
1995,2nd Quintile,Urban regions,Never,0.52142,936,1799,0.49833,0.54451
1995,2nd Quintile,Rural regions,At least once per week,0.19978,210,1067,0.17578,0.22378
1995,2nd Quintile,Rural regions,At least once per month,0.06524,72,1067,0.05041,0.08006
1995,2nd Quintile,Rural regions,Seldom,0.21169,250,1067,0.18717,0.23621
1995,2nd Quintile,Rural regions,Never,0.52330,535,1067,0.49331,0.55328
1995,3rd Quintile,Urban regions,At least once per week,0.26642,456,1672,0.24522,0.28762
1995,3rd Quintile,Urban regions,At least once per month,0.04807,88,1672,0.03782,0.05833
1995,3rd Quintile,Urban regions,Seldom,0.21323,369,1672,0.19359,0.23286
1995,3rd Quintile,Urban regions,Never,0.47228,759,1672,0.44834,0.49622
1995,3rd Quintile,Rural regions,At least once per week,0.24420,239,1034,0.21800,0.27040
1995,3rd Quintile,Rural regions,At least once per month,0.06027,64,1034,0.04575,0.07478
1995,3rd Quintile,Rural regions,Seldom,0.26153,306,1034,0.23473,0.28833
1995,3rd Quintile,Rural regions,Never,0.43399,425,1034,0.40377,0.46422
1995,4th Quintile,Urban regions,At least once per week,0.33154,561,1758,0.30953,0.35356
1995,4th Quintile,Urban regions,At least once per month,0.08704,144,1758,0.07386,0.10022
1995,4th Quintile,Urban regions,Seldom,0.21699,398,1758,0.19771,0.23626
1995,4th Quintile,Urban regions,Never,0.36443,655,1758,0.34192,0.38693
1995,4th Quintile,Rural regions,At least once per week,0.29499,241,889,0.26499,0.32498
1995,4th Quintile,Rural regions,At least once per month,0.08641,86,889,0.06793,0.10489
1995,4th Quintile,Rural regions,Seldom,0.24640,242,889,0.21806,0.27474
1995,4th Quintile,Rural regions,Never,0.37220,320,889,0.34041,0.40400
1995,5th Quintile,Urban regions,At least once per week,0.39421,702,1844,0.37190,0.41652
1995,5th Quintile,Urban regions,At least once per month,0.10532,195,1844,0.09131,0.11934
1995,5th Quintile,Urban regions,Seldom,0.21191,395,1844,0.19326,0.23057
1995,5th Quintile,Urban regions,Never,0.28855,552,1844,0.26786,0.30923
1995,5th Quintile,Rural regions,At least once per week,0.37078,206,608,0.33236,0.40921
1995,5th Quintile,Rural regions,At least once per month,0.08177,54,608,0.05997,0.10356
1995,5th Quintile,Rural regions,Seldom,0.27691,173,608,0.24131,0.31251
1995,5th Quintile,Rural regions,Never,0.27054,175,608,0.23520,0.30589
1996,1st Quintile,Urban regions,At least once per week,0.17517,253,1659,0.15687,0.19346
1996,1st Quintile,Urban regions,At least once per month,0.04793,81,1659,0.03765,0.05822
1996,1st Quintile,Urban regions,Seldom,0.16014,283,1659,0.14248,0.17779
1996,1st Quintile,Urban regions,Never,0.61676,1042,1659,0.59336,0.64017
1996,1st Quintile,Rural regions,At least once per week,0.13652,115,890,0.11395,0.15909
1996,1st Quintile,Rural regions,At least once per month,0.05910,60,890,0.04360,0.07460
1996,1st Quintile,Rural regions,Seldom,0.15216,160,890,0.12855,0.17577
1996,1st Quintile,Rural regions,Never,0.65222,555,890,0.62092,0.68353
1996,2nd Quintile,Urban regions,At least once per week,0.19465,299,1675,0.17568,0.21361
1996,2nd Quintile,Urban regions,At least once per month,0.08107,135,1675,0.06799,0.09414
1996,2nd Quintile,Urban regions,Seldom,0.17731,313,1675,0.15901,0.19560
1996,2nd Quintile,Urban regions,Never,0.54698,928,1675,0.52313,0.57082
1996,2nd Quintile,Rural regions,At least once per week,0.18203,140,931,0.15723,0.20684
1996,2nd Quintile,Rural regions,At least once per month,0.05147,50,931,0.03727,0.06567
1996,2nd Quintile,Rural regions,Seldom,0.18779,203,931,0.16269,0.21289
1996,2nd Quintile,Rural regions,Never,0.57871,538,931,0.54697,0.61044
1996,3rd Quintile,Urban regions,At least once per week,0.23562,359,1570,0.21462,0.25661
1996,3rd Quintile,Urban regions,At least once per month,0.05424,100,1570,0.04304,0.06545
1996,3rd Quintile,Urban regions,Seldom,0.18504,318,1570,0.16582,0.20425
1996,3rd Quintile,Urban regions,Never,0.52510,793,1570,0.50039,0.54981
1996,3rd Quintile,Rural regions,At least once per week,0.21552,213,1100,0.19121,0.23983
1996,3rd Quintile,Rural regions,At least once per month,0.05086,54,1100,0.03787,0.06385
1996,3rd Quintile,Rural regions,Seldom,0.20913,246,1100,0.18508,0.23317
1996,3rd Quintile,Rural regions,Never,0.52449,587,1100,0.49496,0.55401
1996,4th Quintile,Urban regions,At least once per week,0.27537,479,1778,0.25460,0.29614
1996,4th Quintile,Urban regions,At least once per month,0.07925,143,1778,0.06669,0.09181
1996,4th Quintile,Urban regions,Seldom,0.23135,414,1778,0.21175,0.25096
1996,4th Quintile,Urban regions,Never,0.41403,742,1778,0.39113,0.43693
1996,4th Quintile,Rural regions,At least once per week,0.21622,199,912,0.18948,0.24295
1996,4th Quintile,Rural regions,At least once per month,0.08854,82,912,0.07010,0.10699
1996,4th Quintile,Rural regions,Seldom,0.24278,227,912,0.21494,0.27063
1996,4th Quintile,Rural regions,Never,0.45246,404,912,0.42013,0.48478
1996,5th Quintile,Urban regions,At least once per week,0.35628,615,1795,0.33412,0.37844
1996,5th Quintile,Urban regions,At least once per month,0.08774,170,1795,0.07465,0.10083
1996,5th Quintile,Urban regions,Seldom,0.20711,373,1795,0.18836,0.22587
1996,5th Quintile,Urban regions,Never,0.34886,637,1795,0.32680,0.37091
1996,5th Quintile,Rural regions,At least once per week,0.35250,204,628,0.31510,0.38990
1996,5th Quintile,Rural regions,At least once per month,0.07684,41,628,0.05599,0.09768
1996,5th Quintile,Rural regions,Seldom,0.23751,155,628,0.20420,0.27082
1996,5th Quintile,Rural regions,Never,0.33316,228,628,0.29626,0.37005
1997,1st Quintile,Urban regions,At least once per week,0.17730,241,1539,0.15821,0.19639
1997,1st Quintile,Urban regions,At least once per month,0.04122,69,1539,0.03128,0.05115
1997,1st Quintile,Urban regions,Seldom,0.13742,223,1539,0.12021,0.15463
1997,1st Quintile,Urban regions,Never,0.64407,1006,1539,0.62014,0.66800
1997,1st Quintile,Rural regions,At least once per week,0.15985,109,809,0.13458,0.18512
1997,1st Quintile,Rural regions,At least once per month,0.03725,38,809,0.02419,0.05031
1997,1st Quintile,Rural regions,Seldom,0.15896,152,809,0.13375,0.18417
1997,1st Quintile,Rural regions,Never,0.64394,510,809,0.61092,0.67696
1997,2nd Quintile,Urban regions,At least once per week,0.19336,320,1651,0.17430,0.21242
1997,2nd Quintile,Urban regions,At least once per month,0.04717,86,1651,0.03694,0.05740
1997,2nd Quintile,Urban regions,Seldom,0.19613,318,1651,0.17697,0.21529
1997,2nd Quintile,Urban regions,Never,0.56334,927,1651,0.53941,0.58728
1997,2nd Quintile,Rural regions,At least once per week,0.16404,161,1061,0.14175,0.18633
1997,2nd Quintile,Rural regions,At least once per month,0.05417,56,1061,0.04054,0.06779
1997,2nd Quintile,Rural regions,Seldom,0.17929,220,1061,0.15620,0.20238
1997,2nd Quintile,Rural regions,Never,0.60250,624,1061,0.57304,0.63196
1997,3rd Quintile,Urban regions,At least once per week,0.25166,403,1593,0.23034,0.27298
1997,3rd Quintile,Urban regions,At least once per month,0.05346,92,1593,0.04241,0.06451
1997,3rd Quintile,Urban regions,Seldom,0.17771,279,1593,0.15893,0.19649
1997,3rd Quintile,Urban regions,Never,0.51716,819,1593,0.49262,0.54171
1997,3rd Quintile,Rural regions,At least once per week,0.21704,185,1004,0.19153,0.24256
1997,3rd Quintile,Rural regions,At least once per month,0.04837,56,1004,0.03509,0.06165
1997,3rd Quintile,Rural regions,Seldom,0.20351,230,1004,0.17859,0.22843
1997,3rd Quintile,Rural regions,Never,0.53108,533,1004,0.50019,0.56196
1997,4th Quintile,Urban regions,At least once per week,0.29736,501,1758,0.27598,0.31873
1997,4th Quintile,Urban regions,At least once per month,0.06376,126,1758,0.05233,0.07518
1997,4th Quintile,Urban regions,Seldom,0.20211,356,1758,0.18333,0.22089
1997,4th Quintile,Urban regions,Never,0.43678,775,1758,0.41359,0.45997
1997,4th Quintile,Rural regions,At least once per week,0.22833,200,874,0.20049,0.25618
1997,4th Quintile,Rural regions,At least once per month,0.08796,62,874,0.06917,0.10675
1997,4th Quintile,Rural regions,Seldom,0.20047,202,874,0.17391,0.22702
1997,4th Quintile,Rural regions,Never,0.48324,410,874,0.45009,0.51639
