year,pli0092_h,pgisced97,sex,proportion,n,lower_confidence,upper_confidence
1985,At least once per month,higher vocational,female,0.017509727626459144,14443,0.015370627120136293,0.019648828132781994
1985,At least once per month,inadequately,male,0.01556420233463035,14443,0.013545443228606662,0.01758296144065404
1985,At least once per month,in school,male,0.011673151750972763,14443,0.009921403356707399,0.013424900145238127
1985,At least once per month,vocational + Abi,female,0.005836575875486381,14443,0.004594250591421165,0.007078901159551598
1985,At least once per month,inadequately,female,0.005836575875486381,14443,0.004594250591421165,0.007078901159551598
1985,At least once per month,in school,female,0.0038910505836575876,14443,0.0028757042029901336,0.004906396964325042
1985,Seldom,middle vocational,male,0.2822174226061915,14443,0.2748770901100977,0.28955775510228526
1985,Seldom,middle vocational,female,0.2598992080633549,14443,0.25274642129849284,0.267051994828217
1985,Seldom,general elementary,female,0.11303095752339813,14443,0.10786702807525994,0.11819488697153632
1985,Seldom,general elementary,male,0.08639308855291576,14443,0.08181117855563214,0.09097499855019939
1985,Seldom,higher education,male,0.06767458603311735,14443,0.06357798253979331,0.07177118952644139
1985,Seldom,higher vocational,male,0.042476601871850254,14443,0.03918750286727172,0.04576570087642879
1985,Seldom,higher vocational,female,0.033837293016558675,14443,0.030888459141708416,0.036786126891408935
1985,Seldom,higher education,female,0.03311735061195104,14443,0.030198969256008387,0.0360357319678937
1985,Seldom,inadequately,male,0.02159827213822894,14443,0.01922746909674014,0.02396907517971774
1985,Seldom,vocational + Abi,male,0.02159827213822894,14443,0.01922746909674014,0.02396907517971774
1985,Seldom,inadequately,female,0.01511879049676026,14443,0.01312867713291037,0.017108903860610147
1985,Seldom,vocational + Abi,female,0.012958963282937365,14443,0.011114457165469067,0.014803469400405663
1985,Seldom,in school,male,0.005759539236861051,14443,0.004525392063736882,0.00699368640998522
1985,Seldom,in school,female,0.004319654427645789,14443,0.003250077969752849,0.005389230885538728
1985,Never,middle vocational,male,0.2438908283084735,14443,0.236887292505977,0.25089436411097
1985,Never,general elementary,female,0.23214852427800697,14443,0.2252628108994012,0.23903423765661275
1985,Never,middle vocational,female,0.21342430974293874,14443,0.20674210822781625,0.22010651125806124
1985,Never,general elementary,male,0.09124087591240876,14443,0.08654467703059426,0.09593707479422325
1985,Never,inadequately,female,0.0706125039669946,14443,0.06643452177630668,0.07479048615768252
1985,Never,inadequately,male,0.04078070453824183,14443,0.03755508098845682,0.04400632808802683
1985,Never,higher education,male,0.026182164392256426,14443,0.02357799637635194,0.028786332408160913
1985,Never,higher vocational,male,0.026182164392256426,14443,0.02357799637635194,0.028786332408160913
1985,Never,higher vocational,female,0.019676293240241192,14443,0.017411212113365916,0.02194137436711647
1985,Never,higher education,female,0.014281180577594414,14443,0.01234615840783488,0.01621620274735395
1985,Never,vocational + Abi,male,0.011583624246271025,14443,0.009838527284565418,0.013328721207976632
1985,Never,vocational + Abi,female,0.0077753094255791815,14443,0.006342820671248849,0.009207798179909514
1985,Never,in school,female,0.0012694382735639479,14443,0.0006887309145309577,0.001850145632596938
1985,Never,in school,male,0.000952078705172961,14443,0.00044909148377503174,0.0014550659265708903
1986,At least once per week,middle vocational,male,0.30743099787685774,13742,0.299715988621423,0.31514600713229246
1986,At least once per week,middle vocational,female,0.2169851380042463,13742,0.2100933629108448,0.2238769130976478
1986,At least once per week,general elementary,female,0.10148619957537156,13742,0.09643729723947267,0.10653510191127044
1986,At least once per week,general elementary,male,0.09639065817409767,13742,0.09145620618003522,0.10132511016816012
1986,At least once per week,higher education,male,0.09044585987261146,13742,0.08565029552543554,0.09524142421978737
1986,At least once per week,higher vocational,male,0.03906581740976645,13742,0.0358263293880808,0.042305305431452105
1986,At least once per week,higher education,female,0.036093418259023353,13742,0.032974797400843775,0.03921203911720293
1986,At least once per week,higher vocational,female,0.03184713375796178,13742,0.028911254146265507,0.034783013369658056
1986,At least once per week,vocational + Abi,male,0.02208067940552017,13742,0.019623771778038895,0.02453758703300144
1986,At least once per week,in school,male,0.01740976645435244,13742,0.015222942646162125,0.019596590262542755
1986,At least once per week,vocational + Abi,female,0.014437367303609342,13742,0.012442944566927598,0.016431790040291088
1986,At least once per week,inadequately,male,0.013163481953290871,13742,0.011257849691994684,0.015069114214587058
1986,At least once per week,in school,female,0.006794055201698514,13742,0.005420597496829726,0.008167512906567302
1986,At least once per week,inadequately,female,0.006369426751592357,13742,0.005039297801213997,0.007699555701970717
1986,At least once per month,middle vocational,male,0.3053016453382084,13742,0.2976015907010012,0.31300169997541566
1986,At least once per month,middle vocational,female,0.2376599634369287,13742,0.23054318448881722,0.24477674238504016
1986,At least once per month,general elementary,female,0.10786106032906764,13742,0.10267449694448064,0.11304762371365465
1986,At least once per month,general elementary,male,0.09689213893967093,13742,0.09194624063690304,0.10183803724243881
1986,At least once per month,higher education,male,0.08592321755027423,13742,0.0812374827610551,0.09060895233949336
1986,At least once per month,higher vocational,male,0.04021937842778794,13742,0.03693438303320535,0.043504373822370525
1986,At least once per month,higher education,female,0.03656307129798903,13742,0.033424990811198464,0.0397011517847796
1986,At least once per month,higher vocational,female,0.02376599634369287,13742,0.021219247734905872,0.02631274495247987
1986,At least once per month,vocational + Abi,male,0.021937842778793418,13742,0.019488715886989885,0.02438696967059695
1986,At least once per month,inadequately,male,0.02010968921389397,13742,0.017762638302046985,0.02245674012574095
1986,At least once per month,vocational + Abi,female,0.009140767824497258,13742,0.007549554457746404,0.010731981191248111
1986,At least once per month,inadequately,female,0.007312614259597806,13742,0.005888077425001495,0.008737151094194116
1986,At least once per month,in school,male,0.003656307129798903,13742,0.002647154115206346,0.00466546014439146
1986,At least once per month,in school,female,0.003656307129798903,13742,0.002647154115206346,0.00466546014439146
1986,Seldom,middle vocational,male,0.2972972972972973,13742,0.2896552030084201,0.3049393915861745
1986,Seldom,middle vocational,female,0.25225225225225223,13742,0.24499075491695432,0.25951374958755014
1986,Seldom,general elementary,female,0.11056511056511056,13742,0.1053219008084391,0.11580832032178202
1986,Seldom,general elementary,male,0.08271908271908272,13742,0.0781134942031132,0.08732467123505225
1986,Seldom,higher education,male,0.06060606060606061,13742,0.05661661081073408,0.06459551040138713
1986,Seldom,higher vocational,male,0.044226044226044224,13742,0.04078850436198127,0.04766358409010718
1986,Seldom,higher vocational,female,0.031122031122031123,13742,0.02821867970094901,0.034025382543113235
1986,Seldom,higher education,female,0.029484029484029485,13742,0.02665572696150657,0.032312332006552404
1986,Seldom,inadequately,male,0.02620802620802621,13742,0.023536980303997295,0.028879072112055124
1986,Seldom,vocational + Abi,female,0.019656019656019656,13742,0.01733505711438511,0.0219769821976542
1986,Seldom,vocational + Abi,male,0.018837018837018837,13742,0.01656397525693983,0.021110062417097845
1986,Seldom,inadequately,female,0.013104013104013105,13742,0.011202632978372932,0.015005393229653278
1986,Seldom,in school,male,0.00819000819000819,13742,0.006683097523906291,0.00969691885611009
1986,Seldom,in school,female,0.005733005733005733,13742,0.004470673131315313,0.006995338334696152
1986,Never,middle vocational,male,0.2428403952436778,13742,0.23567095444870753,0.25000983603864807
1986,Never,general elementary,female,0.2296097806062636,13742,0.22257773511949136,0.23664182609303586
1986,Never,middle vocational,female,0.21520683302629376,13742,0.20833556745679419,0.22207809859579333
1986,Never,general elementary,male,0.09110701725004187,13742,0.08629570671102095,0.0959183277890628
1986,Never,inadequately,female,0.0683302629375314,13742,0.06411166010823881,0.072548865766824
1986,Never,inadequately,male,0.038686987104337635,13742,0.03546260899351399,0.04191136521516128
1986,Never,higher education,male,0.027968514486685647,13742,0.025211710008809153,0.03072531896456214
1986,Never,higher vocational,male,0.02612627700552671,13742,0.02345928823681791,0.02879326577423551
1986,Never,higher vocational,female,0.01992966002344666,13742,0.017592923926069363,0.022266396120823956
1986,Never,higher education,female,0.01708256573438285,13742,0.014916028442952017,0.019249103025813685
1986,Never,vocational + Abi,male,0.012728186233461732,13742,0.010853913751492115,0.014602458715431348
1986,Never,vocational + Abi,female,0.007703902193937364,13742,0.006242037689033671,0.009165766698841057
1986,Never,in school,male,0.0015072852118573103,13742,0.0008586488835464936,0.002155921540168127
1986,Never,in school,female,0.0011723329425556857,13742,0.0006001935303392399,0.0017444723547721315
1988,At least once per week,middle vocational,male,0.2928666371289322,12817,0.28498804725795357,0.3007452269999108
1988,At least once per week,middle vocational,female,0.22330527248560036,12817,0.21609523460602423,0.2305153103651765
1988,At least once per week,general elementary,female,0.10855117412494461,12817,0.1031656453522114,0.11393670289767782
1988,At least once per week,general elementary,male,0.09836065573770492,12817,0.09320492753764137,0.10351638393776846
1988,At least once per week,higher education,male,0.08551174124944617,12817,0.08067040974898657,0.09035307274990578
1988,At least once per week,higher vocational,male,0.04031900753212229,12817,0.03691350472639176,0.043724510337852816
1988,At least once per week,higher education,female,0.03987594151528578,12817,0.03648842024758072,0.043263462782990834
1988,At least once per week,higher vocational,female,0.030128489144882586,12817,0.027169055156554597,0.03308792313321057
1988,At least once per week,vocational + Abi,male,0.01905183872396987,12817,0.01668507798600946,0.021418599461930282
1988,At least once per week,vocational + Abi,female,0.01595037660611431,12817,0.013781390101866554,0.018119363110362066
1988,At least once per week,in school,male,0.015507310589277802,12817,0.013368179647911618,0.017646441530643986
1988,At least once per week,inadequately,male,0.014178112538768276,12817,0.012131331820979823,0.016224893256556728
1988,At least once per week,in school,female,0.011076650420912717,12817,0.009264691199321733,0.0128886096425037
1988,At least once per week,inadequately,female,0.005316792202038104,12817,0.004057779488010146,0.006575804916066062
1988,At least once per month,middle vocational,male,0.30522088353413657,12817,0.2972484046103299,0.3131933624579432
1988,At least once per month,middle vocational,female,0.24096385542168675,12817,0.23355979320691228,0.2483679176364612
1988,At least once per month,general elementary,male,0.1144578313253012,12817,0.10894607182920509,0.11996959082139731
1988,At least once per month,general elementary,female,0.10642570281124498,12817,0.10108680661814196,0.11176459900434801
1988,At least once per month,higher education,male,0.07028112449799197,12817,0.06585566822306119,0.07470658077292275
1988,At least once per month,higher vocational,male,0.03815261044176707,12817,0.034836125012312834,0.04146909587122131
1988,At least once per month,higher vocational,female,0.03614457831325301,12817,0.03291318064188479,0.03937597598462123
1988,At least once per month,inadequately,male,0.024096385542168676,12817,0.021441521446851613,0.02675124963748574
1988,At least once per month,higher education,female,0.020080321285140562,12817,0.017651791426658955,0.02250885114362217
1988,At least once per month,vocational + Abi,female,0.020080321285140562,12817,0.017651791426658955,0.02250885114362217
1988,At least once per month,vocational + Abi,male,0.014056224899598393,12817,0.012018135160489492,0.016094314638707294
1988,At least once per month,in school,male,0.004016064257028112,12817,0.0029211266497641635,0.00511100186429206
1988,At least once per month,in school,female,0.004016064257028112,12817,0.0029211266497641635,0.00511100186429206
1988,At least once per month,inadequately,female,0.002008032128514056,12817,0.0012330142327730623,0.00278305002425505
1988,Seldom,middle vocational,male,0.3049921996879875,12817,0.2970213965201452,0.31296300285582984
1988,Seldom,middle vocational,female,0.24804992199687986,12817,0.24057292973888603,0.2555269142548737
1988,Seldom,general elementary,female,0.12090483619344773,12817,0.11526063272714747,0.126549039659748
1988,Seldom,general elementary,male,0.0748829953198128,12817,0.07032627036697348,0.07943972027265211
1988,Seldom,higher education,male,0.06786271450858035,12817,0.06350841365169109,0.07221701536546961
1988,Seldom,higher vocational,male,0.046801872074883,12817,0.04314519943600879,0.05045854471375721
1988,Seldom,higher education,female,0.033541341653666144,12817,0.030424284718787248,0.03665839858854504
1988,Seldom,higher vocational,female,0.033541341653666144,12817,0.030424284718787248,0.03665839858854504
1988,Seldom,vocational + Abi,male,0.02574102964118565,12817,0.022999373130478656,0.02848268615189264
1988,Seldom,inadequately,female,0.014040561622464899,12817,0.012003591572386393,0.016077531672543405
1988,Seldom,vocational + Abi,female,0.01170046801872075,12817,0.009838771910051338,0.01356216412739016
1988,Seldom,inadequately,male,0.0109204368174727,12817,0.009121157869503363,0.012719715765442036
1988,Seldom,in school,female,0.00546021840873635,12817,0.00418442907645007,0.006736007741022629
1988,Seldom,in school,male,0.0015600624024961,12817,0.0008767884946206942,0.0022433363103715057
1988,Never,middle vocational,male,0.24753379612714652,12817,0.2400620238051758,0.25500556844911726
1988,Never,general elementary,female,0.22341980270369016,12817,0.21620844784274942,0.2306311575646309
1988,Never,middle vocational,female,0.21355498721227623,12817,0.20645999505711427,0.2206499793674382
1988,Never,general elementary,male,0.09645597369382536,12817,0.09134501814979133,0.10156692923785939
1988,Never,inadequately,female,0.06960175374497625,12817,0.06519612992031457,0.07400737756963793
1988,Never,inadequately,male,0.0381804895871392,12817,0.034862840738186913,0.04149813843609149
1988,Never,higher education,male,0.028132992327365727,12817,0.02527030271122313,0.030995681943508324
1988,Never,higher vocational,male,0.02557544757033248,12817,0.022842391071836807,0.028308504068828153
1988,Never,higher vocational,female,0.01772013153087322,12817,0.015436037538635091,0.02000422552311135
1988,Never,higher education,female,0.015893313847278042,12817,0.01372814783959914,0.018058479854956944
1988,Never,vocational + Abi,male,0.012422360248447204,12817,0.010504793177906473,0.014339927318987936
1988,Never,vocational + Abi,female,0.010047497259773474,12817,0.008320868357388796,0.011774126162158153
1988,Never,in school,female,0.0007307270734380709,12817,0.00026290388455109165,0.0011985502623250502
1988,Never,in school,male,0.0007307270734380709,12817,0.00026290388455109165,0.0011985502623250502
1990,At least once per week,middle vocational,male,0.29553035356904606,18165,0.28889490083981595,0.30216580629827616
1990,At least once per week,middle vocational,female,0.2314876584389593,18165,0.2253538852289668,0.2376214316489518
1990,At least once per week,higher education,male,0.10140093395597065,18165,0.0970111582645968,0.1057907096473445
1990,At least once per week,general elementary,female,0.09272848565710473,18165,0.08851041751194612,0.09694655380226334
1990,At least once per week,general elementary,male,0.07471647765176785,18165,0.07089277617057907,0.07854017913295663
1990,At least once per week,higher education,female,0.059372915276851235,18165,0.05593621785536599,0.06280961269833647
1990,At least once per week,higher vocational,male,0.03468979319546364,18165,0.0320286228530014,0.037350963537925885
1990,At least once per week,higher vocational,female,0.031020680453635756,18165,0.02849939926011493,0.03354196164715658
1990,At least once per week,vocational + Abi,male,0.0266844563042028,18165,0.02434079753904555,0.029028115069360053
1990,At least once per week,vocational + Abi,female,0.017678452301534357,18165,0.0157620471655248,0.019594857437543915
1990,At least once per week,inadequately,male,0.012675116744496331,18165,0.011048278417115639,0.014301955071877023
1990,At least once per week,in school,male,0.011007338225483656,18165,0.009490022144849022,0.01252465430611829
1990,At least once per week,in school,female,0.009339559706470981,18165,0.007940732784888568,0.010738386628053395
1990,At least once per week,inadequately,female,0.001667778519012675,18165,0.001074381852425923,0.002261175185599427
1990,At least once per month,middle vocational,male,0.32123212321232125,18165,0.3144415178077034,0.3280227286169391
1990,At least once per month,middle vocational,female,0.23102310231023102,18165,0.22489363515419739,0.23715256946626465
1990,At least once per month,general elementary,female,0.09130913091309131,18165,0.0871201965357199,0.09549806529046273
1990,At least once per month,higher education,male,0.09020902090209021,18165,0.08604287794741096,0.09437516385676946
1990,At least once per month,general elementary,male,0.08250825082508251,18165,0.07850707032072968,0.08650943132943534
1990,At least once per month,higher vocational,male,0.04950495049504951,18165,0.046350399044173755,0.05265950194592526
1990,At least once per month,higher education,female,0.0407040704070407,18165,0.03783042225984208,0.04357771855423932
1990,At least once per month,higher vocational,female,0.028602860286028604,18165,0.026178810625455906,0.031026909946601303
1990,At least once per month,vocational + Abi,male,0.0187018701870187,18165,0.016731801469683567,0.020671938904353836
1990,At least once per month,vocational + Abi,female,0.014301430143014302,18165,0.012574796622272118,0.016028063663756486
1990,At least once per month,inadequately,male,0.014301430143014302,18165,0.012574796622272118,0.016028063663756486
1990,At least once per month,inadequately,female,0.007700770077007701,18165,0.0064295323420984945,0.008972007811916906
1990,At least once per month,in school,female,0.005500550055005501,18165,0.004424967612182175,0.006576132497828827
1990,At least once per month,in school,male,0.0044004400440044,18165,0.003437877911710141,0.005363002176298659
1990,Seldom,middle vocational,male,0.29531914893617023,18165,0.288685073441087,0.30195322443125344
1990,Seldom,middle vocational,female,0.24765957446808512,18165,0.24138227091200648,0.25393687802416376
1990,Seldom,general elementary,female,0.09659574468085107,18165,0.09229980243956214,0.10089168692214
1990,Seldom,higher education,male,0.08127659574468085,18165,0.07730272705177796,0.08525046443758375
1990,Seldom,general elementary,male,0.07702127659574468,18165,0.07314388583215767,0.08089866735933168
1990,Seldom,higher education,female,0.07191489361702127,18165,0.0681578893087571,0.07567189792528545
1990,Seldom,higher vocational,male,0.04425531914893617,18165,0.041264486908431985,0.047246151389440355
1990,Seldom,higher vocational,female,0.02170212765957447,18165,0.019583156324754245,0.023821098994394694
1990,Seldom,vocational + Abi,male,0.02127659574468085,18165,0.019178045227638,0.0233751462617237
1990,Seldom,vocational + Abi,female,0.013617021276595745,18165,0.011931624290505718,0.01530241826268577
1990,Seldom,inadequately,male,0.013617021276595745,18165,0.011931624290505718,0.01530241826268577
1990,Seldom,inadequately,female,0.01276595744680851,18165,0.011133374981026354,0.014398539912590666
1990,Seldom,in school,male,0.001702127659574468,18165,0.0011026617267287436,0.0023015935924201925
1990,Seldom,in school,female,0.001276595744680851,18165,0.0007573323835604074,0.0017958591058012947
1990,Never,middle vocational,female,0.26098081023454156,18165,0.25459419848495113,0.267367421984132
1990,Never,middle vocational,male,0.25046197583511015,18165,0.2441610247785563,0.25676292689166397
1990,Never,general elementary,female,0.18507462686567164,18165,0.1794269384120778,0.19072231531926548
1990,Never,general elementary,male,0.0658137882018479,18165,0.062207889340836015,0.06941968706285978
1990,Never,higher education,female,0.05316275764036958,18165,0.049900037780872826,0.05642547749986634
1990,Never,inadequately,female,0.04705046197583511,18165,0.04397113881728711,0.050129785134383105
1990,Never,higher education,male,0.046766169154228855,18165,0.04369570528011649,0.04983663302834122
1990,Never,higher vocational,male,0.03383084577114428,18165,0.031201659341856005,0.036460032200432556
1990,Never,inadequately,male,0.02359630419331912,18165,0.02138893452438271,0.02580367386225553
1990,Never,higher vocational,female,0.013788201847903341,18165,0.012092391490811885,0.015484012204994797
1990,Never,vocational + Abi,male,0.009097370291400142,18165,0.00771663064012086,0.010478109942679423
1990,Never,vocational + Abi,female,0.00867093105899076,18165,0.007322650856750051,0.010019211261231469
1990,Never,in school,female,0.0011371712864250178,18165,0.0006470492393437287,0.001627293333506307
1990,Never,in school,male,0.0005685856432125089,18165,0.0002219183950041252,0.0009152528914208926
1992,At least once per week,middle vocational,male,0.2819833459500378,17350,0.2752878103991243,0.28867888150095133
1992,At least once per week,middle vocational,female,0.24261922785768358,17350,0.23624061744354846,0.2489978382718187
1992,At least once per week,higher education,male,0.10143830431491295,17350,0.0969458747899173,0.1059307338399086
1992,At least once per week,general elementary,female,0.08440575321725965,17350,0.08026914982066796,0.08854235661385135
1992,At least once per week,general elementary,male,0.07229371688115065,17350,0.0684401592554567,0.0761472745068446
1992,At least once per week,higher education,female,0.06661619984859955,17350,0.0629057515154386,0.0703266481817605
1992,At least once per week,higher vocational,male,0.03709311127933384,17350,0.03428091836369119,0.03990530419497649
1992,At least once per week,higher vocational,female,0.029523088569265707,17350,0.027004368919750815,0.032041808218780596
1992,At least once per week,vocational + Abi,male,0.025738077214231644,17350,0.023381768192006026,0.028094386236457262
1992,At least once per week,vocational + Abi,female,0.018925056775170326,17350,0.016897486016420923,0.02095262753391973
1992,At least once per week,in school,male,0.014004542013626041,17350,0.012255991253323426,0.015753092773928657
1992,At least once per week,in school,female,0.01097653292959879,17350,0.009426138417921403,0.012526927441276176
1992,At least once per week,inadequately,male,0.010598031794095382,17350,0.009074311240552154,0.01212175234763861
1992,At least once per week,inadequately,female,0.003785011355034065,17350,0.0028712843491789097,0.0046987383608892205
1992,At least once per month,middle vocational,male,0.3314993122420908,17350,0.32449446648411706,0.3385041580000645
1992,At least once per month,middle vocational,female,0.1843191196698762,17350,0.17854944046743132,0.1900887988723211
1992,At least once per month,general elementary,female,0.0921595598349381,17350,0.08785547036955885,0.09646364930031737
1992,At least once per month,general elementary,male,0.0921595598349381,17350,0.08785547036955885,0.09646364930031737
1992,At least once per month,higher education,male,0.0907840440165062,17350,0.0865089603515697,0.09505912768144269
1992,At least once per month,higher education,female,0.052269601100412656,17350,0.04895773072673889,0.05558147147408642
1992,At least once per month,higher vocational,male,0.04401650618982118,17350,0.04096412117782398,0.04706889120181839
1992,At least once per month,vocational + Abi,male,0.033012379642365884,17350,0.030353766150916388,0.03567099313381538
1992,At least once per month,higher vocational,female,0.02888583218707015,17350,0.026393626292797737,0.03137803808134256
1992,At least once per month,vocational + Abi,female,0.017881705639614855,17350,0.015909770151112574,0.019853641128117137
1992,At least once per month,inadequately,male,0.013755158184319119,17350,0.012022026751965448,0.01548828961667279
1992,At least once per month,inadequately,female,0.009628610729023384,17350,0.008175538545171834,0.011081682912874934
1992,At least once per month,in school,female,0.005502063273727648,17350,0.004401357954476753,0.006602768592978543
1992,At least once per month,in school,male,0.0041265474552957355,17350,0.0031726496899360515,0.0050804452206554196
1992,Seldom,middle vocational,male,0.28517110266159695,17350,0.27845279111147414,0.29188941421171977
1992,Seldom,middle vocational,female,0.24714828897338403,17350,0.2407296956983484,0.25356688224841967
1992,Seldom,higher education,male,0.09648288973384031,17350,0.09208950057829067,0.10087627888938995
1992,Seldom,general elementary,female,0.08650190114068441,17350,0.08231904448326798,0.09068475779810085
1992,Seldom,higher education,female,0.07557034220532319,17350,0.0716373873505309,0.07950329706011547
1992,Seldom,general elementary,male,0.07081749049429657,17350,0.06700044697605426,0.07463453401253889
1992,Seldom,higher vocational,male,0.0470532319391635,17350,0.043902326411527255,0.05020413746679974
1992,Seldom,higher vocational,female,0.027566539923954372,17350,0.02513025875834649,0.030002821089562256
1992,Seldom,vocational + Abi,male,0.02138783269961977,17350,0.01923507561817063,0.02354058978106891
1992,Seldom,vocational + Abi,female,0.01758555133079848,17350,0.015629718658991387,0.019541384002605574
1992,Seldom,inadequately,female,0.01188212927756654,17350,0.010269784759647956,0.013494473795485122
1992,Seldom,inadequately,male,0.0076045627376425855,17350,0.0063118981998045096,0.008897227275480661
1992,Seldom,in school,female,0.0028517110266159697,17350,0.002058225584202223,0.0036451964690297164
1992,Seldom,in school,male,0.002376425855513308,17350,0.0016519034543310482,0.0031009482566955677
1992,Never,middle vocational,female,0.2665182918347475,17350,0.2599392221530318,0.27309736151646324
1992,Never,middle vocational,male,0.24843510919460288,17350,0.2420053299973723,0.25486488839183347
1992,Never,general elementary,female,0.1735985533453888,17350,0.16796250231027984,0.17923460438049774
1992,Never,general elementary,male,0.06760328279315621,17350,0.06386742279595302,0.0713391427903594
1992,Never,higher education,male,0.05105021560717763,17350,0.04777509922149178,0.05432533199286348
1992,Never,higher education,female,0.050215607177632494,17350,0.04696594507772643,0.05346526927753856
1992,Never,inadequately,female,0.044234246765892334,17350,0.041174669801554695,0.04729382373022997
1992,Never,higher vocational,male,0.03547085825566838,17350,0.032718532355035024,0.03822318415630174
1992,Never,inadequately,male,0.0257337599109751,17350,0.023377643300211498,0.0280898765217387
1992,Never,higher vocational,female,0.01585756016135763,17350,0.01399867099671437,0.017716449326000885
1992,Never,vocational + Abi,male,0.01057170677423842,17350,0.009049859577462318,0.012093553971014522
1992,Never,vocational + Abi,female,0.009180692724996522,17350,0.007761500287918148,0.010599885162074895
1992,Never,in school,male,0.0011128112393935178,17350,0.0006167042963642153,0.0016089181824228203
1992,Never,in school,female,0.0004173042147725692,17350,0.00011339625012283703,0.0007212121794223014
1994,At least once per week,middle vocational,male,0.286053882725832,16642,0.27918778541793615,0.2929199800337278
1994,At least once per week,middle vocational,female,0.23652931854199682,16642,0.23007289540983783,0.24298574167415582
1994,At least once per week,higher education,male,0.10538827258320127,16642,0.10072311037236173,0.11005343479404081
1994,At least once per week,general elementary,female,0.07369255150554675,16642,0.06972298861021503,0.07766211440087847
1994,At least once per week,higher education,female,0.07131537242472266,16642,0.06740535207065813,0.07522539277878719
1994,At least once per week,general elementary,male,0.06774960380348653,16642,0.063931278014367,0.07156792959260606
1994,At least once per week,higher vocational,male,0.03486529318541997,16642,0.032078248448171864,0.037652337922668075
1994,At least once per week,higher vocational,female,0.029714738510301108,16642,0.027134920999775367,0.03229455602082685
1994,At least once per week,vocational + Abi,male,0.029318541996830427,16642,0.026755457852613358,0.031881626141047496
1994,At least once per week,vocational + Abi,female,0.021394611727416798,16642,0.01919619855043036,0.023593024904403237
1994,At least once per week,in school,male,0.018225039619651346,16642,0.01619271289156378,0.020257366347738913
1994,At least once per week,in school,female,0.011489698890649762,16642,0.009870507314016638,0.013108890467282886
1994,At least once per week,inadequately,male,0.011093502377179081,16642,0.009502153990688959,0.012684850763669204
1994,At least once per week,inadequately,female,0.003169572107765452,16642,0.0023155595164871387,0.004023584699043765
1994,At least once per month,middle vocational,male,0.3064295485636115,16642,0.2994252617016043,0.3134338354256187
1994,At least once per month,middle vocational,female,0.2051983584131327,16642,0.199062580506826,0.2113341363194394
1994,At least once per month,higher education,male,0.09439124487004104,16642,0.08994913316326603,0.09883335657681605
1994,At least once per month,general elementary,male,0.08755129958960328,16642,0.08325703460759486,0.09184556457161171
1994,At least once per month,general elementary,female,0.08344733242134063,16642,0.07924550457963263,0.08764916026304863
1994,At least once per month,higher education,female,0.08207934336525308,16642,0.07790899033257669,0.08624969639792947
1994,At least once per month,higher vocational,male,0.049247606019151846,16642,0.045960001352522505,0.05253521068578119
1994,At least once per month,higher vocational,female,0.028727770177838577,16642,0.026189868707857875,0.03126567164781928
1994,At least once per month,vocational + Abi,male,0.02188782489740082,16642,0.019664776346040608,0.024110873448761033
1994,At least once per month,vocational + Abi,female,0.017783857729138167,16642,0.015775829407765094,0.01979188605051124
1994,At least once per month,inadequately,male,0.01094391244870041,16642,0.0093632101760273,0.01252461472137352
1994,At least once per month,in school,female,0.005471956224350205,16642,0.004351143283484354,0.006592769165216056
