year,pgisced97,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,No answer / don't know,Not at all,0.69784,530,779,0.66557,0.73011
2016,Pre-primary Level,A Little,0.08303,43,345,0.05387,0.11219
2016,Pre-primary Level,Not at all,0.90775,302,345,0.87717,0.93833
2016,Primary Level,Strong,0.20641,197,1412,0.18529,0.22752
2016,Primary Level,A Little,0.36416,427,1412,0.33905,0.38927
2016,Primary Level,Not at all,0.42943,788,1412,0.40361,0.45526
2016,Lower Secondary Level,Strong,0.23266,531,3113,0.21781,0.24750
2016,Lower Secondary Level,A Little,0.35886,981,3113,0.34201,0.37571
2016,Lower Secondary Level,Not at all,0.40849,1601,3113,0.39122,0.42576
2016,Upper Secondary Level,Strong,0.17323,1720,11472,0.16630,0.18016
2016,Upper Secondary Level,A Little,0.38390,4139,11472,0.37500,0.39280
2016,Upper Secondary Level,Not at all,0.44288,5613,11472,0.43378,0.45197
2016,Post-secondary Non-tertiary Level,Strong,0.10731,189,2082,0.09401,0.12060
2016,Post-secondary Non-tertiary Level,A Little,0.30196,614,2082,0.28223,0.32168
2016,Post-secondary Non-tertiary Level,Not at all,0.59074,1279,2082,0.56961,0.61186
2016,First Stage of Tertiary Education,Strong,0.13461,173,1394,0.11669,0.15254
2016,First Stage of Tertiary Education,A Little,0.41472,592,1394,0.38885,0.44059
2016,First Stage of Tertiary Education,Not at all,0.45067,629,1394,0.42454,0.47679
2016,Second Stage of Tertiary Education,Strong,0.09993,569,6453,0.09261,0.10725
2016,Second Stage of Tertiary Education,A Little,0.31531,1981,6453,0.30397,0.32665
2016,Second Stage of Tertiary Education,Not at all,0.58476,3903,6453,0.57274,0.59678
2018,No answer / don't know,Strong,0.06557,80,874,0.04915,0.08199
2018,No answer / don't know,A Little,0.25321,225,874,0.22436,0.28205
2018,No answer / don't know,Not at all,0.68122,569,874,0.65031,0.71213
2018,Pre-primary Level,A Little,0.10871,44,340,0.07557,0.14185
2018,Pre-primary Level,Not at all,0.87810,296,340,0.84327,0.91292
2018,Primary Level,Strong,0.25062,296,1754,0.23033,0.27091
2018,Primary Level,A Little,0.34453,549,1754,0.32229,0.36678
2018,Primary Level,Not at all,0.40485,909,1754,0.38187,0.42782
2018,Lower Secondary Level,Strong,0.22881,575,3409,0.21471,0.24292
2018,Lower Secondary Level,A Little,0.33325,1048,3409,0.31742,0.34908
2018,Lower Secondary Level,Not at all,0.43793,1786,3409,0.42128,0.45459
2018,Upper Secondary Level,Strong,0.17129,1845,12108,0.16458,0.17800
2018,Upper Secondary Level,A Little,0.38938,4359,12108,0.38070,0.39807
2018,Upper Secondary Level,Not at all,0.43933,5904,12108,0.43049,0.44817
2018,Post-secondary Non-tertiary Level,Strong,0.10541,211,2207,0.09260,0.11823
2018,Post-secondary Non-tertiary Level,A Little,0.33604,687,2207,0.31633,0.35575
2018,Post-secondary Non-tertiary Level,Not at all,0.55855,1309,2207,0.53782,0.57927
2018,First Stage of Tertiary Education,Strong,0.13463,193,1445,0.11702,0.15224
2018,First Stage of Tertiary Education,A Little,0.40404,589,1445,0.37873,0.42935
2018,First Stage of Tertiary Education,Not at all,0.46133,663,1445,0.43562,0.48704
2018,Second Stage of Tertiary Education,Strong,0.09172,578,6949,0.08493,0.09850
2018,Second Stage of Tertiary Education,A Little,0.31031,2177,6949,0.29943,0.32118
2018,Second Stage of Tertiary Education,Not at all,0.59798,4194,6949,0.58645,0.60951
2020,No answer / don't know,Strong,0.08330,111,1040,0.06650,0.10010
2020,No answer / don't know,A Little,0.20103,269,1040,0.17667,0.22540
2020,No answer / don't know,Not at all,0.71567,660,1040,0.68824,0.74310
2020,Pre-primary Level,A Little,0.13178,47,358,0.09669,0.16687
2020,Pre-primary Level,Not at all,0.85278,311,358,0.81603,0.88954
2020,Primary Level,Strong,0.28355,301,1804,0.26274,0.30435
2020,Primary Level,A Little,0.33206,533,1804,0.31032,0.35380
2020,Primary Level,Not at all,0.38439,970,1804,0.36194,0.40685
2020,Lower Secondary Level,Strong,0.21658,503,3224,0.20236,0.23080
2020,Lower Secondary Level,A Little,0.39112,1091,3224,0.37428,0.40797
2020,Lower Secondary Level,Not at all,0.39230,1630,3224,0.37544,0.40915
2020,Upper Secondary Level,Strong,0.17171,1669,11344,0.16477,0.17865
2020,Upper Secondary Level,A Little,0.41242,4431,11344,0.40336,0.42148
2020,Upper Secondary Level,Not at all,0.41586,5244,11344,0.40679,0.42493
2020,Post-secondary Non-tertiary Level,Strong,0.08176,197,2354,0.07069,0.09283
2020,Post-secondary Non-tertiary Level,A Little,0.34506,820,2354,0.32585,0.36426
2020,Post-secondary Non-tertiary Level,Not at all,0.57318,1337,2354,0.55319,0.59317
2020,First Stage of Tertiary Education,Strong,0.12477,168,1457,0.10780,0.14175
2020,First Stage of Tertiary Education,A Little,0.41870,619,1457,0.39336,0.44404
2020,First Stage of Tertiary Education,Not at all,0.45653,670,1457,0.43095,0.48212
2020,Second Stage of Tertiary Education,Strong,0.08303,604,7740,0.07688,0.08917
2020,Second Stage of Tertiary Education,A Little,0.33469,2507,7740,0.32417,0.34520
2020,Second Stage of Tertiary Education,Not at all,0.58229,4629,7740,0.57130,0.59327
2022,No answer / don't know,Strong,0.12105,365,3413,0.11010,0.13199
2022,No answer / don't know,A Little,0.36145,1158,3413,0.34533,0.37757
2022,No answer / don't know,Not at all,0.51751,1890,3413,0.50074,0.53427
2022,Pre-primary Level,A Little,0.18475,71,297,0.14054,0.22897
2022,Pre-primary Level,Not at all,0.74784,226,297,0.69837,0.79731
2022,Primary Level,Strong,0.29711,224,837,0.26613,0.32809
2022,Primary Level,A Little,0.42629,327,837,0.39276,0.45981
2022,Primary Level,Not at all,0.27660,286,837,0.24628,0.30692
2022,Lower Secondary Level,Strong,0.27647,372,1874,0.25622,0.29673
2022,Lower Secondary Level,A Little,0.40921,736,1874,0.38695,0.43148
2022,Lower Secondary Level,Not at all,0.31431,766,1874,0.29329,0.33534
2022,Upper Secondary Level,Strong,0.19820,1466,9222,0.19006,0.20634
2022,Upper Secondary Level,A Little,0.41039,3732,9222,0.40035,0.42044
2022,Upper Secondary Level,Not at all,0.39140,4024,9222,0.38144,0.40137
2022,Post-secondary Non-tertiary Level,Strong,0.12720,223,2199,0.11327,0.14113
2022,Post-secondary Non-tertiary Level,A Little,0.35247,794,2199,0.33250,0.37244
2022,Post-secondary Non-tertiary Level,Not at all,0.52033,1182,2199,0.49944,0.54121
2022,First Stage of Tertiary Education,Strong,0.16083,187,1362,0.14132,0.18035
2022,First Stage of Tertiary Education,A Little,0.43293,591,1362,0.40660,0.45925
2022,First Stage of Tertiary Education,Not at all,0.40624,584,1362,0.38014,0.43233
2022,Second Stage of Tertiary Education,Strong,0.08944,646,8653,0.08343,0.09545
2022,Second Stage of Tertiary Education,A Little,0.35592,2879,8653,0.34583,0.36601
2022,Second Stage of Tertiary Education,Not at all,0.55464,5128,8653,0.54417,0.56512
