year,sampreg,sex,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,East,female,Not at all,0.39311,1049,2459,0.37380,0.41242
2014,West,male,Strong,0.13503,1116,9868,0.12829,0.14177
2014,West,male,A Little,0.30931,2901,9868,0.30019,0.31843
2014,West,male,Not at all,0.55566,5851,9868,0.54586,0.56547
2014,West,female,Strong,0.17302,1623,11580,0.16613,0.17991
2014,West,female,A Little,0.37234,3922,11580,0.36354,0.38115
2014,West,female,Not at all,0.45464,6035,11580,0.44557,0.46371
2014,East,male,Strong,0.14765,353,2535,0.13384,0.16147
2014,East,male,A Little,0.39522,963,2535,0.37619,0.41426
2014,East,male,Not at all,0.45712,1219,2535,0.43773,0.47652
2014,East,female,Strong,0.19632,499,3036,0.18219,0.21045
2014,East,female,A Little,0.41623,1243,3036,0.39869,0.43376
2014,East,female,Not at all,0.38745,1294,3036,0.37012,0.40478
2016,West,male,Strong,0.12640,1064,10193,0.11995,0.13285
2016,West,male,A Little,0.32434,2984,10193,0.31525,0.33343
2016,West,male,Not at all,0.54926,6145,10193,0.53960,0.55892
2016,West,female,Strong,0.16873,1526,11347,0.16183,0.17562
2016,West,female,A Little,0.37116,3891,11347,0.36227,0.38005
2016,West,female,Not at all,0.46011,5930,11347,0.45094,0.46928
2016,East,male,Strong,0.14606,354,2580,0.13243,0.15969
2016,East,male,A Little,0.37400,908,2580,0.35533,0.39268
2016,East,male,Not at all,0.47994,1318,2580,0.46066,0.49922
2016,East,female,Strong,0.20003,511,2938,0.18556,0.21449
2016,East,female,A Little,0.40144,1175,2938,0.38371,0.41917
2016,East,female,Not at all,0.39853,1252,2938,0.38083,0.41624
2018,West,male,Strong,0.12336,1217,11008,0.11722,0.12951
2018,West,male,A Little,0.32059,3206,11008,0.31187,0.32931
2018,West,male,Not at all,0.55605,6585,11008,0.54677,0.56533
2018,West,female,Strong,0.16795,1700,12092,0.16129,0.17462
2018,West,female,A Little,0.37322,4131,12092,0.36460,0.38184
2018,West,female,Not at all,0.45883,6261,12092,0.44995,0.46771
2018,East,male,Strong,0.13404,362,2815,0.12145,0.14663
2018,East,male,A Little,0.38140,1018,2815,0.36345,0.39935
2018,East,male,Not at all,0.48456,1435,2815,0.46609,0.50302
2018,East,female,Strong,0.19384,504,3176,0.18009,0.20759
2018,East,female,A Little,0.40430,1323,3176,0.38723,0.42138
2018,East,female,Not at all,0.40185,1349,3176,0.38480,0.41891
2020,West,male,Strong,0.11431,1165,11729,0.10855,0.12007
2020,West,male,A Little,0.35506,3725,11729,0.34640,0.36373
2020,West,male,Not at all,0.53062,6839,11729,0.52159,0.53966
2020,West,female,Strong,0.16367,1568,11778,0.15699,0.17035
2020,West,female,A Little,0.39126,4349,11778,0.38244,0.40007
2020,West,female,Not at all,0.44507,5861,11778,0.43610,0.45405
2020,East,male,Strong,0.14175,362,2834,0.12891,0.15460
2020,East,male,A Little,0.37328,1001,2834,0.35547,0.39109
2020,East,male,Not at all,0.48496,1471,2834,0.46656,0.50337
2020,East,female,Strong,0.18098,462,2978,0.16715,0.19481
2020,East,female,A Little,0.41902,1238,2978,0.40129,0.43674
2020,East,female,Not at all,0.40001,1278,2978,0.38241,0.41761
2022,West,male,Strong,0.13009,1150,10811,0.12374,0.13643
2022,West,male,A Little,0.36971,3692,10811,0.36061,0.37881
2022,West,male,Not at all,0.50021,5969,10811,0.49078,0.50963
2022,West,female,Strong,0.18374,1555,11200,0.17657,0.19091
2022,West,female,A Little,0.39471,4280,11200,0.38566,0.40376
2022,West,female,Not at all,0.42155,5365,11200,0.41240,0.43070
2022,East,male,Strong,0.13601,315,2780,0.12327,0.14876
2022,East,male,A Little,0.38867,1025,2780,0.37055,0.40680
2022,East,male,Not at all,0.47532,1440,2780,0.45675,0.49388
2022,East,female,Strong,0.20688,480,3066,0.19254,0.22122
2022,East,female,A Little,0.42065,1283,3066,0.40317,0.43812
2022,East,female,Not at all,0.37247,1303,3066,0.35535,0.38959
