"ple0005","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ein wenig","2003","AkademikerIn","maennlich","","","",""
"Ein wenig","2003","AkademikerIn","weiblich","","","",""
"Gar nicht","2003","(noch) kein Abschluss","maennlich","","","",""
"Gar nicht","2003","(noch) kein Abschluss","weiblich","","","",""
"Gar nicht","2003","Hauptschule","maennlich","","","",""
"Gar nicht","2003","Hauptschule","weiblich","","","",""
"Gar nicht","2003","Realschule","maennlich","","","",""
"Gar nicht","2003","Realschule","weiblich","","","",""
"Gar nicht","2003","(Fach-)Abitur","maennlich","","","",""
"Gar nicht","2003","(Fach-)Abitur","weiblich","","","",""
"Gar nicht","2003","AkademikerIn","maennlich","","","",""
"Gar nicht","2003","AkademikerIn","weiblich","","","",""
"Stark","2004","(noch) kein Abschluss","maennlich","21","","",""
"Stark","2004","(noch) kein Abschluss","weiblich","43","0.140937367867818","0.109906064433868","0.171968671301768"
"Stark","2004","Hauptschule","maennlich","724","0.196732020225044","0.184226894023453","0.209237146426635"
"Stark","2004","Hauptschule","weiblich","990","0.267412625307119","0.253946436125624","0.280878814488614"
"Stark","2004","Realschule","maennlich","207","","",""
"Stark","2004","Realschule","weiblich","301","0.123360729122626","0.112004042202873","0.134717416042378"
"Stark","2004","(Fach-)Abitur","maennlich","65","0.0783799571436476","0.0624170268397806","0.0943428874475146"
"Stark","2004","(Fach-)Abitur","weiblich","86","0.0977676999973801","0.0816661686503451","0.113869231344415"
"Stark","2004","AkademikerIn","maennlich","194","","",""
"Stark","2004","AkademikerIn","weiblich","176","","",""
"Ein wenig","2004","(noch) kein Abschluss","maennlich","72","0.217954367845629","0.178517185465235","0.257391550226022"
"Ein wenig","2004","(noch) kein Abschluss","weiblich","123","","",""
"Ein wenig","2004","Hauptschule","maennlich","1393","","",""
"Ein wenig","2004","Hauptschule","weiblich","1757","","",""
"Ein wenig","2004","Realschule","maennlich","754","0.316265348887495","0.297594860830952","0.334935836944038"
"Ein wenig","2004","Realschule","weiblich","1160","","",""
"Ein wenig","2004","(Fach-)Abitur","maennlich","257","","",""
"Ein wenig","2004","(Fach-)Abitur","weiblich","367","0.2947453939756","0.270027766855663","0.319463021095536"
"Ein wenig","2004","AkademikerIn","maennlich","786","0.327061602917559","0.308327533457098","0.345795672378021"
"Ein wenig","2004","AkademikerIn","weiblich","651","0.356077370078635","0.33436873734901","0.377786002808259"
"Gar nicht","2004","(noch) kein Abschluss","maennlich","328","0.715179283055851","0.672067072313107","0.758291493798595"
"Gar nicht","2004","(noch) kein Abschluss","weiblich","317","0.570108165823752","0.52595795778911","0.614258373858395"
"Gar nicht","2004","Hauptschule","maennlich","1765","","",""
"Gar nicht","2004","Hauptschule","weiblich","1403","","",""
"Gar nicht","2004","Realschule","maennlich","1422","","",""
"Gar nicht","2004","Realschule","weiblich","1760","","",""
"Gar nicht","2004","(Fach-)Abitur","maennlich","767","0.663772807438681","0.635714575771113","0.691831039106249"
"Gar nicht","2004","(Fach-)Abitur","weiblich","854","0.60748690602702","0.581013743099235","0.633960068954806"
"Gar nicht","2004","AkademikerIn","maennlich","1429","","",""
"Gar nicht","2004","AkademikerIn","weiblich","1042","","",""
"Stark","2005","(noch) kein Abschluss","maennlich","","","",""
"Stark","2005","(noch) kein Abschluss","weiblich","","","",""
"Stark","2005","Hauptschule","maennlich","","","",""
"Stark","2005","Hauptschule","weiblich","","","",""
"Stark","2005","Realschule","maennlich","","","",""
"Stark","2005","Realschule","weiblich","","","",""
"Stark","2005","(Fach-)Abitur","maennlich","","","",""
"Stark","2005","(Fach-)Abitur","weiblich","","","",""
"Stark","2005","AkademikerIn","maennlich","","","",""
"Stark","2005","AkademikerIn","weiblich","","","",""
"Ein wenig","2005","(noch) kein Abschluss","maennlich","","","",""
"Ein wenig","2005","(noch) kein Abschluss","weiblich","","","",""
"Ein wenig","2005","Hauptschule","maennlich","","","",""
"Ein wenig","2005","Hauptschule","weiblich","","","",""
"Ein wenig","2005","Realschule","maennlich","","","",""
"Ein wenig","2005","Realschule","weiblich","","","",""
"Ein wenig","2005","(Fach-)Abitur","maennlich","","","",""
"Ein wenig","2005","(Fach-)Abitur","weiblich","","","",""
"Ein wenig","2005","AkademikerIn","maennlich","","","",""
"Ein wenig","2005","AkademikerIn","weiblich","","","",""
"Gar nicht","2005","(noch) kein Abschluss","maennlich","","","",""
"Gar nicht","2005","(noch) kein Abschluss","weiblich","","","",""
"Gar nicht","2005","Hauptschule","maennlich","","","",""
"Gar nicht","2005","Hauptschule","weiblich","","","",""
"Gar nicht","2005","Realschule","maennlich","","","",""
"Gar nicht","2005","Realschule","weiblich","","","",""
"Gar nicht","2005","(Fach-)Abitur","maennlich","","","",""
"Gar nicht","2005","(Fach-)Abitur","weiblich","","","",""
"Gar nicht","2005","AkademikerIn","maennlich","","","",""
"Gar nicht","2005","AkademikerIn","weiblich","","","",""
"Stark","2006","(noch) kein Abschluss","maennlich","25","","",""
"Stark","2006","(noch) kein Abschluss","weiblich","59","0.199196417462261","0.157051781302718","0.241341053621804"
"Stark","2006","Hauptschule","maennlich","730","0.193708019892982","0.181303171972706","0.206112867813258"
"Stark","2006","Hauptschule","weiblich","1090","","",""
"Stark","2006","Realschule","maennlich","237","","",""
"Stark","2006","Realschule","weiblich","342","0.122347293239867","0.111210875853142","0.133483710626592"
"Stark","2006","(Fach-)Abitur","maennlich","61","0.0603792776232738","0.046040391757818","0.0747181634887296"
"Stark","2006","(Fach-)Abitur","weiblich","105","","",""
"Stark","2006","AkademikerIn","maennlich","217","","",""
"Stark","2006","AkademikerIn","weiblich","216","","",""
"Ein wenig","2006","(noch) kein Abschluss","maennlich","54","0.189055689351833","0.145040589591605","0.233070789112062"
"Ein wenig","2006","(noch) kein Abschluss","weiblich","87","0.301158939978926","0.2527499936024","0.349567886355451"
"Ein wenig","2006","Hauptschule","maennlich","1472","","",""
"Ein wenig","2006","Hauptschule","weiblich","1723","","",""
"Ein wenig","2006","Realschule","maennlich","776","0.321278549993685","0.30265055506633","0.33990654492104"
"Ein wenig","2006","Realschule","weiblich","1232","","",""
"Ein wenig","2006","(Fach-)Abitur","maennlich","277","","",""
"Ein wenig","2006","(Fach-)Abitur","weiblich","386","0.28768039783933","0.263865652534085","0.311495143144575"
"Ein wenig","2006","AkademikerIn","maennlich","852","0.319750963290456","0.301645773915361","0.337856152665552"
"Ein wenig","2006","AkademikerIn","weiblich","717","0.373793692848295","0.352705846977633","0.394881538718956"
"Gar nicht","2006","(noch) kein Abschluss","maennlich","225","","",""
"Gar nicht","2006","(noch) kein Abschluss","weiblich","199","","",""
"Gar nicht","2006","Hauptschule","maennlich","1697","","",""
"Gar nicht","2006","Hauptschule","weiblich","1363","","",""
"Gar nicht","2006","Realschule","maennlich","1401","","",""
"Gar nicht","2006","Realschule","weiblich","1752","","",""
"Gar nicht","2006","(Fach-)Abitur","maennlich","722","0.668600850838383","0.640263821788986","0.69693787988778"
"Gar nicht","2006","(Fach-)Abitur","weiblich","897","0.61823904639141","0.592681019271835","0.643797073510985"
"Gar nicht","2006","AkademikerIn","maennlich","1480","","",""
"Gar nicht","2006","AkademikerIn","weiblich","1089","","",""
"Stark","2007","(noch) kein Abschluss","maennlich","","","",""
"Stark","2007","(noch) kein Abschluss","weiblich","","","",""
"Stark","2007","Hauptschule","maennlich","","","",""
"Stark","2007","Hauptschule","weiblich","","","",""
"Stark","2007","Realschule","maennlich","","","",""
"Stark","2007","Realschule","weiblich","","","",""
"Stark","2007","(Fach-)Abitur","maennlich","","","",""
"Stark","2007","(Fach-)Abitur","weiblich","","","",""
"Stark","2007","AkademikerIn","maennlich","","","",""
"Stark","2007","AkademikerIn","weiblich","","","",""
"Ein wenig","2007","(noch) kein Abschluss","maennlich","","","",""
"Ein wenig","2007","(noch) kein Abschluss","weiblich","","","",""
"Ein wenig","2007","Hauptschule","maennlich","","","",""
"Ein wenig","2007","Hauptschule","weiblich","","","",""
"Ein wenig","2007","Realschule","maennlich","","","",""
"Ein wenig","2007","Realschule","weiblich","","","",""
"Ein wenig","2007","(Fach-)Abitur","maennlich","","","",""
"Ein wenig","2007","(Fach-)Abitur","weiblich","","","",""
"Ein wenig","2007","AkademikerIn","maennlich","","","",""
"Ein wenig","2007","AkademikerIn","weiblich","","","",""
"Gar nicht","2007","(noch) kein Abschluss","maennlich","","","",""
"Gar nicht","2007","(noch) kein Abschluss","weiblich","","","",""
"Gar nicht","2007","Hauptschule","maennlich","","","",""
"Gar nicht","2007","Hauptschule","weiblich","","","",""
"Gar nicht","2007","Realschule","maennlich","","","",""
"Gar nicht","2007","Realschule","weiblich","","","",""
"Gar nicht","2007","(Fach-)Abitur","maennlich","","","",""
"Gar nicht","2007","(Fach-)Abitur","weiblich","","","",""
"Gar nicht","2007","AkademikerIn","maennlich","","","",""
"Gar nicht","2007","AkademikerIn","weiblich","","","",""
"Stark","2008","(noch) kein Abschluss","maennlich","17","","",""
"Stark","2008","(noch) kein Abschluss","weiblich","37","0.144938056341639","0.104628846390948","0.18524726629233"
"Stark","2008","Hauptschule","maennlich","643","0.192562567033061","0.179074397286688","0.206050736779435"
"Stark","2008","Hauptschule","weiblich","947","0.292078251316494","0.277028738352178","0.307127764280809"
"Stark","2008","Realschule","maennlich","201","","",""
"Stark","2008","Realschule","weiblich","314","0.120249440742056","0.108496458898671","0.132002422585442"
"Stark","2008","(Fach-)Abitur","maennlich","63","0.0849752317881754","0.067381942730008","0.102568520846343"
"Stark","2008","(Fach-)Abitur","weiblich","84","0.0676959924037086","0.0535114665655581","0.081880518241859"
"Stark","2008","AkademikerIn","maennlich","211","","",""
"Stark","2008","AkademikerIn","weiblich","173","","",""
"Ein wenig","2008","(noch) kein Abschluss","maennlich","35","0.14171851473317","0.0986583200792182","0.184778709387121"
"Ein wenig","2008","(noch) kein Abschluss","weiblich","74","0.309852232191952","0.256902637603138","0.362801826780767"
"Ein wenig","2008","Hauptschule","maennlich","1256","","",""
"Ein wenig","2008","Hauptschule","weiblich","1464","","",""
"Ein wenig","2008","Realschule","maennlich","726","0.347982920818598","0.327871956091805","0.368093885545391"
"Ein wenig","2008","Realschule","weiblich","1079","","",""
"Ein wenig","2008","(Fach-)Abitur","maennlich","225","","",""
"Ein wenig","2008","(Fach-)Abitur","weiblich","349","0.303103972686043","0.277154151101101","0.329053794270985"
"Ein wenig","2008","AkademikerIn","maennlich","791","0.330711559772323","0.311446653684815","0.349976465859831"
"Ein wenig","2008","AkademikerIn","weiblich","691","0.377046664552886","0.355225958786639","0.398867370319134"
"Gar nicht","2008","(noch) kein Abschluss","maennlich","200","","",""
"Gar nicht","2008","(noch) kein Abschluss","weiblich","182","","",""
"Gar nicht","2008","Hauptschule","maennlich","1384","","",""
"Gar nicht","2008","Hauptschule","weiblich","1096","","",""
"Gar nicht","2008","Realschule","maennlich","1228","","",""
"Gar nicht","2008","Realschule","weiblich","1549","","",""
"Gar nicht","2008","(Fach-)Abitur","maennlich","677","0.67284740573007","0.643245620064956","0.702449191395184"
"Gar nicht","2008","(Fach-)Abitur","weiblich","772","0.629200034910248","0.601927922463568","0.656472147356929"
"Gar nicht","2008","AkademikerIn","maennlich","1289","","",""
"Gar nicht","2008","AkademikerIn","weiblich","1031","","",""
"Stark","2009","(noch) kein Abschluss","maennlich","","","",""
"Stark","2009","(noch) kein Abschluss","weiblich","","","",""
"Stark","2009","Hauptschule","maennlich","","","",""
"Stark","2009","Hauptschule","weiblich","","","",""
"Stark","2009","Realschule","maennlich","","","",""
"Stark","2009","Realschule","weiblich","","","",""
"Stark","2009","(Fach-)Abitur","maennlich","","","",""
"Stark","2009","(Fach-)Abitur","weiblich","","","",""
"Stark","2009","AkademikerIn","maennlich","","","",""
"Stark","2009","AkademikerIn","weiblich","","","",""
"Ein wenig","2009","(noch) kein Abschluss","maennlich","","","",""
"Ein wenig","2009","(noch) kein Abschluss","weiblich","","","",""
"Ein wenig","2009","Hauptschule","maennlich","","","",""
"Ein wenig","2009","Hauptschule","weiblich","","","",""
"Ein wenig","2009","Realschule","maennlich","","","",""
"Ein wenig","2009","Realschule","weiblich","","","",""
"Ein wenig","2009","(Fach-)Abitur","maennlich","","","",""
"Ein wenig","2009","(Fach-)Abitur","weiblich","","","",""
"Ein wenig","2009","AkademikerIn","maennlich","","","",""
"Ein wenig","2009","AkademikerIn","weiblich","","","",""
"Gar nicht","2009","(noch) kein Abschluss","maennlich","","","",""
"Gar nicht","2009","(noch) kein Abschluss","weiblich","","","",""
"Gar nicht","2009","Hauptschule","maennlich","","","",""
"Gar nicht","2009","Hauptschule","weiblich","","","",""
"Gar nicht","2009","Realschule","maennlich","","","",""
"Gar nicht","2009","Realschule","weiblich","","","",""
"Gar nicht","2009","(Fach-)Abitur","maennlich","","","",""
"Gar nicht","2009","(Fach-)Abitur","weiblich","","","",""
"Gar nicht","2009","AkademikerIn","maennlich","","","",""
"Gar nicht","2009","AkademikerIn","weiblich","","","",""
"Stark","2010","(noch) kein Abschluss","maennlich","16","","",""
"Stark","2010","(noch) kein Abschluss","weiblich","28","","",""
"Stark","2010","Hauptschule","maennlich","581","0.212852316764009","0.197378382043166","0.228326251484852"
"Stark","2010","Hauptschule","weiblich","764","0.291242241752469","0.274666383540328","0.307818099964609"
"Stark","2010","Realschule","maennlich","193","","",""
"Stark","2010","Realschule","weiblich","305","0.142072897988702","0.128590846697884","0.155554949279521"
"Stark","2010","(Fach-)Abitur","maennlich","69","0.106319205243666","0.0855725906998861","0.127065819787447"
"Stark","2010","(Fach-)Abitur","weiblich","83","0.0893298549370712","0.0720451841289273","0.106614525745215"
"Stark","2010","AkademikerIn","maennlich","190","","",""
"Stark","2010","AkademikerIn","weiblich","172","","",""
"Ein wenig","2010","(noch) kein Abschluss","maennlich","34","0.168829209598239","0.118756880728565","0.218901538467913"
"Ein wenig","2010","(noch) kein Abschluss","weiblich","60","0.34204134052295","0.275963765057863","0.408118915988036"
"Ein wenig","2010","Hauptschule","maennlich","1044","","",""
"Ein wenig","2010","Hauptschule","weiblich","1304","","",""
"Ein wenig","2010","Realschule","maennlich","670","0.370917995224375","0.349059298881867","0.392776691566882"
"Ein wenig","2010","Realschule","weiblich","1051","","",""
"Ein wenig","2010","(Fach-)Abitur","maennlich","218","","",""
"Ein wenig","2010","(Fach-)Abitur","weiblich","318","0.318425388559692","0.290193313838174","0.34665746328121"
"Ein wenig","2010","AkademikerIn","maennlich","751","0.373798477178904","0.35291105144638","0.394685902911429"
"Ein wenig","2010","AkademikerIn","weiblich","671","0.364629132363216","0.34219308791267","0.387065176813763"
"Gar nicht","2010","(noch) kein Abschluss","maennlich","165","","",""
"Gar nicht","2010","(noch) kein Abschluss","weiblich","110","","",""
"Gar nicht","2010","Hauptschule","maennlich","1063","","",""
"Gar nicht","2010","Hauptschule","weiblich","818","0.254178976676096","0.238293982802385","0.270063970549807"
"Gar nicht","2010","Realschule","maennlich","1013","","",""
"Gar nicht","2010","Realschule","weiblich","1220","","",""
"Gar nicht","2010","(Fach-)Abitur","maennlich","561","0.636895055354724","0.604528223997138","0.669261886712311"
"Gar nicht","2010","(Fach-)Abitur","weiblich","645","0.592244756503237","0.562464211717413","0.622025301289061"
"Gar nicht","2010","AkademikerIn","maennlich","1120","","",""
"Gar nicht","2010","AkademikerIn","weiblich","925","0.519252823983431","0.495963613543647","0.542542034423215"
"Stark","2011","(noch) kein Abschluss","maennlich","","","",""
"Stark","2011","(noch) kein Abschluss","weiblich","","","",""
"Stark","2011","Hauptschule","maennlich","","","",""
"Stark","2011","Hauptschule","weiblich","","","",""
"Stark","2011","Realschule","maennlich","","","",""
"Stark","2011","Realschule","weiblich","","","",""
"Stark","2011","(Fach-)Abitur","maennlich","","","",""
"Stark","2011","(Fach-)Abitur","weiblich","","","",""
"Stark","2011","AkademikerIn","maennlich","","","",""
"Stark","2011","AkademikerIn","weiblich","","","",""
"Ein wenig","2011","(noch) kein Abschluss","maennlich","","","",""
"Ein wenig","2011","(noch) kein Abschluss","weiblich","","","",""
"Ein wenig","2011","Hauptschule","maennlich","","","",""
"Ein wenig","2011","Hauptschule","weiblich","","","",""
"Ein wenig","2011","Realschule","maennlich","","","",""
"Ein wenig","2011","Realschule","weiblich","","","",""
"Ein wenig","2011","(Fach-)Abitur","maennlich","","","",""
"Ein wenig","2011","(Fach-)Abitur","weiblich","","","",""
"Ein wenig","2011","AkademikerIn","maennlich","","","",""
"Ein wenig","2011","AkademikerIn","weiblich","","","",""
"Gar nicht","2011","(noch) kein Abschluss","maennlich","","","",""
"Gar nicht","2011","(noch) kein Abschluss","weiblich","","","",""
"Gar nicht","2011","Hauptschule","maennlich","","","",""
"Gar nicht","2011","Hauptschule","weiblich","","","",""
"Gar nicht","2011","Realschule","maennlich","","","",""
"Gar nicht","2011","Realschule","weiblich","","","",""
"Gar nicht","2011","(Fach-)Abitur","maennlich","","","",""
"Gar nicht","2011","(Fach-)Abitur","weiblich","","","",""
"Gar nicht","2011","AkademikerIn","maennlich","","","",""
"Gar nicht","2011","AkademikerIn","weiblich","","","",""
"Stark","2012","(noch) kein Abschluss","maennlich","34","0.141343868840056","0.098416333406117","0.184271404273995"
"Stark","2012","(noch) kein Abschluss","weiblich","46","0.211254018425888","0.164354037538599","0.258153999313177"
"Stark","2012","Hauptschule","maennlich","675","0.192203644560803","0.17884256324413","0.205564725877475"
"Stark","2012","Hauptschule","weiblich","955","0.281054448373584","0.266346059418519","0.29576283732865"
"Stark","2012","Realschule","maennlich","273","","",""
"Stark","2012","Realschule","weiblich","424","0.152227711057548","0.139724071753228","0.164731350361869"
"Stark","2012","(Fach-)Abitur","maennlich","80","0.0833531408324879","0.0666893959029789","0.100016885761997"
"Stark","2012","(Fach-)Abitur","weiblich","121","","",""
"Stark","2012","AkademikerIn","maennlich","250","","",""
"Stark","2012","AkademikerIn","weiblich","224","","",""
"Ein wenig","2012","(noch) kein Abschluss","maennlich","53","0.262769224776072","0.208534578939548","0.317003870612596"
"Ein wenig","2012","(noch) kein Abschluss","weiblich","87","0.350500457482754","0.295680926460124","0.405319988505384"
"Ein wenig","2012","Hauptschule","maennlich","1364","","",""
"Ein wenig","2012","Hauptschule","weiblich","1526","","",""
"Ein wenig","2012","Realschule","maennlich","787","0.351469078939946","0.331841927269396","0.371096230610495"
"Ein wenig","2012","Realschule","weiblich","1262","","",""
"Ein wenig","2012","(Fach-)Abitur","maennlich","281","","",""
"Ein wenig","2012","(Fach-)Abitur","weiblich","406","0.321246950140482","0.296466093829294","0.34602780645167"
"Ein wenig","2012","AkademikerIn","maennlich","864","0.322352117862708","0.303882928074996","0.34082130765042"
"Ein wenig","2012","AkademikerIn","weiblich","779","0.363339952292018","0.343164113493198","0.383515791090838"
"Gar nicht","2012","(noch) kein Abschluss","maennlich","166","","",""
"Gar nicht","2012","(noch) kein Abschluss","weiblich","158","","",""
"Gar nicht","2012","Hauptschule","maennlich","1302","","",""
"Gar nicht","2012","Hauptschule","weiblich","1107","","",""
"Gar nicht","2012","Realschule","maennlich","1213","","",""
"Gar nicht","2012","Realschule","weiblich","1485","","",""
"Gar nicht","2012","(Fach-)Abitur","maennlich","696","0.635201617089151","0.606181921855581","0.664221312322721"
"Gar nicht","2012","(Fach-)Abitur","weiblich","837","0.593046495939455","0.566975496871259","0.619117495007652"
"Gar nicht","2012","AkademikerIn","maennlich","1346","","",""
"Gar nicht","2012","AkademikerIn","weiblich","1180","","",""
"Stark","2013","(noch) kein Abschluss","maennlich","","","",""
"Stark","2013","(noch) kein Abschluss","weiblich","","","",""
"Stark","2013","Hauptschule","maennlich","","","",""
"Stark","2013","Hauptschule","weiblich","","","",""
"Stark","2013","Realschule","maennlich","","","",""
"Stark","2013","Realschule","weiblich","","","",""
"Stark","2013","(Fach-)Abitur","maennlich","","","",""
"Stark","2013","(Fach-)Abitur","weiblich","","","",""
"Stark","2013","AkademikerIn","maennlich","","","",""
"Stark","2013","AkademikerIn","weiblich","","","",""
"Ein wenig","2013","(noch) kein Abschluss","maennlich","","","",""
"Ein wenig","2013","(noch) kein Abschluss","weiblich","","","",""
"Ein wenig","2013","Hauptschule","maennlich","","","",""
"Ein wenig","2013","Hauptschule","weiblich","","","",""
"Ein wenig","2013","Realschule","maennlich","","","",""
"Ein wenig","2013","Realschule","weiblich","","","",""
"Ein wenig","2013","(Fach-)Abitur","maennlich","","","",""
"Ein wenig","2013","(Fach-)Abitur","weiblich","","","",""
"Ein wenig","2013","AkademikerIn","maennlich","","","",""
"Ein wenig","2013","AkademikerIn","weiblich","","","",""
"Gar nicht","2013","(noch) kein Abschluss","maennlich","","","",""
"Gar nicht","2013","(noch) kein Abschluss","weiblich","","","",""
"Gar nicht","2013","Hauptschule","maennlich","","","",""
"Gar nicht","2013","Hauptschule","weiblich","","","",""
"Gar nicht","2013","Realschule","maennlich","","","",""
"Gar nicht","2013","Realschule","weiblich","","","",""
"Gar nicht","2013","(Fach-)Abitur","maennlich","","","",""
"Gar nicht","2013","(Fach-)Abitur","weiblich","","","",""
"Gar nicht","2013","AkademikerIn","maennlich","","","",""
"Gar nicht","2013","AkademikerIn","weiblich","","","",""
"Stark","2014","(noch) kein Abschluss","maennlich","50","0.112030596308374","0.0830816344290243","0.140979558187724"
"Stark","2014","(noch) kein Abschluss","weiblich","92","0.21464525886375","0.180015872481008","0.249274645246493"
"Stark","2014","Hauptschule","maennlich","754","0.212872850894489","0.200190722866411","0.225554978922568"
"Stark","2014","Hauptschule","weiblich","1009","","",""
"Stark","2014","Realschule","maennlich","257","","",""
"Stark","2014","Realschule","weiblich","490","0.147371294726986","0.13654602766069","0.158196561793282"
"Stark","2014","(Fach-)Abitur","maennlich","126","","",""
"Stark","2014","(Fach-)Abitur","weiblich","195","","",""
"Stark","2014","AkademikerIn","maennlich","259","","",""
"Stark","2014","AkademikerIn","weiblich","289","","",""
"Ein wenig","2014","(noch) kein Abschluss","maennlich","101","","",""
"Ein wenig","2014","(noch) kein Abschluss","weiblich","147","","",""
"Ein wenig","2014","Hauptschule","maennlich","1427","","",""
"Ein wenig","2014","Hauptschule","weiblich","1715","","",""
"Ein wenig","2014","Realschule","maennlich","895","0.348503139421346","0.330671359387425","0.366334919455267"
"Ein wenig","2014","Realschule","weiblich","1610","","",""
"Ein wenig","2014","(Fach-)Abitur","maennlich","361","0.224737203470357","0.204812986438362","0.244661420502351"
"Ein wenig","2014","(Fach-)Abitur","weiblich","638","0.289746482618719","0.271002036376076","0.308490928861361"
"Ein wenig","2014","AkademikerIn","maennlich","993","0.309056827668564","0.292776688975841","0.325336966361287"
"Ein wenig","2014","AkademikerIn","weiblich","944","0.322932809208602","0.306522665905548","0.339342952511657"
"Gar nicht","2014","(noch) kein Abschluss","maennlich","305","0.6036742810618","0.558779781533461","0.648568780590139"
"Gar nicht","2014","(noch) kein Abschluss","weiblich","301","0.474479684931328","0.432362942087984","0.516596427774673"
"Gar nicht","2014","Hauptschule","maennlich","1821","","",""
"Gar nicht","2014","Hauptschule","weiblich","1469","","",""
"Gar nicht","2014","Realschule","maennlich","1591","","",""
"Gar nicht","2014","Realschule","weiblich","2019","","",""
"Gar nicht","2014","(Fach-)Abitur","maennlich","1199","","",""
"Gar nicht","2014","(Fach-)Abitur","weiblich","1417","","",""
"Gar nicht","2014","AkademikerIn","maennlich","1843","","",""
"Gar nicht","2014","AkademikerIn","weiblich","1886","","",""
"Stark","2015","(noch) kein Abschluss","maennlich","","","",""
"Stark","2015","(noch) kein Abschluss","weiblich","","","",""
"Stark","2015","Hauptschule","maennlich","","","",""
"Stark","2015","Hauptschule","weiblich","","","",""
"Stark","2015","Realschule","maennlich","","","",""
"Stark","2015","Realschule","weiblich","","","",""
"Stark","2015","(Fach-)Abitur","maennlich","","","",""
"Stark","2015","(Fach-)Abitur","weiblich","","","",""
"Stark","2015","AkademikerIn","maennlich","","","",""
"Stark","2015","AkademikerIn","weiblich","","","",""
"Ein wenig","2015","(noch) kein Abschluss","maennlich","","","",""
"Ein wenig","2015","(noch) kein Abschluss","weiblich","","","",""
"Ein wenig","2015","Hauptschule","maennlich","","","",""
"Ein wenig","2015","Hauptschule","weiblich","","","",""
"Ein wenig","2015","Realschule","maennlich","","","",""
"Ein wenig","2015","Realschule","weiblich","","","",""
