"ple0005","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Gar nicht","2002","(noch) kein Abschluss","indirekter Migrationshintergrund","70","0.786781853330578","0.69970998216554","0.873853724495617"
"Gar nicht","2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2002","Hauptschule","kein Migrationshintergrund","2728","","",""
"Gar nicht","2002","Hauptschule","direkter Migrationshintergrund","691","0.450280588578567","0.424530088689972","0.476031088467161"
"Gar nicht","2002","Hauptschule","indirekter Migrationshintergrund","185","","",""
"Gar nicht","2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2002","Realschule","kein Migrationshintergrund","3139","0.547906456416752","0.534801928588488","0.561010984245017"
"Gar nicht","2002","Realschule","direkter Migrationshintergrund","127","","",""
"Gar nicht","2002","Realschule","indirekter Migrationshintergrund","152","","",""
"Gar nicht","2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2002","(Fach-)Abitur","kein Migrationshintergrund","1290","","",""
"Gar nicht","2002","(Fach-)Abitur","direkter Migrationshintergrund","256","","",""
"Gar nicht","2002","(Fach-)Abitur","indirekter Migrationshintergrund","107","","",""
"Gar nicht","2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2002","AkademikerIn","kein Migrationshintergrund","2368","","",""
"Gar nicht","2002","AkademikerIn","direkter Migrationshintergrund","223","","",""
"Gar nicht","2002","AkademikerIn","indirekter Migrationshintergrund","48","0.712921776529483","0.60377844942974","0.822065103629225"
"Gar nicht","2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Stark","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stark","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stark","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2003","Hauptschule","kein Migrationshintergrund","","","",""
"Stark","2003","Hauptschule","direkter Migrationshintergrund","","","",""
"Stark","2003","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stark","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2003","Realschule","kein Migrationshintergrund","","","",""
"Stark","2003","Realschule","direkter Migrationshintergrund","","","",""
"Stark","2003","Realschule","indirekter Migrationshintergrund","","","",""
"Stark","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Stark","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stark","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stark","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2003","AkademikerIn","kein Migrationshintergrund","","","",""
"Stark","2003","AkademikerIn","direkter Migrationshintergrund","","","",""
"Stark","2003","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stark","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ein wenig","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ein wenig","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2003","Hauptschule","kein Migrationshintergrund","","","",""
"Ein wenig","2003","Hauptschule","direkter Migrationshintergrund","","","",""
"Ein wenig","2003","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ein wenig","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2003","Realschule","kein Migrationshintergrund","","","",""
"Ein wenig","2003","Realschule","direkter Migrationshintergrund","","","",""
"Ein wenig","2003","Realschule","indirekter Migrationshintergrund","","","",""
"Ein wenig","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ein wenig","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ein wenig","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ein wenig","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2003","AkademikerIn","kein Migrationshintergrund","","","",""
"Ein wenig","2003","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ein wenig","2003","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ein wenig","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2003","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Gar nicht","2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Gar nicht","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Gar nicht","2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2003","Hauptschule","kein Migrationshintergrund","","","",""
"Gar nicht","2003","Hauptschule","direkter Migrationshintergrund","","","",""
"Gar nicht","2003","Hauptschule","indirekter Migrationshintergrund","","","",""
"Gar nicht","2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2003","Realschule","kein Migrationshintergrund","","","",""
"Gar nicht","2003","Realschule","direkter Migrationshintergrund","","","",""
"Gar nicht","2003","Realschule","indirekter Migrationshintergrund","","","",""
"Gar nicht","2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2003","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Gar nicht","2003","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Gar nicht","2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Gar nicht","2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2003","AkademikerIn","kein Migrationshintergrund","","","",""
"Gar nicht","2003","AkademikerIn","direkter Migrationshintergrund","","","",""
"Gar nicht","2003","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Gar nicht","2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2004","(noch) kein Abschluss","kein Migrationshintergrund","26","","",""
"Stark","2004","(noch) kein Abschluss","direkter Migrationshintergrund","38","0.163377678505974","0.116308675197609","0.21044668181434"
"Stark","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stark","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2004","Hauptschule","kein Migrationshintergrund","1486","","",""
"Stark","2004","Hauptschule","direkter Migrationshintergrund","220","","",""
"Stark","2004","Hauptschule","indirekter Migrationshintergrund","8","0.0151759050728677","0.000258445433209863","0.0300933647125256"
"Stark","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2004","Realschule","kein Migrationshintergrund","479","0.11426039660007","0.10561542019322","0.122905373006919"
"Stark","2004","Realschule","direkter Migrationshintergrund","23","","",""
"Stark","2004","Realschule","indirekter Migrationshintergrund","6","0.0209738805872032","0.00106448446143208","0.0408832767129743"
"Stark","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2004","(Fach-)Abitur","kein Migrationshintergrund","111","","",""
"Stark","2004","(Fach-)Abitur","direkter Migrationshintergrund","37","0.0966160148287289","0.0674443823298866","0.125787647327571"
"Stark","2004","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Stark","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2004","AkademikerIn","kein Migrationshintergrund","326","0.101899927200541","0.0923565137034466","0.111443340697635"
"Stark","2004","AkademikerIn","direkter Migrationshintergrund","42","0.148385307405348","0.111510394254953","0.185260220555744"
"Stark","2004","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Stark","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2004","(noch) kein Abschluss","kein Migrationshintergrund","98","0.214106852154523","0.180636736059676","0.247576968249371"
"Ein wenig","2004","(noch) kein Abschluss","direkter Migrationshintergrund","89","0.379594438212111","0.31781105595528","0.441377820468942"
"Ein wenig","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","8","0.0867981270842204","0.0286326345274329","0.144963619641008"
"Ein wenig","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2004","Hauptschule","kein Migrationshintergrund","2631","","",""
"Ein wenig","2004","Hauptschule","direkter Migrationshintergrund","470","0.356008949906","0.329910230241306","0.382107669570693"
"Ein wenig","2004","Hauptschule","indirekter Migrationshintergrund","49","0.204684418252767","0.155452089935559","0.253916746569975"
"Ein wenig","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2004","Realschule","kein Migrationshintergrund","1792","","",""
"Ein wenig","2004","Realschule","direkter Migrationshintergrund","72","0.336745779043948","0.271734132772533","0.401757425315363"
"Ein wenig","2004","Realschule","indirekter Migrationshintergrund","50","0.287969022467715","0.225055517166411","0.35088252776902"
"Ein wenig","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2004","(Fach-)Abitur","kein Migrationshintergrund","454","0.248420549378982","0.228783653991273","0.26805744476669"
"Ein wenig","2004","(Fach-)Abitur","direkter Migrationshintergrund","141","","",""
"Ein wenig","2004","(Fach-)Abitur","indirekter Migrationshintergrund","29","","",""
"Ein wenig","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2004","AkademikerIn","kein Migrationshintergrund","1314","","",""
"Ein wenig","2004","AkademikerIn","direkter Migrationshintergrund","111","","",""
"Ein wenig","2004","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Ein wenig","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2004","(noch) kein Abschluss","kein Migrationshintergrund","453","0.695538006128385","0.657989975708064","0.733086036548706"
"Gar nicht","2004","(noch) kein Abschluss","direkter Migrationshintergrund","110","","",""
"Gar nicht","2004","(noch) kein Abschluss","indirekter Migrationshintergrund","82","0.91320187291578","0.855036380358992","0.971367365472567"
"Gar nicht","2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2004","Hauptschule","kein Migrationshintergrund","2364","","",""
"Gar nicht","2004","Hauptschule","direkter Migrationshintergrund","603","0.451773395691083","0.424647180147472","0.478899611234695"
"Gar nicht","2004","Hauptschule","indirekter Migrationshintergrund","201","","",""
"Gar nicht","2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2004","Realschule","kein Migrationshintergrund","2931","","",""
"Gar nicht","2004","Realschule","direkter Migrationshintergrund","108","","",""
"Gar nicht","2004","Realschule","indirekter Migrationshintergrund","143","","",""
"Gar nicht","2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2004","(Fach-)Abitur","kein Migrationshintergrund","1295","","",""
"Gar nicht","2004","(Fach-)Abitur","direkter Migrationshintergrund","216","","",""
"Gar nicht","2004","(Fach-)Abitur","indirekter Migrationshintergrund","110","","",""
"Gar nicht","2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2004","AkademikerIn","kein Migrationshintergrund","2220","","",""
"Gar nicht","2004","AkademikerIn","direkter Migrationshintergrund","204","","",""
"Gar nicht","2004","AkademikerIn","indirekter Migrationshintergrund","47","0.715439692135396","0.602210906401063","0.828668477869729"
"Gar nicht","2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Stark","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stark","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stark","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Stark","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Stark","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stark","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2005","Realschule","kein Migrationshintergrund","","","",""
"Stark","2005","Realschule","direkter Migrationshintergrund","","","",""
"Stark","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Stark","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Stark","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stark","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stark","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Stark","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Stark","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stark","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ein wenig","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ein wenig","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ein wenig","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Ein wenig","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Ein wenig","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ein wenig","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2005","Realschule","kein Migrationshintergrund","","","",""
"Ein wenig","2005","Realschule","direkter Migrationshintergrund","","","",""
"Ein wenig","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Ein wenig","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ein wenig","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ein wenig","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ein wenig","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Ein wenig","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ein wenig","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ein wenig","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2005","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Gar nicht","2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Gar nicht","2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2005","Hauptschule","kein Migrationshintergrund","","","",""
"Gar nicht","2005","Hauptschule","direkter Migrationshintergrund","","","",""
"Gar nicht","2005","Hauptschule","indirekter Migrationshintergrund","","","",""
"Gar nicht","2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2005","Realschule","kein Migrationshintergrund","","","",""
"Gar nicht","2005","Realschule","direkter Migrationshintergrund","","","",""
"Gar nicht","2005","Realschule","indirekter Migrationshintergrund","","","",""
"Gar nicht","2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2005","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Gar nicht","2005","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Gar nicht","2005","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Gar nicht","2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2005","AkademikerIn","kein Migrationshintergrund","","","",""
"Gar nicht","2005","AkademikerIn","direkter Migrationshintergrund","","","",""
"Gar nicht","2005","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Gar nicht","2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2006","(noch) kein Abschluss","kein Migrationshintergrund","27","","",""
"Stark","2006","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.304242073307008","0.237582694283912","0.370901452330104"
"Stark","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Stark","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2006","Hauptschule","kein Migrationshintergrund","1580","","",""
"Stark","2006","Hauptschule","direkter Migrationshintergrund","225","","",""
"Stark","2006","Hauptschule","indirekter Migrationshintergrund","15","","",""
"Stark","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2006","Realschule","kein Migrationshintergrund","553","0.114987634643573","0.106433900587923","0.123541368699222"
"Stark","2006","Realschule","direkter Migrationshintergrund","15","","",""
"Stark","2006","Realschule","indirekter Migrationshintergrund","11","","",""
"Stark","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2006","(Fach-)Abitur","kein Migrationshintergrund","112","","",""
"Stark","2006","(Fach-)Abitur","direkter Migrationshintergrund","46","0.106698151185363","0.0764432555693508","0.136953046801375"
"Stark","2006","(Fach-)Abitur","indirekter Migrationshintergrund","8","0.0726475982719638","0.0311105632605012","0.114184633283426"
"Stark","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2006","AkademikerIn","kein Migrationshintergrund","378","0.104021188731734","0.0947093504398888","0.11333302702358"
"Stark","2006","AkademikerIn","direkter Migrationshintergrund","50","0.147159583523082","0.110865510378343","0.183453656667822"
"Stark","2006","AkademikerIn","indirekter Migrationshintergrund","5","0.0772866731365628","0.0172485650883915","0.137324781184734"
"Stark","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2006","(noch) kein Abschluss","kein Migrationshintergrund","71","0.208640233179023","0.168770102763437","0.24851036359461"
"Ein wenig","2006","(noch) kein Abschluss","direkter Migrationshintergrund","64","0.363137066557431","0.293461449575396","0.432812683539466"
"Ein wenig","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","6","0.0865292612196573","0.0192099742124254","0.153848548226889"
"Ein wenig","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2006","Hauptschule","kein Migrationshintergrund","2698","","",""
"Ein wenig","2006","Hauptschule","direkter Migrationshintergrund","441","0.362718484469","0.335157714873081","0.390279254064918"
"Ein wenig","2006","Hauptschule","indirekter Migrationshintergrund","56","0.279637497676134","0.224550227275683","0.334724768076585"
"Ein wenig","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2006","Realschule","kein Migrationshintergrund","1909","","",""
"Ein wenig","2006","Realschule","direkter Migrationshintergrund","65","0.299981848724018","0.235991110969102","0.363972586478934"
"Ein wenig","2006","Realschule","indirekter Migrationshintergrund","34","0.161273531307388","0.110302336334204","0.212244726280571"
"Ein wenig","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2006","(Fach-)Abitur","kein Migrationshintergrund","515","0.275006057175099","0.254917982885438","0.295094131464761"
"Ein wenig","2006","(Fach-)Abitur","direkter Migrationshintergrund","125","","",""
"Ein wenig","2006","(Fach-)Abitur","indirekter Migrationshintergrund","23","","",""
"Ein wenig","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2006","AkademikerIn","kein Migrationshintergrund","1432","","",""
"Ein wenig","2006","AkademikerIn","direkter Migrationshintergrund","119","","",""
"Ein wenig","2006","AkademikerIn","indirekter Migrationshintergrund","18","","",""
"Ein wenig","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2006","(noch) kein Abschluss","kein Migrationshintergrund","301","0.67945366724227","0.633661945504302","0.725245388980237"
"Gar nicht","2006","(noch) kein Abschluss","direkter Migrationshintergrund","63","0.332620860135561","0.264358138245692","0.400883582025431"
"Gar nicht","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","60","0.905053964320066","0.834862169871018","0.975245758769115"
"Gar nicht","2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2006","Hauptschule","kein Migrationshintergrund","2373","","",""
"Gar nicht","2006","Hauptschule","direkter Migrationshintergrund","503","0.432926117644239","0.404522899350902","0.461329335937577"
"Gar nicht","2006","Hauptschule","indirekter Migrationshintergrund","184","","",""
"Gar nicht","2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2006","Realschule","kein Migrationshintergrund","2881","","",""
"Gar nicht","2006","Realschule","direkter Migrationshintergrund","117","","",""
"Gar nicht","2006","Realschule","indirekter Migrationshintergrund","155","","",""
"Gar nicht","2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2006","(Fach-)Abitur","kein Migrationshintergrund","1271","","",""
"Gar nicht","2006","(Fach-)Abitur","direkter Migrationshintergrund","229","","",""
"Gar nicht","2006","(Fach-)Abitur","indirekter Migrationshintergrund","119","","",""
"Gar nicht","2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Gar nicht","2006","AkademikerIn","kein Migrationshintergrund","2319","","",""
"Gar nicht","2006","AkademikerIn","direkter Migrationshintergrund","197","","",""
"Gar nicht","2006","AkademikerIn","indirekter Migrationshintergrund","53","0.677017595697978","0.571886617701866","0.78214857369409"
"Gar nicht","2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Stark","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Stark","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Stark","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2007","Hauptschule","kein Migrationshintergrund","","","",""
"Stark","2007","Hauptschule","direkter Migrationshintergrund","","","",""
"Stark","2007","Hauptschule","indirekter Migrationshintergrund","","","",""
"Stark","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2007","Realschule","kein Migrationshintergrund","","","",""
"Stark","2007","Realschule","direkter Migrationshintergrund","","","",""
"Stark","2007","Realschule","indirekter Migrationshintergrund","","","",""
"Stark","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Stark","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Stark","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Stark","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Stark","2007","AkademikerIn","kein Migrationshintergrund","","","",""
"Stark","2007","AkademikerIn","direkter Migrationshintergrund","","","",""
"Stark","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Stark","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ein wenig","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ein wenig","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ein wenig","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
