year,bula_h,quintil_oecd,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,North Rhine-Westphalia,5th Quintile,Not at all,0.55068,836,1437,0.52495,0.57641
2004,Hesse,1st Quintile,Strong,0.28856,45,193,0.22447,0.35265
2004,Hesse,1st Quintile,A Little,0.28284,60,193,0.21913,0.34654
2004,Hesse,1st Quintile,Not at all,0.42860,88,193,0.35860,0.49860
2004,Hesse,2nd Quintile,Strong,0.21345,45,215,0.15855,0.26835
2004,Hesse,2nd Quintile,A Little,0.38381,80,215,0.31866,0.44897
2004,Hesse,2nd Quintile,Not at all,0.40274,90,215,0.33702,0.46845
2004,Hesse,3rd Quintile,Strong,0.19427,39,227,0.14269,0.24585
2004,Hesse,3rd Quintile,A Little,0.27891,66,227,0.22044,0.33738
2004,Hesse,3rd Quintile,Not at all,0.52682,122,227,0.46172,0.59191
2004,Hesse,4th Quintile,Strong,0.12600,34,285,0.08740,0.16459
2004,Hesse,4th Quintile,A Little,0.33633,96,285,0.28138,0.39128
2004,Hesse,4th Quintile,Not at all,0.53767,155,285,0.47968,0.59566
2004,Hesse,5th Quintile,Strong,0.07513,32,515,0.05234,0.09792
2004,Hesse,5th Quintile,A Little,0.35375,168,515,0.31241,0.39508
2004,Hesse,5th Quintile,Not at all,0.57112,315,515,0.52834,0.61391
2004,"Rhineland-Palatinate, Saarland",1st Quintile,Strong,0.19476,34,210,0.14107,0.24845
2004,"Rhineland-Palatinate, Saarland",1st Quintile,A Little,0.31423,70,210,0.25130,0.37717
2004,"Rhineland-Palatinate, Saarland",1st Quintile,Not at all,0.49101,106,210,0.42323,0.55879
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,Strong,0.18875,39,244,0.13955,0.23795
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,A Little,0.38037,85,244,0.31933,0.44141
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,Not at all,0.43088,120,244,0.36862,0.49314
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,Strong,0.21645,43,244,0.16467,0.26823
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,A Little,0.25214,68,244,0.19754,0.30674
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,Not at all,0.53140,133,244,0.46866,0.59415
2004,"Rhineland-Palatinate, Saarland",4th Quintile,A Little,0.32551,74,227,0.26442,0.38660
2004,"Rhineland-Palatinate, Saarland",4th Quintile,Not at all,0.54140,153,227,0.47643,0.60636
2004,"Rhineland-Palatinate, Saarland",5th Quintile,Strong,0.08532,31,348,0.05592,0.11471
2004,"Rhineland-Palatinate, Saarland",5th Quintile,A Little,0.32472,104,348,0.27545,0.37399
2004,"Rhineland-Palatinate, Saarland",5th Quintile,Not at all,0.58996,213,348,0.53821,0.64171
2004,Baden-Wuerttemberg,1st Quintile,Strong,0.17004,56,336,0.12982,0.21027
2004,Baden-Wuerttemberg,1st Quintile,A Little,0.37423,109,336,0.32241,0.42605
2004,Baden-Wuerttemberg,1st Quintile,Not at all,0.45573,171,336,0.40239,0.50906
2004,Baden-Wuerttemberg,2nd Quintile,Strong,0.18882,57,390,0.14993,0.22771
2004,Baden-Wuerttemberg,2nd Quintile,A Little,0.27987,113,390,0.23526,0.32448
2004,Baden-Wuerttemberg,2nd Quintile,Not at all,0.53131,220,390,0.48172,0.58090
2004,Baden-Wuerttemberg,3rd Quintile,Strong,0.16297,68,471,0.12958,0.19637
2004,Baden-Wuerttemberg,3rd Quintile,A Little,0.40055,162,471,0.35625,0.44485
2004,Baden-Wuerttemberg,3rd Quintile,Not at all,0.43648,241,471,0.39164,0.48131
2004,Baden-Wuerttemberg,4th Quintile,Strong,0.18380,76,551,0.15143,0.21617
2004,Baden-Wuerttemberg,4th Quintile,A Little,0.32488,173,551,0.28574,0.36402
2004,Baden-Wuerttemberg,4th Quintile,Not at all,0.49132,302,551,0.44954,0.53310
2004,Baden-Wuerttemberg,5th Quintile,Strong,0.07673,61,842,0.05874,0.09472
2004,Baden-Wuerttemberg,5th Quintile,A Little,0.35823,281,842,0.32583,0.39064
2004,Baden-Wuerttemberg,5th Quintile,Not at all,0.56503,500,842,0.53153,0.59854
2004,Bavaria,1st Quintile,Strong,0.20198,62,349,0.15980,0.24416
2004,Bavaria,1st Quintile,A Little,0.36638,121,349,0.31576,0.41700
2004,Bavaria,1st Quintile,Not at all,0.43164,166,349,0.37960,0.48368
2004,Bavaria,2nd Quintile,Strong,0.17575,68,451,0.14058,0.21092
2004,Bavaria,2nd Quintile,A Little,0.33041,154,451,0.28695,0.37387
2004,Bavaria,2nd Quintile,Not at all,0.49384,229,451,0.44765,0.54004
2004,Bavaria,3rd Quintile,Strong,0.14849,62,504,0.11741,0.17956
2004,Bavaria,3rd Quintile,A Little,0.41603,195,504,0.37296,0.45911
2004,Bavaria,3rd Quintile,Not at all,0.43548,247,504,0.39215,0.47881
2004,Bavaria,4th Quintile,Strong,0.13875,75,660,0.11236,0.16514
2004,Bavaria,4th Quintile,A Little,0.34280,201,660,0.30656,0.37904
2004,Bavaria,4th Quintile,Not at all,0.51845,384,660,0.48030,0.55660
2004,Bavaria,5th Quintile,Strong,0.11297,91,1064,0.09394,0.13200
2004,Bavaria,5th Quintile,A Little,0.33507,354,1064,0.30670,0.36345
2004,Bavaria,5th Quintile,Not at all,0.55196,619,1064,0.52207,0.58186
2004,Berlin,1st Quintile,A Little,0.33894,47,135,0.25879,0.41908
2004,Berlin,1st Quintile,Not at all,0.57260,88,135,0.48884,0.65636
2004,Berlin,2nd Quintile,A Little,0.34920,42,106,0.25801,0.44038
2004,Berlin,2nd Quintile,Not at all,0.50368,64,106,0.40804,0.59931
2004,Berlin,3rd Quintile,A Little,0.47162,63,113,0.37917,0.56407
2004,Berlin,3rd Quintile,Not at all,0.32254,50,113,0.23597,0.40911
2004,Berlin,4th Quintile,A Little,0.32211,59,141,0.24471,0.39952
2004,Berlin,4th Quintile,Not at all,0.46374,82,141,0.38114,0.54635
2004,Berlin,5th Quintile,A Little,0.41432,77,193,0.34464,0.48400
2004,Berlin,5th Quintile,Not at all,0.47651,116,193,0.40587,0.54716
2004,Brandenburg,1st Quintile,A Little,0.39774,64,140,0.31638,0.47911
2004,Brandenburg,1st Quintile,Not at all,0.44046,76,140,0.35793,0.52299
2004,Brandenburg,2nd Quintile,Strong,0.20668,40,205,0.15111,0.26224
2004,Brandenburg,2nd Quintile,A Little,0.42738,92,205,0.35950,0.49527
2004,Brandenburg,2nd Quintile,Not at all,0.36594,73,205,0.29984,0.43204
2004,Brandenburg,3rd Quintile,Strong,0.22937,36,182,0.16812,0.29062
2004,Brandenburg,3rd Quintile,A Little,0.43686,78,182,0.36460,0.50912
2004,Brandenburg,3rd Quintile,Not at all,0.33377,68,182,0.26508,0.40247
2004,Brandenburg,4th Quintile,A Little,0.46609,76,155,0.38731,0.54488
2004,Brandenburg,4th Quintile,Not at all,0.37820,79,155,0.30160,0.45479
2004,Brandenburg,5th Quintile,A Little,0.40569,72,157,0.32864,0.48275
2004,Brandenburg,5th Quintile,Not at all,0.49297,85,157,0.41452,0.57143
2004,Mecklenburg-Western Pomerania,1st Quintile,A Little,0.40246,41,96,0.30385,0.50108
2004,Mecklenburg-Western Pomerania,1st Quintile,Not at all,0.44522,55,96,0.34528,0.54516
2004,Mecklenburg-Western Pomerania,2nd Quintile,A Little,0.43077,53,99,0.33273,0.52881
2004,Mecklenburg-Western Pomerania,2nd Quintile,Not at all,0.34011,46,99,0.24631,0.43390
2004,Mecklenburg-Western Pomerania,3rd Quintile,A Little,0.47048,45,86,0.36437,0.57659
2004,Mecklenburg-Western Pomerania,3rd Quintile,Not at all,0.38158,41,86,0.27831,0.48485
2004,Mecklenburg-Western Pomerania,4th Quintile,A Little,0.41539,36,86,0.31063,0.52015
2004,Mecklenburg-Western Pomerania,4th Quintile,Not at all,0.49552,50,86,0.38923,0.60181
2004,Mecklenburg-Western Pomerania,5th Quintile,A Little,0.52574,34,75,0.41197,0.63951
2004,Mecklenburg-Western Pomerania,5th Quintile,Not at all,0.42091,41,75,0.30843,0.53340
2004,Saxony,1st Quintile,Strong,0.18188,51,296,0.13786,0.22590
2004,Saxony,1st Quintile,A Little,0.28576,87,296,0.23421,0.33732
2004,Saxony,1st Quintile,Not at all,0.53235,158,296,0.47541,0.58929
2004,Saxony,2nd Quintile,Strong,0.23030,73,397,0.18883,0.27177
2004,Saxony,2nd Quintile,A Little,0.38811,150,397,0.34011,0.43611
2004,Saxony,2nd Quintile,Not at all,0.38159,174,397,0.33374,0.42943
2004,Saxony,3rd Quintile,Strong,0.17493,60,392,0.13727,0.21259
2004,Saxony,3rd Quintile,A Little,0.40806,160,392,0.35934,0.45678
2004,Saxony,3rd Quintile,Not at all,0.41701,172,392,0.36814,0.46588
2004,Saxony,4th Quintile,Strong,0.15637,36,268,0.11281,0.19994
2004,Saxony,4th Quintile,A Little,0.36187,98,268,0.30423,0.41951
2004,Saxony,4th Quintile,Not at all,0.48175,134,268,0.42182,0.54169
2004,Saxony,5th Quintile,A Little,0.36990,69,200,0.30282,0.43698
2004,Saxony,5th Quintile,Not at all,0.54675,131,200,0.47759,0.61592
2004,Saxony-Anhalt,1st Quintile,A Little,0.32856,55,138,0.24991,0.40721
2004,Saxony-Anhalt,1st Quintile,Not at all,0.47965,83,138,0.39599,0.56331
2004,Saxony-Anhalt,2nd Quintile,Strong,0.20596,39,227,0.15323,0.25868
2004,Saxony-Anhalt,2nd Quintile,A Little,0.43243,97,227,0.36784,0.49702
2004,Saxony-Anhalt,2nd Quintile,Not at all,0.36161,91,227,0.29897,0.42425
2004,Saxony-Anhalt,3rd Quintile,Strong,0.18568,32,199,0.13152,0.23984
