year,age_gr,sex,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,30-45 y.,female,Strong,0.06522,189,3294,0.05678,0.07365
2006,30-45 y.,female,A Little,0.34437,1076,3294,0.32814,0.36059
2006,30-45 y.,female,Not at all,0.59042,2029,3294,0.57362,0.60721
2006,46-65 y.,male,Strong,0.16381,526,3647,0.15180,0.17583
2006,46-65 y.,male,A Little,0.39827,1453,3647,0.38238,0.41416
2006,46-65 y.,male,Not at all,0.43791,1668,3647,0.42181,0.45402
2006,46-65 y.,female,Strong,0.17696,638,3917,0.16500,0.18891
2006,46-65 y.,female,A Little,0.44182,1697,3917,0.42627,0.45737
2006,46-65 y.,female,Not at all,0.38122,1582,3917,0.36601,0.39644
2006,66 and older,male,Strong,0.31489,598,2074,0.29490,0.33489
2006,66 and older,male,A Little,0.47745,1003,2074,0.45595,0.49895
2006,66 and older,male,Not at all,0.20766,473,2074,0.19020,0.22512
2006,66 and older,female,Strong,0.43849,969,2338,0.41838,0.45861
2006,66 and older,female,A Little,0.42190,1007,2338,0.40187,0.44192
2006,66 and older,female,Not at all,0.13961,362,2338,0.12556,0.15366
2008,17-29 y.,male,A Little,0.16753,227,1482,0.14851,0.18655
2008,17-29 y.,male,Not at all,0.80872,1255,1482,0.78868,0.82875
2008,17-29 y.,female,Strong,0.01895,34,1638,0.01234,0.02555
2008,17-29 y.,female,A Little,0.21715,328,1638,0.19718,0.23712
2008,17-29 y.,female,Not at all,0.76390,1276,1638,0.74333,0.78448
2008,30-45 y.,male,Strong,0.04767,99,2462,0.03925,0.05608
2008,30-45 y.,male,A Little,0.26024,598,2462,0.24290,0.27757
2008,30-45 y.,male,Not at all,0.69210,1765,2462,0.67386,0.71033
2008,30-45 y.,female,Strong,0.05134,134,2701,0.04302,0.05967
2008,30-45 y.,female,A Little,0.32699,820,2701,0.30930,0.34469
2008,30-45 y.,female,Not at all,0.62167,1747,2701,0.60337,0.63996
2008,46-65 y.,male,Strong,0.15532,429,3183,0.14274,0.16791
2008,46-65 y.,male,A Little,0.40441,1281,3183,0.38736,0.42147
2008,46-65 y.,male,Not at all,0.44026,1473,3183,0.42302,0.45751
2008,46-65 y.,female,Strong,0.18555,551,3490,0.17265,0.19845
2008,46-65 y.,female,A Little,0.44520,1520,3490,0.42871,0.46169
2008,46-65 y.,female,Not at all,0.36925,1419,3490,0.35324,0.38526
2008,66 and older,male,Strong,0.30908,595,2032,0.28898,0.32917
2008,66 and older,male,A Little,0.47829,970,2032,0.45656,0.50001
2008,66 and older,male,Not at all,0.21264,467,2032,0.19484,0.23043
2008,66 and older,female,Strong,0.39694,850,2248,0.37671,0.41717
2008,66 and older,female,A Little,0.46098,1036,2248,0.44037,0.48159
2008,66 and older,female,Not at all,0.14208,362,2248,0.12764,0.15652
2014,17-29 y.,male,Strong,0.02638,44,2045,0.01943,0.03333
2014,17-29 y.,male,A Little,0.11763,247,2045,0.10367,0.13160
2014,17-29 y.,male,Not at all,0.85598,1754,2045,0.84076,0.87121
2014,17-29 y.,female,Strong,0.02795,78,2236,0.02112,0.03479
2014,17-29 y.,female,A Little,0.21722,479,2236,0.20013,0.23432
2014,17-29 y.,female,Not at all,0.75482,1679,2236,0.73699,0.77266
2014,30-45 y.,male,Strong,0.04931,173,3593,0.04223,0.05639
2014,30-45 y.,male,A Little,0.22314,829,3593,0.20953,0.23676
2014,30-45 y.,male,Not at all,0.72755,2591,3593,0.71299,0.74211
2014,30-45 y.,female,Strong,0.07449,359,4914,0.06715,0.08183
2014,30-45 y.,female,A Little,0.28547,1411,4914,0.27284,0.29809
2014,30-45 y.,female,Not at all,0.64004,3144,4914,0.62662,0.65347
2014,46-65 y.,male,Strong,0.15554,602,4348,0.14477,0.16632
2014,46-65 y.,male,A Little,0.39416,1616,4348,0.37964,0.40869
2014,46-65 y.,male,Not at all,0.45029,2130,4348,0.43550,0.46509
2014,46-65 y.,female,Strong,0.17770,811,4945,0.16705,0.18836
2014,46-65 y.,female,A Little,0.43510,2080,4945,0.42128,0.44892
2014,46-65 y.,female,Not at all,0.38720,2054,4945,0.37362,0.40077
2014,66 and older,male,Strong,0.29143,650,2417,0.27331,0.30955
2014,66 and older,male,A Little,0.48468,1172,2417,0.46476,0.50461
2014,66 and older,male,Not at all,0.22388,595,2417,0.20726,0.24050
2014,66 and older,female,Strong,0.35135,874,2521,0.33271,0.36999
2014,66 and older,female,A Little,0.48441,1195,2521,0.46490,0.50392
2014,66 and older,female,Not at all,0.16424,452,2521,0.14978,0.17871
2016,17-29 y.,male,Strong,0.02468,59,2391,0.01846,0.03090
2016,17-29 y.,male,A Little,0.13247,296,2391,0.11888,0.14606
2016,17-29 y.,male,Not at all,0.84285,2036,2391,0.82826,0.85744
2016,17-29 y.,female,Strong,0.03183,99,2397,0.02480,0.03886
2016,17-29 y.,female,A Little,0.20247,522,2397,0.18638,0.21856
2016,17-29 y.,female,Not at all,0.76570,1776,2397,0.74874,0.78266
2016,30-45 y.,male,Strong,0.04339,185,3833,0.03694,0.04984
2016,30-45 y.,male,A Little,0.24258,879,3833,0.22901,0.25615
2016,30-45 y.,male,Not at all,0.71403,2769,3833,0.69972,0.72833
2016,30-45 y.,female,Strong,0.06855,353,4715,0.06133,0.07576
2016,30-45 y.,female,A Little,0.26693,1371,4715,0.25430,0.27956
2016,30-45 y.,female,Not at all,0.66452,2991,4715,0.65104,0.67800
2016,46-65 y.,male,Strong,0.15253,583,4234,0.14170,0.16336
2016,46-65 y.,male,A Little,0.40119,1602,4234,0.38643,0.41596
2016,46-65 y.,male,Not at all,0.44628,2049,4234,0.43130,0.46125
2016,46-65 y.,female,Strong,0.17181,775,4764,0.16110,0.18253
2016,46-65 y.,female,A Little,0.44040,2013,4764,0.42630,0.45450
2016,46-65 y.,female,Not at all,0.38779,1976,4764,0.37395,0.40162
2016,66 and older,male,Strong,0.27169,591,2315,0.25356,0.28981
2016,66 and older,male,A Little,0.47818,1115,2315,0.45783,0.49854
2016,66 and older,male,Not at all,0.25013,609,2315,0.23248,0.26777
2016,66 and older,female,Strong,0.35108,810,2409,0.33201,0.37014
2016,66 and older,female,A Little,0.48548,1160,2409,0.46552,0.50545
2016,66 and older,female,Not at all,0.16344,439,2409,0.14867,0.17821
2018,17-29 y.,male,Strong,0.02570,70,2765,0.01980,0.03160
2018,17-29 y.,male,A Little,0.14333,374,2765,0.13026,0.15639
2018,17-29 y.,male,Not at all,0.83097,2321,2765,0.81700,0.84494
2018,17-29 y.,female,Strong,0.03941,105,2670,0.03202,0.04679
2018,17-29 y.,female,A Little,0.20702,590,2670,0.19165,0.22239
2018,17-29 y.,female,Not at all,0.75357,1975,2670,0.73722,0.76992
2018,30-45 y.,male,Strong,0.04585,222,3761,0.03916,0.05253
2018,30-45 y.,male,A Little,0.23844,869,3761,0.22482,0.25207
2018,30-45 y.,male,Not at all,0.71571,2670,3761,0.70129,0.73013
2018,30-45 y.,female,Strong,0.07271,375,4636,0.06523,0.08018
2018,30-45 y.,female,A Little,0.28265,1403,4636,0.26968,0.29561
2018,30-45 y.,female,Not at all,0.64465,2858,4636,0.63087,0.65842
2018,46-65 y.,male,Strong,0.14006,681,4839,0.13028,0.14984
2018,46-65 y.,male,A Little,0.38609,1782,4839,0.37237,0.39980
2018,46-65 y.,male,Not at all,0.47385,2376,4839,0.45978,0.48792
2018,46-65 y.,female,Strong,0.16608,891,5406,0.15616,0.17600
2018,46-65 y.,female,A Little,0.44326,2265,5406,0.43002,0.45650
2018,46-65 y.,female,Not at all,0.39066,2250,5406,0.37765,0.40367
2018,66 and older,male,Strong,0.26072,606,2458,0.24336,0.27808
2018,66 and older,male,A Little,0.48203,1199,2458,0.46227,0.50178
2018,66 and older,male,Not at all,0.25726,653,2458,0.23997,0.27454
2018,66 and older,female,Strong,0.33939,833,2556,0.32103,0.35775
2018,66 and older,female,A Little,0.47068,1196,2556,0.45132,0.49003
2018,66 and older,female,Not at all,0.18994,527,2556,0.17473,0.20515
2020,17-29 y.,male,Strong,0.03282,85,2811,0.02623,0.03940
2020,17-29 y.,male,A Little,0.16842,448,2811,0.15458,0.18226
2020,17-29 y.,male,Not at all,0.79876,2278,2811,0.78394,0.81359
2020,17-29 y.,female,Strong,0.03997,91,2630,0.03248,0.04746
2020,17-29 y.,female,A Little,0.22386,633,2630,0.20793,0.23979
2020,17-29 y.,female,Not at all,0.73617,1906,2630,0.71932,0.75302
2020,30-45 y.,male,Strong,0.03908,234,4163,0.03319,0.04496
2020,30-45 y.,male,A Little,0.23486,1003,4163,0.22198,0.24774
2020,30-45 y.,male,Not at all,0.72606,2926,4163,0.71252,0.73961
2020,30-45 y.,female,Strong,0.07379,364,4312,0.06599,0.08159
2020,30-45 y.,female,A Little,0.30854,1454,4312,0.29475,0.32233
2020,30-45 y.,female,Not at all,0.61767,2494,4312,0.60316,0.63218
2020,46-65 y.,male,Strong,0.13733,651,5141,0.12792,0.14674
2020,46-65 y.,male,A Little,0.42873,1996,5141,0.41521,0.44226
2020,46-65 y.,male,Not at all,0.43393,2494,5141,0.42038,0.44748
2020,46-65 y.,female,Strong,0.15049,830,5358,0.14091,0.16006
2020,46-65 y.,female,A Little,0.46641,2311,5358,0.45305,0.47977
2020,46-65 y.,female,Not at all,0.38310,2217,5358,0.37008,0.39612
2020,66 and older,male,Strong,0.24240,557,2448,0.22542,0.25938
2020,66 and older,male,A Little,0.52146,1279,2448,0.50167,0.54126
2020,66 and older,male,Not at all,0.23614,612,2448,0.21931,0.25297
2020,66 and older,female,Strong,0.33631,745,2456,0.31762,0.35500
2020,66 and older,female,A Little,0.47518,1189,2456,0.45542,0.49493
2020,66 and older,female,Not at all,0.18851,522,2456,0.17304,0.20398
2022,17-29 y.,male,Strong,0.03415,105,2760,0.02737,0.04093
2022,17-29 y.,male,A Little,0.18669,579,2760,0.17215,0.20123
2022,17-29 y.,male,Not at all,0.77917,2076,2760,0.76369,0.79464
2022,17-29 y.,female,Strong,0.03711,128,2866,0.03019,0.04403
2022,17-29 y.,female,A Little,0.29157,874,2866,0.27492,0.30821
2022,17-29 y.,female,Not at all,0.67132,1864,2866,0.65412,0.68853
2022,30-45 y.,male,Strong,0.05870,273,4397,0.05175,0.06565
2022,30-45 y.,male,A Little,0.26703,1268,4397,0.25395,0.28011
2022,30-45 y.,male,Not at all,0.67427,2856,4397,0.66041,0.68812
2022,30-45 y.,female,Strong,0.08383,406,4528,0.07576,0.09191
2022,30-45 y.,female,A Little,0.33833,1609,4528,0.32455,0.35211
2022,30-45 y.,female,Not at all,0.57784,2513,4528,0.56345,0.59223
2022,46-65 y.,male,Strong,0.14800,623,4385,0.13749,0.15851
2022,46-65 y.,male,A Little,0.44965,1816,4385,0.43492,0.46438
2022,46-65 y.,male,Not at all,0.40235,1946,4385,0.38783,0.41686
2022,46-65 y.,female,Strong,0.18638,867,4782,0.17534,0.19742
2022,46-65 y.,female,A Little,0.44863,2067,4782,0.43454,0.46273
2022,46-65 y.,female,Not at all,0.36498,1848,4782,0.35134,0.37863
2022,66 and older,male,Strong,0.25737,464,2049,0.23844,0.27631
2022,66 and older,male,A Little,0.50625,1054,2049,0.48460,0.52790
2022,66 and older,male,Not at all,0.23638,531,2049,0.21798,0.25478
2022,66 and older,female,Strong,0.36289,634,2090,0.34227,0.38351
2022,66 and older,female,A Little,0.44803,1013,2090,0.42671,0.46936
2022,66 and older,female,Not at all,0.18907,443,2090,0.17228,0.20586
