year,migback,quintil_oecd,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Indirect migration background,1st Quintile,Not at all,0.73100,136,177,0.66549,0.79652
2002,Indirect migration background,2nd Quintile,Not at all,0.75177,127,127,0.67634,0.82720
2002,Indirect migration background,3rd Quintile,Not at all,0.76248,102,102,0.67948,0.84547
2002,Indirect migration background,4th Quintile,Not at all,0.63626,98,98,0.54052,0.73200
2002,Indirect migration background,5th Quintile,Not at all,0.62857,83,83,0.52399,0.73316
2004,No migration background,1st Quintile,Strong,0.21957,434,2308,0.20268,0.23646
2004,No migration background,1st Quintile,A Little,0.33553,753,2308,0.31626,0.35480
2004,No migration background,1st Quintile,Not at all,0.44490,1121,2308,0.42462,0.46518
2004,No migration background,2nd Quintile,Strong,0.19976,504,2987,0.18542,0.21410
2004,No migration background,2nd Quintile,A Little,0.36283,1091,2987,0.34559,0.38008
2004,No migration background,2nd Quintile,Not at all,0.43741,1392,2987,0.41962,0.45520
2004,No migration background,3rd Quintile,Strong,0.16510,500,3369,0.15256,0.17764
2004,No migration background,3rd Quintile,A Little,0.39354,1287,3369,0.37704,0.41004
2004,No migration background,3rd Quintile,Not at all,0.44136,1582,3369,0.42459,0.45813
2004,No migration background,4th Quintile,Strong,0.16164,514,3858,0.15002,0.17325
2004,No migration background,4th Quintile,A Little,0.34452,1292,3858,0.32952,0.35952
2004,No migration background,4th Quintile,Not at all,0.49384,2052,3858,0.47807,0.50962
2004,No migration background,5th Quintile,Strong,0.10967,482,5680,0.10155,0.11780
2004,No migration background,5th Quintile,A Little,0.34669,1901,5680,0.33431,0.35907
2004,No migration background,5th Quintile,Not at all,0.54364,3297,5680,0.53068,0.55659
2004,Direct migration background,1st Quintile,Strong,0.18155,133,752,0.15398,0.20912
2004,Direct migration background,1st Quintile,A Little,0.35859,273,752,0.32429,0.39289
2004,Direct migration background,1st Quintile,Not at all,0.45986,346,752,0.42421,0.49550
2004,Direct migration background,2nd Quintile,Strong,0.15742,94,621,0.12876,0.18609
2004,Direct migration background,2nd Quintile,A Little,0.34128,219,621,0.30396,0.37860
2004,Direct migration background,2nd Quintile,Not at all,0.50129,308,621,0.46194,0.54065
2004,Direct migration background,3rd Quintile,Strong,0.18046,63,453,0.14501,0.21592
2004,Direct migration background,3rd Quintile,A Little,0.36037,157,453,0.31611,0.40463
2004,Direct migration background,3rd Quintile,Not at all,0.45917,233,453,0.41323,0.50511
2004,Direct migration background,4th Quintile,Strong,0.14646,45,353,0.10952,0.18339
2004,Direct migration background,4th Quintile,A Little,0.34585,126,353,0.29616,0.39554
2004,Direct migration background,4th Quintile,Not at all,0.50770,182,353,0.45547,0.55992
2004,Direct migration background,5th Quintile,A Little,0.35126,119,317,0.29863,0.40390
2004,Direct migration background,5th Quintile,Not at all,0.56911,198,317,0.51451,0.62371
2004,Indirect migration background,1st Quintile,A Little,0.22599,40,181,0.16489,0.28709
2004,Indirect migration background,1st Quintile,Not at all,0.77071,141,181,0.70929,0.83212
2004,Indirect migration background,2nd Quintile,A Little,0.21407,32,153,0.14886,0.27928
2004,Indirect migration background,2nd Quintile,Not at all,0.76681,121,153,0.69958,0.83403
2004,Indirect migration background,3rd Quintile,A Little,0.23984,34,173,0.17603,0.30366
2004,Indirect migration background,3rd Quintile,Not at all,0.74199,139,173,0.67660,0.80738
2004,Indirect migration background,4th Quintile,Not at all,0.76172,100,100,0.67780,0.84565
2004,Indirect migration background,5th Quintile,Not at all,0.76033,117,117,0.68265,0.83802
2006,No migration background,1st Quintile,Strong,0.19357,362,2118,0.17674,0.21040
2006,No migration background,1st Quintile,A Little,0.35993,756,2118,0.33948,0.38037
2006,No migration background,1st Quintile,Not at all,0.44651,1000,2118,0.42533,0.46768
2006,No migration background,2nd Quintile,Strong,0.21533,516,2685,0.19978,0.23088
2006,No migration background,2nd Quintile,A Little,0.38998,1043,2685,0.37153,0.40843
2006,No migration background,2nd Quintile,Not at all,0.39469,1126,2685,0.37619,0.41318
2006,No migration background,3rd Quintile,Strong,0.16205,456,3021,0.14891,0.17520
2006,No migration background,3rd Quintile,A Little,0.40755,1181,3021,0.39002,0.42507
2006,No migration background,3rd Quintile,Not at all,0.43040,1384,3021,0.41274,0.44806
2006,No migration background,4th Quintile,Strong,0.15184,485,3501,0.13995,0.16373
2006,No migration background,4th Quintile,A Little,0.35787,1257,3501,0.34199,0.37375
2006,No migration background,4th Quintile,Not at all,0.49029,1759,3501,0.47373,0.50685
2006,No migration background,5th Quintile,Strong,0.11318,473,5051,0.10444,0.12192
2006,No migration background,5th Quintile,A Little,0.35838,1758,5051,0.34516,0.37161
2006,No migration background,5th Quintile,Not at all,0.52844,2820,5051,0.51467,0.54220
2006,Direct migration background,1st Quintile,Strong,0.23296,140,617,0.19958,0.26634
2006,Direct migration background,1st Quintile,A Little,0.35590,227,617,0.31809,0.39371
2006,Direct migration background,1st Quintile,Not at all,0.41114,250,617,0.37228,0.44999
2006,Direct migration background,2nd Quintile,Strong,0.17386,87,495,0.14044,0.20728
2006,Direct migration background,2nd Quintile,A Little,0.36185,182,495,0.31947,0.40422
2006,Direct migration background,2nd Quintile,Not at all,0.46430,226,495,0.42032,0.50827
2006,Direct migration background,3rd Quintile,Strong,0.18620,67,395,0.14776,0.22464
2006,Direct migration background,3rd Quintile,A Little,0.35237,136,395,0.30520,0.39954
2006,Direct migration background,3rd Quintile,Not at all,0.46143,192,395,0.41221,0.51066
2006,Direct migration background,4th Quintile,Strong,0.13011,40,320,0.09319,0.16703
2006,Direct migration background,4th Quintile,A Little,0.37646,122,320,0.32330,0.42963
2006,Direct migration background,4th Quintile,Not at all,0.49343,158,320,0.43856,0.54829
2006,Direct migration background,5th Quintile,Strong,0.09790,36,324,0.06549,0.13031
2006,Direct migration background,5th Quintile,A Little,0.35893,109,324,0.30661,0.41124
2006,Direct migration background,5th Quintile,Not at all,0.54317,179,324,0.48885,0.59750
2006,Indirect migration background,1st Quintile,A Little,0.21554,40,192,0.15723,0.27386
2006,Indirect migration background,1st Quintile,Not at all,0.71782,152,192,0.65399,0.78165
2006,Indirect migration background,2nd Quintile,Not at all,0.77181,98,98,0.68829,0.85532
2006,Indirect migration background,3rd Quintile,Not at all,0.76489,123,123,0.68963,0.84014
2006,Indirect migration background,4th Quintile,Not at all,0.75607,112,112,0.67617,0.83596
2006,Indirect migration background,5th Quintile,Not at all,0.74160,105,105,0.65747,0.82574
2008,No migration background,1st Quintile,Strong,0.21029,422,2178,0.19317,0.22740
2008,No migration background,1st Quintile,A Little,0.35684,764,2178,0.33672,0.37697
2008,No migration background,1st Quintile,Not at all,0.43287,992,2178,0.41206,0.45368
2008,No migration background,2nd Quintile,Strong,0.21391,539,2815,0.19876,0.22906
2008,No migration background,2nd Quintile,A Little,0.36394,1032,2815,0.34616,0.38172
2008,No migration background,2nd Quintile,Not at all,0.42215,1244,2815,0.40390,0.44040
2008,No migration background,3rd Quintile,Strong,0.16671,503,3275,0.15394,0.17947
2008,No migration background,3rd Quintile,A Little,0.39694,1247,3275,0.38018,0.41370
2008,No migration background,3rd Quintile,Not at all,0.43636,1525,3275,0.41937,0.45335
2008,No migration background,4th Quintile,Strong,0.13745,450,3447,0.12595,0.14895
2008,No migration background,4th Quintile,A Little,0.36589,1221,3447,0.34981,0.38198
2008,No migration background,4th Quintile,Not at all,0.49665,1776,3447,0.47996,0.51335
2008,No migration background,5th Quintile,Strong,0.09185,434,4877,0.08374,0.09995
2008,No migration background,5th Quintile,A Little,0.35386,1700,4877,0.34044,0.36728
2008,No migration background,5th Quintile,Not at all,0.55429,2743,4877,0.54034,0.56824
2008,Direct migration background,1st Quintile,Strong,0.22332,132,596,0.18985,0.25678
2008,Direct migration background,1st Quintile,A Little,0.38226,213,596,0.34321,0.42130
2008,Direct migration background,1st Quintile,Not at all,0.39443,251,596,0.35516,0.43370
2008,Direct migration background,2nd Quintile,Strong,0.19976,76,409,0.16097,0.23856
2008,Direct migration background,2nd Quintile,A Little,0.34231,138,409,0.29627,0.38835
2008,Direct migration background,2nd Quintile,Not at all,0.45793,195,409,0.40959,0.50628
2008,Direct migration background,3rd Quintile,Strong,0.13293,55,369,0.09824,0.16762
2008,Direct migration background,3rd Quintile,A Little,0.35440,132,369,0.30553,0.40328
2008,Direct migration background,3rd Quintile,Not at all,0.51267,182,369,0.46160,0.56374
2008,Direct migration background,4th Quintile,Strong,0.11469,37,284,0.07756,0.15181
2008,Direct migration background,4th Quintile,A Little,0.36867,97,284,0.31246,0.42488
2008,Direct migration background,4th Quintile,Not at all,0.51664,150,284,0.45841,0.57486
2008,Direct migration background,5th Quintile,Strong,0.14563,33,243,0.10119,0.19008
2008,Direct migration background,5th Quintile,A Little,0.32114,80,243,0.26231,0.37997
2008,Direct migration background,5th Quintile,Not at all,0.53323,130,243,0.47037,0.59609
2008,Indirect migration background,1st Quintile,A Little,0.16659,35,181,0.11215,0.22102
2008,Indirect migration background,1st Quintile,Not at all,0.75594,146,181,0.69318,0.81869
2008,Indirect migration background,2nd Quintile,Not at all,0.72844,108,108,0.64416,0.81271
2008,Indirect migration background,3rd Quintile,A Little,0.25689,34,161,0.18919,0.32459
2008,Indirect migration background,3rd Quintile,Not at all,0.70349,127,161,0.63272,0.77426
2008,Indirect migration background,4th Quintile,Not at all,0.86255,99,99,0.79438,0.93072
2008,Indirect migration background,5th Quintile,A Little,0.34327,36,131,0.26165,0.42489
2008,Indirect migration background,5th Quintile,Not at all,0.61117,95,131,0.52737,0.69497
2014,No migration background,1st Quintile,Strong,0.24683,676,3335,0.23219,0.26146
2014,No migration background,1st Quintile,A Little,0.36224,1149,3335,0.34593,0.37856
2014,No migration background,1st Quintile,Not at all,0.39093,1510,3335,0.37436,0.40749
2014,No migration background,2nd Quintile,Strong,0.22560,672,3789,0.21229,0.23891
2014,No migration background,2nd Quintile,A Little,0.38997,1431,3789,0.37444,0.40550
2014,No migration background,2nd Quintile,Not at all,0.38443,1686,3789,0.36894,0.39992
2014,No migration background,3rd Quintile,Strong,0.16803,587,3983,0.15642,0.17964
2014,No migration background,3rd Quintile,A Little,0.39202,1456,3983,0.37686,0.40719
2014,No migration background,3rd Quintile,Not at all,0.43995,1940,3983,0.42453,0.45536
2014,No migration background,4th Quintile,Strong,0.12778,492,4278,0.11778,0.13779
2014,No migration background,4th Quintile,A Little,0.37622,1538,4278,0.36170,0.39074
2014,No migration background,4th Quintile,Not at all,0.49600,2248,4278,0.48101,0.51098
2014,No migration background,5th Quintile,Strong,0.08572,384,4664,0.07769,0.09376
2014,No migration background,5th Quintile,A Little,0.33599,1582,4664,0.32243,0.34954
2014,No migration background,5th Quintile,Not at all,0.57829,2698,4664,0.56412,0.59247
2014,Direct migration background,1st Quintile,Strong,0.23558,352,1950,0.21674,0.25442
2014,Direct migration background,1st Quintile,A Little,0.27930,568,1950,0.25938,0.29922
2014,Direct migration background,1st Quintile,Not at all,0.48512,1030,1950,0.46293,0.50731
2014,Direct migration background,2nd Quintile,Strong,0.17155,163,1333,0.15131,0.19180
2014,Direct migration background,2nd Quintile,A Little,0.34160,400,1333,0.31614,0.36707
2014,Direct migration background,2nd Quintile,Not at all,0.48684,770,1333,0.46000,0.51369
2014,Direct migration background,3rd Quintile,Strong,0.11797,81,889,0.09675,0.13918
2014,Direct migration background,3rd Quintile,A Little,0.35754,289,889,0.32602,0.38907
2014,Direct migration background,3rd Quintile,Not at all,0.52449,519,889,0.49164,0.55734
2014,Direct migration background,4th Quintile,Strong,0.09461,57,599,0.07116,0.11807
2014,Direct migration background,4th Quintile,A Little,0.29337,167,599,0.25688,0.32986
2014,Direct migration background,4th Quintile,Not at all,0.61202,375,599,0.57296,0.65107
2014,Direct migration background,5th Quintile,Strong,0.09103,40,501,0.06582,0.11625
2014,Direct migration background,5th Quintile,A Little,0.24051,116,501,0.20305,0.27798
2014,Direct migration background,5th Quintile,Not at all,0.66845,345,501,0.62719,0.70972
2014,Indirect migration background,1st Quintile,Strong,0.07504,36,525,0.05249,0.09760
2014,Indirect migration background,1st Quintile,A Little,0.17268,96,525,0.14032,0.20505
2014,Indirect migration background,1st Quintile,Not at all,0.75227,393,525,0.71531,0.78923
2014,Indirect migration background,2nd Quintile,A Little,0.20897,70,363,0.16708,0.25085
2014,Indirect migration background,2nd Quintile,Not at all,0.73446,293,363,0.68897,0.77996
2014,Indirect migration background,3rd Quintile,A Little,0.26436,67,272,0.21186,0.31687
2014,Indirect migration background,3rd Quintile,Not at all,0.71416,205,272,0.66037,0.76795
2014,Indirect migration background,4th Quintile,A Little,0.16873,49,265,0.12355,0.21391
2014,Indirect migration background,4th Quintile,Not at all,0.78368,216,265,0.73401,0.83334
2014,Indirect migration background,5th Quintile,A Little,0.20454,47,215,0.15050,0.25859
2014,Indirect migration background,5th Quintile,Not at all,0.75600,168,215,0.69846,0.81354
2016,No migration background,1st Quintile,Strong,0.23135,539,2777,0.21566,0.24703
2016,No migration background,1st Quintile,A Little,0.34458,966,2777,0.32690,0.36226
2016,No migration background,1st Quintile,Not at all,0.42407,1272,2777,0.40569,0.44246
2016,No migration background,2nd Quintile,Strong,0.21334,635,3450,0.19966,0.22701
2016,No migration background,2nd Quintile,A Little,0.39235,1318,3450,0.37606,0.40865
2016,No migration background,2nd Quintile,Not at all,0.39431,1497,3450,0.37800,0.41062
2016,No migration background,3rd Quintile,Strong,0.16840,550,3547,0.15608,0.18072
2016,No migration background,3rd Quintile,A Little,0.38231,1308,3547,0.36632,0.39831
2016,No migration background,3rd Quintile,Not at all,0.44929,1689,3547,0.43292,0.46566
2016,No migration background,4th Quintile,Strong,0.12158,405,3773,0.11115,0.13201
2016,No migration background,4th Quintile,A Little,0.38513,1393,3773,0.36960,0.40066
2016,No migration background,4th Quintile,Not at all,0.49329,1975,3773,0.47733,0.50924
2016,No migration background,5th Quintile,Strong,0.09977,371,4168,0.09067,0.10887
2016,No migration background,5th Quintile,A Little,0.35785,1477,4168,0.34330,0.37241
2016,No migration background,5th Quintile,Not at all,0.54238,2320,4168,0.52726,0.55751
2016,Direct migration background,1st Quintile,Strong,0.22700,307,1796,0.20762,0.24638
2016,Direct migration background,1st Quintile,A Little,0.33774,507,1796,0.31586,0.35962
2016,Direct migration background,1st Quintile,Not at all,0.43526,982,1796,0.41232,0.45819
2016,Direct migration background,2nd Quintile,Strong,0.15023,137,1245,0.13037,0.17009
2016,Direct migration background,2nd Quintile,A Little,0.32695,356,1245,0.30089,0.35302
2016,Direct migration background,2nd Quintile,Not at all,0.52282,752,1245,0.49506,0.55057
2016,Direct migration background,3rd Quintile,Strong,0.10967,67,793,0.08791,0.13143
2016,Direct migration background,3rd Quintile,A Little,0.32632,205,793,0.29367,0.35897
2016,Direct migration background,3rd Quintile,Not at all,0.56401,521,793,0.52947,0.59855
2016,Direct migration background,4th Quintile,Strong,0.09158,44,608,0.06863,0.11453
2016,Direct migration background,4th Quintile,A Little,0.29333,164,608,0.25711,0.32955
2016,Direct migration background,4th Quintile,Not at all,0.61509,400,608,0.57638,0.65380
2016,Direct migration background,5th Quintile,Strong,0.07402,32,490,0.05081,0.09722
2016,Direct migration background,5th Quintile,A Little,0.22054,125,490,0.18379,0.25729
2016,Direct migration background,5th Quintile,Not at all,0.70544,333,490,0.66504,0.74585
2016,Indirect migration background,1st Quintile,Strong,0.12583,34,421,0.09411,0.15754
2016,Indirect migration background,1st Quintile,A Little,0.20840,91,421,0.16956,0.24725
2016,Indirect migration background,1st Quintile,Not at all,0.66577,296,421,0.62066,0.71088
2016,Indirect migration background,2nd Quintile,A Little,0.14331,64,328,0.10534,0.18129
2016,Indirect migration background,2nd Quintile,Not at all,0.81943,264,328,0.77774,0.86112
2016,Indirect migration background,3rd Quintile,A Little,0.26574,72,255,0.21142,0.32007
2016,Indirect migration background,3rd Quintile,Not at all,0.72629,183,255,0.67146,0.78112
2016,Indirect migration background,4th Quintile,A Little,0.18669,49,225,0.13566,0.23772
2016,Indirect migration background,4th Quintile,Not at all,0.78367,176,225,0.72975,0.83759
2016,Indirect migration background,5th Quintile,A Little,0.30152,51,179,0.23410,0.36894
2016,Indirect migration background,5th Quintile,Not at all,0.65181,128,179,0.58182,0.72179
2018,No migration background,1st Quintile,Strong,0.23566,577,2841,0.22005,0.25126
2018,No migration background,1st Quintile,A Little,0.36434,977,2841,0.34664,0.38204
2018,No migration background,1st Quintile,Not at all,0.40001,1287,2841,0.38199,0.41802
2018,No migration background,2nd Quintile,Strong,0.21310,623,3662,0.19984,0.22637
2018,No migration background,2nd Quintile,A Little,0.39377,1382,3662,0.37795,0.40960
2018,No migration background,2nd Quintile,Not at all,0.39312,1657,3662,0.37730,0.40895
2018,No migration background,3rd Quintile,Strong,0.17308,525,3694,0.16087,0.18528
2018,No migration background,3rd Quintile,A Little,0.37963,1333,3694,0.36398,0.39528
2018,No migration background,3rd Quintile,Not at all,0.44729,1836,3694,0.43126,0.46333
2018,No migration background,4th Quintile,Strong,0.11072,404,3996,0.10099,0.12045
2018,No migration background,4th Quintile,A Little,0.37637,1409,3996,0.36135,0.39139
2018,No migration background,4th Quintile,Not at all,0.51291,2183,3996,0.49741,0.52841
2018,No migration background,5th Quintile,Strong,0.09139,390,4420,0.08289,0.09988
2018,No migration background,5th Quintile,A Little,0.34510,1527,4420,0.33108,0.35912
2018,No migration background,5th Quintile,Not at all,0.56351,2503,4420,0.54889,0.57814
2018,Direct migration background,1st Quintile,Strong,0.20888,510,3855,0.19605,0.22171
2018,Direct migration background,1st Quintile,A Little,0.34027,1181,3855,0.32531,0.35523
2018,Direct migration background,1st Quintile,Not at all,0.45085,2164,3855,0.43514,0.46656
2018,Direct migration background,2nd Quintile,Strong,0.14895,152,1257,0.12926,0.16865
2018,Direct migration background,2nd Quintile,A Little,0.30659,361,1257,0.28109,0.33209
2018,Direct migration background,2nd Quintile,Not at all,0.54446,744,1257,0.51691,0.57200
2018,Direct migration background,3rd Quintile,Strong,0.13766,104,825,0.11413,0.16118
2018,Direct migration background,3rd Quintile,A Little,0.34033,252,825,0.30798,0.37269
2018,Direct migration background,3rd Quintile,Not at all,0.52201,469,825,0.48790,0.55612
2018,Direct migration background,4th Quintile,Strong,0.08710,43,536,0.06320,0.11099
2018,Direct migration background,4th Quintile,A Little,0.36147,167,536,0.32076,0.40218
2018,Direct migration background,4th Quintile,Not at all,0.55143,326,536,0.50929,0.59358
2018,Direct migration background,5th Quintile,A Little,0.34345,119,405,0.29714,0.38975
2018,Direct migration background,5th Quintile,Not at all,0.60100,286,405,0.55325,0.64875
2018,Indirect migration background,1st Quintile,A Little,0.22978,95,392,0.18808,0.27148
2018,Indirect migration background,1st Quintile,Not at all,0.71653,297,392,0.67186,0.76120
2018,Indirect migration background,2nd Quintile,A Little,0.20797,84,359,0.16593,0.25001
2018,Indirect migration background,2nd Quintile,Not at all,0.75896,275,359,0.71465,0.80326
2018,Indirect migration background,3rd Quintile,A Little,0.20349,73,281,0.15633,0.25065
2018,Indirect migration background,3rd Quintile,Not at all,0.74932,208,281,0.69856,0.80009
2018,Indirect migration background,4th Quintile,A Little,0.22926,43,185,0.16852,0.29000
2018,Indirect migration background,4th Quintile,Not at all,0.72521,142,185,0.66071,0.78972
2018,Indirect migration background,5th Quintile,A Little,0.26907,49,200,0.20746,0.33069
2018,Indirect migration background,5th Quintile,Not at all,0.69291,151,200,0.62882,0.75700
2020,No migration background,1st Quintile,Strong,0.22733,531,2630,0.21131,0.24335
2020,No migration background,1st Quintile,A Little,0.34924,950,2630,0.33102,0.36747
2020,No migration background,1st Quintile,Not at all,0.42343,1149,2630,0.40454,0.44232
2020,No migration background,2nd Quintile,Strong,0.19125,601,3446,0.17811,0.20438
2020,No migration background,2nd Quintile,A Little,0.42117,1374,3446,0.40468,0.43766
2020,No migration background,2nd Quintile,Not at all,0.38758,1471,3446,0.37131,0.40385
2020,No migration background,3rd Quintile,Strong,0.15476,457,3409,0.14262,0.16691
2020,No migration background,3rd Quintile,A Little,0.40455,1321,3409,0.38807,0.42102
2020,No migration background,3rd Quintile,Not at all,0.44069,1631,3409,0.42402,0.45736
2020,No migration background,4th Quintile,Strong,0.10874,382,3814,0.09886,0.11862
2020,No migration background,4th Quintile,A Little,0.40615,1505,3814,0.39056,0.42173
2020,No migration background,4th Quintile,Not at all,0.48511,1927,3814,0.46925,0.50098
2020,No migration background,5th Quintile,Strong,0.08482,371,5154,0.07721,0.09243
2020,No migration background,5th Quintile,A Little,0.36911,1892,5154,0.35593,0.38229
2020,No migration background,5th Quintile,Not at all,0.54607,2891,5154,0.53248,0.55967
2020,Direct migration background,1st Quintile,Strong,0.25361,613,3534,0.23926,0.26795
2020,Direct migration background,1st Quintile,A Little,0.33258,1114,3534,0.31704,0.34812
2020,Direct migration background,1st Quintile,Not at all,0.41381,1807,3534,0.39757,0.43005
2020,Direct migration background,2nd Quintile,Strong,0.13989,119,1066,0.11905,0.16072
2020,Direct migration background,2nd Quintile,A Little,0.38222,411,1066,0.35304,0.41140
2020,Direct migration background,2nd Quintile,Not at all,0.47789,536,1066,0.44789,0.50789
2020,Direct migration background,3rd Quintile,Strong,0.15616,70,576,0.12649,0.18584
2020,Direct migration background,3rd Quintile,A Little,0.37827,209,576,0.33864,0.41791
2020,Direct migration background,3rd Quintile,Not at all,0.46556,297,576,0.42479,0.50633
2020,Direct migration background,4th Quintile,Strong,0.05948,33,472,0.03812,0.08084
2020,Direct migration background,4th Quintile,A Little,0.36688,166,472,0.32336,0.41041
2020,Direct migration background,4th Quintile,Not at all,0.57364,273,472,0.52898,0.61830
2020,Direct migration background,5th Quintile,Strong,0.07679,31,501,0.05345,0.10013
2020,Direct migration background,5th Quintile,A Little,0.33021,158,501,0.28898,0.37143
2020,Direct migration background,5th Quintile,Not at all,0.59300,312,501,0.54994,0.63606
2020,Indirect migration background,1st Quintile,Strong,0.10431,39,408,0.07461,0.13401
2020,Indirect migration background,1st Quintile,A Little,0.23322,110,408,0.19213,0.27430
2020,Indirect migration background,1st Quintile,Not at all,0.66248,259,408,0.61654,0.70842
2020,Indirect migration background,2nd Quintile,A Little,0.25431,94,299,0.20487,0.30375
2020,Indirect migration background,2nd Quintile,Not at all,0.68964,205,299,0.63711,0.74217
2020,Indirect migration background,3rd Quintile,A Little,0.31525,80,260,0.25866,0.37183
2020,Indirect migration background,3rd Quintile,Not at all,0.63583,180,260,0.57722,0.69443
2020,Indirect migration background,4th Quintile,A Little,0.24204,50,222,0.18557,0.29851
2020,Indirect migration background,4th Quintile,Not at all,0.72304,172,222,0.66404,0.78204
2020,Indirect migration background,5th Quintile,A Little,0.17560,67,274,0.13047,0.22073
2020,Indirect migration background,5th Quintile,Not at all,0.80358,207,274,0.75645,0.85071
2022,No migration background,1st Quintile,Strong,0.29168,399,1756,0.27042,0.31295
2022,No migration background,1st Quintile,A Little,0.35318,666,1756,0.33082,0.37554
2022,No migration background,1st Quintile,Not at all,0.35513,691,1756,0.33274,0.37752
2022,No migration background,2nd Quintile,Strong,0.20981,402,2226,0.19289,0.22673
2022,No migration background,2nd Quintile,A Little,0.43850,936,2226,0.41788,0.45912
2022,No migration background,2nd Quintile,Not at all,0.35169,888,2226,0.33185,0.37153
2022,No migration background,3rd Quintile,Strong,0.20714,364,2328,0.19067,0.22360
2022,No migration background,3rd Quintile,A Little,0.40000,921,2328,0.38010,0.41991
2022,No migration background,3rd Quintile,Not at all,0.39286,1043,2328,0.37302,0.41270
2022,No migration background,4th Quintile,Strong,0.15688,299,2589,0.14287,0.17089
2022,No migration background,4th Quintile,A Little,0.39553,1043,2589,0.37669,0.41437
2022,No migration background,4th Quintile,Not at all,0.44759,1247,2589,0.42843,0.46675
2022,No migration background,5th Quintile,Strong,0.10484,310,3466,0.09464,0.11504
2022,No migration background,5th Quintile,A Little,0.39570,1264,3466,0.37942,0.41198
2022,No migration background,5th Quintile,Not at all,0.49946,1892,3466,0.48281,0.51611
2022,Direct migration background,1st Quintile,Strong,0.24001,508,2299,0.22255,0.25748
2022,Direct migration background,1st Quintile,A Little,0.42752,902,2299,0.40729,0.44775
2022,Direct migration background,1st Quintile,Not at all,0.33247,889,2299,0.31321,0.35173
2022,Direct migration background,2nd Quintile,Strong,0.23931,134,817,0.21003,0.26858
2022,Direct migration background,2nd Quintile,A Little,0.34247,313,817,0.30991,0.37503
2022,Direct migration background,2nd Quintile,Not at all,0.41823,370,817,0.38438,0.45207
2022,Direct migration background,3rd Quintile,Strong,0.17236,77,494,0.13902,0.20570
2022,Direct migration background,3rd Quintile,A Little,0.35934,181,494,0.31699,0.40170
2022,Direct migration background,3rd Quintile,Not at all,0.46830,236,494,0.42425,0.51235
2022,Direct migration background,4th Quintile,Strong,0.10576,40,394,0.07536,0.13617
2022,Direct migration background,4th Quintile,A Little,0.46455,144,394,0.41524,0.51386
2022,Direct migration background,4th Quintile,Not at all,0.42968,210,394,0.38074,0.47863
2022,Direct migration background,5th Quintile,A Little,0.37454,128,352,0.32390,0.42517
2022,Direct migration background,5th Quintile,Not at all,0.50572,224,352,0.45341,0.55802
2022,Indirect migration background,1st Quintile,A Little,0.32007,65,184,0.25247,0.38766
