year,pgisced97,sampreg,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Second Stage of Tertiary Education,West,Not at all,0.60200,2029,3220,0.58509,0.61891
2002,Second Stage of Tertiary Education,East,Strong,0.13917,143,1317,0.12047,0.15787
2002,Second Stage of Tertiary Education,East,A Little,0.46436,564,1317,0.43742,0.49131
2002,Second Stage of Tertiary Education,East,Not at all,0.39647,610,1317,0.37004,0.42290
2004,No answer / don't know,West,Not at all,0.79188,164,164,0.72955,0.85420
2004,No answer / don't know,East,Not at all,0.79761,47,47,0.68150,0.91372
2004,Pre-primary Level,West,A Little,0.11652,55,470,0.08748,0.14555
2004,Pre-primary Level,West,Not at all,0.87095,415,470,0.84061,0.90130
2004,Pre-primary Level,East,Not at all,0.81460,140,140,0.74999,0.87921
2004,Primary Level,West,Strong,0.23214,52,235,0.17804,0.28623
2004,Primary Level,West,A Little,0.42778,97,235,0.36439,0.49117
2004,Primary Level,West,Not at all,0.34008,86,235,0.27938,0.40078
2004,Lower Secondary Level,West,Strong,0.24697,451,2189,0.22890,0.26504
2004,Lower Secondary Level,West,A Little,0.34580,758,2189,0.32587,0.36573
2004,Lower Secondary Level,West,Not at all,0.40723,980,2189,0.38664,0.42781
2004,Lower Secondary Level,East,Strong,0.24220,78,369,0.19843,0.28597
2004,Lower Secondary Level,East,A Little,0.28598,111,369,0.23981,0.33215
2004,Lower Secondary Level,East,Not at all,0.47182,180,369,0.42082,0.52283
2004,Upper Secondary Level,West,Strong,0.16424,1118,8010,0.15612,0.17235
2004,Upper Secondary Level,West,A Little,0.36291,2780,8010,0.35238,0.37344
2004,Upper Secondary Level,West,Not at all,0.47286,4112,8010,0.46192,0.48379
2004,Upper Secondary Level,East,Strong,0.17241,423,2733,0.15825,0.18658
2004,Upper Secondary Level,East,A Little,0.40909,1112,2733,0.39066,0.42753
2004,Upper Secondary Level,East,Not at all,0.41849,1198,2733,0.40000,0.43699
2004,Post-secondary Non-tertiary Level,West,Strong,0.10160,80,1005,0.08291,0.12029
2004,Post-secondary Non-tertiary Level,West,A Little,0.31808,302,1005,0.28927,0.34689
2004,Post-secondary Non-tertiary Level,West,Not at all,0.58032,623,1005,0.54979,0.61085
2004,Post-secondary Non-tertiary Level,East,A Little,0.25351,39,138,0.18066,0.32635
2004,Post-secondary Non-tertiary Level,East,Not at all,0.62680,99,138,0.54581,0.70779
2004,First Stage of Tertiary Education,West,Strong,0.16173,142,1203,0.14092,0.18255
2004,First Stage of Tertiary Education,West,A Little,0.36106,424,1203,0.33390,0.38821
2004,First Stage of Tertiary Education,West,Not at all,0.47721,637,1203,0.44897,0.50545
2004,First Stage of Tertiary Education,East,Strong,0.19699,72,433,0.15949,0.23450
2004,First Stage of Tertiary Education,East,A Little,0.42442,191,433,0.37781,0.47103
2004,First Stage of Tertiary Education,East,Not at all,0.37858,170,433,0.33284,0.42432
2004,Second Stage of Tertiary Education,West,Strong,0.09051,218,3005,0.08025,0.10077
2004,Second Stage of Tertiary Education,West,A Little,0.30164,897,3005,0.28522,0.31805
2004,Second Stage of Tertiary Education,West,Not at all,0.60786,1890,3005,0.59040,0.62531
2004,Second Stage of Tertiary Education,East,Strong,0.15522,152,1273,0.13532,0.17512
2004,Second Stage of Tertiary Education,East,A Little,0.45283,540,1273,0.42547,0.48018
2004,Second Stage of Tertiary Education,East,Not at all,0.39195,581,1273,0.36512,0.41878
2006,No answer / don't know,West,A Little,0.18766,41,237,0.13785,0.23748
2006,No answer / don't know,West,Not at all,0.73785,196,237,0.68174,0.79397
2006,No answer / don't know,East,Not at all,0.72000,57,57,0.60240,0.83760
2006,Pre-primary Level,West,Not at all,0.88688,288,288,0.85023,0.92352
2006,Pre-primary Level,East,Not at all,0.88048,62,62,0.79907,0.96189
2006,Primary Level,West,Strong,0.28317,63,214,0.22266,0.34368
2006,Primary Level,West,A Little,0.36357,81,214,0.29897,0.42817
2006,Primary Level,West,Not at all,0.35326,70,214,0.28907,0.41745
2006,Lower Secondary Level,West,Strong,0.25275,484,2101,0.23416,0.27134
2006,Lower Secondary Level,West,A Little,0.34428,733,2101,0.32395,0.36460
2006,Lower Secondary Level,West,Not at all,0.40297,884,2101,0.38200,0.42395
2006,Lower Secondary Level,East,Strong,0.26037,82,368,0.21548,0.30527
2006,Lower Secondary Level,East,A Little,0.27508,106,368,0.22939,0.32076
2006,Lower Secondary Level,East,Not at all,0.46455,180,368,0.41352,0.51558
2006,Upper Secondary Level,West,Strong,0.16382,1257,8251,0.15584,0.17181
2006,Upper Secondary Level,West,A Little,0.35772,2848,8251,0.34738,0.36806
2006,Upper Secondary Level,West,Not at all,0.47846,4146,8251,0.46768,0.48924
2006,Upper Secondary Level,East,Strong,0.17567,444,2801,0.16158,0.18977
2006,Upper Secondary Level,East,A Little,0.41675,1193,2801,0.39849,0.43501
2006,Upper Secondary Level,East,Not at all,0.40758,1164,2801,0.38938,0.42578
2006,Post-secondary Non-tertiary Level,West,Strong,0.08705,82,1041,0.06992,0.10418
2006,Post-secondary Non-tertiary Level,West,A Little,0.31296,315,1041,0.28478,0.34114
2006,Post-secondary Non-tertiary Level,West,Not at all,0.59999,644,1041,0.57021,0.62976
2006,Post-secondary Non-tertiary Level,East,A Little,0.40066,64,162,0.32497,0.47636
2006,Post-secondary Non-tertiary Level,East,Not at all,0.52851,98,162,0.45140,0.60562
2006,First Stage of Tertiary Education,West,Strong,0.14037,152,1219,0.12086,0.15987
2006,First Stage of Tertiary Education,West,A Little,0.36928,444,1219,0.34218,0.39639
2006,First Stage of Tertiary Education,West,Not at all,0.49035,623,1219,0.46228,0.51843
2006,First Stage of Tertiary Education,East,Strong,0.17773,73,425,0.14134,0.21411
2006,First Stage of Tertiary Education,East,A Little,0.46362,196,425,0.41616,0.51109
2006,First Stage of Tertiary Education,East,Not at all,0.35865,156,425,0.31300,0.40430
2006,Second Stage of Tertiary Education,West,Strong,0.09265,261,3239,0.08266,0.10263
2006,Second Stage of Tertiary Education,West,A Little,0.30965,969,3239,0.29372,0.32557
2006,Second Stage of Tertiary Education,West,Not at all,0.59771,2009,3239,0.58082,0.61460
2006,Second Stage of Tertiary Education,East,Strong,0.15962,172,1332,0.13994,0.17930
2006,Second Stage of Tertiary Education,East,A Little,0.44938,600,1332,0.42265,0.47610
2006,Second Stage of Tertiary Education,East,Not at all,0.39100,560,1332,0.36479,0.41722
2008,No answer / don't know,West,A Little,0.17349,40,240,0.12548,0.22149
2008,No answer / don't know,West,Not at all,0.73826,200,240,0.68253,0.79399
2008,No answer / don't know,East,Not at all,0.65688,54,54,0.52907,0.78470
2008,Pre-primary Level,West,Not at all,0.93047,250,250,0.89888,0.96206
2008,Pre-primary Level,East,Not at all,0.73962,65,65,0.63210,0.84713
2008,Primary Level,West,Strong,0.25274,47,165,0.18623,0.31926
2008,Primary Level,West,A Little,0.38026,61,165,0.30596,0.45456
2008,Primary Level,West,Not at all,0.36700,57,165,0.29323,0.44077
2008,Lower Secondary Level,West,Strong,0.26404,417,1700,0.24308,0.28500
2008,Lower Secondary Level,West,A Little,0.36039,590,1700,0.33756,0.38322
2008,Lower Secondary Level,West,Not at all,0.37557,693,1700,0.35254,0.39860
2008,Lower Secondary Level,East,Strong,0.24195,70,302,0.19357,0.29033
2008,Lower Secondary Level,East,A Little,0.28850,90,302,0.23731,0.33968
2008,Lower Secondary Level,East,Not at all,0.46955,142,302,0.41317,0.52594
2008,Upper Secondary Level,West,Strong,0.16773,1116,7200,0.15910,0.17636
2008,Upper Secondary Level,West,A Little,0.35755,2496,7200,0.34648,0.36862
2008,Upper Secondary Level,West,Not at all,0.47472,3588,7200,0.46318,0.48625
2008,Upper Secondary Level,East,Strong,0.15546,376,2496,0.14124,0.16968
2008,Upper Secondary Level,East,A Little,0.43773,1059,2496,0.41827,0.45720
2008,Upper Secondary Level,East,Not at all,0.40680,1061,2496,0.38753,0.42608
2008,Post-secondary Non-tertiary Level,West,Strong,0.09076,78,926,0.07225,0.10928
2008,Post-secondary Non-tertiary Level,West,A Little,0.31059,276,926,0.28077,0.34041
2008,Post-secondary Non-tertiary Level,West,Not at all,0.59864,572,926,0.56706,0.63023
2008,Post-secondary Non-tertiary Level,East,A Little,0.32554,58,155,0.25153,0.39955
2008,Post-secondary Non-tertiary Level,East,Not at all,0.59439,97,155,0.51683,0.67194
2008,First Stage of Tertiary Education,West,Strong,0.13185,126,1038,0.11125,0.15244
2008,First Stage of Tertiary Education,West,A Little,0.41996,409,1038,0.38992,0.45000
2008,First Stage of Tertiary Education,West,Not at all,0.44820,503,1038,0.41793,0.47846
2008,First Stage of Tertiary Education,East,Strong,0.17829,72,376,0.13955,0.21704
2008,First Stage of Tertiary Education,East,A Little,0.44478,155,376,0.39449,0.49508
2008,First Stage of Tertiary Education,East,Not at all,0.37692,149,376,0.32787,0.42597
2008,Second Stage of Tertiary Education,West,Strong,0.08481,222,2946,0.07475,0.09487
2008,Second Stage of Tertiary Education,West,A Little,0.32405,963,2946,0.30714,0.34095
2008,Second Stage of Tertiary Education,West,Not at all,0.59115,1761,2946,0.57339,0.60890
2008,Second Stage of Tertiary Education,East,Strong,0.14296,162,1240,0.12347,0.16245
2008,Second Stage of Tertiary Education,East,A Little,0.44174,519,1240,0.41409,0.46939
2008,Second Stage of Tertiary Education,East,Not at all,0.41530,559,1240,0.38786,0.44274
2014,No answer / don't know,West,Strong,0.13184,42,517,0.10265,0.16103
2014,No answer / don't know,West,A Little,0.22441,118,517,0.18841,0.26041
2014,No answer / don't know,West,Not at all,0.64375,357,517,0.60243,0.68507
2014,No answer / don't know,East,Not at all,0.62842,60,60,0.50511,0.75172
2014,Pre-primary Level,West,A Little,0.12445,45,387,0.09152,0.15738
2014,Pre-primary Level,West,Not at all,0.85831,342,387,0.82352,0.89310
2014,Pre-primary Level,East,Not at all,0.83436,43,43,0.72193,0.94680
2014,Primary Level,West,Strong,0.27782,101,445,0.23616,0.31949
2014,Primary Level,West,A Little,0.36259,152,445,0.31787,0.40731
2014,Primary Level,West,Not at all,0.35959,192,445,0.31495,0.40422
2014,Lower Secondary Level,West,Strong,0.23630,510,2728,0.22036,0.25225
2014,Lower Secondary Level,West,A Little,0.35460,871,2728,0.33665,0.37256
2014,Lower Secondary Level,West,Not at all,0.40910,1347,2728,0.39064,0.42755
2014,Lower Secondary Level,East,Strong,0.26782,87,380,0.22324,0.31241
2014,Lower Secondary Level,East,A Little,0.34428,128,380,0.29644,0.39211
2014,Lower Secondary Level,East,Not at all,0.38790,165,380,0.33884,0.43696
2014,Upper Secondary Level,West,Strong,0.17351,1420,9663,0.16596,0.18106
2014,Upper Secondary Level,West,A Little,0.36743,3298,9663,0.35782,0.37705
2014,Upper Secondary Level,West,Not at all,0.45905,4945,9663,0.44912,0.46899
2014,Upper Secondary Level,East,Strong,0.18603,478,2848,0.17173,0.20032
2014,Upper Secondary Level,East,A Little,0.43078,1208,2848,0.41259,0.44897
2014,Upper Secondary Level,East,Not at all,0.38320,1162,2848,0.36534,0.40106
2014,Post-secondary Non-tertiary Level,West,Strong,0.10464,163,1746,0.09028,0.11900
2014,Post-secondary Non-tertiary Level,West,A Little,0.29418,503,1746,0.27280,0.31556
2014,Post-secondary Non-tertiary Level,West,Not at all,0.60118,1080,1746,0.57821,0.62416
2014,Post-secondary Non-tertiary Level,East,A Little,0.31461,87,278,0.25993,0.36930
2014,Post-secondary Non-tertiary Level,East,Not at all,0.64110,191,278,0.58461,0.69759
2014,First Stage of Tertiary Education,West,Strong,0.13290,130,1183,0.11355,0.15225
2014,First Stage of Tertiary Education,West,A Little,0.40191,458,1183,0.37395,0.42986
2014,First Stage of Tertiary Education,West,Not at all,0.46519,595,1183,0.43676,0.49363
2014,First Stage of Tertiary Education,East,Strong,0.16208,69,405,0.12614,0.19801
2014,First Stage of Tertiary Education,East,A Little,0.44082,175,405,0.39241,0.48924
2014,First Stage of Tertiary Education,East,Not at all,0.39710,161,405,0.34938,0.44481
2014,Second Stage of Tertiary Education,West,Strong,0.08655,368,4774,0.07857,0.09452
2014,Second Stage of Tertiary Education,West,A Little,0.29773,1378,4774,0.28476,0.31071
2014,Second Stage of Tertiary Education,West,Not at all,0.61572,3028,4774,0.60192,0.62952
2014,Second Stage of Tertiary Education,East,Strong,0.15271,180,1440,0.13412,0.17129
2014,Second Stage of Tertiary Education,East,A Little,0.39419,559,1440,0.36894,0.41944
2014,Second Stage of Tertiary Education,East,Not at all,0.45311,701,1440,0.42739,0.47883
2016,No answer / don't know,West,Strong,0.06634,58,663,0.04738,0.08530
2016,No answer / don't know,West,A Little,0.22530,144,663,0.19348,0.25713
2016,No answer / don't know,West,Not at all,0.70836,461,663,0.67373,0.74298
2016,No answer / don't know,East,A Little,0.32285,37,106,0.23342,0.41229
2016,No answer / don't know,East,Not at all,0.62816,69,106,0.53572,0.72061
2016,Pre-primary Level,West,A Little,0.08557,37,300,0.05386,0.11728
2016,Pre-primary Level,West,Not at all,0.90459,263,300,0.87129,0.93789
2016,Pre-primary Level,East,Not at all,0.94000,39,39,0.86449,1.01551
2016,Primary Level,West,Strong,0.20179,162,1185,0.17893,0.22466
2016,Primary Level,West,A Little,0.36582,349,1185,0.33838,0.39325
2016,Primary Level,West,Not at all,0.43239,674,1185,0.40417,0.46061
2016,Primary Level,East,Strong,0.24548,35,227,0.18937,0.30159
2016,Primary Level,East,A Little,0.35014,78,227,0.28794,0.41233
2016,Primary Level,East,Not at all,0.40438,114,227,0.34039,0.46837
2016,Lower Secondary Level,West,Strong,0.22642,446,2709,0.21066,0.24219
2016,Lower Secondary Level,West,A Little,0.35996,858,2709,0.34188,0.37804
2016,Lower Secondary Level,West,Not at all,0.41362,1405,2709,0.39507,0.43217
2016,Lower Secondary Level,East,Strong,0.28802,85,404,0.24381,0.33223
2016,Lower Secondary Level,East,A Little,0.34909,123,404,0.30255,0.39563
2016,Lower Secondary Level,East,Not at all,0.36289,196,404,0.31594,0.40983
2016,Upper Secondary Level,West,Strong,0.16953,1245,8835,0.16171,0.17736
2016,Upper Secondary Level,West,A Little,0.37589,3085,8835,0.36579,0.38599
2016,Upper Secondary Level,West,Not at all,0.45458,4505,8835,0.44420,0.46496
2016,Upper Secondary Level,East,Strong,0.18842,475,2637,0.17349,0.20334
2016,Upper Secondary Level,East,A Little,0.41678,1054,2637,0.39796,0.43560
2016,Upper Secondary Level,East,Not at all,0.39480,1108,2637,0.37614,0.41346
2016,Post-secondary Non-tertiary Level,West,Strong,0.11330,171,1796,0.09863,0.12796
2016,Post-secondary Non-tertiary Level,West,A Little,0.30227,523,1796,0.28102,0.32351
2016,Post-secondary Non-tertiary Level,West,Not at all,0.58444,1102,1796,0.56164,0.60724
2016,Post-secondary Non-tertiary Level,East,A Little,0.29961,91,268,0.24467,0.35456
2016,Post-secondary Non-tertiary Level,East,Not at all,0.63877,177,268,0.58115,0.69639
2016,First Stage of Tertiary Education,West,Strong,0.12615,116,1029,0.10585,0.14644
2016,First Stage of Tertiary Education,West,A Little,0.40679,423,1029,0.37676,0.43682
2016,First Stage of Tertiary Education,West,Not at all,0.46706,490,1029,0.43656,0.49756
2016,First Stage of Tertiary Education,East,Strong,0.16230,57,365,0.12442,0.20017
2016,First Stage of Tertiary Education,East,A Little,0.44065,169,365,0.38965,0.49165
2016,First Stage of Tertiary Education,East,Not at all,0.39705,139,365,0.34679,0.44732
2016,Second Stage of Tertiary Education,West,Strong,0.08871,385,5016,0.08084,0.09658
2016,Second Stage of Tertiary Education,West,A Little,0.30793,1456,5016,0.29516,0.32071
2016,Second Stage of Tertiary Education,West,Not at all,0.60335,3175,5016,0.58981,0.61689
2016,Second Stage of Tertiary Education,East,Strong,0.14759,184,1437,0.12924,0.16593
2016,Second Stage of Tertiary Education,East,A Little,0.34666,525,1437,0.32204,0.37127
2016,Second Stage of Tertiary Education,East,Not at all,0.50575,728,1437,0.47989,0.53161
2018,No answer / don't know,West,Strong,0.07075,72,744,0.05232,0.08919
2018,No answer / don't know,West,A Little,0.24793,185,744,0.21688,0.27898
2018,No answer / don't know,West,Not at all,0.68132,487,744,0.64782,0.71483
2018,No answer / don't know,East,A Little,0.29751,40,122,0.21606,0.37897
2018,No answer / don't know,East,Not at all,0.68037,82,122,0.59728,0.76347
2018,Pre-primary Level,West,A Little,0.11609,37,284,0.07877,0.15341
2018,Pre-primary Level,West,Not at all,0.86869,247,284,0.82934,0.90804
2018,Pre-primary Level,East,Not at all,0.93358,49,49,0.86313,1.00402
2018,Primary Level,West,Strong,0.25113,271,1521,0.22933,0.27293
2018,Primary Level,West,A Little,0.34189,469,1521,0.31805,0.36574
2018,Primary Level,West,Not at all,0.40697,781,1521,0.38227,0.43167
2018,Primary Level,East,A Little,0.37065,80,208,0.30485,0.43644
2018,Primary Level,East,Not at all,0.38381,128,208,0.31756,0.45006
2018,Lower Secondary Level,West,Strong,0.22659,492,2900,0.21135,0.24183
2018,Lower Secondary Level,West,A Little,0.32960,867,2900,0.31248,0.34671
2018,Lower Secondary Level,West,Not at all,0.44382,1541,2900,0.42573,0.46190
2018,Lower Secondary Level,East,Strong,0.24849,83,509,0.21091,0.28607
2018,Lower Secondary Level,East,A Little,0.36552,181,509,0.32364,0.40739
2018,Lower Secondary Level,East,Not at all,0.38599,245,509,0.34366,0.42833
2018,Upper Secondary Level,West,Strong,0.16840,1338,9250,0.16077,0.17602
2018,Upper Secondary Level,West,A Little,0.38259,3192,9250,0.37269,0.39250
2018,Upper Secondary Level,West,Not at all,0.44901,4720,9250,0.43887,0.45915
2018,Upper Secondary Level,East,Strong,0.18333,507,2858,0.16914,0.19752
2018,Upper Secondary Level,East,A Little,0.41767,1167,2858,0.39959,0.43576
2018,Upper Secondary Level,East,Not at all,0.39900,1184,2858,0.38104,0.41695
2018,Post-secondary Non-tertiary Level,West,Strong,0.10816,186,1876,0.09410,0.12222
2018,Post-secondary Non-tertiary Level,West,A Little,0.33581,582,1876,0.31443,0.35719
2018,Post-secondary Non-tertiary Level,West,Not at all,0.55603,1108,1876,0.53354,0.57852
2018,Post-secondary Non-tertiary Level,East,A Little,0.33770,105,306,0.28462,0.39077
2018,Post-secondary Non-tertiary Level,East,Not at all,0.57643,201,306,0.52098,0.63189
2018,First Stage of Tertiary Education,West,Strong,0.12792,138,1057,0.10778,0.14807
2018,First Stage of Tertiary Education,West,A Little,0.39086,408,1057,0.36143,0.42029
2018,First Stage of Tertiary Education,West,Not at all,0.48122,511,1057,0.45108,0.51136
2018,First Stage of Tertiary Education,East,Strong,0.15661,55,388,0.12040,0.19282
2018,First Stage of Tertiary Education,East,A Little,0.44725,181,388,0.39771,0.49679
2018,First Stage of Tertiary Education,East,Not at all,0.39614,152,388,0.34741,0.44487
2018,Second Stage of Tertiary Education,West,Strong,0.08309,416,5464,0.07577,0.09041
2018,Second Stage of Tertiary Education,West,A Little,0.30043,1597,5464,0.28828,0.31259
2018,Second Stage of Tertiary Education,West,Not at all,0.61648,3451,5464,0.60358,0.62937
2018,Second Stage of Tertiary Education,East,Strong,0.13226,162,1485,0.11502,0.14949
2018,Second Stage of Tertiary Education,East,A Little,0.35668,580,1485,0.33231,0.38105
2018,Second Stage of Tertiary Education,East,Not at all,0.51106,743,1485,0.48563,0.53649
2020,No answer / don't know,West,Strong,0.08704,91,894,0.06855,0.10553
2020,No answer / don't know,West,A Little,0.18782,226,894,0.16220,0.21343
2020,No answer / don't know,West,Not at all,0.72514,577,894,0.69586,0.75442
2020,No answer / don't know,East,A Little,0.28180,43,126,0.20294,0.36067
2020,No answer / don't know,East,Not at all,0.65776,83,126,0.57459,0.74094
2020,Pre-primary Level,West,A Little,0.14104,41,295,0.10125,0.18083
2020,Pre-primary Level,West,Not at all,0.84148,254,295,0.79973,0.88323
2020,Pre-primary Level,East,Not at all,0.89026,57,57,0.80839,0.97213
2020,Primary Level,West,Strong,0.29671,274,1566,0.27408,0.31934
2020,Primary Level,West,A Little,0.33212,469,1566,0.30878,0.35545
2020,Primary Level,West,Not at all,0.37117,823,1566,0.34724,0.39511
2020,Primary Level,East,A Little,0.33154,64,211,0.26787,0.39521
2020,Primary Level,East,Not at all,0.50928,147,211,0.44166,0.57689
2020,Lower Secondary Level,West,Strong,0.21482,416,2758,0.19949,0.23015
2020,Lower Secondary Level,West,A Little,0.39575,934,2758,0.37749,0.41400
2020,Lower Secondary Level,West,Not at all,0.38943,1408,2758,0.37123,0.40763
2020,Lower Secondary Level,East,Strong,0.23109,87,466,0.19278,0.26941
2020,Lower Secondary Level,East,A Little,0.35293,157,466,0.30949,0.39637
2020,Lower Secondary Level,East,Not at all,0.41598,222,466,0.37118,0.46078
2020,Upper Secondary Level,West,Strong,0.16618,1229,8803,0.15841,0.17396
2020,Upper Secondary Level,West,A Little,0.41086,3372,8803,0.40058,0.42114
2020,Upper Secondary Level,West,Not at all,0.42296,4202,8803,0.41264,0.43328
2020,Upper Secondary Level,East,Strong,0.19462,440,2541,0.17922,0.21002
2020,Upper Secondary Level,East,A Little,0.41891,1059,2541,0.39972,0.43810
2020,Upper Secondary Level,East,Not at all,0.38647,1042,2541,0.36753,0.40541
2020,Post-secondary Non-tertiary Level,West,Strong,0.08236,173,2029,0.07039,0.09432
2020,Post-secondary Non-tertiary Level,West,A Little,0.34275,707,2029,0.32209,0.36340
2020,Post-secondary Non-tertiary Level,West,Not at all,0.57490,1149,2029,0.55338,0.59642
2020,Post-secondary Non-tertiary Level,East,A Little,0.36250,113,301,0.30811,0.41690
2020,Post-secondary Non-tertiary Level,East,Not at all,0.56020,188,301,0.50403,0.61637
2020,First Stage of Tertiary Education,West,Strong,0.12015,118,1066,0.10062,0.13967
2020,First Stage of Tertiary Education,West,A Little,0.41342,448,1066,0.38385,0.44300
2020,First Stage of Tertiary Education,West,Not at all,0.46643,500,1066,0.43647,0.49639
2020,First Stage of Tertiary Education,East,Strong,0.14005,50,391,0.10560,0.17449
2020,First Stage of Tertiary Education,East,A Little,0.43610,171,391,0.38688,0.48532
2020,First Stage of Tertiary Education,East,Not at all,0.42385,170,391,0.37481,0.47290
2020,Second Stage of Tertiary Education,West,Strong,0.07598,430,6098,0.06933,0.08264
2020,Second Stage of Tertiary Education,West,A Little,0.32454,1879,6098,0.31279,0.33630
2020,Second Stage of Tertiary Education,West,Not at all,0.59947,3789,6098,0.58717,0.61177
2020,Second Stage of Tertiary Education,East,Strong,0.11623,174,1642,0.10072,0.13174
2020,Second Stage of Tertiary Education,East,A Little,0.38251,628,1642,0.35900,0.40603
2020,Second Stage of Tertiary Education,East,Not at all,0.50126,840,1642,0.47707,0.52545
2022,No answer / don't know,West,Strong,0.12786,300,2707,0.11528,0.14045
2022,No answer / don't know,West,A Little,0.33914,888,2707,0.32130,0.35698
2022,No answer / don't know,West,Not at all,0.53299,1519,2707,0.51420,0.55179
2022,No answer / don't know,East,Strong,0.09197,65,706,0.07064,0.11330
2022,No answer / don't know,East,A Little,0.45658,270,706,0.41981,0.49334
2022,No answer / don't know,East,Not at all,0.45145,371,706,0.41472,0.48819
2022,Pre-primary Level,West,A Little,0.18423,56,240,0.13508,0.23338
2022,Pre-primary Level,West,Not at all,0.74293,184,240,0.68753,0.79834
2022,Pre-primary Level,East,Not at all,0.79721,42,42,0.67414,0.92029
2022,Primary Level,West,Strong,0.32085,200,717,0.28666,0.35504
2022,Primary Level,West,A Little,0.44360,283,717,0.40721,0.47999
2022,Primary Level,West,Not at all,0.23555,234,717,0.20447,0.26663
2022,Primary Level,East,A Little,0.30750,44,96,0.21471,0.40030
2022,Primary Level,East,Not at all,0.55821,52,96,0.45835,0.65808
2022,Lower Secondary Level,West,Strong,0.28166,309,1523,0.25907,0.30426
2022,Lower Secondary Level,West,A Little,0.40947,590,1523,0.38476,0.43417
2022,Lower Secondary Level,West,Not at all,0.30887,624,1523,0.28566,0.33208
2022,Lower Secondary Level,East,Strong,0.24020,63,351,0.19544,0.28496
2022,Lower Secondary Level,East,A Little,0.40743,146,351,0.35596,0.45891
2022,Lower Secondary Level,East,Not at all,0.35236,142,351,0.30232,0.40241
2022,Upper Secondary Level,West,Strong,0.19202,1095,7090,0.18286,0.20119
2022,Upper Secondary Level,West,A Little,0.41452,2848,7090,0.40305,0.42599
2022,Upper Secondary Level,West,Not at all,0.39345,3147,7090,0.38208,0.40483
2022,Upper Secondary Level,East,Strong,0.22820,371,2132,0.21039,0.24602
2022,Upper Secondary Level,East,A Little,0.39035,884,2132,0.36964,0.41106
2022,Upper Secondary Level,East,Not at all,0.38145,877,2132,0.36082,0.40207
2022,Post-secondary Non-tertiary Level,West,Strong,0.13503,201,1816,0.11931,0.15076
2022,Post-secondary Non-tertiary Level,West,A Little,0.34776,642,1816,0.32585,0.36967
2022,Post-secondary Non-tertiary Level,West,Not at all,0.51721,973,1816,0.49422,0.54020
2022,Post-secondary Non-tertiary Level,East,A Little,0.38609,152,361,0.33580,0.43638
