year,age_gr,sampreg,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,17-29 y.,West,A Little,0.16133,577,3575,0.14927,0.17339
2014,17-29 y.,West,Not at all,0.81118,2891,3575,0.79834,0.82401
2014,17-29 y.,East,A Little,0.18830,149,691,0.15913,0.21747
2014,17-29 y.,East,Not at all,0.78654,542,691,0.75597,0.81712
2014,30-45 y.,West,Strong,0.06337,442,6884,0.05761,0.06913
2014,30-45 y.,West,A Little,0.24552,1740,6884,0.23536,0.25569
2014,30-45 y.,West,Not at all,0.69111,4702,6884,0.68019,0.70202
2014,30-45 y.,East,Strong,0.05459,90,1623,0.04353,0.06564
2014,30-45 y.,East,A Little,0.29793,500,1623,0.27567,0.32019
2014,30-45 y.,East,Not at all,0.64748,1033,1623,0.62423,0.67073
2014,46-65 y.,West,Strong,0.16554,1082,7271,0.15700,0.17409
2014,46-65 y.,West,A Little,0.39831,2763,7271,0.38705,0.40956
2014,46-65 y.,West,Not at all,0.43615,3426,7271,0.42475,0.44755
2014,46-65 y.,East,Strong,0.17130,331,2022,0.15487,0.18772
2014,46-65 y.,East,A Little,0.48243,933,2022,0.46064,0.50422
2014,46-65 y.,East,Not at all,0.34627,758,2022,0.32553,0.36702
2014,66 and older,West,Strong,0.31641,1108,3718,0.30146,0.33136
2014,66 and older,West,A Little,0.47974,1743,3718,0.46368,0.49580
2014,66 and older,West,Not at all,0.20384,867,3718,0.19089,0.21679
2014,66 and older,East,Strong,0.36300,416,1220,0.33601,0.39000
2014,66 and older,East,A Little,0.50603,624,1220,0.47797,0.53410
2014,66 and older,East,Not at all,0.13097,180,1220,0.11203,0.14990
2016,17-29 y.,West,Strong,0.02952,123,4000,0.02428,0.03477
2016,17-29 y.,West,A Little,0.15997,658,4000,0.14861,0.17133
2016,17-29 y.,West,Not at all,0.81051,3219,4000,0.79836,0.82266
2016,17-29 y.,East,Strong,0.02039,35,788,0.01052,0.03027
2016,17-29 y.,East,A Little,0.19831,160,788,0.17046,0.22617
2016,17-29 y.,East,Not at all,0.78129,593,788,0.75241,0.81017
2016,30-45 y.,West,Strong,0.05380,442,6926,0.04849,0.05912
2016,30-45 y.,West,A Little,0.24477,1757,6926,0.23464,0.25489
2016,30-45 y.,West,Not at all,0.70143,4727,6926,0.69065,0.71221
2016,30-45 y.,East,Strong,0.06527,96,1622,0.05325,0.07730
2016,30-45 y.,East,A Little,0.30106,493,1622,0.27873,0.32339
2016,30-45 y.,East,Not at all,0.63367,1033,1622,0.61021,0.65712
2016,46-65 y.,West,Strong,0.15977,1031,7059,0.15122,0.16832
2016,46-65 y.,West,A Little,0.41031,2743,7059,0.39884,0.42179
2016,46-65 y.,West,Not at all,0.42992,3285,7059,0.41837,0.44147
2016,46-65 y.,East,Strong,0.17274,327,1939,0.15591,0.18957
2016,46-65 y.,East,A Little,0.46628,872,1939,0.44407,0.48849
2016,46-65 y.,East,Not at all,0.36098,740,1939,0.33960,0.38237
2016,66 and older,West,Strong,0.30373,994,3555,0.28861,0.31885
2016,66 and older,West,A Little,0.48686,1717,3555,0.47043,0.50329
2016,66 and older,West,Not at all,0.20941,844,3555,0.19603,0.22279
2016,66 and older,East,Strong,0.37395,407,1169,0.34620,0.40170
2016,66 and older,East,A Little,0.46030,558,1169,0.43171,0.48888
2016,66 and older,East,Not at all,0.16576,204,1169,0.14443,0.18708
2018,17-29 y.,West,Strong,0.03212,147,4537,0.02699,0.03725
2018,17-29 y.,West,A Little,0.16768,765,4537,0.15681,0.17855
2018,17-29 y.,West,Not at all,0.80020,3625,4537,0.78856,0.81184
2018,17-29 y.,East,A Little,0.20714,199,870,0.18020,0.23409
2018,17-29 y.,East,Not at all,0.76011,671,870,0.73171,0.78850
2018,30-45 y.,West,Strong,0.06195,505,6732,0.05619,0.06771
2018,30-45 y.,West,A Little,0.25316,1744,6732,0.24278,0.26355
2018,30-45 y.,West,Not at all,0.68489,4483,6732,0.67379,0.69598
2018,30-45 y.,East,Strong,0.04656,92,1665,0.03643,0.05668
2018,30-45 y.,East,A Little,0.29389,528,1665,0.27200,0.31578
2018,30-45 y.,East,Not at all,0.65955,1045,1665,0.63678,0.68232
2018,46-65 y.,West,Strong,0.14613,1193,8056,0.13841,0.15384
2018,46-65 y.,West,A Little,0.40551,3082,8056,0.39479,0.41623
2018,46-65 y.,West,Not at all,0.44836,3781,8056,0.43750,0.45922
2018,46-65 y.,East,Strong,0.18508,379,2189,0.16881,0.20135
2018,46-65 y.,East,A Little,0.45714,965,2189,0.43627,0.47802
2018,46-65 y.,East,Not at all,0.35778,845,2189,0.33769,0.37786
2018,66 and older,West,Strong,0.29962,1072,3775,0.28501,0.31424
2018,66 and older,West,A Little,0.47082,1746,3775,0.45489,0.48674
2018,66 and older,West,Not at all,0.22956,957,3775,0.21614,0.24298
2018,66 and older,East,Strong,0.32630,367,1239,0.30018,0.35242
2018,66 and older,East,A Little,0.49995,649,1239,0.47210,0.52780
2018,66 and older,East,Not at all,0.17375,223,1239,0.15264,0.19486
2020,17-29 y.,West,Strong,0.03777,147,4649,0.03228,0.04325
2020,17-29 y.,West,A Little,0.19028,899,4649,0.17899,0.20156
2020,17-29 y.,West,Not at all,0.77196,3603,4649,0.75989,0.78402
2020,17-29 y.,East,A Little,0.22862,185,766,0.19886,0.25838
2020,17-29 y.,East,Not at all,0.74392,581,766,0.71299,0.77485
2020,30-45 y.,West,Strong,0.05958,510,6889,0.05399,0.06517
2020,30-45 y.,West,A Little,0.26416,1974,6889,0.25375,0.27458
2020,30-45 y.,West,Not at all,0.67626,4405,6889,0.66521,0.68731
2020,30-45 y.,East,Strong,0.04113,88,1588,0.03136,0.05090
2020,30-45 y.,East,A Little,0.30244,484,1588,0.27984,0.32503
2020,30-45 y.,East,Not at all,0.65644,1016,1588,0.63307,0.67980
2020,46-65 y.,West,Strong,0.13657,1139,8309,0.12918,0.14395
2020,46-65 y.,West,A Little,0.44567,3377,8309,0.43499,0.45636
2020,46-65 y.,West,Not at all,0.41776,3793,8309,0.40715,0.42836
2020,46-65 y.,East,Strong,0.17732,342,2191,0.16133,0.19332
2020,46-65 y.,East,A Little,0.45541,930,2191,0.43455,0.47627
2020,46-65 y.,East,Not at all,0.36726,919,2191,0.34707,0.38745
2020,66 and older,West,Strong,0.28736,938,3665,0.27271,0.30201
2020,66 and older,West,A Little,0.49640,1826,3665,0.48021,0.51259
2020,66 and older,West,Not at all,0.21624,901,3665,0.20291,0.22957
2020,66 and older,East,Strong,0.32836,364,1239,0.30220,0.35452
2020,66 and older,East,A Little,0.49250,642,1239,0.46465,0.52035
2020,66 and older,East,Not at all,0.17914,233,1239,0.15778,0.20050
2022,17-29 y.,West,Strong,0.03458,200,4653,0.02933,0.03983
2022,17-29 y.,West,A Little,0.23237,1187,4653,0.22023,0.24451
2022,17-29 y.,West,Not at all,0.73306,3266,4653,0.72034,0.74577
2022,17-29 y.,East,Strong,0.04193,35,985,0.02941,0.05445
2022,17-29 y.,East,A Little,0.26377,271,985,0.23624,0.29131
2022,17-29 y.,East,Not at all,0.69430,679,985,0.66551,0.72308
2022,30-45 y.,West,Strong,0.07361,551,7023,0.06751,0.07972
2022,30-45 y.,West,A Little,0.30057,2222,7023,0.28985,0.31130
2022,30-45 y.,West,Not at all,0.62581,4250,7023,0.61449,0.63713
2022,30-45 y.,East,Strong,0.05860,128,1907,0.04806,0.06915
2022,30-45 y.,East,A Little,0.30888,656,1907,0.28813,0.32962
2022,30-45 y.,East,Not at all,0.63252,1123,1907,0.61087,0.65416
2022,46-65 y.,West,Strong,0.16476,1167,7258,0.15623,0.17330
2022,46-65 y.,West,A Little,0.44295,3047,7258,0.43152,0.45438
2022,46-65 y.,West,Not at all,0.39229,3044,7258,0.38105,0.40352
2022,46-65 y.,East,Strong,0.17951,323,1911,0.16230,0.19672
2022,46-65 y.,East,A Little,0.48241,838,1911,0.46000,0.50482
2022,46-65 y.,East,Not at all,0.33808,750,1911,0.31687,0.35930
2022,66 and older,West,Strong,0.30856,788,3093,0.29228,0.32484
2022,66 and older,West,A Little,0.47256,1523,3093,0.45497,0.49016
2022,66 and older,West,Not at all,0.21888,782,3093,0.20430,0.23345
2022,66 and older,East,Strong,0.35116,310,1046,0.32222,0.38010
2022,66 and older,East,A Little,0.48024,544,1046,0.44995,0.51053
2022,66 and older,East,Not at all,0.16860,192,1046,0.14590,0.19130
