year,age_gr,migback,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,30-45 y.,Direct migration background,A Little,0.32617,258,846,0.29456,0.35778
2004,30-45 y.,Direct migration background,Not at all,0.60522,542,846,0.57226,0.63818
2004,30-45 y.,Indirect migration background,A Little,0.31606,60,212,0.25333,0.37880
2004,30-45 y.,Indirect migration background,Not at all,0.66412,152,212,0.60039,0.72785
2004,46-65 y.,No migration background,Strong,0.17438,939,6337,0.16503,0.18372
2004,46-65 y.,No migration background,A Little,0.41718,2671,6337,0.40504,0.42932
2004,46-65 y.,No migration background,Not at all,0.40844,2727,6337,0.39634,0.42054
2004,46-65 y.,Direct migration background,Strong,0.20484,175,951,0.17918,0.23050
2004,46-65 y.,Direct migration background,A Little,0.42926,412,951,0.39778,0.46073
2004,46-65 y.,Direct migration background,Not at all,0.36590,364,951,0.33527,0.39653
2004,66 and older,No migration background,Strong,0.38004,1183,3361,0.36362,0.39645
2004,66 and older,No migration background,A Little,0.46206,1582,3361,0.44520,0.47892
2004,66 and older,No migration background,Not at all,0.15790,596,3361,0.14557,0.17023
2004,66 and older,Direct migration background,Strong,0.38195,135,358,0.33155,0.43235
2004,66 and older,Direct migration background,A Little,0.43183,160,358,0.38045,0.48322
2004,66 and older,Direct migration background,Not at all,0.18622,63,358,0.14583,0.22660
2006,17-29 y.,No migration background,Strong,0.01209,37,2878,0.00810,0.01609
2006,17-29 y.,No migration background,A Little,0.18993,531,2878,0.17560,0.20426
2006,17-29 y.,No migration background,Not at all,0.79798,2310,2878,0.78331,0.81265
2006,17-29 y.,Direct migration background,A Little,0.14875,47,315,0.10939,0.18811
2006,17-29 y.,Direct migration background,Not at all,0.83120,268,315,0.78977,0.87263
2006,17-29 y.,Indirect migration background,A Little,0.13288,56,461,0.10186,0.16390
2006,17-29 y.,Indirect migration background,Not at all,0.84502,405,461,0.81195,0.87809
2006,30-45 y.,No migration background,Strong,0.05643,257,5203,0.05016,0.06270
2006,30-45 y.,No migration background,A Little,0.30695,1550,5203,0.29442,0.31948
2006,30-45 y.,No migration background,Not at all,0.63662,3396,5203,0.62355,0.64969
2006,30-45 y.,Direct migration background,Strong,0.06725,47,782,0.04969,0.08482
2006,30-45 y.,Direct migration background,A Little,0.33036,244,782,0.29737,0.36334
2006,30-45 y.,Direct migration background,Not at all,0.60239,491,782,0.56807,0.63671
2006,30-45 y.,Indirect migration background,A Little,0.28458,65,260,0.22962,0.33953
2006,30-45 y.,Indirect migration background,Not at all,0.66573,195,260,0.60828,0.72318
2006,46-65 y.,No migration background,Strong,0.16155,974,6633,0.15269,0.17041
2006,46-65 y.,No migration background,A Little,0.42429,2767,6633,0.41239,0.43618
2006,46-65 y.,No migration background,Not at all,0.41416,2892,6633,0.40231,0.42602
2006,46-65 y.,Direct migration background,Strong,0.22215,182,880,0.19467,0.24963
2006,46-65 y.,Direct migration background,A Little,0.39462,362,880,0.36230,0.42693
2006,46-65 y.,Direct migration background,Not at all,0.38324,336,880,0.35109,0.41538
2006,66 and older,No migration background,Strong,0.38064,1397,4010,0.36561,0.39567
2006,66 and older,No migration background,A Little,0.44544,1831,4010,0.43006,0.46083
2006,66 and older,No migration background,Not at all,0.17392,782,4010,0.16219,0.18565
2006,66 and older,Direct migration background,Strong,0.43226,164,389,0.38296,0.48155
2006,66 and older,Direct migration background,A Little,0.44787,174,389,0.39839,0.49735
2006,66 and older,Direct migration background,Not at all,0.11987,51,389,0.08755,0.15219
2008,17-29 y.,No migration background,Strong,0.02126,47,2488,0.01559,0.02693
2008,17-29 y.,No migration background,A Little,0.20382,456,2488,0.18799,0.21965
2008,17-29 y.,No migration background,Not at all,0.77492,1985,2488,0.75851,0.79134
2008,17-29 y.,Direct migration background,A Little,0.14631,33,218,0.09929,0.19333
2008,17-29 y.,Direct migration background,Not at all,0.82467,185,218,0.77407,0.87526
2008,17-29 y.,Indirect migration background,A Little,0.16672,66,427,0.13132,0.20211
2008,17-29 y.,Indirect migration background,Not at all,0.81620,361,427,0.77942,0.85298
2008,30-45 y.,No migration background,Strong,0.04927,195,4291,0.04279,0.05574
2008,30-45 y.,No migration background,A Little,0.29289,1182,4291,0.27927,0.30651
2008,30-45 y.,No migration background,Not at all,0.65784,2914,4291,0.64364,0.67204
2008,30-45 y.,Direct migration background,A Little,0.30846,169,576,0.27071,0.34621
2008,30-45 y.,Direct migration background,Not at all,0.64232,407,576,0.60314,0.68150
2008,30-45 y.,Indirect migration background,A Little,0.25700,67,258,0.20357,0.31042
2008,30-45 y.,Indirect migration background,Not at all,0.69008,191,258,0.63354,0.74662
2008,46-65 y.,No migration background,Strong,0.16137,821,5915,0.15199,0.17075
2008,46-65 y.,No migration background,A Little,0.42313,2484,5915,0.41054,0.43572
2008,46-65 y.,No migration background,Not at all,0.41550,2610,5915,0.40294,0.42806
2008,46-65 y.,Direct migration background,Strong,0.21690,148,707,0.18650,0.24730
2008,46-65 y.,Direct migration background,A Little,0.43835,297,707,0.40175,0.47495
2008,46-65 y.,Direct migration background,Not at all,0.34475,262,707,0.30969,0.37981
2008,66 and older,No migration background,Strong,0.35131,1286,3900,0.33633,0.36630
2008,66 and older,No migration background,A Little,0.47140,1842,3900,0.45573,0.48707
2008,66 and older,No migration background,Not at all,0.17729,772,3900,0.16530,0.18928
2008,66 and older,Direct migration background,Strong,0.42353,154,369,0.37304,0.47401
2008,66 and older,Direct migration background,A Little,0.44510,161,369,0.39432,0.49588
2008,66 and older,Direct migration background,Not at all,0.13137,54,369,0.09686,0.16589
2014,17-29 y.,No migration background,Strong,0.02399,62,2650,0.01816,0.02982
2014,17-29 y.,No migration background,A Little,0.16881,487,2650,0.15454,0.18307
2014,17-29 y.,No migration background,Not at all,0.80720,2101,2650,0.79218,0.82222
2014,17-29 y.,Direct migration background,Strong,0.03068,32,795,0.01868,0.04267
2014,17-29 y.,Direct migration background,A Little,0.15557,127,795,0.13036,0.18078
2014,17-29 y.,Direct migration background,Not at all,0.81376,636,795,0.78668,0.84084
2014,17-29 y.,Indirect migration background,A Little,0.15904,112,808,0.13381,0.18428
2014,17-29 y.,Indirect migration background,Not at all,0.80334,696,808,0.77591,0.83076
2014,30-45 y.,No migration background,Strong,0.06077,321,5414,0.05441,0.06713
2014,30-45 y.,No migration background,A Little,0.26429,1491,5414,0.25255,0.27604
2014,30-45 y.,No migration background,Not at all,0.67494,3602,5414,0.66246,0.68742
2014,30-45 y.,Direct migration background,Strong,0.06932,175,2412,0.05918,0.07946
2014,30-45 y.,Direct migration background,A Little,0.23967,600,2412,0.22263,0.25671
2014,30-45 y.,Direct migration background,Not at all,0.69100,1637,2412,0.67256,0.70945
2014,30-45 y.,Indirect migration background,Strong,0.05000,36,681,0.03362,0.06638
2014,30-45 y.,Indirect migration background,A Little,0.19673,149,681,0.16685,0.22661
2014,30-45 y.,Indirect migration background,Not at all,0.75327,496,681,0.72087,0.78568
2014,46-65 y.,No migration background,Strong,0.15912,1070,7503,0.15084,0.16740
2014,46-65 y.,No migration background,A Little,0.41752,3016,7503,0.40636,0.42868
2014,46-65 y.,No migration background,Not at all,0.42336,3417,7503,0.41218,0.43454
2014,46-65 y.,Direct migration background,Strong,0.21713,320,1619,0.19704,0.23722
2014,46-65 y.,Direct migration background,A Little,0.39599,614,1619,0.37216,0.41982
2014,46-65 y.,Direct migration background,Not at all,0.38687,685,1619,0.36314,0.41061
2014,46-65 y.,Indirect migration background,A Little,0.42758,66,148,0.34760,0.50756
2014,46-65 y.,Indirect migration background,Not at all,0.44156,82,148,0.36128,0.52183
2014,66 and older,No migration background,Strong,0.31695,1358,4486,0.30333,0.33057
2014,66 and older,No migration background,A Little,0.49142,2166,4486,0.47679,0.50605
2014,66 and older,No migration background,Not at all,0.19163,962,4486,0.18011,0.20314
2014,66 and older,Direct migration background,Strong,0.41376,166,448,0.36810,0.45942
2014,66 and older,Direct migration background,A Little,0.41271,199,448,0.36707,0.45835
2014,66 and older,Direct migration background,Not at all,0.17353,83,448,0.13843,0.20864
2016,17-29 y.,No migration background,Strong,0.02624,63,2346,0.01977,0.03271
2016,17-29 y.,No migration background,A Little,0.17896,426,2346,0.16344,0.19447
2016,17-29 y.,No migration background,Not at all,0.79480,1857,2346,0.77846,0.81115
2016,17-29 y.,Direct migration background,Strong,0.03599,72,1721,0.02719,0.04480
2016,17-29 y.,Direct migration background,A Little,0.13507,287,1721,0.11892,0.15123
2016,17-29 y.,Direct migration background,Not at all,0.82893,1362,1721,0.81114,0.84673
2016,17-29 y.,Indirect migration background,A Little,0.13732,105,698,0.11177,0.16287
2016,17-29 y.,Indirect migration background,Not at all,0.83315,593,698,0.80547,0.86083
2016,30-45 y.,No migration background,Strong,0.05364,225,4236,0.04686,0.06043
2016,30-45 y.,No migration background,A Little,0.26119,1158,4236,0.24796,0.27442
2016,30-45 y.,No migration background,Not at all,0.68516,2853,4236,0.67118,0.69915
2016,30-45 y.,Direct migration background,Strong,0.06189,277,3757,0.05419,0.06960
2016,30-45 y.,Direct migration background,A Little,0.22514,943,3757,0.21178,0.23849
2016,30-45 y.,Direct migration background,Not at all,0.71297,2537,3757,0.69850,0.72744
2016,30-45 y.,Indirect migration background,Strong,0.05816,36,555,0.03867,0.07765
2016,30-45 y.,Indirect migration background,A Little,0.27816,149,555,0.24085,0.31548
2016,30-45 y.,Indirect migration background,Not at all,0.66368,370,555,0.62433,0.70302
2016,46-65 y.,No migration background,Strong,0.15241,948,6848,0.14390,0.16092
2016,46-65 y.,No migration background,A Little,0.43233,2819,6848,0.42059,0.44406
2016,46-65 y.,No migration background,Not at all,0.41526,3081,6848,0.40359,0.42693
2016,46-65 y.,Direct migration background,Strong,0.21383,386,1972,0.19573,0.23193
2016,46-65 y.,Direct migration background,A Little,0.36445,724,1972,0.34321,0.38570
2016,46-65 y.,Direct migration background,Not at all,0.42171,862,1972,0.39991,0.44352
2016,46-65 y.,Indirect migration background,A Little,0.37564,72,154,0.29890,0.45238
2016,46-65 y.,Indirect migration background,Not at all,0.45170,82,154,0.37285,0.53056
2016,66 and older,No migration background,Strong,0.31907,1264,4288,0.30512,0.33303
2016,66 and older,No migration background,A Little,0.47764,2059,4288,0.46269,0.49259
2016,66 and older,No migration background,Not at all,0.20329,965,4288,0.19124,0.21534
2016,66 and older,Direct migration background,Strong,0.28842,136,432,0.24565,0.33119
2016,66 and older,Direct migration background,A Little,0.52872,215,432,0.48159,0.57584
2016,66 and older,Direct migration background,Not at all,0.18287,81,432,0.14637,0.21936
2018,17-29 y.,No migration background,Strong,0.02918,74,2880,0.02303,0.03533
2018,17-29 y.,No migration background,A Little,0.18351,492,2880,0.16937,0.19765
2018,17-29 y.,No migration background,Not at all,0.78730,2314,2880,0.77235,0.80225
2018,17-29 y.,Direct migration background,Strong,0.04679,75,1745,0.03688,0.05671
2018,17-29 y.,Direct migration background,A Little,0.15877,353,1745,0.14162,0.17593
2018,17-29 y.,Direct migration background,Not at all,0.79443,1317,1745,0.77547,0.81340
2018,17-29 y.,Indirect migration background,A Little,0.14454,119,784,0.11991,0.16917
2018,17-29 y.,Indirect migration background,Not at all,0.82079,665,784,0.79393,0.84766
2018,30-45 y.,No migration background,Strong,0.05765,250,4209,0.05061,0.06469
2018,30-45 y.,No migration background,A Little,0.26719,1130,4209,0.25382,0.28056
2018,30-45 y.,No migration background,Not at all,0.67516,2829,4209,0.66101,0.68931
2018,30-45 y.,Direct migration background,Strong,0.07333,322,3645,0.06486,0.08179
2018,30-45 y.,Direct migration background,A Little,0.23498,977,3645,0.22121,0.24874
2018,30-45 y.,Direct migration background,Not at all,0.69170,2346,3645,0.67670,0.70669
2018,30-45 y.,Indirect migration background,A Little,0.27738,165,518,0.23878,0.31597
2018,30-45 y.,Indirect migration background,Not at all,0.69046,353,518,0.65061,0.73031
2018,46-65 y.,No migration background,Strong,0.14655,1070,7782,0.13869,0.15441
2018,46-65 y.,No migration background,A Little,0.41748,3108,7782,0.40652,0.42844
2018,46-65 y.,No migration background,Not at all,0.43597,3604,7782,0.42495,0.44699
2018,46-65 y.,Direct migration background,Strong,0.19019,467,2235,0.17392,0.20647
2018,46-65 y.,Direct migration background,A Little,0.40694,859,2235,0.38657,0.42731
2018,46-65 y.,Direct migration background,Not at all,0.40287,909,2235,0.38253,0.42321
2018,46-65 y.,Indirect migration background,Strong,0.13181,35,228,0.08780,0.17582
2018,46-65 y.,Indirect migration background,A Little,0.36864,80,228,0.30588,0.43140
2018,46-65 y.,Indirect migration background,Not at all,0.49955,113,228,0.43450,0.56459
2018,66 and older,No migration background,Strong,0.30740,1277,4505,0.29392,0.32087
2018,66 and older,No migration background,A Little,0.47541,2160,4505,0.46083,0.49000
2018,66 and older,No migration background,Not at all,0.21719,1068,4505,0.20515,0.22923
2018,66 and older,Direct migration background,Strong,0.28439,159,489,0.24437,0.32442
2018,66 and older,Direct migration background,A Little,0.48521,228,489,0.44087,0.52956
2018,66 and older,Direct migration background,Not at all,0.23040,102,489,0.19304,0.26776
2020,17-29 y.,No migration background,Strong,0.02617,59,2524,0.01994,0.03240
2020,17-29 y.,No migration background,A Little,0.20457,511,2524,0.18883,0.22031
2020,17-29 y.,No migration background,Not at all,0.76926,1954,2524,0.75282,0.78570
2020,17-29 y.,Direct migration background,Strong,0.07501,92,2199,0.06399,0.08602
2020,17-29 y.,Direct migration background,A Little,0.15447,433,2199,0.13936,0.16958
2020,17-29 y.,Direct migration background,Not at all,0.77053,1674,2199,0.75295,0.78810
2020,17-29 y.,Indirect migration background,A Little,0.18263,140,696,0.15391,0.21136
2020,17-29 y.,Indirect migration background,Not at all,0.76065,556,696,0.72892,0.79237
2020,30-45 y.,No migration background,Strong,0.04462,177,3690,0.03795,0.05128
2020,30-45 y.,No migration background,A Little,0.27225,1035,3690,0.25789,0.28662
2020,30-45 y.,No migration background,Not at all,0.68313,2478,3690,0.66811,0.69814
2020,30-45 y.,Direct migration background,Strong,0.09786,389,4265,0.08894,0.10678
2020,30-45 y.,Direct migration background,A Little,0.27261,1263,4265,0.25925,0.28598
2020,30-45 y.,Direct migration background,Not at all,0.62953,2613,4265,0.61503,0.64402
2020,30-45 y.,Indirect migration background,Strong,0.04155,32,522,0.02442,0.05869
2020,30-45 y.,Indirect migration background,A Little,0.25886,160,522,0.22125,0.29647
2020,30-45 y.,Indirect migration background,Not at all,0.69958,330,522,0.66022,0.73895
2020,46-65 y.,No migration background,Strong,0.13976,975,7873,0.13210,0.14742
2020,46-65 y.,No migration background,A Little,0.44998,3271,7873,0.43899,0.46097
2020,46-65 y.,No migration background,Not at all,0.41026,3627,7873,0.39939,0.42113
2020,46-65 y.,Direct migration background,Strong,0.17335,475,2373,0.15811,0.18858
2020,46-65 y.,Direct migration background,A Little,0.44257,942,2373,0.42258,0.46256
2020,46-65 y.,Direct migration background,Not at all,0.38408,956,2373,0.36451,0.40366
2020,46-65 y.,Indirect migration background,Strong,0.09391,31,254,0.05796,0.12985
2020,46-65 y.,Indirect migration background,A Little,0.38642,94,254,0.32642,0.44642
2020,46-65 y.,Indirect migration background,Not at all,0.51967,129,254,0.45811,0.58124
2020,66 and older,No migration background,Strong,0.29287,1134,4384,0.27940,0.30634
2020,66 and older,No migration background,A Little,0.50042,2230,4384,0.48562,0.51523
2020,66 and older,No migration background,Not at all,0.20670,1020,4384,0.19472,0.21869
2020,66 and older,Direct migration background,Strong,0.32644,162,487,0.28475,0.36813
2020,66 and older,Direct migration background,A Little,0.45950,227,487,0.41519,0.50381
2020,66 and older,Direct migration background,Not at all,0.21406,98,487,0.17759,0.25052
2022,17-29 y.,No migration background,Strong,0.02377,66,2935,0.01826,0.02929
2022,17-29 y.,No migration background,A Little,0.22124,665,2935,0.20622,0.23626
2022,17-29 y.,No migration background,Not at all,0.75498,2204,2935,0.73942,0.77055
2022,17-29 y.,Direct migration background,Strong,0.06605,151,2183,0.05563,0.07647
2022,17-29 y.,Direct migration background,A Little,0.28993,663,2183,0.27089,0.30897
2022,17-29 y.,Direct migration background,Not at all,0.64402,1369,2183,0.62393,0.66411
2022,17-29 y.,Indirect migration background,A Little,0.23943,127,498,0.20191,0.27695
2022,17-29 y.,Indirect migration background,Not at all,0.69705,371,498,0.65665,0.73745
2022,30-45 y.,No migration background,Strong,0.05755,260,4622,0.05083,0.06426
2022,30-45 y.,No migration background,A Little,0.29352,1425,4622,0.28039,0.30665
2022,30-45 y.,No migration background,Not at all,0.64893,2937,4622,0.63517,0.66269
2022,30-45 y.,Direct migration background,Strong,0.11139,386,3825,0.10142,0.12136
2022,30-45 y.,Direct migration background,A Little,0.31226,1295,3825,0.29757,0.32695
2022,30-45 y.,Direct migration background,Not at all,0.57635,2144,3825,0.56068,0.59201
2022,30-45 y.,Indirect migration background,Strong,0.05747,33,481,0.03665,0.07829
2022,30-45 y.,Indirect migration background,A Little,0.33398,156,481,0.29178,0.37617
2022,30-45 y.,Indirect migration background,Not at all,0.60855,292,481,0.56489,0.65222
2022,46-65 y.,No migration background,Strong,0.15290,997,7057,0.14450,0.16130
2022,46-65 y.,No migration background,A Little,0.45371,3038,7057,0.44210,0.46533
2022,46-65 y.,No migration background,Not at all,0.39339,3022,7057,0.38199,0.40479
2022,46-65 y.,Direct migration background,Strong,0.22330,424,1730,0.20367,0.24293
2022,46-65 y.,Direct migration background,A Little,0.43272,689,1730,0.40937,0.45608
2022,46-65 y.,Direct migration background,Not at all,0.34398,617,1730,0.32159,0.36637
2022,46-65 y.,Indirect migration background,Strong,0.17660,68,381,0.13826,0.21494
2022,46-65 y.,Indirect migration background,A Little,0.44300,158,381,0.39306,0.49295
2022,46-65 y.,Indirect migration background,Not at all,0.38039,155,381,0.33158,0.42921
2022,66 and older,No migration background,Strong,0.31627,958,3686,0.30125,0.33128
2022,66 and older,No migration background,A Little,0.47117,1839,3686,0.45506,0.48729
2022,66 and older,No migration background,Not at all,0.21256,889,3686,0.19935,0.22577
2022,66 and older,Direct migration background,Strong,0.32588,123,380,0.27869,0.37307
2022,66 and older,Direct migration background,A Little,0.49099,189,380,0.44066,0.54132
2022,66 and older,Direct migration background,Not at all,0.18313,68,380,0.14419,0.22207
2022,66 and older,Indirect migration background,A Little,0.53178,39,39,0.37313,0.69044
