year,bula_h,migback,ple0005,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Mecklenburg-Western Pomerania,No migration background,Strong,0.14094,61,490,0.11010,0.17178
2004,Mecklenburg-Western Pomerania,No migration background,A Little,0.43401,200,490,0.39008,0.47794
2004,Mecklenburg-Western Pomerania,No migration background,Not at all,0.42505,229,490,0.38124,0.46887
2004,Saxony,No migration background,Strong,0.17614,222,1530,0.15704,0.19523
2004,Saxony,No migration background,A Little,0.36288,549,1530,0.33877,0.38698
2004,Saxony,No migration background,Not at all,0.46099,759,1530,0.43600,0.48598
2004,Saxony-Anhalt,No migration background,Strong,0.17082,123,891,0.14610,0.19555
2004,Saxony-Anhalt,No migration background,A Little,0.39905,352,891,0.36688,0.43122
2004,Saxony-Anhalt,No migration background,Not at all,0.43013,416,891,0.39760,0.46266
2004,Thuringa,No migration background,Strong,0.16550,123,919,0.14146,0.18954
2004,Thuringa,No migration background,A Little,0.41053,364,919,0.37871,0.44235
2004,Thuringa,No migration background,Not at all,0.42397,432,919,0.39200,0.45594
2006,Schleswig-Holstein,No migration background,Strong,0.14302,81,603,0.11506,0.17099
2006,Schleswig-Holstein,No migration background,A Little,0.37086,209,603,0.33228,0.40945
2006,Schleswig-Holstein,No migration background,Not at all,0.48611,313,603,0.44619,0.52604
2006,Hamburg,No migration background,Strong,0.16700,35,267,0.12217,0.21182
2006,Hamburg,No migration background,A Little,0.25675,63,267,0.20425,0.30925
2006,Hamburg,No migration background,Not at all,0.57625,169,267,0.51687,0.63564
2006,Lower Saxony,No migration background,Strong,0.15139,245,1712,0.13441,0.16837
2006,Lower Saxony,No migration background,A Little,0.36405,598,1712,0.34125,0.38685
2006,Lower Saxony,No migration background,Not at all,0.48456,869,1712,0.46088,0.50824
2006,Lower Saxony,Direct migration background,A Little,0.36276,71,175,0.29132,0.43420
2006,Lower Saxony,Direct migration background,Not at all,0.53336,104,175,0.45923,0.60749
2006,Lower Saxony,Indirect migration background,Not at all,0.89648,36,36,0.79556,0.99741
2006,Bremen,No migration background,A Little,0.34092,38,110,0.25193,0.42991
2006,Bremen,No migration background,Not at all,0.46308,72,110,0.36947,0.55669
2006,North Rhine-Westphalia,No migration background,Strong,0.17818,556,3652,0.16577,0.19059
2006,North Rhine-Westphalia,No migration background,A Little,0.32476,1163,3652,0.30957,0.33995
2006,North Rhine-Westphalia,No migration background,Not at all,0.49706,1933,3652,0.48084,0.51328
2006,North Rhine-Westphalia,Direct migration background,Strong,0.14775,97,655,0.12055,0.17495
2006,North Rhine-Westphalia,Direct migration background,A Little,0.33773,230,655,0.30148,0.37397
2006,North Rhine-Westphalia,Direct migration background,Not at all,0.51452,328,655,0.47622,0.55283
2006,North Rhine-Westphalia,Indirect migration background,A Little,0.20967,39,217,0.15539,0.26396
2006,North Rhine-Westphalia,Indirect migration background,Not at all,0.74597,178,217,0.68791,0.80402
2006,Hesse,No migration background,Strong,0.16280,171,1187,0.14179,0.18381
2006,Hesse,No migration background,A Little,0.37040,430,1187,0.34292,0.39789
2006,Hesse,No migration background,Not at all,0.46680,586,1187,0.43840,0.49519
2006,Hesse,Direct migration background,Strong,0.22715,50,217,0.17127,0.28302
2006,Hesse,Direct migration background,A Little,0.36513,79,217,0.30092,0.42933
2006,Hesse,Direct migration background,Not at all,0.40773,88,217,0.34219,0.47326
2006,Hesse,Indirect migration background,Not at all,0.81144,56,56,0.70806,0.91481
2006,"Rhineland-Palatinate, Saarland",No migration background,Strong,0.18006,165,1058,0.15690,0.20322
2006,"Rhineland-Palatinate, Saarland",No migration background,A Little,0.29970,312,1058,0.27208,0.32732
2006,"Rhineland-Palatinate, Saarland",No migration background,Not at all,0.52024,581,1058,0.49012,0.55036
2006,"Rhineland-Palatinate, Saarland",Direct migration background,A Little,0.30333,52,158,0.23142,0.37524
2006,"Rhineland-Palatinate, Saarland",Direct migration background,Not at all,0.56316,106,158,0.48557,0.64074
2006,"Rhineland-Palatinate, Saarland",Indirect migration background,Not at all,0.62283,34,34,0.45746,0.78820
2006,Baden-Wuerttemberg,No migration background,Strong,0.14531,244,1990,0.12982,0.16080
2006,Baden-Wuerttemberg,No migration background,A Little,0.36171,664,1990,0.34060,0.38283
2006,Baden-Wuerttemberg,No migration background,Not at all,0.49298,1082,1990,0.47100,0.51495
2006,Baden-Wuerttemberg,Direct migration background,Strong,0.18902,97,518,0.15527,0.22277
2006,Baden-Wuerttemberg,Direct migration background,A Little,0.30427,159,518,0.26461,0.34393
2006,Baden-Wuerttemberg,Direct migration background,Not at all,0.50671,262,518,0.46362,0.54981
2006,Baden-Wuerttemberg,Indirect migration background,Not at all,0.84355,176,176,0.78972,0.89737
2006,Bavaria,No migration background,Strong,0.15666,365,2658,0.14284,0.17048
2006,Bavaria,No migration background,A Little,0.35360,923,2658,0.33542,0.37178
2006,Bavaria,No migration background,Not at all,0.48974,1370,2658,0.47074,0.50875
2006,Bavaria,Direct migration background,Strong,0.18482,55,349,0.14404,0.22560
2006,Bavaria,Direct migration background,A Little,0.37328,134,349,0.32246,0.42409
2006,Bavaria,Direct migration background,Not at all,0.44190,160,349,0.38973,0.49408
2006,Bavaria,Indirect migration background,A Little,0.35808,37,118,0.27120,0.44495
2006,Bavaria,Indirect migration background,Not at all,0.58480,81,118,0.49551,0.67409
2006,Berlin,No migration background,Strong,0.15807,93,685,0.13073,0.18541
2006,Berlin,No migration background,A Little,0.41777,292,685,0.38081,0.45473
2006,Berlin,No migration background,Not at all,0.42416,300,685,0.38712,0.46120
2006,Brandenburg,No migration background,Strong,0.17279,149,913,0.14825,0.19733
2006,Brandenburg,No migration background,A Little,0.42853,395,913,0.39642,0.46065
2006,Brandenburg,No migration background,Not at all,0.39868,369,913,0.36690,0.43045
2006,Mecklenburg-Western Pomerania,No migration background,Strong,0.15979,68,531,0.12859,0.19098
2006,Mecklenburg-Western Pomerania,No migration background,A Little,0.40431,219,531,0.36253,0.44610
2006,Mecklenburg-Western Pomerania,No migration background,Not at all,0.43590,244,531,0.39368,0.47812
2006,Saxony,No migration background,Strong,0.16539,220,1539,0.14683,0.18396
2006,Saxony,No migration background,A Little,0.42079,631,1539,0.39612,0.44546
2006,Saxony,No migration background,Not at all,0.41381,688,1539,0.38920,0.43843
2006,Saxony-Anhalt,No migration background,Strong,0.16970,131,878,0.14486,0.19455
2006,Saxony-Anhalt,No migration background,A Little,0.35598,341,878,0.32429,0.38767
2006,Saxony-Anhalt,No migration background,Not at all,0.47432,406,878,0.44127,0.50737
2006,Thuringa,No migration background,Strong,0.16289,124,923,0.13905,0.18673
2006,Thuringa,No migration background,A Little,0.43588,401,923,0.40387,0.46789
2006,Thuringa,No migration background,Not at all,0.40123,398,923,0.36959,0.43287
2008,Schleswig-Holstein,No migration background,Strong,0.16370,76,497,0.13114,0.19626
2008,Schleswig-Holstein,No migration background,A Little,0.36640,172,497,0.32400,0.40881
2008,Schleswig-Holstein,No migration background,Not at all,0.46990,249,497,0.42597,0.51382
2008,Hamburg,No migration background,Strong,0.16231,31,249,0.11642,0.20820
2008,Hamburg,No migration background,A Little,0.29793,68,249,0.24101,0.35486
2008,Hamburg,No migration background,Not at all,0.53976,150,249,0.47772,0.60179
2008,Lower Saxony,No migration background,Strong,0.14606,214,1539,0.12841,0.16371
2008,Lower Saxony,No migration background,A Little,0.38655,567,1539,0.36222,0.41089
2008,Lower Saxony,No migration background,Not at all,0.46738,758,1539,0.44245,0.49232
2008,Lower Saxony,Direct migration background,A Little,0.25256,39,124,0.17578,0.32934
2008,Lower Saxony,Direct migration background,Not at all,0.51573,85,124,0.42741,0.60405
2008,Lower Saxony,Indirect migration background,Not at all,0.79501,37,37,0.66313,0.92688
2008,Bremen,No migration background,A Little,0.34253,39,109,0.25303,0.43203
2008,Bremen,No migration background,Not at all,0.45682,70,109,0.36287,0.55076
2008,North Rhine-Westphalia,No migration background,Strong,0.17161,472,3197,0.15854,0.18468
2008,North Rhine-Westphalia,No migration background,A Little,0.34216,1054,3197,0.32571,0.35861
2008,North Rhine-Westphalia,No migration background,Not at all,0.48623,1671,3197,0.46890,0.50356
2008,North Rhine-Westphalia,Direct migration background,Strong,0.13084,76,513,0.10163,0.16005
2008,North Rhine-Westphalia,Direct migration background,A Little,0.34898,157,513,0.30769,0.39027
2008,North Rhine-Westphalia,Direct migration background,Not at all,0.52018,280,513,0.47691,0.56346
2008,North Rhine-Westphalia,Indirect migration background,A Little,0.22573,45,203,0.16808,0.28338
2008,North Rhine-Westphalia,Indirect migration background,Not at all,0.69227,158,203,0.62861,0.75592
2008,Hesse,No migration background,Strong,0.16266,162,1059,0.14042,0.18489
2008,Hesse,No migration background,A Little,0.35607,385,1059,0.32722,0.38493
2008,Hesse,No migration background,Not at all,0.48127,512,1059,0.45116,0.51138
2008,Hesse,Direct migration background,Strong,0.25443,46,181,0.19080,0.31805
2008,Hesse,Direct migration background,A Little,0.38541,65,181,0.31430,0.45651
2008,Hesse,Direct migration background,Not at all,0.36017,70,181,0.29004,0.43030
2008,Hesse,Indirect migration background,Not at all,0.76040,51,51,0.64208,0.87871
2008,"Rhineland-Palatinate, Saarland",No migration background,Strong,0.17890,139,901,0.15386,0.20394
2008,"Rhineland-Palatinate, Saarland",No migration background,A Little,0.30442,260,901,0.27435,0.33448
2008,"Rhineland-Palatinate, Saarland",No migration background,Not at all,0.51668,502,901,0.48404,0.54933
2008,"Rhineland-Palatinate, Saarland",Direct migration background,A Little,0.32925,40,122,0.24552,0.41299
2008,"Rhineland-Palatinate, Saarland",Direct migration background,Not at all,0.52045,82,122,0.43144,0.60947
2008,"Rhineland-Palatinate, Saarland",Indirect migration background,Not at all,0.71025,37,37,0.56206,0.85845
2008,Baden-Wuerttemberg,No migration background,Strong,0.13844,206,1737,0.12219,0.15468
2008,Baden-Wuerttemberg,No migration background,A Little,0.37258,608,1737,0.34983,0.39532
2008,Baden-Wuerttemberg,No migration background,Not at all,0.48899,923,1737,0.46547,0.51250
2008,Baden-Wuerttemberg,Direct migration background,Strong,0.16766,81,434,0.13247,0.20284
2008,Baden-Wuerttemberg,Direct migration background,A Little,0.32926,142,434,0.28500,0.37353
2008,Baden-Wuerttemberg,Direct migration background,Not at all,0.50308,211,434,0.45598,0.55017
2008,Baden-Wuerttemberg,Indirect migration background,A Little,0.25750,33,173,0.19216,0.32285
2008,Baden-Wuerttemberg,Indirect migration background,Not at all,0.73076,140,173,0.66447,0.79705
2008,Bavaria,No migration background,Strong,0.15855,322,2327,0.14371,0.17340
2008,Bavaria,No migration background,A Little,0.34716,808,2327,0.32782,0.36651
2008,Bavaria,No migration background,Not at all,0.49428,1197,2327,0.47396,0.51460
2008,Bavaria,Direct migration background,Strong,0.19426,48,289,0.14857,0.23995
2008,Bavaria,Direct migration background,A Little,0.40530,120,289,0.34860,0.46200
2008,Bavaria,Direct migration background,Not at all,0.40044,121,289,0.34385,0.45703
2008,Bavaria,Indirect migration background,A Little,0.20750,31,120,0.13464,0.28036
2008,Bavaria,Indirect migration background,Not at all,0.76281,89,120,0.68638,0.83923
2008,Berlin,No migration background,Strong,0.16446,84,644,0.13580,0.19311
2008,Berlin,No migration background,A Little,0.42774,269,644,0.38950,0.46599
2008,Berlin,No migration background,Not at all,0.40780,291,644,0.36981,0.44578
2008,Brandenburg,No migration background,Strong,0.15141,122,798,0.12653,0.17630
2008,Brandenburg,No migration background,A Little,0.41078,335,798,0.37662,0.44494
2008,Brandenburg,No migration background,Not at all,0.43781,341,798,0.40336,0.47225
2008,Mecklenburg-Western Pomerania,No migration background,Strong,0.14547,62,483,0.11400,0.17695
2008,Mecklenburg-Western Pomerania,No migration background,A Little,0.43804,207,483,0.39374,0.48233
2008,Mecklenburg-Western Pomerania,No migration background,Not at all,0.41649,214,483,0.37248,0.46050
2008,Saxony,No migration background,Strong,0.15323,205,1397,0.13433,0.17213
2008,Saxony,No migration background,A Little,0.43222,554,1397,0.40624,0.45821
2008,Saxony,No migration background,Not at all,0.41455,638,1397,0.38870,0.44039
2008,Saxony-Anhalt,No migration background,Strong,0.14208,107,794,0.11778,0.16638
2008,Saxony-Anhalt,No migration background,A Little,0.39172,306,794,0.35775,0.42570
2008,Saxony-Anhalt,No migration background,Not at all,0.46619,381,794,0.43147,0.50092
2008,Thuringa,No migration background,Strong,0.15572,131,847,0.13129,0.18015
2008,Thuringa,No migration background,A Little,0.37871,332,847,0.34602,0.41140
2008,Thuringa,No migration background,Not at all,0.46557,384,847,0.43196,0.49918
2014,Schleswig-Holstein,No migration background,Strong,0.18259,106,690,0.15374,0.21143
2014,Schleswig-Holstein,No migration background,A Little,0.40978,255,690,0.37306,0.44650
2014,Schleswig-Holstein,No migration background,Not at all,0.40763,329,690,0.37094,0.44432
2014,Schleswig-Holstein,Direct migration background,A Little,0.39276,63,156,0.31588,0.46964
2014,Schleswig-Holstein,Direct migration background,Not at all,0.42820,93,156,0.35030,0.50610
2014,Schleswig-Holstein,Indirect migration background,Not at all,0.75513,35,35,0.61059,0.89967
2014,Hamburg,No migration background,A Little,0.32295,87,262,0.26622,0.37968
2014,Hamburg,No migration background,Not at all,0.54948,175,262,0.48912,0.60984
2014,Hamburg,Direct migration background,Not at all,0.62248,81,81,0.51625,0.72871
2014,Hamburg,Indirect migration background,Not at all,0.92439,31,31,0.82979,1.01900
2014,Lower Saxony,No migration background,Strong,0.16855,281,1992,0.15211,0.18500
2014,Lower Saxony,No migration background,A Little,0.37376,712,1992,0.35251,0.39501
2014,Lower Saxony,No migration background,Not at all,0.45769,999,1992,0.43580,0.47957
2014,Lower Saxony,Direct migration background,Strong,0.14757,53,497,0.11636,0.17878
2014,Lower Saxony,Direct migration background,A Little,0.28163,155,497,0.24205,0.32122
2014,Lower Saxony,Direct migration background,Not at all,0.57080,289,497,0.52724,0.61436
2014,Lower Saxony,Indirect migration background,Not at all,0.71567,83,83,0.61803,0.81331
2014,Bremen,No migration background,A Little,0.37797,48,118,0.29011,0.46583
2014,Bremen,No migration background,Not at all,0.44795,70,118,0.35784,0.53806
2014,Bremen,Direct migration background,Not at all,0.59642,40,40,0.44244,0.75040
2014,North Rhine-Westphalia,No migration background,Strong,0.16915,541,3734,0.15713,0.18118
2014,North Rhine-Westphalia,No migration background,A Little,0.35665,1277,3734,0.34128,0.37202
2014,North Rhine-Westphalia,No migration background,Not at all,0.47420,1916,3734,0.45818,0.49021
2014,North Rhine-Westphalia,Direct migration background,Strong,0.17917,189,1395,0.15904,0.19930
2014,North Rhine-Westphalia,Direct migration background,A Little,0.29082,382,1395,0.26698,0.31466
2014,North Rhine-Westphalia,Direct migration background,Not at all,0.53001,824,1395,0.50381,0.55621
2014,North Rhine-Westphalia,Indirect migration background,A Little,0.18597,88,470,0.15075,0.22118
2014,North Rhine-Westphalia,Indirect migration background,Not at all,0.73649,382,470,0.69662,0.77636
2014,Hesse,No migration background,Strong,0.17980,185,1248,0.15848,0.20111
2014,Hesse,No migration background,A Little,0.34567,437,1248,0.31927,0.37206
2014,Hesse,No migration background,Not at all,0.47454,626,1248,0.44682,0.50225
2014,Hesse,Direct migration background,Strong,0.21293,74,471,0.17592,0.24994
2014,Hesse,Direct migration background,A Little,0.31254,140,471,0.27063,0.35444
2014,Hesse,Direct migration background,Not at all,0.47454,257,471,0.42939,0.51968
2014,Hesse,Indirect migration background,Not at all,0.86495,129,129,0.80574,0.92416
2014,"Rhineland-Palatinate, Saarland",No migration background,Strong,0.13710,132,1083,0.11661,0.15760
2014,"Rhineland-Palatinate, Saarland",No migration background,A Little,0.37206,367,1083,0.34326,0.40086
2014,"Rhineland-Palatinate, Saarland",No migration background,Not at all,0.49083,584,1083,0.46105,0.52062
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Strong,0.18923,49,380,0.14980,0.22867
2014,"Rhineland-Palatinate, Saarland",Direct migration background,A Little,0.40997,131,380,0.36046,0.45949
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Not at all,0.40080,200,380,0.35146,0.45013
2014,"Rhineland-Palatinate, Saarland",Indirect migration background,A Little,0.27488,32,109,0.19067,0.35908
2014,"Rhineland-Palatinate, Saarland",Indirect migration background,Not at all,0.68958,77,109,0.60232,0.77684
2014,Baden-Wuerttemberg,No migration background,Strong,0.14411,247,2149,0.12926,0.15896
2014,Baden-Wuerttemberg,No migration background,A Little,0.35306,708,2149,0.33285,0.37327
2014,Baden-Wuerttemberg,No migration background,Not at all,0.50283,1194,2149,0.48169,0.52398
2014,Baden-Wuerttemberg,Direct migration background,Strong,0.13576,97,768,0.11152,0.16001
2014,Baden-Wuerttemberg,Direct migration background,A Little,0.33264,232,768,0.29929,0.36598
2014,Baden-Wuerttemberg,Direct migration background,Not at all,0.53160,439,768,0.49628,0.56691
2014,Baden-Wuerttemberg,Indirect migration background,A Little,0.21673,55,282,0.16855,0.26490
2014,Baden-Wuerttemberg,Indirect migration background,Not at all,0.74264,227,282,0.69152,0.79376
2014,Bavaria,No migration background,Strong,0.15014,411,3195,0.13775,0.16253
2014,Bavaria,No migration background,A Little,0.34391,1035,3195,0.32744,0.36039
2014,Bavaria,No migration background,Not at all,0.50595,1749,3195,0.48861,0.52329
2014,Bavaria,Direct migration background,Strong,0.16154,123,926,0.13782,0.18525
