year,quintil_oecd,regtyp,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,2nd Quintile,Rural regions,Strong,0.14094,190,1462,0.12309,0.15878
2004,2nd Quintile,Rural regions,A Little,0.33030,484,1462,0.30619,0.35442
2004,2nd Quintile,Rural regions,Not at all,0.52876,788,1462,0.50316,0.55436
2004,3rd Quintile,Urban regions,Strong,0.13626,293,2510,0.12284,0.14969
2004,3rd Quintile,Urban regions,A Little,0.30978,725,2510,0.29169,0.32787
2004,3rd Quintile,Urban regions,Not at all,0.55396,1492,2510,0.53451,0.57341
2004,3rd Quintile,Rural regions,Strong,0.12879,167,1491,0.11179,0.14580
2004,3rd Quintile,Rural regions,A Little,0.33046,480,1491,0.30657,0.35434
2004,3rd Quintile,Rural regions,Not at all,0.54075,844,1491,0.51544,0.56605
2004,4th Quintile,Urban regions,Strong,0.12147,262,2845,0.10946,0.13348
2004,4th Quintile,Urban regions,A Little,0.28368,766,2845,0.26711,0.30025
2004,4th Quintile,Urban regions,Not at all,0.59485,1817,2845,0.57681,0.61289
2004,4th Quintile,Rural regions,Strong,0.08634,111,1497,0.07211,0.10057
2004,4th Quintile,Rural regions,A Little,0.32112,467,1497,0.29746,0.34478
2004,4th Quintile,Rural regions,Not at all,0.59254,919,1497,0.56764,0.61744
2004,5th Quintile,Urban regions,Strong,0.08467,290,4609,0.07663,0.09270
2004,5th Quintile,Urban regions,A Little,0.26579,1128,4609,0.25304,0.27855
2004,5th Quintile,Urban regions,Not at all,0.64954,3191,4609,0.63576,0.66332
2004,5th Quintile,Rural regions,Strong,0.06716,82,1574,0.05479,0.07953
2004,5th Quintile,Rural regions,A Little,0.30170,447,1574,0.27902,0.32439
2004,5th Quintile,Rural regions,Not at all,0.63113,1045,1574,0.60729,0.65498
2006,1st Quintile,Urban regions,Strong,0.14762,250,1895,0.13164,0.16360
2006,1st Quintile,Urban regions,A Little,0.35333,628,1895,0.33180,0.37486
2006,1st Quintile,Urban regions,Not at all,0.49905,1017,1895,0.47653,0.52157
2006,1st Quintile,Rural regions,Strong,0.16404,149,1047,0.14160,0.18649
2006,1st Quintile,Rural regions,A Little,0.34051,352,1047,0.31179,0.36923
2006,1st Quintile,Rural regions,Not at all,0.49545,546,1047,0.46515,0.52575
2006,2nd Quintile,Urban regions,Strong,0.15769,282,2015,0.14177,0.17361
2006,2nd Quintile,Urban regions,A Little,0.34443,663,2015,0.32368,0.36518
2006,2nd Quintile,Urban regions,Not at all,0.49788,1070,2015,0.47604,0.51972
2006,2nd Quintile,Rural regions,Strong,0.14720,177,1298,0.12792,0.16649
2006,2nd Quintile,Rural regions,A Little,0.36579,469,1298,0.33958,0.39200
2006,2nd Quintile,Rural regions,Not at all,0.48701,652,1298,0.45980,0.51421
2006,3rd Quintile,Urban regions,Strong,0.11771,232,2187,0.10420,0.13122
2006,3rd Quintile,Urban regions,A Little,0.32533,690,2187,0.30569,0.34496
2006,3rd Quintile,Urban regions,Not at all,0.55696,1265,2187,0.53614,0.57779
2006,3rd Quintile,Rural regions,Strong,0.13360,172,1387,0.11569,0.15151
2006,3rd Quintile,Rural regions,A Little,0.36044,476,1387,0.33516,0.38572
2006,3rd Quintile,Rural regions,Not at all,0.50596,739,1387,0.47964,0.53228
2006,4th Quintile,Urban regions,Strong,0.10201,238,2631,0.09044,0.11358
2006,4th Quintile,Urban regions,A Little,0.26915,687,2631,0.25220,0.28611
2006,4th Quintile,Urban regions,Not at all,0.62883,1706,2631,0.61037,0.64730
2006,4th Quintile,Rural regions,Strong,0.11215,131,1333,0.09521,0.12910
2006,4th Quintile,Rural regions,A Little,0.32249,430,1333,0.29739,0.34760
2006,4th Quintile,Rural regions,Not at all,0.56535,772,1333,0.53873,0.59197
2006,5th Quintile,Urban regions,Strong,0.07533,253,4115,0.06726,0.08339
2006,5th Quintile,Urban regions,A Little,0.27144,1038,4115,0.25786,0.28503
2006,5th Quintile,Urban regions,Not at all,0.65323,2824,4115,0.63868,0.66777
2006,5th Quintile,Rural regions,Strong,0.05794,75,1400,0.04570,0.07018
2006,5th Quintile,Rural regions,A Little,0.31757,434,1400,0.29318,0.34196
2006,5th Quintile,Rural regions,Not at all,0.62449,891,1400,0.59911,0.64987
2008,1st Quintile,Urban regions,Strong,0.15287,268,1870,0.13655,0.16918
2008,1st Quintile,Urban regions,A Little,0.32851,585,1870,0.30722,0.34981
2008,1st Quintile,Urban regions,Not at all,0.51862,1017,1870,0.49597,0.54128
2008,1st Quintile,Rural regions,Strong,0.16732,172,1095,0.14521,0.18944
2008,1st Quintile,Rural regions,A Little,0.34849,379,1095,0.32025,0.37673
2008,1st Quintile,Rural regions,Not at all,0.48419,544,1095,0.45457,0.51380
2008,2nd Quintile,Urban regions,Strong,0.15516,281,2054,0.13950,0.17083
2008,2nd Quintile,Urban regions,A Little,0.30783,630,2054,0.28786,0.32779
2008,2nd Quintile,Urban regions,Not at all,0.53701,1143,2054,0.51544,0.55858
2008,2nd Quintile,Rural regions,Strong,0.15165,195,1314,0.13225,0.17105
2008,2nd Quintile,Rural regions,A Little,0.34566,440,1314,0.31993,0.37138
2008,2nd Quintile,Rural regions,Not at all,0.50269,679,1314,0.47564,0.52973
2008,3rd Quintile,Urban regions,Strong,0.11801,248,2275,0.10475,0.13127
2008,3rd Quintile,Urban regions,A Little,0.33386,712,2275,0.31448,0.35325
2008,3rd Quintile,Urban regions,Not at all,0.54812,1315,2275,0.52767,0.56858
2008,3rd Quintile,Rural regions,Strong,0.11543,176,1536,0.09944,0.13141
2008,3rd Quintile,Rural regions,A Little,0.35673,539,1536,0.33277,0.38070
2008,3rd Quintile,Rural regions,Not at all,0.52784,821,1536,0.50287,0.55282
2008,4th Quintile,Urban regions,Strong,0.09131,216,2558,0.08014,0.10247
2008,4th Quintile,Urban regions,A Little,0.28059,690,2558,0.26317,0.29800
2008,4th Quintile,Urban regions,Not at all,0.62811,1652,2558,0.60937,0.64684
2008,4th Quintile,Rural regions,Strong,0.09938,125,1309,0.08316,0.11559
2008,4th Quintile,Rural regions,A Little,0.30600,409,1309,0.28102,0.33097
2008,4th Quintile,Rural regions,Not at all,0.59463,775,1309,0.56802,0.62123
2008,5th Quintile,Urban regions,Strong,0.07062,251,3913,0.06259,0.07864
2008,5th Quintile,Urban regions,A Little,0.23865,969,3913,0.22529,0.25200
2008,5th Quintile,Urban regions,Not at all,0.69074,2693,3913,0.67625,0.70522
2008,5th Quintile,Rural regions,Strong,0.06851,83,1345,0.05500,0.08201
2008,5th Quintile,Rural regions,A Little,0.30642,404,1345,0.28177,0.33106
2008,5th Quintile,Rural regions,Not at all,0.62508,858,1345,0.59920,0.65096
2014,1st Quintile,Urban regions,Strong,0.18707,525,3699,0.17450,0.19964
2014,1st Quintile,Urban regions,A Little,0.29645,1062,3699,0.28173,0.31117
2014,1st Quintile,Urban regions,Not at all,0.51648,2112,3699,0.50038,0.53259
2014,1st Quintile,Rural regions,Strong,0.19006,295,2110,0.17332,0.20681
2014,1st Quintile,Rural regions,A Little,0.32741,660,2110,0.30738,0.34744
2014,1st Quintile,Rural regions,Not at all,0.48253,1155,2110,0.46121,0.50386
2014,2nd Quintile,Urban regions,Strong,0.15156,375,3375,0.13946,0.16366
2014,2nd Quintile,Urban regions,A Little,0.33002,978,3375,0.31416,0.34589
2014,2nd Quintile,Urban regions,Not at all,0.51842,2022,3375,0.50156,0.53528
2014,2nd Quintile,Rural regions,Strong,0.15902,272,2124,0.14346,0.17458
2014,2nd Quintile,Rural regions,A Little,0.37144,684,2124,0.35089,0.39200
2014,2nd Quintile,Rural regions,Not at all,0.46954,1168,2124,0.44831,0.49077
2014,3rd Quintile,Urban regions,Strong,0.12197,319,3176,0.11059,0.13336
2014,3rd Quintile,Urban regions,A Little,0.31942,907,3176,0.30321,0.33564
2014,3rd Quintile,Urban regions,Not at all,0.55860,1950,3176,0.54133,0.57588
2014,3rd Quintile,Rural regions,Strong,0.11901,197,1974,0.10472,0.13329
2014,3rd Quintile,Rural regions,A Little,0.36051,620,1974,0.33932,0.38169
2014,3rd Quintile,Rural regions,Not at all,0.52049,1157,1974,0.49844,0.54253
2014,4th Quintile,Urban regions,Strong,0.10407,264,3346,0.09372,0.11442
2014,4th Quintile,Urban regions,A Little,0.29954,882,3346,0.28402,0.31507
2014,4th Quintile,Urban regions,Not at all,0.59639,2200,3346,0.57976,0.61301
2014,4th Quintile,Rural regions,Strong,0.09247,143,1802,0.07909,0.10584
2014,4th Quintile,Rural regions,A Little,0.32688,554,1802,0.30521,0.34854
2014,4th Quintile,Rural regions,Not at all,0.58066,1105,1802,0.55787,0.60345
2014,5th Quintile,Urban regions,Strong,0.05885,226,4016,0.05157,0.06613
2014,5th Quintile,Urban regions,A Little,0.25002,993,4016,0.23662,0.26341
2014,5th Quintile,Urban regions,Not at all,0.69114,2797,4016,0.67684,0.70543
2014,5th Quintile,Rural regions,Strong,0.06135,73,1379,0.04868,0.07402
2014,5th Quintile,Rural regions,A Little,0.28035,369,1379,0.25663,0.30407
2014,5th Quintile,Rural regions,Not at all,0.65830,937,1379,0.63326,0.68334
2016,1st Quintile,Urban regions,Strong,0.20535,482,3150,0.19124,0.21946
2016,1st Quintile,Urban regions,A Little,0.28985,886,3150,0.27400,0.30569
2016,1st Quintile,Urban regions,Not at all,0.50481,1782,3150,0.48734,0.52227
2016,1st Quintile,Rural regions,Strong,0.14178,220,1844,0.12585,0.15770
2016,1st Quintile,Rural regions,A Little,0.37389,585,1844,0.35180,0.39598
2016,1st Quintile,Rural regions,Not at all,0.48433,1039,1844,0.46152,0.50715
2016,2nd Quintile,Urban regions,Strong,0.14955,344,3046,0.13689,0.16222
2016,2nd Quintile,Urban regions,A Little,0.31787,887,3046,0.30133,0.33441
2016,2nd Quintile,Urban regions,Not at all,0.53258,1815,3046,0.51486,0.55030
2016,2nd Quintile,Rural regions,Strong,0.16782,294,2004,0.15145,0.18418
2016,2nd Quintile,Rural regions,A Little,0.34465,642,2004,0.32384,0.36546
2016,2nd Quintile,Rural regions,Not at all,0.48753,1068,2004,0.46564,0.50942
2016,3rd Quintile,Urban regions,Strong,0.11193,272,2853,0.10035,0.12350
2016,3rd Quintile,Urban regions,A Little,0.31361,808,2853,0.29658,0.33063
2016,3rd Quintile,Urban regions,Not at all,0.57447,1773,2853,0.55632,0.59261
2016,3rd Quintile,Rural regions,Strong,0.12977,193,1750,0.11402,0.14552
2016,3rd Quintile,Rural regions,A Little,0.35292,549,1750,0.33053,0.37532
2016,3rd Quintile,Rural regions,Not at all,0.51731,1008,1750,0.49389,0.54073
2016,4th Quintile,Urban regions,Strong,0.07291,199,3007,0.06362,0.08221
2016,4th Quintile,Urban regions,A Little,0.32395,874,3007,0.30722,0.34068
2016,4th Quintile,Urban regions,Not at all,0.60314,1934,3007,0.58565,0.62063
2016,4th Quintile,Rural regions,Strong,0.09510,127,1606,0.08074,0.10945
2016,4th Quintile,Rural regions,A Little,0.33615,496,1606,0.31304,0.35926
2016,4th Quintile,Rural regions,Not at all,0.56875,983,1606,0.54452,0.59298
2016,5th Quintile,Urban regions,Strong,0.07516,242,3599,0.06655,0.08378
2016,5th Quintile,Urban regions,A Little,0.26083,973,3599,0.24648,0.27518
2016,5th Quintile,Urban regions,Not at all,0.66400,2384,3599,0.64857,0.67944
2016,5th Quintile,Rural regions,Strong,0.06521,73,1252,0.05153,0.07889
2016,5th Quintile,Rural regions,A Little,0.28498,359,1252,0.25996,0.30999
2016,5th Quintile,Rural regions,Not at all,0.64981,820,1252,0.62338,0.67625
2018,1st Quintile,Urban regions,Strong,0.19596,585,4685,0.18459,0.20733
2018,1st Quintile,Urban regions,A Little,0.28355,1286,4685,0.27064,0.29645
2018,1st Quintile,Urban regions,Not at all,0.52049,2814,4685,0.50619,0.53480
2018,1st Quintile,Rural regions,Strong,0.17068,300,2436,0.15574,0.18562
2018,1st Quintile,Rural regions,A Little,0.36665,764,2436,0.34751,0.38579
2018,1st Quintile,Rural regions,Not at all,0.46267,1372,2436,0.44287,0.48248
2018,2nd Quintile,Urban regions,Strong,0.15543,380,3253,0.14298,0.16789
2018,2nd Quintile,Urban regions,A Little,0.32967,979,3253,0.31351,0.34583
2018,2nd Quintile,Urban regions,Not at all,0.51490,1894,3253,0.49772,0.53207
2018,2nd Quintile,Rural regions,Strong,0.14434,228,2046,0.12911,0.15957
2018,2nd Quintile,Rural regions,A Little,0.36541,660,2046,0.34454,0.38628
2018,2nd Quintile,Rural regions,Not at all,0.49025,1158,2046,0.46859,0.51192
2018,3rd Quintile,Urban regions,Strong,0.11998,291,2976,0.10830,0.13166
2018,3rd Quintile,Urban regions,A Little,0.33372,892,2976,0.31677,0.35066
2018,3rd Quintile,Urban regions,Not at all,0.54630,1793,2976,0.52841,0.56419
2018,3rd Quintile,Rural regions,Strong,0.11594,180,1835,0.10129,0.13059
2018,3rd Quintile,Rural regions,A Little,0.35867,600,1835,0.33672,0.38062
2018,3rd Quintile,Rural regions,Not at all,0.52539,1055,1835,0.50254,0.54825
2018,4th Quintile,Urban regions,Strong,0.08299,222,3071,0.07323,0.09275
2018,4th Quintile,Urban regions,A Little,0.30134,852,3071,0.28511,0.31757
2018,4th Quintile,Urban regions,Not at all,0.61567,1997,3071,0.59846,0.63288
2018,4th Quintile,Rural regions,Strong,0.08556,119,1660,0.07210,0.09902
2018,4th Quintile,Rural regions,A Little,0.34456,536,1660,0.32169,0.36743
2018,4th Quintile,Rural regions,Not at all,0.56988,1005,1660,0.54605,0.59370
2018,5th Quintile,Urban regions,Strong,0.06219,217,3712,0.05442,0.06997
2018,5th Quintile,Urban regions,A Little,0.27922,999,3712,0.26478,0.29365
2018,5th Quintile,Urban regions,Not at all,0.65859,2496,3712,0.64333,0.67384
2018,5th Quintile,Rural regions,Strong,0.05376,68,1350,0.04172,0.06579
2018,5th Quintile,Rural regions,A Little,0.29236,381,1350,0.26809,0.31663
2018,5th Quintile,Rural regions,Not at all,0.65388,901,1350,0.62849,0.67927
2020,1st Quintile,Urban regions,Strong,0.18728,622,4400,0.17575,0.19881
2020,1st Quintile,Urban regions,A Little,0.30987,1324,4400,0.29621,0.32354
2020,1st Quintile,Urban regions,Not at all,0.50285,2454,4400,0.48807,0.51762
2020,1st Quintile,Rural regions,Strong,0.18665,313,2178,0.17028,0.20301
2020,1st Quintile,Rural regions,A Little,0.40159,724,2178,0.38099,0.42218
2020,1st Quintile,Rural regions,Not at all,0.41177,1141,2178,0.39109,0.43244
2020,2nd Quintile,Urban regions,Strong,0.14374,341,2887,0.13094,0.15654
2020,2nd Quintile,Urban regions,A Little,0.37073,1003,2887,0.35311,0.38835
2020,2nd Quintile,Urban regions,Not at all,0.48553,1543,2887,0.46730,0.50377
2020,2nd Quintile,Rural regions,Strong,0.14068,243,1944,0.12522,0.15614
2020,2nd Quintile,Rural regions,A Little,0.37790,675,1944,0.35634,0.39946
2020,2nd Quintile,Rural regions,Not at all,0.48141,1026,1944,0.45920,0.50363
2020,3rd Quintile,Urban regions,Strong,0.11693,265,2726,0.10487,0.12900
2020,3rd Quintile,Urban regions,A Little,0.32781,885,2726,0.31018,0.34543
2020,3rd Quintile,Urban regions,Not at all,0.55526,1576,2726,0.53660,0.57392
2020,3rd Quintile,Rural regions,Strong,0.13118,154,1538,0.11430,0.14805
2020,3rd Quintile,Rural regions,A Little,0.35720,519,1538,0.33325,0.38116
2020,3rd Quintile,Rural regions,Not at all,0.51162,865,1538,0.48663,0.53661
2020,4th Quintile,Urban regions,Strong,0.08532,224,2944,0.07522,0.09541
2020,4th Quintile,Urban regions,A Little,0.33974,914,2944,0.32263,0.35686
2020,4th Quintile,Urban regions,Not at all,0.57494,1806,2944,0.55708,0.59280
2020,4th Quintile,Rural regions,Strong,0.07185,95,1574,0.05908,0.08461
2020,4th Quintile,Rural regions,A Little,0.33962,546,1574,0.31622,0.36302
2020,4th Quintile,Rural regions,Not at all,0.58853,933,1574,0.56422,0.61285
2020,5th Quintile,Urban regions,Strong,0.05803,216,4357,0.05109,0.06498
2020,5th Quintile,Urban regions,A Little,0.29268,1211,4357,0.27917,0.30619
2020,5th Quintile,Urban regions,Not at all,0.64929,2930,4357,0.63511,0.66346
2020,5th Quintile,Rural regions,Strong,0.07422,88,1588,0.06132,0.08712
2020,5th Quintile,Rural regions,A Little,0.32165,471,1588,0.29867,0.34464
2020,5th Quintile,Rural regions,Not at all,0.60412,1029,1588,0.58006,0.62819
2022,1st Quintile,Urban regions,Strong,0.20508,488,2984,0.19059,0.21957
2022,1st Quintile,Urban regions,A Little,0.34191,1047,2984,0.32488,0.35893
2022,1st Quintile,Urban regions,Not at all,0.45301,1449,2984,0.43515,0.47088
2022,1st Quintile,Rural regions,Strong,0.23042,228,1278,0.20732,0.25351
2022,1st Quintile,Rural regions,A Little,0.37277,485,1278,0.34625,0.39929
2022,1st Quintile,Rural regions,Not at all,0.39681,565,1278,0.36998,0.42365
2022,2nd Quintile,Urban regions,Strong,0.15656,262,1991,0.14059,0.17253
2022,2nd Quintile,Urban regions,A Little,0.38308,726,1991,0.36172,0.40444
2022,2nd Quintile,Urban regions,Not at all,0.46036,1003,1991,0.43846,0.48226
2022,2nd Quintile,Rural regions,Strong,0.18224,179,1231,0.16066,0.20381
2022,2nd Quintile,Rural regions,A Little,0.37476,446,1231,0.34771,0.40181
2022,2nd Quintile,Rural regions,Not at all,0.44300,606,1231,0.41524,0.47076
2022,3rd Quintile,Urban regions,Strong,0.16019,224,1907,0.14372,0.17665
2022,3rd Quintile,Urban regions,A Little,0.39055,684,1907,0.36865,0.41246
2022,3rd Quintile,Urban regions,Not at all,0.44926,999,1907,0.42693,0.47159
2022,3rd Quintile,Rural regions,Strong,0.13640,122,1061,0.11573,0.15706
2022,3rd Quintile,Rural regions,A Little,0.38668,413,1061,0.35736,0.41599
2022,3rd Quintile,Rural regions,Not at all,0.47693,526,1061,0.44686,0.50700
2022,4th Quintile,Urban regions,Strong,0.10455,174,2064,0.09135,0.11776
2022,4th Quintile,Urban regions,A Little,0.36711,676,2064,0.34631,0.38791
2022,4th Quintile,Urban regions,Not at all,0.52833,1214,2064,0.50679,0.54987
2022,4th Quintile,Rural regions,Strong,0.15155,110,1050,0.12985,0.17325
2022,4th Quintile,Rural regions,A Little,0.36215,375,1050,0.33307,0.39124
2022,4th Quintile,Rural regions,Not at all,0.48630,565,1050,0.45606,0.51655
2022,5th Quintile,Urban regions,Strong,0.08066,177,2950,0.07083,0.09049
2022,5th Quintile,Urban regions,A Little,0.31111,842,2950,0.29440,0.32782
2022,5th Quintile,Urban regions,Not at all,0.60823,1931,2950,0.59061,0.62585
2022,5th Quintile,Rural regions,Strong,0.06444,64,1061,0.04966,0.07922
2022,5th Quintile,Rural regions,A Little,0.34626,369,1061,0.31762,0.37491
2022,5th Quintile,Rural regions,Not at all,0.58930,628,1061,0.55968,0.61892
