"ple0004","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Ein wenig","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","12","","",""
"Ein wenig","2002","(noch) kein Abschluss","Baden-Wuerttemberg","23","","",""
"Ein wenig","2002","(noch) kein Abschluss","Bayern","12","","",""
"Ein wenig","2002","(noch) kein Abschluss","Saarland","","","",""
"Ein wenig","2002","(noch) kein Abschluss","Berlin","6","","",""
"Ein wenig","2002","(noch) kein Abschluss","Brandenburg","4","","",""
"Ein wenig","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Ein wenig","2002","(noch) kein Abschluss","Sachsen","4","","",""
"Ein wenig","2002","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Ein wenig","2002","(noch) kein Abschluss","Thueringen","2","","",""
"Ein wenig","2002","Hauptschule","Schleswig-Holstein","78","0.287092891750152","0.235813815959834","0.33837196754047"
"Ein wenig","2002","Hauptschule","Hamburg","26","","",""
"Ein wenig","2002","Hauptschule","Niedersachsen","279","0.36645108186797","0.333248495801816","0.399653667934124"
"Ein wenig","2002","Hauptschule","Bremen","21","","",""
"Ein wenig","2002","Hauptschule","Nordrhein-Westfalen","701","0.360978835335184","0.339987476793819","0.381970193876548"
"Ein wenig","2002","Hauptschule","Hessen","187","0.306069300729402","0.269254896086224","0.34288370537258"
"Ein wenig","2002","Hauptschule","Rheinland-Pfalz,Saarland","211","0.311432979797538","0.277489959833263","0.345375999761813"
"Ein wenig","2002","Hauptschule","Baden-Wuerttemberg","419","0.377298383018768","0.349953446173608","0.404643319863927"
"Ein wenig","2002","Hauptschule","Bayern","499","0.354283748911978","0.329907859094303","0.378659638729653"
"Ein wenig","2002","Hauptschule","Saarland","","","",""
"Ein wenig","2002","Hauptschule","Berlin","78","0.455844180637418","0.38141320460793","0.530275156666907"
"Ein wenig","2002","Hauptschule","Brandenburg","106","0.429737298948819","0.369096192515271","0.490378405382367"
"Ein wenig","2002","Hauptschule","Mecklenburg-Vorpommern","58","0.459007712196492","0.370218350444175","0.54779707394881"
"Ein wenig","2002","Hauptschule","Sachsen","196","0.432296874569582","0.386113182718684","0.478480566420479"
"Ein wenig","2002","Hauptschule","Sachsen-Anhalt","140","0.412619003795709","0.35799225508208","0.467245752509338"
"Ein wenig","2002","Hauptschule","Thueringen","144","0.507780655379785","0.451765597044842","0.563795713714727"
"Ein wenig","2002","Realschule","Schleswig-Holstein","41","0.236489194986922","0.174923924574879","0.298054465398965"
"Ein wenig","2002","Realschule","Hamburg","22","","",""
"Ein wenig","2002","Realschule","Niedersachsen","134","0.264738613121101","0.228066138265716","0.301411087976487"
"Ein wenig","2002","Realschule","Bremen","13","","",""
"Ein wenig","2002","Realschule","Nordrhein-Westfalen","221","0.229625435390045","0.203157309724687","0.256093561055403"
"Ein wenig","2002","Realschule","Hessen","103","0.27596375158178","0.231882317165726","0.320045185997834"
"Ein wenig","2002","Realschule","Rheinland-Pfalz,Saarland","65","0.261064474486716","0.208381580679397","0.313747368294035"
"Ein wenig","2002","Realschule","Baden-Wuerttemberg","125","0.217207837411054","0.184047736099076","0.250367938723033"
"Ein wenig","2002","Realschule","Bayern","191","0.245758997091426","0.214759919638347","0.276758074544504"
"Ein wenig","2002","Realschule","Saarland","","","",""
"Ein wenig","2002","Realschule","Berlin","77","0.327909186311815","0.268392339819465","0.387426032804165"
"Ein wenig","2002","Realschule","Brandenburg","99","0.270042370674685","0.223193047023889","0.316891694325481"
"Ein wenig","2002","Realschule","Mecklenburg-Vorpommern","68","0.301201225687445","0.23915106959447","0.36325138178042"
"Ein wenig","2002","Realschule","Sachsen","163","0.253923023742821","0.220384896336813","0.287461151148829"
"Ein wenig","2002","Realschule","Sachsen-Anhalt","94","0.265964944390035","0.217779326820643","0.314150561959428"
"Ein wenig","2002","Realschule","Thueringen","106","0.285756850950835","0.240333657890379","0.331180044011291"
"Ein wenig","2002","(Fach-)Abitur","Schleswig-Holstein","14","","",""
"Ein wenig","2002","(Fach-)Abitur","Hamburg","6","","",""
"Ein wenig","2002","(Fach-)Abitur","Niedersachsen","42","0.219133462905595","0.161369399645288","0.276897526165903"
"Ein wenig","2002","(Fach-)Abitur","Bremen","4","","",""
"Ein wenig","2002","(Fach-)Abitur","Nordrhein-Westfalen","146","0.23389158305906","0.202510934384337","0.265272231733782"
"Ein wenig","2002","(Fach-)Abitur","Hessen","34","0.154977909745935","0.106717595429404","0.203238224062465"
"Ein wenig","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","28","","",""
"Ein wenig","2002","(Fach-)Abitur","Baden-Wuerttemberg","59","0.244268608655221","0.197339995978147","0.291197221332295"
"Ein wenig","2002","(Fach-)Abitur","Bayern","60","0.251914682057511","0.203195445199673","0.300633918915349"
"Ein wenig","2002","(Fach-)Abitur","Saarland","","","",""
"Ein wenig","2002","(Fach-)Abitur","Berlin","25","","",""
"Ein wenig","2002","(Fach-)Abitur","Brandenburg","12","","",""
"Ein wenig","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Ein wenig","2002","(Fach-)Abitur","Sachsen","15","","",""
"Ein wenig","2002","(Fach-)Abitur","Sachsen-Anhalt","10","","",""
"Ein wenig","2002","(Fach-)Abitur","Thueringen","10","","",""
"Ein wenig","2002","AkademikerIn","Schleswig-Holstein","22","","",""
"Ein wenig","2002","AkademikerIn","Hamburg","11","","",""
"Ein wenig","2002","AkademikerIn","Niedersachsen","80","0.243284233729038","0.195598192458417","0.290970274999658"
"Ein wenig","2002","AkademikerIn","Bremen","4","","",""
"Ein wenig","2002","AkademikerIn","Nordrhein-Westfalen","180","0.22149044761054","0.194178599947253","0.248802295273827"
"Ein wenig","2002","AkademikerIn","Hessen","73","0.230850355806575","0.18676795604439","0.27493275556876"
"Ein wenig","2002","AkademikerIn","Rheinland-Pfalz,Saarland","43","0.308098803700408","0.241386455703843","0.374811151696973"
"Ein wenig","2002","AkademikerIn","Baden-Wuerttemberg","92","0.202398836999517","0.167110571259295","0.237687102739739"
"Ein wenig","2002","AkademikerIn","Bayern","123","0.224728709297754","0.191952388824185","0.257505029771324"
"Ein wenig","2002","AkademikerIn","Saarland","","","",""
"Ein wenig","2002","AkademikerIn","Berlin","77","0.307774520040658","0.251452482211703","0.364096557869613"
"Ein wenig","2002","AkademikerIn","Brandenburg","101","0.475536474736119","0.413999322806684","0.537073626665554"
"Ein wenig","2002","AkademikerIn","Mecklenburg-Vorpommern","59","0.507220157397665","0.424699390729554","0.589740924065776"
"Ein wenig","2002","AkademikerIn","Sachsen","121","0.356935286480824","0.309748263362985","0.404122309598663"
"Ein wenig","2002","AkademikerIn","Sachsen-Anhalt","82","0.414642846981738","0.350973304842862","0.478312389120614"
"Ein wenig","2002","AkademikerIn","Thueringen","41","0.288905133799888","0.222319660502082","0.355490607097694"
"Gar nicht","2002","(noch) kein Abschluss","Schleswig-Holstein","22","","",""
"Gar nicht","2002","(noch) kein Abschluss","Hamburg","9","","",""
"Gar nicht","2002","(noch) kein Abschluss","Niedersachsen","58","0.674688569811949","0.575673749603613","0.773703390020284"
"Gar nicht","2002","(noch) kein Abschluss","Bremen","4","","",""
"Gar nicht","2002","(noch) kein Abschluss","Nordrhein-Westfalen","180","0.708600488356309","0.65170076140887","0.765500215303748"
"Gar nicht","2002","(noch) kein Abschluss","Hessen","41","0.516105682147387","0.393671499723247","0.638539864571526"
"Gar nicht","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","41","0.640670815248522","0.517190476935438","0.764151153561606"
"Gar nicht","2002","(noch) kein Abschluss","Baden-Wuerttemberg","102","0.690147877745191","0.613547239340539","0.766748516149842"
"Gar nicht","2002","(noch) kein Abschluss","Bayern","57","0.682813177671845","0.579534824392635","0.786091530951055"
"Gar nicht","2002","(noch) kein Abschluss","Saarland","","","",""
"Gar nicht","2002","(noch) kein Abschluss","Berlin","32","0.710935004302476","0.570449732384909","0.851420276220044"
"Gar nicht","2002","(noch) kein Abschluss","Brandenburg","24","","",""
"Gar nicht","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"Gar nicht","2002","(noch) kein Abschluss","Sachsen","42","0.873036528026993","0.776825517134092","0.969247538919894"
"Gar nicht","2002","(noch) kein Abschluss","Sachsen-Anhalt","29","","",""
"Gar nicht","2002","(noch) kein Abschluss","Thueringen","26","","",""
"Gar nicht","2002","Hauptschule","Schleswig-Holstein","172","0.538994080590489","0.482492870971693","0.595495290209285"
"Gar nicht","2002","Hauptschule","Hamburg","47","0.401355969980417","0.303302793802732","0.499409146158102"
"Gar nicht","2002","Hauptschule","Niedersachsen","407","0.473205528299047","0.438800704386089","0.507610352212005"
"Gar nicht","2002","Hauptschule","Bremen","29","","",""
"Gar nicht","2002","Hauptschule","Nordrhein-Westfalen","998","0.465063418194029","0.443263779558675","0.486863056829383"
"Gar nicht","2002","Hauptschule","Hessen","292","0.469028496524456","0.429164111651182","0.50889288139773"
"Gar nicht","2002","Hauptschule","Rheinland-Pfalz,Saarland","401","0.542368035968631","0.505850598947665","0.578885472989598"
"Gar nicht","2002","Hauptschule","Baden-Wuerttemberg","630","0.467499984461519","0.439352144783247","0.495647824139791"
"Gar nicht","2002","Hauptschule","Bayern","816","0.510504707545417","0.485028302832669","0.535981112258165"
"Gar nicht","2002","Hauptschule","Saarland","","","",""
"Gar nicht","2002","Hauptschule","Berlin","64","0.3480768557448","0.276886749531576","0.419266961958024"
"Gar nicht","2002","Hauptschule","Brandenburg","77","0.260600570554501","0.206828675169235","0.314372465939768"
"Gar nicht","2002","Hauptschule","Mecklenburg-Vorpommern","31","0.241343334851803","0.165101085720537","0.317585583983069"
"Gar nicht","2002","Hauptschule","Sachsen","143","0.31024269974355","0.267117025836317","0.353368373650783"
"Gar nicht","2002","Hauptschule","Sachsen-Anhalt","102","0.361909139172335","0.308586476062378","0.415231802282292"
"Gar nicht","2002","Hauptschule","Thueringen","104","0.320409299859898","0.268125920837937","0.372692678881859"
"Gar nicht","2002","Realschule","Schleswig-Holstein","130","0.6675746578984","0.599322006142725","0.735827309654076"
"Gar nicht","2002","Realschule","Hamburg","58","0.572533380219361","0.470326920334374","0.674739840104348"
"Gar nicht","2002","Realschule","Niedersachsen","388","0.661167632955349","0.62182540662472","0.700509859285978"
"Gar nicht","2002","Realschule","Bremen","31","0.620637247035504","0.477264035053114","0.764010459017894"
"Gar nicht","2002","Realschule","Nordrhein-Westfalen","694","0.691626661022173","0.662563924906025","0.72068939713832"
"Gar nicht","2002","Realschule","Hessen","270","0.645442161998426","0.598266092550651","0.692618231446202"
"Gar nicht","2002","Realschule","Rheinland-Pfalz,Saarland","190","0.679845549858514","0.623885594247694","0.735805505469334"
"Gar nicht","2002","Realschule","Baden-Wuerttemberg","435","0.703409182194771","0.666677760685558","0.740140603703985"
"Gar nicht","2002","Realschule","Bayern","516","0.689374831641939","0.656056363986466","0.722693299297412"
"Gar nicht","2002","Realschule","Saarland","","","",""
"Gar nicht","2002","Realschule","Berlin","139","0.5625243381485","0.499632143821702","0.625416532475299"
"Gar nicht","2002","Realschule","Brandenburg","229","0.683959914459243","0.634900207081202","0.733019621837285"
"Gar nicht","2002","Realschule","Mecklenburg-Vorpommern","131","0.657157703193706","0.592959859188886","0.721355547198526"
"Gar nicht","2002","Realschule","Sachsen","448","0.686392002403918","0.650642037256881","0.722141967550955"
"Gar nicht","2002","Realschule","Sachsen-Anhalt","200","0.642081951237405","0.589802158095521","0.69436174437929"
"Gar nicht","2002","Realschule","Thueringen","258","0.651578101545288","0.603671842991094","0.699484360099483"
"Gar nicht","2002","(Fach-)Abitur","Schleswig-Holstein","61","0.723698017217087","0.623819193138199","0.823576841295975"
"Gar nicht","2002","(Fach-)Abitur","Hamburg","35","0.80711084500463","0.689178112859756","0.925043577149505"
"Gar nicht","2002","(Fach-)Abitur","Niedersachsen","144","0.710063230783417","0.64670323529903","0.773423226267804"
"Gar nicht","2002","(Fach-)Abitur","Bremen","16","","",""
"Gar nicht","2002","(Fach-)Abitur","Nordrhein-Westfalen","519","0.700307472423521","0.666345583235938","0.734269361611105"
"Gar nicht","2002","(Fach-)Abitur","Hessen","172","0.789553572515262","0.735193153491814","0.843913991538711"
"Gar nicht","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","104","0.774947478930086","0.705017099688366","0.844877858171805"
"Gar nicht","2002","(Fach-)Abitur","Baden-Wuerttemberg","252","0.712745663096139","0.663323614429966","0.762167711762312"
"Gar nicht","2002","(Fach-)Abitur","Bayern","231","0.680039121282588","0.627689498029455","0.73238874453572"
"Gar nicht","2002","(Fach-)Abitur","Saarland","","","",""
"Gar nicht","2002","(Fach-)Abitur","Berlin","78","0.661460618868139","0.572624119547852","0.750297118188427"
"Gar nicht","2002","(Fach-)Abitur","Brandenburg","58","0.822899717747812","0.734101959884554","0.91169747561107"
"Gar nicht","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","16","","",""
"Gar nicht","2002","(Fach-)Abitur","Sachsen","86","0.832269748215261","0.760805110666448","0.903734385764073"
"Gar nicht","2002","(Fach-)Abitur","Sachsen-Anhalt","53","0.663862526993191","0.549896957238051","0.777828096748332"
"Gar nicht","2002","(Fach-)Abitur","Thueringen","50","0.813189179670559","0.714568208433461","0.911810150907657"
"Gar nicht","2002","AkademikerIn","Schleswig-Holstein","91","0.808092833577401","0.736429778192681","0.879755888962122"
"Gar nicht","2002","AkademikerIn","Hamburg","70","0.750418246081588","0.658416358674803","0.842420133488373"
"Gar nicht","2002","AkademikerIn","Niedersachsen","215","0.674783526872872","0.622719662455253","0.726847391290491"
"Gar nicht","2002","AkademikerIn","Bremen","31","0.752925421110787","0.612033252831305","0.893817589390269"
"Gar nicht","2002","AkademikerIn","Nordrhein-Westfalen","675","0.728415125347221","0.699161218420093","0.75766903227435"
"Gar nicht","2002","AkademikerIn","Hessen","263","0.712159324649805","0.664794144023493","0.759524505276116"
"Gar nicht","2002","AkademikerIn","Rheinland-Pfalz,Saarland","130","0.626986580228654","0.557110178895444","0.696862981561864"
"Gar nicht","2002","AkademikerIn","Baden-Wuerttemberg","383","0.734336014756532","0.695543567762154","0.773128461750911"
"Gar nicht","2002","AkademikerIn","Bayern","468","0.699717481659925","0.663723453290366","0.735711510029483"
"Gar nicht","2002","AkademikerIn","Saarland","","","",""
"Gar nicht","2002","AkademikerIn","Berlin","164","0.62626757294626","0.567234064968567","0.685301080923953"
"Gar nicht","2002","AkademikerIn","Brandenburg","124","0.411165459241725","0.350534731490496","0.471796186992953"
"Gar nicht","2002","AkademikerIn","Mecklenburg-Vorpommern","75","0.417100982230006","0.335713839347309","0.498488125112704"
"Gar nicht","2002","AkademikerIn","Sachsen","255","0.572848474549169","0.524128016874692","0.621568932223645"
"Gar nicht","2002","AkademikerIn","Sachsen-Anhalt","127","0.447141078370904","0.38288508838638","0.511397068355427"
"Gar nicht","2002","AkademikerIn","Thueringen","126","0.607766065177652","0.536039687949212","0.679492442406093"
"Stark","2003","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Stark","2003","(noch) kein Abschluss","Hamburg","","","",""
"Stark","2003","(noch) kein Abschluss","Niedersachsen","","","",""
"Stark","2003","(noch) kein Abschluss","Bremen","","","",""
"Stark","2003","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Stark","2003","(noch) kein Abschluss","Hessen","","","",""
"Stark","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Stark","2003","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Stark","2003","(noch) kein Abschluss","Bayern","","","",""
"Stark","2003","(noch) kein Abschluss","Saarland","","","",""
"Stark","2003","(noch) kein Abschluss","Berlin","","","",""
"Stark","2003","(noch) kein Abschluss","Brandenburg","","","",""
"Stark","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Stark","2003","(noch) kein Abschluss","Sachsen","","","",""
"Stark","2003","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Stark","2003","(noch) kein Abschluss","Thueringen","","","",""
"Stark","2003","Hauptschule","Schleswig-Holstein","","","",""
"Stark","2003","Hauptschule","Hamburg","","","",""
"Stark","2003","Hauptschule","Niedersachsen","","","",""
"Stark","2003","Hauptschule","Bremen","","","",""
"Stark","2003","Hauptschule","Nordrhein-Westfalen","","","",""
"Stark","2003","Hauptschule","Hessen","","","",""
"Stark","2003","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Stark","2003","Hauptschule","Baden-Wuerttemberg","","","",""
"Stark","2003","Hauptschule","Bayern","","","",""
"Stark","2003","Hauptschule","Saarland","","","",""
"Stark","2003","Hauptschule","Berlin","","","",""
"Stark","2003","Hauptschule","Brandenburg","","","",""
"Stark","2003","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Stark","2003","Hauptschule","Sachsen","","","",""
"Stark","2003","Hauptschule","Sachsen-Anhalt","","","",""
"Stark","2003","Hauptschule","Thueringen","","","",""
"Stark","2003","Realschule","Schleswig-Holstein","","","",""
"Stark","2003","Realschule","Hamburg","","","",""
"Stark","2003","Realschule","Niedersachsen","","","",""
"Stark","2003","Realschule","Bremen","","","",""
"Stark","2003","Realschule","Nordrhein-Westfalen","","","",""
"Stark","2003","Realschule","Hessen","","","",""
"Stark","2003","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Stark","2003","Realschule","Baden-Wuerttemberg","","","",""
"Stark","2003","Realschule","Bayern","","","",""
"Stark","2003","Realschule","Saarland","","","",""
"Stark","2003","Realschule","Berlin","","","",""
"Stark","2003","Realschule","Brandenburg","","","",""
"Stark","2003","Realschule","Mecklenburg-Vorpommern","","","",""
"Stark","2003","Realschule","Sachsen","","","",""
"Stark","2003","Realschule","Sachsen-Anhalt","","","",""
"Stark","2003","Realschule","Thueringen","","","",""
"Stark","2003","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Stark","2003","(Fach-)Abitur","Hamburg","","","",""
"Stark","2003","(Fach-)Abitur","Niedersachsen","","","",""
"Stark","2003","(Fach-)Abitur","Bremen","","","",""
"Stark","2003","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Stark","2003","(Fach-)Abitur","Hessen","","","",""
"Stark","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Stark","2003","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Stark","2003","(Fach-)Abitur","Bayern","","","",""
"Stark","2003","(Fach-)Abitur","Saarland","","","",""
"Stark","2003","(Fach-)Abitur","Berlin","","","",""
"Stark","2003","(Fach-)Abitur","Brandenburg","","","",""
"Stark","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Stark","2003","(Fach-)Abitur","Sachsen","","","",""
"Stark","2003","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Stark","2003","(Fach-)Abitur","Thueringen","","","",""
"Stark","2003","AkademikerIn","Schleswig-Holstein","","","",""
"Stark","2003","AkademikerIn","Hamburg","","","",""
"Stark","2003","AkademikerIn","Niedersachsen","","","",""
"Stark","2003","AkademikerIn","Bremen","","","",""
"Stark","2003","AkademikerIn","Nordrhein-Westfalen","","","",""
"Stark","2003","AkademikerIn","Hessen","","","",""
"Stark","2003","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Stark","2003","AkademikerIn","Baden-Wuerttemberg","","","",""
"Stark","2003","AkademikerIn","Bayern","","","",""
"Stark","2003","AkademikerIn","Saarland","","","",""
"Stark","2003","AkademikerIn","Berlin","","","",""
"Stark","2003","AkademikerIn","Brandenburg","","","",""
"Stark","2003","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Stark","2003","AkademikerIn","Sachsen","","","",""
"Stark","2003","AkademikerIn","Sachsen-Anhalt","","","",""
"Stark","2003","AkademikerIn","Thueringen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Hamburg","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Niedersachsen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Bremen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Hessen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Bayern","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Saarland","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Berlin","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Brandenburg","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Sachsen","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ein wenig","2003","(noch) kein Abschluss","Thueringen","","","",""
"Ein wenig","2003","Hauptschule","Schleswig-Holstein","","","",""
"Ein wenig","2003","Hauptschule","Hamburg","","","",""
"Ein wenig","2003","Hauptschule","Niedersachsen","","","",""
"Ein wenig","2003","Hauptschule","Bremen","","","",""
"Ein wenig","2003","Hauptschule","Nordrhein-Westfalen","","","",""
"Ein wenig","2003","Hauptschule","Hessen","","","",""
