year,migback,regtyp,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,No migration background,Urban regions,A Little,0.30236,3396,11818,0.29408,0.31064
2006,No migration background,Urban regions,Not at all,0.57921,7262,11818,0.57031,0.58811
2006,No migration background,Rural regions,Strong,0.12510,754,6919,0.11730,0.13289
2006,No migration background,Rural regions,A Little,0.33333,2261,6919,0.32222,0.34443
2006,No migration background,Rural regions,Not at all,0.54158,3904,6919,0.52983,0.55332
2006,Direct migration background,Urban regions,Strong,0.12615,237,1947,0.11140,0.14091
2006,Direct migration background,Urban regions,A Little,0.34619,631,1947,0.32506,0.36733
2006,Direct migration background,Urban regions,Not at all,0.52765,1079,1947,0.50547,0.54983
2006,Direct migration background,Rural regions,Strong,0.16595,70,426,0.13058,0.20132
2006,Direct migration background,Rural regions,A Little,0.35817,157,426,0.31259,0.40376
2006,Direct migration background,Rural regions,Not at all,0.47588,199,426,0.42840,0.52336
2006,Indirect migration background,Urban regions,A Little,0.14966,100,677,0.12276,0.17655
2006,Indirect migration background,Urban regions,Not at all,0.82804,577,677,0.79960,0.85649
2006,Indirect migration background,Rural regions,Not at all,0.72816,89,89,0.63520,0.82112
2008,No migration background,Urban regions,Strong,0.11742,1054,10464,0.11125,0.12359
2008,No migration background,Urban regions,A Little,0.30134,3025,10464,0.29255,0.31013
2008,No migration background,Urban regions,Not at all,0.58124,6385,10464,0.57179,0.59070
2008,No migration background,Rural regions,Strong,0.12176,684,6141,0.11358,0.12994
2008,No migration background,Rural regions,A Little,0.33658,2024,6141,0.32476,0.34840
2008,No migration background,Rural regions,Not at all,0.54166,3433,6141,0.52919,0.55412
2008,Direct migration background,Urban regions,Strong,0.12581,188,1553,0.10931,0.14231
2008,Direct migration background,Urban regions,A Little,0.32106,474,1553,0.29783,0.34429
2008,Direct migration background,Urban regions,Not at all,0.55312,891,1553,0.52839,0.57786
2008,Direct migration background,Rural regions,Strong,0.16825,62,347,0.12883,0.20767
2008,Direct migration background,Rural regions,A Little,0.35549,125,347,0.30506,0.40593
2008,Direct migration background,Rural regions,Not at all,0.47626,160,347,0.42363,0.52889
2008,Indirect migration background,Urban regions,A Little,0.13273,88,632,0.10625,0.15920
2008,Indirect migration background,Urban regions,Not at all,0.82030,544,632,0.79035,0.85026
2008,Indirect migration background,Rural regions,Not at all,0.80883,84,84,0.72423,0.89343
2014,No migration background,Urban regions,Strong,0.12476,1274,12282,0.11892,0.13061
2014,No migration background,Urban regions,A Little,0.31144,3551,12282,0.30325,0.31963
2014,No migration background,Urban regions,Not at all,0.56380,7457,12282,0.55503,0.57257
2014,No migration background,Rural regions,Strong,0.13015,842,7760,0.12266,0.13763
2014,No migration background,Rural regions,A Little,0.34838,2490,7760,0.33778,0.35898
2014,No migration background,Rural regions,Not at all,0.52147,4428,7760,0.51036,0.53259
2014,Direct migration background,Urban regions,Strong,0.13050,383,3947,0.11999,0.14101
2014,Direct migration background,Urban regions,A Little,0.26873,1018,3947,0.25490,0.28256
2014,Direct migration background,Urban regions,Not at all,0.60078,2546,3947,0.58550,0.61606
2014,Direct migration background,Rural regions,Strong,0.13278,133,1324,0.11449,0.15106
2014,Direct migration background,Rural regions,A Little,0.27232,350,1324,0.24833,0.29631
2014,Direct migration background,Rural regions,Not at all,0.59490,841,1324,0.56845,0.62136
2014,Indirect migration background,Urban regions,Strong,0.03742,52,1386,0.02742,0.04741
2014,Indirect migration background,Urban regions,A Little,0.17446,253,1386,0.15448,0.19445
2014,Indirect migration background,Urban regions,Not at all,0.78812,1081,1386,0.76660,0.80964
2014,Indirect migration background,Rural regions,A Little,0.21108,50,304,0.16513,0.25703
2014,Indirect migration background,Rural regions,Not at all,0.77576,254,304,0.72880,0.82272
2016,No migration background,Urban regions,Strong,0.12514,1148,10843,0.11891,0.13137
2016,No migration background,Urban regions,A Little,0.31239,3294,10843,0.30367,0.32111
2016,No migration background,Urban regions,Not at all,0.56247,6401,10843,0.55313,0.57181
2016,No migration background,Rural regions,Strong,0.12905,786,6881,0.12113,0.13697
2016,No migration background,Rural regions,A Little,0.35302,2288,6881,0.34172,0.36431
2016,No migration background,Rural regions,Not at all,0.51793,3807,6881,0.50613,0.52974
2016,Direct migration background,Urban regions,Strong,0.11702,505,5726,0.10869,0.12534
2016,Direct migration background,Urban regions,A Little,0.28798,1373,5726,0.27625,0.29971
2016,Direct migration background,Urban regions,Not at all,0.59500,3848,5726,0.58228,0.60771
2016,Direct migration background,Rural regions,Strong,0.09618,183,2153,0.08372,0.10864
2016,Direct migration background,Rural regions,A Little,0.27182,512,2153,0.25302,0.29062
2016,Direct migration background,Rural regions,Not at all,0.63200,1458,2153,0.61162,0.65237
2016,Indirect migration background,Urban regions,Strong,0.04166,50,1166,0.03019,0.05313
2016,Indirect migration background,Urban regions,A Little,0.17096,231,1166,0.14934,0.19258
2016,Indirect migration background,Urban regions,Not at all,0.78738,885,1166,0.76388,0.81087
2016,Indirect migration background,Rural regions,A Little,0.19059,53,284,0.14482,0.23635
2016,Indirect migration background,Rural regions,Not at all,0.79561,231,284,0.74863,0.84260
2018,No migration background,Urban regions,Strong,0.12552,1250,11927,0.11957,0.13147
2018,No migration background,Urban regions,A Little,0.31340,3550,11927,0.30508,0.32173
2018,No migration background,Urban regions,Not at all,0.56108,7127,11927,0.55217,0.56998
2018,No migration background,Rural regions,Strong,0.11899,783,7449,0.11164,0.12635
2018,No migration background,Rural regions,A Little,0.35763,2475,7449,0.34675,0.36852
2018,No migration background,Rural regions,Not at all,0.52338,4191,7449,0.51203,0.53472
2018,Direct migration background,Urban regions,Strong,0.12135,592,5941,0.11304,0.12965
2018,Direct migration background,Urban regions,A Little,0.29274,1591,5941,0.28117,0.30431
2018,Direct migration background,Urban regions,Not at all,0.58591,3758,5941,0.57339,0.59844
2018,Direct migration background,Rural regions,Strong,0.12122,190,2182,0.10752,0.13491
2018,Direct migration background,Rural regions,A Little,0.28895,581,2182,0.26993,0.30798
2018,Direct migration background,Rural regions,Not at all,0.58983,1411,2182,0.56919,0.61047
2018,Indirect migration background,Urban regions,Strong,0.03640,46,1304,0.02623,0.04657
2018,Indirect migration background,Urban regions,A Little,0.21292,273,1304,0.19069,0.23515
2018,Indirect migration background,Urban regions,Not at all,0.75068,985,1304,0.72719,0.77417
2018,Indirect migration background,Rural regions,A Little,0.21720,57,283,0.16907,0.26532
2018,Indirect migration background,Rural regions,Not at all,0.75325,226,283,0.70293,0.80357
2020,No migration background,Urban regions,Strong,0.11678,1114,11568,0.11093,0.12264
2020,No migration background,Urban regions,A Little,0.33195,3695,11568,0.32337,0.34053
2020,No migration background,Urban regions,Not at all,0.55126,6759,11568,0.54220,0.56033
2020,No migration background,Rural regions,Strong,0.12520,719,6912,0.11740,0.13300
2020,No migration background,Rural regions,A Little,0.35849,2368,6912,0.34718,0.36979
2020,No migration background,Rural regions,Not at all,0.51631,3825,6912,0.50453,0.52809
2020,Direct migration background,Urban regions,Strong,0.12761,674,7108,0.11985,0.13536
2020,Direct migration background,Urban regions,A Little,0.34134,1958,7108,0.33031,0.35236
2020,Direct migration background,Urban regions,Not at all,0.53106,4476,7108,0.51945,0.54266
2020,Direct migration background,Rural regions,Strong,0.11577,209,2232,0.10249,0.12905
2020,Direct migration background,Rural regions,A Little,0.39156,623,2232,0.37131,0.41182
2020,Direct migration background,Rural regions,Not at all,0.49267,1400,2232,0.47192,0.51341
2020,Indirect migration background,Urban regions,Strong,0.04681,52,1239,0.03504,0.05858
2020,Indirect migration background,Urban regions,A Little,0.21778,285,1239,0.19479,0.24077
2020,Indirect migration background,Urban regions,Not at all,0.73541,902,1239,0.71084,0.75998
2020,Indirect migration background,Rural regions,A Little,0.28807,77,280,0.23493,0.34121
2020,Indirect migration background,Rural regions,Not at all,0.67237,203,280,0.61729,0.72744
2022,No migration background,Urban regions,Strong,0.11921,1013,11298,0.11323,0.12518
2022,No migration background,Urban regions,A Little,0.34089,3571,11298,0.33215,0.34963
2022,No migration background,Urban regions,Not at all,0.53990,6714,11298,0.53071,0.54910
2022,No migration background,Rural regions,Strong,0.13214,711,7007,0.12421,0.14007
2022,No migration background,Rural regions,A Little,0.36251,2459,7007,0.35125,0.37376
2022,No migration background,Rural regions,Not at all,0.50536,3837,7007,0.49365,0.51706
2022,Direct migration background,Urban regions,Strong,0.14131,657,6685,0.13296,0.14966
2022,Direct migration background,Urban regions,A Little,0.33438,1983,6685,0.32307,0.34569
2022,Direct migration background,Urban regions,Not at all,0.52431,4045,6685,0.51234,0.53628
2022,Direct migration background,Rural regions,Strong,0.14658,176,1432,0.12825,0.16490
2022,Direct migration background,Rural regions,A Little,0.33678,485,1432,0.31229,0.36126
2022,Direct migration background,Rural regions,Not at all,0.51665,771,1432,0.49076,0.54254
2022,Indirect migration background,Urban regions,Strong,0.06905,77,1110,0.05413,0.08397
2022,Indirect migration background,Urban regions,A Little,0.29023,313,1110,0.26352,0.31695
2022,Indirect migration background,Urban regions,Not at all,0.64072,720,1110,0.61248,0.66895
2022,Indirect migration background,Rural regions,A Little,0.35665,102,316,0.30375,0.40955
2022,Indirect migration background,Rural regions,Not at all,0.57785,214,316,0.52331,0.63239
