year,quintil_oecd,sampreg,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,1st Quintile,West,Strong,0.16290,326,2244,0.14762,0.17818
2004,1st Quintile,West,A Little,0.29653,619,2244,0.27762,0.31543
2004,1st Quintile,West,Not at all,0.54058,1299,2244,0.51995,0.56120
2004,1st Quintile,East,Strong,0.14469,132,1009,0.12297,0.16640
2004,1st Quintile,East,A Little,0.32009,316,1009,0.29129,0.34889
2004,1st Quintile,East,Not at all,0.53523,561,1009,0.50443,0.56602
2004,2nd Quintile,West,Strong,0.13634,300,2522,0.12294,0.14973
2004,2nd Quintile,West,A Little,0.30511,734,2522,0.28714,0.32308
2004,2nd Quintile,West,Not at all,0.55855,1488,2522,0.53917,0.57794
2004,2nd Quintile,East,Strong,0.16561,170,1248,0.14498,0.18625
2004,2nd Quintile,East,A Little,0.35716,445,1248,0.33056,0.38375
2004,2nd Quintile,East,Not at all,0.47723,633,1248,0.44951,0.50495
2004,3rd Quintile,West,Strong,0.12970,310,2834,0.11733,0.14207
2004,3rd Quintile,West,A Little,0.30875,799,2834,0.29174,0.32576
2004,3rd Quintile,West,Not at all,0.56155,1725,2834,0.54328,0.57982
2004,3rd Quintile,East,Strong,0.14901,150,1167,0.12857,0.16945
2004,3rd Quintile,East,A Little,0.34702,406,1167,0.31970,0.37434
2004,3rd Quintile,East,Not at all,0.50397,611,1167,0.47527,0.53267
2004,4th Quintile,West,Strong,0.11204,293,3347,0.10135,0.12273
2004,4th Quintile,West,A Little,0.28908,915,3347,0.27372,0.30444
2004,4th Quintile,West,Not at all,0.59889,2139,3347,0.58228,0.61549
2004,4th Quintile,East,Strong,0.10411,80,995,0.08513,0.12310
2004,4th Quintile,East,A Little,0.32527,318,995,0.29615,0.35440
2004,4th Quintile,East,Not at all,0.57061,597,995,0.53984,0.60139
2004,5th Quintile,West,Strong,0.08182,331,5392,0.07450,0.08914
2004,5th Quintile,West,A Little,0.26836,1342,5392,0.25653,0.28019
2004,5th Quintile,West,Not at all,0.64982,3719,5392,0.63709,0.66256
2004,5th Quintile,East,Strong,0.06306,41,791,0.04611,0.08002
2004,5th Quintile,East,A Little,0.34566,233,791,0.31250,0.37883
2004,5th Quintile,East,Not at all,0.59127,517,791,0.55699,0.62555
2006,1st Quintile,West,Strong,0.15940,285,2000,0.14336,0.17545
2006,1st Quintile,West,A Little,0.34661,651,2000,0.32575,0.36747
2006,1st Quintile,West,Not at all,0.49399,1064,2000,0.47207,0.51590
2006,1st Quintile,East,Strong,0.13393,114,942,0.11216,0.15569
2006,1st Quintile,East,A Little,0.35666,329,942,0.32605,0.38727
2006,1st Quintile,East,Not at all,0.50942,499,942,0.47747,0.54136
2006,2nd Quintile,West,Strong,0.15163,308,2199,0.13664,0.16663
2006,2nd Quintile,West,A Little,0.34494,708,2199,0.32507,0.36481
2006,2nd Quintile,West,Not at all,0.50342,1183,2199,0.48252,0.52433
2006,2nd Quintile,East,Strong,0.16073,151,1114,0.13916,0.18231
2006,2nd Quintile,East,A Little,0.37281,424,1114,0.34440,0.40122
2006,2nd Quintile,East,Not at all,0.46645,539,1114,0.43715,0.49576
2006,3rd Quintile,West,Strong,0.11728,265,2503,0.10468,0.12989
2006,3rd Quintile,West,A Little,0.31944,753,2503,0.30117,0.33771
2006,3rd Quintile,West,Not at all,0.56327,1485,2503,0.54384,0.58271
2006,3rd Quintile,East,Strong,0.14503,139,1071,0.12393,0.16613
2006,3rd Quintile,East,A Little,0.40397,413,1071,0.37457,0.43337
2006,3rd Quintile,East,Not at all,0.45099,519,1071,0.42118,0.48081
2006,4th Quintile,West,Strong,0.10361,284,3091,0.09287,0.11436
2006,4th Quintile,West,A Little,0.27269,809,3091,0.25699,0.28840
2006,4th Quintile,West,Not at all,0.62369,1998,3091,0.60661,0.64077
2006,4th Quintile,East,Strong,0.11286,85,873,0.09185,0.13386
2006,4th Quintile,East,A Little,0.35041,308,873,0.31875,0.38208
2006,4th Quintile,East,Not at all,0.53673,480,873,0.50363,0.56983
2006,5th Quintile,West,Strong,0.07274,294,4797,0.06539,0.08009
2006,5th Quintile,West,A Little,0.27683,1227,4797,0.26417,0.28949
2006,5th Quintile,West,Not at all,0.65043,3276,4797,0.63694,0.66393
2006,5th Quintile,East,Strong,0.05222,34,718,0.03593,0.06850
2006,5th Quintile,East,A Little,0.34918,245,718,0.31428,0.38407
2006,5th Quintile,East,Not at all,0.59861,439,718,0.56273,0.63449
2008,1st Quintile,West,Strong,0.16813,320,2028,0.15185,0.18441
2008,1st Quintile,West,A Little,0.33358,636,2028,0.31305,0.35410
2008,1st Quintile,West,Not at all,0.49830,1072,2028,0.47653,0.52006
2008,1st Quintile,East,Strong,0.12543,120,937,0.10421,0.14665
2008,1st Quintile,East,A Little,0.34057,328,937,0.31021,0.37093
2008,1st Quintile,East,Not at all,0.53400,489,937,0.50204,0.56596
2008,2nd Quintile,West,Strong,0.15257,321,2281,0.13781,0.16733
2008,2nd Quintile,West,A Little,0.31075,688,2281,0.29176,0.32975
2008,2nd Quintile,West,Not at all,0.53667,1272,2281,0.51620,0.55714
2008,2nd Quintile,East,Strong,0.15844,155,1087,0.13672,0.18015
2008,2nd Quintile,East,A Little,0.35383,382,1087,0.32539,0.38227
2008,2nd Quintile,East,Not at all,0.48774,550,1087,0.45801,0.51747
2008,3rd Quintile,West,Strong,0.11733,286,2607,0.10498,0.12969
2008,3rd Quintile,West,A Little,0.32512,785,2607,0.30713,0.34310
2008,3rd Quintile,West,Not at all,0.55755,1536,2607,0.53848,0.57662
2008,3rd Quintile,East,Strong,0.11629,138,1204,0.09818,0.13441
2008,3rd Quintile,East,A Little,0.39848,466,1204,0.37081,0.42614
2008,3rd Quintile,East,Not at all,0.48523,600,1204,0.45699,0.51347
2008,4th Quintile,West,Strong,0.09138,260,3056,0.08116,0.10160
2008,4th Quintile,West,A Little,0.27721,825,3056,0.26134,0.29309
2008,4th Quintile,West,Not at all,0.63140,1971,3056,0.61430,0.64851
2008,4th Quintile,East,Strong,0.10850,81,811,0.08708,0.12992
2008,4th Quintile,East,A Little,0.35691,274,811,0.32391,0.38990
2008,4th Quintile,East,Not at all,0.53460,456,811,0.50024,0.56895
2008,5th Quintile,West,Strong,0.07200,296,4536,0.06448,0.07952
2008,5th Quintile,West,A Little,0.25350,1173,4536,0.24084,0.26616
2008,5th Quintile,West,Not at all,0.67450,3067,4536,0.66087,0.68814
2008,5th Quintile,East,Strong,0.05208,38,722,0.03586,0.06830
2008,5th Quintile,East,A Little,0.27838,200,722,0.24567,0.31110
2008,5th Quintile,East,Not at all,0.66954,484,722,0.63520,0.70387
2014,1st Quintile,West,Strong,0.19494,620,4380,0.18321,0.20668
2014,1st Quintile,West,A Little,0.29753,1254,4380,0.28399,0.31108
2014,1st Quintile,West,Not at all,0.50752,2506,4380,0.49272,0.52233
2014,1st Quintile,East,Strong,0.16539,200,1429,0.14612,0.18466
2014,1st Quintile,East,A Little,0.33728,468,1429,0.31276,0.36180
2014,1st Quintile,East,Not at all,0.49733,761,1429,0.47140,0.52327
2014,2nd Quintile,West,Strong,0.14247,433,4109,0.13178,0.15316
2014,2nd Quintile,West,A Little,0.32755,1145,4109,0.31320,0.34190
2014,2nd Quintile,West,Not at all,0.52998,2531,4109,0.51472,0.54524
2014,2nd Quintile,East,Strong,0.19557,214,1390,0.17471,0.21643
2014,2nd Quintile,East,A Little,0.40778,517,1390,0.38194,0.43363
2014,2nd Quintile,East,Not at all,0.39664,659,1390,0.37091,0.42237
2014,3rd Quintile,West,Strong,0.10893,350,3981,0.09925,0.11860
2014,3rd Quintile,West,A Little,0.32143,1098,3981,0.30692,0.33594
2014,3rd Quintile,West,Not at all,0.56964,2533,3981,0.55426,0.58502
2014,3rd Quintile,East,Strong,0.17000,166,1169,0.14846,0.19155
2014,3rd Quintile,East,A Little,0.38754,429,1169,0.35960,0.41548
2014,3rd Quintile,East,Not at all,0.44245,574,1169,0.41397,0.47094
2014,4th Quintile,West,Strong,0.10068,329,4222,0.09160,0.10976
2014,4th Quintile,West,A Little,0.30291,1138,4222,0.28905,0.31678
2014,4th Quintile,West,Not at all,0.59641,2755,4222,0.58161,0.61121
2014,4th Quintile,East,Strong,0.09790,78,926,0.07875,0.11705
2014,4th Quintile,East,A Little,0.33955,298,926,0.30904,0.37007
2014,4th Quintile,East,Not at all,0.56255,550,926,0.53058,0.59452
2014,5th Quintile,West,Strong,0.06074,268,4745,0.05395,0.06754
2014,5th Quintile,West,A Little,0.25375,1163,4745,0.24137,0.26614
2014,5th Quintile,West,Not at all,0.68550,3314,4745,0.67229,0.69872
2014,5th Quintile,East,Strong,0.04677,31,650,0.03053,0.06302
2014,5th Quintile,East,A Little,0.28894,199,650,0.25407,0.32381
2014,5th Quintile,East,Not at all,0.66429,420,650,0.62796,0.70062
2016,1st Quintile,West,Strong,0.19729,547,3730,0.18451,0.21006
2016,1st Quintile,West,A Little,0.30542,1048,3730,0.29064,0.32021
2016,1st Quintile,West,Not at all,0.49729,2135,3730,0.48124,0.51334
2016,1st Quintile,East,Strong,0.14123,155,1264,0.12202,0.16044
2016,1st Quintile,East,A Little,0.35910,423,1264,0.33264,0.38556
2016,1st Quintile,East,Not at all,0.49967,686,1264,0.47210,0.52725
2016,2nd Quintile,West,Strong,0.14852,420,3708,0.13707,0.15997
2016,2nd Quintile,West,A Little,0.31580,1049,3708,0.30083,0.33076
2016,2nd Quintile,West,Not at all,0.53568,2239,3708,0.51962,0.55173
2016,2nd Quintile,East,Strong,0.18130,218,1342,0.16068,0.20192
2016,2nd Quintile,East,A Little,0.36631,480,1342,0.34052,0.39210
2016,2nd Quintile,East,Not at all,0.45239,644,1342,0.42575,0.47903
2016,3rd Quintile,West,Strong,0.11128,319,3541,0.10092,0.12164
2016,3rd Quintile,West,A Little,0.32507,978,3541,0.30964,0.34050
2016,3rd Quintile,West,Not at all,0.56364,2244,3541,0.54731,0.57998
2016,3rd Quintile,East,Strong,0.14624,146,1062,0.12498,0.16750
2016,3rd Quintile,East,A Little,0.33853,379,1062,0.31006,0.36700
2016,3rd Quintile,East,Not at all,0.51523,537,1062,0.48516,0.54530
2016,4th Quintile,West,Strong,0.07981,259,3822,0.07122,0.08840
2016,4th Quintile,West,A Little,0.32704,1099,3822,0.31216,0.34191
2016,4th Quintile,West,Not at all,0.59315,2464,3822,0.57758,0.60873
2016,4th Quintile,East,Strong,0.08105,67,791,0.06202,0.10008
2016,4th Quintile,East,A Little,0.33253,271,791,0.29968,0.36538
2016,4th Quintile,East,Not at all,0.58642,453,791,0.55208,0.62076
2016,5th Quintile,West,Strong,0.07535,291,4291,0.06745,0.08325
2016,5th Quintile,West,A Little,0.25937,1144,4291,0.24626,0.27249
2016,5th Quintile,West,Not at all,0.66528,2856,4291,0.65116,0.67940
2016,5th Quintile,East,A Little,0.34992,188,536,0.30951,0.39034
2016,5th Quintile,East,Not at all,0.60692,348,536,0.56553,0.64831
2018,1st Quintile,West,Strong,0.20016,692,5481,0.18956,0.21075
2018,1st Quintile,West,A Little,0.30124,1493,5481,0.28909,0.31338
2018,1st Quintile,West,Not at all,0.49861,3296,5481,0.48537,0.51185
2018,1st Quintile,East,Strong,0.14792,193,1640,0.13073,0.16510
2018,1st Quintile,East,A Little,0.34448,557,1640,0.32148,0.36749
2018,1st Quintile,East,Not at all,0.50760,890,1640,0.48340,0.53181
2018,2nd Quintile,West,Strong,0.14698,404,3847,0.13579,0.15817
2018,2nd Quintile,West,A Little,0.32701,1112,3847,0.31218,0.34184
2018,2nd Quintile,West,Not at all,0.52601,2331,3847,0.51023,0.54179
2018,2nd Quintile,East,Strong,0.16795,204,1452,0.14871,0.18718
2018,2nd Quintile,East,A Little,0.39257,527,1452,0.36744,0.41770
2018,2nd Quintile,East,Not at all,0.43948,721,1452,0.41395,0.46502
2018,3rd Quintile,West,Strong,0.11806,354,3736,0.10771,0.12841
2018,3rd Quintile,West,A Little,0.33945,1121,3736,0.32426,0.35464
2018,3rd Quintile,West,Not at all,0.54249,2261,3736,0.52651,0.55846
2018,3rd Quintile,East,Strong,0.12077,117,1075,0.10128,0.14026
2018,3rd Quintile,East,A Little,0.35619,371,1075,0.32755,0.38483
2018,3rd Quintile,East,Not at all,0.52304,587,1075,0.49317,0.55291
2018,4th Quintile,West,Strong,0.08623,280,3912,0.07743,0.09503
2018,4th Quintile,West,A Little,0.31010,1081,3912,0.29560,0.32459
2018,4th Quintile,West,Not at all,0.60368,2551,3912,0.58835,0.61901
2018,4th Quintile,East,Strong,0.06915,61,819,0.05177,0.08654
2018,4th Quintile,East,A Little,0.34473,307,819,0.31216,0.37730
2018,4th Quintile,East,Not at all,0.58612,451,819,0.55236,0.61987
2018,5th Quintile,West,Strong,0.06240,265,4462,0.05530,0.06949
2018,5th Quintile,West,A Little,0.27855,1192,4462,0.26539,0.29170
2018,5th Quintile,West,Not at all,0.65906,3005,4462,0.64515,0.67297
2018,5th Quintile,East,A Little,0.32732,188,580,0.28910,0.36554
2018,5th Quintile,East,Not at all,0.63870,392,580,0.59957,0.67783
2020,1st Quintile,West,Strong,0.19265,722,5127,0.18186,0.20345
2020,1st Quintile,West,A Little,0.33760,1560,5127,0.32465,0.35054
2020,1st Quintile,West,Not at all,0.46975,2845,5127,0.45609,0.48342
2020,1st Quintile,East,Strong,0.16771,213,1451,0.14848,0.18695
2020,1st Quintile,East,A Little,0.34560,488,1451,0.32112,0.37008
2020,1st Quintile,East,Not at all,0.48669,750,1451,0.46096,0.51241
2020,2nd Quintile,West,Strong,0.13480,387,3493,0.12347,0.14613
2020,2nd Quintile,West,A Little,0.37597,1195,3493,0.35991,0.39204
2020,2nd Quintile,West,Not at all,0.48923,1911,3493,0.47265,0.50581
2020,2nd Quintile,East,Strong,0.16863,197,1338,0.14856,0.18870
2020,2nd Quintile,East,A Little,0.36475,483,1338,0.33895,0.39055
2020,2nd Quintile,East,Not at all,0.46663,658,1338,0.43988,0.49337
2020,3rd Quintile,West,Strong,0.12175,308,3283,0.11056,0.13294
2020,3rd Quintile,West,A Little,0.33892,1062,3283,0.32273,0.35511
2020,3rd Quintile,West,Not at all,0.53933,1913,3283,0.52228,0.55638
2020,3rd Quintile,East,Strong,0.12161,111,981,0.10115,0.14208
2020,3rd Quintile,East,A Little,0.33256,342,981,0.30306,0.36206
2020,3rd Quintile,East,Not at all,0.54582,528,981,0.51465,0.57700
2020,4th Quintile,West,Strong,0.07991,255,3686,0.07116,0.08867
2020,4th Quintile,West,A Little,0.33802,1138,3686,0.32274,0.35329
2020,4th Quintile,West,Not at all,0.58207,2293,3686,0.56614,0.59799
2020,4th Quintile,East,Strong,0.08877,64,832,0.06943,0.10810
2020,4th Quintile,East,A Little,0.35019,322,832,0.31775,0.38262
2020,4th Quintile,East,Not at all,0.56105,446,832,0.52730,0.59479
2020,5th Quintile,West,Strong,0.06547,266,5069,0.05866,0.07228
2020,5th Quintile,West,A Little,0.29156,1405,5069,0.27905,0.30407
2020,5th Quintile,West,Not at all,0.64297,3398,5069,0.62978,0.65616
2020,5th Quintile,East,Strong,0.03063,38,876,0.01921,0.04205
2020,5th Quintile,East,A Little,0.37766,277,876,0.34553,0.40978
2020,5th Quintile,East,Not at all,0.59171,561,876,0.55914,0.62428
2022,1st Quintile,West,Strong,0.20393,551,3313,0.19021,0.21765
2022,1st Quintile,West,A Little,0.35488,1178,3313,0.33859,0.37118
2022,1st Quintile,West,Not at all,0.44119,1584,3313,0.42427,0.45810
2022,1st Quintile,East,Strong,0.24898,165,949,0.22145,0.27650
2022,1st Quintile,East,A Little,0.33696,354,949,0.30687,0.36705
2022,1st Quintile,East,Not at all,0.41406,430,949,0.38271,0.44542
2022,2nd Quintile,West,Strong,0.16030,312,2362,0.14550,0.17510
2022,2nd Quintile,West,A Little,0.39198,868,2362,0.37229,0.41167
2022,2nd Quintile,West,Not at all,0.44772,1182,2362,0.42766,0.46778
2022,2nd Quintile,East,Strong,0.18708,129,860,0.16100,0.21316
2022,2nd Quintile,East,A Little,0.33325,304,860,0.30172,0.36477
2022,2nd Quintile,East,Not at all,0.47967,427,860,0.44626,0.51308
2022,3rd Quintile,West,Strong,0.15282,261,2300,0.13811,0.16753
2022,3rd Quintile,West,A Little,0.37819,806,2300,0.35836,0.39801
2022,3rd Quintile,West,Not at all,0.46899,1233,2300,0.44860,0.48939
2022,3rd Quintile,East,Strong,0.14592,85,668,0.11913,0.17271
2022,3rd Quintile,East,A Little,0.44083,291,668,0.40315,0.47851
2022,3rd Quintile,East,Not at all,0.41325,292,668,0.37588,0.45062
2022,4th Quintile,West,Strong,0.11613,219,2544,0.10368,0.12858
2022,4th Quintile,West,A Little,0.37722,860,2544,0.35838,0.39606
2022,4th Quintile,West,Not at all,0.50665,1465,2544,0.48722,0.52608
2022,4th Quintile,East,Strong,0.14981,65,570,0.12049,0.17914
2022,4th Quintile,East,A Little,0.28468,191,570,0.24760,0.32176
2022,4th Quintile,East,Not at all,0.56551,314,570,0.52478,0.60624
2022,5th Quintile,West,Strong,0.08096,205,3383,0.07177,0.09016
2022,5th Quintile,West,A Little,0.31632,1012,3383,0.30065,0.33200
2022,5th Quintile,West,Not at all,0.60271,2166,3383,0.58622,0.61920
2022,5th Quintile,East,Strong,0.04159,36,628,0.02597,0.05722
2022,5th Quintile,East,A Little,0.34738,199,628,0.31011,0.38465
2022,5th Quintile,East,Not at all,0.61102,393,628,0.57286,0.64918
