year,migback,pgisced97,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,No migration background,Lower Secondary Level,A Little,0.35487,489,1420,0.32997,0.37977
2008,No migration background,Lower Secondary Level,Not at all,0.43048,639,1420,0.40472,0.45625
2008,No migration background,Upper Secondary Level,Strong,0.12833,1012,8672,0.12129,0.13537
2008,No migration background,Upper Secondary Level,A Little,0.33532,2809,8672,0.32538,0.34525
2008,No migration background,Upper Secondary Level,Not at all,0.53635,4851,8672,0.52586,0.54685
2008,No migration background,Post-secondary Non-tertiary Level,Strong,0.07280,48,858,0.05541,0.09020
2008,No migration background,Post-secondary Non-tertiary Level,A Little,0.25160,210,858,0.22255,0.28066
2008,No migration background,Post-secondary Non-tertiary Level,Not at all,0.67560,600,858,0.64425,0.70694
2008,No migration background,First Stage of Tertiary Education,Strong,0.10431,118,1264,0.08746,0.12117
2008,No migration background,First Stage of Tertiary Education,A Little,0.34437,428,1264,0.31817,0.37058
2008,No migration background,First Stage of Tertiary Education,Not at all,0.55132,718,1264,0.52389,0.57875
2008,No migration background,Second Stage of Tertiary Education,Strong,0.06982,245,3791,0.06170,0.07793
2008,No migration background,Second Stage of Tertiary Education,A Little,0.26081,1020,3791,0.24683,0.27479
2008,No migration background,Second Stage of Tertiary Education,Not at all,0.66937,2526,3791,0.65440,0.68435
2008,Direct migration background,Primary Level,A Little,0.46530,43,76,0.35242,0.57819
2008,Direct migration background,Primary Level,Not at all,0.34365,33,76,0.23616,0.45113
2008,Direct migration background,Lower Secondary Level,Strong,0.23782,86,427,0.19739,0.27825
2008,Direct migration background,Lower Secondary Level,A Little,0.34827,145,427,0.30303,0.39351
2008,Direct migration background,Lower Secondary Level,Not at all,0.41391,196,427,0.36714,0.46068
2008,Direct migration background,Upper Secondary Level,Strong,0.09794,77,711,0.07608,0.11980
2008,Direct migration background,Upper Secondary Level,A Little,0.31508,222,711,0.28091,0.34925
2008,Direct migration background,Upper Secondary Level,Not at all,0.58698,412,711,0.55076,0.62320
2008,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.29829,53,172,0.22972,0.36686
2008,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.61324,119,172,0.54024,0.68623
2008,Direct migration background,First Stage of Tertiary Education,Not at all,0.59023,65,65,0.46974,0.71071
2008,Direct migration background,Second Stage of Tertiary Education,A Little,0.36227,99,288,0.30666,0.41788
2008,Direct migration background,Second Stage of Tertiary Education,Not at all,0.55834,189,288,0.50089,0.61580
2008,Indirect migration background,No answer / don't know,Not at all,0.80758,52,52,0.69939,0.91577
2008,Indirect migration background,Pre-primary Level,Not at all,0.91660,51,51,0.83997,0.99324
2008,Indirect migration background,Lower Secondary Level,Not at all,0.80652,127,127,0.73754,0.87549
2008,Indirect migration background,Upper Secondary Level,A Little,0.16567,49,306,0.12395,0.20740
2008,Indirect migration background,Upper Secondary Level,Not at all,0.80377,257,306,0.75920,0.84834
2008,Indirect migration background,Post-secondary Non-tertiary Level,Not at all,0.75786,33,33,0.60943,0.90629
2008,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.87055,71,71,0.79191,0.94919
2014,No migration background,No answer / don't know,A Little,0.19380,84,360,0.15291,0.23468
2014,No migration background,No answer / don't know,Not at all,0.75676,276,360,0.71238,0.80115
2014,No migration background,Pre-primary Level,Not at all,0.89271,245,245,0.85387,0.93154
2014,No migration background,Primary Level,Strong,0.24907,36,175,0.18481,0.31333
2014,No migration background,Primary Level,A Little,0.33838,62,175,0.26808,0.40869
2014,No migration background,Primary Level,Not at all,0.41255,77,175,0.33940,0.48570
2014,No migration background,Lower Secondary Level,Strong,0.20968,327,1703,0.19034,0.22902
2014,No migration background,Lower Secondary Level,A Little,0.35504,577,1703,0.33230,0.37777
2014,No migration background,Lower Secondary Level,Not at all,0.43529,799,1703,0.41173,0.45884
2014,No migration background,Upper Secondary Level,Strong,0.14335,1231,9976,0.13647,0.15023
2014,No migration background,Upper Secondary Level,A Little,0.35922,3329,9976,0.34980,0.36863
2014,No migration background,Upper Secondary Level,Not at all,0.49743,5416,9976,0.48762,0.50725
2014,No migration background,Post-secondary Non-tertiary Level,Strong,0.06575,65,1296,0.05225,0.07925
2014,No migration background,Post-secondary Non-tertiary Level,A Little,0.23727,294,1296,0.21410,0.26044
2014,No migration background,Post-secondary Non-tertiary Level,Not at all,0.69698,937,1296,0.67195,0.72201
2014,No migration background,First Stage of Tertiary Education,Strong,0.10854,131,1415,0.09233,0.12475
2014,No migration background,First Stage of Tertiary Education,A Little,0.34712,459,1415,0.32231,0.37194
2014,No migration background,First Stage of Tertiary Education,Not at all,0.54434,825,1415,0.51838,0.57030
2014,No migration background,Second Stage of Tertiary Education,Strong,0.07953,307,4823,0.07190,0.08717
2014,No migration background,Second Stage of Tertiary Education,A Little,0.26690,1206,4823,0.25442,0.27939
2014,No migration background,Second Stage of Tertiary Education,Not at all,0.65356,3310,4823,0.64013,0.66699
2014,Direct migration background,No answer / don't know,A Little,0.17737,35,119,0.10845,0.24629
2014,Direct migration background,No answer / don't know,Not at all,0.54640,84,119,0.45658,0.63623
2014,Direct migration background,Pre-primary Level,Not at all,0.96363,57,57,0.91460,1.01266
2014,Direct migration background,Primary Level,Strong,0.22595,58,284,0.17723,0.27468
2014,Direct migration background,Primary Level,A Little,0.31365,87,284,0.25960,0.36771
2014,Direct migration background,Primary Level,Not at all,0.46039,139,284,0.40232,0.51847
2014,Direct migration background,Lower Secondary Level,Strong,0.23180,142,1049,0.20625,0.25735
2014,Direct migration background,Lower Secondary Level,A Little,0.27004,280,1049,0.24316,0.29692
2014,Direct migration background,Lower Secondary Level,Not at all,0.49817,627,1049,0.46789,0.52844
2014,Direct migration background,Upper Secondary Level,Strong,0.11005,165,1843,0.09576,0.12434
2014,Direct migration background,Upper Secondary Level,A Little,0.26651,478,1843,0.24632,0.28670
2014,Direct migration background,Upper Secondary Level,Not at all,0.62344,1200,1843,0.60131,0.64557
2014,Direct migration background,Post-secondary Non-tertiary Level,Strong,0.06043,44,628,0.04178,0.07908
2014,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.30094,172,628,0.26504,0.33685
2014,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.63863,412,628,0.60102,0.67623
2014,Direct migration background,First Stage of Tertiary Education,A Little,0.35205,35,99,0.25749,0.44661
2014,Direct migration background,First Stage of Tertiary Education,Not at all,0.52361,64,99,0.42473,0.62249
2014,Direct migration background,Second Stage of Tertiary Education,Strong,0.06739,67,1150,0.05290,0.08189
2014,Direct migration background,Second Stage of Tertiary Education,A Little,0.25382,279,1150,0.22866,0.27898
2014,Direct migration background,Second Stage of Tertiary Education,Not at all,0.67879,804,1150,0.65179,0.70579
2014,Indirect migration background,No answer / don't know,Not at all,0.86436,85,85,0.79113,0.93758
2014,Indirect migration background,Pre-primary Level,Not at all,0.90578,97,97,0.84734,0.96422
2014,Indirect migration background,Primary Level,Not at all,0.75757,31,31,0.60422,0.91093
2014,Indirect migration background,Lower Secondary Level,A Little,0.20684,73,335,0.16340,0.25028
2014,Indirect migration background,Lower Secondary Level,Not at all,0.73957,262,335,0.69251,0.78664
2014,Indirect migration background,Upper Secondary Level,A Little,0.19659,130,658,0.16620,0.22698
2014,Indirect migration background,Upper Secondary Level,Not at all,0.76749,528,658,0.73519,0.79979
2014,Indirect migration background,Post-secondary Non-tertiary Level,Not at all,0.61205,81,81,0.50527,0.71883
2014,Indirect migration background,First Stage of Tertiary Education,Not at all,0.78520,40,40,0.65630,0.91409
2014,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.88680,211,211,0.84395,0.92965
2016,No migration background,No answer / don't know,A Little,0.16321,61,344,0.12410,0.20232
2016,No migration background,No answer / don't know,Not at all,0.80296,283,344,0.76087,0.84506
2016,No migration background,Pre-primary Level,Not at all,0.91939,187,187,0.88027,0.95852
2016,No migration background,Primary Level,Strong,0.22293,31,131,0.15138,0.29447
2016,No migration background,Primary Level,A Little,0.37026,43,131,0.28725,0.45326
2016,No migration background,Primary Level,Not at all,0.40682,57,131,0.32237,0.49126
2016,No migration background,Lower Secondary Level,Strong,0.23310,309,1472,0.21149,0.25470
2016,No migration background,Lower Secondary Level,A Little,0.37921,517,1472,0.35441,0.40400
2016,No migration background,Lower Secondary Level,Not at all,0.38769,646,1472,0.36279,0.41259
2016,No migration background,Upper Secondary Level,Strong,0.14197,1086,8716,0.13464,0.14930
2016,No migration background,Upper Secondary Level,A Little,0.35520,3010,8716,0.34515,0.36525
2016,No migration background,Upper Secondary Level,Not at all,0.50283,4620,8716,0.49233,0.51333
2016,No migration background,Post-secondary Non-tertiary Level,Strong,0.07806,64,1178,0.06274,0.09339
2016,No migration background,Post-secondary Non-tertiary Level,A Little,0.26978,313,1178,0.24443,0.29514
2016,No migration background,Post-secondary Non-tertiary Level,Not at all,0.65215,801,1178,0.62494,0.67936
2016,No migration background,First Stage of Tertiary Education,Strong,0.10714,122,1243,0.08994,0.12434
2016,No migration background,First Stage of Tertiary Education,A Little,0.34626,435,1243,0.31980,0.37272
2016,No migration background,First Stage of Tertiary Education,Not at all,0.54660,686,1243,0.51891,0.57429
2016,No migration background,Second Stage of Tertiary Education,Strong,0.07886,304,4413,0.07091,0.08681
2016,No migration background,Second Stage of Tertiary Education,A Little,0.27402,1181,4413,0.26085,0.28718
2016,No migration background,Second Stage of Tertiary Education,Not at all,0.64712,2928,4413,0.63302,0.66122
2016,Direct migration background,No answer / don't know,Strong,0.18141,38,316,0.13885,0.22396
2016,Direct migration background,No answer / don't know,A Little,0.25287,75,316,0.20487,0.30087
2016,Direct migration background,No answer / don't know,Not at all,0.56572,203,316,0.51099,0.62046
2016,Direct migration background,Pre-primary Level,Not at all,0.94714,54,54,0.88689,1.00738
2016,Direct migration background,Primary Level,Strong,0.15035,142,1254,0.13056,0.17014
2016,Direct migration background,Primary Level,A Little,0.34495,345,1254,0.31863,0.37127
2016,Direct migration background,Primary Level,Not at all,0.50470,767,1254,0.47702,0.53239
2016,Direct migration background,Lower Secondary Level,Strong,0.14221,141,1349,0.12357,0.16086
2016,Direct migration background,Lower Secondary Level,A Little,0.36544,333,1349,0.33973,0.39115
2016,Direct migration background,Lower Secondary Level,Not at all,0.49235,875,1349,0.46566,0.51904
2016,Direct migration background,Upper Secondary Level,Strong,0.12763,195,2165,0.11357,0.14169
2016,Direct migration background,Upper Secondary Level,A Little,0.27651,515,2165,0.25766,0.29535
2016,Direct migration background,Upper Secondary Level,Not at all,0.59587,1455,2165,0.57519,0.61654
2016,Direct migration background,Post-secondary Non-tertiary Level,Strong,0.08195,64,803,0.06297,0.10093
2016,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.27715,188,803,0.24617,0.30813
2016,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.64090,551,803,0.60770,0.67410
2016,Direct migration background,First Stage of Tertiary Education,A Little,0.27558,31,85,0.18003,0.37113
2016,Direct migration background,First Stage of Tertiary Education,Not at all,0.56820,54,85,0.46227,0.67413
2016,Direct migration background,Second Stage of Tertiary Education,Strong,0.06381,92,1829,0.05260,0.07501
2016,Direct migration background,Second Stage of Tertiary Education,A Little,0.22664,390,1829,0.20745,0.24584
2016,Direct migration background,Second Stage of Tertiary Education,Not at all,0.70955,1347,1829,0.68874,0.73036
2016,Indirect migration background,No answer / don't know,Not at all,0.90743,89,89,0.84687,0.96798
2016,Indirect migration background,Pre-primary Level,Not at all,0.91280,68,68,0.84524,0.98035
2016,Indirect migration background,Lower Secondary Level,A Little,0.19988,67,278,0.15278,0.24697
2016,Indirect migration background,Lower Secondary Level,Not at all,0.76254,211,278,0.71242,0.81265
2016,Indirect migration background,Upper Secondary Level,Strong,0.05037,31,594,0.03277,0.06798
2016,Indirect migration background,Upper Secondary Level,A Little,0.19974,122,594,0.16756,0.23192
2016,Indirect migration background,Upper Secondary Level,Not at all,0.74989,441,594,0.71503,0.78474
2016,Indirect migration background,Post-secondary Non-tertiary Level,Not at all,0.74741,76,76,0.64908,0.84575
2016,Indirect migration background,First Stage of Tertiary Education,Not at all,0.76412,36,36,0.62347,0.90477
2016,Indirect migration background,Second Stage of Tertiary Education,Not at all,0.87263,177,177,0.82338,0.92189
2018,No migration background,No answer / don't know,A Little,0.20848,71,378,0.16747,0.24949
2018,No migration background,No answer / don't know,Not at all,0.76895,307,378,0.72640,0.81150
2018,No migration background,Pre-primary Level,Not at all,0.89692,197,197,0.85435,0.93949
2018,No migration background,Primary Level,Strong,0.30826,39,169,0.23843,0.37809
2018,No migration background,Primary Level,A Little,0.32281,59,169,0.25211,0.39351
2018,No migration background,Primary Level,Not at all,0.36893,71,169,0.29597,0.44190
2018,No migration background,Lower Secondary Level,Strong,0.21994,298,1658,0.19999,0.23988
2018,No migration background,Lower Secondary Level,A Little,0.36189,559,1658,0.33875,0.38502
2018,No migration background,Lower Secondary Level,Not at all,0.41818,801,1658,0.39443,0.44193
2018,No migration background,Upper Secondary Level,Strong,0.14609,1191,9322,0.13892,0.15326
2018,No migration background,Upper Secondary Level,A Little,0.36165,3204,9322,0.35190,0.37140
2018,No migration background,Upper Secondary Level,Not at all,0.49226,4927,9322,0.48211,0.50241
2018,No migration background,Post-secondary Non-tertiary Level,Strong,0.07458,70,1401,0.06082,0.08834
2018,No migration background,Post-secondary Non-tertiary Level,A Little,0.27884,372,1401,0.25535,0.30233
2018,No migration background,Post-secondary Non-tertiary Level,Not at all,0.64658,959,1401,0.62154,0.67162
2018,No migration background,First Stage of Tertiary Education,Strong,0.11045,136,1311,0.09348,0.12742
2018,No migration background,First Stage of Tertiary Education,A Little,0.36133,448,1311,0.33532,0.38735
2018,No migration background,First Stage of Tertiary Education,Not at all,0.52822,727,1311,0.50118,0.55525
2018,No migration background,Second Stage of Tertiary Education,Strong,0.06295,285,4906,0.05615,0.06974
2018,No migration background,Second Stage of Tertiary Education,A Little,0.26962,1292,4906,0.25720,0.28204
2018,No migration background,Second Stage of Tertiary Education,Not at all,0.66744,3329,4906,0.65425,0.68062
2018,Direct migration background,No answer / don't know,Strong,0.15726,51,370,0.12011,0.19440
2018,Direct migration background,No answer / don't know,A Little,0.34934,101,370,0.30069,0.39798
2018,Direct migration background,No answer / don't know,Not at all,0.49340,218,370,0.44239,0.54441
2018,Direct migration background,Pre-primary Level,Not at all,0.81313,38,38,0.68753,0.93874
2018,Direct migration background,Primary Level,Strong,0.17942,195,1546,0.16029,0.19856
2018,Direct migration background,Primary Level,A Little,0.33760,465,1546,0.31402,0.36118
2018,Direct migration background,Primary Level,Not at all,0.48298,886,1546,0.45806,0.50790
2018,Direct migration background,Lower Secondary Level,Strong,0.16593,166,1465,0.14688,0.18499
2018,Direct migration background,Lower Secondary Level,A Little,0.28110,381,1465,0.25807,0.30413
2018,Direct migration background,Lower Secondary Level,Not at all,0.55297,918,1465,0.52750,0.57843
2018,Direct migration background,Upper Secondary Level,Strong,0.10746,172,2121,0.09428,0.12064
2018,Direct migration background,Upper Secondary Level,A Little,0.31410,561,2121,0.29434,0.33385
2018,Direct migration background,Upper Secondary Level,Not at all,0.57844,1388,2121,0.55742,0.59946
2018,Direct migration background,Post-secondary Non-tertiary Level,Strong,0.11803,71,686,0.09387,0.14219
2018,Direct migration background,Post-secondary Non-tertiary Level,A Little,0.31480,194,686,0.28002,0.34958
2018,Direct migration background,Post-secondary Non-tertiary Level,Not at all,0.56717,421,686,0.53006,0.60427
2018,Direct migration background,First Stage of Tertiary Education,Not at all,0.60860,50,50,0.47195,0.74526
2018,Direct migration background,Second Stage of Tertiary Education,Strong,0.08364,114,1801,0.07085,0.09643
2018,Direct migration background,Second Stage of Tertiary Education,A Little,0.24462,437,1801,0.22476,0.26448
